,RDN US Equity,RDN US Equity,RDN US Equity,RDN US Equity,RDN US Equity
2020-03-05,20.0413,20.5766,19.8746,20.1115,2422683.0
2020-03-06,19.4798,20.3265,19.3657,19.7956,2728242.0
2020-03-07,19.4798,20.3265,19.3657,19.7956,2728242.0
2020-03-08,19.4798,20.3265,19.3657,19.7956,2728242.0
2020-03-09,17.9881,18.927,17.4353,18.1548,2095953.0
2020-03-10,18.7076,18.9928,17.7687,17.9179,3394908.0
2020-03-11,17.4791,17.8564,16.1454,16.4964,3594633.0
2020-03-12,15.3381,16.5051,14.6537,15.6803,2964308.0
2020-03-13,16.5051,17.1457,15.5268,16.1542,4346300.0
2020-03-14,16.5051,17.1457,15.5268,16.1542,4346300.0
2020-03-15,16.5051,17.1457,15.5268,16.1542,4346300.0
2020-03-16,14.1711,15.5048,13.5481,13.6973,3596660.0
2020-03-17,13.9254,14.4255,13.0128,14.4255,4254194.0
2020-03-18,13.5042,13.5042,9.9417,11.1,3797079.0
2020-03-19,10.9069,15.9866,10.24,15.2416,4705428.0
2020-03-20,15.3644,15.6628,12.3021,12.3898,3554113.0
2020-03-21,15.3644,15.6628,12.3021,12.3898,3554113.0
2020-03-22,15.3644,15.6628,12.3021,12.3898,3554113.0
2020-03-23,12.1617,12.1617,9.1125,9.3099,3251245.0
2020-03-24,10.4857,11.0912,9.7838,10.1523,3443137.0
2020-03-25,10.1874,11.973,10.0996,11.5826,4642642.0
2020-03-26,11.7054,14.1184,11.6264,13.8903,2961784.0
2020-03-27,13.6007,13.6007,12.5916,12.8988,2296061.0
2020-03-28,13.6007,13.6007,12.5916,12.8988,2296061.0
2020-03-29,13.6007,13.6007,12.5916,12.8988,2296061.0
2020-03-30,12.8637,12.8724,11.4992,12.3021,1384669.0
2020-03-31,12.2056,12.4513,11.0868,11.3632,1921771.0
2020-04-01,10.6875,10.6875,9.889,9.9943,2136457.0
2020-04-02,9.9241,10.512,9.7662,10.0821,2695114.0
2020-04-03,9.9417,10.2313,8.3623,8.5114,3384363.0
2020-04-04,9.9417,10.2313,8.3623,8.5114,3384363.0
2020-04-05,9.9417,10.2313,8.3623,8.5114,3384363.0
2020-04-06,9.1344,9.9505,8.9765,9.8627,3280078.0
2020-04-07,10.4155,11.7581,10.3717,11.6177,4411190.0
2020-04-08,11.8721,12.2319,11.4948,12.0652,2895493.0
2020-04-09,12.7759,13.377,12.3372,13.2059,3573753.0
2020-04-10,12.7759,13.377,12.3372,13.2059,3573753.0
2020-04-11,12.7759,13.377,12.3372,13.2059,3573753.0
2020-04-12,12.7759,13.377,12.3372,13.2059,3573753.0
2020-04-13,12.6267,13.0612,11.6615,12.2494,1517654.0
2020-04-14,12.7233,12.7584,11.8633,12.2056,1316977.0
2020-04-15,11.4509,12.0476,11.0913,11.6615,1467433.0
2020-04-16,11.5475,11.5738,10.591,11.2052,2458922.0
2020-04-17,11.8633,12.3284,11.6089,11.8984,2033548.0
2020-04-18,11.8633,12.3284,11.6089,11.8984,2033548.0
2020-04-19,11.8633,12.3284,11.6089,11.8984,2033548.0
2020-04-20,11.4246,11.723,10.9069,11.2667,1480436.0
2020-04-21,10.67,10.9727,10.3629,10.6875,1372449.0
2020-04-22,11.1263,11.3895,10.9508,11.0122,2324741.0
2020-04-23,11.1175,11.7756,11.0298,11.4158,1520540.0
2020-04-24,11.565,11.8195,11.1175,11.6528,1492708.0
2020-04-25,11.565,11.8195,11.1175,11.6528,1492708.0
2020-04-26,11.565,11.8195,11.1175,11.6528,1492708.0
2020-04-27,11.723,12.3767,11.5826,12.188,2134439.0
2020-04-28,12.8373,13.2322,12.5127,12.8812,1925763.0
2020-04-29,13.4603,14.2676,13.4603,13.9517,1537705.0
2020-04-30,13.4428,13.4867,13.0084,13.1444,1807075.0
2020-05-01,12.6794,12.8637,12.0871,12.2494,1801808.0
2020-05-02,12.6794,12.8637,12.0871,12.2494,1801808.0
2020-05-03,12.6794,12.8637,12.0871,12.2494,1801808.0
2020-05-04,11.7054,12.1968,11.3456,12.1441,1672346.0
2020-05-05,12.4776,12.9339,12.1792,12.3021,1349073.0
2020-05-06,12.3284,12.6969,12.1968,12.3898,1709877.0
2020-05-07,12.7847,13.6797,12.6092,13.3901,1962853.0
2020-05-08,13.7499,14.1228,12.8286,12.9514,2818674.0
2020-05-09,13.7499,14.1228,12.8286,12.9514,2818674.0
2020-05-10,13.7499,14.1228,12.8286,12.9514,2818674.0
2020-05-11,12.7233,13.3375,12.3986,13.0392,1967227.0
2020-05-12,13.0567,13.1664,12.0564,12.0915,1824462.0
2020-05-13,11.9774,12.0037,11.1482,11.4509,3343801.0
2020-05-14,11.1351,12.4249,10.8937,12.4074,3010627.0
2020-05-15,12.2933,12.8022,11.9335,12.2143,2013815.0
2020-05-16,12.2933,12.8022,11.9335,12.2143,2013815.0
2020-05-17,12.2933,12.8022,11.9335,12.2143,2013815.0
2020-05-18,13.0392,13.4165,12.7847,12.9426,2142799.0
2020-05-19,12.7671,13.513,12.4218,12.9865,2190490.0
2020-05-20,13.3375,14.1448,13.2585,14.1184,2829855.0
2020-05-21,13.9956,14.1097,13.5525,13.6709,1960701.0
2020-05-22,13.7373,13.7815,13.0296,13.41,2076979.0
2020-05-23,13.7373,13.7815,13.0296,13.41,2076979.0
2020-05-24,13.7373,13.7815,13.0296,13.41,2076979.0
2020-05-25,13.7373,13.7815,13.0296,13.41,2076979.0
2020-05-26,14.0822,14.6174,14.0292,14.1442,1684229.0
2020-05-27,15.3383,15.471,14.2857,15.3118,2971630.0
2020-05-28,15.471,15.471,14.0026,14.1088,2149673.0
2020-05-29,13.8257,14.1176,13.4498,14.0469,2681565.0
2020-05-30,13.8257,14.1176,13.4498,14.0469,2681565.0
2020-05-31,13.8257,14.1176,13.4498,14.0469,2681565.0
2020-06-01,14.5953,14.9447,14.1972,14.7545,2567245.0
2020-06-02,15.0376,15.1703,14.6484,14.9757,2016732.0
2020-06-03,15.4799,15.789,14.8695,15.0287,3352968.0
2020-06-04,14.8784,15.1968,14.529,15.1614,2397890.0
2020-06-05,16.4087,16.9129,16.0902,16.2937,2754231.0
2020-06-06,16.4087,16.9129,16.0902,16.2937,2754231.0
2020-06-07,16.4087,16.9129,16.0902,16.2937,2754231.0
2020-06-08,16.6917,17.1075,16.559,17.0013,2319097.0
2020-06-09,16.1433,16.4087,15.7718,15.9044,2599369.0
2020-06-10,15.7098,15.7187,14.8916,14.9403,2285627.0
2020-06-11,13.7727,14.1397,13.3481,13.3923,2522071.0
2020-06-12,14.1972,14.3388,13.5825,14.1088,2179678.0
2020-06-13,14.1972,14.3388,13.5825,14.1088,2179678.0
2020-06-14,14.1972,14.3388,13.5825,14.1088,2179678.0
2020-06-15,13.3746,14.268,13.1269,14.1176,2648284.0
2020-06-16,14.896,15.0022,14.153,14.5157,2537279.0
2020-06-17,14.5776,14.5776,14.1707,14.1796,1953181.0
2020-06-18,13.9053,14.498,13.6577,14.2415,1890681.0
2020-06-19,14.5157,14.5953,13.5515,13.8788,3043368.0
2020-06-20,14.5157,14.5953,13.5515,13.8788,3043368.0
2020-06-21,14.5157,14.5953,13.5515,13.8788,3043368.0
2020-06-22,13.578,13.9938,13.3561,13.87,2288010.0
2020-06-23,14.153,14.268,13.9761,14.1265,2646148.0
2020-06-24,13.7903,13.7992,12.7642,13.0738,2683105.0
2020-06-25,12.9146,13.4188,12.6758,13.3569,1725696.0
2020-06-26,13.0208,13.0473,12.605,12.8969,4159946.0
2020-06-27,13.0208,13.0473,12.605,12.8969,4159946.0
2020-06-28,13.0208,13.0473,12.605,12.8969,4159946.0
2020-06-29,13.065,13.6886,13.0031,13.525,1928945.0
2020-06-30,13.3569,13.9009,13.3038,13.7196,2821109.0
2020-07-01,13.7903,13.8523,13.0119,13.1977,2018135.0
2020-07-02,13.7107,14.0203,13.2331,13.295,2756592.0
2020-07-03,13.7107,14.0203,13.2331,13.295,2756592.0
2020-07-04,13.7107,14.0203,13.2331,13.295,2756592.0
2020-07-05,13.7107,14.0203,13.2331,13.295,2756592.0
2020-07-06,13.64,13.8169,13.0208,13.2242,1991949.0
2020-07-07,13.0208,13.0208,12.2247,12.2424,2968677.0
2020-07-08,12.2424,12.6581,12.1185,12.437,1345526.0
2020-07-09,12.2866,12.4458,11.4905,11.7116,2695830.0
2020-07-10,11.747,12.2424,11.7205,12.207,1516039.0
2020-07-11,11.747,12.2424,11.7205,12.207,1516039.0
2020-07-12,11.747,12.2424,11.7205,12.207,1516039.0
2020-07-13,12.26,12.4148,11.8178,12.1008,2033817.0
2020-07-14,12.1097,12.2954,11.7382,12.2158,1546592.0
2020-07-15,12.7554,13.1977,12.5608,13.1181,2299289.0
2020-07-16,12.8881,13.0738,12.5431,12.6493,1964594.0
2020-07-17,12.605,12.7731,12.207,12.26,1926786.0
2020-07-18,12.605,12.7731,12.207,12.26,1926786.0
2020-07-19,12.605,12.7731,12.207,12.26,1926786.0
2020-07-20,12.1274,12.2777,12.0301,12.0654,1248364.0
2020-07-21,12.2689,12.4547,12.0743,12.375,3462752.0
2020-07-22,12.1716,12.6271,12.1362,12.4723,2618272.0
2020-07-23,12.3927,12.5298,12.1893,12.3397,2431298.0
2020-07-24,12.3662,12.6537,12.2291,12.5873,3390336.0
2020-07-25,12.3662,12.6537,12.2291,12.5873,3390336.0
2020-07-26,12.3662,12.6537,12.2291,12.5873,3390336.0
2020-07-27,12.4989,12.605,11.9637,12.2512,2044610.0
2020-07-28,12.1185,12.8394,12.1185,12.6227,2195608.0
2020-07-29,12.6404,13.1092,12.5829,13.0915,1698962.0
2020-07-30,12.6404,13.2419,12.5431,13.1711,1938159.0
2020-07-31,13.0473,13.3525,12.9898,13.1977,2365741.0
2020-08-01,13.0473,13.3525,12.9898,13.1977,2365741.0
2020-08-02,13.0473,13.3525,12.9898,13.1977,2365741.0
2020-08-03,13.2154,13.4763,13.1181,13.2419,1627505.0
2020-08-04,13.1977,13.3215,13.0915,13.18,1343901.0
2020-08-05,13.3569,13.5604,13.2065,13.4454,3126982.0
2020-08-06,13.41,13.7992,13.3879,13.4454,1559564.0
2020-08-07,13.3392,13.8478,13.0473,13.8346,1783161.0
2020-08-08,13.3392,13.8478,13.0473,13.8346,1783161.0
2020-08-09,13.3392,13.8478,13.0473,13.8346,1783161.0
2020-08-10,13.0915,14.2415,12.8085,13.9584,4237530.0
2020-08-11,14.2415,14.7457,14.2415,14.3034,3096348.0
2020-08-12,14.6749,14.8076,13.9673,14.0822,2316644.0
2020-08-13,13.8965,13.9319,13.4542,13.5515,1926276.0
2020-08-14,13.4188,13.8036,13.3304,13.4984,1126552.0
2020-08-15,13.4188,13.8036,13.3304,13.4984,1126552.0
2020-08-16,13.4188,13.8036,13.3304,13.4984,1126552.0
2020-08-17,13.4807,13.5869,13.2508,13.5692,947595.0
2020-08-18,13.6311,13.64,13.1269,13.4011,1873989.0
2020-08-19,13.3569,13.5869,13.2533,13.295,1571705.0
2020-08-20,13.1269,13.3658,13.0915,13.1446,1108250.0
2020-08-21,12.9617,13.3453,12.9305,13.158,1498524.0
2020-08-22,12.9617,13.3453,12.9305,13.158,1498524.0
2020-08-23,12.9617,13.3453,12.9305,13.158,1498524.0
2020-08-24,13.3364,13.778,13.1491,13.7557,1625127.0
2020-08-25,13.9609,13.9609,13.4167,13.6308,1751565.0
2020-08-26,13.5683,13.7735,13.274,13.274,1649492.0
2020-08-27,13.3542,13.7289,13.3409,13.6129,2441416.0
2020-08-28,13.7646,13.9073,13.6129,13.8538,1967398.0
2020-08-29,13.7646,13.9073,13.6129,13.8538,1967398.0
2020-08-30,13.7646,13.9073,13.6129,13.8538,1967398.0
2020-08-31,13.7914,13.9207,13.6576,13.7735,1576608.0
2020-09-01,13.6397,13.8806,13.3989,13.8627,1378647.0
2020-09-02,13.8984,14.3801,13.778,14.3177,1778839.0
2020-09-03,14.4247,14.6433,14.2106,14.2552,2070596.0
2020-09-04,14.6745,14.6924,14.1303,14.2463,1702896.0
2020-09-05,14.6745,14.6924,14.1303,14.2463,1702896.0
2020-09-06,14.6745,14.6924,14.1303,14.2463,1702896.0
2020-09-07,14.6745,14.6924,14.1303,14.2463,1702896.0
2020-09-08,14.0144,14.0947,13.6665,13.6665,1469550.0
2020-09-09,13.7468,13.8761,13.5862,13.7557,965239.0
2020-09-10,13.8181,14.0857,13.6308,13.6486,1406036.0
2020-09-11,13.6486,13.827,13.5237,13.8003,1440307.0
2020-09-12,13.6486,13.827,13.5237,13.8003,1440307.0
2020-09-13,13.6486,13.827,13.5237,13.8003,1440307.0
2020-09-14,13.9163,14.3444,13.827,14.1125,1645201.0
2020-09-15,14.1303,14.2285,13.9386,14.059,1259700.0
2020-09-16,14.0679,14.108,13.8226,13.9519,1650122.0
2020-09-17,13.7824,14.0144,13.6665,13.9609,1443657.0
2020-09-18,14.0411,14.0857,13.3186,13.5416,3854607.0
2020-09-19,14.0411,14.0857,13.3186,13.5416,3854607.0
2020-09-20,14.0411,14.0857,13.3186,13.5416,3854607.0
2020-09-21,13.1045,13.2472,12.6183,12.7655,2199941.0
2020-09-22,12.7833,13.1803,12.7432,13.0242,1409057.0
2020-09-23,13.1312,13.4256,12.5514,12.5603,1816410.0
2020-09-24,12.6228,12.8904,12.2213,12.5246,1253526.0
2020-09-25,12.373,12.7878,12.3641,12.7566,965214.0
2020-09-26,12.373,12.7878,12.3641,12.7566,965214.0
2020-09-27,12.373,12.7878,12.3641,12.7566,965214.0
2020-09-28,13.0777,13.546,12.9796,13.3899,1677224.0
2020-09-29,13.3632,13.3632,12.8547,13.0153,974472.0
2020-09-30,13.1045,13.4122,12.9439,13.0331,1588758.0
2020-10-01,13.0777,13.3899,12.9573,13.3275,1331084.0
2020-10-02,12.9796,14.175,12.9261,14.0055,3039603.0
2020-10-03,12.9796,14.175,12.9261,14.0055,3039603.0
2020-10-04,12.9796,14.175,12.9261,14.0055,3039603.0
2020-10-05,14.2731,14.4961,14.1036,14.4693,1205710.0
2020-10-06,14.7905,15.3792,14.5853,14.9778,3192019.0
2020-10-07,15.4774,16.1776,15.4684,15.6736,3518343.0
2020-10-08,15.9145,16.0394,15.4997,15.7361,1960403.0
2020-10-09,15.8966,16.0572,15.5041,15.5577,1406303.0
2020-10-10,15.8966,16.0572,15.5041,15.5577,1406303.0
2020-10-11,15.8966,16.0572,15.5041,15.5577,1406303.0
2020-10-12,15.7807,16.2624,15.6558,16.2267,1831776.0
2020-10-13,15.9858,16.0661,15.5844,15.8253,1300296.0
2020-10-14,15.7807,15.9323,15.5933,15.6112,972155.0
2020-10-15,15.3882,16.2222,15.299,15.8966,1748698.0
2020-10-16,15.852,15.9591,15.3792,15.8342,1555807.0
2020-10-17,15.852,15.9591,15.3792,15.8342,1555807.0
2020-10-18,15.852,15.9591,15.3792,15.8342,1555807.0
2020-10-19,15.9412,16.4899,15.7361,16.0394,3675251.0
2020-10-20,16.2624,16.3873,15.7628,15.7718,1940288.0
2020-10-21,15.8431,15.8431,15.4595,15.4863,1055933.0
2020-10-22,15.4417,15.8164,15.406,15.7807,1075120.0
2020-10-23,15.9502,16.7084,15.852,16.5925,1967823.0
2020-10-24,15.9502,16.7084,15.852,16.5925,1967823.0
2020-10-25,15.9502,16.7084,15.852,16.5925,1967823.0
2020-10-26,16.2445,16.3427,15.9546,16.2713,2043026.0
2020-10-27,16.2178,16.2445,15.7896,15.9234,1566257.0
2020-10-28,15.5577,15.7048,15.1205,15.1651,1968393.0
2020-10-29,15.0581,15.6379,14.8975,15.4952,1252258.0
2020-10-30,15.3882,16.0617,15.2633,16.0126,2284216.0
2020-10-31,15.3882,16.0617,15.2633,16.0126,2284216.0
2020-11-01,15.3882,16.0617,15.2633,16.0126,2284216.0
2020-11-02,16.2624,16.5657,16.0394,16.2624,1557218.0
2020-11-03,16.646,16.7976,16.3605,16.7084,1773676.0
2020-11-04,16.3338,16.9983,15.7004,16.7263,2360717.0
2020-11-05,17.0117,17.2169,15.8253,15.861,4048876.0
2020-11-06,16.084,16.5657,15.3614,15.6825,1971202.0
2020-11-07,16.084,16.5657,15.3614,15.6825,1971202.0
2020-11-08,16.084,16.5657,15.3614,15.6825,1971202.0
2020-11-09,17.1455,18.0287,16.2356,16.2713,3227190.0
2020-11-10,16.5211,17.0206,16.3427,17.0028,2492506.0
2020-11-11,17.0742,17.1723,16.4542,16.8601,1842979.0
2020-11-12,16.5568,16.7173,15.9591,16.1375,1551514.0
2020-11-13,16.3516,16.7084,16.2624,16.4408,1835559.0
2020-11-14,16.3516,16.7084,16.2624,16.4408,1835559.0
2020-11-15,16.3516,16.7084,16.2624,16.4408,1835559.0
2020-11-16,17.1723,17.5559,16.5211,17.2615,1992130.0
2020-11-17,17.0653,17.315,16.7798,17.2526,1939826.0
2020-11-18,17.3596,17.5113,16.6371,16.6549,1810799.0
2020-11-19,16.5032,16.869,16.2624,16.8422,2220875.0
2020-11-20,16.6761,16.8737,16.5234,16.8737,1715379.0
2020-11-21,16.6761,16.8737,16.5234,16.8737,1715379.0
2020-11-22,16.6761,16.8737,16.5234,16.8737,1715379.0
2020-11-23,17.0623,17.161,16.9141,17.0263,939924.0
2020-11-24,17.3406,18.2386,17.2868,17.9243,3765744.0
2020-11-25,17.7358,18.077,17.4035,17.9333,2133635.0
2020-11-26,17.7358,18.077,17.4035,17.9333,2133635.0
2020-11-27,17.8794,18.0052,17.3945,17.5292,1670715.0
2020-11-28,17.8794,18.0052,17.3945,17.5292,1670715.0
2020-11-29,17.8794,18.0052,17.3945,17.5292,1670715.0
2020-11-30,17.3586,17.5472,16.9455,16.9545,2542595.0
2020-12-01,17.4304,17.5292,17.1072,17.2059,1321958.0
2020-12-02,17.1341,17.628,17.0443,17.5472,1511338.0
2020-12-03,17.5202,17.8166,17.2329,17.3496,1222952.0
2020-12-04,17.5202,17.8256,17.2508,17.7807,923952.0
2020-12-05,17.5202,17.8256,17.2508,17.7807,923952.0
2020-12-06,17.5202,17.8256,17.2508,17.7807,923952.0
2020-12-07,17.6011,17.637,17.3406,17.5921,1339486.0
2020-12-08,17.3766,17.6549,17.3766,17.5292,1216444.0
2020-12-09,17.7178,18.1219,17.6729,17.9603,2426836.0
2020-12-10,18.0141,18.3509,17.7807,18.2835,1485447.0
2020-12-11,17.9962,18.1848,17.8256,17.8435,1186865.0
2020-12-12,17.9962,18.1848,17.8256,17.8435,1186865.0
2020-12-13,17.9962,18.1848,17.8256,17.8435,1186865.0
2020-12-14,18.2835,18.2835,17.6325,17.6729,894434.0
2020-12-15,17.6819,18.5081,17.6639,18.3105,1714340.0
2020-12-16,18.3913,18.5889,18.1309,18.4003,1408260.0
2020-12-17,18.4272,18.535,18.1129,18.2656,890330.0
2020-12-18,18.2476,18.4452,17.8435,17.8884,2503531.0
2020-12-19,18.2476,18.4452,17.8435,17.8884,2503531.0
2020-12-20,18.2476,18.4452,17.8435,17.8884,2503531.0
2020-12-21,17.6639,18.1219,17.5472,18.1129,1214973.0
2020-12-22,18.1399,18.1937,17.8166,17.8794,703225.0
2020-12-23,17.9513,18.2476,17.8974,18.095,968686.0
2020-12-24,18.1758,18.2656,17.6998,17.9603,261200.0
2020-12-25,18.1758,18.2656,17.6998,17.9603,261200.0
2020-12-26,18.1758,18.2656,17.6998,17.9603,261200.0
2020-12-27,18.1758,18.2656,17.6998,17.9603,261200.0
2020-12-28,18.0321,18.306,17.9603,18.068,710274.0
2020-12-29,17.9872,18.1668,17.6819,17.7896,688101.0
2020-12-30,17.8076,18.1219,17.8076,17.8615,1052636.0
2020-12-31,17.8974,18.2476,17.6819,18.1848,915860.0
2021-01-01,17.8974,18.2476,17.6819,18.1848,915860.0
2021-01-02,17.8974,18.2476,17.6819,18.1848,915860.0
2021-01-03,17.8974,18.2476,17.6819,18.1848,915860.0
2021-01-04,18.2835,18.3015,17.3002,17.4843,1092678.0
2021-01-05,17.5382,18.095,17.5382,17.9333,908959.0
2021-01-06,18.3913,19.1636,18.3913,18.7146,1573272.0
2021-01-07,18.8403,19.4779,18.7775,19.3612,1175320.0
2021-01-08,19.4061,19.4061,18.6697,19.0379,1022039.0
2021-01-09,19.4061,19.4061,18.6697,19.0379,1022039.0
2021-01-10,19.4061,19.4061,18.6697,19.0379,1022039.0
2021-01-11,18.6877,19.2265,18.6877,19.1726,851952.0
2021-01-12,19.2803,19.5048,19.1097,19.3612,1239598.0
2021-01-13,19.442,19.4869,18.984,19.2265,880683.0
2021-01-14,19.4061,19.8012,19.1553,19.7383,1031424.0
2021-01-15,19.3522,19.864,19.3252,19.4779,2052043.0
2021-01-16,19.3522,19.864,19.3252,19.4779,2052043.0
2021-01-17,19.3522,19.864,19.3252,19.4779,2052043.0
2021-01-18,19.3522,19.864,19.3252,19.4779,2052043.0
2021-01-19,19.6934,19.8371,19.231,19.3791,1716023.0
2021-01-20,19.3971,19.7608,19.2354,19.7204,1441997.0
2021-01-21,19.8281,19.8281,18.9481,19.3252,2007978.0
2021-01-22,19.0289,19.1456,17.7447,18.5619,2298441.0
2021-01-23,19.0289,19.1456,17.7447,18.5619,2298441.0
2021-01-24,19.0289,19.1456,17.7447,18.5619,2298441.0
2021-01-25,18.3644,18.746,18.059,18.7326,1144493.0
2021-01-26,18.9122,18.993,18.2297,18.2476,850785.0
2021-01-27,17.8705,17.8794,17.1521,17.5831,1419450.0
2021-01-28,18.0231,18.3644,17.7807,18.0321,1079541.0
2021-01-29,17.9243,18.0141,17.197,17.2419,1057282.0
2021-01-30,17.9243,18.0141,17.197,17.2419,1057282.0
2021-01-31,17.9243,18.0141,17.197,17.2419,1057282.0
2021-02-01,17.3676,17.7088,17.2419,17.637,1064773.0
2021-02-02,17.8435,17.9872,17.5651,17.7268,1288005.0
2021-02-03,17.61,17.7896,17.4215,17.5113,1054452.0
2021-02-04,17.5292,18.1309,17.4843,18.059,1016268.0
2021-02-05,18.2117,18.2566,17.6639,18.1129,1097351.0
2021-02-06,18.2117,18.2566,17.6639,18.1129,1097351.0
2021-02-07,18.2117,18.2566,17.6639,18.1129,1097351.0
2021-02-08,18.1848,18.6068,18.1848,18.5081,1940405.0
2021-02-09,18.544,18.755,18.1309,18.6068,940943.0
2021-02-10,18.6877,18.8673,18.4811,18.6966,2063548.0
2021-02-11,18.6966,18.8852,18.3374,18.517,910115.0
2021-02-12,18.3195,18.6697,18.2656,18.3823,853751.0
2021-02-13,18.3195,18.6697,18.2656,18.3823,853751.0
2021-02-14,18.3195,18.6697,18.2656,18.3823,853751.0
2021-02-15,18.3195,18.6697,18.2656,18.3823,853751.0
2021-02-16,18.5979,18.9346,18.4991,18.7685,968920.0
2021-02-17,18.6068,18.9301,18.5709,18.6248,1019346.0
2021-02-18,18.535,18.5889,17.9962,18.3105,1241815.0
2021-02-19,18.3692,18.9113,17.9626,18.8752,1541118.0
2021-02-20,18.3692,18.9113,17.9626,18.8752,1541118.0
2021-02-21,18.3692,18.9113,17.9626,18.8752,1541118.0
2021-02-22,18.7939,18.9656,18.2969,18.324,2324773.0
2021-02-23,18.4776,18.9565,18.3873,18.8029,2185634.0
2021-02-24,18.8842,19.5258,18.6945,19.2457,1823240.0
2021-02-25,19.4715,19.6884,18.0168,18.568,2753389.0
2021-02-26,18.4957,18.9204,18.1253,18.4325,2557631.0
2021-02-27,18.4957,18.9204,18.1253,18.4325,2557631.0
2021-02-28,18.4957,18.9204,18.1253,18.4325,2557631.0
2021-03-01,18.8571,19.4173,18.7035,19.2728,2165572.0
2021-03-02,19.2366,19.6251,19.0198,19.0469,1741730.0
2021-03-03,19.1643,19.5529,18.9113,19.0921,1477754.0
2021-03-04,19.1869,19.5077,18.8029,19.0107,1929535.0
2021-03-05,19.4264,19.5709,18.4415,19.2999,2521573.0
2021-03-06,19.4264,19.5709,18.4415,19.2999,2521573.0
2021-03-07,19.4264,19.5709,18.4415,19.2999,2521573.0
2021-03-08,19.58,20.1582,19.4083,19.6613,2246203.0
2021-03-09,19.6161,20.1763,19.3812,19.9233,1763138.0
2021-03-10,19.8872,20.5739,19.842,20.4564,1568606.0
2021-03-11,20.4474,20.6823,20.235,20.6823,1481765.0
2021-03-12,20.863,21.1883,20.6642,20.9082,1038124.0
2021-03-13,20.863,21.1883,20.6642,20.9082,1038124.0
2021-03-14,20.863,21.1883,20.6642,20.9082,1038124.0
2021-03-15,20.8269,21.1702,20.5648,21.1702,1392473.0
2021-03-16,20.9714,21.0889,20.7681,20.9624,1335515.0
2021-03-17,21.0257,21.2515,20.7184,21.2515,1556415.0
2021-03-18,21.36,21.7214,20.5468,20.6642,1445573.0
2021-03-19,20.4745,21.1702,19.9685,20.3932,3418570.0
2021-03-20,20.4745,21.1702,19.9685,20.3932,3418570.0
2021-03-21,20.4745,21.1702,19.9685,20.3932,3418570.0
2021-03-22,20.3932,20.3932,19.7881,19.9866,1233127.0
2021-03-23,19.7968,20.0317,19.5077,19.6251,1216034.0
2021-03-24,19.7607,20.3118,19.5348,19.5438,1346211.0
2021-03-25,19.5258,20.1221,19.1192,19.9504,1341886.0
2021-03-26,20.2667,20.5919,19.9324,20.5648,1045464.0
2021-03-27,20.2667,20.5919,19.9324,20.5648,1045464.0
2021-03-28,20.2667,20.5919,19.9324,20.5648,1045464.0
2021-03-29,20.2938,20.6733,20.1492,20.339,1045638.0
2021-03-30,20.348,20.8269,20.3164,20.7456,869364.0
2021-03-31,20.7456,21.2425,20.6462,21.0076,1246002.0
2021-04-01,21.0076,21.2064,20.7952,21.0166,696815.0
2021-04-02,21.0076,21.2064,20.7952,21.0166,696815.0
2021-04-03,21.0076,21.2064,20.7952,21.0166,696815.0
2021-04-04,21.0076,21.2064,20.7952,21.0166,696815.0
2021-04-05,21.2877,21.3961,21.0257,21.3238,791929.0
2021-04-06,21.378,21.4503,21.0618,21.1702,1165836.0
2021-04-07,21.2335,21.2786,21.0166,21.1973,733186.0
2021-04-08,21.1341,21.4006,21.0076,21.3329,1040895.0
2021-04-09,21.5316,21.5407,21.3058,21.4594,642389.0
2021-04-10,21.5316,21.5407,21.3058,21.4594,642389.0
2021-04-11,21.5316,21.5407,21.3058,21.4594,642389.0
2021-04-12,21.4413,21.5226,21.125,21.2064,918344.0
2021-04-13,21.0979,21.2877,20.8721,21.0889,1991597.0
2021-04-14,21.0708,21.5045,21.0257,21.3148,517082.0
2021-04-15,21.378,21.5316,21.116,21.4865,787401.0
2021-04-16,21.7395,21.8569,21.2967,21.5407,991520.0
2021-04-17,21.7395,21.8569,21.2967,21.5407,991520.0
2021-04-18,21.7395,21.8569,21.2967,21.5407,991520.0
2021-04-19,21.4503,21.7756,21.3871,21.7575,1223164.0
2021-04-20,21.6401,21.7395,21.2877,21.4413,1131733.0
2021-04-21,21.5136,21.8298,21.3509,21.8117,860675.0
2021-04-22,21.8027,22.0647,21.5949,21.8479,788029.0
2021-04-23,21.875,22.4894,21.8569,22.3087,1025452.0
2021-04-24,21.875,22.4894,21.8569,22.3087,1025452.0
2021-04-25,21.875,22.4894,21.8569,22.3087,1025452.0
2021-04-26,22.4804,22.7876,22.2726,22.3358,1551632.0
2021-04-27,22.3991,22.5481,22.3268,22.5346,997970.0
2021-04-28,22.5346,22.634,22.4171,22.5165,985496.0
2021-04-29,22.7514,22.8689,22.5075,22.643,1479778.0
2021-04-30,22.5527,22.634,22.1099,22.2635,1018462.0
2021-05-01,22.5527,22.634,22.1099,22.2635,1018462.0
2021-05-02,22.5527,22.634,22.1099,22.2635,1018462.0
2021-05-03,22.5888,22.6159,22.3177,22.3358,1745517.0
2021-05-04,22.2093,22.4623,22.1099,22.3177,1548873.0
2021-05-05,21.5045,22.4081,20.7817,21.2606,1611322.0
2021-05-06,21.3058,21.378,20.4519,20.863,2107083.0
2021-05-07,20.7184,21.4051,20.7184,21.3238,1253491.0
