,ATKR US Equity,ATKR US Equity,ATKR US Equity,ATKR US Equity,ATKR US Equity
2020-03-14,30.4955,30.4955,27.4619,29.0985,609482.0
2020-03-15,30.4955,30.4955,27.4619,29.0985,609482.0
2020-03-16,25.6957,26.1248,22.9614,23.1311,480944.0
2020-03-17,23.5602,23.6799,19.3042,20.1574,712729.0
2020-03-18,18.5408,19.0497,11.9248,11.9348,780261.0
2020-03-19,11.7152,15.5371,10.8271,15.2178,1224696.0
2020-03-20,15.8665,19.2493,15.1929,18.8402,1193915.0
2020-03-21,15.8665,19.2493,15.1929,18.8402,1193915.0
2020-03-22,15.8665,19.2493,15.1929,18.8402,1193915.0
2020-03-23,18.6106,19.3092,17.2884,18.5109,948920.0
2020-03-24,19.9578,20.4267,17.3333,18.5308,610345.0
2020-03-25,18.431,21.1553,17.1737,20.4168,637853.0
2020-03-26,19.1096,22.6671,18.6811,22.2529,949661.0
2020-03-27,21.3449,21.9336,20.6064,20.806,705972.0
2020-03-28,21.3449,21.9336,20.6064,20.806,705972.0
2020-03-29,21.3449,21.9336,20.6064,20.806,705972.0
2020-03-30,20.7461,21.1253,18.8052,20.9657,669271.0
2020-03-31,20.7761,21.3149,20.1274,21.0255,528377.0
2020-04-01,20.0476,20.0476,18.5608,18.8601,494815.0
2020-04-02,18.6905,19.4788,17.972,18.3312,296825.0
2020-04-03,18.1217,18.3213,17.2835,17.7824,454424.0
2020-04-04,18.1217,18.3213,17.2835,17.7824,454424.0
2020-04-05,18.1217,18.3213,17.2835,17.7824,454424.0
2020-04-06,18.7005,21.1154,18.6705,21.1154,466267.0
2020-04-07,22.0135,23.8695,22.0135,22.4226,549245.0
2020-04-08,22.8317,24.3186,22.5224,23.8895,507732.0
2020-04-09,24.6479,25.2865,23.8396,25.047,548333.0
2020-04-10,24.6479,25.2865,23.8396,25.047,548333.0
2020-04-11,24.6479,25.2865,23.8396,25.047,548333.0
2020-04-12,24.6479,25.2865,23.8396,25.047,548333.0
2020-04-13,25.0071,25.0071,23.4005,24.0392,515179.0
2020-04-14,24.8375,25.1867,23.3506,23.7897,483615.0
2020-04-15,22.9215,23.5003,21.749,21.9236,592849.0
2020-04-16,21.8139,22.0434,20.1324,20.6364,473365.0
2020-04-17,21.5943,22.5523,21.3848,22.1831,542940.0
2020-04-18,21.5943,22.5523,21.3848,22.1831,542940.0
2020-04-19,21.5943,22.5523,21.3848,22.1831,542940.0
2020-04-20,21.4546,21.8438,21.0355,21.265,320230.0
2020-04-21,20.4967,20.8559,20.317,20.5066,376110.0
2020-04-22,21.295,21.6442,20.2871,20.4967,323177.0
2020-04-23,20.5765,21.8937,20.2671,21.6442,749842.0
2020-04-24,21.8737,22.1232,20.6962,21.7241,304343.0
2020-04-25,21.8737,22.1232,20.6962,21.7241,304343.0
2020-04-26,21.8737,22.1232,20.6962,21.7241,304343.0
2020-04-27,22.0135,22.8916,22.0135,22.5922,334051.0
2020-04-28,23.4903,24.1489,23.156,23.64,392150.0
2020-04-29,24.598,25.995,24.3385,24.9473,430807.0
2020-04-30,24.3884,24.7127,23.4205,24.2886,431198.0
2020-05-01,23.4903,23.8595,22.5523,23.3606,337462.0
2020-05-02,23.4903,23.8595,22.5523,23.3606,337462.0
2020-05-03,23.4903,23.8595,22.5523,23.3606,337462.0
2020-05-04,22.8716,22.9116,22.1132,22.8118,450510.0
2020-05-05,23.9993,25.9159,23.7398,23.8097,617597.0
2020-05-06,23.8995,23.8995,21.5444,21.754,463693.0
2020-05-07,22.2829,24.4383,22.0833,24.139,433071.0
2020-05-08,24.8974,24.9872,23.181,23.7697,749616.0
2020-05-09,24.8974,24.9872,23.181,23.7697,749616.0
2020-05-10,24.8974,24.9872,23.181,23.7697,749616.0
2020-05-11,23.2608,23.9194,22.7519,23.5302,549170.0
2020-05-12,23.6001,24.0891,23.2309,23.2309,477695.0
2020-05-13,22.9315,22.9315,21.0455,21.4846,416810.0
2020-05-14,20.6863,22.0434,20.2073,21.9835,314810.0
2020-05-15,21.8239,22.1432,21.6143,21.8737,312329.0
2020-05-16,21.8239,22.1432,21.6143,21.8737,312329.0
2020-05-17,21.8239,22.1432,21.6143,21.8737,312329.0
2020-05-18,22.8916,25.3364,22.8916,25.1269,514931.0
2020-05-19,24.9273,25.8354,24.8325,25.0071,388302.0
2020-05-20,25.7356,26.1447,25.1468,25.2666,266712.0
2020-05-21,25.1169,25.4163,24.8774,25.047,178881.0
2020-05-22,25.3065,25.3065,24.3423,24.8574,202873.0
2020-05-23,25.3065,25.3065,24.3423,24.8574,202873.0
2020-05-24,25.3065,25.3065,24.3423,24.8574,202873.0
2020-05-25,25.3065,25.3065,24.3423,24.8574,202873.0
2020-05-26,26.1946,27.1526,25.6358,26.5139,273007.0
2020-05-27,26.8732,28.6394,26.6686,28.4399,460754.0
2020-05-28,28.9887,28.9887,27.3522,27.5118,378626.0
2020-05-29,26.9231,27.1027,26.2844,26.7834,256468.0
2020-05-30,26.9231,27.1027,26.2844,26.7834,256468.0
2020-05-31,26.9231,27.1027,26.2844,26.7834,256468.0
2020-06-01,26.9131,27.3012,26.5439,26.9829,363082.0
2020-06-02,27.3821,27.7314,27.0528,27.5218,187988.0
2020-06-03,28.3501,29.3978,28.2503,28.9488,258660.0
2020-06-04,28.4997,28.9189,28.1106,28.8889,206418.0
2020-06-05,29.9367,31.8427,29.8369,31.1142,311628.0
2020-06-06,29.9367,31.8427,29.8369,31.1142,311628.0
2020-06-07,29.9367,31.8427,29.8369,31.1142,311628.0
2020-06-08,31.9924,33.0601,31.9025,32.9603,514285.0
2020-06-09,31.9724,32.2718,29.9467,30.1063,429991.0
2020-06-10,29.8269,29.8269,28.7093,28.7991,304315.0
2020-06-11,27.3122,27.7114,25.8952,25.9751,320323.0
2020-06-12,27.3821,27.5525,25.1768,26.5439,309436.0
2020-06-13,27.3821,27.5525,25.1768,26.5439,309436.0
2020-06-14,27.3821,27.5525,25.1768,26.5439,309436.0
2020-06-15,25.4063,27.3721,25.1269,26.9131,327621.0
2020-06-16,28.4498,29.3978,28.0307,28.6494,309384.0
2020-06-17,28.6594,28.7791,27.0827,27.0927,158808.0
2020-06-18,26.6936,27.5517,26.5539,27.0528,198477.0
2020-06-19,27.7513,28.1106,26.2046,26.6936,393522.0
2020-06-20,27.7513,28.1106,26.2046,26.6936,393522.0
2020-06-21,27.7513,28.1106,26.2046,26.6936,393522.0
2020-06-22,26.2944,26.8432,25.8853,26.5539,301986.0
2020-06-23,27.0628,27.1126,25.8952,26.8732,284330.0
2020-06-24,26.3643,26.6237,25.6552,25.9751,468383.0
2020-06-25,25.7655,25.9651,25.1967,25.7955,326456.0
2020-06-26,25.536,25.546,24.2986,24.4283,745037.0
2020-06-27,25.536,25.546,24.2986,24.4283,745037.0
2020-06-28,25.536,25.546,24.2986,24.4283,745037.0
2020-06-29,25.077,27.0328,25.0171,26.7235,387323.0
2020-06-30,26.4341,27.4021,26.0848,27.2923,296155.0
2020-07-01,27.4719,27.6615,25.5959,25.7056,267271.0
2020-07-02,26.3842,26.9231,25.9801,26.0749,215344.0
2020-07-03,26.3842,26.9231,25.9801,26.0749,215344.0
2020-07-04,26.3842,26.9231,25.9801,26.0749,215344.0
2020-07-05,26.3842,26.9231,25.9801,26.0749,215344.0
2020-07-06,26.6736,26.8432,26.1597,26.8033,176375.0
2020-07-07,26.3343,26.464,25.6857,25.7456,182110.0
2020-07-08,25.6358,26.0881,25.1468,25.8354,173097.0
2020-07-09,26.0848,26.0848,24.5581,24.8974,181240.0
2020-07-10,24.9772,25.6458,24.8375,25.6158,182203.0
2020-07-11,24.9772,25.6458,24.8375,25.6158,182203.0
2020-07-12,24.9772,25.6458,24.8375,25.6158,182203.0
2020-07-13,25.9252,26.0449,25.1668,25.3065,234616.0
2020-07-14,25.2666,26.3044,25.2566,26.2744,177062.0
2020-07-15,27.3422,28.0307,26.5439,27.8012,374162.0
2020-07-16,27.7513,28.0607,27.1875,27.422,210849.0
2020-07-17,27.432,28.0108,27.1925,27.4919,307108.0
2020-07-18,27.432,28.0108,27.1925,27.4919,307108.0
2020-07-19,27.432,28.0108,27.1925,27.4919,307108.0
2020-07-20,27.3222,27.6116,26.494,26.7335,866623.0
2020-07-21,27.2723,27.7813,26.7435,27.3522,154410.0
2020-07-22,27.1127,27.6116,26.8333,27.422,129005.0
2020-07-23,27.1326,27.5917,26.7933,27.4021,149591.0
2020-07-24,27.1825,27.422,26.6936,27.0428,304761.0
2020-07-25,27.1825,27.422,26.6936,27.0428,304761.0
2020-07-26,27.1825,27.422,26.6936,27.0428,304761.0
2020-07-27,27.0229,27.9409,26.8832,27.6216,229863.0
2020-07-28,27.2424,27.442,26.5738,26.6237,210976.0
2020-07-29,26.6137,27.7513,26.6137,27.7314,237956.0
2020-07-30,27.1626,27.1626,25.8454,26.2645,375019.0
2020-07-31,26.0449,26.6536,25.8454,26.6137,382699.0
2020-08-01,26.0449,26.6536,25.8454,26.6137,382699.0
2020-08-02,26.0449,26.6536,25.8454,26.6137,382699.0
2020-08-03,26.8632,27.7813,26.515,27.7813,417297.0
2020-08-04,27.7713,30.1163,27.7713,28.9588,466336.0
2020-08-05,29.4677,29.4677,27.8511,28.8191,232414.0
2020-08-06,28.869,29.4677,28.5197,29.1085,214181.0
2020-08-07,28.9388,30.6153,28.7791,30.5753,250200.0
2020-08-08,28.9388,30.6153,28.7791,30.5753,250200.0
2020-08-09,28.9388,30.6153,28.7791,30.5753,250200.0
2020-08-10,30.735,31.8826,30.735,31.7728,347184.0
2020-08-11,32.0622,33.2697,32.0622,32.2318,437058.0
2020-08-12,32.7108,32.8266,31.7229,32.0023,358264.0
2020-08-13,31.5932,31.5932,30.8947,31.0843,227774.0
2020-08-14,30.6851,31.0943,30.286,30.7051,136977.0
2020-08-15,30.6851,31.0943,30.286,30.7051,136977.0
2020-08-16,30.6851,31.0943,30.286,30.7051,136977.0
2020-08-17,30.7849,31.234,30.735,30.8548,217970.0
2020-08-18,30.7949,30.9146,30.3758,30.4756,198692.0
2020-08-19,30.4456,30.4706,30.0664,30.0664,122193.0
2020-08-20,29.6274,30.1463,29.3579,29.5675,192031.0
2020-08-21,29.4477,29.5824,28.9288,29.2182,211432.0
2020-08-22,29.4477,29.5824,28.9288,29.2182,211432.0
2020-08-23,29.4477,29.5824,28.9288,29.2182,211432.0
2020-08-24,29.6972,29.9666,29.0486,29.5775,213377.0
2020-08-25,29.9267,29.9267,28.9388,29.1783,195711.0
2020-08-26,29.1085,29.1085,28.36,28.4898,260006.0
2020-08-27,28.849,29.3679,28.0507,28.3501,267013.0
2020-08-28,28.6794,28.6794,27.6465,27.901,394843.0
2020-08-29,28.6794,28.6794,27.6465,27.901,394843.0
2020-08-30,28.6794,28.6794,27.6465,27.901,394843.0
2020-08-31,28.0307,28.0307,26.6636,26.6736,386610.0
2020-09-01,26.464,27.6914,26.2744,27.5917,247518.0
2020-09-02,27.6016,28.0008,27.3122,27.911,148801.0
2020-09-03,27.911,28.1106,26.6137,26.7435,233901.0
2020-09-04,27.3522,27.422,26.1447,26.6237,202608.0
2020-09-05,27.3522,27.422,26.1447,26.6237,202608.0
2020-09-06,27.3522,27.422,26.1447,26.6237,202608.0
2020-09-07,27.3522,27.422,26.1447,26.6237,202608.0
2020-09-08,26.2645,26.8033,25.7321,25.995,253944.0
2020-09-09,26.3343,26.5838,25.7356,26.3343,276802.0
2020-09-10,26.464,26.7385,25.4861,25.516,285796.0
2020-09-11,26.015,26.0599,25.4163,25.6258,290313.0
2020-09-12,26.015,26.0599,25.4163,25.6258,290313.0
2020-09-13,26.015,26.0599,25.4163,25.6258,290313.0
2020-09-14,25.7655,26.0549,25.2267,25.7855,392668.0
2020-09-15,25.9352,25.9851,25.0271,25.067,380059.0
2020-09-16,25.1768,25.7555,24.8475,25.3264,316496.0
2020-09-17,25.0271,25.7156,25.0271,25.2965,385131.0
2020-09-18,25.5061,25.8154,24.4383,24.5681,747570.0
2020-09-19,25.5061,25.8154,24.4383,24.5681,747570.0
2020-09-20,25.5061,25.8154,24.4383,24.5681,747570.0
2020-09-21,23.8695,23.8895,23.0113,23.2708,351128.0
2020-09-22,23.191,23.66,22.8517,23.151,303777.0
2020-09-23,23.1311,23.5502,22.4126,22.4226,249749.0
2020-09-24,22.4126,22.9415,22.0234,22.3028,179081.0
2020-09-25,22.0733,22.4326,21.9137,22.1831,243192.0
2020-09-26,22.0733,22.4326,21.9137,22.1831,243192.0
2020-09-27,22.0733,22.4326,21.9137,22.1831,243192.0
2020-09-28,22.7419,23.67,22.687,23.2009,529854.0
2020-09-29,23.171,23.2808,22.4326,22.7419,268664.0
2020-09-30,22.9116,23.4704,22.5024,22.682,446917.0
2020-10-01,22.7818,23.3506,22.6621,22.9614,257045.0
2020-10-02,22.4525,23.4504,22.4525,23.1411,256290.0
2020-10-03,22.4525,23.4504,22.4525,23.1411,256290.0
2020-10-04,22.4525,23.4504,22.4525,23.1411,256290.0
2020-10-05,23.5003,23.6849,23.0513,23.4504,374338.0
2020-10-06,23.7797,24.4084,23.4005,23.5402,395935.0
2020-10-07,23.8196,24.2088,23.64,23.6899,493029.0
2020-10-08,24.099,24.2687,23.7198,24.1789,379024.0
2020-10-09,24.5281,25.0171,23.8496,24.4683,491511.0
2020-10-10,24.5281,25.0171,23.8496,24.4683,491511.0
2020-10-11,24.5281,25.0171,23.8496,24.4683,491511.0
2020-10-12,24.4982,24.6379,24.2986,24.588,565165.0
2020-10-13,24.2587,24.4483,23.67,23.67,471703.0
2020-10-14,23.8196,24.1489,23.3107,23.7797,349127.0
2020-10-15,23.2508,24.1789,23.2508,24.119,869443.0
2020-10-16,24.0791,24.3286,23.7298,23.7498,548679.0
2020-10-17,24.0791,24.3286,23.7298,23.7498,548679.0
2020-10-18,24.0791,24.3286,23.7298,23.7498,548679.0
2020-10-19,23.7697,24.0591,23.171,23.2209,388010.0
2020-10-20,23.4205,23.8296,23.0413,23.0513,281286.0
2020-10-21,23.0014,23.4105,22.7319,22.7918,346690.0
2020-10-22,22.8517,23.0313,22.6521,22.8118,438372.0
2020-10-23,23.2209,23.8496,23.0413,23.7198,410563.0
2020-10-24,23.2209,23.8496,23.0413,23.7198,410563.0
2020-10-25,23.2209,23.8496,23.0413,23.7198,410563.0
2020-10-26,23.3007,23.5801,22.1482,22.4425,312752.0
2020-10-27,22.3627,22.5623,21.6343,21.764,268763.0
2020-10-28,21.0655,21.4546,20.786,20.8559,453498.0
2020-10-29,20.6863,21.2351,20.5565,20.9956,487622.0
2020-10-30,20.9258,21.0355,20.3769,20.6463,427088.0
2020-10-31,20.9258,21.0355,20.3769,20.6463,427088.0
2020-11-01,20.9258,21.0355,20.3769,20.6463,427088.0
2020-11-02,21.1054,21.4347,20.7362,21.4147,656275.0
2020-11-03,21.5744,22.1132,21.3748,21.8039,417903.0
2020-11-04,21.3449,21.754,20.6364,21.0854,335216.0
2020-11-05,21.3948,22.722,21.3698,22.5723,353048.0
2020-11-06,22.5723,22.8317,22.4126,22.7818,317945.0
2020-11-07,22.5723,22.8317,22.4126,22.7818,317945.0
2020-11-08,22.5723,22.8317,22.4126,22.7818,317945.0
2020-11-09,24.5082,26.1048,24.5082,25.5061,649813.0
2020-11-10,25.8753,26.4341,25.4262,25.6458,468643.0
2020-11-11,25.8853,26.005,25.077,25.2965,369189.0
2020-11-12,24.9473,25.3664,24.6778,25.2267,396519.0
2020-11-13,25.546,26.8432,25.546,26.7235,336976.0
2020-11-14,25.546,26.8432,25.546,26.7235,336976.0
2020-11-15,25.546,26.8432,25.546,26.7235,336976.0
2020-11-16,27.5418,28.6694,27.2424,28.6594,580731.0
2020-11-17,28.5197,29.772,27.9409,29.7371,681669.0
2020-11-18,29.6972,31.1142,29.6872,30.9745,761692.0
2020-11-19,35.5249,36.4829,33.8983,34.0779,1218037.0
2020-11-20,34.0181,34.5968,33.1299,33.9283,768104.0
2020-11-21,34.0181,34.5968,33.1299,33.9283,768104.0
2020-11-22,34.0181,34.5968,33.1299,33.9283,768104.0
2020-11-23,34.6368,36.7922,34.1877,36.6525,633746.0
2020-11-24,37.0117,38.6882,36.6525,38.5485,1067658.0
2020-11-25,39.706,40.986,38.6782,40.5143,873686.0
2020-11-26,39.706,40.986,38.6782,40.5143,873686.0
2020-11-27,40.2349,40.6291,39.1971,39.7859,276538.0
2020-11-28,40.2349,40.6291,39.1971,39.7859,276538.0
2020-11-29,40.2349,40.6291,39.1971,39.7859,276538.0
2020-11-30,39.6162,39.7659,38.778,38.8978,920646.0
2020-12-01,39.5663,40.654,38.6682,40.2848,684467.0
2020-12-02,39.706,40.5044,39.706,40.2948,544905.0
2020-12-03,40.4245,40.9334,40.3048,40.4245,441243.0
2020-12-04,40.8536,40.9634,40.4345,40.664,411758.0
2020-12-05,40.8536,40.9634,40.4345,40.664,411758.0
2020-12-06,40.8536,40.9634,40.4345,40.664,411758.0
2020-12-07,40.8436,41.2827,40.3098,40.5842,420712.0
2020-12-08,40.1651,42.1309,40.1651,41.8615,752978.0
2020-12-09,42.2307,43.8074,42.111,42.9093,1045404.0
2020-12-10,42.3006,44.2065,42.2606,43.987,549244.0
2020-12-11,43.6078,44.3612,43.029,43.4581,726097.0
2020-12-12,43.6078,44.3612,43.029,43.4581,726097.0
2020-12-13,43.6078,44.3612,43.029,43.4581,726097.0
2020-12-14,44.1965,44.4261,42.9592,43.1188,397311.0
2020-12-15,43.5479,44.3662,42.6099,44.3263,371517.0
2020-12-16,44.5957,44.8951,43.7275,43.7974,303296.0
2020-12-17,44.0768,44.0768,42.3355,42.4702,339645.0
2020-12-18,42.4702,43.1887,42.111,42.1908,629900.0
2020-12-19,42.4702,43.1887,42.111,42.1908,629900.0
2020-12-20,42.4702,43.1887,42.111,42.1908,629900.0
2020-12-21,41.4025,41.9209,40.205,41.4424,410331.0
2020-12-22,41.6819,41.6819,40.0603,40.3048,310183.0
2020-12-23,40.9434,41.083,40.1252,40.3447,635312.0
2020-12-24,40.7438,41.2228,40.0852,40.9634,212776.0
2020-12-25,40.7438,41.2228,40.0852,40.9634,212776.0
2020-12-26,40.7438,41.2228,40.0852,40.9634,212776.0
2020-12-27,40.7438,41.2228,40.0852,40.9634,212776.0
2020-12-28,41.3625,41.8415,40.9235,40.9833,306540.0
2020-12-29,40.9135,41.143,39.5663,40.0154,210470.0
2020-12-30,40.195,41.2827,40.0803,41.1131,163474.0
2020-12-31,40.8935,41.5821,40.3148,41.0233,208721.0
2021-01-01,40.8935,41.5821,40.3148,41.0233,208721.0
2021-01-02,40.8935,41.5821,40.3148,41.0233,208721.0
2021-01-03,40.8935,41.5821,40.3148,41.0233,208721.0
2021-01-04,42.6099,43.8972,42.0311,42.2706,432823.0
2021-01-05,41.9812,44.3213,41.9812,43.997,295370.0
2021-01-06,45.2144,47.5095,44.8651,47.1303,325538.0
2021-01-07,47.7391,47.9985,46.1025,46.1424,369701.0
2021-01-08,46.6613,46.6863,45.1146,45.7333,373272.0
2021-01-09,46.6613,46.6863,45.1146,45.7333,373272.0
2021-01-10,46.6613,46.6863,45.1146,45.7333,373272.0
2021-01-11,44.9549,46.1267,44.9549,46.0027,374961.0
2021-01-12,46.2223,48.3079,45.9728,48.0284,334236.0
2021-01-13,48.0783,48.1781,46.8459,47.1902,421109.0
2021-01-14,47.8388,49.1561,47.28,48.8966,384655.0
2021-01-15,47.8388,48.7968,46.3819,48.6272,479385.0
2021-01-16,47.8388,48.7968,46.3819,48.6272,479385.0
2021-01-17,47.8388,48.7968,46.3819,48.6272,479385.0
2021-01-18,47.8388,48.7968,46.3819,48.6272,479385.0
2021-01-19,49.2758,50.3934,48.4775,49.5852,550505.0
2021-01-20,49.5852,50.2038,48.692,49.635,473983.0
2021-01-21,49.635,50.0442,48.0883,48.0983,299875.0
2021-01-22,47.3599,48.3029,47.0106,48.2779,258866.0
2021-01-23,47.3599,48.3029,47.0106,48.2779,258866.0
2021-01-24,47.3599,48.3029,47.0106,48.2779,258866.0
2021-01-25,47.6892,47.9786,46.362,46.841,259598.0
2021-01-26,47.5894,47.9386,45.9429,46.0027,323600.0
2021-01-27,44.9051,45.4339,43.0989,44.5857,483428.0
2021-01-28,45.6834,46.7212,44.6157,46.1125,241147.0
2021-01-29,45.7932,45.9033,44.2165,44.2664,294467.0
2021-01-30,45.7932,45.9033,44.2165,44.2664,294467.0
2021-01-31,45.7932,45.9033,44.2165,44.2664,294467.0
2021-02-01,44.8252,46.2522,44.2963,46.0127,274095.0
2021-02-02,52.0599,54.7941,50.1939,53.5767,1265659.0
2021-02-03,54.1355,54.6973,52.3294,53.8661,502895.0
2021-02-04,54.3451,55.7521,53.9659,54.9837,567660.0
2021-02-05,55.822,58.4464,55.0436,58.4165,627134.0
2021-02-06,55.822,58.4464,55.0436,58.4165,627134.0
2021-02-07,55.822,58.4464,55.0436,58.4165,627134.0
2021-02-08,59.8734,62.6825,58.3067,62.4779,671024.0
2021-02-09,62.0189,62.6475,60.2825,61.6297,540791.0
2021-02-10,62.1087,62.3681,60.4921,61.9291,408337.0
2021-02-11,62.0887,62.8502,60.7216,61.5898,328944.0
2021-02-12,61.4002,62.6649,61.2838,62.1087,335877.0
2021-02-13,61.4002,62.6649,61.2838,62.1087,335877.0
2021-02-14,61.4002,62.6649,61.2838,62.1087,335877.0
2021-02-15,61.4002,62.6649,61.2838,62.1087,335877.0
2021-02-16,62.7373,63.865,61.6596,63.1365,2022649.0
2021-02-17,62.4979,63.366,61.1407,62.8371,410164.0
2021-02-18,61.9191,62.4679,61.0709,61.1707,452065.0
2021-02-19,61.2106,63.7053,61.021,63.7053,410883.0
2021-02-20,61.2106,63.7053,61.021,63.7053,410883.0
2021-02-21,61.2106,63.7053,61.021,63.7053,410883.0
2021-02-22,63.4957,69.2735,63.0666,67.5871,1978191.0
2021-02-23,65.731,67.5072,64.2242,66.0204,920879.0
2021-02-24,66.2998,68.595,66.22,67.7567,792808.0
2021-02-25,67.7567,70.3712,65.3418,67.138,1289731.0
2021-02-26,67.3276,68.9043,64.1144,67.5073,562548.0
2021-02-27,67.3276,68.9043,64.1144,67.5073,562548.0
2021-02-28,67.3276,68.9043,64.1144,67.5073,562548.0
2021-03-01,68.8045,70.7005,68.0062,69.8024,444182.0
2021-03-02,69.0839,69.6228,68.2956,69.0241,516922.0
2021-03-03,69.7625,71.1396,68.6648,69.034,649326.0
2021-03-04,68.7546,69.7226,65.3345,68.0262,881230.0
2021-03-05,68.8744,69.8323,65.3802,69.1039,872264.0
2021-03-06,68.8744,69.8323,65.3802,69.1039,872264.0
2021-03-07,68.8744,69.8323,65.3802,69.1039,872264.0
2021-03-08,69.8523,74.1732,69.4032,72.8061,742925.0
2021-03-09,73.754,74.4705,70.7304,70.7704,659802.0
2021-03-10,71.1296,74.8717,70.7604,73.8439,598059.0
2021-03-11,74.722,75.4405,73.305,73.6143,660282.0
2021-03-12,73.9935,75.0413,73.1154,73.6443,401728.0
2021-03-13,73.9935,75.0413,73.1154,73.6443,401728.0
2021-03-14,73.9935,75.0413,73.1154,73.6443,401728.0
2021-03-15,73.3449,74.1632,71.2394,74.1233,406359.0
2021-03-16,74.1233,74.1233,71.6884,72.1075,323479.0
2021-03-17,72.0077,73.2252,71.0298,73.2252,319662.0
2021-03-18,73.784,74.6921,71.6585,72.0077,353695.0
2021-03-19,71.9479,72.8061,69.4731,72.0377,918400.0
2021-03-20,71.9479,72.8061,69.4731,72.0377,918400.0
2021-03-21,71.9479,72.8061,69.4731,72.0377,918400.0
2021-03-22,72.1574,72.5366,70.5608,71.3192,401916.0
2021-03-23,70.1616,71.0597,66.0903,66.8187,684070.0
2021-03-24,68.2357,70.2315,66.679,66.7788,407934.0
2021-03-25,65.3219,69.0499,64.2142,68.5151,567892.0
2021-03-26,70.1118,72.1474,69.3534,72.0377,482350.0
2021-03-27,70.1118,72.1474,69.3534,72.0377,482350.0
2021-03-28,70.1118,72.1474,69.3534,72.0377,482350.0
2021-03-29,71.3292,72.8859,66.699,68.3455,1064059.0
2021-03-30,68.565,70.9799,67.8565,70.5708,371766.0
2021-03-31,71.0897,72.846,69.8523,71.7483,524885.0
2021-04-01,72.0377,73.7441,70.8701,73.7042,506104.0
2021-04-02,72.0377,73.7441,70.8701,73.7042,506104.0
2021-04-03,72.0377,73.7441,70.8701,73.7042,506104.0
2021-04-04,72.0377,73.7441,70.8701,73.7042,506104.0
2021-04-05,74.8817,75.3357,72.4867,73.764,377807.0
2021-04-06,73.7441,74.8517,72.3969,72.4269,369369.0
2021-04-07,72.357,72.8438,70.6355,71.3491,370572.0
2021-04-08,71.5587,71.5587,69.4958,69.9521,440506.0
2021-04-09,70.1517,71.7782,69.7026,71.6485,504540.0
2021-04-10,70.1517,71.7782,69.7026,71.6485,504540.0
2021-04-11,70.1517,71.7782,69.7026,71.6485,504540.0
2021-04-12,71.7583,72.5566,70.5009,72.377,397367.0
2021-04-13,72.0576,72.6165,69.982,71.8281,363329.0
2021-04-14,72.4269,74.2231,72.2872,72.7063,247184.0
2021-04-15,73.9237,73.9237,71.419,72.6364,547296.0
2021-04-16,73.5046,73.8439,71.7084,72.7462,331532.0
2021-04-17,73.5046,73.8439,71.7084,72.7462,331532.0
2021-04-18,73.5046,73.8439,71.7084,72.7462,331532.0
2021-04-19,72.4468,73.0655,70.7105,72.836,363004.0
2021-04-20,73.3449,73.4228,69.1837,70.2115,476278.0
2021-04-21,68.9841,73.2524,68.5051,73.1653,443888.0
2021-04-22,73.5345,76.2588,71.9778,74.5923,733418.0
2021-04-23,74.9016,76.6978,74.0434,76.0692,567985.0
2021-04-24,74.9016,76.6978,74.0434,76.0692,567985.0
2021-04-25,74.9016,76.6978,74.0434,76.0692,567985.0
2021-04-26,77.1169,78.5339,76.2488,77.107,364959.0
2021-04-27,77.107,78.1457,76.3386,78.0749,286593.0
2021-04-28,77.8454,78.7235,76.6878,76.7178,421536.0
2021-04-29,80.5796,80.8291,74.4925,78.1747,785705.0
2021-04-30,78.025,79.0658,76.1839,78.1148,875467.0
2021-05-01,78.025,79.0658,76.1839,78.1148,875467.0
2021-05-02,78.025,79.0658,76.1839,78.1148,875467.0
2021-05-03,79.4819,85.1799,79.452,83.4036,933781.0
2021-05-04,82.7051,84.3916,81.5413,84.0323,733507.0
2021-05-05,84.3816,86.5869,82.8648,86.1878,471844.0
2021-05-06,86.3474,87.036,84.0922,86.5071,401994.0
2021-05-07,86.6169,89.1116,85.9283,88.922,538565.0
2021-05-08,86.6169,89.1116,85.9283,88.922,538565.0
2021-05-09,86.6169,89.1116,85.9283,88.922,538565.0
2021-05-10,89.6904,89.8899,86.8863,87.006,606446.0
2021-05-11,85.0102,86.4871,82.9945,84.5712,751698.0
2021-05-12,84.0722,84.3217,79.4121,79.911,584651.0
2021-05-13,79.8312,82.77,79.8312,81.9567,539705.0
2021-05-14,83.0444,83.224,80.4399,81.9168,508313.0
2021-05-15,83.0444,83.224,80.4399,81.9168,508313.0
2021-05-16,83.0444,83.224,80.4399,81.9168,508313.0
2021-05-17,80.9389,82.306,79.0229,82.1064,340992.0
2021-05-18,82.775,82.8299,78.8468,78.9131,479781.0
2021-05-19,76.8375,77.9352,74.9216,75.7399,569015.0
2021-05-20,76.159,76.3885,72.9957,74.3827,693091.0
2021-05-21,75.3806,78.1448,75.3806,76.7078,492879.0
2021-05-22,75.3806,78.1448,75.3806,76.7078,492879.0
2021-05-23,75.3806,78.1448,75.3806,76.7078,492879.0
2021-05-24,76.8375,77.3265,76.139,76.4982,329658.0
2021-05-25,76.1889,77.8354,74.713,74.9116,439092.0
2021-05-26,75.1511,77.2117,74.9615,76.9772,362419.0
2021-05-27,77.9751,79.0627,77.1179,77.7955,424830.0
2021-05-28,77.7755,77.9647,76.159,77.0371,231892.0
