,UVE US Equity,UVE US Equity,UVE US Equity,UVE US Equity,UVE US Equity
2020-03-14,14.9099,16.2375,14.6766,16.2215,339747.0
2020-03-15,14.9099,16.2375,14.6766,16.2215,339747.0
2020-03-16,14.1214,15.457,14.1214,14.8133,268620.0
2020-03-17,15.1593,15.5616,14.1294,15.4731,366780.0
2020-03-18,14.9823,14.9823,12.4718,13.0914,276996.0
2020-03-19,13.0592,14.3064,12.7696,13.4776,378238.0
2020-03-20,13.4052,13.9041,12.3753,12.5443,529223.0
2020-03-21,13.4052,13.9041,12.3753,12.5443,529223.0
2020-03-22,13.4052,13.9041,12.3753,12.5443,529223.0
2020-03-23,12.327,13.0592,11.4258,12.8339,298750.0
2020-03-24,13.3409,14.7329,13.2765,14.6041,242451.0
2020-03-25,14.3386,14.6845,13.3489,13.4213,296952.0
2020-03-26,13.542,14.3145,13.196,14.2662,219159.0
2020-03-27,13.7029,14.2018,13.3972,13.7432,158187.0
2020-03-28,13.7029,14.2018,13.3972,13.7432,158187.0
2020-03-29,13.7029,14.2018,13.3972,13.7432,158187.0
2020-03-30,13.7834,14.5015,13.0834,14.4191,199243.0
2020-03-31,14.1777,14.8294,14.1053,14.4191,234560.0
2020-04-01,13.7593,13.9282,12.7937,12.8903,187713.0
2020-04-02,12.7776,13.9363,12.6811,13.6225,184537.0
2020-04-03,13.2684,13.5581,13.019,13.2604,157728.0
2020-04-04,13.2684,13.5581,13.019,13.2604,157728.0
2020-04-05,13.2684,13.5581,13.019,13.2604,157728.0
2020-04-06,13.6949,14.242,13.4937,14.1857,259108.0
2020-04-07,14.4834,15.0447,13.534,13.6144,183706.0
2020-04-08,13.6627,14.2742,13.6547,13.8236,218955.0
2020-04-09,14.0007,14.8053,14.0007,14.6846,252416.0
2020-04-10,14.0007,14.8053,14.0007,14.6846,252416.0
2020-04-11,14.0007,14.8053,14.0007,14.6846,252416.0
2020-04-12,14.0007,14.8053,14.0007,14.6846,252416.0
2020-04-13,14.5156,14.6283,13.719,14.0892,218286.0
2020-04-14,14.2179,14.4513,14.1134,14.3467,226295.0
2020-04-15,13.6788,13.8172,12.9546,13.196,217295.0
2020-04-16,13.2202,13.3811,12.7454,13.196,259571.0
2020-04-17,13.7512,14.1133,13.6466,14.057,179175.0
2020-04-18,13.7512,14.1133,13.6466,14.057,179175.0
2020-04-19,13.7512,14.1133,13.6466,14.057,179175.0
2020-04-20,13.6788,14.1535,13.5742,14.0892,200134.0
2020-04-21,13.711,14.4372,13.6386,14.1535,189249.0
2020-04-22,14.4995,14.5478,13.9262,13.9846,208871.0
2020-04-23,14.0248,14.3547,13.9202,13.9363,217829.0
2020-04-24,14.0409,14.2742,13.9604,14.1294,172187.0
2020-04-25,14.0409,14.2742,13.9604,14.1294,172187.0
2020-04-26,14.0409,14.2742,13.9604,14.1294,172187.0
2020-04-27,14.4191,14.926,14.1995,14.7248,156703.0
2020-04-28,15.6099,15.6099,14.4995,14.757,265760.0
2020-04-29,15.3042,15.6582,14.5398,15.3524,263611.0
2020-04-30,15.1432,15.1513,14.6524,14.6685,266253.0
2020-05-01,14.4191,14.7731,14.1455,14.3064,265565.0
2020-05-02,14.4191,14.7731,14.1455,14.3064,265565.0
2020-05-03,14.4191,14.7731,14.1455,14.3064,265565.0
2020-05-04,14.0328,14.3467,13.888,14.1053,194391.0
2020-05-05,14.3064,14.6122,13.7995,13.8397,342183.0
2020-05-06,13.8639,14.1294,13.6708,13.8397,211968.0
2020-05-07,14.0972,14.3225,13.9363,14.0087,195117.0
2020-05-08,14.2179,15.1432,14.2179,14.9904,199037.0
2020-05-09,14.2179,15.1432,14.2179,14.9904,199037.0
2020-05-10,14.2179,15.1432,14.2179,14.9904,199037.0
2020-05-11,14.8133,14.8133,14.2742,14.2984,170291.0
2020-05-12,14.3225,14.403,13.4535,13.4696,206927.0
2020-05-13,13.2827,13.5102,12.9984,13.2827,230082.0
2020-05-14,12.9659,13.3802,12.7791,13.3559,200343.0
2020-05-15,13.364,13.9327,13.2665,13.7621,263204.0
2020-05-16,13.364,13.9327,13.2665,13.7621,263204.0
2020-05-17,13.364,13.9327,13.2665,13.7621,263204.0
2020-05-18,14.3389,14.7613,14.2982,14.6232,160776.0
2020-05-19,14.5338,14.554,14.0789,14.087,185905.0
2020-05-20,14.412,14.5988,14.3064,14.4851,204248.0
2020-05-21,14.4932,14.8669,14.2658,14.6557,177914.0
2020-05-22,14.7938,14.7938,14.2414,14.3714,170208.0
2020-05-23,14.7938,14.7938,14.2414,14.3714,170208.0
2020-05-24,14.7938,14.7938,14.2414,14.3714,170208.0
2020-05-25,14.7938,14.7938,14.2414,14.3714,170208.0
2020-05-26,14.8101,15.0213,14.6557,14.7369,167042.0
2020-05-27,15.0863,15.3787,14.7613,15.2325,213062.0
2020-05-28,15.1675,15.3056,14.6313,14.6801,191304.0
2020-05-29,14.4445,14.6801,14.2901,14.5095,212142.0
2020-05-30,14.4445,14.6801,14.2901,14.5095,212142.0
2020-05-31,14.4445,14.6801,14.2901,14.5095,212142.0
2020-06-01,14.5663,14.607,14.3754,14.3795,165423.0
2020-06-02,14.4364,14.871,14.4364,14.7532,111286.0
2020-06-03,15.1025,15.7524,15.1025,15.3381,129354.0
2020-06-04,15.1106,15.3219,14.8669,15.2731,192814.0
2020-06-05,16.0287,16.088,15.6517,15.7606,219300.0
2020-06-06,16.0287,16.088,15.6517,15.7606,219300.0
2020-06-07,16.0287,16.088,15.6517,15.7606,219300.0
2020-06-08,15.9312,16.3049,15.8256,16.0693,159420.0
2020-06-09,15.7768,16.2318,15.6306,15.9555,121138.0
2020-06-10,15.7443,15.8093,15.1919,15.2244,129043.0
2020-06-11,14.5663,14.8832,14.5095,14.6557,268715.0
2020-06-12,15.2569,15.2894,14.3064,14.8263,217390.0
2020-06-13,15.2569,15.2894,14.3064,14.8263,217390.0
2020-06-14,15.2569,15.2894,14.3064,14.8263,217390.0
2020-06-15,14.3551,14.7694,14.2251,14.5582,257109.0
2020-06-16,15.1675,15.2406,14.676,14.7776,223985.0
2020-06-17,14.8019,14.8019,14.1195,14.2982,224810.0
2020-06-18,14.1195,14.5338,14.1195,14.2658,131566.0
2020-06-19,14.347,14.347,13.628,14.0545,438261.0
2020-06-20,14.347,14.347,13.628,14.0545,438261.0
2020-06-21,14.347,14.347,13.628,14.0545,438261.0
2020-06-22,13.957,14.3145,13.6727,14.2251,242388.0
2020-06-23,14.4445,14.4445,13.9002,13.9652,166149.0
2020-06-24,13.8189,13.9002,13.234,13.6808,261676.0
2020-06-25,13.4777,14.0627,13.4777,13.9733,232537.0
2020-06-26,13.8433,13.8596,13.3477,13.6077,433501.0
2020-06-27,13.8433,13.8596,13.3477,13.6077,433501.0
2020-06-28,13.8433,13.8596,13.3477,13.6077,433501.0
2020-06-29,13.8677,14.282,13.7458,14.0789,165813.0
2020-06-30,13.9814,14.4932,13.9814,14.4201,198539.0
2020-07-01,14.4282,14.5663,13.9977,14.152,167278.0
2020-07-02,14.5176,14.5826,14.0058,14.0708,118770.0
2020-07-03,14.5176,14.5826,14.0058,14.0708,118770.0
2020-07-04,14.5176,14.5826,14.0058,14.0708,118770.0
2020-07-05,14.5176,14.5826,14.0058,14.0708,118770.0
2020-07-06,14.3145,14.3551,14.0139,14.1114,123640.0
2020-07-07,13.9895,14.3256,13.892,13.9733,186748.0
2020-07-08,14.0302,14.2495,13.6077,13.7458,143830.0
2020-07-09,13.7133,13.7418,13.2096,13.3071,134269.0
2020-07-10,13.3396,13.892,13.3396,13.892,181353.0
2020-07-11,13.3396,13.892,13.3396,13.892,181353.0
2020-07-12,13.3396,13.892,13.3396,13.892,181353.0
2020-07-13,13.9733,14.0464,13.6158,13.8433,199360.0
2020-07-14,13.7946,14.0708,13.5996,13.7702,156478.0
2020-07-15,14.1439,14.5176,14.1439,14.1845,204225.0
2020-07-16,14.1276,14.4282,14.1034,14.2982,182755.0
2020-07-17,14.2982,14.3307,14.0545,14.1114,139408.0
2020-07-18,14.2982,14.3307,14.0545,14.1114,139408.0
2020-07-19,14.2982,14.3307,14.0545,14.1114,139408.0
2020-07-20,13.9733,14.0951,13.7787,13.9652,146046.0
2020-07-21,14.0545,14.4851,14.0545,14.3307,157965.0
2020-07-22,14.1926,14.282,14.0545,14.2251,139071.0
2020-07-23,14.217,14.4851,14.1439,14.2901,170990.0
2020-07-24,14.2333,14.4689,14.2333,14.3551,140465.0
2020-07-25,14.2333,14.4689,14.2333,14.3551,140465.0
2020-07-26,14.2333,14.4689,14.2333,14.3551,140465.0
2020-07-27,14.2982,14.2982,13.9002,13.9733,94047.0
2020-07-28,13.8677,14.0383,13.7133,13.9083,155112.0
2020-07-29,13.9977,14.152,13.8189,13.9977,150282.0
2020-07-30,14.1535,15.0473,13.9649,14.4323,324745.0
2020-07-31,14.2765,14.4241,13.7353,14.3585,252211.0
2020-08-01,14.2765,14.4241,13.7353,14.3585,252211.0
2020-08-02,14.2765,14.4241,13.7353,14.3585,252211.0
2020-08-03,14.4241,14.7439,14.3011,14.4897,240115.0
2020-08-04,14.4323,14.6783,14.3093,14.5635,188549.0
2020-08-05,14.7603,15.0473,14.5963,14.9899,234951.0
2020-08-06,15.0063,15.3999,14.9735,15.3753,246040.0
2020-08-07,15.4163,16.2363,15.3015,16.1953,313696.0
2020-08-08,15.4163,16.2363,15.3015,16.1953,313696.0
2020-08-09,15.4163,16.2363,15.3015,16.1953,313696.0
2020-08-10,16.1871,16.4331,16.1379,16.2691,256332.0
2020-08-11,16.5397,17.0481,16.4003,16.5397,282898.0
2020-08-12,16.8103,17.0973,16.3921,16.5643,184947.0
2020-08-13,16.3921,16.5643,16.2117,16.4659,194614.0
2020-08-14,16.3101,16.5889,16.2035,16.3347,204530.0
2020-08-15,16.3101,16.5889,16.2035,16.3347,204530.0
2020-08-16,16.3101,16.5889,16.2035,16.3347,204530.0
2020-08-17,16.3593,16.3593,15.8263,16.0313,221926.0
2020-08-18,15.9575,16.1297,15.8919,15.9329,200101.0
2020-08-19,15.9575,16.3019,15.8755,16.1379,190456.0
2020-08-20,15.8591,16.1297,15.6541,15.6705,187141.0
2020-08-21,15.5803,15.6787,15.2605,15.6049,956880.0
2020-08-22,15.5803,15.6787,15.2605,15.6049,956880.0
2020-08-23,15.5803,15.6787,15.2605,15.6049,956880.0
2020-08-24,15.6623,16.0313,15.6377,15.8017,207803.0
2020-08-25,15.7853,15.9903,15.6049,15.9493,285663.0
2020-08-26,15.8837,15.9042,15.3753,15.4081,278317.0
2020-08-27,15.4491,15.9137,15.4491,15.4737,199503.0
2020-08-28,15.5393,15.5803,15.3004,15.4327,161399.0
2020-08-29,15.5393,15.5803,15.3004,15.4327,161399.0
2020-08-30,15.5393,15.5803,15.3004,15.4327,161399.0
2020-08-31,15.3753,15.4409,15.1785,15.2113,217648.0
2020-09-01,15.1211,15.3097,15.0309,15.3097,165423.0
2020-09-02,15.3261,15.5065,15.1949,15.3179,139138.0
2020-09-03,15.3835,15.6623,15.0965,15.2195,194174.0
2020-09-04,15.5475,15.5475,15.0719,15.2769,145482.0
2020-09-05,15.5475,15.5475,15.0719,15.2769,145482.0
2020-09-06,15.5475,15.5475,15.0719,15.2769,145482.0
2020-09-07,15.5475,15.5475,15.0719,15.2769,145482.0
2020-09-08,15.2195,15.2195,14.7685,14.8915,262137.0
2020-09-09,14.9571,15.1211,14.7939,14.8669,158591.0
2020-09-10,14.8341,14.8915,14.1945,14.2109,357398.0
2020-09-11,14.2027,14.4323,14.0387,14.0961,184394.0
2020-09-12,14.2027,14.4323,14.0387,14.0961,184394.0
2020-09-13,14.2027,14.4323,14.0387,14.0961,184394.0
2020-09-14,14.2109,14.4159,14.0715,14.3667,208586.0
2020-09-15,14.4159,14.7111,13.8337,13.8665,181711.0
2020-09-16,13.8583,13.8993,13.6533,13.6697,169743.0
2020-09-17,13.481,13.6287,13.2678,13.5712,197491.0
2020-09-18,13.6451,13.7681,13.399,13.4564,744996.0
2020-09-19,13.6451,13.7681,13.399,13.4564,744996.0
2020-09-20,13.6451,13.7681,13.399,13.4564,744996.0
2020-09-21,13.2186,13.2842,12.7266,13.0628,223123.0
2020-09-22,13.03,13.3006,12.7184,12.743,134302.0
2020-09-23,12.6938,12.8496,12.1936,12.2018,209693.0
2020-09-24,11.9968,12.1854,11.3654,11.9394,402368.0
2020-09-25,11.8328,11.9476,11.4474,11.6278,233084.0
2020-09-26,11.8328,11.9476,11.4474,11.6278,233084.0
2020-09-27,11.8328,11.9476,11.4474,11.6278,233084.0
2020-09-28,11.7918,11.9968,11.7508,11.8164,235981.0
2020-09-29,11.8492,11.8492,11.1932,11.226,206225.0
2020-09-30,11.267,11.5786,11.2014,11.349,318425.0
2020-10-01,11.349,11.4351,11.1112,11.3572,227104.0
2020-10-02,11.1932,11.677,11.1932,11.5294,202184.0
2020-10-03,11.1932,11.677,11.1932,11.5294,202184.0
2020-10-04,11.1932,11.677,11.1932,11.5294,202184.0
2020-10-05,11.6196,11.7918,11.5294,11.759,131732.0
2020-10-06,11.8984,11.9968,11.6524,11.6934,195466.0
2020-10-07,11.7426,11.7836,11.4392,11.6524,200410.0
2020-10-08,11.759,11.8123,11.5704,11.718,127697.0
2020-10-09,11.718,11.8,11.5704,11.6442,105540.0
2020-10-10,11.718,11.8,11.5704,11.6442,105540.0
2020-10-11,11.718,11.8,11.5704,11.6442,105540.0
2020-10-12,11.6278,11.923,11.5212,11.8492,171617.0
2020-10-13,11.7508,11.8738,11.4064,11.5622,171159.0
2020-10-14,11.5622,11.718,11.4392,11.4966,116546.0
2020-10-15,11.3982,11.8738,11.3162,11.7754,183475.0
2020-10-16,11.7426,11.8574,11.5294,11.7426,107494.0
2020-10-17,11.7426,11.8574,11.5294,11.7426,107494.0
2020-10-18,11.7426,11.8574,11.5294,11.7426,107494.0
2020-10-19,11.7754,11.8,11.2752,11.2998,147276.0
2020-10-20,11.4146,11.5622,11.1277,11.226,151352.0
2020-10-21,11.2014,11.513,11.1153,11.431,125056.0
2020-10-22,11.4228,11.7262,11.3613,11.718,175436.0
2020-10-23,11.7672,11.8328,11.7016,11.7672,95357.0
2020-10-24,11.7672,11.8328,11.7016,11.7672,95357.0
2020-10-25,11.7672,11.8328,11.7016,11.7672,95357.0
2020-10-26,11.5786,11.6836,11.2506,11.5622,153472.0
2020-10-27,11.5704,11.6606,11.0292,11.0292,133067.0
2020-10-28,10.5782,10.6438,8.9669,9.0858,933663.0
2020-10-29,9.0694,9.9468,8.8849,9.8648,550614.0
2020-10-30,10.1436,10.5208,9.9714,10.2256,612055.0
2020-10-31,10.1436,10.5208,9.9714,10.2256,612055.0
2020-11-01,10.1436,10.5208,9.9714,10.2256,612055.0
2020-11-02,10.3322,10.5454,10.1026,10.529,311904.0
2020-11-03,10.8734,10.8734,10.1518,10.2994,330462.0
2020-11-04,10.5454,10.5946,10.0616,10.201,374946.0
2020-11-05,10.1928,10.2912,9.9796,10.1436,226798.0
2020-11-06,10.2174,10.2174,9.8156,9.9304,243728.0
2020-11-07,10.2174,10.2174,9.8156,9.9304,243728.0
2020-11-08,10.2174,10.2174,9.8156,9.9304,243728.0
2020-11-09,10.5618,11.39,10.5618,10.7422,444077.0
2020-11-10,10.8816,11.4146,10.857,11.3326,340302.0
2020-11-11,11.3818,11.3818,10.7832,10.939,252859.0
2020-11-12,10.7586,10.9308,10.5126,10.8488,251322.0
2020-11-13,10.9144,11.1112,10.611,11.0784,382392.0
2020-11-14,10.9144,11.1112,10.611,11.0784,382392.0
2020-11-15,10.9144,11.1112,10.611,11.0784,382392.0
2020-11-16,11.2998,12.1608,11.2998,11.8984,417959.0
2020-11-17,11.7016,11.9312,11.513,11.8082,222802.0
2020-11-18,11.8082,11.964,11.5048,11.5376,207477.0
2020-11-19,11.472,11.636,11.2506,11.6278,248251.0
2020-11-20,11.4638,11.8574,11.431,11.8574,920165.0
2020-11-21,11.4638,11.8574,11.431,11.8574,920165.0
2020-11-22,11.4638,11.8574,11.431,11.8574,920165.0
2020-11-23,11.9148,12.2428,11.9066,12.1116,238753.0
2020-11-24,12.3002,12.5872,12.1157,12.4724,267286.0
2020-11-25,12.2838,12.3412,12.0132,12.0706,280284.0
2020-11-26,12.2838,12.3412,12.0132,12.0706,280284.0
2020-11-27,12.128,12.1362,11.7426,11.9476,132587.0
2020-11-28,12.128,12.1362,11.7426,11.9476,132587.0
2020-11-29,12.128,12.1362,11.7426,11.9476,132587.0
2020-11-30,11.8164,11.882,11.4228,11.4474,324096.0
2020-12-01,11.7098,11.841,11.4556,11.6114,210345.0
2020-12-02,11.6442,11.8164,11.5212,11.7016,210326.0
2020-12-03,11.8082,11.8738,11.4966,11.6524,243212.0
2020-12-04,11.7262,11.8738,11.6688,11.8574,208756.0
2020-12-05,11.7262,11.8738,11.6688,11.8574,208756.0
2020-12-06,11.7262,11.8738,11.6688,11.8574,208756.0
2020-12-07,11.8492,12.3166,11.7262,12.0214,229396.0
2020-12-08,11.8902,12.4396,11.8902,12.4068,290505.0
2020-12-09,12.4724,12.6364,12.1239,12.3412,211435.0
2020-12-10,12.3412,12.3998,12.036,12.3245,144245.0
2020-12-11,12.174,12.4374,12.0486,12.0737,172801.0
2020-12-12,12.174,12.4374,12.0486,12.0737,172801.0
2020-12-13,12.174,12.4374,12.0486,12.0737,172801.0
2020-12-14,12.1489,12.7091,12.1197,12.5921,268353.0
2020-12-15,12.684,12.9432,12.5085,12.8847,194677.0
2020-12-16,12.9516,12.9516,12.4666,12.6422,217783.0
2020-12-17,12.6339,12.684,12.2242,12.3496,220631.0
2020-12-18,12.3245,12.6355,12.3245,12.4332,844257.0
2020-12-19,12.3245,12.6355,12.3245,12.4332,844257.0
2020-12-20,12.3245,12.6355,12.3245,12.4332,844257.0
2020-12-21,12.2743,12.3412,12.0319,12.1406,288951.0
2020-12-22,12.2325,12.266,12.0277,12.1155,112923.0
2020-12-23,12.0904,12.4917,12.0486,12.2576,144903.0
2020-12-24,12.2493,12.3663,12.1489,12.3329,38087.0
2020-12-25,12.2493,12.3663,12.1489,12.3329,38087.0
2020-12-26,12.2493,12.3663,12.1489,12.3329,38087.0
2020-12-27,12.2493,12.3663,12.1489,12.3329,38087.0
2020-12-28,12.4666,12.7342,12.3663,12.3998,196734.0
2020-12-29,12.4165,12.4583,12.1573,12.2911,203753.0
2020-12-30,12.3245,12.5126,12.1991,12.4248,168785.0
2020-12-31,12.4081,12.6924,12.2325,12.6339,160519.0
2021-01-01,12.4081,12.6924,12.2325,12.6339,160519.0
2021-01-02,12.4081,12.6924,12.2325,12.6339,160519.0
2021-01-03,12.4081,12.6924,12.2325,12.6339,160519.0
2021-01-04,12.6339,12.8596,12.2534,12.6255,226496.0
2021-01-05,12.6088,12.8763,12.5419,12.6506,187321.0
2021-01-06,12.9098,13.47,12.9014,13.2693,236157.0
2021-01-07,13.3028,13.3028,12.9349,13.2275,142023.0
2021-01-08,13.2108,13.2442,12.8471,12.985,116997.0
2021-01-09,13.2108,13.2442,12.8471,12.985,116997.0
2021-01-10,13.2108,13.2442,12.8471,12.985,116997.0
2021-01-11,12.9683,13.1105,12.9558,13.0185,95131.0
2021-01-12,13.0687,13.2861,13.0687,13.1272,157606.0
2021-01-13,13.0687,13.169,12.8931,12.9767,129091.0
2021-01-14,13.0937,13.0937,12.9516,13.0185,120559.0
2021-01-15,12.8178,13.1105,12.684,12.8847,143622.0
2021-01-16,12.8178,13.1105,12.684,12.8847,143622.0
2021-01-17,12.8178,13.1105,12.684,12.8847,143622.0
2021-01-18,12.8178,13.1105,12.684,12.8847,143622.0
2021-01-19,12.96,13.0854,12.7656,13.0269,175090.0
2021-01-20,13.0269,13.2777,12.8763,13.2024,182493.0
2021-01-21,13.2861,13.2861,12.8931,13.0352,140680.0
2021-01-22,12.8931,13.2108,12.868,13.1941,215611.0
2021-01-23,12.8931,13.2108,12.868,13.1941,215611.0
2021-01-24,12.8931,13.2108,12.868,13.1941,215611.0
2021-01-25,13.169,13.7292,13.0018,13.4115,247696.0
2021-01-26,13.4784,13.4784,12.8345,13.2275,630858.0
2021-01-27,12.985,13.0645,11.9064,12.174,560395.0
2021-01-28,12.2409,12.2827,11.4884,11.572,301032.0
2021-01-29,11.6222,11.6222,10.9282,11.1957,359630.0
2021-01-30,11.6222,11.6222,10.9282,11.1957,359630.0
2021-01-31,11.6222,11.6222,10.9282,11.1957,359630.0
2021-02-01,11.2041,11.3546,10.8195,11.2543,287264.0
2021-02-02,11.388,11.5553,11.1038,11.3295,199609.0
2021-02-03,11.271,11.3629,11.0787,11.2961,139763.0
2021-02-04,11.2877,11.6472,11.2125,11.572,162594.0
2021-02-05,11.6472,11.7894,11.4967,11.5636,118074.0
2021-02-06,11.6472,11.7894,11.4967,11.5636,118074.0
2021-02-07,11.6472,11.7894,11.4967,11.5636,118074.0
2021-02-08,11.6138,11.7977,11.6054,11.7559,108475.0
2021-02-09,11.781,11.9733,11.6305,11.9315,117973.0
2021-02-10,12.0068,12.1489,11.873,12.0319,147974.0
2021-02-11,12.0569,12.2576,11.8479,12.1656,178162.0
2021-02-12,12.1071,12.3329,11.9232,11.9817,183438.0
2021-02-13,12.1071,12.3329,11.9232,11.9817,183438.0
2021-02-14,12.1071,12.3329,11.9232,11.9817,183438.0
2021-02-15,12.1071,12.3329,11.9232,11.9817,183438.0
2021-02-16,11.965,11.9814,11.689,11.7894,131506.0
2021-02-17,11.7727,11.9733,11.6723,11.8897,115923.0
2021-02-18,11.7476,11.7894,11.3044,11.3128,201429.0
2021-02-19,11.2626,11.2626,11.0201,11.1288,278866.0
2021-02-20,11.2626,11.2626,11.0201,11.1288,278866.0
2021-02-21,11.2626,11.2626,11.0201,11.1288,278866.0
2021-02-22,11.0369,11.7225,11.0201,11.6389,234306.0
2021-02-23,11.6807,11.9733,11.5929,11.7141,167335.0
2021-02-24,11.6807,11.9566,11.6807,11.8396,121011.0
2021-02-25,11.7392,11.965,11.5302,11.6054,203442.0
2021-02-26,12.0904,13.2693,12.0402,12.4499,601315.0
2021-02-27,12.0904,13.2693,12.0402,12.4499,601315.0
2021-02-28,12.0904,13.2693,12.0402,12.4499,601315.0
2021-03-01,12.6339,12.7008,12.0487,12.3329,300727.0
2021-03-02,12.2911,12.6004,12.1322,12.2827,163178.0
2021-03-03,12.2158,12.9516,12.2158,12.6339,142303.0
2021-03-04,12.7091,12.776,12.3747,12.4248,191463.0
2021-03-05,12.8011,13.0436,12.5252,13.0436,239002.0
2021-03-06,12.8011,13.0436,12.5252,13.0436,239002.0
2021-03-07,12.8011,13.0436,12.5252,13.0436,239002.0
2021-03-08,13.1941,13.7041,13.0687,13.7041,227923.0
2021-03-09,13.6539,13.7376,13.3947,13.5118,214634.0
2021-03-10,13.4696,13.7398,13.3091,13.4442,173707.0
2021-03-11,13.4865,13.63,13.2162,13.63,148950.0
2021-03-12,13.6216,13.9509,13.5118,13.7736,117504.0
2021-03-13,13.6216,13.9509,13.5118,13.7736,117504.0
2021-03-14,13.6216,13.9509,13.5118,13.7736,117504.0
2021-03-15,13.7314,13.9678,13.4949,13.9678,149567.0
2021-03-16,13.9932,13.9932,13.6385,13.8074,158201.0
2021-03-17,13.7989,13.9509,13.5118,13.5963,105755.0
2021-03-18,13.63,13.6638,13.1659,13.3007,197742.0
2021-03-19,13.1825,13.6807,12.9099,13.1402,506779.0
2021-03-20,13.1825,13.6807,12.9099,13.1402,506779.0
2021-03-21,13.1825,13.6807,12.9099,13.1402,506779.0
2021-03-22,13.0051,13.1233,12.6758,12.7855,150499.0
2021-03-23,12.6673,12.8615,12.5069,12.5491,122680.0
2021-03-24,12.6082,13.0811,12.3042,12.3042,175009.0
2021-03-25,12.2451,12.4055,11.9917,12.338,186820.0
2021-03-26,12.4309,12.8784,12.3886,12.6758,248310.0
2021-03-27,12.4309,12.8784,12.3886,12.6758,248310.0
2021-03-28,12.4309,12.8784,12.3886,12.6758,248310.0
2021-03-29,12.6673,12.8024,12.3886,12.3971,191776.0
2021-03-30,12.3126,12.4879,12.2028,12.262,203502.0
2021-03-31,12.1606,12.2789,11.9073,12.11,201965.0
2021-04-01,12.1184,12.2366,12.1015,12.2197,129676.0
2021-04-02,12.1184,12.2366,12.1015,12.2197,129676.0
2021-04-03,12.1184,12.2366,12.1015,12.2197,129676.0
2021-04-04,12.1184,12.2366,12.1015,12.2197,129676.0
2021-04-05,12.3042,12.4001,11.8735,11.9495,235605.0
2021-04-06,11.9664,12.0593,11.8819,11.8988,232934.0
2021-04-07,11.8988,11.9326,11.6708,11.7806,143216.0
2021-04-08,11.7637,11.7722,11.5779,11.6117,133672.0
2021-04-09,11.6877,11.789,11.4597,11.4766,123191.0
2021-04-10,11.6877,11.789,11.4597,11.4766,123191.0
2021-04-11,11.6877,11.789,11.4597,11.4766,123191.0
2021-04-12,11.5104,11.7544,11.4513,11.5441,147841.0
2021-04-13,11.5526,11.7257,11.4766,11.6539,129915.0
2021-04-14,11.6793,11.9115,11.6539,11.7553,104981.0
2021-04-15,11.8144,11.8397,11.5864,11.7637,103858.0
2021-04-16,11.8228,11.8228,11.6624,11.8144,166341.0
2021-04-17,11.8228,11.8228,11.6624,11.8144,166341.0
2021-04-18,11.8228,11.8228,11.6624,11.8144,166341.0
2021-04-19,11.7722,11.9495,11.561,11.9326,208657.0
2021-04-20,11.9579,12.0424,11.4766,11.5104,205834.0
2021-04-21,11.5695,11.8271,11.5357,11.789,139467.0
2021-04-22,11.8313,11.8482,11.5864,11.6117,113438.0
2021-04-23,11.6455,11.789,11.5779,11.7553,180117.0
2021-04-24,11.6455,11.789,11.5779,11.7553,180117.0
2021-04-25,11.6455,11.789,11.5779,11.7553,180117.0
2021-04-26,11.8482,11.9242,11.561,11.5695,107323.0
2021-04-27,11.6877,11.7046,11.2655,11.4766,176688.0
2021-04-28,11.561,11.8144,11.2992,11.7384,246773.0
2021-04-29,11.9748,12.6166,11.4597,11.7215,405542.0
2021-04-30,11.7299,11.9242,11.5906,11.7806,169219.0
2021-05-01,11.7299,11.9242,11.5906,11.7806,169219.0
2021-05-02,11.7299,11.9242,11.5906,11.7806,169219.0
2021-05-03,11.9326,12.3042,11.9242,12.2028,344942.0
2021-05-04,12.1353,12.3464,12.1311,12.3295,170204.0
2021-05-05,12.3549,12.3549,11.9326,12.2451,174465.0
2021-05-06,12.1691,12.3211,12.0762,12.2957,104789.0
2021-05-07,12.1522,12.4309,12.1522,12.3802,113727.0
2021-05-08,12.1522,12.4309,12.1522,12.3802,113727.0
2021-05-09,12.1522,12.4309,12.1522,12.3802,113727.0
2021-05-10,12.4393,12.5744,12.2957,12.3211,169130.0
2021-05-11,12.2113,12.2282,11.9917,12.0762,186091.0
2021-05-12,12.1184,12.1437,11.8819,11.9917,190168.0
2021-05-13,11.9405,12.3248,11.9063,12.2992,162464.0
2021-05-14,12.4017,12.4188,12.1626,12.3846,141366.0
2021-05-15,12.4017,12.4188,12.1626,12.3846,141366.0
2021-05-16,12.4017,12.4188,12.1626,12.3846,141366.0
2021-05-17,12.3334,12.3932,12.2907,12.3334,99833.0
2021-05-18,12.3334,12.3334,12.1113,12.1967,141731.0
2021-05-19,12.1369,12.2309,11.8636,12.1711,184142.0
2021-05-20,12.2309,12.2821,11.9832,12.0686,87082.0
2021-05-21,12.1967,12.2223,11.8978,11.9917,108206.0
2021-05-22,12.1967,12.2223,11.8978,11.9917,108206.0
2021-05-23,12.1967,12.2223,11.8978,11.9917,108206.0
2021-05-24,12.043,12.1028,11.8209,11.8636,167139.0
2021-05-25,11.9576,11.9917,11.727,11.727,166062.0
2021-05-26,11.727,11.9746,11.6757,11.8807,161443.0
2021-05-27,12.0003,12.0823,11.8636,11.8722,231430.0
2021-05-28,11.9149,12.0942,11.7697,12.043,169147.0
