,SNX US Equity,SNX US Equity,SNX US Equity,SNX US Equity,SNX US Equity
2020-03-15,43.5885,44.4771,39.7023,44.3666,520961.0
2020-03-16,41.3115,41.3115,37.2572,37.3293,435880.0
2020-03-17,38.0066,38.3428,32.8571,35.9891,508720.0
2020-03-18,33.2558,34.0147,25.0079,31.6898,606988.0
2020-03-19,31.2911,35.086,28.356,34.5624,643907.0
2020-03-20,35.4126,38.1891,34.3462,35.9794,673808.0
2020-03-21,35.4126,38.1891,34.3462,35.9794,673808.0
2020-03-22,35.4126,38.1891,34.3462,35.9794,673808.0
2020-03-23,36.3493,37.2812,34.058,35.7441,564847.0
2020-03-24,37.9441,39.8272,36.9882,38.9385,628205.0
2020-03-25,35.0427,38.3284,33.6881,35.5471,1093144.0
2020-03-26,35.8113,38.9142,35.2253,37.3101,529587.0
2020-03-27,35.7104,35.7537,33.7457,34.5095,780554.0
2020-03-28,35.7104,35.7537,33.7457,34.5095,780554.0
2020-03-29,35.7104,35.7537,33.7457,34.5095,780554.0
2020-03-30,34.572,36.0947,33.9619,35.8497,679616.0
2020-03-31,35.5471,37.4686,34.8074,35.1148,682075.0
2020-04-01,33.6929,34.9082,32.9003,34.4038,548198.0
2020-04-02,34.596,36.7624,34.4231,34.8122,664729.0
2020-04-03,34.7017,35.6144,32.0164,32.4872,541201.0
2020-04-04,34.7017,35.6144,32.0164,32.4872,541201.0
2020-04-05,34.7017,35.6144,32.0164,32.4872,541201.0
2020-04-06,34.3606,35.6864,33.7698,34.8746,526175.0
2020-04-07,37.1131,38.1243,36.2959,36.5703,479302.0
2020-04-08,37.3293,39.7647,37.2202,39.5534,388205.0
2020-04-09,40.7159,42.5461,40.0818,41.0233,455936.0
2020-04-10,40.7159,42.5461,40.0818,41.0233,455936.0
2020-04-11,40.7159,42.5461,40.0818,41.0233,455936.0
2020-04-12,40.7159,42.5461,40.0818,41.0233,455936.0
2020-04-13,41.0953,41.422,38.5638,39.3468,290946.0
2020-04-14,39.8608,40.8119,37.9874,39.0298,501477.0
2020-04-15,37.5502,38.1603,35.7104,36.2533,533471.0
2020-04-16,36.2773,36.6231,35.2253,36.1908,487446.0
2020-04-17,37.8961,38.9097,36.9162,37.5935,294160.0
2020-04-18,37.8961,38.9097,36.9162,37.5935,294160.0
2020-04-19,37.8961,38.9097,36.9162,37.5935,294160.0
2020-04-20,36.6327,37.2188,35.6432,35.6864,321842.0
2020-04-21,34.7977,35.2157,33.7169,33.7313,397676.0
2020-04-22,34.9322,35.0379,34.1348,34.5432,358957.0
2020-04-23,35.134,35.9098,34.8842,35.0619,315072.0
2020-04-24,35.5327,37.0074,35.182,36.6087,444838.0
2020-04-25,35.5327,37.0074,35.182,36.6087,444838.0
2020-04-26,35.5327,37.0074,35.182,36.6087,444838.0
2020-04-27,37.3437,38.3428,37.0074,37.973,309854.0
2020-04-28,39.0874,39.306,38.0018,38.8472,489872.0
2020-04-29,40.1154,42.4212,39.0682,42.3251,468629.0
2020-04-30,41.4172,42.2002,40.8211,42.0609,588322.0
2020-05-01,41.0617,41.386,40.6342,41.2202,524653.0
2020-05-02,41.0617,41.386,40.6342,41.2202,524653.0
2020-05-03,41.0617,41.386,40.6342,41.2202,524653.0
2020-05-04,40.5429,41.6141,40.3508,41.3692,600557.0
2020-05-05,42.0513,43.0793,41.8639,41.9936,469791.0
2020-05-06,42.1522,42.2722,40.9032,40.932,308456.0
2020-05-07,41.6045,42.5845,41.5757,41.715,211326.0
2020-05-08,42.181,43.9727,42.181,43.8767,217238.0
2020-05-09,42.181,43.9727,42.181,43.8767,217238.0
2020-05-10,42.181,43.9727,42.181,43.8767,217238.0
2020-05-11,43.0264,43.3002,41.7727,42.9496,433060.0
2020-05-12,43.209,43.3579,40.1827,40.1827,203602.0
2020-05-13,44.2033,45.582,43.2378,44.1024,756427.0
2020-05-14,43.233,43.233,40.8936,42.5076,520911.0
2020-05-15,41.9888,44.1937,41.6958,43.9295,313872.0
2020-05-16,41.9888,44.1937,41.6958,43.9295,313872.0
2020-05-17,41.9888,44.1937,41.6958,43.9295,313872.0
2020-05-18,45.6973,47.465,44.9671,47.2969,411800.0
2020-05-19,46.9078,48.5314,46.6196,47.2248,342998.0
2020-05-20,48.1423,49.7179,47.5755,49.2616,458914.0
2020-05-21,49.3096,49.5834,48.1039,48.6179,485564.0
2020-05-22,48.8052,48.8052,47.7244,48.3201,173864.0
2020-05-23,48.8052,48.8052,47.7244,48.3201,173864.0
2020-05-24,48.8052,48.8052,47.7244,48.3201,173864.0
2020-05-25,48.8052,48.8052,47.7244,48.3201,173864.0
2020-05-26,50.866,52.0957,50.1815,50.7315,374337.0
2020-05-27,51.918,53.6954,51.159,53.5272,255686.0
2020-05-28,53.9115,53.998,51.8844,51.9997,246855.0
2020-05-29,51.601,51.7883,50.5153,51.2311,356311.0
2020-05-30,51.601,51.7883,50.5153,51.2311,356311.0
2020-05-31,51.601,51.7883,50.5153,51.2311,356311.0
2020-06-01,51.3127,52.7803,51.0149,52.653,309374.0
2020-06-02,53.3063,53.5128,51.9228,52.3599,304231.0
2020-06-03,52.9844,54.7378,52.7394,53.5753,492483.0
2020-06-04,53.1189,54.1661,52.2302,53.532,466895.0
2020-06-05,55.7369,56.9282,54.8771,55.0788,464827.0
2020-06-06,55.7369,56.9282,54.8771,55.0788,464827.0
2020-06-07,55.7369,56.9282,54.8771,55.0788,464827.0
2020-06-08,55.6408,57.2357,55.5111,56.1116,392525.0
2020-06-09,55.2421,55.8666,53.7242,54.1661,430819.0
2020-06-10,54.5264,54.6993,51.8267,52.4224,430500.0
2020-06-11,50.0686,50.0686,46.4596,46.879,499511.0
2020-06-12,49.0166,49.8548,46.9078,47.9502,297220.0
2020-06-13,49.0166,49.8548,46.9078,47.9502,297220.0
2020-06-14,49.0166,49.8548,46.9078,47.9502,297220.0
2020-06-15,45.9855,48.3489,45.4763,47.979,365560.0
2020-06-16,50.2944,50.4,48.75,49.8861,325739.0
2020-06-17,49.838,50.3424,48.0463,48.5987,409635.0
2020-06-18,48.1808,49.4585,47.7244,48.272,385849.0
2020-06-19,48.9301,50.4529,48.5747,48.9013,626506.0
2020-06-20,48.9301,50.4529,48.5747,48.9013,626506.0
2020-06-21,48.9301,50.4529,48.5747,48.9013,626506.0
2020-06-22,48.5939,50.6018,48.2192,49.9581,619706.0
2020-06-23,51.111,51.1594,49.3432,49.569,673121.0
2020-06-24,49.1175,50.4,48.0463,49.2808,571390.0
2020-06-25,48.9926,49.1991,47.7773,48.8437,872817.0
2020-06-26,53.2678,57.1396,52.2158,55.9531,2638968.0
2020-06-27,53.2678,57.1396,52.2158,55.9531,2638968.0
2020-06-28,53.2678,57.1396,52.2158,55.9531,2638968.0
2020-06-29,56.5391,57.13,55.9435,56.6208,875965.0
2020-06-30,55.7802,57.716,55.0212,57.5335,831001.0
2020-07-01,57.2597,58.1003,56.2845,56.3758,622633.0
2020-07-02,57.1588,57.985,55.9867,56.2221,462716.0
2020-07-03,57.1588,57.985,55.9867,56.2221,462716.0
2020-07-04,57.1588,57.985,55.9867,56.2221,462716.0
2020-07-05,57.1588,57.985,55.9867,56.2221,462716.0
2020-07-06,57.3702,57.5911,56.0347,57.0579,646221.0
2020-07-07,56.2029,57.1396,55.3382,55.636,324700.0
2020-07-08,55.9147,56.616,55.6456,56.5776,428080.0
2020-07-09,56.7889,57.5191,55.8186,57.1444,627810.0
2020-07-10,57.2837,58.5951,57.1852,58.2733,491096.0
2020-07-11,57.2837,58.5951,57.1852,58.2733,491096.0
2020-07-12,57.2837,58.5951,57.1852,58.2733,491096.0
2020-07-13,58.744,59.2148,56.6208,56.7745,476058.0
2020-07-14,56.5007,57.8217,55.9939,57.7785,383223.0
2020-07-15,59.3637,59.6855,57.9514,59.4213,416525.0
2020-07-16,59.0851,59.6087,58.2877,58.3789,246539.0
2020-07-17,58.5663,59.0827,58.3357,58.6527,173672.0
2020-07-18,58.5663,59.0827,58.3357,58.6527,173672.0
2020-07-19,58.5663,59.0827,58.3357,58.6527,173672.0
2020-07-20,58.3501,59.4069,58.2973,58.7008,345782.0
2020-07-21,58.6287,59.1667,58.2901,58.5615,291423.0
2020-07-22,58.5615,59.3012,58.4126,59.2196,291244.0
2020-07-23,59.234,60.4805,59.234,59.6615,342384.0
2020-07-24,59.3205,59.3205,57.9562,58.475,290871.0
2020-07-25,59.3205,59.3205,57.9562,58.475,290871.0
2020-07-26,59.3205,59.3205,57.9562,58.475,290871.0
2020-07-27,58.3837,59.7912,58.0859,59.575,265174.0
2020-07-28,59.1043,59.5198,58.1964,58.3117,174065.0
2020-07-29,58.2588,59.8777,58.2588,59.6711,316395.0
2020-07-30,58.7872,59.9161,58.0523,59.6663,155647.0
2020-07-31,59.7528,60.2812,59.1091,59.9209,255446.0
2020-08-01,59.7528,60.2812,59.1091,59.9209,255446.0
2020-08-02,59.7528,60.2812,59.1091,59.9209,255446.0
2020-08-03,60.2331,61.1458,59.9401,60.9537,156915.0
2020-08-04,60.4637,61.8087,60.4637,61.7271,240414.0
2020-08-05,62.6062,62.9664,61.583,62.1738,245453.0
2020-08-06,62.0441,62.5533,61.2419,61.4341,306271.0
2020-08-07,61.3668,61.8568,60.872,61.7943,205470.0
2020-08-08,61.3668,61.8568,60.872,61.7943,205470.0
2020-08-09,61.3668,61.8568,60.872,61.7943,205470.0
2020-08-10,61.8039,62.4957,61.4437,61.5542,235448.0
2020-08-11,62.4236,63.7254,62.2987,62.5149,324749.0
2020-08-12,62.8079,63.4036,62.0105,62.1594,232350.0
2020-08-13,61.6598,62.3852,61.1699,61.7367,259180.0
2020-08-14,61.1266,61.4052,60.4637,60.6751,341838.0
2020-08-15,61.1266,61.4052,60.4637,60.6751,341838.0
2020-08-16,61.1266,61.4052,60.4637,60.6751,341838.0
2020-08-17,61.2179,61.9769,60.6617,61.3188,277148.0
2020-08-18,61.2083,61.4773,59.6807,59.7672,272704.0
2020-08-19,59.8056,60.7135,59.3012,60.262,247240.0
2020-08-20,59.5798,60.0122,59.0995,59.2004,147836.0
2020-08-21,59.1139,60.0554,58.9938,59.6663,205923.0
2020-08-22,59.1139,60.0554,58.9938,59.6663,205923.0
2020-08-23,59.1139,60.0554,58.9938,59.6663,205923.0
2020-08-24,60.2139,61.3716,60.2139,61.045,163225.0
2020-08-25,61.4389,61.9,60.7375,61.6406,259281.0
2020-08-26,61.8952,61.8952,60.9777,61.2227,182143.0
2020-08-27,61.6887,61.6887,60.3845,60.6222,266416.0
2020-08-28,60.7808,61.7655,60.7808,61.5061,192793.0
2020-08-29,60.7808,61.7655,60.7808,61.5061,192793.0
2020-08-30,60.7808,61.7655,60.7808,61.5061,192793.0
2020-08-31,61.5061,61.607,60.8864,61.0786,221672.0
2020-09-01,61.0306,61.6694,60.9153,61.4245,330478.0
2020-09-02,61.8664,64.1481,61.5878,64.0184,247618.0
2020-09-03,63.5861,63.6966,60.9969,61.583,352186.0
2020-09-04,61.8376,61.9529,58.9746,60.1275,422857.0
2020-09-05,61.8376,61.9529,58.9746,60.1275,422857.0
2020-09-06,61.8376,61.9529,58.9746,60.1275,422857.0
2020-09-07,61.8376,61.9529,58.9746,60.1275,422857.0
2020-09-08,58.8689,59.9017,58.8689,58.989,415361.0
2020-09-09,59.5798,60.7712,59.5798,60.1467,300554.0
2020-09-10,60.3773,61.2227,59.5174,59.5462,246309.0
2020-09-11,59.6375,60.0026,59.013,59.6231,216349.0
2020-09-12,59.6375,60.0026,59.013,59.6231,216349.0
2020-09-13,59.6375,60.0026,59.013,59.6231,216349.0
2020-09-14,60.3292,62.0513,60.262,61.7031,262706.0
2020-09-15,62.169,63.4612,62.169,63.1778,313159.0
2020-09-16,63.8167,64.1962,63.2402,63.4612,325589.0
2020-09-17,62.6302,64.0665,62.2843,63.7302,628177.0
2020-09-18,63.7638,64.8831,63.7638,63.8359,691742.0
2020-09-19,63.7638,64.8831,63.7638,63.8359,691742.0
2020-09-20,63.7638,64.8831,63.7638,63.8359,691742.0
2020-09-21,62.2315,62.3372,60.1107,62.1498,499405.0
2020-09-22,62.4476,63.7975,62.1834,63.5573,376819.0
2020-09-23,63.4756,64.2922,60.5118,60.9393,528262.0
2020-09-24,60.5694,60.8961,59.8729,59.9449,342397.0
2020-09-25,59.5414,62.0441,59.4213,61.4869,465420.0
2020-09-26,59.5414,62.0441,59.4213,61.4869,465420.0
2020-09-27,59.5414,62.0441,59.4213,61.4869,465420.0
2020-09-28,62.2459,63.474,62.1258,63.1682,446173.0
2020-09-29,63.8263,64.5901,63.2018,63.5813,941753.0
2020-09-30,68.0055,69.1728,66.5884,67.2801,1358729.0
2020-10-01,68.0391,69.6291,66.7757,69.3073,570593.0
2020-10-02,67.9094,71.4497,67.6889,70.9213,716532.0
2020-10-03,67.9094,71.4497,67.6889,70.9213,716532.0
2020-10-04,67.9094,71.4497,67.6889,70.9213,716532.0
2020-10-05,71.6322,72.5497,71.2335,72.3432,523748.0
2020-10-06,72.7515,74.207,71.637,72.9773,343458.0
2020-10-07,73.9668,74.8339,73.7977,74.3559,427501.0
2020-10-08,74.9035,75.1101,73.0445,73.3087,322667.0
2020-10-09,73.7651,73.9764,71.9205,72.1799,306524.0
2020-10-10,73.7651,73.9764,71.9205,72.1799,306524.0
2020-10-11,73.7651,73.9764,71.9205,72.1799,306524.0
2020-10-12,72.7179,72.7707,71.613,72.2807,224166.0
2020-10-13,71.5938,72.5161,70.2968,70.4601,287067.0
2020-10-14,70.8012,71.3921,69.6531,69.7204,252994.0
2020-10-15,68.7164,71.3825,68.4282,71.1423,321182.0
2020-10-16,71.6178,72.2039,71.4017,71.4881,277328.0
2020-10-17,71.6178,72.2039,71.4017,71.4881,277328.0
2020-10-18,71.6178,72.2039,71.4017,71.4881,277328.0
2020-10-19,71.6659,72.8091,71.2528,71.5314,284526.0
2020-10-20,72.2615,72.2615,70.6541,70.7147,202659.0
2020-10-21,70.7244,70.9789,68.5051,68.6155,241646.0
2020-10-22,69.1728,70.1335,68.7116,69.8837,214660.0
2020-10-23,70.5754,70.5754,68.9662,69.8357,260653.0
2020-10-24,70.5754,70.5754,68.9662,69.8357,260653.0
2020-10-25,70.5754,70.5754,68.9662,69.8357,260653.0
2020-10-26,68.6684,69.1156,66.9343,67.8806,148873.0
2020-10-27,68.116,69.1391,65.9591,66.0023,360630.0
2020-10-28,64.4844,64.8158,63.2931,63.8455,273761.0
2020-10-29,63.7638,64.4652,62.6811,63.5044,269976.0
2020-10-30,63.2595,63.7062,61.9673,63.2354,291028.0
2020-10-31,63.2595,63.7062,61.9673,63.2354,291028.0
2020-11-01,63.2595,63.7062,61.9673,63.2354,291028.0
2020-11-02,63.8887,66.0792,63.8887,65.8967,371618.0
2020-11-03,66.8526,68.2312,66.6172,67.919,338723.0
2020-11-04,67.5299,68.8749,66.915,68.1015,151237.0
2020-11-05,69.1824,70.854,68.7597,70.2056,235764.0
2020-11-06,70.4265,72.0406,70.2104,70.8444,160134.0
2020-11-07,70.4265,72.0406,70.2104,70.8444,160134.0
2020-11-08,70.4265,72.0406,70.2104,70.8444,160134.0
2020-11-09,74.452,75.4175,71.5986,71.6851,272114.0
2020-11-10,71.5218,72.1943,70.2776,71.6322,236205.0
2020-11-11,71.5746,72.541,70.5514,72.3384,301612.0
2020-11-12,72.5353,72.6074,69.8909,70.489,223527.0
2020-11-13,70.8733,72.7347,70.8733,72.6939,227005.0
2020-11-14,70.8733,72.7347,70.8733,72.6939,227005.0
2020-11-15,70.8733,72.7347,70.8733,72.6939,227005.0
2020-11-16,73.2078,75.6673,73.1718,75.6625,367167.0
2020-11-17,75.5953,76.508,74.2502,75.6049,364289.0
2020-11-18,76.2053,76.2053,73.376,73.3808,282553.0
2020-11-19,73.5393,73.9188,71.7956,72.6362,283702.0
2020-11-20,72.6218,73.974,71.9877,73.3423,260543.0
2020-11-21,72.6218,73.974,71.9877,73.3423,260543.0
2020-11-22,72.6218,73.974,71.9877,73.3423,260543.0
2020-11-23,73.986,75.5664,73.8563,75.283,220173.0
2020-11-24,75.7298,79.1356,75.1533,78.7897,386913.0
2020-11-25,78.7897,78.7897,76.6713,77.6993,242749.0
2020-11-26,78.7897,78.7897,76.6713,77.6993,242749.0
2020-11-27,77.4255,78.3814,77.1757,78.2133,124448.0
2020-11-28,77.4255,78.3814,77.1757,78.2133,124448.0
2020-11-29,77.4255,78.3814,77.1757,78.2133,124448.0
2020-11-30,78.0595,78.3334,76.1525,77.0075,338668.0
2020-12-01,78.6376,79.9705,72.3953,72.8939,2434696.0
2020-12-02,73.3926,74.5432,72.6446,73.5939,1052541.0
2020-12-03,73.9487,76.95,73.6419,75.924,1331302.0
2020-12-04,75.9336,78.6472,75.761,77.6116,965011.0
2020-12-05,75.9336,78.6472,75.761,77.6116,965011.0
2020-12-06,75.9336,78.6472,75.761,77.6116,965011.0
2020-12-07,77.5541,79.0116,76.4801,78.1486,521417.0
2020-12-08,75.6939,77.0075,74.5816,75.224,806713.0
2020-12-09,75.387,76.6048,73.9871,74.7062,529590.0
2020-12-10,74.1597,77.2185,73.9966,77.0555,345374.0
2020-12-11,76.3747,77.3815,75.8473,77.2952,399663.0
2020-12-12,76.3747,77.3815,75.8473,77.2952,399663.0
2020-12-13,76.3747,77.3815,75.8473,77.2952,399663.0
2020-12-14,77.9568,78.4039,75.6459,75.8185,443630.0
2020-12-15,76.9404,78.0048,75.3199,77.976,594668.0
2020-12-16,78.3883,79.654,77.7746,79.5198,488838.0
2020-12-17,80.0759,81.1691,79.1458,80.3157,436898.0
2020-12-18,80.6992,81.869,78.5609,78.8006,569888.0
2020-12-19,80.6992,81.869,78.5609,78.8006,569888.0
2020-12-20,80.6992,81.869,78.5609,78.8006,569888.0
2020-12-21,77.6116,78.1198,76.1829,77.0938,444321.0
2020-12-22,77.487,78.5609,76.5664,77.7938,390614.0
2020-12-23,78.2924,79.1362,77.6596,78.6664,196253.0
2020-12-24,79.2513,79.5006,78.489,79.2897,100341.0
2020-12-25,79.2513,79.5006,78.489,79.2897,100341.0
2020-12-26,79.2513,79.5006,78.489,79.2897,100341.0
2020-12-27,79.2513,79.5006,78.489,79.2897,100341.0
2020-12-28,80.028,80.9197,79.1075,79.4239,197150.0
2020-12-29,79.7116,79.8218,77.1418,77.7171,211063.0
2020-12-30,77.976,78.8965,77.765,78.1965,237424.0
2020-12-31,78.2924,78.6712,77.3911,78.0911,243235.0
2021-01-01,78.2924,78.6712,77.3911,78.0911,243235.0
2021-01-02,78.2924,78.6712,77.3911,78.0911,243235.0
2021-01-03,78.2924,78.6712,77.3911,78.0911,243235.0
2021-01-04,78.8486,79.3279,75.7993,77.0938,339471.0
2021-01-05,77.65,80.6129,77.3911,79.4239,554688.0
2021-01-06,79.6636,85.3306,79.6636,84.3046,831412.0
2021-01-07,84.8032,86.1696,83.6526,84.2854,459209.0
2021-01-08,84.3046,85.2347,82.1279,83.3265,369197.0
2021-01-09,84.3046,85.2347,82.1279,83.3265,369197.0
2021-01-10,84.3046,85.2347,82.1279,83.3265,369197.0
2021-01-11,82.9526,84.3334,81.9985,84.084,589798.0
2021-01-12,85.2922,87.6415,81.9841,84.6018,841804.0
2021-01-13,83.758,84.1073,79.165,82.1567,665539.0
2021-01-14,82.5307,83.3649,80.8284,82.1855,388009.0
2021-01-15,81.869,84.3046,81.6101,83.921,439445.0
2021-01-16,81.869,84.3046,81.6101,83.921,439445.0
2021-01-17,81.869,84.3046,81.6101,83.921,439445.0
2021-01-18,81.869,84.3046,81.6101,83.921,439445.0
2021-01-19,84.4964,85.647,84.3813,85.1388,325966.0
2021-01-20,85.8004,87.3059,85.577,86.7977,339552.0
2021-01-21,87.0955,88.0469,86.1538,87.7779,260239.0
2021-01-22,86.7208,86.9178,85.0871,86.2787,208485.0
2021-01-23,86.7208,86.9178,85.0871,86.2787,208485.0
2021-01-24,86.7208,86.9178,85.0871,86.2787,208485.0
2021-01-25,86.2018,86.4324,84.1549,85.7021,263277.0
2021-01-26,86.4613,86.4613,83.463,83.5494,275138.0
2021-01-27,81.8677,83.7368,80.6472,82.6461,561298.0
2021-01-28,82.771,83.7416,81.0893,81.2815,396627.0
2021-01-29,81.3007,81.6082,77.2261,78.4369,436680.0
2021-01-30,81.3007,81.6082,77.2261,78.4369,436680.0
2021-01-31,81.3007,81.6082,77.2261,78.4369,436680.0
2021-02-01,79.6286,81.8869,79.2826,81.81,331633.0
2021-02-02,83.0497,83.0497,80.8875,81.7235,306085.0
2021-02-03,81.6947,82.4155,80.5319,82.3674,339182.0
2021-02-04,82.4155,84.4047,82.1176,84.3759,251632.0
2021-02-05,85.0006,85.0486,83.6455,84.2125,283883.0
2021-02-06,85.0006,85.0486,83.6455,84.2125,283883.0
2021-02-07,85.0006,85.0486,83.6455,84.2125,283883.0
2021-02-08,84.5008,85.3081,83.6263,85.2696,233091.0
2021-02-09,84.7988,86.2018,84.3759,85.9135,281337.0
2021-02-10,86.7496,87.9508,84.6066,85.3754,260299.0
2021-02-11,85.6444,86.4036,84.8852,86.0577,280328.0
2021-02-12,85.5387,86.6727,85.1591,86.4901,240809.0
2021-02-13,85.5387,86.6727,85.1591,86.4901,240809.0
2021-02-14,85.5387,86.6727,85.1591,86.4901,240809.0
2021-02-15,85.5387,86.6727,85.1591,86.4901,240809.0
2021-02-16,87.4415,87.4415,85.3465,85.6637,219886.0
2021-02-17,85.1351,85.8847,84.1068,85.0774,164009.0
2021-02-18,84.6066,85.3754,82.7806,82.7903,332125.0
2021-02-19,83.5783,85.3754,83.2611,84.9621,169462.0
2021-02-20,83.5783,85.3754,83.2611,84.9621,169462.0
2021-02-21,83.5783,85.3754,83.2611,84.9621,169462.0
2021-02-22,83.9242,85.606,83.4053,84.7699,175857.0
2021-02-23,83.2419,84.0492,80.9356,83.6071,324423.0
2021-02-24,84.1357,87.5664,83.6455,87.2877,199280.0
2021-02-25,87.0859,88.4121,84.424,84.7123,274437.0
2021-02-26,84.6834,86.961,84.1549,85.6829,310279.0
2021-02-27,84.6834,86.961,84.1549,85.6829,310279.0
2021-02-28,84.6834,86.961,84.1549,85.6829,310279.0
2021-03-01,87.6145,91.3336,87.2781,90.8146,224899.0
2021-03-02,90.3533,90.5936,88.3352,88.5178,328059.0
2021-03-03,87.8836,89.9113,87.4319,87.9604,264093.0
2021-03-04,87.4415,88.9407,84.6402,86.2979,229440.0
2021-03-05,87.2781,89.2482,84.5105,88.9214,200742.0
2021-03-06,87.2781,89.2482,84.5105,88.9214,200742.0
2021-03-07,87.2781,89.2482,84.5105,88.9214,200742.0
2021-03-08,89.3155,91.9678,89.2914,90.5648,297080.0
2021-03-09,92.4291,94.1109,91.372,93.0249,257176.0
2021-03-10,93.7168,94.4568,92.3282,93.1018,185348.0
2021-03-11,94.3703,96.8881,92.948,96.5037,305790.0
2021-03-12,96.1962,98.8294,95.8887,98.666,304374.0
2021-03-13,96.1962,98.8294,95.8887,98.666,304374.0
2021-03-14,96.1962,98.8294,95.8887,98.666,304374.0
2021-03-15,98.7044,101.0301,98.272,100.8571,199509.0
2021-03-16,101.1934,101.8661,100.1459,101.5202,293943.0
2021-03-17,100.9916,101.7316,99.6558,100.1844,385841.0
2021-03-18,99.4636,103.8794,98.0894,99.5213,524369.0
2021-03-19,99.1561,100.9051,97.2005,99.1753,831606.0
2021-03-20,99.1561,100.9051,97.2005,99.1753,831606.0
2021-03-21,99.1561,100.9051,97.2005,99.1753,831606.0
2021-03-22,105.0663,107.6321,102.7503,105.5756,1440253.0
2021-03-23,106.008,107.5745,103.7593,104.6819,1070093.0
2021-03-24,105.5372,107.3919,105.0855,105.1624,481270.0
2021-03-25,104.2398,107.3342,103.9515,107.2574,479547.0
2021-03-26,108.0934,112.1488,107.9685,112.1488,417918.0
2021-03-27,108.0934,112.1488,107.9685,112.1488,417918.0
2021-03-28,108.0934,112.1488,107.9685,112.1488,417918.0
2021-03-29,112.6197,113.3885,107.7619,108.6316,353334.0
2021-03-30,108.0262,111.2647,107.6802,110.9764,269867.0
2021-03-31,111.7548,112.2546,109.6791,110.3614,310661.0
2021-04-01,111.159,112.514,110.1692,112.4179,291560.0
2021-04-02,111.159,112.514,110.1692,112.4179,291560.0
2021-04-03,111.159,112.514,110.1692,112.4179,291560.0
2021-04-04,111.159,112.514,110.1692,112.4179,291560.0
2021-04-05,113.1675,115.9064,112.3507,115.4739,248767.0
2021-04-06,115.2144,116.7616,114.8242,115.9544,529526.0
2021-04-07,115.7622,116.5887,115.0319,115.791,297701.0
2021-04-08,116.4349,116.4349,113.0839,115.4643,480706.0
2021-04-09,115.4835,115.8727,114.2823,115.3105,354774.0
2021-04-10,115.4835,115.8727,114.2823,115.3105,354774.0
2021-04-11,115.4835,115.8727,114.2823,115.3105,354774.0
2021-04-12,114.7916,115.4643,112.8793,115.2817,188073.0
2021-04-13,115.5316,116.2331,113.6864,114.6474,175466.0
2021-04-14,114.5129,117.2614,114.5129,116.3965,132936.0
2021-04-15,117.3398,117.3398,115.2702,116.7237,228061.0
2021-04-16,117.436,119.5297,117.1761,119.3227,489183.0
2021-04-17,117.436,119.5297,117.1761,119.3227,489183.0
2021-04-18,117.436,119.5297,117.1761,119.3227,489183.0
2021-04-19,118.9569,121.8158,117.5612,121.2672,569851.0
2021-04-20,121.2672,121.6907,118.158,119.1398,314987.0
2021-04-21,119.3227,119.9388,118.004,118.9762,360737.0
2021-04-22,119.2072,120.0928,117.9751,118.2639,382641.0
2021-04-23,118.4949,120.5211,118.312,119.5537,234624.0
2021-04-24,118.4949,120.5211,118.312,119.5537,234624.0
2021-04-25,118.4949,120.5211,118.312,119.5537,234624.0
2021-04-26,119.9099,121.4885,119.9003,121.0073,262077.0
2021-04-27,121.0458,121.142,119.8618,120.5741,160801.0
2021-04-28,119.8714,119.9773,118.6297,119.2553,154162.0
2021-04-29,120.2661,120.6126,118.9184,120.2757,423677.0
2021-04-30,119.1591,119.4094,116.4927,116.666,287568.0
2021-05-01,119.1591,119.4094,116.4927,116.666,287568.0
2021-05-02,119.1591,119.4094,116.4927,116.666,287568.0
2021-05-03,117.8307,119.0147,116.8875,118.2831,180591.0
2021-05-04,116.9644,117.5082,115.4435,117.3975,158549.0
2021-05-05,118.1002,119.9003,116.8585,119.1591,480072.0
2021-05-06,118.7837,119.3516,115.5012,116.3579,351544.0
2021-05-07,117.128,119.5537,116.5793,118.8799,245047.0
2021-05-08,117.128,119.5537,116.5793,118.8799,245047.0
2021-05-09,117.128,119.5537,116.5793,118.8799,245047.0
2021-05-10,119.0436,119.2313,115.7226,115.8959,206676.0
2021-05-11,113.6531,115.8285,111.8915,114.683,332820.0
2021-05-12,113.1044,114.221,109.7354,110.7557,427243.0
2021-05-13,111.5546,114.8226,111.1792,114.067,324763.0
2021-05-14,114.7408,116.6174,113.5953,116.4446,205671.0
2021-05-15,114.7408,116.6174,113.5953,116.4446,205671.0
2021-05-16,114.7408,116.6174,113.5953,116.4446,205671.0
2021-05-17,115.4916,117.6478,114.9005,117.1665,303365.0
2021-05-18,117.2628,117.9847,115.5686,115.8478,205689.0
2021-05-19,113.6627,117.9943,113.2103,117.282,244198.0
2021-05-20,118.1387,118.4564,115.4242,117.7056,270323.0
2021-05-21,118.0136,120.4056,117.8307,118.2157,180951.0
2021-05-22,118.0136,120.4056,117.8307,118.2157,180951.0
2021-05-23,118.0136,120.4056,117.8307,118.2157,180951.0
2021-05-24,121.4597,123.2116,120.8629,121.9698,230256.0
2021-05-25,122.7014,123.0825,120.4682,120.6896,151272.0
2021-05-26,120.7377,122.2297,119.8618,121.8543,240970.0
2021-05-27,122.9902,124.7901,122.557,123.0864,340048.0
2021-05-28,123.3078,123.4583,119.9869,121.864,156032.0
2021-05-29,123.3078,123.4583,119.9869,121.864,156032.0
