,CMA US Equity,CMA US Equity,CMA US Equity,CMA US Equity,CMA US Equity
2020-03-02,42.4121,44.3634,41.6945,44.3634,3255137.0
2020-03-03,44.0086,44.4359,40.6745,41.122,4364338.0
2020-03-04,41.501,41.5252,39.3159,40.6301,2840352.0
2020-03-05,38.9691,39.1546,37.1549,37.671,3683797.0
2020-03-06,35.9293,37.7113,35.4859,36.1309,4890674.0
2020-03-07,35.9293,37.7113,35.4859,36.1309,4890674.0
2020-03-08,35.9293,37.7113,35.4859,36.1309,4890674.0
2020-03-09,33.1072,33.1314,28.2976,29.0192,5312414.0
2020-03-10,30.9544,32.4541,29.2692,32.4461,4692952.0
2020-03-11,31.3253,31.9139,30.2368,30.6641,3806485.0
2020-03-12,28.3243,33.2503,27.1092,28.6937,5658981.0
2020-03-13,31.4605,31.7643,27.9384,31.7478,5046177.0
2020-03-14,31.4605,31.7643,27.9384,31.7478,5046177.0
2020-03-15,31.4605,31.7643,27.9384,31.7478,5046177.0
2020-03-16,25.8777,27.8317,25.1224,25.8203,4202505.0
2020-03-17,26.4114,28.5049,24.6298,28.2422,4497522.0
2020-03-18,25.8203,26.6248,21.5593,22.5117,4409635.0
2020-03-19,21.9452,24.6298,19.9337,23.7678,4159602.0
2020-03-20,24.0223,24.6544,22.3064,23.7514,3936714.0
2020-03-21,24.0223,24.6544,22.3064,23.7514,3936714.0
2020-03-22,24.0223,24.6544,22.3064,23.7514,3936714.0
2020-03-23,23.3983,24.0715,22.2079,22.446,2202838.0
2020-03-24,24.4656,25.968,23.8663,25.0403,2765448.0
2020-03-25,25.4508,28.1929,23.9144,27.1503,3219886.0
2020-03-26,27.4869,28.6034,26.6823,27.9056,2588046.0
2020-03-27,26.7151,27.766,25.771,26.9861,2069435.0
2020-03-28,26.7151,27.766,25.771,26.9861,2069435.0
2020-03-29,26.7151,27.766,25.771,26.9861,2069435.0
2020-03-30,26.7151,26.8875,24.9589,25.4754,2093202.0
2020-03-31,25.106,25.927,23.9156,24.088,2515777.0
2020-04-01,22.9304,23.0042,22.134,22.3064,2814847.0
2020-04-02,22.0519,24.0797,21.9123,22.8154,3655791.0
2020-04-03,23.267,23.3409,22.1258,22.446,2977344.0
2020-04-04,23.267,23.3409,22.1258,22.446,2977344.0
2020-04-05,23.267,23.3409,22.1258,22.446,2977344.0
2020-04-06,24.1618,24.9336,23.0946,23.8006,4003199.0
2020-04-07,25.5165,26.4688,24.8597,25.1881,3564373.0
2020-04-08,25.2702,27.3555,25.2209,27.1092,3367876.0
2020-04-09,28.1765,30.385,27.725,28.5295,4557386.0
2020-04-10,28.1765,30.385,27.725,28.5295,4557386.0
2020-04-11,28.1765,30.385,27.725,28.5295,4557386.0
2020-04-12,28.1765,30.385,27.725,28.5295,4557386.0
2020-04-13,28.5295,28.5295,26.4771,26.9122,2390327.0
2020-04-14,27.4458,27.6511,24.9172,25.3605,2705347.0
2020-04-15,23.8006,24.326,22.9714,23.0863,3369679.0
2020-04-16,22.9878,22.9878,21.1816,21.3869,2960367.0
2020-04-17,22.602,24.8104,22.4213,24.6298,4510427.0
2020-04-18,22.602,24.8104,22.4213,24.6298,4510427.0
2020-04-19,22.602,24.8104,22.4213,24.6298,4510427.0
2020-04-20,23.308,25.3728,22.8565,24.3178,3612665.0
2020-04-21,22.9878,25.4015,22.8647,24.1618,4445956.0
2020-04-22,25.0239,25.4344,24.4081,24.9993,2448500.0
2020-04-23,25.4508,26.3785,25.262,25.9434,2651926.0
2020-04-24,26.6002,27.1174,25.4262,26.3785,3953028.0
2020-04-25,26.6002,27.1174,25.4262,26.3785,3953028.0
2020-04-26,26.6002,27.1174,25.4262,26.3785,3953028.0
2020-04-27,26.592,28.7019,26.3129,28.3325,3223579.0
2020-04-28,29.9909,30.4055,28.6198,28.899,3096072.0
2020-04-29,30.3111,31.1157,29.6379,30.7708,3641504.0
2020-04-30,29.72,30.0269,28.3571,28.6198,2554367.0
2020-05-01,27.454,27.881,26.8219,26.9532,2422749.0
2020-05-02,27.454,27.881,26.8219,26.9532,2422749.0
2020-05-03,27.454,27.881,26.8219,26.9532,2422749.0
2020-05-04,26.3211,26.7316,25.5165,26.395,2111024.0
2020-05-05,27.2488,27.922,25.8859,25.9188,1943602.0
2020-05-06,26.3293,26.6002,25.106,25.7217,2301701.0
2020-05-07,26.2061,27.8727,26.2061,26.5756,2028577.0
2020-05-08,27.4869,28.0205,27.0353,27.8235,1794535.0
2020-05-09,27.4869,28.0205,27.0353,27.8235,1794535.0
2020-05-10,27.4869,28.0205,27.0353,27.8235,1794535.0
2020-05-11,27.4622,27.5033,26.0091,26.4196,1384311.0
2020-05-12,26.633,26.8137,24.9582,25.0075,2712897.0
2020-05-13,24.7858,24.8269,23.4065,23.9976,2493667.0
2020-05-14,23.267,26.0994,22.8565,25.9106,3121223.0
2020-05-15,25.1635,25.7997,24.5395,24.6627,2117153.0
2020-05-16,25.1635,25.7997,24.5395,24.6627,2117153.0
2020-05-17,25.1635,25.7997,24.5395,24.6627,2117153.0
2020-05-18,26.6084,28.0123,26.3785,27.6264,3499556.0
2020-05-19,27.2159,27.6347,26.3211,26.3867,1827650.0
2020-05-20,27.0928,27.7578,26.9368,27.298,2019595.0
2020-05-21,27.1421,27.5854,26.7151,27.1092,2017354.0
2020-05-22,27.1667,27.5608,26.2061,26.8054,1340721.0
2020-05-23,27.1667,27.5608,26.2061,26.8054,1340721.0
2020-05-24,27.1667,27.5608,26.2061,26.8054,1340721.0
2020-05-25,27.1667,27.5608,26.2061,26.8054,1340721.0
2020-05-26,28.5542,30.6477,28.4702,30.1223,2351612.0
2020-05-27,32.4457,33.045,30.7544,32.3718,2984567.0
2020-05-28,32.7987,32.7987,30.541,30.8529,2494069.0
2020-05-29,29.917,30.6395,29.2356,29.8431,3023740.0
2020-05-30,29.917,30.6395,29.2356,29.8431,3023740.0
2020-05-31,29.917,30.6395,29.2356,29.8431,3023740.0
2020-06-01,30.1962,31.4441,29.876,30.8529,1419270.0
2020-06-02,31.4605,32.224,30.7544,30.9843,1461219.0
2020-06-03,32.2486,33.5294,31.8381,32.8726,2361744.0
2020-06-04,33.5212,35.2206,32.6099,35.2206,2570327.0
2020-06-05,38.7427,40.2287,37.0186,37.3716,2957366.0
2020-06-06,38.7427,40.2287,37.0186,37.3716,2957366.0
2020-06-07,38.7427,40.2287,37.0186,37.3716,2957366.0
2020-06-08,38.7016,39.5637,37.5769,38.3979,3163509.0
2020-06-09,37.2239,38.1187,36.5835,37.5276,1901356.0
2020-06-10,37.1007,37.2813,34.3011,34.3175,3009723.0
2020-06-11,31.3784,32.6838,30.7873,30.9515,2255622.0
2020-06-12,33.1085,33.4346,31.0183,32.7239,1848490.0
2020-06-13,33.1085,33.4346,31.0183,32.7239,1848490.0
2020-06-14,33.1085,33.4346,31.0183,32.7239,1848490.0
2020-06-15,30.7675,33.8694,30.6588,33.5935,2200050.0
2020-06-16,35.5666,35.8341,33.5046,34.672,1689614.0
2020-06-17,34.6302,34.789,33.3594,33.4012,1617333.0
2020-06-18,33.0166,34.4881,32.8159,33.4931,2511651.0
2020-06-19,34.3794,34.3794,32.2892,32.9748,6832870.0
2020-06-20,34.3794,34.3794,32.2892,32.9748,6832870.0
2020-06-21,34.3794,34.3794,32.2892,32.9748,6832870.0
2020-06-22,32.5149,33.5182,32.3226,33.0751,2006572.0
2020-06-23,33.9195,34.2122,33.05,33.3008,1578538.0
2020-06-24,32.6654,32.6654,31.1187,31.311,1743969.0
2020-06-25,31.0267,32.4982,30.7926,32.3393,2024658.0
2020-06-26,31.2943,31.4447,29.4047,29.5719,4276897.0
2020-06-27,31.2943,31.4447,29.4047,29.5719,4276897.0
2020-06-28,31.2943,31.4447,29.4047,29.5719,4276897.0
2020-06-29,30.1656,31.2106,29.6806,30.9431,1819390.0
2020-06-30,30.709,32.1387,30.5836,31.8544,1487420.0
2020-07-01,31.3444,31.8628,30.0151,30.0485,1731190.0
2020-07-02,31.2274,31.6412,29.3295,29.4883,1889574.0
2020-07-03,31.2274,31.6412,29.3295,29.4883,1889574.0
2020-07-04,31.2274,31.6412,29.3295,29.4883,1889574.0
2020-07-05,31.2274,31.6412,29.3295,29.4883,1889574.0
2020-07-06,30.5418,31.0852,29.5636,29.9398,2063935.0
2020-07-07,29.4549,29.5636,28.6606,29.0536,1673788.0
2020-07-08,28.97,29.6221,28.4014,29.0619,1247887.0
2020-07-09,28.7108,28.9783,27.5319,27.9249,1493858.0
2020-07-10,28.2175,29.9231,28.0921,29.9064,1624466.0
2020-07-11,28.2175,29.9231,28.0921,29.9064,1624466.0
2020-07-12,28.2175,29.9231,28.0921,29.9064,1624466.0
2020-07-13,30.4498,30.5083,29.5051,30.0987,1618284.0
2020-07-14,30.0736,30.0736,28.878,29.2041,1188682.0
2020-07-15,30.2492,31.0434,29.781,30.8428,1316659.0
2020-07-16,30.3579,31.5869,29.9565,30.7341,834973.0
2020-07-17,30.6254,30.7926,29.6221,29.7141,1306878.0
2020-07-18,30.6254,30.7926,29.6221,29.7141,1306878.0
2020-07-19,30.6254,30.7926,29.6221,29.7141,1306878.0
2020-07-20,29.4382,29.7015,28.8111,29.2041,1570966.0
2020-07-21,30.0318,31.6872,29.9163,31.1354,2946930.0
2020-07-22,30.592,31.4113,30.1488,30.6505,1958519.0
2020-07-23,30.6254,31.5952,30.1656,31.2441,1898682.0
2020-07-24,31.4615,31.8544,31.0351,31.2859,1404005.0
2020-07-25,31.4615,31.8544,31.0351,31.2859,1404005.0
2020-07-26,31.4615,31.8544,31.0351,31.2859,1404005.0
2020-07-27,30.8177,31.1605,30.2324,30.801,1824919.0
2020-07-28,30.6087,31.1438,30.395,30.6421,1233343.0
2020-07-29,30.5,32.5066,30.199,32.4564,2499554.0
2020-07-30,31.2775,32.1554,30.6254,31.9798,2412749.0
2020-07-31,31.7792,32.2808,30.7174,32.2056,4973214.0
2020-08-01,31.7792,32.2808,30.7174,32.2056,4973214.0
2020-08-02,31.7792,32.2808,30.7174,32.2056,4973214.0
2020-08-03,32.2307,32.4397,31.52,31.8126,1620709.0
2020-08-04,31.7123,32.0455,31.4907,31.6705,1369623.0
2020-08-05,32.1805,32.331,31.6454,32.0802,1288716.0
2020-08-06,31.7541,32.2808,31.6454,31.8795,1310511.0
2020-08-07,31.5451,33.5349,31.1939,33.4597,1472591.0
2020-08-08,31.5451,33.5349,31.1939,33.4597,1472591.0
2020-08-09,31.5451,33.5349,31.1939,33.4597,1472591.0
2020-08-10,33.7774,34.6804,33.652,34.3125,1219738.0
2020-08-11,35.4245,36.4194,35.0148,35.2405,1401859.0
2020-08-12,36.085,36.2522,33.9362,35.1318,1755019.0
2020-08-13,34.4128,34.8894,34.1453,34.4797,1274707.0
2020-08-14,34.1118,35.4265,34.0204,34.9646,1083443.0
2020-08-15,34.1118,35.4265,34.0204,34.9646,1083443.0
2020-08-16,34.1118,35.4265,34.0204,34.9646,1083443.0
2020-08-17,34.4881,34.672,33.7858,34.0784,1031535.0
2020-08-18,34.1202,34.1202,32.8828,33.0416,1448240.0
2020-08-19,33.142,33.6687,32.6989,33.1754,1627371.0
2020-08-20,32.3811,32.749,31.9882,32.4648,1598731.0
2020-08-21,32.4062,32.8368,31.9715,32.0802,1137740.0
2020-08-22,32.4062,32.8368,31.9715,32.0802,1137740.0
2020-08-23,32.4062,32.8368,31.9715,32.0802,1137740.0
2020-08-24,32.3728,33.652,31.8377,33.6436,916003.0
2020-08-25,34.1871,34.6135,33.2505,33.7858,925346.0
2020-08-26,33.5266,33.5433,32.7908,32.8326,1213770.0
2020-08-27,32.6738,33.8108,32.6738,33.5182,1381182.0
2020-08-28,33.9697,33.9697,33.3468,33.6018,996690.0
2020-08-29,33.9697,33.9697,33.3468,33.6018,996690.0
2020-08-30,33.9697,33.9697,33.3468,33.6018,996690.0
2020-08-31,33.6018,33.6144,32.9413,33.05,1319926.0
2020-09-01,32.7072,33.8276,32.3226,33.351,1252843.0
2020-09-02,33.0751,33.8025,32.8159,33.5935,1287698.0
2020-09-03,34.0115,35.1987,33.4764,33.8108,1478833.0
2020-09-04,34.8308,35.5081,33.744,34.672,1428336.0
2020-09-05,34.8308,35.5081,33.744,34.672,1428336.0
2020-09-06,34.8308,35.5081,33.744,34.672,1428336.0
2020-09-07,34.8308,35.5081,33.744,34.672,1428336.0
2020-09-08,33.9112,34.0951,32.9246,33.3928,1692361.0
2020-09-09,33.6185,33.6854,32.994,33.1921,1536212.0
2020-09-10,33.4095,34.1871,32.6738,32.7741,1755980.0
2020-09-11,32.7741,33.2925,32.5484,33.1253,1935393.0
2020-09-12,32.7741,33.2925,32.5484,33.1253,1935393.0
2020-09-13,32.7741,33.2925,32.5484,33.1253,1935393.0
2020-09-14,34.078,35.0393,33.5974,34.8776,2001391.0
2020-09-15,34.8181,34.8691,34.0014,34.5289,1270018.0
2020-09-16,34.4268,35.7879,34.2822,35.0308,1492012.0
2020-09-17,34.3332,34.8734,34.1746,34.682,1518931.0
2020-09-18,34.4608,35.1584,34.2226,34.5799,2133223.0
2020-09-19,34.4608,35.1584,34.2226,34.5799,2133223.0
2020-09-20,34.4608,35.1584,34.2226,34.5799,2133223.0
2020-09-21,33.3634,34.0014,32.5723,32.8871,1667081.0
2020-09-22,32.802,32.9977,31.2027,31.6025,2174036.0
2020-09-23,31.7642,32.4107,30.9816,30.9986,1236675.0
2020-09-24,31.2283,31.8322,30.4201,31.0326,997827.0
2020-09-25,30.7008,31.8264,30.4728,31.7301,1256582.0
2020-09-26,30.7008,31.8264,30.4728,31.7301,1256582.0
2020-09-27,30.7008,31.8264,30.4728,31.7301,1256582.0
2020-09-28,32.4362,33.0742,32.1725,32.7935,1267052.0
2020-09-29,32.5468,32.5723,31.3473,32.0959,909322.0
2020-09-30,32.3852,33.0572,32.181,32.5383,1296001.0
2020-10-01,32.4958,33.0657,32.113,32.3937,1238787.0
2020-10-02,31.7131,33.5974,31.577,33.457,1477947.0
2020-10-03,31.7131,33.5974,31.577,33.457,1477947.0
2020-10-04,31.7131,33.5974,31.577,33.457,1477947.0
2020-10-05,34.0355,35.6347,33.9589,35.5837,1640551.0
2020-10-06,36.5365,36.9831,34.9372,35.1328,2161532.0
2020-10-07,35.6688,37.0384,35.6688,36.6641,1427986.0
2020-10-08,37.217,37.2765,36.2813,36.6641,1334336.0
2020-10-09,36.9533,37.1745,35.8729,36.0175,1245235.0
2020-10-10,36.9533,37.1745,35.8729,36.0175,1245235.0
2020-10-11,36.9533,37.1745,35.8729,36.0175,1245235.0
2020-10-12,35.941,36.4684,35.7453,36.4089,1192829.0
2020-10-13,36.0601,36.3153,34.8776,34.9117,1239288.0
2020-10-14,35.0052,35.4731,34.4863,34.5289,1119683.0
2020-10-15,34.095,35.6432,34.095,35.5327,1001799.0
2020-10-16,35.5667,35.8304,34.9202,35.4646,1578168.0
2020-10-17,35.5667,35.8304,34.9202,35.4646,1578168.0
2020-10-18,35.5667,35.8304,34.9202,35.4646,1578168.0
2020-10-19,35.5752,35.7283,34.8521,35.0648,1312525.0
2020-10-20,36.3663,38.1272,36.0516,36.7576,2666328.0
2020-10-21,36.7151,37.3956,35.907,36.0771,1657865.0
2020-10-22,36.1962,38.4845,36.0941,38.3824,1371043.0
2020-10-23,38.9524,39.5946,38.5441,39.4628,1645301.0
2020-10-24,38.9524,39.5946,38.5441,39.4628,1645301.0
2020-10-25,38.9524,39.5946,38.5441,39.4628,1645301.0
2020-10-26,38.8758,38.8758,37.7189,38.5696,1333202.0
2020-10-27,38.2208,38.51,36.8682,36.8937,1127777.0
2020-10-28,35.975,36.8002,35.7283,35.8729,1463229.0
2020-10-29,35.6943,37.5828,35.1644,37.3871,1360193.0
2020-10-30,37.0554,38.7567,37.0554,38.7142,1830835.0
2020-10-31,37.0554,38.7567,37.0554,38.7142,1830835.0
2020-11-01,37.0554,38.7567,37.0554,38.7142,1830835.0
2020-11-02,39.2926,40.2454,38.1272,40.1603,1687595.0
2020-11-03,40.9174,42.0914,40.7303,41.5214,1614521.0
2020-11-04,39.9136,40.1688,36.6045,37.1234,4164956.0
2020-11-05,37.3191,39.8881,37.3191,39.5308,2340462.0
2020-11-06,39.9477,40.1603,37.6593,38.2378,1462325.0
2020-11-07,39.9477,40.1603,37.6593,38.2378,1462325.0
2020-11-08,39.9477,40.1603,37.6593,38.2378,1462325.0
2020-11-09,43.2228,47.1912,43.2228,45.8769,3243021.0
2020-11-10,46.3362,46.5872,44.4988,45.1283,2547651.0
2020-11-11,45.0177,45.0264,42.1764,42.6698,2666096.0
2020-11-12,41.7936,42.219,40.02,41.0365,2287895.0
2020-11-13,41.6405,43.1547,41.6405,42.942,1477779.0
2020-11-14,41.6405,43.1547,41.6405,42.942,1477779.0
2020-11-15,41.6405,43.1547,41.6405,42.942,1477779.0
2020-11-16,45.6387,46.4213,43.8013,44.4392,2310539.0
2020-11-17,43.6991,44.2946,42.6783,44.2436,1269371.0
2020-11-18,44.4477,45.0942,43.1377,43.2568,1925937.0
2020-11-19,42.4061,43.3674,42.1254,43.3248,1449928.0
2020-11-20,42.7464,43.1504,41.8787,42.908,1523191.0
2020-11-21,42.7464,43.1504,41.8787,42.908,1523191.0
2020-11-22,42.7464,43.1504,41.8787,42.908,1523191.0
2020-11-23,43.8012,44.5073,43.2823,44.1925,1439375.0
2020-11-24,45.5111,46.5914,45.2644,46.4383,1537601.0
2020-11-25,45.7322,45.7322,44.7625,45.3409,1734730.0
2020-11-26,45.7322,45.7322,44.7625,45.3409,1734730.0
2020-11-27,44.8816,45.2644,43.6821,43.8012,1632384.0
2020-11-28,44.8816,45.2644,43.6821,43.8012,1632384.0
2020-11-29,44.8816,45.2644,43.6821,43.8012,1632384.0
2020-11-30,43.4099,43.9628,41.6915,41.8532,11423302.0
2020-12-01,43.3163,44.0054,42.9505,43.5205,1973486.0
2020-12-02,43.2568,44.4743,42.959,44.2521,1607193.0
2020-12-03,44.4052,45.4303,43.9203,44.8901,1784181.0
2020-12-04,45.6642,46.2512,45.1878,46.081,1750072.0
2020-12-05,45.6642,46.2512,45.1878,46.081,1750072.0
2020-12-06,45.6642,46.2512,45.1878,46.081,1750072.0
2020-12-07,45.7067,46.0215,44.8901,45.2559,1616271.0
2020-12-08,44.8901,45.8088,44.4605,44.771,1336518.0
2020-12-09,45.4856,45.6472,44.3371,44.5923,1371652.0
2020-12-10,43.9458,45.2984,43.8097,45.1368,1733232.0
2020-12-11,44.3116,45.0687,44.0904,44.822,1923967.0
2020-12-12,44.3116,45.0687,44.0904,44.822,1923967.0
2020-12-13,44.3116,45.0687,44.0904,44.822,1923967.0
2020-12-14,45.7011,45.9855,43.9775,44.6583,1972374.0
2020-12-15,45.1495,45.8045,44.3222,45.6321,1355900.0
2020-12-16,45.77,45.9079,45.1409,45.6838,1482901.0
2020-12-17,46.3216,46.3216,45.184,45.477,1943543.0
2020-12-18,45.4253,45.6321,44.6497,45.3564,4936274.0
2020-12-19,45.4253,45.6321,44.6497,45.3564,4936274.0
2020-12-20,45.4253,45.6321,44.6497,45.3564,4936274.0
2020-12-21,45.4167,47.0153,45.0633,46.4853,1952681.0
2020-12-22,46.6835,47.1747,46.4508,46.6663,1339741.0
2020-12-23,47.123,48.6314,47.123,48.3123,856961.0
2020-12-24,48.6915,48.7432,47.5022,48.1744,379491.0
2020-12-25,48.6915,48.7432,47.5022,48.1744,379491.0
2020-12-26,48.6915,48.7432,47.5022,48.1744,379491.0
2020-12-27,48.6915,48.7432,47.5022,48.1744,379491.0
2020-12-28,48.7174,49.0966,48.0193,48.433,845282.0
2020-12-29,48.5278,48.6484,47.4333,47.5884,1002448.0
2020-12-30,47.6143,48.5795,47.6143,48.0365,837337.0
2020-12-31,47.8728,48.4588,47.4678,48.14,768779.0
2021-01-01,47.8728,48.4588,47.4678,48.14,768779.0
2021-01-02,47.8728,48.4588,47.4678,48.14,768779.0
2021-01-03,47.8728,48.4588,47.4678,48.14,768779.0
2021-01-04,48.8294,48.9587,47.2092,47.8297,1405377.0
2021-01-05,47.9417,49.3982,47.5152,48.95,1501705.0
2021-01-06,51.3803,53.8709,51.2166,52.9488,2540043.0
2021-01-07,53.9916,55.2498,53.6641,53.7244,2052027.0
2021-01-08,54.4311,54.4311,51.9146,52.8971,1343175.0
2021-01-09,54.4311,54.4311,51.9146,52.8971,1343175.0
2021-01-10,54.4311,54.4311,51.9146,52.8971,1343175.0
2021-01-11,52.0697,53.9657,51.5354,53.9226,856121.0
2021-01-12,54.3535,55.0688,54.0088,54.7586,1250735.0
2021-01-13,53.9054,55.3446,53.5693,54.8792,1771496.0
2021-01-14,56.0943,56.9475,55.3704,56.7752,1168583.0
2021-01-15,55.3877,56.327,54.5,54.9654,1648015.0
2021-01-16,55.3877,56.327,54.5,54.9654,1648015.0
2021-01-17,55.3877,56.327,54.5,54.9654,1648015.0
2021-01-18,55.3877,56.327,54.5,54.9654,1648015.0
2021-01-19,54.9395,55.9909,54.0476,55.0688,1399618.0
2021-01-20,55.0688,55.629,54.3277,54.3966,1152821.0
2021-01-21,54.3449,54.9395,53.4486,53.4831,1229532.0
2021-01-22,52.6558,53.7761,52.3715,53.5693,1103440.0
2021-01-23,52.6558,53.7761,52.3715,53.5693,1103440.0
2021-01-24,52.6558,53.7761,52.3715,53.5693,1103440.0
2021-01-25,52.7247,53.0953,51.4113,52.8798,1154325.0
2021-01-26,53.4831,53.845,51.7336,51.8112,916945.0
2021-01-27,50.6133,50.734,48.1486,48.95,2655540.0
2021-01-28,49.9928,51.0798,49.2603,50.8029,1402649.0
2021-01-29,50.6564,51.2769,48.8552,49.2948,1747617.0
2021-01-30,50.6564,51.2769,48.8552,49.2948,1747617.0
2021-01-31,50.6564,51.2769,48.8552,49.2948,1747617.0
2021-02-01,49.7429,50.3203,48.8811,50.1307,1204633.0
2021-02-02,50.9666,52.0697,50.6521,51.7423,1099512.0
2021-02-03,51.5699,52.7161,51.5182,52.6385,1089662.0
2021-02-04,53.0005,54.8792,53.0005,54.6551,1098543.0
2021-02-05,55.155,55.7815,53.621,53.9829,949550.0
2021-02-06,55.155,55.7815,53.621,53.9829,949550.0
2021-02-07,55.155,55.7815,53.621,53.9829,949550.0
2021-02-08,54.026,54.5173,53.7072,54.4655,797580.0
2021-02-09,53.9657,54.4311,53.4831,54.1725,741114.0
2021-02-10,54.569,55.3015,53.8106,54.3277,1129173.0
2021-02-11,54.569,54.5948,52.492,52.9919,842322.0
2021-02-12,52.8885,53.9485,52.8281,53.6985,915576.0
2021-02-13,52.8885,53.9485,52.8281,53.6985,915576.0
2021-02-14,52.8885,53.9485,52.8281,53.6985,915576.0
2021-02-15,52.8885,53.9485,52.8281,53.6985,915576.0
2021-02-16,54.388,57.0423,54.2759,56.801,1332874.0
2021-02-17,56.7665,57.5206,55.6936,55.8703,1573618.0
2021-02-18,55.1291,55.6807,54.4914,55.379,1507523.0
2021-02-19,55.8099,57.7662,55.6634,57.4904,1017810.0
2021-02-20,55.8099,57.7662,55.6634,57.4904,1017810.0
2021-02-21,55.8099,57.7662,55.6634,57.4904,1017810.0
2021-02-22,57.5077,59.688,57.4732,58.7228,1700815.0
2021-02-23,59.2657,60.1103,58.7745,59.9724,1694769.0
2021-02-24,60.3258,62.7905,60.1103,62.1097,1602973.0
2021-02-25,63.1438,63.5403,59.8862,59.9638,991912.0
2021-02-26,59.3519,60.0758,58.0248,58.6883,1369105.0
2021-02-27,59.3519,60.0758,58.0248,58.6883,1369105.0
2021-02-28,59.3519,60.0758,58.0248,58.6883,1369105.0
2021-03-01,60.1879,61.2479,59.464,60.6188,1032904.0
2021-03-02,60.2827,61.1876,60.0414,60.2827,1348049.0
2021-03-03,61.2565,62.2648,60.0069,60.2223,1090846.0
2021-03-04,60.0414,61.0841,57.5508,58.921,1921224.0
2021-03-05,60.1362,60.8256,57.6111,60.2223,1356595.0
2021-03-06,60.1362,60.8256,57.6111,60.2223,1356595.0
2021-03-07,60.1362,60.8256,57.6111,60.2223,1356595.0
2021-03-08,61.3168,63.4455,60.8127,62.1959,1381195.0
2021-03-09,60.7136,61.989,58.7401,59.9207,1944734.0
2021-03-10,59.7397,61.0066,59.1365,60.8945,1522930.0
2021-03-11,60.3171,61.6615,60.2137,60.7567,1095118.0
2021-03-12,62.6885,63.2889,61.4615,61.8705,1530283.0
2021-03-13,62.6885,63.2889,61.4615,61.8705,1530283.0
2021-03-14,62.6885,63.2889,61.4615,61.8705,1530283.0
2021-03-15,61.5659,61.8618,59.6254,61.0699,1445833.0
2021-03-16,60.0692,60.3476,58.8683,59.5645,1303473.0
2021-03-17,60.3389,61.2439,59.3252,60.1127,1349891.0
2021-03-18,61.3571,63.9937,60.9916,61.4615,1943202.0
2021-03-19,60.3215,62.0271,59.6515,60.3476,6758417.0
2021-03-20,60.3215,62.0271,59.6515,60.3476,6758417.0
2021-03-21,60.3215,62.0271,59.6515,60.3476,6758417.0
2021-03-22,60.0431,60.2519,58.381,59.0685,1266020.0
2021-03-23,58.4506,59.3295,57.7719,58.1635,1714263.0
2021-03-24,59.1816,60.0257,58.0677,58.0765,1485524.0
2021-03-25,58.0242,61.3397,57.1366,60.8872,1430900.0
2021-03-26,61.8096,62.6972,60.7566,61.7574,1398830.0
2021-03-27,61.8096,62.6972,60.7566,61.7574,1398830.0
2021-03-28,61.8096,62.6972,60.7566,61.7574,1398830.0
2021-03-29,60.3563,60.8959,58.9553,59.7124,1231368.0
2021-03-30,61.3832,63.2454,60.5391,62.7842,2048026.0
2021-03-31,62.6798,63.3149,61.6964,62.4274,1609332.0
2021-04-01,62.175,63.0278,61.6268,62.4274,1306457.0
2021-04-02,62.175,63.0278,61.6268,62.4274,1306457.0
2021-04-03,62.175,63.0278,61.6268,62.4274,1306457.0
2021-04-04,62.175,63.0278,61.6268,62.4274,1306457.0
2021-04-05,63.4716,63.898,62.3317,63.0365,1575408.0
2021-04-06,62.5666,63.2106,61.8966,62.2273,968184.0
2021-04-07,62.6449,63.0104,61.9618,62.5405,848375.0
2021-04-08,61.7835,62.0576,60.4782,61.7748,1061953.0
2021-04-09,62.6972,62.9669,61.17,62.2099,1173790.0
2021-04-10,62.6972,62.9669,61.17,62.2099,1173790.0
2021-04-11,62.6972,62.9669,61.17,62.2099,1173790.0
2021-04-12,62.5405,63.2019,62.3491,62.8712,785777.0
2021-04-13,62.1402,62.1402,60.6087,61.418,1417133.0
2021-04-14,61.1047,62.5753,60.9568,62.1315,1200583.0
2021-04-15,62.0271,62.1315,59.5471,60.7131,2025524.0
2021-04-16,61.7312,62.3143,60.7131,61.0525,1561553.0
2021-04-17,61.7312,62.3143,60.7131,61.0525,1561553.0
2021-04-18,61.7312,62.3143,60.7131,61.0525,1561553.0
2021-04-19,61.3136,62.0793,60.1301,60.3825,2656367.0
2021-04-20,59.4601,60.7653,57.8786,58.5638,2414325.0
2021-04-21,58.0155,60.2954,57.7421,60.1736,1601763.0
2021-04-22,60.3302,60.5913,58.8857,59.0685,1889815.0
2021-04-23,58.9553,61.5398,58.6116,61.3049,3039637.0
2021-04-24,58.9553,61.5398,58.6116,61.3049,3039637.0
2021-04-25,58.9553,61.5398,58.6116,61.3049,3039637.0
2021-04-26,61.9662,62.7494,61.4354,61.7922,1034773.0
2021-04-27,61.8618,62.4709,61.4397,62.4274,1261044.0
2021-04-28,62.6972,64.5159,62.6711,63.8371,2159981.0
2021-04-29,65.2642,66.2475,65.0554,65.6297,1996380.0
2021-04-30,65.2033,66.204,64.9422,65.4034,1739141.0
2021-05-01,65.2033,66.204,64.9422,65.4034,1739141.0
2021-05-02,65.2033,66.204,64.9422,65.4034,1739141.0
2021-05-03,66.2127,66.2867,64.5159,65.2207,1394131.0
2021-05-04,64.394,66.6652,63.811,66.6391,1590743.0
