,BGS US Equity,BGS US Equity,BGS US Equity,BGS US Equity,BGS US Equity
2020-03-08,11.8359,12.4055,11.7027,12.3611,1448897.0
2020-03-09,11.0961,12.2205,11.0148,11.2145,1692834.0
2020-03-10,11.3254,12.0171,11.3254,11.8063,1730110.0
2020-03-11,11.7545,11.7915,11.0222,11.1109,1644572.0
2020-03-12,10.8002,10.8742,7.6859,8.6032,7771166.0
2020-03-13,9.4021,10.2244,8.3443,10.2158,2738419.0
2020-03-14,9.4021,10.2244,8.3443,10.2158,2738419.0
2020-03-15,9.4021,10.2244,8.3443,10.2158,2738419.0
2020-03-16,9.0618,11.9246,8.655,11.9172,3312483.0
2020-03-17,11.8507,12.6172,10.7263,12.3389,3162242.0
2020-03-18,12.0726,13.4929,11.503,12.7679,3499088.0
2020-03-19,12.6866,13.049,12.0208,12.7236,2108682.0
2020-03-20,12.7679,13.6852,12.3463,13.0269,2634369.0
2020-03-21,12.7679,13.6852,12.3463,13.0269,2634369.0
2020-03-22,12.7679,13.6852,12.3463,13.0269,2634369.0
2020-03-23,13.0269,13.7592,12.043,12.2501,1896514.0
2020-03-24,12.5756,13.1674,12.3315,12.7236,1508813.0
2020-03-25,12.7088,13.3523,12.0208,12.2057,1363726.0
2020-03-26,12.2871,12.7088,12.2279,12.3833,1542415.0
2020-03-27,12.2575,12.7236,12.117,12.4277,1537960.0
2020-03-28,12.2575,12.7236,12.117,12.4277,1537960.0
2020-03-29,12.2575,12.7236,12.117,12.4277,1537960.0
2020-03-30,12.5837,13.01,12.1194,12.8349,1306031.0
2020-03-31,12.8502,13.8931,12.7817,13.7713,1890456.0
2020-04-01,13.2536,13.6952,12.8578,13.3907,1455055.0
2020-04-02,13.1547,13.855,13.1014,13.4972,1045769.0
2020-04-03,13.3526,13.5734,12.7664,13.4059,926270.0
2020-04-04,13.3526,13.5734,12.7664,13.4059,926270.0
2020-04-05,13.3526,13.5734,12.7664,13.4059,926270.0
2020-04-06,13.208,13.4744,12.7893,13.1851,1042490.0
2020-04-07,13.3222,13.4516,12.1498,12.2259,1944852.0
2020-04-08,12.4543,12.8426,11.9138,12.6675,1156820.0
2020-04-09,12.7588,13.3678,12.6789,13.0785,1135337.0
2020-04-10,12.7588,13.3678,12.6789,13.0785,1135337.0
2020-04-11,12.7588,13.3678,12.6789,13.0785,1135337.0
2020-04-12,12.7588,13.3678,12.6789,13.0785,1135337.0
2020-04-13,13.1927,13.2156,12.7436,12.7512,938662.0
2020-04-14,13.0633,13.4211,12.7969,13.3222,1233841.0
2020-04-15,13.1394,14.5554,12.8273,13.9692,2857787.0
2020-04-16,14.0301,15.3776,13.9845,15.0578,3450607.0
2020-04-17,15.0578,15.2482,13.8855,14.1519,3194323.0
2020-04-18,15.0578,15.2482,13.8855,14.1519,3194323.0
2020-04-19,15.0578,15.2482,13.8855,14.1519,3194323.0
2020-04-20,14.0834,14.8295,14.0377,14.3955,1074712.0
2020-04-21,14.2281,14.4945,13.9845,14.3803,878625.0
2020-04-22,14.4717,14.5611,14.1748,14.2128,645708.0
2020-04-23,14.1063,14.4755,14.0834,14.3879,518101.0
2020-04-24,14.4564,14.4869,14.1063,14.426,670513.0
2020-04-25,14.4564,14.4869,14.1063,14.426,670513.0
2020-04-26,14.4564,14.4869,14.1063,14.426,670513.0
2020-04-27,14.4641,14.6924,14.1443,14.4641,1036977.0
2020-04-28,14.9208,15.644,14.799,15.5755,1615475.0
2020-04-29,15.2253,15.7278,14.9589,15.0274,1252023.0
2020-04-30,15.1416,15.1949,14.7381,14.7838,833872.0
2020-05-01,14.7229,15.3776,14.6924,14.9513,874268.0
2020-05-02,14.7229,15.3776,14.6924,14.9513,874268.0
2020-05-03,14.7229,15.3776,14.6924,14.9513,874268.0
2020-05-04,14.9436,15.0769,14.5478,15.0122,1421236.0
2020-05-05,15.0122,15.3776,14.8523,14.8675,1271040.0
2020-05-06,15.7963,16.9306,15.7278,15.9866,2616874.0
2020-05-07,16.0018,16.0551,15.1264,15.7278,1164307.0
2020-05-08,15.781,16.0094,15.6592,15.9637,1088340.0
2020-05-09,15.781,16.0094,15.6592,15.9637,1088340.0
2020-05-10,15.781,16.0094,15.6592,15.9637,1088340.0
2020-05-11,15.9866,16.7631,15.8419,16.4129,1461186.0
2020-05-12,16.451,18.788,16.4433,17.8897,3369982.0
2020-05-13,18.6662,19.1839,18.1486,18.9251,2703526.0
2020-05-14,18.8413,19.0621,17.7908,18.0572,1817504.0
2020-05-15,18.2019,18.8946,18.0801,18.2628,1438400.0
2020-05-16,18.2019,18.8946,18.0801,18.2628,1438400.0
2020-05-17,18.2019,18.8946,18.0801,18.2628,1438400.0
2020-05-18,18.4379,18.7804,17.8593,18.0725,1235927.0
2020-05-19,17.9278,18.2547,17.5396,17.5472,847478.0
2020-05-20,17.707,17.7489,16.9762,17.0067,1153710.0
2020-05-21,16.9686,17.0447,16.6793,16.8164,1052938.0
2020-05-22,16.862,17.0219,16.6869,16.9534,988093.0
2020-05-23,16.862,17.0219,16.6869,16.9534,988093.0
2020-05-24,16.862,17.0219,16.6869,16.9534,988093.0
2020-05-25,16.862,17.0219,16.6869,16.9534,988093.0
2020-05-26,17.2122,17.5396,17.1513,17.3721,1547211.0
2020-05-27,17.3949,18.2552,17.334,18.2171,1566927.0
2020-05-28,18.2704,18.3084,17.7603,17.806,977754.0
2020-05-29,17.8136,17.9278,17.4634,17.6766,970081.0
2020-05-30,17.8136,17.9278,17.4634,17.6766,970081.0
2020-05-31,17.8136,17.9278,17.4634,17.6766,970081.0
2020-06-01,17.6994,18.6662,17.6538,18.3998,1082725.0
2020-06-02,18.3008,18.552,18.0192,18.3161,699909.0
2020-06-03,18.8413,19.2372,17.8212,18.3084,2087627.0
2020-06-04,18.4759,19.2866,18.1638,18.4607,1936014.0
2020-06-05,18.5444,18.8946,17.7527,18.8337,1701238.0
2020-06-06,18.5444,18.8946,17.7527,18.8337,1701238.0
2020-06-07,18.5444,18.8946,17.7527,18.8337,1701238.0
2020-06-08,18.9784,20.0898,18.9327,19.9832,1940668.0
2020-06-09,19.7929,19.7929,19.1306,19.26,1190209.0
2020-06-10,19.3438,19.4808,19.1306,19.2905,800481.0
2020-06-11,18.887,18.9707,15.7049,16.6489,4723609.0
2020-06-12,17.2579,17.8288,16.9756,17.6918,1489102.0
2020-06-13,17.2579,17.8288,16.9756,17.6918,1489102.0
2020-06-14,17.2579,17.8288,16.9756,17.6918,1489102.0
2020-06-15,17.5091,18.7804,17.2332,18.514,1551540.0
2020-06-16,18.8033,18.9022,18.0496,18.5292,1026530.0
2020-06-17,18.5368,18.6967,18.4074,18.514,583169.0
2020-06-18,18.5444,18.6662,18.2628,18.4988,595071.0
2020-06-19,18.5977,18.7957,18.4455,18.5444,1431957.0
2020-06-20,18.5977,18.7957,18.4455,18.5444,1431957.0
2020-06-21,18.5977,18.7957,18.4455,18.5444,1431957.0
2020-06-22,18.552,18.5749,18.0763,18.3161,984109.0
2020-06-23,18.4607,18.5498,18.2019,18.2019,781122.0
2020-06-24,18.2704,18.6739,18.0275,18.5216,886631.0
2020-06-25,18.4988,18.7728,18.3617,18.7576,664211.0
2020-06-26,18.6739,18.8489,18.3084,18.4988,1938263.0
2020-06-27,18.6739,18.8489,18.3084,18.4988,1938263.0
2020-06-28,18.6739,18.8489,18.3084,18.4988,1938263.0
2020-06-29,18.6113,19.2014,18.5648,18.9918,978541.0
2020-06-30,19.0229,19.1704,18.6036,18.9297,862760.0
2020-07-01,18.7822,19.2053,18.7511,18.7666,760543.0
2020-07-02,18.9918,19.1471,18.8093,18.9064,503840.0
2020-07-03,18.9918,19.1471,18.8093,18.9064,503840.0
2020-07-04,18.9918,19.1471,18.8093,18.9064,503840.0
2020-07-05,18.9918,19.1471,18.8093,18.9064,503840.0
2020-07-06,19.1393,19.5897,19.0694,19.2946,805837.0
2020-07-07,19.1781,19.8304,19.1176,19.6906,782257.0
2020-07-08,19.8304,19.8692,19.4778,19.7682,800854.0
2020-07-09,19.7993,19.8148,18.8676,18.984,954787.0
2020-07-10,18.8443,19.4111,18.4793,19.3878,638921.0
2020-07-11,18.8443,19.4111,18.4793,19.3878,638921.0
2020-07-12,18.8443,19.4111,18.4793,19.3878,638921.0
2020-07-13,19.5431,19.6906,19.2635,19.2946,649094.0
2020-07-14,19.3334,19.9546,19.2713,19.9158,521994.0
2020-07-15,20.1798,20.2496,19.6906,19.7061,756440.0
2020-07-16,19.6984,19.9623,19.6829,19.8226,407834.0
2020-07-17,19.9779,20.4632,19.908,20.2652,812692.0
2020-07-18,19.9779,20.4632,19.908,20.2652,812692.0
2020-07-19,19.9779,20.4632,19.908,20.2652,812692.0
2020-07-20,20.1875,20.2345,19.4965,19.9546,646764.0
2020-07-21,20.1099,20.6611,20.0633,20.5447,633068.0
2020-07-22,20.5136,20.533,20.1953,20.3972,433722.0
2020-07-23,20.3816,20.9329,20.3389,20.6922,506774.0
2020-07-24,20.6689,20.9251,20.2496,20.3428,637036.0
2020-07-25,20.6689,20.9251,20.2496,20.3428,637036.0
2020-07-26,20.6689,20.9251,20.2496,20.3428,637036.0
2020-07-27,20.5059,21.127,20.4515,21.0494,1203621.0
2020-07-28,20.9329,21.5851,20.6922,21.0338,1576379.0
2020-07-29,21.2745,21.655,20.9565,21.4919,1282784.0
2020-07-30,21.6628,21.9889,21.0649,21.4221,1251672.0
2020-07-31,22.1286,23.0215,21.9345,22.447,2325033.0
2020-08-01,22.1286,23.0215,21.9345,22.447,2325033.0
2020-08-02,22.1286,23.0215,21.9345,22.447,2325033.0
2020-08-03,22.7032,24.0309,22.6411,22.7653,1992675.0
2020-08-04,22.8662,23.3632,22.742,22.9128,1805472.0
2020-08-05,23.1768,23.6116,23.0681,23.5573,1411246.0
2020-08-06,23.4719,23.6582,22.6566,22.7808,4022813.0
2020-08-07,22.8585,23.1458,22.6877,22.9439,693301.0
2020-08-08,22.8585,23.1458,22.6877,22.9439,693301.0
2020-08-09,22.8585,23.1458,22.6877,22.9439,693301.0
2020-08-10,22.9439,23.0371,22.6721,22.7265,580010.0
2020-08-11,22.8818,22.9672,22.1674,22.3693,886819.0
2020-08-12,22.4625,23.1224,22.4625,22.7808,708003.0
2020-08-13,22.7498,23.0448,22.6333,22.7342,491538.0
2020-08-14,22.742,23.0526,22.5557,22.6488,588130.0
2020-08-15,22.742,23.0526,22.5557,22.6488,588130.0
2020-08-16,22.742,23.0526,22.5557,22.6488,588130.0
2020-08-17,22.7886,23.2778,22.6721,23.1302,573051.0
2020-08-18,23.2622,23.4719,23.0526,23.3011,705486.0
2020-08-19,23.2079,23.5727,23.006,23.4641,787608.0
2020-08-20,23.4719,23.6737,23.1924,23.2312,553734.0
2020-08-21,23.0914,23.4719,22.9905,23.3399,600789.0
2020-08-22,23.0914,23.4719,22.9905,23.3399,600789.0
2020-08-23,23.0914,23.4719,22.9905,23.3399,600789.0
2020-08-24,23.3787,23.9439,23.0992,23.6815,937804.0
2020-08-25,23.9067,24.1862,23.3399,24.1629,886009.0
2020-08-26,24.3648,24.4812,23.6815,24.2095,766275.0
2020-08-27,24.2095,24.7918,24.0853,24.357,876705.0
2020-08-28,24.621,24.621,24.1551,24.3415,600558.0
2020-08-29,24.621,24.621,24.1551,24.3415,600558.0
2020-08-30,24.621,24.621,24.1551,24.3415,600558.0
2020-08-31,24.3415,24.3725,23.7592,24.1784,711856.0
2020-09-01,24.1008,24.1163,23.402,23.7048,848576.0
2020-09-02,23.697,24.4502,23.6737,24.0775,694127.0
2020-09-03,24.0775,24.4114,23.2389,23.6505,863325.0
2020-09-04,23.8756,23.9999,22.9439,23.2933,1056009.0
2020-09-05,23.8756,23.9999,22.9439,23.2933,1056009.0
2020-09-06,23.8756,23.9999,22.9439,23.2933,1056009.0
2020-09-07,23.8756,23.9999,22.9439,23.2933,1056009.0
2020-09-08,23.2933,23.3088,21.7792,21.8258,1616992.0
2020-09-09,22.1985,22.5091,21.853,22.2994,1016545.0
2020-09-10,22.2684,22.2684,20.599,21.0105,2110006.0
2020-09-11,21.1425,21.4143,20.4049,20.5524,1533523.0
2020-09-12,21.1425,21.4143,20.4049,20.5524,1533523.0
2020-09-13,21.1425,21.4143,20.4049,20.5524,1533523.0
2020-09-14,20.6844,21.2901,20.3098,20.9873,1095685.0
2020-09-15,21.127,21.2241,20.2729,20.4127,1544111.0
2020-09-16,20.4593,20.9329,20.0943,20.4981,1121575.0
2020-09-17,20.6611,21.0105,20.2652,20.964,1099426.0
2020-09-18,21.2124,21.2124,20.832,21.1503,1825564.0
2020-09-19,21.2124,21.2124,20.832,21.1503,1825564.0
2020-09-20,21.2124,21.2124,20.832,21.1503,1825564.0
2020-09-21,20.964,21.6006,20.9096,21.5851,1045924.0
2020-09-22,21.7171,21.9198,21.3755,21.4531,835068.0
2020-09-23,21.5929,21.7482,21.0416,21.0571,924469.0
2020-09-24,21.0105,21.9035,20.8087,21.6317,889213.0
2020-09-25,21.6317,21.8336,21.4221,21.6938,755225.0
2020-09-26,21.6317,21.8336,21.4221,21.6938,755225.0
2020-09-27,21.6317,21.8336,21.4221,21.6938,755225.0
2020-09-28,21.8569,22.2063,21.7559,22.082,788043.0
2020-09-29,22.1571,22.1728,21.6517,21.9596,612361.0
2020-09-30,21.7701,22.0781,21.6359,21.9281,743565.0
2020-10-01,21.9518,22.0702,21.1147,21.9596,1058592.0
2020-10-02,21.7307,22.3703,21.7149,22.2597,611954.0
2020-10-03,21.7307,22.3703,21.7149,22.2597,611954.0
2020-10-04,21.7307,22.3703,21.7149,22.2597,611954.0
2020-10-05,22.2834,22.6308,21.9675,22.3703,569465.0
2020-10-06,22.3703,22.6651,22.1886,22.2676,639245.0
2020-10-07,22.3624,22.5756,22.1334,22.4887,681213.0
2020-10-08,22.5282,22.8756,22.3939,22.5124,447936.0
2020-10-09,22.7019,22.9941,22.6624,22.6861,536058.0
2020-10-10,22.7019,22.9941,22.6624,22.6861,536058.0
2020-10-11,22.7019,22.9941,22.6624,22.6861,536058.0
2020-10-12,22.6861,23.0177,22.4018,22.9783,604528.0
2020-10-13,22.7414,23.2152,22.7256,23.1046,632711.0
2020-10-14,23.0967,23.1994,22.9072,22.9151,501906.0
2020-10-15,22.7177,23.7679,22.6229,23.1994,1048487.0
2020-10-16,23.231,23.302,22.4652,22.5282,697488.0
2020-10-17,23.231,23.302,22.4652,22.5282,697488.0
2020-10-18,23.231,23.302,22.4652,22.5282,697488.0
2020-10-19,22.465,22.8756,22.1492,22.5282,684116.0
2020-10-20,22.6387,22.7335,22.0386,22.0781,602239.0
2020-10-21,22.0307,22.3703,21.9675,22.1334,417029.0
2020-10-22,22.1728,22.3387,22.0702,22.1965,540017.0
2020-10-23,22.1965,22.3308,22.0149,22.2518,413610.0
2020-10-24,22.1965,22.3308,22.0149,22.2518,413610.0
2020-10-25,22.1965,22.3308,22.0149,22.2518,413610.0
2020-10-26,22.1097,22.3624,21.9833,22.0228,607562.0
2020-10-27,22.9941,23.1046,22.3387,22.694,1475392.0
2020-10-28,22.3624,22.469,20.8306,21.1542,1431833.0
2020-10-29,21.32,21.4306,20.9015,21.2806,995390.0
2020-10-30,21.0832,21.3122,20.8147,20.9726,901246.0
2020-10-31,21.0832,21.3122,20.8147,20.9726,901246.0
2020-11-01,21.0832,21.3122,20.8147,20.9726,901246.0
2020-11-02,21.3122,22.1334,21.1166,22.1097,1424524.0
2020-11-03,22.1255,22.8598,21.8728,22.6861,1268096.0
2020-11-04,22.5045,22.844,22.0465,22.1334,1040362.0
2020-11-05,22.236,22.4729,21.7267,22.2676,989092.0
2020-11-06,22.4966,23.5626,22.2755,22.6466,1343867.0
2020-11-07,22.4966,23.5626,22.2755,22.6466,1343867.0
2020-11-08,22.4966,23.5626,22.2755,22.6466,1343867.0
2020-11-09,21.9518,21.9912,19.9461,21.1305,2333250.0
2020-11-10,21.2806,21.6359,20.8147,21.2411,1505584.0
2020-11-11,21.4385,21.9123,21.1542,21.8491,1265262.0
2020-11-12,21.8728,21.8807,21.249,21.7622,1119884.0
2020-11-13,21.9202,21.9202,21.3595,21.6438,962500.0
2020-11-14,21.9202,21.9202,21.3595,21.6438,962500.0
2020-11-15,21.9202,21.9202,21.3595,21.6438,962500.0
2020-11-16,21.399,21.399,20.6331,21.1937,2155893.0
2020-11-17,21.0121,21.0832,20.7673,20.8936,1259292.0
2020-11-18,21.0042,21.1858,20.7041,20.712,829019.0
2020-11-19,20.6489,21.0042,20.5541,20.9805,578895.0
2020-11-20,20.8779,21.0042,20.3725,20.7199,1051102.0
2020-11-21,20.8779,21.0042,20.3725,20.7199,1051102.0
2020-11-22,20.8779,21.0042,20.3725,20.7199,1051102.0
2020-11-23,20.7041,20.9963,20.412,20.7199,977672.0
2020-11-24,20.8147,21.399,20.6883,21.2016,906088.0
2020-11-25,21.2411,21.3043,20.7752,20.8226,569072.0
2020-11-26,21.2411,21.3043,20.7752,20.8226,569072.0
2020-11-27,20.8463,21.32,20.6568,21.1858,401466.0
2020-11-28,20.8463,21.32,20.6568,21.1858,401466.0
2020-11-29,20.8463,21.32,20.6568,21.1858,401466.0
2020-11-30,21.3279,21.8649,21.2411,21.8649,1071683.0
2020-12-01,21.8728,21.9044,21.3437,21.6833,827748.0
2020-12-02,21.6754,21.7307,20.9963,21.1384,966309.0
2020-12-03,21.1226,21.6359,20.8384,21.6359,1011336.0
2020-12-04,21.6754,22.086,21.6162,21.8254,716868.0
2020-12-05,21.6754,22.086,21.6162,21.8254,716868.0
2020-12-06,21.6754,22.086,21.6162,21.8254,716868.0
2020-12-07,21.8491,22.1018,21.5727,21.778,577470.0
2020-12-08,21.8649,22.7668,21.7425,22.7177,1328160.0
2020-12-09,22.8361,23.152,22.5914,22.6466,1063178.0
2020-12-10,22.6624,23.073,22.1097,23.0493,1330747.0
2020-12-11,23.1125,23.3573,23.0046,23.2073,699730.0
2020-12-12,23.1125,23.3573,23.0046,23.2073,699730.0
2020-12-13,23.1125,23.3573,23.0046,23.2073,699730.0
2020-12-14,23.2467,23.5231,22.8993,22.9704,764382.0
2020-12-15,23.0809,23.3496,22.844,23.0257,481035.0
2020-12-16,23.0967,23.2941,22.9862,23.1915,622232.0
2020-12-17,23.3968,23.4521,22.9072,23.2467,672173.0
2020-12-18,23.302,23.6731,23.302,23.5626,2874982.0
2020-12-19,23.302,23.6731,23.302,23.5626,2874982.0
2020-12-20,23.302,23.6731,23.302,23.5626,2874982.0
2020-12-21,23.6495,23.9337,23.5468,23.8863,752305.0
2020-12-22,23.8863,24.4786,23.8863,24.4786,961951.0
2020-12-23,24.8181,24.9287,24.1864,24.3996,805920.0
2020-12-24,24.4707,24.5102,24.0285,24.0759,688832.0
2020-12-25,24.4707,24.5102,24.0285,24.0759,688832.0
2020-12-26,24.4707,24.5102,24.0285,24.0759,688832.0
2020-12-27,24.4707,24.5102,24.0285,24.0759,688832.0
2020-12-28,24.2417,24.3523,23.302,23.8706,1443546.0
2020-12-29,23.8863,24.1153,23.6889,23.7995,764270.0
2020-12-30,23.8757,24.5015,22.4477,22.584,1981811.0
2020-12-31,22.7124,22.7605,21.7096,22.2471,2150435.0
2021-01-01,22.7124,22.7605,21.7096,22.2471,2150435.0
2021-01-02,22.7124,22.7605,21.7096,22.2471,2150435.0
2021-01-03,22.7124,22.7605,21.7096,22.2471,2150435.0
2021-01-04,22.207,22.2712,21.5812,22.223,2276433.0
2021-01-05,21.6614,22.349,21.1239,21.4368,2236156.0
2021-01-06,21.862,22.5118,21.6935,22.0626,2852923.0
2021-01-07,22.223,22.6883,21.7417,22.4075,2062025.0
2021-01-08,22.4878,22.6563,21.7015,22.1669,1862453.0
2021-01-09,22.4878,22.6563,21.7015,22.1669,1862453.0
2021-01-10,22.4878,22.6563,21.7015,22.1669,1862453.0
2021-01-11,22.1669,22.2471,21.5972,21.8861,1420962.0
2021-01-12,21.9021,21.9021,21.1548,21.3887,2830806.0
2021-01-13,21.3887,22.1928,21.3887,21.878,1466019.0
2021-01-14,21.9182,22.4958,21.8299,22.4798,1781540.0
2021-01-15,22.4958,22.9852,22.1107,22.6482,1795841.0
2021-01-16,22.4958,22.9852,22.1107,22.6482,1795841.0
2021-01-17,22.4958,22.9852,22.1107,22.6482,1795841.0
2021-01-18,22.4958,22.9852,22.1107,22.6482,1795841.0
2021-01-19,22.8167,23.6912,22.6242,23.5708,1869520.0
2021-01-20,23.6832,23.7875,23.2419,23.7634,1138529.0
2021-01-21,23.7634,24.0723,23.6671,23.7313,798375.0
2021-01-22,23.7233,24.1726,23.3462,24.1084,833665.0
2021-01-23,23.7233,24.1726,23.3462,24.1084,833665.0
2021-01-24,23.7233,24.1726,23.3462,24.1084,833665.0
2021-01-25,25.2677,33.4228,24.9508,27.3014,15762177.0
2021-01-26,27.4779,30.1736,27.4699,30.1335,4642636.0
2021-01-27,30.1335,38.3808,29.9489,32.9334,13580752.0
2021-01-28,32.2675,32.2675,27.3176,30.0933,5992050.0
2021-01-29,31.0079,32.0429,29.5237,30.5506,3624429.0
2021-01-30,31.0079,32.0429,29.5237,30.5506,3624429.0
2021-01-31,31.0079,32.0429,29.5237,30.5506,3624429.0
2021-02-01,30.31,30.5667,29.1065,29.9489,2503385.0
2021-02-02,29.5077,29.8045,25.5926,25.9616,3869950.0
2021-02-03,25.9456,26.5152,24.2768,26.3467,2522089.0
2021-02-04,26.3146,26.3146,25.5204,26.0659,1264981.0
2021-02-05,26.098,26.3708,25.7611,26.1542,951014.0
2021-02-06,26.098,26.3708,25.7611,26.1542,951014.0
2021-02-07,26.098,26.3708,25.7611,26.1542,951014.0
2021-02-08,26.5794,26.8201,25.5598,26.6997,1109138.0
2021-02-09,26.8762,27.1089,26.3706,26.5874,717250.0
2021-02-10,26.7559,26.9966,25.6487,26.4751,1001546.0
2021-02-11,26.4751,26.9484,25.9295,26.2906,750689.0
2021-02-12,26.2825,26.6355,25.7972,26.1542,622226.0
2021-02-13,26.2825,26.6355,25.7972,26.1542,622226.0
2021-02-14,26.2825,26.6355,25.7972,26.1542,622226.0
2021-02-15,26.2825,26.6355,25.7972,26.1542,622226.0
2021-02-16,26.2344,26.3387,24.7341,25.0551,1557235.0
2021-02-17,25.1032,25.4642,24.5256,25.3118,956050.0
2021-02-18,25.4241,25.6648,24.7341,24.7823,1489860.0
2021-02-19,24.8144,25.2797,24.4694,24.9026,764011.0
2021-02-20,24.8144,25.2797,24.4694,24.9026,764011.0
2021-02-21,24.8144,25.2797,24.4694,24.9026,764011.0
2021-02-22,24.9026,25.518,24.7502,24.7903,1152580.0
2021-02-23,24.5496,25.4722,23.7393,25.3198,1422883.0
2021-02-24,25.5444,25.6728,24.7101,25.1192,1572213.0
2021-02-25,25.5685,26.4671,24.8304,24.8866,2284702.0
2021-02-26,25.0069,25.4081,24.1886,24.333,2058360.0
2021-02-27,25.0069,25.4081,24.1886,24.333,2058360.0
2021-02-28,25.0069,25.4081,24.1886,24.333,2058360.0
2021-03-01,24.5657,25.0711,24.2768,24.7021,1252106.0
2021-03-02,24.8465,25.047,24.2768,24.3892,2232865.0
2021-03-03,22.6883,23.1858,21.8259,22.6322,6078593.0
2021-03-04,22.5279,23.329,22.3995,22.6242,2788245.0
2021-03-05,22.7926,24.4533,22.3596,24.1244,3256798.0
2021-03-06,22.7926,24.4533,22.3596,24.1244,3256798.0
2021-03-07,22.7926,24.4533,22.3596,24.1244,3256798.0
2021-03-08,24.2688,25.4,23.7473,24.5496,1862158.0
2021-03-09,24.8705,25.5284,24.5897,24.7502,1332032.0
2021-03-10,25.376,25.7931,24.8063,25.4081,1484465.0
2021-03-11,25.6728,26.0739,25.1513,25.753,1279819.0
2021-03-12,25.8252,26.2906,25.5833,25.9376,1425872.0
2021-03-13,25.8252,26.2906,25.5833,25.9376,1425872.0
2021-03-14,25.8252,26.2906,25.5833,25.9376,1425872.0
2021-03-15,26.0178,26.3708,25.2877,25.6166,1673252.0
2021-03-16,25.6006,25.8333,25.2155,25.6487,837501.0
2021-03-17,25.5605,26.3066,25.3519,25.8573,931370.0
2021-03-18,26.0017,26.0017,25.2317,25.4482,1248803.0
2021-03-19,25.5846,26.7479,25.4722,26.5232,2256120.0
2021-03-20,25.5846,26.7479,25.4722,26.5232,2256120.0
2021-03-21,25.5846,26.7479,25.4722,26.5232,2256120.0
2021-03-22,26.1461,26.796,25.8493,26.7719,1544101.0
2021-03-23,26.6917,27.0487,26.2264,26.3628,1235896.0
2021-03-24,26.3628,26.3628,25.1192,25.3278,1673860.0
2021-03-25,25.4562,26.4109,25.0925,26.1381,1265466.0
2021-03-26,26.3708,26.9966,26.1702,26.8281,1081607.0
2021-03-27,26.3708,26.9966,26.1702,26.8281,1081607.0
2021-03-28,26.3708,26.9966,26.1702,26.8281,1081607.0
2021-03-29,26.6355,27.5501,25.9857,26.09,1700380.0
2021-03-30,26.2406,26.2569,25.5078,25.6137,1133875.0
2021-03-31,25.7114,26.0778,24.9054,25.288,1412981.0
2021-04-01,25.2392,25.2799,24.2215,24.653,1787823.0
2021-04-02,25.2392,25.2799,24.2215,24.653,1787823.0
2021-04-03,25.2392,25.2799,24.2215,24.653,1787823.0
2021-04-04,25.2392,25.2799,24.2215,24.653,1787823.0
2021-04-05,24.6123,24.9786,24.2296,24.7018,942842.0
2021-04-06,24.71,24.9298,24.5716,24.7262,847997.0
2021-04-07,24.8321,24.8565,24.4739,24.5797,876422.0
2021-04-08,24.596,24.6041,24.0342,24.2215,1220284.0
2021-04-09,24.0831,24.2473,23.7492,24.0423,1082126.0
2021-04-10,24.0831,24.2473,23.7492,24.0423,1082126.0
2021-04-11,24.0831,24.2473,23.7492,24.0423,1082126.0
2021-04-12,24.1645,24.6693,24.0586,24.4331,881432.0
2021-04-13,24.425,24.7832,24.0586,24.1645,807107.0
2021-04-14,24.1645,24.4494,23.8632,24.2133,875032.0
2021-04-15,24.3517,24.3679,23.9935,24.3354,577013.0
2021-04-16,24.2215,24.5227,23.9089,24.482,892425.0
2021-04-17,24.2215,24.5227,23.9089,24.482,892425.0
2021-04-18,24.2215,24.5227,23.9089,24.482,892425.0
2021-04-19,24.539,24.6611,24.2866,24.5634,606632.0
2021-04-20,24.425,24.7832,24.4006,24.6367,598025.0
2021-04-21,24.7018,25.1822,24.6693,24.8239,641511.0
2021-04-22,24.7995,24.9705,24.596,24.7425,586411.0
2021-04-23,24.6937,24.7425,24.0261,24.2866,992082.0
2021-04-24,24.6937,24.7425,24.0261,24.2866,992082.0
2021-04-25,24.6937,24.7425,24.0261,24.2866,992082.0
2021-04-26,24.4169,24.4331,23.8551,24.0261,829847.0
2021-04-27,23.9772,24.0586,23.5538,23.6027,1267962.0
2021-04-28,23.6515,23.9121,23.5661,23.6515,662594.0
2021-04-29,23.9528,24.022,23.6923,23.9609,597088.0
2021-04-30,23.9691,23.9691,23.5376,23.7574,821013.0
2021-05-01,23.9691,23.9691,23.5376,23.7574,821013.0
2021-05-02,23.9691,23.9691,23.5376,23.7574,821013.0
2021-05-03,23.7737,23.9284,23.4806,23.5946,836393.0
2021-05-04,23.6515,23.8958,23.334,23.8795,701128.0
2021-05-05,24.0179,24.0586,23.5416,23.8632,916583.0
2021-05-06,24.0179,24.425,23.8632,24.1319,1257990.0
2021-05-07,24.0098,24.0668,23.79,23.8958,1201267.0
2021-05-08,24.0098,24.0668,23.79,23.8958,1201267.0
2021-05-09,24.0098,24.0668,23.79,23.8958,1201267.0
2021-05-10,23.9609,24.0505,23.5946,23.676,932434.0
2021-05-11,23.5946,23.676,23.2119,23.3096,1519461.0
2021-05-12,23.2119,23.9365,22.6745,23.3177,1981269.0
2021-05-13,23.2363,23.8836,23.0666,23.8307,870056.0
2021-05-14,23.8877,24.596,23.8714,24.4413,1210290.0
