,UFS US Equity,UFS US Equity,UFS US Equity,UFS US Equity,UFS US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2020-03-24,19.3152,19.4571,18.1795,19.3347,1161457.0
2020-03-25,19.4131,21.4297,18.0131,20.5193,945022.0
2020-03-26,20.7249,22.1346,20.6368,21.6353,855063.0
2020-03-27,20.7249,21.7724,20.5585,21.0969,591389.0
2020-03-28,20.7249,21.7724,20.5585,21.0969,591389.0
2020-03-29,20.7249,21.7724,20.5585,21.0969,591389.0
2020-03-30,21.42,21.65,20.1669,21.557,704353.0
2020-03-31,21.557,21.5962,20.8032,21.185,1041867.0
2020-04-01,20.28,20.58,19.43,19.77,631846.0
2020-04-02,19.83,21.43,19.51,20.88,612665.0
2020-04-03,20.67,20.98,19.71,20.65,942674.0
2020-04-04,20.67,20.98,19.71,20.65,942674.0
2020-04-05,20.67,20.98,19.71,20.65,942674.0
2020-04-06,21.5,22.2,20.99,21.85,1280086.0
2020-04-07,22.32,22.97,20.88,21.14,980807.0
2020-04-08,21.6,23.16,21.23,22.82,530506.0
2020-04-09,23.36,24.4629,22.22,22.76,760725.0
2020-04-10,23.36,24.4629,22.22,22.76,760725.0
2020-04-11,23.36,24.4629,22.22,22.76,760725.0
2020-04-12,23.36,24.4629,22.22,22.76,760725.0
2020-04-13,22.89,23.3,21.97,22.59,716262.0
2020-04-14,22.78,22.98,21.86,22.29,691716.0
2020-04-15,21.47,21.8,20.7,21.26,582951.0
2020-04-16,21.19,21.3,20.0,20.51,642620.0
2020-04-17,21.24,22.23,21.06,21.69,1157735.0
2020-04-18,21.24,22.23,21.06,21.69,1157735.0
2020-04-19,21.24,22.23,21.06,21.69,1157735.0
2020-04-20,21.14,21.33,20.59,20.66,640244.0
2020-04-21,20.05,20.6,20.03,20.26,496599.0
2020-04-22,20.85,21.15,20.43,20.48,516893.0
2020-04-23,20.49,21.29,20.49,20.85,402580.0
2020-04-24,21.07,21.22,20.52,21.02,459201.0
2020-04-25,21.07,21.22,20.52,21.02,459201.0
2020-04-26,21.07,21.22,20.52,21.02,459201.0
2020-04-27,21.46,22.66,21.21,22.44,530848.0
2020-04-28,23.03,24.09,23.0,23.75,539228.0
2020-04-29,24.59,25.16,24.41,24.86,561473.0
2020-04-30,24.5,24.6232,23.06,23.36,804630.0
2020-05-01,22.7,22.91,21.92,22.54,444624.0
2020-05-02,22.7,22.91,21.92,22.54,444624.0
2020-05-03,22.7,22.91,21.92,22.54,444624.0
2020-05-04,21.98,22.49,21.62,22.08,514333.0
2020-05-05,22.69,22.91,21.69,21.7,377149.0
2020-05-06,21.7,22.03,20.83,21.07,441386.0
2020-05-07,21.47,22.18,21.47,22.05,629531.0
2020-05-08,23.36,23.81,21.79,23.66,1238550.0
2020-05-09,23.36,23.81,21.79,23.66,1238550.0
2020-05-10,23.36,23.81,21.79,23.66,1238550.0
2020-05-11,22.92,22.92,21.58,21.65,1263742.0
2020-05-12,21.45,21.97,21.08,21.13,1379736.0
2020-05-13,20.75,20.99,19.76,19.87,1016853.0
2020-05-14,19.35,20.48,18.89,20.07,697359.0
2020-05-15,19.82,20.04,19.28,19.35,677275.0
2020-05-16,19.82,20.04,19.28,19.35,677275.0
2020-05-17,19.82,20.04,19.28,19.35,677275.0
2020-05-18,20.21,20.98,19.85,20.19,830485.0
2020-05-19,20.14,20.14,19.31,19.32,765794.0
2020-05-20,19.73,20.06,19.35,19.55,1729578.0
2020-05-21,19.5,20.63,19.5,20.13,1281208.0
2020-05-22,20.11,20.43,19.49,19.71,822592.0
2020-05-23,20.11,20.43,19.49,19.71,822592.0
2020-05-24,20.11,20.43,19.49,19.71,822592.0
2020-05-25,20.11,20.43,19.49,19.71,822592.0
2020-05-26,20.42,21.885,20.32,21.61,924845.0
2020-05-27,22.54,23.06,22.02,22.22,1168615.0
2020-05-28,22.2,22.27,20.92,20.95,808646.0
2020-05-29,20.75,20.82,20.16,20.4,1331358.0
2020-05-30,20.75,20.82,20.16,20.4,1331358.0
2020-05-31,20.75,20.82,20.16,20.4,1331358.0
2020-06-01,20.4,21.28,20.31,20.96,754428.0
2020-06-02,21.3,22.08,21.24,21.78,705684.0
2020-06-03,22.28,23.49,22.02,23.45,975927.0
2020-06-04,23.13,24.17,22.88,24.01,908151.0
2020-06-05,24.45,25.33,23.72,24.56,1206683.0
2020-06-06,24.45,25.33,23.72,24.56,1206683.0
2020-06-07,24.45,25.33,23.72,24.56,1206683.0
2020-06-08,25.27,25.75,25.0,25.62,1329678.0
2020-06-09,24.99,25.3,24.4438,24.68,1052684.0
2020-06-10,24.37,24.395,22.79,22.81,717507.0
2020-06-11,21.66,22.27,20.77,20.91,642638.0
2020-06-12,21.91,22.1,20.79,21.49,610643.0
2020-06-13,21.91,22.1,20.79,21.49,610643.0
2020-06-14,21.91,22.1,20.79,21.49,610643.0
2020-06-15,20.96,23.35,20.38,23.28,1776551.0
2020-06-16,24.64,24.64,22.69,22.96,810761.0
2020-06-17,23.06,23.18,22.25,22.73,858579.0
2020-06-18,22.24,22.61,22.02,22.16,1346841.0
2020-06-19,22.41,22.95,21.92,22.72,3732742.0
2020-06-20,22.41,22.95,21.92,22.72,3732742.0
2020-06-21,22.41,22.95,21.92,22.72,3732742.0
2020-06-22,22.63,22.63,22.06,22.11,1652521.0
2020-06-23,22.42,23.06,21.82,21.89,1177997.0
2020-06-24,21.56,21.72,20.93,21.14,1265830.0
2020-06-25,20.91,21.1825,20.03,21.01,1787807.0
2020-06-26,20.7,20.9,19.59,19.67,7795341.0
2020-06-27,20.7,20.9,19.59,19.67,7795341.0
2020-06-28,20.7,20.9,19.59,19.67,7795341.0
2020-06-29,20.05,21.54,20.05,21.1,1213477.0
2020-06-30,20.92,21.3,20.59,21.11,1063206.0
2020-07-01,21.04,21.35,20.05,20.19,997273.0
2020-07-02,20.74,21.02,20.085,20.55,632761.0
2020-07-03,20.74,21.02,20.085,20.55,632761.0
2020-07-04,20.74,21.02,20.085,20.55,632761.0
2020-07-05,20.74,21.02,20.085,20.55,632761.0
2020-07-06,21.03,21.33,20.54,21.01,1054081.0
2020-07-07,20.7,20.86,19.99,20.03,1224046.0
2020-07-08,20.05,20.32,19.26,19.51,921803.0
2020-07-09,19.33,19.5,18.66,19.25,1407881.0
2020-07-10,19.17,20.93,19.17,20.81,1514854.0
2020-07-11,19.17,20.93,19.17,20.81,1514854.0
2020-07-12,19.17,20.93,19.17,20.81,1514854.0
2020-07-13,21.0,21.36,20.39,20.85,1302984.0
2020-07-14,21.02,21.6,20.62,21.49,722471.0
2020-07-15,22.04,22.28,21.29,21.64,740894.0
2020-07-16,21.54,22.1,21.4,21.93,1172166.0
2020-07-17,21.96,22.54,21.93,22.39,1072954.0
2020-07-18,21.96,22.54,21.93,22.39,1072954.0
2020-07-19,21.96,22.54,21.93,22.39,1072954.0
2020-07-20,22.16,22.39,21.69,21.75,876532.0
2020-07-21,22.06,22.49,21.95,22.41,837915.0
2020-07-22,22.26,22.54,21.72,21.74,805224.0
2020-07-23,21.67,22.07,21.58,21.74,539571.0
2020-07-24,21.85,22.13,21.725,21.93,741599.0
2020-07-25,21.85,22.13,21.725,21.93,741599.0
2020-07-26,21.85,22.13,21.725,21.93,741599.0
2020-07-27,21.83,22.22,21.44,22.2,755022.0
2020-07-28,21.94,22.04,21.42,21.49,408839.0
2020-07-29,21.58,21.92,21.37,21.78,721668.0
2020-07-30,21.41,21.55,20.49,20.96,599462.0
2020-07-31,20.76,21.01,20.3,20.99,1078782.0
2020-08-01,20.76,21.01,20.3,20.99,1078782.0
2020-08-02,20.76,21.01,20.3,20.99,1078782.0
2020-08-03,21.1,21.3,20.58,21.21,1024130.0
2020-08-04,21.03,21.35,20.86,21.3,462874.0
2020-08-05,21.61,22.03,21.39,21.71,629403.0
2020-08-06,21.73,22.625,21.44,22.47,1648471.0
2020-08-07,23.97,29.08,23.97,28.48,6651344.0
2020-08-08,23.97,29.08,23.97,28.48,6651344.0
2020-08-09,23.97,29.08,23.97,28.48,6651344.0
2020-08-10,27.75,28.15,26.88,28.06,1968096.0
2020-08-11,28.7,29.28,28.1543,28.69,1439905.0
2020-08-12,29.09,29.37,28.14,29.06,1266130.0
2020-08-13,29.6,30.28,29.01,29.97,1543103.0
2020-08-14,30.3,30.8,29.68,30.6,1208301.0
2020-08-15,30.3,30.8,29.68,30.6,1208301.0
2020-08-16,30.3,30.8,29.68,30.6,1208301.0
2020-08-17,30.72,31.06,30.26,30.36,981007.0
2020-08-18,30.07,30.26,29.44,29.44,797045.0
2020-08-19,29.38,29.73,28.87,28.91,653952.0
2020-08-20,28.41,28.95,28.095,28.23,777249.0
2020-08-21,27.96,28.51,27.81,28.13,755938.0
2020-08-22,27.96,28.51,27.81,28.13,755938.0
2020-08-23,27.96,28.51,27.81,28.13,755938.0
2020-08-24,28.4,29.36,28.355,29.34,558526.0
2020-08-25,29.57,29.86,28.59,28.66,567591.0
2020-08-26,28.7,28.97,28.12,28.18,516719.0
2020-08-27,28.34,29.17,28.11,29.1,1130843.0
2020-08-28,29.28,29.87,29.08,29.81,618801.0
2020-08-29,29.28,29.87,29.08,29.81,618801.0
2020-08-30,29.28,29.87,29.08,29.81,618801.0
2020-08-31,29.8,29.8,28.37,28.52,1753406.0
2020-09-01,28.52,29.06,28.0,28.85,516354.0
2020-09-02,28.84,29.43,28.59,29.32,457320.0
2020-09-03,29.68,29.8,28.195,28.39,679603.0
2020-09-04,29.14,29.16,28.13,28.63,499583.0
2020-09-05,29.14,29.16,28.13,28.63,499583.0
2020-09-06,29.14,29.16,28.13,28.63,499583.0
2020-09-07,29.14,29.16,28.13,28.63,499583.0
2020-09-08,28.12,28.43,27.16,27.19,548457.0
2020-09-09,27.4,27.59,26.78,26.82,508324.0
2020-09-10,26.93,27.1,26.055,26.16,763130.0
2020-09-11,26.19,26.89,25.89,26.53,490130.0
2020-09-12,26.19,26.89,25.89,26.53,490130.0
2020-09-13,26.19,26.89,25.89,26.53,490130.0
2020-09-14,26.77,27.37,26.71,27.32,581390.0
2020-09-15,27.3,27.5,26.695,26.74,671333.0
2020-09-16,27.04,27.29,26.14,26.17,682679.0
2020-09-17,25.75,28.32,25.15,28.07,2477975.0
2020-09-18,28.34,29.84,28.25,29.3,2014353.0
2020-09-19,28.34,29.84,28.25,29.3,2014353.0
2020-09-20,28.34,29.84,28.25,29.3,2014353.0
2020-09-21,28.33,28.44,27.69,27.83,865981.0
2020-09-22,27.71,27.93,26.89,26.93,607371.0
2020-09-23,26.97,27.21,26.02,26.03,539118.0
2020-09-24,26.02,26.16,25.4,25.65,373460.0
2020-09-25,25.3,26.92,25.14,26.85,754261.0
2020-09-26,25.3,26.92,25.14,26.85,754261.0
2020-09-27,25.3,26.92,25.14,26.85,754261.0
2020-09-28,27.22,27.88,27.22,27.55,817636.0
2020-09-29,27.67,27.67,26.49,26.66,583359.0
2020-09-30,26.73,26.99,26.01,26.27,766778.0
2020-10-01,26.45,26.67,25.94,26.32,467018.0
2020-10-02,25.56,26.75,25.56,26.37,741064.0
2020-10-03,25.56,26.75,25.56,26.37,741064.0
2020-10-04,25.56,26.75,25.56,26.37,741064.0
2020-10-05,26.87,27.215,26.64,27.1,404488.0
2020-10-06,27.44,27.47,26.18,26.23,377061.0
2020-10-07,26.55,27.07,26.41,27.04,602442.0
2020-10-08,27.36,28.22,27.21,28.21,602200.0
2020-10-09,28.38,28.77,27.61,27.63,444810.0
2020-10-10,28.38,28.77,27.61,27.63,444810.0
2020-10-11,28.38,28.77,27.61,27.63,444810.0
2020-10-12,27.74,28.235,27.34,27.68,582189.0
2020-10-13,27.79,27.79,26.6601,26.7,582111.0
2020-10-14,26.73,27.09,26.495,26.56,498355.0
2020-10-15,26.34,27.0,26.01,26.97,570444.0
2020-10-16,26.84,27.37,26.735,26.77,595997.0
2020-10-17,26.84,27.37,26.735,26.77,595997.0
2020-10-18,26.84,27.37,26.735,26.77,595997.0
2020-10-19,26.82,26.9912,26.15,26.16,381737.0
2020-10-20,26.35,26.88,26.23,26.64,555322.0
2020-10-21,26.58,27.49,26.58,27.16,821191.0
2020-10-22,27.33,27.5,26.82,27.05,518840.0
2020-10-23,27.41,27.55,26.89,27.04,677811.0
2020-10-24,27.41,27.55,26.89,27.04,677811.0
2020-10-25,27.41,27.55,26.89,27.04,677811.0
2020-10-26,26.6,26.96,26.08,26.12,878054.0
2020-10-27,25.92,25.97,25.045,25.18,672345.0
2020-10-28,24.55,24.7628,23.175,23.22,820570.0
2020-10-29,23.04,23.98,22.7,23.9,777570.0
2020-10-30,23.56,24.06,23.5173,23.88,584974.0
2020-10-31,23.56,24.06,23.5173,23.88,584974.0
2020-11-01,23.56,24.06,23.5173,23.88,584974.0
2020-11-02,24.23,25.26,23.7,24.23,1125474.0
2020-11-03,24.83,25.71,24.44,25.56,710161.0
2020-11-04,25.14,25.14,24.28,24.75,605532.0
2020-11-05,25.2,26.48,25.03,26.28,892395.0
2020-11-06,26.21,27.22,25.6,26.36,1208962.0
2020-11-07,26.21,27.22,25.6,26.36,1208962.0
2020-11-08,26.21,27.22,25.6,26.36,1208962.0
2020-11-09,28.0,28.97,26.52,26.78,2259678.0
2020-11-10,27.2,27.33,26.57,26.64,1112094.0
2020-11-11,26.73,27.13,26.16,26.72,696976.0
2020-11-12,26.36,26.595,25.71,25.96,665558.0
2020-11-13,26.39,27.51,26.2,27.02,1130014.0
2020-11-14,26.39,27.51,26.2,27.02,1130014.0
2020-11-15,26.39,27.51,26.2,27.02,1130014.0
2020-11-16,27.6,29.28,26.75,28.85,1603065.0
2020-11-17,28.32,28.85,28.13,28.79,791393.0
2020-11-18,29.0,29.35,28.08,28.1,543158.0
2020-11-19,27.85,28.27,27.14,27.68,451846.0
2020-11-20,27.49,28.94,27.49,28.88,899994.0
2020-11-21,27.49,28.94,27.49,28.88,899994.0
2020-11-22,27.49,28.94,27.49,28.88,899994.0
2020-11-23,29.21,30.7,29.21,30.28,907006.0
2020-11-24,31.25,31.52,30.67,31.38,948231.0
2020-11-25,31.14,31.355,30.47,31.18,600786.0
2020-11-26,31.14,31.355,30.47,31.18,600786.0
2020-11-27,31.2,31.45,30.4,30.93,249525.0
2020-11-28,31.2,31.45,30.4,30.93,249525.0
2020-11-29,31.2,31.45,30.4,30.93,249525.0
2020-11-30,30.67,30.88,30.01,30.1,500785.0
2020-12-01,30.62,30.97,30.04,30.17,1109110.0
2020-12-02,30.13,30.71,29.96,30.54,359895.0
2020-12-03,30.66,31.25,30.58,30.73,469597.0
2020-12-04,30.98,31.57,30.85,31.56,402600.0
2020-12-05,30.98,31.57,30.85,31.56,402600.0
2020-12-06,30.98,31.57,30.85,31.56,402600.0
2020-12-07,31.37,31.5,30.81,30.97,340466.0
2020-12-08,30.57,30.83,30.39,30.76,573810.0
2020-12-09,30.9,32.04,30.87,31.79,556586.0
2020-12-10,31.35,32.2043,31.31,31.71,793513.0
2020-12-11,31.26,31.26,30.33,30.97,628191.0
2020-12-12,31.26,31.26,30.33,30.97,628191.0
2020-12-13,31.26,31.26,30.33,30.97,628191.0
2020-12-14,31.38,31.95,30.63,30.64,630637.0
2020-12-15,30.74,31.35,30.57,31.34,428933.0
2020-12-16,31.59,31.65,31.0,31.28,363715.0
2020-12-17,31.32,31.45,30.73,31.0,384186.0
2020-12-18,31.31,32.35,31.22,32.2,1171520.0
2020-12-19,31.31,32.35,31.22,32.2,1171520.0
2020-12-20,31.31,32.35,31.22,32.2,1171520.0
2020-12-21,31.37,31.56,30.57,31.1,468199.0
2020-12-22,31.22,31.22,30.54,30.71,331843.0
2020-12-23,30.84,31.54,30.79,30.88,427818.0
2020-12-24,30.96,31.04,30.33,30.98,180696.0
2020-12-25,30.96,31.04,30.33,30.98,180696.0
2020-12-26,30.96,31.04,30.33,30.98,180696.0
2020-12-27,30.96,31.04,30.33,30.98,180696.0
2020-12-28,31.0,31.95,30.788,31.6,644213.0
2020-12-29,31.49,31.865,31.17,31.35,387275.0
2020-12-30,31.53,31.97,31.39,31.51,201249.0
2020-12-31,31.34,31.92,30.95,31.65,594664.0
2021-01-01,31.34,31.92,30.95,31.65,594664.0
2021-01-02,31.34,31.92,30.95,31.65,594664.0
2021-01-03,31.34,31.92,30.95,31.65,594664.0
2021-01-04,32.0,32.3,30.58,30.92,387324.0
2021-01-05,30.82,32.08,30.82,31.81,462193.0
2021-01-06,32.41,34.02,32.41,34.0,865359.0
2021-01-07,34.34,34.66,33.99,34.57,824034.0
2021-01-08,35.96,35.96,32.5,32.83,1235786.0
2021-01-09,35.96,35.96,32.5,32.83,1235786.0
2021-01-10,35.96,35.96,32.5,32.83,1235786.0
2021-01-11,32.0,32.54,31.67,31.81,562514.0
2021-01-12,31.87,32.4,31.5,32.26,684902.0
2021-01-13,32.16,32.3,31.31,31.94,439110.0
2021-01-14,32.21,32.32,31.4,31.49,447551.0
2021-01-15,31.0,32.03,30.58,31.39,634683.0
2021-01-16,31.0,32.03,30.58,31.39,634683.0
2021-01-17,31.0,32.03,30.58,31.39,634683.0
2021-01-18,31.0,32.03,30.58,31.39,634683.0
2021-01-19,31.53,33.5,31.14,32.63,817898.0
2021-01-20,34.13,34.44,32.74,33.17,419574.0
2021-01-21,33.2,33.58,32.57,32.72,401744.0
2021-01-22,32.36,32.68,31.97,32.05,379363.0
2021-01-23,32.36,32.68,31.97,32.05,379363.0
2021-01-24,32.36,32.68,31.97,32.05,379363.0
2021-01-25,31.72,32.25,31.31,31.96,309124.0
2021-01-26,32.3,32.5,31.55,31.61,272314.0
2021-01-27,30.78,31.02,29.46,29.53,573872.0
2021-01-28,30.0,30.0,29.26,29.38,574458.0
2021-01-29,29.18,30.8494,29.07,29.97,1031587.0
2021-01-30,29.18,30.8494,29.07,29.97,1031587.0
2021-01-31,29.18,30.8494,29.07,29.97,1031587.0
2021-02-01,30.33,31.07,29.66,30.84,554486.0
2021-02-02,31.41,31.41,30.72,30.88,647174.0
2021-02-03,30.75,31.37,30.7,31.16,751540.0
2021-02-04,31.16,31.31,30.53,30.9,1237317.0
2021-02-05,31.29,32.0,31.06,31.89,1017097.0
2021-02-06,31.29,32.0,31.06,31.89,1017097.0
2021-02-07,31.29,32.0,31.06,31.89,1017097.0
2021-02-08,32.07,33.37,31.82,33.33,1392132.0
2021-02-09,33.22,33.71,32.9,33.37,705796.0
2021-02-10,33.59,34.2,33.25,34.15,825476.0
2021-02-11,34.0,35.3,33.23,35.3,1334458.0
2021-02-12,35.26,36.11,34.82,35.62,1264784.0
2021-02-13,35.26,36.11,34.82,35.62,1264784.0
2021-02-14,35.26,36.11,34.82,35.62,1264784.0
2021-02-15,35.26,36.11,34.82,35.62,1264784.0
2021-02-16,35.91,35.99,34.4601,34.48,566930.0
2021-02-17,34.09,34.43,33.56,34.07,617557.0
2021-02-18,34.05,35.27,34.02,34.66,1070926.0
2021-02-19,34.69,35.95,34.69,35.74,1136132.0
2021-02-20,34.69,35.95,34.69,35.74,1136132.0
2021-02-21,34.69,35.95,34.69,35.74,1136132.0
2021-02-22,35.37,36.31,35.25,35.95,747892.0
2021-02-23,35.63,36.06,34.87,35.41,839476.0
2021-02-24,35.64,37.255,35.64,37.0,619365.0
2021-02-25,37.11,39.33,37.11,37.4,1898469.0
2021-02-26,36.74,37.49,35.545,37.05,1300651.0
2021-02-27,36.74,37.49,35.545,37.05,1300651.0
2021-02-28,36.74,37.49,35.545,37.05,1300651.0
2021-03-01,36.0,36.43,34.94,36.11,1112498.0
2021-03-02,36.5,37.5499,36.48,37.45,1052422.0
2021-03-03,37.67,37.96,36.33,36.33,672550.0
2021-03-04,36.01,37.37,35.85,36.72,1796951.0
2021-03-05,37.2,37.49,36.18,37.39,1036516.0
2021-03-06,37.2,37.49,36.18,37.39,1036516.0
2021-03-07,37.2,37.49,36.18,37.39,1036516.0
2021-03-08,37.53,38.83,37.15,37.92,979031.0
2021-03-09,38.38,38.53,37.28,37.77,718488.0
2021-03-10,37.67,38.69,37.67,38.18,494474.0
2021-03-11,38.5,38.99,37.89,38.32,622394.0
2021-03-12,38.5,38.96,38.31,38.37,350205.0
2021-03-13,38.5,38.96,38.31,38.37,350205.0
2021-03-14,38.5,38.96,38.31,38.37,350205.0
2021-03-15,38.03,38.13,37.04,37.33,624413.0
2021-03-16,37.13,37.295,36.515,37.07,434871.0
2021-03-17,36.87,38.19,36.87,37.72,582086.0
2021-03-18,37.86,38.24,37.04,37.05,530757.0
2021-03-19,37.0,37.43,36.04,36.66,1138427.0
2021-03-20,37.0,37.43,36.04,36.66,1138427.0
2021-03-21,37.0,37.43,36.04,36.66,1138427.0
2021-03-22,36.46,36.84,35.79,36.42,881158.0
2021-03-23,36.04,36.54,34.6448,34.84,588701.0
2021-03-24,35.26,35.85,34.83,34.86,484951.0
2021-03-25,34.81,36.12,34.22,35.88,674953.0
2021-03-26,36.35,37.025,36.03,36.68,476199.0
2021-03-27,36.35,37.025,36.03,36.68,476199.0
2021-03-28,36.35,37.025,36.03,36.68,476199.0
2021-03-29,36.68,37.6,36.07,36.13,600021.0
2021-03-30,35.86,37.08,35.86,36.92,810592.0
2021-03-31,37.08,37.64,36.485,36.95,813755.0
2021-04-01,37.01,37.7,37.01,37.43,708427.0
2021-04-02,37.01,37.7,37.01,37.43,708427.0
2021-04-03,37.01,37.7,37.01,37.43,708427.0
2021-04-04,37.01,37.7,37.01,37.43,708427.0
2021-04-05,37.99,38.33,37.67,38.05,754721.0
2021-04-06,38.09,38.5499,37.56,37.85,609366.0
2021-04-07,37.88,38.1899,37.45,37.54,573204.0
2021-04-08,37.55,37.75,37.05,37.49,439531.0
2021-04-09,37.77,37.98,37.15,37.51,396382.0
2021-04-10,37.77,37.98,37.15,37.51,396382.0
2021-04-11,37.77,37.98,37.15,37.51,396382.0
2021-04-12,37.96,38.21,37.18,37.18,608222.0
2021-04-13,37.16,37.37,36.369,36.47,544242.0
2021-04-14,36.44,37.38,36.44,36.92,466458.0
2021-04-15,37.26,37.76,36.69,37.7,455320.0
2021-04-16,40.0,40.21,39.04,39.56,4697958.0
2021-04-17,40.0,40.21,39.04,39.56,4697958.0
2021-04-18,40.0,40.21,39.04,39.56,4697958.0
2021-04-19,39.58,40.34,39.0208,39.07,13268659.0
2021-04-20,38.85,39.3,37.0,37.61,1498953.0
2021-04-21,37.55,38.92,37.55,38.78,754791.0
2021-04-22,38.68,38.93,37.83,37.94,537711.0
2021-04-23,37.89,39.265,37.88,39.05,651164.0
2021-04-24,37.89,39.265,37.88,39.05,651164.0
2021-04-25,37.89,39.265,37.88,39.05,651164.0
2021-04-26,39.26,40.08,39.1974,39.69,1087931.0
2021-04-27,39.74,40.67,39.57,40.64,1022108.0
2021-04-28,40.7,41.18,40.1,40.33,725189.0
2021-04-29,40.64,40.92,39.72,40.0,644705.0
2021-04-30,39.6,40.45,39.361,39.42,518561.0
2021-05-01,39.6,40.45,39.361,39.42,518561.0
2021-05-02,39.6,40.45,39.361,39.42,518561.0
2021-05-03,39.83,40.815,39.8,40.52,790304.0
2021-05-04,48.0,48.62,46.91,48.3,2975256.0
2021-05-05,47.92,48.76,47.71,48.49,1623802.0
2021-05-06,48.49,48.64,47.31,48.49,1450956.0
2021-05-07,48.49,48.49,47.72,48.16,863648.0
2021-05-08,48.49,48.49,47.72,48.16,863648.0
2021-05-09,48.49,48.49,47.72,48.16,863648.0
2021-05-10,48.65,49.05,47.38,47.38,1136745.0
2021-05-11,53.61,55.45,53.5,55.38,13321050.0
2021-05-12,55.0,55.41,54.8,55.07,5033958.0
2021-05-13,55.1,55.43,54.85,54.85,3079266.0
2021-05-14,54.95,55.14,54.55,54.98,1773332.0
2021-05-15,54.95,55.14,54.55,54.98,1773332.0
2021-05-16,54.95,55.14,54.55,54.98,1773332.0
2021-05-17,54.86,54.93,54.37,54.54,1973228.0
2021-05-18,54.46,54.69,54.27,54.4,1511122.0
2021-05-19,54.3,54.68,54.24,54.37,1652514.0
2021-05-20,54.37,54.69,54.21,54.3,1228045.0
2021-05-21,54.47,54.78,54.245,54.25,1071528.0
2021-05-22,54.47,54.78,54.245,54.25,1071528.0
2021-05-23,54.47,54.78,54.245,54.25,1071528.0
2021-05-24,54.35,54.53,54.22,54.4,1048449.0
2021-05-25,54.35,54.48,54.1,54.11,1622663.0
2021-05-26,54.15,54.21,53.96,54.01,1301253.0
2021-05-27,54.2,54.55,53.95,53.95,1128823.0
2021-05-28,54.08,54.34,53.99,54.23,891735.0
2021-05-29,54.08,54.34,53.99,54.23,891735.0
2021-05-30,54.08,54.34,53.99,54.23,891735.0
2021-05-31,54.08,54.34,53.99,54.23,891735.0
2021-06-01,54.45,54.84,54.39,54.82,1068078.0
2021-06-02,55.0,55.1,54.77,54.93,983379.0
2021-06-03,54.77,55.485,54.73,55.4,1254994.0
2021-06-04,55.16,55.38,54.8,54.9,639362.0
2021-06-05,55.16,55.38,54.8,54.9,639362.0
2021-06-06,55.16,55.38,54.8,54.9,639362.0
2021-06-07,54.85,55.005,54.85,55.0,572919.0
2021-06-08,54.92,55.04,54.31,54.38,1124820.0
2021-06-09,54.3,54.935,54.24,54.49,612908.0
2021-06-10,54.74,54.78,54.43,54.56,735623.0
2021-06-11,54.71,54.82,54.4,54.42,517179.0
2021-06-12,54.71,54.82,54.4,54.42,517179.0
2021-06-13,54.71,54.82,54.4,54.42,517179.0
2021-06-14,54.41,54.54,54.16,54.2,947440.0
2021-06-15,54.31,54.53,54.11,54.36,583891.0
2021-06-16,54.28,54.46,54.04,54.06,964816.0
2021-06-17,54.1,54.16,53.64,54.0,929193.0
2021-06-18,53.7,54.16,53.68,53.8,2300259.0
2021-06-19,53.7,54.16,53.68,53.8,2300259.0
2021-06-20,53.7,54.16,53.68,53.8,2300259.0
2021-06-21,54.1,54.41,53.84,53.95,1057902.0
2021-06-22,53.95,54.46,53.94,54.22,487349.0
2021-06-23,54.21,54.67,54.11,54.25,563382.0
2021-06-24,54.45,54.495,54.23,54.36,350208.0
2021-06-25,54.32,54.54,54.15,54.17,1848548.0
2021-06-26,54.32,54.54,54.15,54.17,1848548.0
2021-06-27,54.32,54.54,54.15,54.17,1848548.0
2021-06-28,54.21,54.69,54.01,54.56,562538.0
2021-06-29,54.41,54.65,54.22,54.26,588191.0
2021-06-30,54.43,55.0,54.43,54.96,1322177.0
2021-07-01,54.9,54.96,54.75,54.85,600617.0
2021-07-02,54.805,54.959,54.75,54.85,652683.0
2021-07-03,54.805,54.959,54.75,54.85,652683.0
2021-07-04,54.805,54.959,54.75,54.85,652683.0
2021-07-05,54.805,54.959,54.75,54.85,652683.0
2021-07-06,54.82,54.89,54.7,54.89,710955.0
2021-07-07,54.84,54.99,54.775,54.94,609175.0
2021-07-08,54.75,54.91,54.71,54.87,611435.0
2021-07-09,54.89,55.03,54.71,54.73,411818.0
2021-07-10,54.89,55.03,54.71,54.73,411818.0
2021-07-11,54.89,55.03,54.71,54.73,411818.0
2021-07-12,54.73,54.86,54.7,54.8,545925.0
2021-07-13,54.75,54.83,54.55,54.61,915859.0
2021-07-14,54.64,54.73,54.6,54.65,334855.0
2021-07-15,54.61,54.825,54.6,54.69,534606.0
2021-07-16,54.74,54.775,54.69,54.75,801706.0
2021-07-17,54.74,54.775,54.69,54.75,801706.0
2021-07-18,54.74,54.775,54.69,54.75,801706.0
2021-07-19,54.69,54.78,54.58,54.69,991314.0
2021-07-20,54.7,55.01,54.65,54.78,631358.0
2021-07-21,54.87,55.015,54.8,54.98,668118.0
2021-07-22,54.98,55.17,54.91,55.12,513810.0
2021-07-23,55.14,55.19,55.0,55.03,450024.0
2021-07-24,55.14,55.19,55.0,55.03,450024.0
2021-07-25,55.14,55.19,55.0,55.03,450024.0
