,NTRS US Equity,NTRS US Equity,NTRS US Equity,NTRS US Equity,NTRS US Equity
2021-03-06,89.6407,90.6534,87.6425,90.346,938086.0
2021-03-07,89.6407,90.6534,87.6425,90.346,938086.0
2021-03-08,91.1145,93.2032,90.5449,91.8741,971237.0
2021-03-09,90.9156,93.0766,89.6046,90.789,1289567.0
2021-03-10,91.1417,93.2665,91.1417,91.6661,1237492.0
2021-03-11,91.2564,93.0409,90.6646,92.5857,915948.0
2021-03-12,93.7511,94.5978,92.8861,93.2139,852311.0
2021-03-13,93.7511,94.5978,92.8861,93.2139,852311.0
2021-03-14,93.7511,94.5978,92.8861,93.2139,852311.0
2021-03-15,93.478,95.5356,93.0591,95.4355,1243723.0
2021-03-16,94.6798,96.0091,94.3065,94.962,1094600.0
2021-03-17,95.827,96.7192,94.1335,95.217,1311177.0
2021-03-18,96.437,97.1016,94.2336,94.7435,1124693.0
2021-03-19,93.8057,94.7708,92.3308,93.4233,5177355.0
2021-03-20,93.8057,94.7708,92.3308,93.4233,5177355.0
2021-03-21,93.8057,94.7708,92.3308,93.4233,5177355.0
2021-03-22,92.6221,92.7769,90.4734,90.6646,1013144.0
2021-03-23,90.2094,90.5827,88.6434,89.0622,1190558.0
2021-03-24,89.8149,91.6024,89.6813,90.4552,1046644.0
2021-03-25,90.6373,94.0333,89.6176,93.7147,912620.0
2021-03-26,94.179,96.4552,93.8057,96.3732,1017735.0
2021-03-27,94.179,96.4552,93.8057,96.3732,1017735.0
2021-03-28,94.179,96.4552,93.8057,96.3732,1017735.0
2021-03-29,95.1441,97.6707,94.6616,97.0379,1145161.0
2021-03-30,97.8391,98.2943,96.091,97.4385,1023056.0
2021-03-31,96.8376,97.3019,95.1714,95.6995,1026322.0
2021-04-01,94.9893,96.4097,93.2594,96.1729,638105.0
2021-04-02,94.9893,96.4097,93.2594,96.1729,638105.0
2021-04-03,94.9893,96.4097,93.2594,96.1729,638105.0
2021-04-04,94.9893,96.4097,93.2594,96.1729,638105.0
2021-04-05,97.0379,97.921,96.2913,97.3019,840397.0
2021-04-06,96.8103,97.3383,95.5993,96.2458,570600.0
2021-04-07,96.9559,97.5204,96.264,97.2655,588557.0
2021-04-08,96.7647,97.2655,96.091,96.9742,592478.0
2021-04-09,97.921,99.3869,97.2928,98.9863,885507.0
2021-04-10,97.921,99.3869,97.2928,98.9863,885507.0
2021-04-11,97.921,99.3869,97.2928,98.9863,885507.0
2021-04-12,98.4036,100.1517,98.4036,100.1153,726544.0
2021-04-13,99.4688,99.6737,98.4218,99.0227,848273.0
2021-04-14,98.9226,100.5159,98.6741,100.2336,840248.0
2021-04-15,100.0698,100.0698,98.4309,98.8133,1077987.0
2021-04-16,99.6418,99.6691,96.5918,97.3383,1496698.0
2021-04-17,99.6418,99.6691,96.5918,97.3383,1496698.0
2021-04-18,99.6418,99.6691,96.5918,97.3383,1496698.0
2021-04-19,97.4385,97.5933,95.7997,96.7192,1445101.0
2021-04-20,96.8467,99.6874,95.8725,97.7572,1557957.0
2021-04-21,96.9559,97.9484,95.6449,97.1836,1018873.0
2021-04-22,96.9742,97.9757,96.1365,97.2018,1107784.0
2021-04-23,97.047,100.1244,96.8558,99.7238,897420.0
2021-04-24,97.047,100.1244,96.8558,99.7238,897420.0
2021-04-25,97.047,100.1244,96.8558,99.7238,897420.0
2021-04-26,99.915,101.2443,99.1957,99.3869,537577.0
2021-04-27,98.9408,101.4081,98.8042,101.2261,822987.0
2021-04-28,101.7723,102.3459,101.1259,101.827,597742.0
2021-04-29,101.4855,104.3125,101.1532,104.1669,859254.0
2021-04-30,103.7389,104.0394,103.0925,103.6115,907540.0
2021-05-01,103.7389,104.0394,103.0925,103.6115,907540.0
2021-05-02,103.7389,104.0394,103.0925,103.6115,907540.0
2021-05-03,104.3308,105.0591,102.7921,104.5128,760426.0
2021-05-04,104.4673,105.396,103.2655,104.9954,1095505.0
2021-05-05,105.7511,107.4355,104.2943,106.9074,802929.0
2021-05-06,107.6084,108.2367,105.4415,108.1638,655429.0
2021-05-07,103.8027,108.7738,103.8027,108.6009,654278.0
2021-05-08,103.8027,108.7738,103.8027,108.6009,654278.0
2021-05-09,103.8027,108.7738,103.8027,108.6009,654278.0
2021-05-10,109.2837,110.7769,108.8553,109.4203,566133.0
2021-05-11,108.9377,110.5857,107.5447,107.7996,564119.0
2021-05-12,107.5319,109.5386,105.6327,105.9332,706874.0
2021-05-13,105.6509,108.9286,105.6493,108.4006,572911.0
2021-05-14,109.0015,110.1669,108.5918,109.4112,822546.0
2021-05-15,109.0015,110.1669,108.5918,109.4112,822546.0
2021-05-16,109.0015,110.1669,108.5918,109.4112,822546.0
2021-05-17,109.3201,110.176,108.2003,109.8209,613724.0
2021-05-18,109.5204,110.0212,106.8254,106.871,1052563.0
2021-05-19,105.3778,106.9529,104.9554,106.8345,731182.0
2021-05-20,106.4066,108.3095,106.2063,107.5811,596624.0
2021-05-21,107.5629,110.0394,107.5629,109.1471,756816.0
2021-05-22,107.5629,110.0394,107.5629,109.1471,756816.0
2021-05-23,107.5629,110.0394,107.5629,109.1471,756816.0
2021-05-24,109.5933,110.1031,108.8103,109.8573,474077.0
2021-05-25,109.8118,111.4779,109.1927,109.5022,808465.0
2021-05-26,110.4218,110.5766,108.701,110.1213,521527.0
2021-05-27,111.1138,112.006,110.176,110.5857,984279.0
2021-05-28,110.8406,111.3505,109.5978,110.3399,801018.0
2021-05-29,110.8406,111.3505,109.5978,110.3399,801018.0
2021-05-30,110.8406,111.3505,109.5978,110.3399,801018.0
2021-05-31,110.8406,111.3505,109.5978,110.3399,801018.0
2021-06-01,111.8239,112.0789,110.3579,110.6221,680411.0
2021-06-02,110.349,110.7951,108.9833,109.6843,944196.0
2021-06-03,109.4294,110.9043,109.2473,110.003,759113.0
2021-06-04,109.8664,110.044,108.6009,109.6115,1181780.0
2021-06-05,109.8664,110.044,108.6009,109.6115,1181780.0
2021-06-06,109.8664,110.044,108.6009,109.6115,1181780.0
2021-06-07,110.1669,110.176,107.9817,108.2822,769658.0
2021-06-08,107.7359,109.5569,107.0394,109.2291,841221.0
2021-06-09,108.1638,108.4825,107.522,107.9999,576345.0
2021-06-10,109.3462,109.4653,107.1573,107.2672,845405.0
2021-06-11,107.7801,108.5586,107.368,107.6977,656425.0
2021-06-12,107.7801,108.5586,107.368,107.6977,656425.0
2021-06-13,107.7801,108.5586,107.368,107.6977,656425.0
2021-06-14,107.4596,107.8488,106.0949,106.6719,825943.0
2021-06-15,106.6719,108.6319,106.3147,108.2381,631047.0
2021-06-16,107.8168,111.9199,105.005,108.9799,2131138.0
2021-06-17,108.4945,109.3188,102.4039,103.0634,1560890.0
2021-06-18,101.6804,101.8416,99.8303,100.0868,1913834.0
2021-06-19,101.6804,101.8416,99.8303,100.0868,1913834.0
2021-06-20,101.6804,101.8416,99.8303,100.0868,1913834.0
2021-06-21,101.3415,103.7228,100.7737,103.6404,700235.0
2021-06-22,103.4572,103.4572,101.8544,102.6237,834467.0
2021-06-23,103.0908,103.3198,102.4864,102.8069,547882.0
2021-06-24,102.9351,105.0233,102.7703,104.7028,675528.0
2021-06-25,105.1149,107.2123,104.6781,106.4887,1261377.0
2021-06-26,105.1149,107.2123,104.6781,106.4887,1261377.0
2021-06-27,105.1149,107.2123,104.6781,106.4887,1261377.0
2021-06-28,106.1682,106.2323,104.3273,104.9592,852846.0
2021-06-29,105.6003,106.617,104.7181,105.2615,538626.0
2021-06-30,105.1149,106.0583,104.6707,105.8934,593904.0
2021-07-01,106.2964,106.8642,105.8476,106.5345,417911.0
2021-07-02,106.6994,107.0749,105.7286,106.91,465281.0
2021-07-03,106.6994,107.0749,105.7286,106.91,465281.0
2021-07-04,106.6994,107.0749,105.7286,106.91,465281.0
2021-07-05,106.6994,107.0749,105.7286,106.91,465281.0
2021-07-06,106.7177,106.91,104.0342,104.7486,858262.0
2021-07-07,104.3273,104.7669,102.8161,104.4463,636698.0
2021-07-08,102.8436,103.0588,101.2591,102.1933,841715.0
2021-07-09,103.7686,106.1865,103.7228,105.8293,790594.0
2021-07-10,103.7686,106.1865,103.7228,105.8293,790594.0
2021-07-11,103.7686,106.1865,103.7228,105.8293,790594.0
2021-07-12,105.3531,107.0199,104.5929,106.5162,490283.0
2021-07-13,106.2598,106.4613,104.8642,105.1424,431379.0
2021-07-14,105.3164,106.0583,103.1092,103.7869,871199.0
2021-07-15,103.0908,105.2431,102.5413,104.2906,894208.0
2021-07-16,104.5013,104.602,103.0908,103.6312,656558.0
2021-07-17,104.5013,104.602,103.0908,103.6312,656558.0
2021-07-18,104.5013,104.602,103.0908,103.6312,656558.0
2021-07-19,101.6163,101.6896,98.2184,98.8778,1037332.0
2021-07-20,99.1617,103.3839,98.6122,102.3948,990944.0
2021-07-21,103.7136,105.0325,102.5047,104.0433,832347.0
2021-07-22,103.0267,103.9792,100.9569,101.5064,637243.0
2021-07-23,102.3765,102.7611,101.0851,102.1109,604226.0
2021-07-24,102.3765,102.7611,101.0851,102.1109,604226.0
2021-07-25,102.3765,102.7611,101.0851,102.1109,604226.0
2021-07-26,101.946,103.2374,101.946,103.0359,457175.0
2021-07-27,102.1292,103.9426,101.0509,102.7794,815314.0
2021-07-28,103.448,103.4755,101.8086,102.4314,625236.0
2021-07-29,103.1458,104.8645,102.3398,104.0525,505846.0
2021-07-30,103.5763,104.0067,102.9718,103.3564,729692.0
2021-07-31,103.5763,104.0067,102.9718,103.3564,729692.0
2021-08-01,103.5763,104.0067,102.9718,103.3564,729692.0
2021-08-02,104.2082,105.8659,102.468,102.523,560607.0
2021-08-03,103.0084,103.3198,100.7004,103.1916,939245.0
2021-08-04,102.578,102.6604,101.7262,101.8361,534587.0
2021-08-05,102.1017,102.8527,102.0376,102.7886,571919.0
2021-08-06,103.7686,106.0766,103.732,105.6644,609173.0
2021-08-07,103.7686,106.0766,103.732,105.6644,609173.0
2021-08-08,103.7686,106.0766,103.732,105.6644,609173.0
2021-08-09,105.1424,105.9942,104.3367,105.2889,677187.0
2021-08-10,105.3256,106.3239,104.6478,105.9392,968251.0
2021-08-11,106.4063,107.6427,105.4538,107.4229,1005140.0
2021-08-12,107.9908,108.0091,106.9284,107.6153,643424.0
2021-08-13,107.9541,107.9541,106.3697,106.5803,412110.0
2021-08-14,107.9541,107.9541,106.3697,106.5803,412110.0
2021-08-15,107.9541,107.9541,106.3697,106.5803,412110.0
2021-08-16,105.8201,106.736,104.9317,106.5254,422292.0
2021-08-17,105.6644,106.3605,104.4097,105.3805,466614.0
2021-08-18,104.7303,106.7269,104.4418,104.7852,645688.0
2021-08-19,103.6587,105.1241,103.1641,104.0708,602474.0
2021-08-20,104.2265,105.06,103.7045,104.9592,462623.0
2021-08-21,104.2265,105.06,103.7045,104.9592,462623.0
2021-08-22,104.2265,105.06,103.7045,104.9592,462623.0
2021-08-23,105.2706,107.0291,104.7486,106.4979,479989.0
2021-08-24,106.7452,107.6794,106.7085,107.1573,458565.0
2021-08-25,107.5054,109.8866,107.1298,109.3646,476138.0
2021-08-26,109.4379,109.9049,108.7693,108.7876,460034.0
2021-08-27,108.8425,110.9124,108.8425,110.8483,783324.0
2021-08-28,108.8425,110.9124,108.8425,110.8483,783324.0
2021-08-29,108.8425,110.9124,108.8425,110.8483,783324.0
2021-08-30,111.178,111.4986,108.1098,108.1282,507150.0
2021-08-31,108.119,108.7876,107.716,108.5495,729032.0
2021-09-01,108.3296,108.696,106.3788,107.0841,724786.0
2021-09-02,107.487,108.0274,106.965,107.9816,647327.0
2021-09-03,107.9083,108.1648,107.1207,107.4779,502318.0
2021-09-04,107.9083,108.1648,107.1207,107.4779,502318.0
2021-09-05,107.9083,108.1648,107.1207,107.4779,502318.0
2021-09-06,107.9083,108.1648,107.1207,107.4779,502318.0
2021-09-07,107.6244,107.6244,105.6644,105.7194,592794.0
2021-09-08,105.3164,106.6811,104.5837,104.9684,627449.0
2021-09-09,104.5998,106.7561,104.5077,105.5858,531669.0
2021-09-10,105.9821,105.9821,103.1623,103.7152,802815.0
2021-09-11,105.9821,105.9821,103.1623,103.7152,802815.0
2021-09-12,105.9821,105.9821,103.1623,103.7152,802815.0
2021-09-13,104.6459,106.1387,103.9455,104.8025,1006223.0
2021-09-14,105.466,105.466,100.6558,101.4851,1147114.0
2021-09-15,102.356,102.9227,101.4114,102.0288,954595.0
2021-09-16,102.9872,103.4019,100.3885,100.9507,670233.0
2021-09-17,99.3683,101.5128,98.8404,99.7066,1311812.0
2021-09-18,99.3683,101.5128,98.8404,99.7066,1311812.0
2021-09-19,99.3683,101.5128,98.8404,99.7066,1311812.0
2021-09-20,97.5687,98.435,96.0667,97.5595,1000588.0
2021-09-21,97.9281,98.3797,96.1588,96.3063,709301.0
2021-09-22,97.495,99.1169,97.2001,98.0756,721751.0
2021-09-23,99.4118,101.5496,99.0984,100.794,551935.0
2021-09-24,100.5268,101.9753,100.5268,100.7479,686352.0
2021-09-25,100.5268,101.9753,100.5268,100.7479,686352.0
2021-09-26,100.5268,101.9753,100.5268,100.7479,686352.0
2021-09-27,101.0981,104.1944,101.0981,103.7152,668289.0
2021-09-28,103.752,105.595,102.038,102.379,714400.0
2021-09-29,102.6831,102.6831,101.522,101.6326,607243.0
2021-09-30,101.9978,102.2684,99.292,99.3472,621974.0
2021-10-01,99.9278,101.4114,98.2046,100.6558,1071916.0
2021-10-02,99.9278,101.4114,98.2046,100.6558,1071916.0
2021-10-03,99.9278,101.4114,98.2046,100.6558,1071916.0
2021-10-04,98.9234,102.2039,98.9234,99.5684,752516.0
2021-10-05,100.0384,102.8397,99.5868,102.2223,713587.0
2021-10-06,101.3377,102.6002,100.0476,102.4988,536540.0
2021-10-07,103.8995,104.8118,103.2494,104.0838,865160.0
2021-10-08,104.95,107.4104,104.563,106.3875,612339.0
2021-10-09,104.95,107.4104,104.563,106.3875,612339.0
2021-10-10,104.95,107.4104,104.563,106.3875,612339.0
2021-10-11,107.051,107.9264,106.5258,106.6916,725825.0
2021-10-12,106.6548,108.0923,106.2032,106.5258,925621.0
2021-10-13,106.5258,106.8944,104.563,106.7653,725307.0
2021-10-14,107.3643,110.7094,107.1339,110.6172,1297329.0
2021-10-15,111.4005,111.829,110.3869,111.3729,1007066.0
2021-10-16,111.4005,111.829,110.3869,111.3729,1007066.0
2021-10-17,111.4005,111.829,110.3869,111.3729,1007066.0
2021-10-18,111.1793,113.5061,110.5527,111.5019,1105511.0
2021-10-19,111.4189,111.8797,109.7879,111.8797,943961.0
2021-10-20,114.2664,115.7961,111.6401,115.6579,1641281.0
2021-10-21,116.3858,116.7821,115.0404,115.3998,966616.0
2021-10-22,115.7316,116.7268,114.9391,115.4828,678699.0
2021-10-23,115.7316,116.7268,114.9391,115.4828,678699.0
2021-10-24,115.7316,116.7268,114.9391,115.4828,678699.0
2021-10-25,115.5841,116.3029,113.4002,113.7043,620204.0
2021-10-26,113.7043,114.4757,113.0224,113.5384,793264.0
2021-10-27,112.8104,113.7503,111.4881,111.5664,710260.0
2021-10-28,111.5664,113.1329,111.5664,113.1053,793120.0
2021-10-29,112.8841,114.1927,112.815,113.3817,743280.0
2021-10-30,112.8841,114.1927,112.815,113.3817,743280.0
2021-10-31,112.8841,114.1927,112.815,113.3817,743280.0
2021-11-01,114.1742,114.8009,113.6628,114.0176,462780.0
2021-11-02,114.0176,115.0865,113.5296,114.1374,825435.0
2021-11-03,113.8701,115.2985,113.3126,114.9575,641666.0
2021-11-04,114.6534,114.6534,111.4512,112.9578,715970.0
2021-11-05,113.7964,114.9759,113.3265,113.8701,711715.0
2021-11-06,113.7964,114.9759,113.3265,113.8701,711715.0
2021-11-07,113.7964,114.9759,113.3265,113.8701,711715.0
2021-11-08,114.1005,114.9114,113.0039,113.6582,758572.0
2021-11-09,113.1514,113.2159,111.7507,112.322,633146.0
2021-11-10,112.4418,114.4691,111.5111,113.7596,601456.0
2021-11-11,114.5941,115.6947,113.1514,114.8009,532397.0
2021-11-12,115.0036,115.5657,114.1742,115.4643,473292.0
2021-11-13,115.0036,115.5657,114.1742,115.4643,473292.0
2021-11-14,115.0036,115.5657,114.1742,115.4643,473292.0
2021-11-15,115.5104,116.5978,115.0312,115.3906,575217.0
2021-11-16,115.3169,115.9804,114.6396,114.7364,453018.0
2021-11-17,114.3585,114.3585,112.6445,113.2527,445074.0
2021-11-18,113.6398,114.0729,111.806,111.8705,493127.0
2021-11-19,110.5619,111.5664,108.8848,111.1425,572347.0
2021-11-20,110.5619,111.5664,108.8848,111.1425,572347.0
2021-11-21,110.5619,111.5664,108.8848,111.1425,572347.0
2021-11-22,112.7367,114.424,111.6816,113.52,728368.0
2021-11-23,113.8056,115.0036,113.4555,114.8561,435604.0
2021-11-24,114.5981,115.1787,114.2019,114.5797,378030.0
2021-11-25,114.5981,115.1787,114.2019,114.5797,378030.0
2021-11-26,110.1841,110.5527,108.4056,109.5575,436910.0
2021-11-27,110.1841,110.5527,108.4056,109.5575,436910.0
2021-11-28,110.1841,110.5527,108.4056,109.5575,436910.0
2021-11-29,111.4742,111.6217,109.6313,110.5251,561982.0
2021-11-30,109.2165,109.2258,106.0189,106.6179,1454014.0
2021-12-01,108.6821,110.3177,105.0974,105.1804,824998.0
2021-12-02,105.9636,109.5944,105.4522,109.364,877344.0
2021-12-03,109.9169,110.0183,106.3138,107.5026,587074.0
2021-12-04,109.9169,110.0183,106.3138,107.5026,587074.0
2021-12-05,109.9169,110.0183,106.3138,107.5026,587074.0
2021-12-06,109.3179,110.4836,108.4148,109.235,738612.0
2021-12-07,109.9998,111.3452,109.3133,110.737,492802.0
2021-12-08,111.3913,111.5894,109.1428,109.7694,627021.0
2021-12-09,109.1762,110.8354,108.7034,110.2421,520878.0
2021-12-10,111.0022,111.2247,108.7683,109.7045,416989.0
2021-12-11,111.0022,111.2247,108.7683,109.7045,416989.0
2021-12-12,111.0022,111.2247,108.7683,109.7045,416989.0
2021-12-13,109.6118,109.6118,107.3037,108.518,545964.0
2021-12-14,108.518,110.168,107.0607,108.9073,743736.0
2021-12-15,109.1391,109.2874,107.1925,108.9166,597740.0
2021-12-16,110.1958,111.3823,109.0464,110.307,874095.0
2021-12-17,110.1865,110.2885,107.4613,108.6663,1437886.0
2021-12-18,110.1865,110.2885,107.4613,108.6663,1437886.0
2021-12-19,110.1865,110.2885,107.4613,108.6663,1437886.0
2021-12-20,106.7568,106.8773,104.2819,106.1265,758615.0
2021-12-21,107.4613,109.8621,107.4613,109.1854,537688.0
2021-12-22,109.102,110.0568,108.5366,109.1762,431296.0
2021-12-23,109.8714,111.234,109.4264,109.5747,470053.0
2021-12-24,109.8714,111.234,109.4264,109.5747,470053.0
2021-12-25,109.8714,111.234,109.4264,109.5747,470053.0
2021-12-26,109.8714,111.234,109.4264,109.5747,470053.0
2021-12-27,109.6304,111.8272,108.9908,111.7716,370857.0
2021-12-28,111.7994,112.5716,111.132,111.2803,400186.0
2021-12-29,111.6511,111.9825,110.9265,111.2525,288716.0
2021-12-30,111.4379,112.2999,110.4924,110.6871,236664.0
2021-12-31,110.2421,111.2247,109.9641,110.8725,369628.0
2022-01-01,110.2421,111.2247,109.9641,110.8725,369628.0
2022-01-02,110.2421,111.2247,109.9641,110.8725,369628.0
2022-01-03,111.8736,112.3834,110.902,111.8828,646069.0
2022-01-04,113.264,117.1572,113.264,116.1283,884744.0
2022-01-05,117.7226,118.3066,115.1086,115.3404,798775.0
2022-01-06,117.4167,118.3066,115.1642,116.7771,585424.0
2022-01-07,116.7308,120.7028,116.6752,120.1883,1146284.0
2022-01-08,116.7308,120.7028,116.6752,120.1883,1146284.0
2022-01-09,116.7308,120.7028,116.6752,120.1883,1146284.0
2022-01-10,120.5035,120.7352,118.2603,119.8083,963188.0
2022-01-11,120.8465,122.5428,119.2706,121.9959,1020705.0
2022-01-12,122.2554,123.4141,121.5324,123.0526,1034809.0
2022-01-13,123.2936,125.2773,123.2009,123.4975,943221.0
2022-01-14,122.2647,123.9517,121.1338,123.859,1095183.0
2022-01-15,122.2647,123.9517,121.1338,123.859,1095183.0
2022-01-16,122.2647,123.9517,121.1338,123.859,1095183.0
2022-01-17,122.2647,123.9517,121.1338,123.859,1095183.0
2022-01-18,123.2473,123.5995,121.4026,122.5798,1016164.0
2022-01-19,122.9877,122.9877,116.5454,116.6474,1523161.0
2022-01-20,116.36,118.4549,110.5017,111.2525,2220576.0
2022-01-21,110.2792,110.4924,104.6526,105.6074,1672774.0
2022-01-22,110.2792,110.4924,104.6526,105.6074,1672774.0
2022-01-23,110.2792,110.4924,104.6526,105.6074,1672774.0
2022-01-24,103.29,108.2029,101.9645,107.8228,1523171.0
2022-01-25,106.2192,108.138,104.1428,106.97,1165281.0
2022-01-26,107.8135,109.7787,105.4684,106.8032,1375520.0
2022-01-27,108.2121,110.0011,105.4776,106.3582,1065409.0
2022-01-28,105.9226,107.3037,104.4672,107.1925,640484.0
2022-01-29,105.9226,107.3037,104.4672,107.1925,640484.0
2022-01-30,105.9226,107.3037,104.4672,107.1925,640484.0
2022-01-31,106.8124,108.4624,105.7418,108.1194,1118092.0
2022-02-01,108.1843,110.4646,106.8866,110.3163,987081.0
2022-02-02,110.1031,111.8736,109.2559,111.5399,859393.0
2022-02-03,111.2062,112.2675,110.1657,110.8632,948015.0
2022-02-04,110.9374,113.5514,110.4832,112.6986,869224.0
2022-02-05,110.9374,113.5514,110.4832,112.6986,869224.0
2022-02-06,110.9374,113.5514,110.4832,112.6986,869224.0
2022-02-07,112.9952,114.2744,112.096,113.6811,784855.0
2022-02-08,114.3207,116.5083,114.3207,116.0356,1033762.0
2022-02-09,116.5269,117.0645,114.4111,116.842,577491.0
2022-02-10,116.2581,118.5523,115.4238,116.0541,974515.0
2022-02-11,115.3496,117.4538,113.5421,114.1168,1220559.0
2022-02-12,115.3496,117.4538,113.5421,114.1168,1220559.0
2022-02-13,115.3496,117.4538,113.5421,114.1168,1220559.0
2022-02-14,114.5247,115.3033,111.4843,112.6337,1045239.0
2022-02-15,113.9963,116.3971,113.7228,116.1283,777889.0
2022-02-16,115.8131,117.8153,115.1735,117.0552,911264.0
2022-02-17,116.2859,116.2859,109.4264,109.7972,985709.0
2022-02-18,109.3894,110.9235,108.9166,109.8621,1010028.0
2022-02-19,109.3894,110.9235,108.9166,109.8621,1010028.0
2022-02-20,109.3894,110.9235,108.9166,109.8621,1010028.0
2022-02-21,109.3894,110.9235,108.9166,109.8621,1010028.0
2022-02-22,109.3986,110.7705,107.7765,108.8332,889232.0
2022-02-23,109.8436,110.1587,104.9029,105.3386,812089.0
2022-02-24,101.2693,105.3386,100.2404,104.7083,1309835.0
2022-02-25,105.7742,109.2967,105.4035,109.1762,908248.0
2022-02-26,105.7742,109.2967,105.4035,109.1762,908248.0
2022-02-27,105.7742,109.2967,105.4035,109.1762,908248.0
2022-02-28,105.8299,107.5076,103.976,105.5796,1262512.0
2022-03-01,105.3664,105.4684,96.8672,98.5348,1840397.0
2022-03-02,99.9623,103.874,99.4154,102.1591,1316991.0
2022-03-03,102.5577,103.5588,100.8985,102.3631,742975.0
2022-03-04,99.7491,100.1106,97.7469,99.6193,1406691.0
2022-03-05,99.7491,100.1106,97.7469,99.6193,1406691.0
2022-03-06,99.7491,100.1106,97.7469,99.6193,1406691.0
2022-03-07,98.8221,99.23,96.3008,96.4862,1345154.0
2022-03-08,97.7561,100.2311,94.9104,97.2556,951217.0
2022-03-09,100.7131,102.3167,99.9437,100.1384,1117639.0
2022-03-10,98.8322,99.7652,96.6584,98.6176,1003440.0
2022-03-11,100.1104,101.5472,97.9459,98.0952,1096149.0
2022-03-12,100.1104,101.5472,97.9459,98.0952,1096149.0
2022-03-13,100.1104,101.5472,97.9459,98.0952,1096149.0
2022-03-14,99.9705,103.9264,99.9425,102.5176,1576985.0
2022-03-15,102.7508,104.0757,102.317,103.7864,994776.0
2022-03-16,105.5311,108.5354,105.4378,108.2368,1142099.0
2022-03-17,105.6244,108.0176,104.9247,107.9289,724078.0
2022-03-18,107.7797,108.1808,105.7224,107.4904,1612069.0
2022-03-19,107.7797,108.1808,105.7224,107.4904,1612069.0
2022-03-20,107.7797,108.1808,105.7224,107.4904,1612069.0
2022-03-21,107.9476,108.4328,105.9805,106.8373,521374.0
2022-03-22,107.6304,109.9442,107.6304,109.3658,671819.0
2022-03-23,107.8263,109.2071,107.3318,107.7983,688780.0
2022-03-24,108.4421,109.3564,107.4251,108.778,672670.0
2022-03-25,109.0765,111.2971,108.6707,111.2411,683578.0
2022-03-26,109.0765,111.2971,108.6707,111.2411,683578.0
2022-03-27,109.0765,111.2971,108.6707,111.2411,683578.0
2022-03-28,110.8306,110.8399,108.8246,110.2708,1065118.0
2022-03-29,111.9595,112.6965,110.9518,111.9128,517284.0
2022-03-30,113.0418,113.1257,111.3017,112.6592,897534.0
2022-03-31,112.2347,112.8552,108.3301,108.6473,1119526.0
2022-04-01,109.9815,110.3034,107.3318,107.8076,735030.0
2022-04-02,109.9815,110.3034,107.3318,107.8076,735030.0
2022-04-03,109.9815,110.3034,107.3318,107.8076,735030.0
2022-04-04,107.4158,108.4328,106.2589,107.677,759051.0
2022-04-05,107.5744,108.8899,107.2385,107.789,707302.0
2022-04-06,107.1825,107.1919,105.3026,105.867,666740.0
2022-04-07,105.4472,107.0799,103.124,106.1656,776923.0
2022-04-08,106.7254,107.9383,106.0443,107.3225,487712.0
2022-04-09,106.7254,107.9383,106.0443,107.3225,487712.0
2022-04-10,106.7254,107.9383,106.0443,107.3225,487712.0
2022-04-11,107.2292,108.694,106.4268,107.0799,572843.0
2022-04-12,107.0426,108.7686,105.5405,105.895,605496.0
2022-04-13,105.102,106.2775,104.4255,106.1842,548893.0
2022-04-14,106.884,107.6304,103.3946,103.4599,1030245.0
2022-04-15,106.884,107.6304,103.3946,103.4599,1030245.0
2022-04-16,106.884,107.6304,103.3946,103.4599,1030245.0
2022-04-17,106.884,107.6304,103.3946,103.4599,1030245.0
2022-04-18,103.124,104.057,102.3216,103.0027,1022345.0
2022-04-19,103.3946,104.7101,102.2097,104.2063,671168.0
2022-04-20,105.2046,106.6041,104.9807,105.5871,795497.0
2022-04-21,106.7627,107.1611,102.6389,102.9467,763070.0
2022-04-22,103.096,103.2453,98.9255,99.0748,1215371.0
2022-04-23,103.096,103.2453,98.9255,99.0748,1215371.0
2022-04-24,103.096,103.2453,98.9255,99.0748,1215371.0
2022-04-25,98.4777,98.7846,95.9586,98.6736,1554477.0
2022-04-26,98.6736,103.25,97.5634,100.6982,1315139.0
2022-04-27,101.1461,101.6965,99.9332,100.5396,942383.0
2022-04-28,101.3327,101.5799,98.9535,100.1384,838698.0
2022-04-29,99.8399,100.5443,95.9399,96.1452,840396.0
2022-04-30,99.8399,100.5443,95.9399,96.1452,840396.0
2022-05-01,99.8399,100.5443,95.9399,96.1452,840396.0
2022-05-02,97.0036,98.0672,95.4221,97.4514,775046.0
2022-05-03,98.0019,99.6626,97.5167,98.3471,615553.0
2022-05-04,98.4404,102.149,97.5913,101.5752,706947.0
2022-05-05,100.8382,100.8382,98.3471,99.504,896359.0
2022-05-06,99.3827,99.3827,96.705,98.2911,678273.0
2022-05-07,99.3827,99.3827,96.705,98.2911,678273.0
2022-05-08,99.3827,99.3827,96.705,98.2911,678273.0
2022-05-09,97.5167,98.9069,96.5837,97.7313,930904.0
2022-05-10,98.627,99.1401,95.1189,96.7983,833210.0
2022-05-11,97.1062,98.7203,94.867,95.0629,589477.0
2022-05-12,94.4751,96.4624,93.3462,95.6974,732294.0
2022-05-13,96.677,98.1232,96.3318,97.1715,622596.0
2022-05-14,96.677,98.1232,96.3318,97.1715,622596.0
2022-05-15,96.677,98.1232,96.3318,97.1715,622596.0
2022-05-16,97.1155,97.9645,95.1189,96.4531,593606.0
