,000270 KS Equity,000270 KS Equity,000270 KS Equity,000270 KS Equity,000270 KS Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
1980-01-01,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-02,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-03,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-04,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-05,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-06,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-07,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-08,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-09,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-10,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-11,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-12,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-13,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-14,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-15,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-16,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-17,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-18,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-19,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-20,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-21,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-22,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-23,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-24,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-25,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-26,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-27,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-28,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-29,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-30,14709.0,15207.0,14709.0,15207.0,539.0
1980-01-31,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-01,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-02,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-03,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-04,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-05,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-06,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-07,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-08,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-09,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-10,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-11,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-12,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-13,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-14,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-15,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-16,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-17,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-18,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-19,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-20,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-21,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-22,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-23,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-24,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-25,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-26,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-27,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-28,14709.0,15207.0,14709.0,15207.0,539.0
1980-02-29,14709.0,15207.0,14709.0,15207.0,539.0
