,004170 KS Equity,004170 KS Equity,004170 KS Equity,004170 KS Equity,004170 KS Equity
2010-10-25,349541.0,365376.0,348955.0,365376.0,20958.0
2010-10-26,360098.0,365376.0,347782.0,348955.0,23488.0
2010-10-27,348955.0,351887.0,340744.0,343090.0,23006.0
2010-10-28,343677.0,346023.0,338398.0,338398.0,21595.0
2010-10-29,346609.0,346609.0,334879.0,334879.0,23877.0
2010-10-30,346609.0,346609.0,334879.0,334879.0,23877.0
2010-10-31,346609.0,346609.0,334879.0,334879.0,23877.0
2010-11-01,336052.0,344850.0,334879.0,340158.0,18613.0
2010-11-02,340744.0,343677.0,334293.0,341917.0,15531.0
2010-11-03,339571.0,350128.0,339571.0,343090.0,20505.0
2010-11-04,342504.0,343677.0,338985.0,340158.0,15984.0
2010-11-05,337812.0,343090.0,336639.0,338985.0,31048.0
2010-11-06,337812.0,343090.0,336639.0,338985.0,31048.0
2010-11-07,337812.0,343090.0,336639.0,338985.0,31048.0
2010-11-08,338398.0,340158.0,329015.0,330188.0,43304.0
2010-11-09,329015.0,331947.0,327255.0,331361.0,40724.0
2010-11-10,332534.0,333706.0,330188.0,331947.0,26727.0
2010-11-11,331947.0,337812.0,320804.0,320804.0,64954.0
2010-11-12,329601.0,334293.0,328428.0,328428.0,50087.0
2010-11-13,329601.0,334293.0,328428.0,328428.0,50087.0
2010-11-14,329601.0,334293.0,328428.0,328428.0,50087.0
2010-11-15,332534.0,334293.0,329015.0,329015.0,28946.0
2010-11-16,334293.0,334293.0,328428.0,328428.0,32427.0
2010-11-17,329015.0,331361.0,328428.0,328428.0,20880.0
2010-11-18,333120.0,335466.0,329601.0,331361.0,35703.0
2010-11-19,331947.0,334293.0,329601.0,333706.0,20813.0
2010-11-20,331947.0,334293.0,329601.0,333706.0,20813.0
2010-11-21,331947.0,334293.0,329601.0,333706.0,20813.0
2010-11-22,333706.0,339571.0,333120.0,337225.0,14935.0
2010-11-23,339571.0,341331.0,334879.0,338398.0,21919.0
2010-11-24,340158.0,341331.0,330774.0,338398.0,29437.0
2010-11-25,338985.0,341917.0,334293.0,338985.0,15828.0
2010-11-26,343090.0,346023.0,338985.0,342504.0,21647.0
2010-11-27,343090.0,346023.0,338985.0,342504.0,21647.0
2010-11-28,343090.0,346023.0,338985.0,342504.0,21647.0
2010-11-29,344263.0,347195.0,335466.0,340158.0,21348.0
2010-11-30,337812.0,337812.0,332534.0,332534.0,38045.0
2010-12-01,333706.0,338985.0,333120.0,338985.0,18228.0
2010-12-02,337812.0,338985.0,329601.0,329601.0,51185.0
2010-12-03,331361.0,333120.0,330188.0,332534.0,27082.0
2010-12-04,331361.0,333120.0,330188.0,332534.0,27082.0
2010-12-05,331361.0,333120.0,330188.0,332534.0,27082.0
2010-12-06,333706.0,333706.0,331361.0,333120.0,13985.0
2010-12-07,333706.0,340744.0,331947.0,338398.0,19332.0
2010-12-08,337225.0,340158.0,332534.0,332534.0,13447.0
2010-12-09,336052.0,338398.0,332534.0,338398.0,21560.0
2010-12-10,334879.0,335466.0,328428.0,329015.0,34364.0
2010-12-11,334879.0,335466.0,328428.0,329015.0,34364.0
2010-12-12,334879.0,335466.0,328428.0,329015.0,34364.0
2010-12-13,327255.0,329601.0,324909.0,328428.0,39739.0
2010-12-14,330774.0,331947.0,327255.0,331947.0,16909.0
2010-12-15,330188.0,330774.0,327255.0,330774.0,16096.0
2010-12-16,330188.0,331361.0,328428.0,330188.0,5816.0
2010-12-17,330774.0,333120.0,329015.0,329601.0,13630.0
2010-12-18,330774.0,333120.0,329015.0,329601.0,13630.0
2010-12-19,330774.0,333120.0,329015.0,329601.0,13630.0
2010-12-20,331361.0,334879.0,329601.0,334879.0,22823.0
2010-12-21,337225.0,341331.0,335466.0,340158.0,15380.0
2010-12-22,340744.0,348368.0,340744.0,345436.0,20756.0
2010-12-23,348368.0,350714.0,339571.0,350714.0,19558.0
2010-12-24,351887.0,353060.0,344850.0,350128.0,9506.0
2010-12-25,351887.0,353060.0,344850.0,350128.0,9506.0
2010-12-26,351887.0,353060.0,344850.0,350128.0,9506.0
2010-12-27,353060.0,353060.0,348368.0,350128.0,8207.0
2010-12-28,352474.0,353647.0,346609.0,347782.0,10356.0
2010-12-29,395782.0,395782.0,365156.0,365156.0,87422.0
2010-12-30,366923.0,368690.0,358089.0,361623.0,30333.0
2010-12-31,366923.0,368690.0,358089.0,361623.0,30333.0
2011-01-01,366923.0,368690.0,358089.0,361623.0,30333.0
2011-01-02,366923.0,368690.0,358089.0,361623.0,30333.0
2011-01-03,363978.0,363978.0,358089.0,362212.0,19927.0
2011-01-04,361034.0,363390.0,359856.0,361623.0,14968.0
2011-01-05,358089.0,361623.0,357500.0,361034.0,22183.0
2011-01-06,361623.0,361623.0,351021.0,351021.0,30998.0
2011-01-07,350432.0,371046.0,348665.0,366923.0,73902.0
2011-01-08,350432.0,371046.0,348665.0,366923.0,73902.0
2011-01-09,350432.0,371046.0,348665.0,366923.0,73902.0
2011-01-10,365156.0,366923.0,359856.0,364567.0,28897.0
2011-01-11,366923.0,370457.0,361034.0,364567.0,18639.0
2011-01-12,368101.0,369868.0,362801.0,365156.0,15987.0
2011-01-13,362801.0,364567.0,358089.0,358089.0,29511.0
2011-01-14,358089.0,358678.0,354555.0,355733.0,19247.0
2011-01-15,358089.0,358678.0,354555.0,355733.0,19247.0
2011-01-16,358089.0,358678.0,354555.0,355733.0,19247.0
2011-01-17,356322.0,363978.0,353377.0,355144.0,20843.0
2011-01-18,352788.0,352788.0,339831.0,341598.0,48640.0
2011-01-19,342187.0,342776.0,333352.0,335708.0,55857.0
2011-01-20,336886.0,352199.0,333941.0,349254.0,48591.0
2011-01-21,353377.0,361623.0,342187.0,344543.0,73130.0
2011-01-22,353377.0,361623.0,342187.0,344543.0,73130.0
2011-01-23,353377.0,361623.0,342187.0,344543.0,73130.0
2011-01-24,343365.0,343954.0,336886.0,336886.0,31020.0
2011-01-25,337475.0,340420.0,335119.0,335119.0,32117.0
2011-01-26,333941.0,336297.0,331586.0,333352.0,34444.0
2011-01-27,332763.0,338064.0,332763.0,333941.0,30655.0
2011-01-28,335708.0,341009.0,335119.0,339242.0,18690.0
2011-01-29,335708.0,341009.0,335119.0,339242.0,18690.0
2011-01-30,335708.0,341009.0,335119.0,339242.0,18690.0
2011-01-31,341009.0,342776.0,337475.0,339242.0,29648.0
2011-02-01,346899.0,346899.0,329819.0,329819.0,20536.0
2011-02-02,346899.0,346899.0,329819.0,329819.0,20536.0
2011-02-03,346899.0,346899.0,329819.0,329819.0,20536.0
2011-02-04,346899.0,346899.0,329819.0,329819.0,20536.0
2011-02-05,346899.0,346899.0,329819.0,329819.0,20536.0
2011-02-06,346899.0,346899.0,329819.0,329819.0,20536.0
2011-02-07,343365.0,343954.0,329230.0,329819.0,30982.0
2011-02-08,332763.0,333352.0,326285.0,329819.0,15163.0
2011-02-09,328641.0,329819.0,323929.0,326285.0,13755.0
2011-02-10,326285.0,329819.0,310383.0,310383.0,29805.0
2011-02-11,312739.0,312739.0,301549.0,302726.0,22103.0
2011-02-12,312739.0,312739.0,301549.0,302726.0,22103.0
2011-02-13,312739.0,312739.0,301549.0,302726.0,22103.0
2011-02-14,302726.0,317450.0,302726.0,314506.0,18303.0
2011-02-15,314506.0,318628.0,309794.0,315095.0,13802.0
2011-02-16,316273.0,325696.0,316273.0,323929.0,28262.0
2011-02-17,324518.0,333941.0,318039.0,323929.0,22449.0
2011-02-18,322751.0,332175.0,320984.0,327463.0,14706.0
2011-02-19,322751.0,332175.0,320984.0,327463.0,14706.0
2011-02-20,322751.0,332175.0,320984.0,327463.0,14706.0
2011-02-21,333941.0,333941.0,315684.0,318628.0,18900.0
2011-02-22,318039.0,318039.0,304493.0,305671.0,15761.0
2011-02-23,306260.0,315095.0,303315.0,313328.0,18024.0
2011-02-24,313328.0,313328.0,303904.0,305082.0,17618.0
2011-02-25,300371.0,300960.0,293892.0,294481.0,36259.0
2011-02-26,300371.0,300960.0,293892.0,294481.0,36259.0
2011-02-27,300371.0,300960.0,293892.0,294481.0,36259.0
2011-02-28,295659.0,303315.0,293892.0,293892.0,38191.0
2011-03-01,295659.0,303315.0,293892.0,293892.0,38191.0
2011-03-02,297426.0,301549.0,295659.0,298015.0,35317.0
2011-03-03,302726.0,305082.0,298015.0,301549.0,25810.0
2011-03-04,301549.0,310972.0,300371.0,307438.0,47204.0
2011-03-05,301549.0,310972.0,300371.0,307438.0,47204.0
2011-03-06,301549.0,310972.0,300371.0,307438.0,47204.0
2011-03-07,308616.0,312150.0,304493.0,306260.0,18770.0
2011-03-08,310972.0,322162.0,306260.0,311561.0,29791.0
2011-03-09,312739.0,313917.0,305082.0,307438.0,18610.0
