,036490 KS Equity,036490 KS Equity,036490 KS Equity,036490 KS Equity,036490 KS Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2010-01-01,70485.0,73270.0,70485.0,73270.0,41229.0
2010-01-02,70485.0,73270.0,70485.0,73270.0,41229.0
2010-01-03,70485.0,73270.0,70485.0,73270.0,41229.0
2010-01-04,72728.0,74972.0,72574.0,74740.0,39922.0
2010-01-05,74508.0,74663.0,73811.0,74508.0,19307.0
2010-01-06,75049.0,75049.0,73502.0,74740.0,33276.0
2010-01-07,74508.0,74663.0,71336.0,73038.0,34752.0
2010-01-08,72341.0,73038.0,71103.0,72032.0,39029.0
2010-01-09,72341.0,73038.0,71103.0,72032.0,39029.0
2010-01-10,72341.0,73038.0,71103.0,72032.0,39029.0
2010-01-11,72032.0,72883.0,70949.0,71103.0,64212.0
2010-01-12,71336.0,71645.0,69711.0,70175.0,92984.0
2010-01-13,70252.0,70562.0,68163.0,68473.0,97517.0
2010-01-14,68860.0,70485.0,68473.0,69401.0,63009.0
2010-01-15,70020.0,70252.0,66925.0,67235.0,146524.0
2010-01-16,70020.0,70252.0,66925.0,67235.0,146524.0
2010-01-17,70020.0,70252.0,66925.0,67235.0,146524.0
2010-01-18,67544.0,68086.0,66384.0,67390.0,93223.0
2010-01-19,66925.0,67931.0,65533.0,65920.0,137065.0
2010-01-20,65997.0,66461.0,63521.0,64604.0,149648.0
2010-01-21,64682.0,66461.0,64604.0,65069.0,71885.0
2010-01-22,64295.0,65842.0,63831.0,65533.0,78929.0
2010-01-23,64295.0,65842.0,63831.0,65533.0,78929.0
2010-01-24,64295.0,65842.0,63831.0,65533.0,78929.0
2010-01-25,64218.0,65997.0,64218.0,65533.0,42546.0
2010-01-26,67003.0,68086.0,65842.0,65842.0,104441.0
2010-01-27,66152.0,67003.0,64372.0,64991.0,70671.0
2010-01-28,64914.0,66152.0,63831.0,65765.0,44427.0
2010-01-29,64991.0,64991.0,63057.0,64218.0,41795.0
2010-01-30,64991.0,64991.0,63057.0,64218.0,41795.0
2010-01-31,64991.0,64991.0,63057.0,64218.0,41795.0
2010-02-01,63521.0,64604.0,60349.0,60813.0,97529.0
2010-02-02,61045.0,61510.0,60349.0,60736.0,33345.0
2010-02-03,62128.0,63289.0,61200.0,63289.0,70463.0
