,086790 KS Equity,086790 KS Equity,086790 KS Equity,086790 KS Equity,086790 KS Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2010-01-01,19359.0,19536.0,19122.0,19477.0,1542001.0
2010-01-02,19359.0,19536.0,19122.0,19477.0,1542001.0
2010-01-03,19359.0,19536.0,19122.0,19477.0,1542001.0
2010-01-04,19329.0,20040.0,19329.0,19744.0,937641.0
2010-01-05,19832.0,20129.0,19596.0,20069.0,905371.0
2010-01-06,20129.0,20395.0,19980.0,20069.0,764060.0
2010-01-07,20129.0,20158.0,19596.0,19803.0,799353.0
2010-01-08,19980.0,20040.0,19714.0,19862.0,1099586.0
2010-01-09,19980.0,20040.0,19714.0,19862.0,1099586.0
2010-01-10,19980.0,20040.0,19714.0,19862.0,1099586.0
2010-01-11,19921.0,21401.0,19921.0,21194.0,3102015.0
2010-01-12,21313.0,21401.0,21017.0,21165.0,1533697.0
2010-01-13,21017.0,21372.0,20721.0,21135.0,1001636.0
2010-01-14,21135.0,21253.0,20602.0,21076.0,1117848.0
2010-01-15,20957.0,21165.0,20602.0,20898.0,928295.0
2010-01-16,20957.0,21165.0,20602.0,20898.0,928295.0
2010-01-17,20957.0,21165.0,20602.0,20898.0,928295.0
2010-01-18,20721.0,21017.0,20277.0,20809.0,837568.0
2010-01-19,20661.0,21313.0,20661.0,20987.0,1268574.0
2010-01-20,21431.0,21697.0,21253.0,21461.0,2720749.0
2010-01-21,21313.0,21490.0,20691.0,20987.0,2014912.0
2010-01-22,20188.0,20721.0,19892.0,20365.0,1693859.0
2010-01-23,20188.0,20721.0,19892.0,20365.0,1693859.0
2010-01-24,20188.0,20721.0,19892.0,20365.0,1693859.0
2010-01-25,20069.0,20158.0,19536.0,19951.0,1776002.0
2010-01-26,20069.0,20780.0,19832.0,19862.0,1462946.0
2010-01-27,20129.0,20247.0,19507.0,19892.0,1013716.0
2010-01-28,19892.0,20573.0,19596.0,20336.0,1079421.0
2010-01-29,20336.0,20336.0,19536.0,19714.0,1021616.0
2010-01-30,20336.0,20336.0,19536.0,19714.0,1021616.0
2010-01-31,20336.0,20336.0,19536.0,19714.0,1021616.0
2010-02-01,19536.0,20217.0,19477.0,19832.0,955924.0
2010-02-02,20010.0,20010.0,19270.0,19477.0,1183475.0
2010-02-03,19714.0,19803.0,19270.0,19625.0,1241529.0
2010-02-04,19625.0,19744.0,19240.0,19477.0,1011884.0
2010-02-05,18826.0,19033.0,18648.0,18648.0,1551210.0
2010-02-06,18826.0,19033.0,18648.0,18648.0,1551210.0
2010-02-07,18826.0,19033.0,18648.0,18648.0,1551210.0
2010-02-08,18471.0,18500.0,17553.0,17701.0,1942546.0
2010-02-09,17968.0,18382.0,17879.0,18352.0,1577524.0
2010-02-10,18560.0,18678.0,18056.0,18234.0,983623.0
2010-02-11,18500.0,18885.0,18471.0,18767.0,1364176.0
2010-02-12,18974.0,19122.0,18530.0,18856.0,1323353.0
2010-02-13,18974.0,19122.0,18530.0,18856.0,1323353.0
2010-02-14,18974.0,19122.0,18530.0,18856.0,1323353.0
2010-02-15,18974.0,19122.0,18530.0,18856.0,1323353.0
2010-02-16,18678.0,18974.0,18678.0,18856.0,280401.0
2010-02-17,19211.0,19536.0,19092.0,19388.0,1575590.0
2010-02-18,19536.0,19832.0,19329.0,19536.0,1002711.0
2010-02-19,19477.0,19596.0,18678.0,18826.0,1342298.0
2010-02-20,19477.0,19596.0,18678.0,18826.0,1342298.0
2010-02-21,19477.0,19596.0,18678.0,18826.0,1342298.0
2010-02-22,19240.0,19744.0,19211.0,19596.0,970383.0
2010-02-23,19714.0,20069.0,19536.0,20010.0,1582498.0
2010-02-24,19892.0,20129.0,19714.0,20010.0,931013.0
2010-02-25,19773.0,20069.0,19566.0,19892.0,1044863.0
2010-02-26,19714.0,19951.0,19507.0,19832.0,1019220.0
2010-02-27,19714.0,19951.0,19507.0,19832.0,1019220.0
2010-02-28,19714.0,19951.0,19507.0,19832.0,1019220.0
2010-03-01,19714.0,19951.0,19507.0,19832.0,1019220.0
2010-03-02,20306.0,20306.0,19803.0,19892.0,845069.0
2010-03-03,19625.0,20395.0,19625.0,20277.0,687464.0
2010-03-04,20069.0,20365.0,19951.0,20188.0,458689.0
2010-03-05,20069.0,20425.0,19714.0,20099.0,911386.0
2010-03-06,20069.0,20425.0,19714.0,20099.0,911386.0
2010-03-07,20069.0,20425.0,19714.0,20099.0,911386.0
2010-03-08,20188.0,20573.0,20188.0,20395.0,632484.0
2010-03-09,20425.0,20632.0,20277.0,20543.0,486149.0
2010-03-10,20425.0,20543.0,20040.0,20129.0,722684.0
2010-03-11,20395.0,20543.0,19832.0,19832.0,1440988.0
2010-03-12,19951.0,20069.0,19744.0,19832.0,624133.0
2010-03-13,19951.0,20069.0,19744.0,19832.0,624133.0
2010-03-14,19951.0,20069.0,19744.0,19832.0,624133.0
2010-03-15,19980.0,20099.0,19536.0,19536.0,443650.0
2010-03-16,19803.0,19803.0,19359.0,19596.0,907732.0
2010-03-17,19625.0,19951.0,19359.0,19832.0,1690469.0
2010-03-18,19625.0,20247.0,19625.0,19980.0,1163733.0
2010-03-19,19980.0,20247.0,19477.0,19596.0,1819243.0
2010-03-20,19980.0,20247.0,19477.0,19596.0,1819243.0
2010-03-21,19980.0,20247.0,19477.0,19596.0,1819243.0
2010-03-22,19477.0,19507.0,18915.0,19300.0,1796942.0
2010-03-23,19418.0,19448.0,19152.0,19211.0,1418353.0
2010-03-24,19270.0,19388.0,18826.0,18915.0,1141956.0
2010-03-25,18944.0,19240.0,18767.0,18856.0,1485837.0
2010-03-26,19063.0,19655.0,18974.0,19536.0,1175160.0
2010-03-27,19063.0,19655.0,18974.0,19536.0,1175160.0
2010-03-28,19063.0,19655.0,18974.0,19536.0,1175160.0
2010-03-29,19536.0,19832.0,19418.0,19655.0,1199305.0
2010-03-30,20040.0,20750.0,19892.0,20573.0,2567806.0
2010-03-31,20721.0,21076.0,20365.0,20750.0,2169281.0
2010-04-01,20543.0,21076.0,20513.0,20809.0,701288.0
2010-04-02,20839.0,21076.0,20691.0,20869.0,938579.0
2010-04-03,20839.0,21076.0,20691.0,20869.0,938579.0
2010-04-04,20839.0,21076.0,20691.0,20869.0,938579.0
2010-04-05,20809.0,21046.0,20513.0,20661.0,811384.0
2010-04-06,20780.0,21076.0,20691.0,20721.0,557505.0
2010-04-07,20928.0,20957.0,19980.0,20188.0,1321931.0
2010-04-08,20277.0,20277.0,19744.0,20069.0,1361687.0
2010-04-09,20513.0,20839.0,19832.0,20099.0,2441496.0
2010-04-10,20513.0,20839.0,19832.0,20099.0,2441496.0
2010-04-11,20513.0,20839.0,19832.0,20099.0,2441496.0
2010-04-12,20365.0,20987.0,20247.0,20691.0,2453891.0
2010-04-13,20721.0,20928.0,20573.0,20750.0,1050762.0
2010-04-14,21017.0,21609.0,20809.0,21431.0,2059600.0
2010-04-15,22082.0,22645.0,21845.0,22023.0,4656205.0
2010-04-16,22319.0,22497.0,21786.0,22289.0,1413896.0
2010-04-17,22319.0,22497.0,21786.0,22289.0,1413896.0
2010-04-18,22319.0,22497.0,21786.0,22289.0,1413896.0
2010-04-19,21609.0,22023.0,21431.0,21816.0,1543665.0
2010-04-20,22289.0,22556.0,21579.0,21905.0,1337463.0
2010-04-21,22260.0,22260.0,21757.0,21964.0,1004419.0
2010-04-22,21697.0,21905.0,21372.0,21668.0,881574.0
2010-04-23,21816.0,21816.0,20987.0,21342.0,1116753.0
2010-04-24,21816.0,21816.0,20987.0,21342.0,1116753.0
2010-04-25,21816.0,21816.0,20987.0,21342.0,1116753.0
2010-04-26,21401.0,21845.0,21372.0,21372.0,1072878.0
2010-04-27,21431.0,21490.0,21017.0,21135.0,1012927.0
2010-04-28,20721.0,20780.0,20158.0,20336.0,2072505.0
2010-04-29,20543.0,20602.0,20247.0,20543.0,1014010.0
2010-04-30,20928.0,21046.0,20543.0,20632.0,1071667.0
2010-05-01,20928.0,21046.0,20543.0,20632.0,1071667.0
2010-05-02,20928.0,21046.0,20543.0,20632.0,1071667.0
2010-05-03,20632.0,20987.0,20395.0,20721.0,860339.0
2010-05-04,20839.0,20957.0,20425.0,20632.0,461560.0
2010-05-05,20839.0,20957.0,20425.0,20632.0,461560.0
2010-05-06,19892.0,20069.0,18944.0,19921.0,1572061.0
2010-05-07,19359.0,19359.0,18648.0,18826.0,2706101.0
2010-05-08,19359.0,19359.0,18648.0,18826.0,2706101.0
2010-05-09,19359.0,19359.0,18648.0,18826.0,2706101.0
2010-05-10,19181.0,19477.0,18796.0,19300.0,1608263.0
2010-05-11,19921.0,19921.0,19033.0,19122.0,1725737.0
2010-05-12,19270.0,19359.0,18767.0,18915.0,834303.0
2010-05-13,19240.0,19388.0,19004.0,19004.0,989062.0
2010-05-14,18856.0,18944.0,18382.0,18471.0,1541014.0
2010-05-15,18856.0,18944.0,18382.0,18471.0,1541014.0
2010-05-16,18856.0,18944.0,18382.0,18471.0,1541014.0
2010-05-17,18234.0,18293.0,17494.0,17701.0,1633749.0
2010-05-18,17790.0,17938.0,17494.0,17908.0,768279.0
2010-05-19,17701.0,17820.0,17316.0,17760.0,655544.0
2010-05-20,17494.0,18382.0,17494.0,17997.0,1031036.0
2010-05-21,17494.0,18382.0,17494.0,17997.0,1031036.0
2010-05-22,17494.0,18382.0,17494.0,17997.0,1031036.0
