,LOW US Equity
2019-05-05,80671.0
2019-05-06,80671.0
2019-05-07,80671.0
2019-05-08,80671.0
2019-05-09,80671.0
2019-05-10,80671.0
2019-05-11,80671.0
2019-05-12,80671.0
2019-05-13,80671.0
2019-05-14,80671.0
2019-05-15,80671.0
2019-05-16,80671.0
2019-05-17,80671.0
2019-05-18,80671.0
2019-05-19,80671.0
2019-05-20,80671.0
2019-05-21,80671.0
2019-05-22,86114.0
2019-05-23,86114.0
2019-05-24,86114.0
2019-05-25,86114.0
2019-05-26,86114.0
2019-05-27,86114.0
2019-05-28,86114.0
2019-05-29,86114.0
2019-05-30,86114.0
2019-05-31,86114.0
2019-06-01,86114.0
2019-06-02,86114.0
2019-06-03,86114.0
2019-06-04,86114.0
2019-06-05,86114.0
2019-06-06,86114.0
2019-06-07,86114.0
2019-06-08,86114.0
2019-06-09,86114.0
2019-06-10,86114.0
2019-06-11,86114.0
2019-06-12,86114.0
2019-06-13,86114.0
2019-06-14,86114.0
2019-06-15,86114.0
2019-06-16,86114.0
2019-06-17,86114.0
2019-06-18,86114.0
2019-06-19,86114.0
2019-06-20,86114.0
2019-06-21,86114.0
2019-06-22,86114.0
2019-06-23,86114.0
2019-06-24,86114.0
2019-06-25,86114.0
2019-06-26,86114.0
2019-06-27,86114.0
2019-06-28,86114.0
2019-06-29,86114.0
2019-06-30,86114.0
2019-07-01,86114.0
2019-07-02,86114.0
2019-07-03,86114.0
2019-07-04,86114.0
2019-07-05,86114.0
2019-07-06,86114.0
2019-07-07,86114.0
2019-07-08,86114.0
2019-07-09,86114.0
2019-07-10,86114.0
2019-07-11,96001.5
2019-07-12,96001.5
2019-07-13,96001.5
2019-07-14,96001.5
2019-07-15,96001.5
2019-07-16,96001.5
2019-07-17,96001.5
2019-07-18,96001.5
2019-07-19,96001.5
2019-07-20,96001.5
2019-07-21,96001.5
2019-07-22,96001.5
2019-07-23,96001.5
2019-07-24,96001.5
2019-07-25,96001.5
2019-07-26,96001.5
2019-07-27,96001.5
2019-07-28,96001.5
2019-07-29,96001.5
2019-07-30,96001.5
2019-07-31,96001.5
2019-08-01,96001.5
2019-08-02,96001.5
2019-08-03,96001.5
2019-08-04,96001.5
2019-08-05,96001.5
2019-08-06,96001.5
2019-08-07,96001.5
2019-08-08,96001.5
2019-08-09,96001.5
2019-08-10,96001.5
2019-08-11,96001.5
2019-08-12,96001.5
2019-08-13,96001.5
2019-08-14,96001.5
2019-08-15,96001.5
2019-08-16,96001.5
2019-08-17,96001.5
2019-08-18,96001.5
2019-08-19,96001.5
2019-08-20,96001.5
2019-08-21,105889.0
2019-08-22,105889.0
2019-08-23,105889.0
2019-08-24,105889.0
2019-08-25,105889.0
2019-08-26,105889.0
2019-08-27,105889.0
2019-08-28,105889.0
2019-08-29,105889.0
2019-08-30,105889.0
2019-08-31,105889.0
2019-09-01,105889.0
2019-09-02,105889.0
2019-09-03,105889.0
2019-09-04,105889.0
2019-09-05,105889.0
2019-09-06,105889.0
2019-09-07,105889.0
2019-09-08,105889.0
2019-09-09,105889.0
2019-09-10,105889.0
2019-09-11,105889.0
2019-09-12,105889.0
2019-09-13,105889.0
2019-09-14,105889.0
2019-09-15,105889.0
2019-09-16,105889.0
2019-09-17,105889.0
2019-09-18,105889.0
2019-09-19,105889.0
2019-09-20,105889.0
2019-09-21,105889.0
2019-09-22,105889.0
2019-09-23,105889.0
2019-09-24,105889.0
2019-09-25,105889.0
2019-09-26,105889.0
2019-09-27,105889.0
2019-09-28,105889.0
2019-09-29,105889.0
2019-09-30,105889.0
2019-10-01,105889.0
2019-10-02,105889.0
2019-10-03,105889.0
2019-10-04,105889.0
2019-10-05,105889.0
2019-10-06,105889.0
2019-10-07,105889.0
2019-10-08,105889.0
2019-10-09,105889.0
2019-10-10,105889.0
2019-10-11,105889.0
2019-10-12,105889.0
2019-10-13,105889.0
2019-10-14,105889.0
2019-10-15,105889.0
2019-10-16,105889.0
2019-10-17,105889.0
2019-10-18,105889.0
2019-10-19,105889.0
2019-10-20,105889.0
2019-10-21,105889.0
2019-10-22,105889.0
2019-10-23,105889.0
2019-10-24,105889.0
2019-10-25,105889.0
2019-10-26,105889.0
2019-10-27,105889.0
2019-10-28,105889.0
2019-10-29,105889.0
2019-10-30,105889.0
2019-10-31,105889.0
2019-11-01,105889.0
2019-11-02,105889.0
2019-11-03,105889.0
2019-11-04,105889.0
2019-11-05,105889.0
2019-11-06,105889.0
2019-11-07,105889.0
2019-11-08,105889.0
2019-11-09,105889.0
2019-11-10,105889.0
2019-11-11,105889.0
2019-11-12,105889.0
2019-11-13,105889.0
2019-11-14,105889.0
2019-11-15,105889.0
2019-11-16,105889.0
2019-11-17,105889.0
2019-11-18,105889.0
2019-11-19,105889.0
2019-11-20,105889.0
2019-11-21,94271.0
2019-11-22,94271.0
2019-11-23,94271.0
2019-11-24,94271.0
2019-11-25,94271.0
2019-11-26,94271.0
2019-11-27,94271.0
2019-11-28,94271.0
2019-11-29,94271.0
2019-11-30,94271.0
2019-12-01,94271.0
2019-12-02,94271.0
2019-12-03,94271.0
2019-12-04,94271.0
2019-12-05,94271.0
2019-12-06,94271.0
2019-12-07,94271.0
2019-12-08,94271.0
2019-12-09,94271.0
2019-12-10,94271.0
2019-12-11,94271.0
2019-12-12,94271.0
2019-12-13,94271.0
2019-12-14,94271.0
2019-12-15,94271.0
2019-12-16,94271.0
2019-12-17,94271.0
2019-12-18,94271.0
2019-12-19,94271.0
2019-12-20,94271.0
2019-12-21,94271.0
2019-12-22,94271.0
2019-12-23,94271.0
2019-12-24,94271.0
2019-12-25,94271.0
2019-12-26,94271.0
2019-12-27,94271.0
2019-12-28,94271.0
2019-12-29,94271.0
2019-12-30,94271.0
2019-12-31,94271.0
2020-01-01,94271.0
2020-01-02,94271.0
2020-01-03,94271.0
2020-01-04,94271.0
2020-01-05,94271.0
2020-01-06,94271.0
2020-01-07,94271.0
2020-01-08,94271.0
2020-01-09,94271.0
2020-01-10,94271.0
2020-01-11,94271.0
2020-01-12,94271.0
2020-01-13,94271.0
2020-01-14,94271.0
2020-01-15,94271.0
2020-01-16,94271.0
2020-01-17,94271.0
2020-01-18,94271.0
2020-01-19,94271.0
2020-01-20,94271.0
2020-01-21,94271.0
2020-01-22,94271.0
2020-01-23,94271.0
2020-01-24,94271.0
2020-01-25,94271.0
2020-01-26,94271.0
2020-01-27,94271.0
2020-01-28,94271.0
2020-01-29,94271.0
2020-01-30,94271.0
2020-01-31,94271.0
2020-02-01,94271.0
2020-02-02,94271.0
2020-02-03,94271.0
2020-02-04,94271.0
2020-02-05,94271.0
2020-02-06,94271.0
2020-02-07,94271.0
2020-02-08,94271.0
2020-02-09,94271.0
2020-02-10,94271.0
2020-02-11,94271.0
2020-02-12,94271.0
2020-02-13,94271.0
2020-02-14,94271.0
2020-02-15,94271.0
2020-02-16,94271.0
2020-02-17,94271.0
2020-02-18,94271.0
2020-02-19,94271.0
2020-02-20,94271.0
2020-02-21,94271.0
2020-02-22,94271.0
2020-02-23,94271.0
2020-02-24,94271.0
2020-02-25,94271.0
2020-02-26,89821.333
2020-02-27,89821.333
2020-02-28,89821.333
2020-02-29,89821.333
2020-03-01,89821.333
2020-03-02,89821.333
2020-03-03,89902.333
2020-03-04,89902.333
2020-03-05,89902.333
2020-03-06,89902.333
2020-03-07,89902.333
2020-03-08,89902.333
2020-03-09,89902.333
2020-03-10,89902.333
2020-03-11,89902.333
2020-03-12,89902.333
2020-03-13,89902.333
2020-03-14,89902.333
2020-03-15,89902.333
2020-03-16,89902.333
2020-03-17,89902.333
2020-03-18,89902.333
2020-03-19,89902.333
2020-03-20,89902.333
2020-03-21,89902.333
2020-03-22,89902.333
2020-03-23,89902.333
2020-03-24,89902.333
2020-03-25,89902.333
2020-03-26,89902.333
2020-03-27,89902.333
2020-03-28,89902.333
2020-03-29,89902.333
2020-03-30,89902.333
2020-03-31,89902.333
2020-04-01,89902.333
2020-04-02,89902.333
2020-04-03,89902.333
2020-04-04,89902.333
2020-04-05,89902.333
2020-04-06,89902.333
2020-04-07,90084.0
2020-04-08,90084.0
2020-04-09,90084.0
2020-04-10,90084.0
2020-04-11,90084.0
2020-04-12,90084.0
2020-04-13,90084.0
2020-04-14,90084.0
2020-04-15,90084.0
2020-04-16,90084.0
2020-04-17,90084.0
2020-04-18,90084.0
2020-04-19,90084.0
2020-04-20,90084.0
2020-04-21,90084.0
2020-04-22,90084.0
2020-04-23,90084.0
2020-04-24,90084.0
2020-04-25,90084.0
2020-04-26,90084.0
2020-04-27,90084.0
2020-04-28,90084.0
2020-04-29,90084.0
2020-04-30,90084.0
2020-05-01,90084.0
2020-05-02,90084.0
2020-05-03,90084.0
2020-05-04,90084.0
2020-05-05,90084.0
2020-05-06,90084.0
2020-05-07,90084.0
2020-05-08,90084.0
2020-05-09,90084.0
2020-05-10,90084.0
2020-05-11,90084.0
2020-05-12,90084.0
2020-05-13,90084.0
2020-05-14,90084.0
2020-05-15,90084.0
2020-05-16,90084.0
2020-05-17,90084.0
2020-05-18,90084.0
2020-05-19,90084.0
2020-05-20,92967.333
2020-05-21,92967.333
2020-05-22,92967.333
2020-05-23,92967.333
2020-05-24,92967.333
2020-05-25,92967.333
2020-05-26,92967.333
2020-05-27,93689.667
2020-05-28,93689.667
2020-05-29,93689.667
2020-05-30,93689.667
2020-05-31,93689.667
2020-06-01,93689.667
2020-06-02,93689.667
2020-06-03,93689.667
2020-06-04,93689.667
2020-06-05,93689.667
2020-06-06,93689.667
2020-06-07,93689.667
2020-06-08,93689.667
2020-06-09,93689.667
2020-06-10,93689.667
2020-06-11,93689.667
2020-06-12,93689.667
2020-06-13,93689.667
2020-06-14,93689.667
2020-06-15,93689.667
2020-06-16,93689.667
2020-06-17,93689.667
2020-06-18,93689.667
2020-06-19,93689.667
2020-06-20,93689.667
2020-06-21,93689.667
2020-06-22,93689.667
2020-06-23,93689.667
2020-06-24,93821.667
2020-06-25,93821.667
2020-06-26,93821.667
2020-06-27,93821.667
2020-06-28,93821.667
2020-06-29,93821.667
2020-06-30,93821.667
2020-07-01,93821.667
2020-07-02,93821.667
2020-07-03,93821.667
2020-07-04,93821.667
2020-07-05,93821.667
2020-07-06,93821.667
2020-07-07,93821.667
2020-07-08,93821.667
2020-07-09,93821.667
2020-07-10,93821.667
2020-07-11,93821.667
2020-07-12,93821.667
2020-07-13,93821.667
2020-07-14,93821.667
2020-07-15,93821.667
2020-07-16,93821.667
2020-07-17,93821.667
2020-07-18,93821.667
2020-07-19,93821.667
2020-07-20,93821.667
2020-07-21,93821.667
2020-07-22,93821.667
2020-07-23,93821.667
2020-07-24,93821.667
2020-07-25,93821.667
2020-07-26,93821.667
2020-07-27,93821.667
2020-07-28,93821.667
2020-07-29,93821.667
2020-07-30,93821.667
2020-07-31,93821.667
2020-08-01,93821.667
2020-08-02,93821.667
2020-08-03,93821.667
2020-08-04,93821.667
2020-08-05,93821.667
2020-08-06,93821.667
2020-08-07,93821.667
2020-08-08,93821.667
2020-08-09,93821.667
2020-08-10,93821.667
2020-08-11,93821.667
2020-08-12,93821.667
2020-08-13,93821.667
2020-08-14,93821.667
2020-08-15,93821.667
2020-08-16,93821.667
2020-08-17,93821.667
2020-08-18,95476.0
2020-08-19,95476.0
2020-08-20,99679.0
2020-08-21,99679.0
2020-08-22,99679.0
2020-08-23,99679.0
2020-08-24,99679.0
2020-08-25,99679.0
2020-08-26,99679.0
2020-08-27,99679.0
2020-08-28,99679.0
2020-08-29,99679.0
2020-08-30,99679.0
2020-08-31,99679.0
2020-09-01,99679.0
2020-09-02,99679.0
2020-09-03,99679.0
2020-09-04,99679.0
2020-09-05,99679.0
2020-09-06,99679.0
2020-09-07,99679.0
2020-09-08,99679.0
2020-09-09,99679.0
2020-09-10,99679.0
2020-09-11,99679.0
2020-09-12,99679.0
2020-09-13,99679.0
2020-09-14,99679.0
2020-09-15,99679.0
2020-09-16,99679.0
2020-09-17,99679.0
2020-09-18,99679.0
2020-09-19,99679.0
2020-09-20,99679.0
2020-09-21,99679.0
2020-09-22,99679.0
2020-09-23,99057.0
2020-09-24,99057.0
2020-09-25,99057.0
2020-09-26,99057.0
2020-09-27,99057.0
2020-09-28,99057.0
2020-09-29,99057.0
2020-09-30,99057.0
2020-10-01,99057.0
2020-10-02,99057.0
2020-10-03,99057.0
2020-10-04,99057.0
2020-10-05,99057.0
2020-10-06,99057.0
2020-10-07,99057.0
2020-10-08,97939.0
2020-10-09,97939.0
2020-10-10,97939.0
2020-10-11,97939.0
2020-10-12,97939.0
2020-10-13,97939.0
2020-10-14,97939.0
2020-10-15,97939.0
2020-10-16,97939.0
2020-10-17,97939.0
2020-10-18,97939.0
2020-10-19,97939.0
2020-10-20,97939.0
2020-10-21,97939.0
2020-10-22,97939.0
2020-10-23,97939.0
2020-10-24,97939.0
2020-10-25,97939.0
2020-10-26,97939.0
2020-10-27,97939.0
2020-10-28,97939.0
2020-10-29,97939.0
2020-10-30,97939.0
2020-10-31,97939.0
2020-11-01,97939.0
2020-11-02,97939.0
2020-11-03,97939.0
2020-11-04,97939.0
2020-11-05,97939.0
2020-11-06,97939.0
2020-11-07,97939.0
2020-11-08,97939.0
2020-11-09,97939.0
2020-11-10,97939.0
2020-11-11,97939.0
2020-11-12,97939.0
2020-11-13,97939.0
2020-11-14,97939.0
2020-11-15,97939.0
2020-11-16,97939.0
2020-11-17,97939.0
2020-11-18,98753.0
2020-11-19,99001.5
2020-11-20,99001.5
2020-11-21,99646.5
2020-11-22,99646.5
2020-11-23,99646.5
2020-11-24,99646.5
2020-11-25,99646.5
2020-11-26,99646.5
2020-11-27,99646.5
2020-11-28,99646.5
2020-11-29,99646.5
2020-11-30,99646.5
2020-12-01,99646.5
2020-12-02,99646.5
2020-12-03,99646.5
2020-12-04,99646.5
2020-12-05,99646.5
2020-12-06,99646.5
2020-12-07,99646.5
2020-12-08,99646.5
2020-12-09,97572.2
2020-12-10,97572.2
2020-12-11,97572.2
2020-12-12,97572.2
2020-12-13,97572.2
2020-12-14,97572.2
2020-12-15,97076.0
2020-12-16,97076.0
2020-12-17,97076.0
2020-12-18,97076.0
2020-12-19,97076.0
2020-12-20,97076.0
2020-12-21,97076.0
2020-12-22,97076.0
2020-12-23,97076.0
2020-12-24,97076.0
2020-12-25,97076.0
2020-12-26,97076.0
2020-12-27,97076.0
2020-12-28,97076.0
2020-12-29,97076.0
2020-12-30,97076.0
2020-12-31,97076.0
2021-01-01,97076.0
2021-01-02,97076.0
2021-01-03,97076.0
2021-01-04,97076.0
2021-01-05,97076.0
2021-01-06,97076.0
2021-01-07,97076.0
2021-01-08,97076.0
2021-01-09,97076.0
2021-01-10,97076.0
2021-01-11,97076.0
2021-01-12,97076.0
2021-01-13,97076.0
2021-01-14,97076.0
2021-01-15,97076.0
2021-01-16,97076.0
2021-01-17,97076.0
2021-01-18,97076.0
2021-01-19,97076.0
2021-01-20,97076.0
2021-01-21,97076.0
2021-01-22,97076.0
2021-01-23,97076.0
2021-01-24,97076.0
2021-01-25,97076.0
2021-01-26,97076.0
2021-01-27,97076.0
2021-01-28,97076.0
2021-01-29,97236.8
2021-01-30,97236.8
2021-01-31,97236.8
2021-02-01,97236.8
2021-02-02,97236.8
2021-02-03,97236.8
2021-02-04,97236.8
2021-02-05,97236.8
2021-02-06,97236.8
2021-02-07,97236.8
2021-02-08,97236.8
2021-02-09,97236.8
2021-02-10,97236.8
2021-02-11,97236.8
2021-02-12,97236.8
2021-02-13,97236.8
2021-02-14,97236.8
2021-02-15,97236.8
2021-02-16,97236.8
2021-02-17,97236.8
2021-02-18,97236.8
2021-02-19,97843.2
2021-02-20,97843.2
2021-02-21,97843.2
2021-02-22,97843.2
2021-02-23,97843.2
2021-02-24,99390.6
2021-02-25,99390.6
2021-02-26,99390.6
2021-02-27,99390.6
2021-02-28,99390.6
2021-03-01,99390.6
2021-03-02,99390.6
2021-03-03,99390.6
2021-03-04,99390.6
2021-03-05,99390.6
2021-03-06,99390.6
2021-03-07,99390.6
2021-03-08,99390.6
2021-03-09,99390.6
2021-03-10,99390.6
2021-03-11,99390.6
2021-03-12,99390.6
2021-03-13,99390.6
2021-03-14,99390.6
2021-03-15,99390.6
2021-03-16,99390.6
2021-03-17,100078.6
2021-03-18,100078.6
2021-03-19,100078.6
2021-03-20,100078.6
2021-03-21,100078.6
2021-03-22,100078.6
2021-03-23,100078.6
2021-03-24,100078.6
2021-03-25,100078.6
2021-03-26,100078.6
2021-03-27,100078.6
2021-03-28,100078.6
2021-03-29,100078.6
2021-03-30,100078.6
2021-03-31,100078.6
2021-04-01,100078.6
2021-04-02,100078.6
2021-04-03,100078.6
2021-04-04,100078.6
2021-04-05,100078.6
2021-04-06,100078.6
2021-04-07,100078.6
2021-04-08,100078.6
2021-04-09,100078.6
2021-04-10,100078.6
2021-04-11,100078.6
2021-04-12,99533.8
2021-04-13,99533.8
2021-04-14,99533.8
2021-04-15,99533.8
2021-04-16,100430.4
2021-04-17,100430.4
2021-04-18,100430.4
2021-04-19,100430.4
2021-04-20,100430.4
2021-04-21,100786.2
2021-04-22,100786.2
2021-04-23,100786.2
2021-04-24,100786.2
2021-04-25,100786.2
2021-04-26,100786.2
2021-04-27,100786.2
2021-04-28,100786.2
2021-04-29,100240.0
2021-04-30,100240.0
2021-05-01,100240.0
2021-05-02,100240.0
2021-05-03,100240.0
2021-05-04,100240.0
2021-05-05,100240.0
2021-05-06,100240.0
2021-05-07,100240.0
2021-05-08,100240.0
2021-05-09,100240.0
2021-05-10,100240.0
2021-05-11,100240.0
2021-05-12,100240.0
2021-05-13,100240.0
2021-05-14,100240.0
2021-05-15,100240.0
2021-05-16,100551.6
2021-05-17,100551.6
2021-05-18,100551.6
2021-05-19,101904.0
2021-05-20,103156.667
2021-05-21,103156.667
2021-05-22,103883.667
2021-05-23,103883.667
2021-05-24,103883.667
2021-05-25,103883.667
2021-05-26,103883.667
2021-05-27,103883.667
2021-05-28,103883.667
2021-05-29,103883.667
2021-05-30,103883.667
2021-05-31,103883.667
2021-06-01,103883.667
2021-06-02,103883.667
2021-06-03,103883.667
2021-06-04,103883.667
2021-06-05,103883.667
2021-06-06,103883.667
2021-06-07,103883.667
2021-06-08,103883.667
2021-06-09,103883.667
2021-06-10,103883.667
2021-06-11,103883.667
2021-06-12,103883.667
2021-06-13,103883.667
2021-06-14,103883.667
2021-06-15,103883.667
2021-06-16,103883.667
2021-06-17,103883.667
2021-06-18,103883.667
2021-06-19,103883.667
2021-06-20,103883.667
2021-06-21,103883.667
2021-06-22,103883.667
2021-06-23,103883.667
2021-06-24,103883.667
2021-06-25,103883.667
2021-06-26,103883.667
2021-06-27,103883.667
2021-06-28,103883.667
2021-06-29,103883.667
2021-06-30,103883.667
2021-07-01,103883.667
2021-07-02,103883.667
2021-07-03,103883.667
2021-07-04,103883.667
2021-07-05,103883.667
2021-07-06,103883.667
2021-07-07,103883.667
2021-07-08,103883.667
2021-07-09,103883.667
2021-07-10,103883.667
2021-07-11,103883.667
2021-07-12,103883.667
2021-07-13,103883.667
2021-07-14,103883.667
2021-07-15,103883.667
2021-07-16,103883.667
2021-07-17,103883.667
2021-07-18,103883.667
2021-07-19,103883.667
2021-07-20,103883.667
2021-07-21,103883.667
2021-07-22,103883.667
2021-07-23,103883.667
2021-07-24,103883.667
2021-07-25,103883.667
2021-07-26,103883.667
2021-07-27,103883.667
2021-07-28,103883.667
2021-07-29,103883.667
2021-07-30,103883.667
2021-07-31,103883.667
2021-08-01,103883.667
2021-08-02,103883.667
2021-08-03,103883.667
2021-08-04,103883.667
2021-08-05,103883.667
2021-08-06,103883.667
2021-08-07,103883.667
2021-08-08,103883.667
2021-08-09,103883.667
2021-08-10,103883.667
2021-08-11,103883.667
2021-08-12,103883.667
2021-08-13,103883.667
2021-08-14,103883.667
2021-08-15,103883.667
2021-08-16,103883.667
2021-08-17,103883.667
2021-08-18,104224.286
2021-08-19,103672.0
2021-08-20,103672.0
2021-08-21,103672.0
2021-08-22,103672.0
2021-08-23,103672.0
2021-08-24,103672.0
2021-08-25,103889.0
2021-08-26,103889.0
2021-08-27,103889.0
2021-08-28,103889.0
2021-08-29,103889.0
2021-08-30,103889.0
2021-08-31,103889.0
2021-09-01,103889.0
2021-09-02,103889.0
2021-09-03,103889.0
2021-09-04,103889.0
2021-09-05,103889.0
2021-09-06,103889.0
2021-09-07,103889.0
2021-09-08,103889.0
2021-09-09,103889.0
2021-09-10,103889.0
2021-09-11,103889.0
2021-09-12,103889.0
2021-09-13,104006.667
2021-09-14,104006.667
2021-09-15,104006.667
2021-09-16,104006.667
2021-09-17,104006.667
2021-09-18,104006.667
2021-09-19,104006.667
2021-09-20,104006.667
2021-09-21,104006.667
2021-09-22,104006.667
2021-09-23,104006.667
2021-09-24,104006.667
2021-09-25,104006.667
2021-09-26,104006.667
2021-09-27,104006.667
2021-09-28,104006.667
2021-09-29,104006.667
2021-09-30,104006.667
2021-10-01,104006.667
2021-10-02,104006.667
2021-10-03,104006.667
2021-10-04,104006.667
2021-10-05,104006.667
2021-10-06,104006.667
2021-10-07,104006.667
2021-10-08,104006.667
2021-10-09,104006.667
2021-10-10,104006.667
2021-10-11,104006.667
2021-10-12,104006.667
2021-10-13,104006.667
2021-10-14,104006.667
2021-10-15,104006.667
2021-10-16,104006.667
2021-10-17,104006.667
2021-10-18,104006.667
2021-10-19,104006.667
2021-10-20,104006.667
2021-10-21,104073.5
2021-10-22,104073.5
2021-10-23,104073.5
2021-10-24,104073.5
2021-10-25,104073.5
2021-10-26,104073.5
2021-10-27,104073.5
2021-10-28,104073.5
2021-10-29,104073.5
2021-10-30,104073.5
2021-10-31,104073.5
2021-11-01,104073.5
2021-11-02,104073.5
2021-11-03,104073.5
2021-11-04,104073.5
2021-11-05,104073.5
2021-11-06,104073.5
2021-11-07,104073.5
2021-11-08,104073.5
2021-11-09,104073.5
2021-11-10,104073.5
2021-11-11,104609.333
2021-11-12,104609.333
2021-11-13,104609.333
2021-11-14,104609.333
2021-11-15,104609.333
2021-11-16,104609.333
2021-11-17,104866.286
2021-11-18,105209.571
2021-11-19,105683.286
2021-11-20,105683.286
2021-11-21,105683.286
2021-11-22,106082.0
2021-11-23,106082.0
2021-11-24,106166.25
2021-11-25,106166.25
2021-11-26,106166.25
2021-11-27,106166.25
2021-11-28,106166.25
2021-11-29,106166.25
2021-11-30,106166.25
2021-12-01,106166.25
2021-12-02,106166.25
2021-12-03,106166.25
2021-12-04,106166.25
2021-12-05,106166.25
2021-12-06,105872.375
2021-12-07,105872.375
2021-12-08,105872.375
2021-12-09,105872.375
2021-12-10,105872.375
2021-12-11,105872.375
2021-12-12,105872.375
2021-12-13,105872.375
2021-12-14,105872.375
2021-12-15,104818.25
2021-12-16,104468.125
2021-12-17,104468.125
2021-12-18,104071.75
2021-12-19,104071.75
2021-12-20,104071.75
2021-12-21,104071.75
2021-12-22,104071.75
2021-12-23,104071.75
2021-12-24,104071.75
2021-12-25,104071.75
2021-12-26,104071.75
2021-12-27,104071.75
2021-12-28,104071.75
2021-12-29,104071.75
2021-12-30,104071.75
2021-12-31,104071.75
2022-01-01,104071.75
2022-01-02,104071.75
2022-01-03,104071.75
2022-01-04,104071.75
2022-01-05,104071.75
2022-01-06,104071.75
2022-01-07,104071.75
2022-01-08,104071.75
2022-01-09,104071.75
2022-01-10,103906.375
2022-01-11,103906.375
2022-01-12,103906.375
2022-01-13,103906.375
2022-01-14,103906.375
2022-01-15,103906.375
2022-01-16,103906.375
2022-01-17,103906.375
2022-01-18,103906.375
2022-01-19,103906.375
2022-01-20,103906.375
2022-01-21,103906.375
2022-01-22,103906.375
2022-01-23,103906.375
2022-01-24,103906.375
2022-01-25,103906.375
2022-01-26,103906.375
2022-01-27,103906.375
2022-01-28,103906.375
2022-01-29,103906.375
2022-01-30,103906.375
2022-01-31,103906.375
2022-02-01,103906.375
2022-02-02,103906.375
2022-02-03,103906.375
2022-02-04,103906.375
2022-02-05,103906.375
2022-02-06,103906.375
2022-02-07,103906.375
2022-02-08,103906.375
2022-02-09,103906.375
2022-02-10,103906.375
2022-02-11,103906.375
2022-02-12,103906.375
2022-02-13,103906.375
2022-02-14,103906.375
2022-02-15,103906.375
2022-02-16,103906.375
2022-02-17,103945.875
2022-02-18,103945.875
2022-02-19,103945.875
2022-02-20,104237.875
2022-02-21,104237.875
2022-02-22,104237.875
2022-02-23,104209.0
2022-02-24,104734.077
2022-02-25,104734.077
2022-02-26,104734.077
2022-02-27,104734.077
2022-02-28,104825.462
2022-03-01,104926.077
2022-03-02,104926.077
2022-03-03,104965.538
2022-03-04,104965.538
2022-03-05,104965.538
2022-03-06,104965.538
2022-03-07,104965.538
2022-03-08,104965.538
2022-03-09,104965.538
