,WMT US Equity
2019-05-15,605224.0
2019-05-16,606756.0
2019-05-17,606756.0
2019-05-18,606756.0
2019-05-19,606756.0
2019-05-20,606756.0
2019-05-21,606756.0
2019-05-22,606756.0
2019-05-23,606756.0
2019-05-24,606756.0
2019-05-25,606756.0
2019-05-26,606756.0
2019-05-27,606756.0
2019-05-28,606756.0
2019-05-29,606756.0
2019-05-30,606756.0
2019-05-31,606756.0
2019-06-01,606756.0
2019-06-02,606756.0
2019-06-03,606756.0
2019-06-04,606756.0
2019-06-05,606756.0
2019-06-06,606756.0
2019-06-07,606756.0
2019-06-08,606756.0
2019-06-09,606756.0
2019-06-10,606756.0
2019-06-11,606756.0
2019-06-12,606756.0
2019-06-13,606756.0
2019-06-14,606756.0
2019-06-15,606756.0
2019-06-16,606756.0
2019-06-17,606756.0
2019-06-18,606756.0
2019-06-19,606756.0
2019-06-20,606756.0
2019-06-21,606756.0
2019-06-22,606756.0
2019-06-23,606756.0
2019-06-24,606756.0
2019-06-25,606756.0
2019-06-26,606756.0
2019-06-27,606756.0
2019-06-28,606756.0
2019-06-29,606756.0
2019-06-30,606756.0
2019-07-01,606756.0
2019-07-02,606756.0
2019-07-03,606756.0
2019-07-04,606756.0
2019-07-05,606756.0
2019-07-06,606756.0
2019-07-07,606756.0
2019-07-08,606756.0
2019-07-09,606756.0
2019-07-10,606756.0
2019-07-11,620831.5
2019-07-12,620831.5
2019-07-13,620831.5
2019-07-14,620831.5
2019-07-15,620831.5
2019-07-16,620831.5
2019-07-17,620831.5
2019-07-18,620831.5
2019-07-19,620831.5
2019-07-20,620831.5
2019-07-21,620831.5
2019-07-22,620831.5
2019-07-23,620831.5
2019-07-24,620831.5
2019-07-25,620831.5
2019-07-26,620831.5
2019-07-27,620831.5
2019-07-28,620831.5
2019-07-29,620831.5
2019-07-30,620831.5
2019-07-31,620831.5
2019-08-01,620831.5
2019-08-02,620831.5
2019-08-03,620831.5
2019-08-04,620831.5
2019-08-05,620831.5
2019-08-06,620831.5
2019-08-07,620831.5
2019-08-08,620831.5
2019-08-09,620831.5
2019-08-10,620831.5
2019-08-11,620831.5
2019-08-12,620831.5
2019-08-13,620831.5
2019-08-14,620831.5
2019-08-15,618924.0
2019-08-16,618924.0
2019-08-17,618924.0
2019-08-18,618924.0
2019-08-19,618924.0
2019-08-20,618924.0
2019-08-21,618924.0
2019-08-22,618924.0
2019-08-23,618924.0
2019-08-24,618924.0
2019-08-25,618924.0
2019-08-26,618924.0
2019-08-27,618924.0
2019-08-28,618924.0
2019-08-29,618924.0
2019-08-30,618924.0
2019-08-31,618924.0
2019-09-01,618924.0
2019-09-02,618924.0
2019-09-03,618924.0
2019-09-04,618924.0
2019-09-05,618924.0
2019-09-06,618924.0
2019-09-07,618924.0
2019-09-08,618924.0
2019-09-09,618924.0
2019-09-10,618924.0
2019-09-11,618924.0
2019-09-12,618924.0
2019-09-13,618924.0
2019-09-14,618924.0
2019-09-15,618924.0
2019-09-16,618924.0
2019-09-17,618924.0
2019-09-18,618924.0
2019-09-19,618924.0
2019-09-20,618924.0
2019-09-21,618924.0
2019-09-22,618924.0
2019-09-23,618924.0
2019-09-24,618924.0
2019-09-25,618924.0
2019-09-26,618924.0
2019-09-27,618924.0
2019-09-28,618924.0
2019-09-29,618924.0
2019-09-30,618924.0
2019-10-01,618924.0
2019-10-02,618924.0
2019-10-03,618924.0
2019-10-04,618924.0
2019-10-05,618924.0
2019-10-06,618924.0
2019-10-07,618924.0
2019-10-08,618924.0
2019-10-09,618924.0
2019-10-10,618924.0
2019-10-11,618924.0
2019-10-12,618924.0
2019-10-13,618924.0
2019-10-14,618924.0
2019-10-15,618924.0
2019-10-16,618924.0
2019-10-17,618924.0
2019-10-18,618924.0
2019-10-19,618924.0
2019-10-20,618924.0
2019-10-21,618924.0
2019-10-22,618924.0
2019-10-23,618924.0
2019-10-24,618924.0
2019-10-25,618924.0
2019-10-26,618924.0
2019-10-27,618924.0
2019-10-28,618924.0
2019-10-29,618924.0
2019-10-30,618924.0
2019-10-31,618924.0
2019-11-01,618924.0
2019-11-02,618924.0
2019-11-03,618924.0
2019-11-04,618924.0
2019-11-05,618924.0
2019-11-06,618924.0
2019-11-07,618924.0
2019-11-08,618924.0
2019-11-09,618924.0
2019-11-10,618924.0
2019-11-11,618924.0
2019-11-12,618924.0
2019-11-13,618924.0
2019-11-14,609748.667
2019-11-15,609748.667
2019-11-16,609748.667
2019-11-17,609748.667
2019-11-18,609748.667
2019-11-19,609748.667
2019-11-20,609748.667
2019-11-21,609748.667
2019-11-22,609748.667
2019-11-23,609748.667
2019-11-24,609748.667
2019-11-25,609748.667
2019-11-26,609748.667
2019-11-27,609748.667
2019-11-28,609748.667
2019-11-29,609748.667
2019-11-30,609748.667
2019-12-01,609748.667
2019-12-02,609748.667
2019-12-03,609748.667
2019-12-04,609748.667
2019-12-05,609748.667
2019-12-06,609748.667
2019-12-07,609748.667
2019-12-08,609748.667
2019-12-09,609748.667
2019-12-10,609748.667
2019-12-11,609748.667
2019-12-12,609748.667
2019-12-13,609748.667
2019-12-14,609748.667
2019-12-15,609748.667
2019-12-16,609748.667
2019-12-17,609748.667
2019-12-18,609748.667
2019-12-19,609748.667
2019-12-20,609748.667
2019-12-21,609748.667
2019-12-22,609748.667
2019-12-23,609748.667
2019-12-24,609748.667
2019-12-25,609748.667
2019-12-26,609748.667
2019-12-27,609748.667
2019-12-28,609748.667
2019-12-29,609748.667
2019-12-30,609748.667
2019-12-31,609748.667
2020-01-01,609748.667
2020-01-02,609748.667
2020-01-03,609748.667
2020-01-04,609748.667
2020-01-05,609748.667
2020-01-06,609748.667
2020-01-07,609748.667
2020-01-08,609748.667
2020-01-09,609748.667
2020-01-10,609748.667
2020-01-11,609748.667
2020-01-12,609748.667
2020-01-13,609748.667
2020-01-14,609748.667
2020-01-15,609748.667
2020-01-16,609748.667
2020-01-17,609748.667
2020-01-18,609748.667
2020-01-19,609748.667
2020-01-20,609748.667
2020-01-21,609748.667
2020-01-22,609748.667
2020-01-23,609748.667
2020-01-24,609748.667
2020-01-25,609748.667
2020-01-26,609748.667
2020-01-27,609748.667
2020-01-28,609748.667
2020-01-29,609748.667
2020-01-30,609748.667
2020-01-31,609748.667
2020-02-01,609748.667
2020-02-02,609748.667
2020-02-03,609748.667
2020-02-04,609748.667
2020-02-05,609748.667
2020-02-06,609748.667
2020-02-07,609748.667
2020-02-08,609748.667
2020-02-09,609748.667
2020-02-10,609748.667
2020-02-11,609748.667
2020-02-12,609748.667
2020-02-13,609748.667
2020-02-14,609748.667
2020-02-15,609748.667
2020-02-16,609748.667
2020-02-17,609748.667
2020-02-18,619921.0
2020-02-19,617794.0
2020-02-20,617794.0
2020-02-21,617794.0
2020-02-22,617794.0
2020-02-23,617794.0
2020-02-24,617794.0
2020-02-25,617794.0
2020-02-26,617794.0
2020-02-27,617794.0
2020-02-28,617794.0
2020-02-29,617794.0
2020-03-01,617794.0
2020-03-02,617794.0
2020-03-03,617794.0
2020-03-04,617794.0
2020-03-05,617794.0
2020-03-06,617794.0
2020-03-07,617794.0
2020-03-08,617794.0
2020-03-09,617794.0
2020-03-10,617794.0
2020-03-11,617794.0
2020-03-12,617794.0
2020-03-13,617794.0
2020-03-14,617794.0
2020-03-15,617794.0
2020-03-16,617794.0
2020-03-17,617794.0
2020-03-18,617794.0
2020-03-19,617794.0
2020-03-20,617794.0
2020-03-21,617794.0
2020-03-22,617794.0
2020-03-23,617794.0
2020-03-24,617794.0
2020-03-25,617794.0
2020-03-26,617794.0
2020-03-27,617794.0
2020-03-28,617794.0
2020-03-29,617794.0
2020-03-30,617794.0
2020-03-31,617794.0
2020-04-01,617794.0
2020-04-02,617794.0
2020-04-03,617794.0
2020-04-04,617794.0
2020-04-05,617794.0
2020-04-06,617794.0
2020-04-07,617794.0
2020-04-08,617794.0
2020-04-09,617794.0
2020-04-10,617794.0
2020-04-11,617794.0
2020-04-12,617794.0
2020-04-13,617794.0
2020-04-14,617794.0
2020-04-15,617794.0
2020-04-16,617794.0
2020-04-17,617794.0
2020-04-18,617794.0
2020-04-19,617794.0
2020-04-20,617794.0
2020-04-21,617794.0
2020-04-22,617794.0
2020-04-23,617794.0
2020-04-24,617794.0
2020-04-25,617794.0
2020-04-26,617794.0
2020-04-27,617794.0
2020-04-28,617794.0
2020-04-29,617794.0
2020-04-30,617794.0
2020-05-01,617794.0
2020-05-02,617794.0
2020-05-03,617794.0
2020-05-04,617794.0
2020-05-05,617794.0
2020-05-06,617794.0
2020-05-07,617794.0
2020-05-08,617794.0
2020-05-09,617794.0
2020-05-10,617794.0
2020-05-11,617794.0
2020-05-12,611140.333
2020-05-13,611140.333
2020-05-14,611140.333
2020-05-15,611140.333
2020-05-16,611140.333
2020-05-17,611140.333
2020-05-18,609621.333
2020-05-19,610516.667
2020-05-20,610516.667
2020-05-21,610516.667
2020-05-22,610516.667
2020-05-23,610516.667
2020-05-24,610516.667
2020-05-25,610516.667
2020-05-26,610516.667
2020-05-27,610516.667
2020-05-28,610516.667
2020-05-29,610516.667
2020-05-30,610516.667
2020-05-31,610516.667
2020-06-01,610516.667
2020-06-02,610516.667
2020-06-03,610516.667
2020-06-04,610516.667
2020-06-05,610516.667
2020-06-06,610516.667
2020-06-07,610516.667
2020-06-08,610516.667
2020-06-09,610516.667
2020-06-10,610516.667
2020-06-11,610516.667
2020-06-12,610516.667
2020-06-13,610516.667
2020-06-14,610516.667
2020-06-15,610516.667
2020-06-16,610516.667
2020-06-17,610516.667
2020-06-18,610516.667
2020-06-19,610516.667
2020-06-20,610516.667
2020-06-21,610516.667
2020-06-22,610516.667
2020-06-23,610516.667
2020-06-24,610516.667
2020-06-25,610516.667
2020-06-26,610516.667
2020-06-27,610516.667
2020-06-28,610516.667
2020-06-29,610516.667
2020-06-30,610516.667
2020-07-01,610516.667
2020-07-02,610516.667
2020-07-03,610516.667
2020-07-04,610516.667
2020-07-05,610516.667
2020-07-06,610516.667
2020-07-07,610516.667
2020-07-08,610516.667
2020-07-09,610516.667
2020-07-10,610516.667
2020-07-11,610516.667
2020-07-12,610516.667
2020-07-13,610516.667
2020-07-14,610516.667
2020-07-15,610516.667
2020-07-16,610516.667
2020-07-17,610516.667
2020-07-18,610516.667
2020-07-19,610516.667
2020-07-20,610516.667
2020-07-21,610516.667
2020-07-22,610516.667
2020-07-23,610516.667
2020-07-24,610516.667
2020-07-25,610516.667
2020-07-26,610516.667
2020-07-27,610516.667
2020-07-28,610516.667
2020-07-29,610516.667
2020-07-30,610516.667
2020-07-31,610516.667
2020-08-01,610516.667
2020-08-02,610516.667
2020-08-03,610516.667
2020-08-04,610516.667
2020-08-05,610516.667
2020-08-06,610516.667
2020-08-07,610516.667
2020-08-08,610516.667
2020-08-09,610516.667
2020-08-10,610516.667
2020-08-11,610516.667
2020-08-12,610516.667
2020-08-13,612854.0
2020-08-14,611398.667
2020-08-15,611398.667
2020-08-16,611398.667
2020-08-17,611398.667
2020-08-18,615756.0
2020-08-19,615756.0
2020-08-20,615756.0
2020-08-21,615756.0
2020-08-22,615756.0
2020-08-23,615756.0
2020-08-24,615756.0
2020-08-25,615756.0
2020-08-26,615756.0
2020-08-27,612943.25
2020-08-28,612943.25
2020-08-29,612943.25
2020-08-30,612943.25
2020-08-31,612943.25
2020-09-01,612943.25
2020-09-02,612943.25
2020-09-03,612943.25
2020-09-04,612943.25
2020-09-05,612943.25
2020-09-06,612943.25
2020-09-07,612943.25
2020-09-08,612943.25
2020-09-09,612943.25
2020-09-10,612943.25
2020-09-11,612943.25
2020-09-12,612943.25
2020-09-13,612943.25
2020-09-14,612943.25
2020-09-15,612943.25
2020-09-16,612943.25
2020-09-17,612943.25
2020-09-18,612943.25
2020-09-19,612943.25
2020-09-20,612943.25
2020-09-21,612943.25
2020-09-22,612943.25
2020-09-23,612943.25
2020-09-24,612943.25
2020-09-25,612943.25
2020-09-26,612943.25
2020-09-27,612943.25
2020-09-28,612943.25
2020-09-29,612943.25
2020-09-30,612943.25
2020-10-01,612943.25
2020-10-02,612943.25
2020-10-03,612943.25
2020-10-04,612943.25
2020-10-05,612943.25
2020-10-06,612943.25
2020-10-07,612943.25
2020-10-08,612943.25
2020-10-09,612943.25
2020-10-10,612943.25
2020-10-11,612943.25
2020-10-12,612943.25
2020-10-13,612943.25
2020-10-14,612943.25
2020-10-15,612943.25
2020-10-16,612943.25
2020-10-17,612943.25
2020-10-18,612943.25
2020-10-19,612943.25
2020-10-20,612943.25
2020-10-21,612943.25
2020-10-22,612943.25
2020-10-23,612943.25
2020-10-24,612943.25
2020-10-25,612943.25
2020-10-26,612943.25
2020-10-27,612943.25
2020-10-28,612943.25
2020-10-29,612943.25
2020-10-30,612943.25
2020-10-31,612943.25
2020-11-01,612943.25
2020-11-02,612943.25
2020-11-03,612943.25
2020-11-04,612943.25
2020-11-05,612943.25
2020-11-06,612943.25
2020-11-07,612943.25
2020-11-08,612943.25
2020-11-09,612943.25
2020-11-10,612943.25
2020-11-11,612943.25
2020-11-12,612943.25
2020-11-13,612943.25
2020-11-14,612943.25
2020-11-15,612943.25
2020-11-16,612943.25
2020-11-17,614472.5
2020-11-18,614472.5
2020-11-19,614472.5
2020-11-20,614472.5
2020-11-21,614472.5
2020-11-22,614472.5
2020-11-23,614472.5
2020-11-24,614472.5
2020-11-25,614472.5
2020-11-26,614472.5
2020-11-27,613241.667
2020-11-28,613241.667
2020-11-29,613241.667
2020-11-30,613241.667
2020-12-01,613241.667
2020-12-02,613241.667
2020-12-03,613241.667
2020-12-04,613241.667
2020-12-05,617610.0
2020-12-06,617610.0
2020-12-07,617610.0
2020-12-08,617610.0
2020-12-09,617610.0
2020-12-10,617610.0
2020-12-11,617610.0
2020-12-12,617610.0
2020-12-13,617610.0
2020-12-14,617610.0
2020-12-15,617610.0
2020-12-16,617610.0
2020-12-17,617610.0
2020-12-18,617610.0
2020-12-19,617610.0
2020-12-20,617610.0
2020-12-21,617610.0
2020-12-22,617610.0
2020-12-23,617610.0
2020-12-24,617610.0
2020-12-25,617610.0
2020-12-26,617610.0
2020-12-27,617610.0
2020-12-28,617610.0
2020-12-29,617610.0
2020-12-30,617610.0
2020-12-31,617610.0
2021-01-01,617610.0
2021-01-02,617610.0
2021-01-03,617610.0
2021-01-04,617610.0
2021-01-05,617610.0
2021-01-06,617610.0
2021-01-07,617610.0
2021-01-08,617610.0
2021-01-09,617610.0
2021-01-10,617610.0
2021-01-11,617610.0
2021-01-12,617610.0
2021-01-13,617610.0
2021-01-14,617610.0
2021-01-15,617610.0
2021-01-16,617610.0
2021-01-17,617610.0
2021-01-18,617610.0
2021-01-19,617610.0
2021-01-20,617610.0
2021-01-21,617610.0
2021-01-22,615076.667
2021-01-23,615076.667
2021-01-24,615076.667
2021-01-25,615076.667
2021-01-26,615076.667
2021-01-27,615076.667
2021-01-28,615076.667
2021-01-29,615076.667
2021-01-30,615076.667
2021-01-31,615076.667
2021-02-01,615076.667
2021-02-02,615076.667
2021-02-03,615076.667
2021-02-04,615076.667
2021-02-05,615076.667
2021-02-06,615076.667
2021-02-07,615076.667
2021-02-08,615076.667
2021-02-09,615076.667
2021-02-10,615076.667
2021-02-11,615076.667
2021-02-12,615076.667
2021-02-13,615076.667
2021-02-14,615076.667
2021-02-15,615076.667
2021-02-16,615076.667
2021-02-17,615076.667
2021-02-18,609622.2
2021-02-19,609622.2
2021-02-20,609622.2
2021-02-21,609622.2
2021-02-22,609340.167
2021-02-23,609340.167
2021-02-24,609340.167
2021-02-25,609340.167
2021-02-26,609340.167
2021-02-27,609340.167
2021-02-28,609340.167
2021-03-01,610040.333
2021-03-02,610040.333
2021-03-03,610040.333
2021-03-04,610040.333
2021-03-05,610040.333
2021-03-06,610040.333
2021-03-07,610040.333
2021-03-08,610040.333
2021-03-09,610040.333
2021-03-10,610040.333
2021-03-11,610040.333
2021-03-12,610040.333
2021-03-13,610040.333
2021-03-14,610040.333
2021-03-15,610040.333
2021-03-16,613333.667
2021-03-17,613333.667
2021-03-18,613333.667
2021-03-19,613333.667
2021-03-20,613333.667
2021-03-21,613333.667
2021-03-22,613333.667
2021-03-23,613333.667
2021-03-24,613333.667
2021-03-25,609235.571
2021-03-26,609235.571
2021-03-27,609235.571
2021-03-28,609235.571
2021-03-29,609235.571
2021-03-30,609235.571
2021-03-31,609235.571
2021-04-01,609235.571
2021-04-02,609235.571
2021-04-03,609235.571
2021-04-04,609235.571
2021-04-05,609235.571
2021-04-06,609235.571
2021-04-07,609235.571
2021-04-08,609235.571
2021-04-09,609235.571
2021-04-10,609235.571
2021-04-11,609235.571
2021-04-12,609235.571
2021-04-13,609235.571
2021-04-14,609235.571
2021-04-15,609235.571
2021-04-16,609235.571
2021-04-17,609235.571
2021-04-18,609235.571
2021-04-19,609235.571
2021-04-20,609235.571
2021-04-21,609235.571
2021-04-22,609235.571
2021-04-23,609235.571
2021-04-24,609235.571
2021-04-25,609235.571
2021-04-26,609235.571
2021-04-27,609235.571
2021-04-28,609235.571
2021-04-29,609235.571
2021-04-30,609235.571
2021-05-01,609235.571
2021-05-02,609235.571
2021-05-03,609235.571
2021-05-04,609235.571
2021-05-05,609235.571
2021-05-06,609235.571
2021-05-07,609235.571
2021-05-08,609235.571
2021-05-09,609235.571
2021-05-10,609235.571
2021-05-11,609235.571
2021-05-12,609235.571
2021-05-13,609865.571
2021-05-14,609865.571
2021-05-15,609865.571
2021-05-16,606667.857
2021-05-17,606667.857
2021-05-18,610928.857
2021-05-19,612188.571
2021-05-20,612188.571
2021-05-21,612188.571
2021-05-22,612188.571
2021-05-23,612188.571
2021-05-24,612188.571
2021-05-25,612188.571
2021-05-26,612188.571
2021-05-27,612188.571
2021-05-28,612188.571
2021-05-29,612188.571
2021-05-30,612188.571
2021-05-31,612188.571
2021-06-01,612898.333
2021-06-02,612898.333
2021-06-03,612898.333
2021-06-04,612898.333
2021-06-05,612898.333
2021-06-06,612898.333
2021-06-07,612898.333
2021-06-08,612898.333
2021-06-09,612898.333
2021-06-10,612898.333
2021-06-11,615908.5
2021-06-12,615908.5
2021-06-13,615908.5
2021-06-14,615908.5
2021-06-15,615908.5
2021-06-16,615908.5
2021-06-17,615908.5
2021-06-18,615908.5
2021-06-19,615908.5
2021-06-20,615908.5
2021-06-21,615908.5
2021-06-22,615908.5
2021-06-23,615908.5
2021-06-24,615908.5
2021-06-25,615908.5
2021-06-26,615908.5
2021-06-27,615908.5
2021-06-28,615908.5
2021-06-29,615908.5
2021-06-30,615908.5
2021-07-01,615908.5
2021-07-02,615908.5
2021-07-03,615908.5
2021-07-04,615908.5
2021-07-05,615908.5
2021-07-06,615908.5
2021-07-07,615908.5
2021-07-08,615908.5
2021-07-09,615908.5
2021-07-10,615908.5
2021-07-11,615908.5
2021-07-12,615908.5
2021-07-13,615908.5
2021-07-14,615908.5
2021-07-15,615908.5
2021-07-16,612087.667
2021-07-17,612087.667
2021-07-18,612087.667
2021-07-19,612087.667
2021-07-20,612087.667
2021-07-21,612087.667
2021-07-22,612087.667
2021-07-23,612087.667
2021-07-24,612087.667
2021-07-25,612087.667
2021-07-26,612087.667
2021-07-27,612087.667
2021-07-28,612087.667
2021-07-29,612087.667
2021-07-30,612087.667
2021-07-31,612087.667
2021-08-01,612087.667
2021-08-02,612087.667
2021-08-03,612087.667
2021-08-04,612087.667
2021-08-05,612630.0
2021-08-06,612630.0
2021-08-07,612630.0
2021-08-08,612630.0
2021-08-09,612630.0
2021-08-10,612630.0
2021-08-11,612630.0
2021-08-12,612630.0
2021-08-13,612630.0
2021-08-14,612630.0
2021-08-15,613478.167
2021-08-16,613478.167
2021-08-17,622494.571
2021-08-18,622494.571
2021-08-19,622494.571
2021-08-20,622494.571
2021-08-21,622494.571
2021-08-22,622494.571
2021-08-23,622494.571
2021-08-24,622494.571
2021-08-25,622494.571
2021-08-26,622494.571
2021-08-27,622494.571
2021-08-28,622494.571
2021-08-29,622494.571
2021-08-30,622494.571
2021-08-31,622494.571
2021-09-01,622494.571
2021-09-02,622494.571
2021-09-03,622494.571
2021-09-04,622494.571
2021-09-05,622494.571
2021-09-06,622494.571
2021-09-07,622494.571
2021-09-08,623579.286
2021-09-09,623579.286
2021-09-10,623579.286
2021-09-11,623579.286
2021-09-12,623579.286
2021-09-13,623579.286
2021-09-14,623579.286
2021-09-15,623579.286
2021-09-16,623579.286
2021-09-17,623579.286
2021-09-18,623579.286
2021-09-19,623579.286
2021-09-20,623579.286
2021-09-21,623579.286
2021-09-22,623579.286
2021-09-23,623579.286
2021-09-24,623579.286
2021-09-25,623579.286
2021-09-26,623579.286
2021-09-27,623579.286
2021-09-28,623579.286
2021-09-29,623579.286
2021-09-30,623579.286
2021-10-01,623579.286
2021-10-02,623579.286
2021-10-03,623579.286
2021-10-04,623579.286
2021-10-05,623579.286
2021-10-06,623579.286
2021-10-07,623579.286
2021-10-08,623579.286
2021-10-09,623579.286
2021-10-10,623579.286
2021-10-11,623579.286
2021-10-12,623579.286
2021-10-13,623579.286
2021-10-14,623579.286
2021-10-15,623579.286
2021-10-16,623579.286
2021-10-17,623579.286
2021-10-18,623579.286
2021-10-19,623579.286
2021-10-20,623579.286
2021-10-21,623579.286
2021-10-22,623579.286
2021-10-23,623579.286
2021-10-24,623579.286
2021-10-25,623579.286
2021-10-26,623579.286
2021-10-27,623579.286
2021-10-28,623579.286
2021-10-29,623579.286
2021-10-30,623579.286
2021-10-31,623579.286
2021-11-01,623579.286
2021-11-02,623579.286
2021-11-03,623579.286
2021-11-04,623579.286
2021-11-05,623579.286
2021-11-06,623579.286
2021-11-07,623579.286
2021-11-08,623579.286
2021-11-09,623579.286
2021-11-10,623579.286
2021-11-11,624112.857
2021-11-12,624112.857
2021-11-13,624112.857
2021-11-14,624112.857
2021-11-15,624112.857
2021-11-16,628197.857
2021-11-17,628197.857
2021-11-18,628945.571
2021-11-19,628945.571
2021-11-20,628945.571
2021-11-21,628945.571
2021-11-22,628945.571
2021-11-23,628945.571
2021-11-24,628945.571
2021-11-25,628945.571
2021-11-26,628945.571
2021-11-27,628945.571
2021-11-28,628945.571
2021-11-29,628945.571
2021-11-30,628945.571
2021-12-01,628945.571
2021-12-02,628945.571
2021-12-03,628945.571
2021-12-04,628945.571
2021-12-05,628945.571
2021-12-06,628945.571
2021-12-07,628945.571
2021-12-08,628945.571
2021-12-09,628945.571
2021-12-10,628945.571
2021-12-11,628945.571
2021-12-12,628945.571
2021-12-13,628945.571
2021-12-14,628945.571
2021-12-15,628945.571
2021-12-16,630688.0
2021-12-17,630688.0
2021-12-18,630688.0
2021-12-19,630688.0
2021-12-20,630688.0
2021-12-21,630688.0
2021-12-22,630688.0
2021-12-23,630688.0
2021-12-24,630688.0
2021-12-25,630688.0
2021-12-26,630688.0
2021-12-27,630688.0
2021-12-28,630688.0
2021-12-29,630688.0
2021-12-30,630688.0
2021-12-31,630688.0
2022-01-01,630688.0
2022-01-02,630688.0
2022-01-03,630688.0
2022-01-04,630688.0
2022-01-05,630688.0
2022-01-06,630688.0
2022-01-07,630688.0
2022-01-08,630688.0
2022-01-09,630688.0
2022-01-10,630688.0
2022-01-11,630688.0
2022-01-12,630688.0
2022-01-13,630688.0
2022-01-14,630688.0
2022-01-15,630688.0
2022-01-16,630688.0
2022-01-17,630688.0
2022-01-18,630688.0
2022-01-19,630688.0
2022-01-20,630688.0
2022-01-21,630688.0
2022-01-22,630688.0
2022-01-23,630688.0
2022-01-24,630688.0
2022-01-25,630688.0
2022-01-26,630688.0
2022-01-27,630688.0
2022-01-28,630688.0
2022-01-29,630688.0
2022-01-30,630688.0
2022-01-31,630688.0
2022-02-01,630688.0
2022-02-02,630688.0
2022-02-03,630688.0
2022-02-04,630688.0
2022-02-05,630688.0
2022-02-06,630688.0
2022-02-07,630688.0
2022-02-08,630688.0
2022-02-09,630688.0
2022-02-10,630688.0
2022-02-11,629771.5
2022-02-12,629771.5
2022-02-13,629771.5
2022-02-14,631647.714
2022-02-15,632284.143
2022-02-16,632284.143
2022-02-17,632027.625
2022-02-18,633155.0
2022-02-19,632464.364
2022-02-20,632464.364
2022-02-21,632163.333
2022-02-22,632163.333
2022-02-23,632163.333
2022-02-24,632163.333
2022-02-25,632163.333
2022-02-26,632163.333
2022-02-27,632163.333
2022-02-28,632163.333
2022-03-01,632163.333
2022-03-02,632163.333
2022-03-03,632163.333
2022-03-04,632163.333
2022-03-05,632163.333
2022-03-06,631847.8
2022-03-07,631847.8
2022-03-08,631847.8
2022-03-09,631847.8
2022-03-10,631847.8
2022-03-11,631847.8
2022-03-12,631847.8
2022-03-13,631847.8
2022-03-14,631847.8
2022-03-15,631847.8
2022-03-16,632658.455
2022-03-17,632658.455
2022-03-18,632658.455
2022-03-19,632658.455
2022-03-20,632658.455
2022-03-21,632658.455
2022-03-22,632658.455
2022-03-23,632658.455
2022-03-24,632658.455
2022-03-25,632658.455
