,TJX US Equity
2020-05-03,48427.0
2020-05-04,48427.0
2020-05-05,48427.0
2020-05-06,48427.0
2020-05-07,48427.0
2020-05-08,48427.0
2020-05-09,48427.0
2020-05-10,48427.0
2020-05-11,48427.0
2020-05-12,48427.0
2020-05-13,48427.0
2020-05-14,48427.0
2020-05-15,48427.0
2020-05-16,48427.0
2020-05-17,48427.0
2020-05-18,48427.0
2020-05-19,48427.0
2020-05-20,48427.0
2020-05-21,50381.5
2020-05-22,50381.5
2020-05-23,50381.5
2020-05-24,50381.5
2020-05-25,50381.5
2020-05-26,50381.5
2020-05-27,50381.5
2020-05-28,50381.5
2020-05-29,50381.5
2020-05-30,50381.5
2020-05-31,50381.5
2020-06-01,50381.5
2020-06-02,49962.0
2020-06-03,49962.0
2020-06-04,49962.0
2020-06-05,49962.0
2020-06-06,49962.0
2020-06-07,49962.0
2020-06-08,49962.0
2020-06-09,49962.0
2020-06-10,49962.0
2020-06-11,49962.0
2020-06-12,49962.0
2020-06-13,49962.0
2020-06-14,49962.0
2020-06-15,49962.0
2020-06-16,50207.833
2020-06-17,50207.833
2020-06-18,50207.833
2020-06-19,50207.833
2020-06-20,50207.833
2020-06-21,50207.833
2020-06-22,50207.833
2020-06-23,50207.833
2020-06-24,50207.833
2020-06-25,50207.833
2020-06-26,50207.833
2020-06-27,50207.833
2020-06-28,50207.833
2020-06-29,50207.833
2020-06-30,50207.833
2020-07-01,50207.833
2020-07-02,50207.833
2020-07-03,50207.833
2020-07-04,50207.833
2020-07-05,50207.833
2020-07-06,50207.833
2020-07-07,50207.833
2020-07-08,50207.833
2020-07-09,50371.667
2020-07-10,50371.667
2020-07-11,50371.667
2020-07-12,50371.667
2020-07-13,50371.667
2020-07-14,50371.667
2020-07-15,50371.667
2020-07-16,50371.667
2020-07-17,50371.667
2020-07-18,50371.667
2020-07-19,50371.667
2020-07-20,50371.667
2020-07-21,50371.667
2020-07-22,50371.667
2020-07-23,50371.667
2020-07-24,50371.667
2020-07-25,50371.667
2020-07-26,50371.667
2020-07-27,50371.667
2020-07-28,50371.667
2020-07-29,50371.667
2020-07-30,50371.667
2020-07-31,50371.667
2020-08-01,50371.667
2020-08-02,50371.667
2020-08-03,50371.667
2020-08-04,50371.667
2020-08-05,50371.667
2020-08-06,50371.667
2020-08-07,50371.667
2020-08-08,50371.667
2020-08-09,50371.667
2020-08-10,50371.667
2020-08-11,50371.667
2020-08-12,50371.667
2020-08-13,50371.667
2020-08-14,50371.667
2020-08-15,50371.667
2020-08-16,50371.667
2020-08-17,50371.667
2020-08-18,50266.0
2020-08-19,49780.333
2020-08-20,49780.333
2020-08-21,49780.333
2020-08-22,49780.333
2020-08-23,49780.333
2020-08-24,49780.333
2020-08-25,49780.333
2020-08-26,49780.333
2020-08-27,49780.333
2020-08-28,49780.333
2020-08-29,49780.333
2020-08-30,49780.333
2020-08-31,49786.167
2020-09-01,49786.167
2020-09-02,49786.167
2020-09-03,49786.167
2020-09-04,49786.167
2020-09-05,49786.167
2020-09-06,49786.167
2020-09-07,49786.167
2020-09-08,49786.167
2020-09-09,49786.167
2020-09-10,49786.167
2020-09-11,49786.167
2020-09-12,49786.167
2020-09-13,49786.167
2020-09-14,50417.5
2020-09-15,50417.5
2020-09-16,50417.5
2020-09-17,50417.5
2020-09-18,50409.667
2020-09-19,50409.667
2020-09-20,50409.667
2020-09-21,50409.667
2020-09-22,50409.667
2020-09-23,50409.667
2020-09-24,50409.667
2020-09-25,50409.667
2020-09-26,50409.667
2020-09-27,50409.667
2020-09-28,50409.667
2020-09-29,50409.667
2020-09-30,50409.667
2020-10-01,50409.667
2020-10-02,50409.667
2020-10-03,50409.667
2020-10-04,50409.667
2020-10-05,50409.667
2020-10-06,50409.667
2020-10-07,50504.333
2020-10-08,50504.333
2020-10-09,50504.333
2020-10-10,50504.333
2020-10-11,50504.333
2020-10-12,50504.333
2020-10-13,50447.167
2020-10-14,50447.167
2020-10-15,50447.167
2020-10-16,50447.167
2020-10-17,50447.167
2020-10-18,50447.167
2020-10-19,50447.167
2020-10-20,50447.167
2020-10-21,50447.167
2020-10-22,50447.167
2020-10-23,50447.167
2020-10-24,50447.167
2020-10-25,50447.167
2020-10-26,50447.167
2020-10-27,50447.167
2020-10-28,50447.167
2020-10-29,50447.167
2020-10-30,50447.167
2020-10-31,50447.167
2020-11-01,50447.167
2020-11-02,50447.167
2020-11-03,50447.167
2020-11-04,50447.167
2020-11-05,50447.167
2020-11-06,50447.167
2020-11-07,50447.167
2020-11-08,50447.167
2020-11-09,50447.167
2020-11-10,50447.167
2020-11-11,50447.167
2020-11-12,50947.0
2020-11-13,50947.0
2020-11-14,50947.0
2020-11-15,50947.0
2020-11-16,50947.0
2020-11-17,50947.0
2020-11-18,51170.857
2020-11-19,51207.429
2020-11-20,51207.429
2020-11-21,51207.429
2020-11-22,51207.429
2020-11-23,51467.857
2020-11-24,51467.857
2020-11-25,51467.857
2020-11-26,51467.857
2020-11-27,51467.857
2020-11-28,51467.857
2020-11-29,51467.857
2020-11-30,51467.857
2020-12-01,51467.857
2020-12-02,51467.857
2020-12-03,51467.857
2020-12-04,51467.857
2020-12-05,51467.857
2020-12-06,51467.857
2020-12-07,51467.857
2020-12-08,51480.833
2020-12-09,51480.833
2020-12-10,51480.833
2020-12-11,51480.833
2020-12-12,51480.833
2020-12-13,51480.833
2020-12-14,51494.833
2020-12-15,51494.833
2020-12-16,51494.833
2020-12-17,51634.167
2020-12-18,51634.167
2020-12-19,51634.167
2020-12-20,51634.167
2020-12-21,51634.167
2020-12-22,51634.167
2020-12-23,51634.167
2020-12-24,51634.167
2020-12-25,51634.167
2020-12-26,51634.167
2020-12-27,51634.167
2020-12-28,51634.167
2020-12-29,51634.167
2020-12-30,51634.167
2020-12-31,51634.167
2021-01-01,51634.167
2021-01-02,51634.167
2021-01-03,51634.167
2021-01-04,51634.167
2021-01-05,51634.167
2021-01-06,51634.167
2021-01-07,51634.167
2021-01-08,51634.167
2021-01-09,51634.167
2021-01-10,51634.167
2021-01-11,51634.167
2021-01-12,51634.167
2021-01-13,51634.167
2021-01-14,51634.167
2021-01-15,51634.167
2021-01-16,51634.167
2021-01-17,51634.167
2021-01-18,51634.167
2021-01-19,51634.167
2021-01-20,51634.167
2021-01-21,51634.167
2021-01-22,51634.167
2021-01-23,51634.167
2021-01-24,51634.167
2021-01-25,51634.167
2021-01-26,51634.167
2021-01-27,51634.167
2021-01-28,51634.167
2021-01-29,51634.167
2021-01-30,51634.167
2021-01-31,51634.167
2021-02-01,51634.167
2021-02-02,51634.167
2021-02-03,51634.167
2021-02-04,51634.167
2021-02-05,51634.167
2021-02-06,51634.167
2021-02-07,51634.167
2021-02-08,51634.167
2021-02-09,51634.167
2021-02-10,51634.167
2021-02-11,51634.167
2021-02-12,51634.167
2021-02-13,51634.167
2021-02-14,51634.167
2021-02-15,51634.167
2021-02-16,51634.167
2021-02-17,51634.167
2021-02-18,51634.167
2021-02-19,51634.167
2021-02-20,51634.167
2021-02-21,51634.167
2021-02-22,51634.167
2021-02-23,51784.167
2021-02-24,51777.5
2021-02-25,52396.667
2021-02-26,52396.667
2021-02-27,52396.667
2021-02-28,52396.667
2021-03-01,52455.667
2021-03-02,52455.667
2021-03-03,52455.667
2021-03-04,52455.667
2021-03-05,52455.667
2021-03-06,52455.667
2021-03-07,52455.667
2021-03-08,52455.667
2021-03-09,52455.667
2021-03-10,52455.667
2021-03-11,52455.667
2021-03-12,52455.667
2021-03-13,52455.667
2021-03-14,52455.667
2021-03-15,52455.667
2021-03-16,52455.667
2021-03-17,52455.667
2021-03-18,52455.667
2021-03-19,52455.667
2021-03-20,52455.667
2021-03-21,52455.667
2021-03-22,52455.667
2021-03-23,52455.667
2021-03-24,52455.667
2021-03-25,52455.667
2021-03-26,52455.667
2021-03-27,52455.667
2021-03-28,52455.667
2021-03-29,52455.667
2021-03-30,52455.667
2021-03-31,52455.667
2021-04-01,52455.667
2021-04-02,52455.667
2021-04-03,52455.667
2021-04-04,52455.667
2021-04-05,52455.667
2021-04-06,52455.667
2021-04-07,52455.667
2021-04-08,52455.667
2021-04-09,52455.667
2021-04-10,52455.667
2021-04-11,52455.667
2021-04-12,52455.667
2021-04-13,52455.667
2021-04-14,52455.667
2021-04-15,52455.667
2021-04-16,52444.333
2021-04-17,52444.333
2021-04-18,52444.333
2021-04-19,52444.333
2021-04-20,52444.333
2021-04-21,52093.0
2021-04-22,52093.0
2021-04-23,52093.0
2021-04-24,52093.0
2021-04-25,52093.0
2021-04-26,52093.0
2021-04-27,52093.0
2021-04-28,52093.0
2021-04-29,52093.0
2021-04-30,52093.0
2021-05-01,52093.0
2021-05-02,52093.0
2021-05-03,52093.0
2021-05-04,52093.0
2021-05-05,52093.0
2021-05-06,52093.0
2021-05-07,52093.0
2021-05-08,52093.0
2021-05-09,52093.0
2021-05-10,52093.0
2021-05-11,52093.0
2021-05-12,52093.0
2021-05-13,52093.0
2021-05-14,52093.0
2021-05-15,52093.0
2021-05-16,52093.0
2021-05-17,52093.0
2021-05-18,52093.0
2021-05-19,54704.667
2021-05-20,55196.5
2021-05-21,55196.5
2021-05-22,55196.5
2021-05-23,55196.5
2021-05-24,55196.5
2021-05-25,55196.5
2021-05-26,55196.5
2021-05-27,55196.5
2021-05-28,55196.5
2021-05-29,55196.5
2021-05-30,55196.5
2021-05-31,55196.5
2021-06-01,56677.4
2021-06-02,56677.4
2021-06-03,56677.4
2021-06-04,56677.4
2021-06-05,56677.4
2021-06-06,56677.4
2021-06-07,56677.4
2021-06-08,56677.4
2021-06-09,56677.4
2021-06-10,56677.4
2021-06-11,56677.4
2021-06-12,56677.4
2021-06-13,56677.4
2021-06-14,56677.4
2021-06-15,56328.5
2021-06-16,56328.5
2021-06-17,56328.5
2021-06-18,56328.5
2021-06-19,56328.5
2021-06-20,56328.5
2021-06-21,56328.5
2021-06-22,56328.5
2021-06-23,56328.5
2021-06-24,56328.5
2021-06-25,56328.5
2021-06-26,56328.5
2021-06-27,56328.5
2021-06-28,56328.5
2021-06-29,56328.5
2021-06-30,56328.5
2021-07-01,56328.5
2021-07-02,56328.5
2021-07-03,56328.5
2021-07-04,56328.5
2021-07-05,56328.5
2021-07-06,56328.5
2021-07-07,56328.5
2021-07-08,56328.5
2021-07-09,56328.5
2021-07-10,56328.5
2021-07-11,56328.5
2021-07-12,56328.5
2021-07-13,56328.5
2021-07-14,56328.5
2021-07-15,56328.5
2021-07-16,56328.5
2021-07-17,56328.5
2021-07-18,56328.5
2021-07-19,56328.5
2021-07-20,56328.5
2021-07-21,56328.5
2021-07-22,56328.5
2021-07-23,56328.5
2021-07-24,56328.5
2021-07-25,56328.5
2021-07-26,56328.5
2021-07-27,56328.5
2021-07-28,56328.5
2021-07-29,56328.5
2021-07-30,56328.5
2021-07-31,56328.5
2021-08-01,56328.5
2021-08-02,56328.5
2021-08-03,56328.5
2021-08-04,56328.5
2021-08-05,56328.5
2021-08-06,56328.5
2021-08-07,56328.5
2021-08-08,56328.5
2021-08-09,56328.5
2021-08-10,56328.5
2021-08-11,56625.5
2021-08-12,56625.5
2021-08-13,56625.5
2021-08-14,56625.5
2021-08-15,56625.5
2021-08-16,56625.5
2021-08-17,56851.0
2021-08-18,57327.5
2021-08-19,58047.0
2021-08-20,58047.0
2021-08-21,58047.0
2021-08-22,58047.0
2021-08-23,58047.0
2021-08-24,58047.0
2021-08-25,58047.0
2021-08-26,58047.0
2021-08-27,58047.0
2021-08-28,58047.0
2021-08-29,58047.0
2021-08-30,58047.0
2021-08-31,58047.0
2021-09-01,58047.0
2021-09-02,58047.0
2021-09-03,58047.0
2021-09-04,58047.0
2021-09-05,58047.0
2021-09-06,58047.0
2021-09-07,58047.0
2021-09-08,58047.0
2021-09-09,58047.0
2021-09-10,58047.0
2021-09-11,58047.0
2021-09-12,58047.0
2021-09-13,58047.0
2021-09-14,58047.0
2021-09-15,58047.0
2021-09-16,58047.0
2021-09-17,58047.0
2021-09-18,58047.0
2021-09-19,58047.0
2021-09-20,58047.0
2021-09-21,58047.0
2021-09-22,58047.0
2021-09-23,58047.0
2021-09-24,58047.0
2021-09-25,58047.0
2021-09-26,58047.0
2021-09-27,58047.0
2021-09-28,58047.0
2021-09-29,58047.0
2021-09-30,58047.0
2021-10-01,58047.0
2021-10-02,58047.0
2021-10-03,58047.0
2021-10-04,58047.0
2021-10-05,58047.0
2021-10-06,58047.0
2021-10-07,58047.0
2021-10-08,58047.0
2021-10-09,58047.0
2021-10-10,58047.0
2021-10-11,58047.0
2021-10-12,58047.0
2021-10-13,58047.0
2021-10-14,57728.5
2021-10-15,57728.5
2021-10-16,57728.5
2021-10-17,57728.5
2021-10-18,57728.5
2021-10-19,57728.5
2021-10-20,57728.5
2021-10-21,57728.5
2021-10-22,57728.5
2021-10-23,57728.5
2021-10-24,57728.5
2021-10-25,57728.5
2021-10-26,57728.5
2021-10-27,57728.5
2021-10-28,57728.5
2021-10-29,57728.5
2021-10-30,57728.5
2021-10-31,57793.25
2021-11-01,57793.25
2021-11-02,57793.25
2021-11-03,57793.25
2021-11-04,57793.25
2021-11-05,57793.25
2021-11-06,57793.25
2021-11-07,57402.8
2021-11-08,57402.8
2021-11-09,57402.8
2021-11-10,57402.8
2021-11-11,57402.8
2021-11-12,57402.8
2021-11-13,57402.8
2021-11-14,57402.8
2021-11-15,57402.8
2021-11-16,57462.4
2021-11-17,59319.0
2021-11-18,59319.0
2021-11-19,59319.0
2021-11-20,59319.0
2021-11-21,59319.0
2021-11-22,59319.0
2021-11-23,59319.0
2021-11-24,59319.0
2021-11-25,59319.0
2021-11-26,59319.0
2021-11-27,59630.0
2021-11-28,59630.0
2021-11-29,59630.0
2021-11-30,59630.0
2021-12-01,59630.0
2021-12-02,59630.0
2021-12-03,59630.0
2021-12-04,59630.0
2021-12-05,59630.0
2021-12-06,59630.0
2021-12-07,59630.0
2021-12-08,59630.0
2021-12-09,59630.0
2021-12-10,59630.0
2021-12-11,59630.0
2021-12-12,59630.0
2021-12-13,59630.0
2021-12-14,59630.0
2021-12-15,59519.667
2021-12-16,59519.667
2021-12-17,59519.667
2021-12-18,59519.667
2021-12-19,59519.667
2021-12-20,59519.667
2021-12-21,59519.667
2021-12-22,59519.667
2021-12-23,59291.714
2021-12-24,59291.714
2021-12-25,59291.714
2021-12-26,59291.714
2021-12-27,59291.714
2021-12-28,59291.714
2021-12-29,59291.714
2021-12-30,59291.714
2021-12-31,59291.714
2022-01-01,59291.714
2022-01-02,59291.714
2022-01-03,59291.714
2022-01-04,59291.714
2022-01-05,59291.714
2022-01-06,59291.714
2022-01-07,59291.714
2022-01-08,59291.714
2022-01-09,59291.714
2022-01-10,59291.714
2022-01-11,59291.714
2022-01-12,59291.714
2022-01-13,59291.714
2022-01-14,59291.714
2022-01-15,59291.714
2022-01-16,59291.714
2022-01-17,59291.714
2022-01-18,59291.714
2022-01-19,59291.714
2022-01-20,59291.714
2022-01-21,59291.714
2022-01-22,59291.714
2022-01-23,59291.714
2022-01-24,59291.714
2022-01-25,59291.714
2022-01-26,59291.714
2022-01-27,59291.714
2022-01-28,59291.714
2022-01-29,59291.714
2022-01-30,59291.714
2022-01-31,59291.714
2022-02-01,59291.714
2022-02-02,59291.714
2022-02-03,59291.714
2022-02-04,59291.714
2022-02-05,59291.714
2022-02-06,59291.714
2022-02-07,59291.714
2022-02-08,59291.714
2022-02-09,59291.714
2022-02-10,59291.714
2022-02-11,59291.714
2022-02-12,59291.714
2022-02-13,59291.714
2022-02-14,59291.714
2022-02-15,59291.714
2022-02-16,59291.714
2022-02-17,59291.714
2022-02-18,59291.714
2022-02-19,59291.714
2022-02-20,59291.714
2022-02-21,59291.714
2022-02-22,59393.571
2022-02-23,59355.1
2022-02-24,59287.909
2022-02-25,59287.909
2022-02-26,59287.909
2022-02-27,59287.909
2022-02-28,59307.727
2022-03-01,59307.727
2022-03-02,59307.727
2022-03-03,59307.727
2022-03-04,59373.0
2022-03-05,59373.0
2022-03-06,59373.0
2022-03-07,59373.0
2022-03-08,59373.0
2022-03-09,59373.0
