,TRUL CN Equity
2021-06-10,44.3245
2021-06-11,43.9391
2021-06-12,43.9391
2021-06-13,43.9391
2021-06-14,42.3545
2021-06-15,40.2603
2021-06-16,41.2753
2021-06-17,41.9006
2021-06-18,43.0505
2021-06-19,43.0505
2021-06-20,43.0505
2021-06-21,44.8173
2021-06-22,43.0039
2021-06-23,48.081
2021-06-24,50.3844
2021-06-25,49.673
2021-06-26,49.673
2021-06-27,49.673
2021-06-28,49.7879
2021-06-29,49.4288
2021-06-30,47.0923
2021-07-01,47.0923
2021-07-02,48.8779
2021-07-03,48.8779
2021-07-04,48.8779
2021-07-05,49.1768
2021-07-06,47.1112
2021-07-07,48.9471
2021-07-08,48.4398
2021-07-09,49.3894
2021-07-10,49.3894
2021-07-11,49.3894
2021-07-12,46.6161
2021-07-13,46.4398
2021-07-14,44.3737
2021-07-15,45.9011
2021-07-16,42.449
2021-07-17,42.449
2021-07-18,42.449
2021-07-19,41.4312
2021-07-20,42.7859
2021-07-21,42.4793
2021-07-22,40.8538
2021-07-23,38.8772
2021-07-24,38.8772
2021-07-25,38.8772
2021-07-26,38.292
2021-07-27,36.968
2021-07-28,39.6431
2021-07-29,39.4456
2021-07-30,40.2743
2021-07-31,40.2743
2021-08-01,40.2743
2021-08-02,40.2743
2021-08-03,40.5149
2021-08-04,38.1463
2021-08-05,42.1828
2021-08-06,43.4263
2021-08-07,43.4263
2021-08-08,43.4263
2021-08-09,43.8723
2021-08-10,42.3526
2021-08-11,40.5842
2021-08-12,38.3841
2021-08-13,36.7581
2021-08-14,36.7581
2021-08-15,36.7581
2021-08-16,33.8327
2021-08-17,32.5124
2021-08-18,35.4984
2021-08-19,34.8351
2021-08-20,33.7439
2021-08-21,33.7439
2021-08-22,33.7439
2021-08-23,33.1755
2021-08-24,35.2364
2021-08-25,35.8697
2021-08-26,34.9849
2021-08-27,35.5667
2021-08-28,35.5667
2021-08-29,35.5667
2021-08-30,35.1844
2021-08-31,35.4237
2021-09-01,34.3732
2021-09-02,35.9293
2021-09-03,37.803
2021-09-04,37.803
2021-09-05,37.803
2021-09-06,37.803
2021-09-07,36.7701
2021-09-08,36.2654
2021-09-09,35.5865
2021-09-10,33.6898
2021-09-11,33.6898
2021-09-12,33.6898
2021-09-13,33.4684
2021-09-14,31.7418
2021-09-15,35.3638
2021-09-16,41.4591
2021-09-17,40.164
2021-09-18,40.164
2021-09-19,40.164
2021-09-20,37.1126
2021-09-21,42.3016
2021-09-22,46.0834
2021-09-23,45.9187
2021-09-24,48.3447
2021-09-25,48.3447
2021-09-26,48.3447
2021-09-27,48.2741
2021-09-28,45.5087
2021-09-29,43.9242
2021-09-30,44.3942
2021-10-01,45.9035
2021-10-02,45.9035
2021-10-03,45.9035
2021-10-04,47.0683
2021-10-05,49.6958
2021-10-06,49.885
2021-10-07,49.7109
2021-10-08,49.2369
2021-10-09,49.2369
2021-10-10,49.2369
2021-10-11,49.2369
2021-10-12,45.2221
2021-10-13,44.2036
2021-10-14,43.0808
2021-10-15,42.1577
2021-10-16,42.1577
2021-10-17,42.1577
2021-10-18,40.5716
2021-10-19,43.4531
2021-10-20,45.8689
2021-10-21,49.5214
2021-10-22,45.8536
2021-10-23,45.8536
2021-10-24,45.8536
2021-10-25,43.7055
2021-10-26,41.4178
2021-10-27,41.1447
2021-10-28,42.6076
2021-10-29,41.7606
2021-10-30,41.7606
2021-10-31,41.7606
2021-11-01,43.0979
2021-11-02,42.1591
2021-11-03,41.798
2021-11-04,40.5788
2021-11-05,49.5058
2021-11-06,49.5058
2021-11-07,49.5058
2021-11-08,51.2146
2021-11-09,50.2916
2021-11-10,48.163
2021-11-11,52.0502
2021-11-12,55.3258
2021-11-13,55.3258
2021-11-14,55.3258
2021-11-15,55.1865
2021-11-16,55.2011
2021-11-17,54.9974
2021-11-18,53.5663
2021-11-19,52.1266
2021-11-20,52.1266
2021-11-21,52.1266
2021-11-22,48.7149
2021-11-23,51.5191
2021-11-24,53.2308
2021-11-25,52.7926
2021-11-26,51.239
2021-11-27,51.239
2021-11-28,51.239
2021-11-29,49.0416
2021-11-30,47.4351
2021-12-01,46.4282
2021-12-02,46.4122
2021-12-03,47.3464
2021-12-04,47.3464
2021-12-05,47.3464
2021-12-06,43.9392
2021-12-07,43.2651
2021-12-08,46.4744
2021-12-09,45.7655
2021-12-10,45.3048
2021-12-11,45.3048
2021-12-12,45.3048
2021-12-13,43.7343
2021-12-14,42.9186
2021-12-15,44.1786
2021-12-16,43.8075
2021-12-17,43.2681
2021-12-18,43.2681
2021-12-19,43.2681
2021-12-20,41.8779
2021-12-21,42.5221
2021-12-22,47.006
2021-12-23,49.7175
2021-12-24,50.7386
2021-12-25,50.7386
2021-12-26,50.7386
2021-12-27,50.7386
2021-12-28,50.7386
2021-12-29,49.5671
2021-12-30,48.6994
2021-12-31,47.797
2022-01-01,47.797
2022-01-02,47.797
2022-01-03,47.797
2022-01-04,46.5939
2022-01-05,44.2047
2022-01-06,44.0172
2022-01-07,46.6149
2022-01-08,46.6149
2022-01-09,46.6149
2022-01-10,46.6359
2022-01-11,46.1291
2022-01-12,45.8998
2022-01-13,45.2981
2022-01-14,45.843
2022-01-15,45.843
2022-01-16,45.843
2022-01-17,46.6321
2022-01-18,44.6732
2022-01-19,42.6646
2022-01-20,39.7989
2022-01-21,36.7827
2022-01-22,36.7827
2022-01-23,36.7827
2022-01-24,37.4282
2022-01-25,35.3521
2022-01-26,34.6231
2022-01-27,33.9835
2022-01-28,33.4718
2022-01-29,33.4718
2022-01-30,33.4718
2022-01-31,36.2576
2022-02-01,43.4381
2022-02-02,42.5503
2022-02-03,40.3452
2022-02-04,44.8751
2022-02-05,44.8751
2022-02-06,44.8751
2022-02-07,45.4263
2022-02-08,47.8631
2022-02-09,52.1562
2022-02-10,53.7198
2022-02-11,54.7611
2022-02-12,54.7611
2022-02-13,54.7611
2022-02-14,54.4443
2022-02-15,54.2212
2022-02-16,53.0558
2022-02-17,50.4389
2022-02-18,48.1837
2022-02-19,48.1837
2022-02-20,48.1837
2022-02-21,48.1837
2022-02-22,45.7387
2022-02-23,43.8296
2022-02-24,43.6845
2022-02-25,42.8849
2022-02-26,42.8849
2022-02-27,42.8849
2022-02-28,43.4314
2022-03-01,41.0273
2022-03-02,40.2945
2022-03-03,40.0583
2022-03-04,40.1792
2022-03-05,40.1792
2022-03-06,40.1792
2022-03-07,38.3085
2022-03-08,38.7873
2022-03-09,38.8906
2022-03-10,38.9971
2022-03-11,37.9537
2022-03-12,37.9537
2022-03-13,37.9537
2022-03-14,35.4149
2022-03-15,35.0769
2022-03-16,37.7583
2022-03-17,41.4824
2022-03-18,43.8637
2022-03-19,43.8637
2022-03-20,43.8637
2022-03-21,43.0319
2022-03-22,43.1063
2022-03-23,42.0828
2022-03-24,45.3163
2022-03-25,45.7501
2022-03-26,45.7501
2022-03-27,45.7501
2022-03-28,45.4393
2022-03-29,46.1955
2022-03-30,46.0854
2022-03-31,47.3322
2022-04-01,47.9291
2022-04-02,47.9291
2022-04-03,47.9291
2022-04-04,46.0061
2022-04-05,45.5222
2022-04-06,44.6206
2022-04-07,45.9827
2022-04-08,44.2245
2022-04-09,44.2245
2022-04-10,44.2245
2022-04-11,42.846
2022-04-12,41.7213
2022-04-13,40.9152
2022-04-14,40.1347
2022-04-15,40.1347
2022-04-16,40.1347
2022-04-17,40.1347
2022-04-18,37.9504
2022-04-19,41.1381
2022-04-20,39.16
2022-04-21,38.2871
2022-04-22,37.7528
2022-04-23,37.7528
2022-04-24,37.7528
2022-04-25,36.8852
2022-04-26,36.1623
2022-04-27,34.4267
2022-04-28,33.4168
2022-04-29,32.5524
2022-04-30,32.5524
2022-05-01,32.5524
2022-05-02,31.7547
2022-05-03,30.6729
2022-05-04,31.128
2022-05-05,31.0227
2022-05-06,36.9456
2022-05-07,36.9456
2022-05-08,36.9456
2022-05-09,35.8
2022-05-10,35.8
2022-05-11,34.1584
2022-05-12,36.351
2022-05-13,39.4296
2022-05-14,39.4296
2022-05-15,39.4296
2022-05-16,38.301
2022-05-17,38.8815
2022-05-18,38.2035
2022-05-19,39.5404
2022-05-20,40.8298
2022-05-21,40.8298
2022-05-22,40.8298
2022-05-23,40.8298
2022-05-24,38.8162
2022-05-25,38.1891
2022-05-26,40.015
2022-05-27,39.635
2022-05-28,39.635
2022-05-29,39.635
2022-05-30,38.8246
2022-05-31,41.0613
2022-06-01,39.5412
2022-06-02,40.1695
2022-06-03,40.245
2022-06-04,40.245
2022-06-05,40.245
2022-06-06,40.0618
2022-06-07,39.6088
2022-06-08,38.5478
2022-06-09,37.6353
2022-06-10,40.3083
2022-06-11,40.3083
2022-06-12,40.3083
2022-06-13,38.3679
2022-06-14,38.0306
2022-06-15,39.8809
2022-06-16,39.8809
2022-06-17,39.852
2022-06-18,39.852
2022-06-19,39.852
2022-06-20,40.389
2022-06-21,38.5211
2022-06-22,40.6833
2022-06-23,38.4674
2022-06-24,38.8302
2022-06-25,38.8302
2022-06-26,38.8302
2022-06-27,38.8768
2022-06-28,37.8623
2022-06-29,35.8956
2022-06-30,33.3505
2022-07-01,33.3505
2022-07-02,33.3505
2022-07-03,33.3505
2022-07-04,32.4282
2022-07-05,39.2847
2022-07-06,42.3507
2022-07-07,40.998
2022-07-08,38.6564
2022-07-09,38.6564
2022-07-10,38.6564
2022-07-11,36.9448
2022-07-12,39.0097
2022-07-13,37.8531
2022-07-14,43.7761
2022-07-15,42.0697
2022-07-16,42.0697
2022-07-17,42.0697
2022-07-18,42.2489
2022-07-19,44.7582
2022-07-20,46.0559
2022-07-21,48.806
2022-07-22,48.3206
2022-07-23,48.3206
2022-07-24,48.3206
2022-07-25,49.774
2022-07-26,48.2759
2022-07-27,45.697
2022-07-28,46.0398
2022-07-29,45.3586
2022-07-30,45.3586
2022-07-31,45.3586
2022-08-01,45.3586
2022-08-02,48.3814
2022-08-03,47.577
2022-08-04,44.7358
2022-08-05,47.888
2022-08-06,47.888
2022-08-07,47.888
2022-08-08,47.4118
2022-08-09,48.5691
2022-08-10,46.7741
2022-08-11,46.7136
2022-08-12,47.4176
2022-08-13,47.4176
2022-08-14,47.4176
2022-08-15,47.8454
2022-08-16,47.9912
2022-08-17,47.0719
2022-08-18,47.9506
2022-08-19,47.141
2022-08-20,47.141
2022-08-21,47.141
2022-08-22,45.2839
2022-08-23,45.0798
2022-08-24,50.4689
2022-08-25,53.8174
2022-08-26,54.6733
2022-08-27,54.6733
2022-08-28,54.6733
2022-08-29,56.1973
2022-08-30,54.1597
2022-08-31,53.817
2022-09-01,54.6094
2022-09-02,55.3687
2022-09-03,55.3687
2022-09-04,55.3687
2022-09-05,55.3687
2022-09-06,50.8892
2022-09-07,49.4736
2022-09-08,50.2256
2022-09-09,49.86
2022-09-10,49.86
2022-09-11,49.86
2022-09-12,46.1427
2022-09-13,44.0473
2022-09-14,42.9766
2022-09-15,42.7616
2022-09-16,40.887
2022-09-17,40.887
2022-09-18,40.887
2022-09-19,39.2229
2022-09-20,37.9556
2022-09-21,38.8005
2022-09-22,37.0165
2022-09-23,34.8729
2022-09-24,34.8729
2022-09-25,34.8729
2022-09-26,34.0
2022-09-27,33.4703
2022-09-28,35.3181
2022-09-29,34.3563
2022-09-30,33.8297
2022-10-01,33.8297
2022-10-02,33.8297
2022-10-03,34.1281
2022-10-04,36.8772
2022-10-05,35.8544
2022-10-06,51.9499
2022-10-07,53.0776
2022-10-08,53.0776
2022-10-09,53.0776
2022-10-10,53.0776
2022-10-11,47.0768
2022-10-12,45.1169
2022-10-13,45.2378
2022-10-14,44.3283
2022-10-15,44.3283
2022-10-16,44.3283
2022-10-17,46.0126
2022-10-18,47.116
2022-10-19,48.7124
2022-10-20,49.6907
2022-10-21,50.4899
2022-10-22,50.4899
2022-10-23,50.4899
2022-10-24,48.5115
2022-10-25,48.3944
2022-10-26,48.5229
2022-10-27,47.1853
2022-10-28,47.6266
2022-10-29,47.6266
2022-10-30,47.6266
2022-10-31,51.8816
2022-11-01,50.9164
2022-11-02,49.1505
2022-11-03,49.4098
2022-11-04,48.735
2022-11-05,48.735
2022-11-06,48.735
2022-11-07,46.844
2022-11-08,47.924
2022-11-09,49.5653
2022-11-10,49.0654
2022-11-11,48.5587
2022-11-12,48.5587
2022-11-13,48.5587
2022-11-14,48.3179
2022-11-15,54.6945
2022-11-16,56.3485
2022-11-17,56.3485
2022-11-18,55.8888
2022-11-19,55.8888
2022-11-20,55.8888
2022-11-21,53.2665
2022-11-22,53.2296
2022-11-23,56.3871
2022-11-24,57.2734
2022-11-25,56.1713
2022-11-26,56.1713
2022-11-27,56.1713
2022-11-28,56.7858
2022-11-29,56.6625
2022-11-30,56.6201
2022-12-01,59.5615
2022-12-02,62.7062
2022-12-03,62.7062
2022-12-04,62.7062
2022-12-05,64.5486
2022-12-06,58.4514
2022-12-07,51.7638
2022-12-08,46.9924
2022-12-09,47.5546
2022-12-10,47.5546
2022-12-11,47.5546
2022-12-12,43.0543
2022-12-13,40.908
2022-12-14,39.9108
2022-12-15,38.787
2022-12-16,40.3633
2022-12-17,40.3633
2022-12-18,40.3633
2022-12-19,36.1391
2022-12-20,35.0108
2022-12-21,34.4886
2022-12-22,35.2215
2022-12-23,39.1282
2022-12-24,39.1282
2022-12-25,39.1282
2022-12-26,39.1282
2022-12-27,39.1282
2022-12-28,37.2065
2022-12-29,40.3852
2022-12-30,39.912
2022-12-31,39.912
2023-01-01,39.912
2023-01-02,39.912
2023-01-03,39.2187
2023-01-04,38.919
2023-01-05,39.8073
2023-01-06,39.5101
2023-01-07,39.5101
2023-01-08,39.5101
2023-01-09,38.7616
2023-01-10,39.1026
2023-01-11,39.4513
2023-01-12,39.5945
2023-01-13,39.3539
2023-01-14,39.3539
2023-01-15,39.3539
2023-01-16,40.3292
2023-01-17,39.6443
2023-01-18,39.1853
2023-01-19,38.4435
2023-01-20,38.1601
2023-01-21,38.1601
2023-01-22,38.1601
2023-01-23,38.0283
2023-01-24,37.5717
2023-01-25,36.3501
2023-01-26,35.8779
2023-01-27,37.2826
2023-01-28,37.2826
2023-01-29,37.2826
2023-01-30,37.7995
2023-01-31,39.3964
2023-02-01,39.1214
2023-02-02,39.1214
2023-02-03,38.8633
2023-02-04,38.8633
2023-02-05,38.8633
2023-02-06,38.7971
2023-02-07,37.961
2023-02-08,37.6921
2023-02-09,36.6514
2023-02-10,37.5717
2023-02-11,37.5717
2023-02-12,37.5717
2023-02-13,37.1529
2023-02-14,39.0845
2023-02-15,41.6696
2023-02-16,43.8661
2023-02-17,43.6587
2023-02-18,43.6587
2023-02-19,43.6587
2023-02-20,43.6587
2023-02-21,43.3197
2023-02-22,40.7809
2023-02-23,40.2302
2023-02-24,39.6759
2023-02-25,39.6759
2023-02-26,39.6759
2023-02-27,39.3553
2023-02-28,41.5534
2023-03-01,40.8723
2023-03-02,40.9974
2023-03-03,42.9931
2023-03-04,42.9931
2023-03-05,42.9931
2023-03-06,44.2727
2023-03-07,44.175
2023-03-08,42.5716
2023-03-09,41.5319
2023-03-10,40.9673
2023-03-11,40.9673
2023-03-12,40.9673
2023-03-13,40.8715
2023-03-14,41.7174
2023-03-15,41.2092
2023-03-16,41.5773
2023-03-17,41.8785
2023-03-18,41.8785
2023-03-19,41.8785
