,OMC US Equity
2020-07-09,6.707
2020-07-10,6.707
2020-07-11,6.707
2020-07-12,6.707
2020-07-13,6.707
2020-07-14,6.707
2020-07-15,6.707
2020-07-16,6.707
2020-07-17,6.707
2020-07-18,6.707
2020-07-19,6.707
2020-07-20,6.707
2020-07-21,6.707
2020-07-22,6.707
2020-07-23,6.707
2020-07-24,6.707
2020-07-25,6.707
2020-07-26,6.707
2020-07-27,6.707
2020-07-28,6.723
2020-07-29,6.38
2020-07-30,6.38
2020-07-31,6.38
2020-08-01,6.38
2020-08-02,6.38
2020-08-03,6.38
2020-08-04,6.38
2020-08-05,6.38
2020-08-06,6.38
2020-08-07,6.38
2020-08-08,6.38
2020-08-09,6.38
2020-08-10,6.38
2020-08-11,6.38
2020-08-12,6.38
2020-08-13,6.38
2020-08-14,6.38
2020-08-15,6.38
2020-08-16,6.38
2020-08-17,6.38
2020-08-18,6.38
2020-08-19,6.38
2020-08-20,6.38
2020-08-21,6.38
2020-08-22,6.38
2020-08-23,6.38
2020-08-24,6.38
2020-08-25,6.38
2020-08-26,6.38
2020-08-27,6.38
2020-08-28,6.38
2020-08-29,6.38
2020-08-30,6.38
2020-08-31,6.38
2020-09-01,6.06
2020-09-02,6.06
2020-09-03,6.06
2020-09-04,6.06
2020-09-05,6.06
2020-09-06,6.06
2020-09-07,6.06
2020-09-08,6.185
2020-09-09,6.185
2020-09-10,6.185
2020-09-11,6.185
2020-09-12,6.185
2020-09-13,6.185
2020-09-14,6.185
2020-09-15,6.185
2020-09-16,6.185
2020-09-17,6.185
2020-09-18,6.185
2020-09-19,6.185
2020-09-20,6.185
2020-09-21,6.185
2020-09-22,6.185
2020-09-23,6.185
2020-09-24,6.185
2020-09-25,6.185
2020-09-26,6.185
2020-09-27,6.185
2020-09-28,6.185
2020-09-29,6.185
2020-09-30,6.185
2020-10-01,6.185
2020-10-02,6.185
2020-10-03,6.185
2020-10-04,6.185
2020-10-05,6.185
2020-10-06,6.185
2020-10-07,6.185
2020-10-08,6.185
2020-10-09,6.185
2020-10-10,6.185
2020-10-11,6.185
2020-10-12,6.512
2020-10-13,6.512
2020-10-14,6.512
2020-10-15,6.512
2020-10-16,6.512
2020-10-17,6.512
2020-10-18,6.512
2020-10-19,6.534
2020-10-20,6.534
2020-10-21,6.534
2020-10-22,6.534
2020-10-23,6.534
2020-10-24,6.534
2020-10-25,6.534
2020-10-26,6.534
2020-10-27,6.813
2020-10-28,7.113
2020-10-29,7.113
2020-10-30,7.39
2020-10-31,7.39
2020-11-01,7.39
2020-11-02,7.39
2020-11-03,7.39
2020-11-04,7.39
2020-11-05,7.39
2020-11-06,7.39
2020-11-07,7.39
2020-11-08,7.39
2020-11-09,7.39
2020-11-10,7.39
2020-11-11,7.39
2020-11-12,7.39
2020-11-13,7.39
2020-11-14,7.39
2020-11-15,7.39
2020-11-16,7.39
2020-11-17,7.39
2020-11-18,7.39
2020-11-19,7.39
2020-11-20,7.39
2020-11-21,7.39
2020-11-22,7.39
2020-11-23,7.39
2020-11-24,7.39
2020-11-25,7.39
2020-11-26,7.39
2020-11-27,7.39
2020-11-28,7.39
2020-11-29,7.39
2020-11-30,7.39
2020-12-01,7.39
2020-12-02,7.39
2020-12-03,7.39
2020-12-04,7.39
2020-12-05,7.39
2020-12-06,7.39
2020-12-07,7.39
2020-12-08,7.39
2020-12-09,7.39
2020-12-10,7.39
2020-12-11,7.02
2020-12-12,7.02
2020-12-13,7.02
2020-12-14,7.02
2020-12-15,7.02
2020-12-16,7.02
2020-12-17,7.02
2020-12-18,7.02
2020-12-19,7.02
2020-12-20,7.02
2020-12-21,7.02
2020-12-22,7.02
2020-12-23,7.02
2020-12-24,7.02
2020-12-25,7.02
2020-12-26,7.02
2020-12-27,7.02
2020-12-28,7.02
2020-12-29,7.02
2020-12-30,7.02
2020-12-31,7.02
2021-01-01,7.02
2021-01-02,7.02
2021-01-03,7.02
2021-01-04,7.02
2021-01-05,7.02
2021-01-06,7.02
2021-01-07,7.02
2021-01-08,7.02
2021-01-09,7.02
2021-01-10,7.02
2021-01-11,7.02
2021-01-12,7.02
2021-01-13,7.02
2021-01-14,7.02
2021-01-15,7.02
2021-01-16,7.02
2021-01-17,7.02
2021-01-18,6.547
2021-01-19,6.547
2021-01-20,6.547
2021-01-21,6.547
2021-01-22,6.547
2021-01-23,6.547
2021-01-24,6.547
2021-01-25,6.547
2021-01-26,6.547
2021-01-27,6.547
2021-01-28,6.547
2021-01-29,6.155
2021-01-30,6.155
2021-01-31,6.155
2021-02-01,6.155
2021-02-02,6.155
2021-02-03,6.155
2021-02-04,6.155
2021-02-05,6.155
2021-02-06,6.155
2021-02-07,6.155
2021-02-08,6.155
2021-02-09,6.155
2021-02-10,6.155
2021-02-11,6.155
2021-02-12,6.155
2021-02-13,6.155
2021-02-14,6.155
2021-02-15,6.155
2021-02-16,6.155
2021-02-17,6.155
2021-02-18,6.513
2021-02-19,6.627
2021-02-20,6.627
2021-02-21,6.627
2021-02-22,6.627
2021-02-23,6.693
2021-02-24,6.693
2021-02-25,6.693
2021-02-26,6.693
2021-02-27,6.693
2021-02-28,6.693
2021-03-01,6.693
2021-03-02,6.693
2021-03-03,6.693
2021-03-04,6.693
2021-03-05,6.693
2021-03-06,6.693
2021-03-07,6.693
2021-03-08,6.693
2021-03-09,6.693
2021-03-10,6.693
2021-03-11,6.693
2021-03-12,6.693
2021-03-13,6.693
2021-03-14,6.693
2021-03-15,6.693
2021-03-16,6.693
2021-03-17,6.693
2021-03-18,6.693
2021-03-19,6.693
2021-03-20,6.693
2021-03-21,6.693
2021-03-22,6.693
2021-03-23,6.693
2021-03-24,6.693
2021-03-25,6.693
2021-03-26,6.693
2021-03-27,6.693
2021-03-28,6.693
2021-03-29,6.693
2021-03-30,6.693
2021-03-31,6.693
2021-04-01,6.693
2021-04-02,6.693
2021-04-03,6.693
2021-04-04,6.693
2021-04-05,6.693
2021-04-06,6.693
2021-04-07,6.693
2021-04-08,6.693
2021-04-09,6.933
2021-04-10,6.933
2021-04-11,6.933
2021-04-12,6.933
2021-04-13,6.933
2021-04-14,6.933
2021-04-15,6.933
2021-04-16,6.933
2021-04-17,6.933
2021-04-18,6.933
2021-04-19,6.933
2021-04-20,6.933
2021-04-21,7.01
2021-04-22,7.01
2021-04-23,7.01
2021-04-24,7.01
2021-04-25,7.01
2021-04-26,7.01
2021-04-27,7.01
2021-04-28,7.01
2021-04-29,7.01
2021-04-30,7.01
2021-05-01,7.01
2021-05-02,7.01
2021-05-03,7.01
2021-05-04,7.01
2021-05-05,7.01
2021-05-06,7.01
2021-05-07,7.01
2021-05-08,7.01
2021-05-09,7.01
2021-05-10,7.01
2021-05-11,7.01
2021-05-12,7.01
2021-05-13,7.01
2021-05-14,7.01
2021-05-15,7.01
2021-05-16,7.01
2021-05-17,7.01
2021-05-18,7.01
2021-05-19,7.01
2021-05-20,7.01
2021-05-21,7.01
2021-05-22,7.01
2021-05-23,7.01
2021-05-24,7.01
2021-05-25,7.01
2021-05-26,7.01
2021-05-27,7.01
2021-05-28,7.01
2021-05-29,7.01
2021-05-30,7.01
2021-05-31,7.01
2021-06-01,7.01
2021-06-02,7.01
2021-06-03,7.01
2021-06-04,7.01
2021-06-05,7.01
2021-06-06,7.01
2021-06-07,7.01
2021-06-08,7.01
2021-06-09,7.01
2021-06-10,7.01
2021-06-11,7.01
2021-06-12,7.01
2021-06-13,7.01
2021-06-14,7.01
2021-06-15,7.01
2021-06-16,7.01
2021-06-17,7.01
2021-06-18,7.01
2021-06-19,7.01
2021-06-20,7.01
2021-06-21,7.01
2021-06-22,7.01
2021-06-23,7.01
2021-06-24,7.01
2021-06-25,7.01
2021-06-26,7.01
2021-06-27,7.01
2021-06-28,7.01
2021-06-29,7.01
2021-06-30,7.01
2021-07-01,7.01
2021-07-02,7.01
2021-07-03,7.01
2021-07-04,7.01
2021-07-05,7.01
2021-07-06,7.01
2021-07-07,7.01
2021-07-08,7.01
2021-07-09,7.01
2021-07-10,7.01
2021-07-11,7.01
2021-07-12,7.01
2021-07-13,7.01
2021-07-14,7.01
2021-07-15,7.01
2021-07-16,7.01
2021-07-17,7.01
2021-07-18,7.01
2021-07-19,7.01
2021-07-20,7.106
2021-07-21,7.092
2021-07-22,7.092
2021-07-23,7.092
2021-07-24,7.092
2021-07-25,7.092
2021-07-26,7.092
2021-07-27,7.092
2021-07-28,7.092
2021-07-29,7.092
2021-07-30,7.092
2021-07-31,7.092
2021-08-01,7.092
2021-08-02,7.092
2021-08-03,7.092
2021-08-04,7.092
2021-08-05,7.092
2021-08-06,7.092
2021-08-07,7.092
2021-08-08,7.092
2021-08-09,7.092
2021-08-10,7.092
2021-08-11,7.092
2021-08-12,7.092
2021-08-13,7.092
2021-08-14,7.092
2021-08-15,7.092
2021-08-16,7.092
2021-08-17,7.092
2021-08-18,7.092
2021-08-19,7.092
2021-08-20,7.092
2021-08-21,7.092
2021-08-22,7.092
2021-08-23,7.092
2021-08-24,7.092
2021-08-25,7.092
2021-08-26,7.092
2021-08-27,7.092
2021-08-28,7.092
2021-08-29,7.092
2021-08-30,7.092
2021-08-31,7.092
2021-09-01,7.092
2021-09-02,7.092
2021-09-03,7.092
2021-09-04,7.092
2021-09-05,7.092
2021-09-06,7.092
2021-09-07,7.092
2021-09-08,7.092
2021-09-09,7.092
2021-09-10,7.092
2021-09-11,7.092
2021-09-12,7.092
2021-09-13,7.092
2021-09-14,7.092
2021-09-15,7.092
2021-09-16,7.092
2021-09-17,7.092
2021-09-18,7.092
2021-09-19,7.092
2021-09-20,7.092
2021-09-21,7.092
2021-09-22,7.092
2021-09-23,7.092
2021-09-24,7.092
2021-09-25,7.092
2021-09-26,7.092
2021-09-27,7.092
2021-09-28,7.092
2021-09-29,7.092
2021-09-30,7.38
2021-10-01,7.38
2021-10-02,7.38
2021-10-03,7.38
2021-10-04,7.38
2021-10-05,7.38
2021-10-06,7.38
2021-10-07,7.38
2021-10-08,7.44
2021-10-09,7.44
2021-10-10,7.44
2021-10-11,7.44
2021-10-12,7.44
2021-10-13,7.44
2021-10-14,7.44
2021-10-15,7.44
2021-10-16,7.44
2021-10-17,7.44
2021-10-18,7.44
2021-10-19,7.44
2021-10-20,7.614
2021-10-21,7.614
2021-10-22,7.614
2021-10-23,7.614
2021-10-24,7.614
2021-10-25,7.614
2021-10-26,7.614
2021-10-27,7.614
2021-10-28,7.632
2021-10-29,7.632
2021-10-30,7.632
2021-10-31,7.632
2021-11-01,7.632
2021-11-02,7.632
2021-11-03,7.632
2021-11-04,7.632
2021-11-05,7.632
2021-11-06,7.632
2021-11-07,7.632
2021-11-08,7.632
2021-11-09,7.632
2021-11-10,7.632
2021-11-11,7.632
2021-11-12,7.632
2021-11-13,7.632
2021-11-14,7.632
2021-11-15,7.632
2021-11-16,7.632
2021-11-17,7.632
2021-11-18,7.632
2021-11-19,7.632
2021-11-20,7.632
2021-11-21,7.632
2021-11-22,7.632
2021-11-23,7.632
2021-11-24,7.632
2021-11-25,7.632
2021-11-26,7.632
2021-11-27,7.632
2021-11-28,7.632
2021-11-29,7.632
2021-11-30,7.632
2021-12-01,7.632
2021-12-02,7.632
2021-12-03,7.632
2021-12-04,7.632
2021-12-05,7.632
2021-12-06,7.632
2021-12-07,7.632
2021-12-08,7.632
2021-12-09,7.632
2021-12-10,7.632
2021-12-11,7.632
2021-12-12,7.632
2021-12-13,7.632
2021-12-14,7.632
2021-12-15,7.632
2021-12-16,7.632
2021-12-17,7.632
2021-12-18,7.632
2021-12-19,7.632
2021-12-20,7.632
2021-12-21,7.632
2021-12-22,7.632
2021-12-23,7.632
2021-12-24,7.632
2021-12-25,7.632
2021-12-26,7.632
2021-12-27,7.632
2021-12-28,7.632
2021-12-29,7.632
2021-12-30,7.632
2021-12-31,7.632
2022-01-01,7.632
2022-01-02,7.632
2022-01-03,7.632
2022-01-04,7.632
2022-01-05,7.632
2022-01-06,7.632
2022-01-07,7.632
2022-01-08,7.632
2022-01-09,7.632
2022-01-10,7.632
2022-01-11,7.632
2022-01-12,7.632
2022-01-13,7.632
2022-01-14,7.632
2022-01-15,7.632
2022-01-16,7.632
2022-01-17,7.632
2022-01-18,7.632
2022-01-19,7.632
2022-01-20,7.632
2022-01-21,7.632
2022-01-22,7.632
2022-01-23,7.632
2022-01-24,7.632
2022-01-25,7.632
2022-01-26,7.632
2022-01-27,7.632
2022-01-28,7.632
2022-01-29,7.632
2022-01-30,7.632
2022-01-31,7.674
2022-02-01,7.674
2022-02-02,7.674
2022-02-03,7.674
2022-02-04,7.674
2022-02-05,7.674
2022-02-06,7.674
2022-02-07,7.674
2022-02-08,7.674
2022-02-09,7.831
2022-02-10,7.784
2022-02-11,7.784
2022-02-12,7.784
2022-02-13,7.784
2022-02-14,7.791
2022-02-15,7.791
2022-02-16,7.791
2022-02-17,7.791
2022-02-18,7.791
2022-02-19,7.791
2022-02-20,7.791
2022-02-21,7.791
2022-02-22,7.791
2022-02-23,7.791
2022-02-24,7.791
2022-02-25,7.791
2022-02-26,7.791
2022-02-27,7.791
2022-02-28,7.791
2022-03-01,7.791
2022-03-02,7.791
2022-03-03,7.791
2022-03-04,7.708
2022-03-05,7.708
2022-03-06,7.708
2022-03-07,7.708
2022-03-08,7.708
2022-03-09,7.708
2022-03-10,7.708
2022-03-11,7.708
2022-03-12,7.708
2022-03-13,7.708
2022-03-14,7.708
2022-03-15,7.708
2022-03-16,7.708
2022-03-17,7.708
2022-03-18,7.708
2022-03-19,7.708
2022-03-20,7.708
2022-03-21,7.708
2022-03-22,7.708
2022-03-23,7.708
2022-03-24,7.708
2022-03-25,7.708
2022-03-26,7.708
2022-03-27,7.708
2022-03-28,7.708
2022-03-29,7.708
2022-03-30,7.708
2022-03-31,7.708
2022-04-01,7.716
2022-04-02,7.716
2022-04-03,7.716
2022-04-04,7.716
2022-04-05,7.716
2022-04-06,7.716
2022-04-07,7.716
2022-04-08,7.657
2022-04-09,7.657
2022-04-10,7.657
2022-04-11,7.657
2022-04-12,7.657
2022-04-13,7.657
2022-04-14,7.657
2022-04-15,7.657
2022-04-16,7.657
2022-04-17,7.657
2022-04-18,7.657
2022-04-19,7.62
2022-04-20,7.561
2022-04-21,7.58
2022-04-22,7.566
2022-04-23,7.566
2022-04-24,7.566
2022-04-25,7.566
2022-04-26,7.566
2022-04-27,7.566
2022-04-28,7.566
2022-04-29,7.566
2022-04-30,7.566
2022-05-01,7.566
2022-05-02,7.566
2022-05-03,7.566
2022-05-04,7.566
2022-05-05,7.566
2022-05-06,7.566
2022-05-07,7.566
2022-05-08,7.566
2022-05-09,7.566
2022-05-10,7.566
2022-05-11,7.566
2022-05-12,7.566
2022-05-13,7.566
2022-05-14,7.566
2022-05-15,7.566
2022-05-16,7.566
2022-05-17,7.566
2022-05-18,7.566
2022-05-19,7.566
2022-05-20,7.566
2022-05-21,7.566
2022-05-22,7.566
2022-05-23,7.566
2022-05-24,7.566
2022-05-25,7.566
2022-05-26,7.566
2022-05-27,7.566
2022-05-28,7.566
2022-05-29,7.566
2022-05-30,7.566
2022-05-31,7.566
2022-06-01,7.566
2022-06-02,7.566
2022-06-03,7.566
2022-06-04,7.566
2022-06-05,7.566
2022-06-06,7.566
2022-06-07,7.566
2022-06-08,7.566
2022-06-09,7.566
2022-06-10,7.51
2022-06-11,7.51
2022-06-12,7.51
2022-06-13,7.51
2022-06-14,7.51
2022-06-15,7.51
2022-06-16,7.51
2022-06-17,7.47
2022-06-18,7.47
2022-06-19,7.47
2022-06-20,7.47
2022-06-21,7.47
2022-06-22,7.47
2022-06-23,7.426
2022-06-24,7.426
2022-06-25,7.426
2022-06-26,7.426
2022-06-27,7.426
2022-06-28,7.426
2022-06-29,7.426
2022-06-30,7.426
2022-07-01,7.426
2022-07-02,7.426
2022-07-03,7.426
2022-07-04,7.426
2022-07-05,7.426
2022-07-06,7.426
2022-07-07,7.426
2022-07-08,7.201
2022-07-09,7.201
2022-07-10,7.201
2022-07-11,7.201
2022-07-12,7.194
2022-07-13,7.194
2022-07-14,7.196
2022-07-15,7.196
2022-07-16,7.196
2022-07-17,7.196
2022-07-18,7.196
2022-07-19,7.211
2022-07-20,7.219
2022-07-21,7.174
2022-07-22,7.174
2022-07-23,7.184
2022-07-24,7.184
2022-07-25,7.184
2022-07-26,7.184
2022-07-27,7.184
2022-07-28,7.184
2022-07-29,7.184
2022-07-30,7.184
2022-07-31,7.184
2022-08-01,7.184
2022-08-02,7.139
2022-08-03,7.139
2022-08-04,7.139
2022-08-05,7.139
2022-08-06,7.139
2022-08-07,7.139
2022-08-08,7.139
2022-08-09,7.139
2022-08-10,7.139
2022-08-11,7.139
2022-08-12,7.139
2022-08-13,7.139
2022-08-14,7.139
2022-08-15,7.139
2022-08-16,7.139
2022-08-17,7.139
2022-08-18,7.139
2022-08-19,7.139
2022-08-20,7.139
2022-08-21,7.139
2022-08-22,7.139
2022-08-23,7.139
2022-08-24,7.139
2022-08-25,7.117
2022-08-26,7.117
2022-08-27,7.117
2022-08-28,7.117
2022-08-29,7.117
2022-08-30,7.117
2022-08-31,7.117
2022-09-01,7.117
2022-09-02,7.117
2022-09-03,7.117
2022-09-04,7.117
2022-09-05,7.117
2022-09-06,7.117
2022-09-07,7.117
2022-09-08,7.194
2022-09-09,7.194
2022-09-10,7.194
2022-09-11,7.194
2022-09-12,7.194
2022-09-13,7.194
2022-09-14,7.194
2022-09-15,7.194
2022-09-16,7.177
2022-09-17,7.177
2022-09-18,7.177
2022-09-19,7.177
2022-09-20,7.177
2022-09-21,7.177
2022-09-22,7.177
2022-09-23,7.177
2022-09-24,7.177
2022-09-25,7.177
2022-09-26,7.177
2022-09-27,7.177
2022-09-28,7.177
2022-09-29,7.177
2022-09-30,7.07
2022-10-01,7.07
2022-10-02,7.07
2022-10-03,7.07
2022-10-04,7.07
2022-10-05,7.065
2022-10-06,7.065
2022-10-07,7.065
2022-10-08,7.065
2022-10-09,7.065
2022-10-10,7.065
2022-10-11,7.025
2022-10-12,7.025
2022-10-13,7.025
2022-10-14,7.051
2022-10-15,7.051
2022-10-16,7.051
2022-10-17,7.051
2022-10-18,7.077
2022-10-19,7.007
2022-10-20,7.045
2022-10-21,7.045
2022-10-22,7.045
2022-10-23,7.045
2022-10-24,7.012
2022-10-25,7.012
2022-10-26,7.012
2022-10-27,7.012
2022-10-28,7.012
2022-10-29,7.012
2022-10-30,7.012
2022-10-31,7.012
2022-11-01,6.972
2022-11-02,6.972
2022-11-03,6.972
2022-11-04,6.972
2022-11-05,6.972
2022-11-06,6.972
2022-11-07,6.972
2022-11-08,6.972
2022-11-09,6.972
2022-11-10,6.975
2022-11-11,6.975
2022-11-12,6.975
2022-11-13,6.975
2022-11-14,6.975
2022-11-15,6.975
2022-11-16,6.975
2022-11-17,6.975
2022-11-18,6.975
2022-11-19,6.975
2022-11-20,6.975
2022-11-21,6.975
2022-11-22,6.975
2022-11-23,6.975
2022-11-24,6.975
2022-11-25,6.975
2022-11-26,6.975
2022-11-27,6.975
2022-11-28,6.975
2022-11-29,6.975
2022-11-30,6.975
2022-12-01,6.975
2022-12-02,6.975
2022-12-03,6.975
2022-12-04,6.975
2022-12-05,6.975
2022-12-06,6.975
2022-12-07,6.975
2022-12-08,6.975
2022-12-09,6.975
2022-12-10,6.975
2022-12-11,6.975
2022-12-12,6.975
2022-12-13,6.975
2022-12-14,6.975
2022-12-15,6.975
2022-12-16,6.975
2022-12-17,6.975
2022-12-18,6.975
2022-12-19,7.009
2022-12-20,7.009
2022-12-21,7.008
2022-12-22,7.008
2022-12-23,7.008
2022-12-24,7.008
2022-12-25,7.008
2022-12-26,7.008
2022-12-27,7.008
2022-12-28,7.008
2022-12-29,7.008
2022-12-30,7.008
2022-12-31,7.008
2023-01-01,7.008
2023-01-02,7.008
2023-01-03,7.008
2023-01-04,7.008
2023-01-05,7.008
2023-01-06,7.008
2023-01-07,7.008
2023-01-08,7.008
2023-01-09,7.008
2023-01-10,7.008
2023-01-11,7.008
2023-01-12,7.008
2023-01-13,7.008
2023-01-14,7.008
2023-01-15,7.008
2023-01-16,7.008
2023-01-17,7.008
2023-01-18,7.008
2023-01-19,7.028
2023-01-20,7.028
2023-01-21,7.028
2023-01-22,7.028
2023-01-23,7.095
2023-01-24,7.096
2023-01-25,7.096
2023-01-26,7.118
2023-01-27,7.118
2023-01-28,7.118
2023-01-29,7.118
2023-01-30,7.118
2023-01-31,7.133
2023-02-01,7.133
2023-02-02,7.133
2023-02-03,7.133
2023-02-04,7.133
2023-02-05,7.133
2023-02-06,7.146
2023-02-07,7.188
2023-02-08,7.475
2023-02-09,7.613
2023-02-10,7.783
2023-02-11,7.783
2023-02-12,7.783
2023-02-13,7.783
2023-02-14,7.783
2023-02-15,7.783
2023-02-16,7.783
2023-02-17,7.783
2023-02-18,7.76
2023-02-19,7.76
2023-02-20,7.76
2023-02-21,7.71
2023-02-22,7.71
2023-02-23,7.71
2023-02-24,7.71
2023-02-25,7.71
2023-02-26,7.71
2023-02-27,7.71
2023-02-28,7.71
2023-03-01,7.71
2023-03-02,7.71
2023-03-03,7.71
2023-03-04,7.71
2023-03-05,7.71
2023-03-06,7.71
2023-03-07,7.71
2023-03-08,7.712
2023-03-09,7.712
2023-03-10,7.712
2023-03-11,7.712
2023-03-12,7.712
2023-03-13,7.712
2023-03-14,7.712
2023-03-15,7.712
2023-03-16,7.712
2023-03-17,7.712
2023-03-18,7.712
2023-03-19,7.712
2023-03-20,7.717
2023-03-21,7.717
2023-03-22,7.717
2023-03-23,7.716
2023-03-24,7.716
2023-03-25,7.716
2023-03-26,7.716
2023-03-27,7.716
2023-03-28,7.716
2023-03-29,7.724
2023-03-30,7.736
2023-03-31,7.736
2023-04-01,7.736
2023-04-02,7.736
2023-04-03,7.736
2023-04-04,7.736
2023-04-05,7.736
2023-04-06,7.736
2023-04-07,7.736
2023-04-08,7.736
2023-04-09,7.736
2023-04-10,7.736
2023-04-11,7.739
2023-04-12,7.739
2023-04-13,7.739
2023-04-14,7.739
2023-04-15,7.739
2023-04-16,7.739
2023-04-17,7.739
2023-04-18,7.766
2023-04-19,7.77
2023-04-20,7.777
2023-04-21,7.795
2023-04-22,7.795
2023-04-23,7.795
2023-04-24,7.795
2023-04-25,7.793
2023-04-26,7.812
2023-04-27,7.812
2023-04-28,7.812
2023-04-29,7.812
2023-04-30,7.812
2023-05-01,7.812
2023-05-02,7.813
2023-05-03,7.813
2023-05-04,7.813
2023-05-05,7.813
2023-05-06,7.813
2023-05-07,7.813
2023-05-08,7.813
2023-05-09,7.817
2023-05-10,7.817
2023-05-11,7.817
2023-05-12,7.817
2023-05-13,7.817
2023-05-14,7.817
2023-05-15,7.817
2023-05-16,7.817
2023-05-17,7.817
2023-05-18,7.817
2023-05-19,7.817
2023-05-20,7.817
2023-05-21,7.817
2023-05-22,7.833
2023-05-23,7.833
2023-05-24,7.833
2023-05-25,7.833
2023-05-26,7.833
2023-05-27,7.833
2023-05-28,7.833
2023-05-29,7.833
2023-05-30,7.833
2023-05-31,7.833
2023-06-01,7.833
2023-06-02,7.833
2023-06-03,7.833
2023-06-04,7.833
2023-06-05,7.833
2023-06-06,7.833
2023-06-07,7.833
2023-06-08,7.833
2023-06-09,7.833
2023-06-10,7.833
2023-06-11,7.833
2023-06-12,7.833
2023-06-13,7.833
2023-06-14,7.833
2023-06-15,7.833
2023-06-16,7.833
2023-06-17,7.833
2023-06-18,7.833
2023-06-19,7.833
2023-06-20,7.833
2023-06-21,7.839
2023-06-22,7.839
2023-06-23,7.839
