,MCO US Equity
2020-06-17,12.817
2020-06-18,12.817
2020-06-19,12.9
2020-06-20,12.9
2020-06-21,12.9
2020-06-22,12.9
2020-06-23,12.9
2020-06-24,12.9
2020-06-25,12.9
2020-06-26,12.9
2020-06-27,12.9
2020-06-28,12.9
2020-06-29,12.9
2020-06-30,12.9
2020-07-01,12.9
2020-07-02,12.9
2020-07-03,12.9
2020-07-04,12.9
2020-07-05,12.9
2020-07-06,12.9
2020-07-07,12.875
2020-07-08,12.875
2020-07-09,12.875
2020-07-10,12.875
2020-07-11,12.875
2020-07-12,12.875
2020-07-13,12.875
2020-07-14,12.875
2020-07-15,12.875
2020-07-16,12.875
2020-07-17,12.875
2020-07-18,12.875
2020-07-19,12.875
2020-07-20,12.875
2020-07-21,12.875
2020-07-22,12.875
2020-07-23,12.875
2020-07-24,12.875
2020-07-25,12.875
2020-07-26,12.875
2020-07-27,12.875
2020-07-28,12.875
2020-07-29,12.875
2020-07-30,12.938
2020-07-31,13.583
2020-08-01,13.583
2020-08-02,13.583
2020-08-03,13.583
2020-08-04,13.583
2020-08-05,13.573
2020-08-06,13.573
2020-08-07,13.573
2020-08-08,13.573
2020-08-09,13.573
2020-08-10,13.573
2020-08-11,13.573
2020-08-12,13.573
2020-08-13,13.573
2020-08-14,13.573
2020-08-15,13.573
2020-08-16,13.573
2020-08-17,13.573
2020-08-18,13.573
2020-08-19,13.573
2020-08-20,13.573
2020-08-21,13.573
2020-08-22,13.573
2020-08-23,13.573
2020-08-24,13.573
2020-08-25,13.573
2020-08-26,13.573
2020-08-27,13.573
2020-08-28,13.573
2020-08-29,13.573
2020-08-30,13.573
2020-08-31,13.573
2020-09-01,13.573
2020-09-02,13.573
2020-09-03,13.573
2020-09-04,13.573
2020-09-05,13.573
2020-09-06,13.573
2020-09-07,13.573
2020-09-08,13.573
2020-09-09,13.573
2020-09-10,13.573
2020-09-11,13.573
2020-09-12,13.573
2020-09-13,13.573
2020-09-14,13.573
2020-09-15,13.573
2020-09-16,13.575
2020-09-17,13.575
2020-09-18,13.575
2020-09-19,13.575
2020-09-20,13.575
2020-09-21,13.575
2020-09-22,13.575
2020-09-23,13.575
2020-09-24,13.575
2020-09-25,13.575
2020-09-26,13.575
2020-09-27,13.575
2020-09-28,13.575
2020-09-29,13.575
2020-09-30,13.575
2020-10-01,13.633
2020-10-02,13.829
2020-10-03,13.829
2020-10-04,13.829
2020-10-05,13.829
2020-10-06,13.829
2020-10-07,13.81
2020-10-08,13.81
2020-10-09,13.81
2020-10-10,13.81
2020-10-11,13.81
2020-10-12,13.81
2020-10-13,13.81
2020-10-14,13.903
2020-10-15,13.903
2020-10-16,13.903
2020-10-17,13.903
2020-10-18,13.903
2020-10-19,13.903
2020-10-20,13.903
2020-10-21,13.903
2020-10-22,13.903
2020-10-23,13.903
2020-10-24,13.903
2020-10-25,13.903
2020-10-26,13.903
2020-10-27,13.903
2020-10-28,13.903
2020-10-29,13.974
2020-10-30,14.066
2020-10-31,14.066
2020-11-01,14.066
2020-11-02,14.066
2020-11-03,14.064
2020-11-04,14.064
2020-11-05,14.064
2020-11-06,14.064
2020-11-07,14.064
2020-11-08,14.064
2020-11-09,14.064
2020-11-10,14.064
2020-11-11,14.064
2020-11-12,14.064
2020-11-13,14.064
2020-11-14,14.064
2020-11-15,14.064
2020-11-16,14.064
2020-11-17,14.064
2020-11-18,14.064
2020-11-19,14.064
2020-11-20,14.064
2020-11-21,14.064
2020-11-22,14.064
2020-11-23,14.064
2020-11-24,14.064
2020-11-25,14.064
2020-11-26,14.064
2020-11-27,14.064
2020-11-28,14.064
2020-11-29,14.064
2020-11-30,14.064
2020-12-01,14.064
2020-12-02,14.066
2020-12-03,14.066
2020-12-04,14.066
2020-12-05,14.066
2020-12-06,14.066
2020-12-07,14.066
2020-12-08,14.066
2020-12-09,14.066
2020-12-10,14.066
2020-12-11,14.066
2020-12-12,14.066
2020-12-13,14.066
2020-12-14,14.066
2020-12-15,14.066
2020-12-16,14.066
2020-12-17,14.066
2020-12-18,14.066
2020-12-19,14.066
2020-12-20,14.066
2020-12-21,14.066
2020-12-22,14.066
2020-12-23,14.066
2020-12-24,14.066
2020-12-25,14.066
2020-12-26,14.066
2020-12-27,14.066
2020-12-28,14.066
2020-12-29,14.066
2020-12-30,14.066
2020-12-31,14.066
2021-01-01,14.066
2021-01-02,14.066
2021-01-03,14.066
2021-01-04,14.203
2021-01-05,14.203
2021-01-06,14.203
2021-01-07,14.203
2021-01-08,14.203
2021-01-09,14.203
2021-01-10,14.203
2021-01-11,14.203
2021-01-12,14.203
2021-01-13,14.203
2021-01-14,14.203
2021-01-15,14.203
2021-01-16,14.203
2021-01-17,14.203
2021-01-18,14.203
2021-01-19,14.203
2021-01-20,14.203
2021-01-21,14.203
2021-01-22,14.203
2021-01-23,14.203
2021-01-24,14.203
2021-01-25,14.203
2021-01-26,14.203
2021-01-27,14.203
2021-01-28,14.203
2021-01-29,14.203
2021-01-30,14.203
2021-01-31,14.203
2021-02-01,14.203
2021-02-02,14.203
2021-02-03,14.203
2021-02-04,14.203
2021-02-05,14.203
2021-02-06,14.203
2021-02-07,14.203
2021-02-08,14.203
2021-02-09,14.203
2021-02-10,14.203
2021-02-11,14.203
2021-02-12,14.296
2021-02-13,14.296
2021-02-14,14.296
2021-02-15,14.296
2021-02-16,14.437
2021-02-17,14.437
2021-02-18,14.507
2021-02-19,14.507
2021-02-20,14.507
2021-02-21,14.507
2021-02-22,14.507
2021-02-23,14.507
2021-02-24,14.507
2021-02-25,14.507
2021-02-26,14.507
2021-02-27,14.507
2021-02-28,14.507
2021-03-01,14.507
2021-03-02,14.507
2021-03-03,14.507
2021-03-04,14.507
2021-03-05,14.507
2021-03-06,14.507
2021-03-07,14.507
2021-03-08,14.507
2021-03-09,14.507
2021-03-10,14.589
2021-03-11,14.589
2021-03-12,14.589
2021-03-13,14.589
2021-03-14,14.589
2021-03-15,14.589
2021-03-16,14.589
2021-03-17,14.589
2021-03-18,14.589
2021-03-19,14.589
2021-03-20,14.589
2021-03-21,14.589
2021-03-22,14.589
2021-03-23,14.589
2021-03-24,14.589
2021-03-25,14.589
2021-03-26,14.589
2021-03-27,14.589
2021-03-28,14.589
2021-03-29,14.589
2021-03-30,14.589
2021-03-31,14.589
2021-04-01,14.651
2021-04-02,14.651
2021-04-03,14.651
2021-04-04,14.651
2021-04-05,14.651
2021-04-06,14.651
2021-04-07,14.651
2021-04-08,14.651
2021-04-09,14.673
2021-04-10,14.673
2021-04-11,14.673
2021-04-12,14.673
2021-04-13,14.673
2021-04-14,14.689
2021-04-15,14.689
2021-04-16,14.689
2021-04-17,14.689
2021-04-18,14.689
2021-04-19,14.689
2021-04-20,14.689
2021-04-21,14.689
2021-04-22,14.689
2021-04-23,14.689
2021-04-24,14.813
2021-04-25,14.813
2021-04-26,14.839
2021-04-27,14.839
2021-04-28,14.847
2021-04-29,14.834
2021-04-30,14.834
2021-05-01,14.834
2021-05-02,14.834
2021-05-03,14.834
2021-05-04,14.834
2021-05-05,14.834
2021-05-06,14.834
2021-05-07,14.834
2021-05-08,14.834
2021-05-09,14.834
2021-05-10,14.834
2021-05-11,14.834
2021-05-12,14.834
2021-05-13,14.834
2021-05-14,14.834
2021-05-15,14.834
2021-05-16,14.834
2021-05-17,14.834
2021-05-18,14.834
2021-05-19,14.834
2021-05-20,14.834
2021-05-21,14.834
2021-05-22,14.834
2021-05-23,14.834
2021-05-24,14.834
2021-05-25,14.834
2021-05-26,14.834
2021-05-27,14.834
2021-05-28,14.834
2021-05-29,14.834
2021-05-30,14.834
2021-05-31,14.834
2021-06-01,14.834
2021-06-02,14.834
2021-06-03,14.834
2021-06-04,14.834
2021-06-05,14.834
2021-06-06,14.834
2021-06-07,14.834
2021-06-08,14.834
2021-06-09,14.834
2021-06-10,14.834
2021-06-11,14.834
2021-06-12,14.834
2021-06-13,14.834
2021-06-14,14.834
2021-06-15,14.834
2021-06-16,14.834
2021-06-17,14.834
2021-06-18,14.834
2021-06-19,14.834
2021-06-20,14.834
2021-06-21,14.834
2021-06-22,14.834
2021-06-23,14.834
2021-06-24,14.834
2021-06-25,14.834
2021-06-26,14.834
2021-06-27,14.834
2021-06-28,14.834
2021-06-29,14.834
2021-06-30,14.933
2021-07-01,14.933
2021-07-02,14.933
2021-07-03,14.933
2021-07-04,14.933
2021-07-05,14.967
2021-07-06,14.967
2021-07-07,15.031
2021-07-08,15.031
2021-07-09,15.031
2021-07-10,15.031
2021-07-11,15.031
2021-07-12,15.038
2021-07-13,15.038
2021-07-14,15.038
2021-07-15,15.038
2021-07-16,15.038
2021-07-17,15.038
2021-07-18,15.038
2021-07-19,15.038
2021-07-20,15.029
2021-07-21,15.029
2021-07-22,15.029
2021-07-23,15.029
2021-07-24,15.029
2021-07-25,15.029
2021-07-26,15.029
2021-07-27,15.029
2021-07-28,15.209
2021-07-29,15.208
2021-07-30,15.266
2021-07-31,15.266
2021-08-01,15.266
2021-08-02,15.266
2021-08-03,15.266
2021-08-04,15.266
2021-08-05,15.264
2021-08-06,15.264
2021-08-07,15.264
2021-08-08,15.264
2021-08-09,15.298
2021-08-10,15.298
2021-08-11,15.298
2021-08-12,15.298
2021-08-13,15.298
2021-08-14,15.298
2021-08-15,15.298
2021-08-16,15.298
2021-08-17,15.298
2021-08-18,15.298
2021-08-19,15.298
2021-08-20,15.298
2021-08-21,15.298
2021-08-22,15.298
2021-08-23,15.298
2021-08-24,15.298
2021-08-25,15.298
2021-08-26,15.298
2021-08-27,15.298
2021-08-28,15.298
2021-08-29,15.298
2021-08-30,15.298
2021-08-31,15.298
2021-09-01,15.298
2021-09-02,15.296
2021-09-03,15.296
2021-09-04,15.296
2021-09-05,15.296
2021-09-06,15.296
2021-09-07,15.296
2021-09-08,15.296
2021-09-09,15.296
2021-09-10,15.296
2021-09-11,15.296
2021-09-12,15.296
2021-09-13,15.296
2021-09-14,15.296
2021-09-15,15.296
2021-09-16,15.296
2021-09-17,15.296
2021-09-18,15.296
2021-09-19,15.296
2021-09-20,15.296
2021-09-21,15.296
2021-09-22,15.296
2021-09-23,15.296
2021-09-24,15.296
2021-09-25,15.296
2021-09-26,15.296
2021-09-27,15.296
2021-09-28,15.296
2021-09-29,15.296
2021-09-30,14.895
2021-10-01,14.895
2021-10-02,14.895
2021-10-03,14.895
2021-10-04,14.895
2021-10-05,14.926
2021-10-06,14.926
2021-10-07,14.926
2021-10-08,14.933
2021-10-09,14.933
2021-10-10,14.933
2021-10-11,14.933
2021-10-12,14.933
2021-10-13,14.933
2021-10-14,14.933
2021-10-15,14.961
2021-10-16,14.961
2021-10-17,14.961
2021-10-18,14.961
2021-10-19,14.961
2021-10-20,14.961
2021-10-21,14.961
2021-10-22,14.961
2021-10-23,14.961
2021-10-24,14.961
2021-10-25,15.028
2021-10-26,15.028
2021-10-27,15.028
2021-10-28,15.131
2021-10-29,15.228
2021-10-30,15.228
2021-10-31,15.228
2021-11-01,15.228
2021-11-02,15.484
2021-11-03,15.484
2021-11-04,15.473
2021-11-05,15.474
2021-11-06,15.474
2021-11-07,15.474
2021-11-08,15.474
2021-11-09,15.474
2021-11-10,15.474
2021-11-11,15.474
2021-11-12,15.474
2021-11-13,15.474
2021-11-14,15.474
2021-11-15,15.474
2021-11-16,15.474
2021-11-17,15.509
2021-11-18,15.509
2021-11-19,15.509
2021-11-20,15.509
2021-11-21,15.509
2021-11-22,15.509
2021-11-23,15.509
2021-11-24,15.509
2021-11-25,15.509
2021-11-26,15.509
2021-11-27,15.509
2021-11-28,15.509
2021-11-29,15.509
2021-11-30,15.509
2021-12-01,15.509
2021-12-02,15.509
2021-12-03,15.509
2021-12-04,15.509
2021-12-05,15.509
2021-12-06,15.509
2021-12-07,15.509
2021-12-08,15.509
2021-12-09,15.509
2021-12-10,15.509
2021-12-11,15.509
2021-12-12,15.509
2021-12-13,15.509
2021-12-14,15.509
2021-12-15,15.509
2021-12-16,15.627
2021-12-17,15.627
2021-12-18,15.627
2021-12-19,15.627
2021-12-20,15.627
2021-12-21,15.627
2021-12-22,15.627
2021-12-23,15.627
2021-12-24,15.627
2021-12-25,15.627
2021-12-26,15.627
2021-12-27,15.627
2021-12-28,15.627
2021-12-29,15.627
2021-12-30,15.67
2021-12-31,15.67
2022-01-01,15.67
2022-01-02,15.67
2022-01-03,15.692
2022-01-04,15.692
2022-01-05,15.692
2022-01-06,15.692
2022-01-07,15.704
2022-01-08,15.704
2022-01-09,15.704
2022-01-10,15.71
2022-01-11,15.71
2022-01-12,15.71
2022-01-13,15.722
2022-01-14,15.787
2022-01-15,15.787
2022-01-16,15.787
2022-01-17,15.787
2022-01-18,15.787
2022-01-19,15.787
2022-01-20,15.787
2022-01-21,15.787
2022-01-22,15.787
2022-01-23,15.787
2022-01-24,15.787
2022-01-25,15.787
2022-01-26,15.787
2022-01-27,15.787
2022-01-28,15.787
2022-01-29,15.787
2022-01-30,15.787
2022-01-31,15.787
2022-02-01,15.787
2022-02-02,15.787
2022-02-03,15.787
2022-02-04,15.787
2022-02-05,15.787
2022-02-06,15.796
2022-02-07,15.796
2022-02-08,15.842
2022-02-09,15.842
2022-02-10,15.774
2022-02-11,15.818
2022-02-12,15.818
2022-02-13,15.818
2022-02-14,15.805
2022-02-15,15.805
2022-02-16,15.805
2022-02-17,15.805
2022-02-18,15.805
2022-02-19,15.805
2022-02-20,15.805
2022-02-21,15.805
2022-02-22,15.805
2022-02-23,15.856
2022-02-24,15.869
2022-02-25,15.869
2022-02-26,15.869
2022-02-27,15.869
2022-02-28,15.869
2022-03-01,15.869
2022-03-02,15.869
2022-03-03,15.919
2022-03-04,15.919
2022-03-05,15.919
2022-03-06,15.919
2022-03-07,15.919
2022-03-08,15.938
2022-03-09,15.938
2022-03-10,15.818
2022-03-11,15.617
2022-03-12,15.617
2022-03-13,15.617
2022-03-14,15.617
2022-03-15,15.644
2022-03-16,15.644
2022-03-17,15.644
2022-03-18,15.644
2022-03-19,15.644
2022-03-20,15.644
2022-03-21,15.644
2022-03-22,15.609
2022-03-23,15.609
2022-03-24,15.609
2022-03-25,15.609
2022-03-26,15.609
2022-03-27,15.609
2022-03-28,15.609
2022-03-29,15.589
2022-03-30,15.589
2022-03-31,15.604
2022-04-01,15.604
2022-04-02,15.604
2022-04-03,15.604
2022-04-04,15.599
2022-04-05,15.599
2022-04-06,15.566
2022-04-07,15.516
2022-04-08,15.516
2022-04-09,15.516
2022-04-10,15.516
2022-04-11,15.516
2022-04-12,15.516
2022-04-13,15.516
2022-04-14,15.491
2022-04-15,15.491
2022-04-16,15.491
2022-04-17,15.491
2022-04-18,15.541
2022-04-19,15.541
2022-04-20,15.541
2022-04-21,15.541
2022-04-22,15.541
2022-04-23,15.541
2022-04-24,15.541
2022-04-25,15.541
2022-04-26,15.541
2022-04-27,15.541
2022-04-28,15.469
2022-04-29,15.464
2022-04-30,15.464
2022-05-01,15.464
2022-05-02,14.937
2022-05-03,14.592
2022-05-04,14.592
2022-05-05,14.592
2022-05-06,14.372
2022-05-07,14.372
2022-05-08,14.372
2022-05-09,14.372
2022-05-10,14.372
2022-05-11,14.372
2022-05-12,14.507
2022-05-13,14.507
2022-05-14,14.507
2022-05-15,14.507
2022-05-16,14.507
2022-05-17,14.308
2022-05-18,14.308
2022-05-19,14.308
2022-05-20,14.308
2022-05-21,14.308
2022-05-22,14.308
2022-05-23,14.308
2022-05-24,14.308
2022-05-25,14.308
2022-05-26,14.308
2022-05-27,14.308
2022-05-28,14.308
2022-05-29,14.308
2022-05-30,14.308
2022-05-31,14.308
2022-06-01,14.151
2022-06-02,14.269
2022-06-03,14.217
2022-06-04,14.217
2022-06-05,14.217
2022-06-06,14.134
2022-06-07,14.111
2022-06-08,14.011
2022-06-09,14.011
2022-06-10,14.011
2022-06-11,14.011
2022-06-12,14.011
2022-06-13,14.011
2022-06-14,14.011
2022-06-15,14.011
2022-06-16,14.011
2022-06-17,13.978
2022-06-18,13.978
2022-06-19,13.978
2022-06-20,13.978
2022-06-21,13.934
2022-06-22,13.934
2022-06-23,13.934
2022-06-24,13.934
2022-06-25,13.934
2022-06-26,13.934
2022-06-27,13.934
2022-06-28,13.934
2022-06-29,13.934
2022-06-30,13.868
2022-07-01,13.868
2022-07-02,13.868
2022-07-03,13.868
2022-07-04,13.868
2022-07-05,13.822
2022-07-06,13.77
2022-07-07,13.734
2022-07-08,13.74
2022-07-09,13.74
2022-07-10,13.74
2022-07-11,13.668
2022-07-12,13.668
2022-07-13,13.668
2022-07-14,13.668
2022-07-15,13.668
2022-07-16,13.668
2022-07-17,13.668
2022-07-18,13.668
2022-07-19,13.668
2022-07-20,13.668
2022-07-21,13.668
2022-07-22,13.664
2022-07-23,13.664
2022-07-24,13.664
2022-07-25,13.664
2022-07-26,13.307
2022-07-27,13.201
2022-07-28,13.046
2022-07-29,12.763
2022-07-30,12.763
2022-07-31,12.763
2022-08-01,12.763
2022-08-02,12.763
2022-08-03,12.725
2022-08-04,12.761
2022-08-05,12.761
2022-08-06,12.761
2022-08-07,12.761
2022-08-08,12.749
2022-08-09,12.749
2022-08-10,12.759
2022-08-11,12.759
2022-08-12,12.765
2022-08-13,12.765
2022-08-14,12.765
2022-08-15,12.765
2022-08-16,12.765
2022-08-17,12.765
2022-08-18,12.765
2022-08-19,12.765
2022-08-20,12.765
2022-08-21,12.765
2022-08-22,12.765
2022-08-23,12.765
2022-08-24,12.765
2022-08-25,12.765
2022-08-26,12.765
2022-08-27,12.765
2022-08-28,12.765
2022-08-29,12.765
2022-08-30,12.768
2022-08-31,12.768
2022-09-01,12.737
2022-09-02,12.72
2022-09-03,12.72
2022-09-04,12.72
2022-09-05,12.72
2022-09-06,12.72
2022-09-07,12.72
2022-09-08,12.72
2022-09-09,12.72
2022-09-10,12.72
2022-09-11,12.72
2022-09-12,12.72
2022-09-13,12.72
2022-09-14,12.72
2022-09-15,12.72
2022-09-16,12.691
2022-09-17,12.691
2022-09-18,12.691
2022-09-19,12.691
2022-09-20,12.691
2022-09-21,12.69
2022-09-22,12.69
2022-09-23,12.69
2022-09-24,12.69
2022-09-25,12.69
2022-09-26,12.69
2022-09-27,12.677
2022-09-28,12.677
2022-09-29,12.631
2022-09-30,12.616
2022-10-01,12.616
2022-10-02,12.616
2022-10-03,12.553
2022-10-04,12.553
2022-10-05,12.553
2022-10-06,12.556
2022-10-07,12.556
2022-10-08,12.556
2022-10-09,12.556
2022-10-10,12.531
2022-10-11,12.516
2022-10-12,12.476
2022-10-13,12.476
2022-10-14,12.476
2022-10-15,12.476
2022-10-16,12.476
2022-10-17,12.476
2022-10-18,12.476
2022-10-19,12.514
2022-10-20,12.514
2022-10-21,12.528
2022-10-22,12.528
2022-10-23,12.528
2022-10-24,12.392
2022-10-25,11.754
2022-10-26,11.427
2022-10-27,11.318
2022-10-28,11.318
2022-10-29,11.318
2022-10-30,11.318
2022-10-31,11.318
2022-11-01,11.318
2022-11-02,11.318
2022-11-03,11.318
2022-11-04,11.318
2022-11-05,11.318
2022-11-06,11.318
2022-11-07,11.223
2022-11-08,11.223
2022-11-09,11.223
2022-11-10,11.223
2022-11-11,11.223
2022-11-12,11.223
2022-11-13,11.223
2022-11-14,11.223
2022-11-15,11.223
2022-11-16,11.223
2022-11-17,11.223
2022-11-18,11.223
2022-11-19,11.223
2022-11-20,11.223
2022-11-21,11.223
2022-11-22,11.223
2022-11-23,11.223
2022-11-24,11.223
2022-11-25,11.223
2022-11-26,11.223
2022-11-27,11.223
2022-11-28,11.223
2022-11-29,11.174
2022-11-30,11.174
2022-12-01,11.174
2022-12-02,11.174
2022-12-03,11.174
2022-12-04,11.174
2022-12-05,11.174
2022-12-06,11.189
2022-12-07,11.189
2022-12-08,11.189
2022-12-09,11.189
2022-12-10,11.189
2022-12-11,11.189
2022-12-12,11.189
2022-12-13,11.189
2022-12-14,11.249
2022-12-15,11.249
2022-12-16,11.249
2022-12-17,11.249
2022-12-18,11.249
2022-12-19,11.249
2022-12-20,11.249
2022-12-21,11.249
2022-12-22,11.249
2022-12-23,11.249
2022-12-24,11.249
2022-12-25,11.249
2022-12-26,11.249
2022-12-27,11.249
2022-12-28,11.249
2022-12-29,11.249
2022-12-30,11.266
2022-12-31,11.266
2023-01-01,11.266
2023-01-02,11.266
2023-01-03,11.238
2023-01-04,11.238
2023-01-05,11.238
2023-01-06,11.238
2023-01-07,11.238
2023-01-08,11.232
2023-01-09,11.226
2023-01-10,11.213
2023-01-11,11.233
2023-01-12,11.233
2023-01-13,11.233
2023-01-14,11.233
2023-01-15,11.233
2023-01-16,11.233
2023-01-17,11.233
2023-01-18,11.233
2023-01-19,11.223
2023-01-20,11.254
2023-01-21,11.254
2023-01-22,11.254
2023-01-23,11.231
2023-01-24,11.231
2023-01-25,11.254
2023-01-26,11.254
2023-01-27,11.254
2023-01-28,11.254
2023-01-29,11.254
2023-01-30,11.254
2023-01-31,11.196
2023-02-01,11.232
2023-02-02,11.232
2023-02-03,11.232
2023-02-04,11.232
2023-02-05,11.232
2023-02-06,11.232
2023-02-07,11.232
2023-02-08,11.207
2023-02-09,11.207
2023-02-10,11.199
2023-02-11,11.199
2023-02-12,11.199
2023-02-13,11.199
2023-02-14,11.199
2023-02-15,11.199
2023-02-16,11.199
2023-02-17,11.199
2023-02-18,11.199
2023-02-19,11.199
2023-02-20,11.199
2023-02-21,11.199
2023-02-22,11.2
2023-02-23,11.2
2023-02-24,11.2
2023-02-25,11.2
2023-02-26,11.2
2023-02-27,11.2
2023-02-28,11.2
2023-03-01,11.2
2023-03-02,11.2
2023-03-03,11.2
2023-03-04,11.2
2023-03-05,11.2
2023-03-06,11.2
2023-03-07,11.2
2023-03-08,11.229
2023-03-09,11.229
2023-03-10,11.229
2023-03-11,11.229
2023-03-12,11.229
2023-03-13,11.229
2023-03-14,11.229
2023-03-15,11.229
2023-03-16,11.229
2023-03-17,11.229
2023-03-18,11.229
2023-03-19,11.229
2023-03-20,11.229
2023-03-21,11.229
2023-03-22,11.229
2023-03-23,11.229
2023-03-24,11.229
2023-03-25,11.229
2023-03-26,11.229
2023-03-27,11.229
2023-03-28,11.229
2023-03-29,11.229
2023-03-30,11.229
2023-03-31,11.229
2023-04-01,11.229
2023-04-02,11.229
2023-04-03,11.24
2023-04-04,11.24
2023-04-05,11.233
2023-04-06,11.222
2023-04-07,11.222
2023-04-08,11.222
2023-04-09,11.222
2023-04-10,11.217
2023-04-11,11.242
2023-04-12,11.244
2023-04-13,11.244
2023-04-14,11.244
2023-04-15,11.244
2023-04-16,11.244
2023-04-17,11.213
2023-04-18,11.255
2023-04-19,11.255
2023-04-20,11.256
2023-04-21,11.256
2023-04-22,11.256
2023-04-23,11.256
2023-04-24,11.256
2023-04-25,11.279
2023-04-26,11.245
2023-04-27,11.245
2023-04-28,11.252
2023-04-29,11.252
2023-04-30,11.257
2023-05-01,11.257
2023-05-02,11.266
2023-05-03,11.266
2023-05-04,11.266
2023-05-05,11.266
2023-05-06,11.266
2023-05-07,11.266
2023-05-08,11.266
2023-05-09,11.243
2023-05-10,11.243
2023-05-11,11.243
2023-05-12,11.243
2023-05-13,11.243
2023-05-14,11.243
2023-05-15,11.219
2023-05-16,11.219
2023-05-17,11.219
2023-05-18,11.219
2023-05-19,11.219
2023-05-20,11.219
2023-05-21,11.219
2023-05-22,11.219
2023-05-23,11.221
2023-05-24,11.221
2023-05-25,11.221
2023-05-26,11.221
2023-05-27,11.221
2023-05-28,11.221
2023-05-29,11.221
2023-05-30,11.221
2023-05-31,11.221
2023-06-01,11.221
2023-06-02,11.221
2023-06-03,11.221
2023-06-04,11.221
2023-06-05,11.221
2023-06-06,11.221
2023-06-07,11.221
2023-06-08,11.224
2023-06-09,11.224
2023-06-10,11.224
2023-06-11,11.224
2023-06-12,11.224
2023-06-13,11.224
2023-06-14,11.224
2023-06-15,11.263
2023-06-16,11.279
2023-06-17,11.279
2023-06-18,11.279
2023-06-19,11.279
2023-06-20,11.279
2023-06-21,11.279
2023-06-22,11.279
2023-06-23,11.279
