,BKNG US Equity
2020-04-21,156.89
2020-04-22,156.89
2020-04-23,156.89
2020-04-24,151.618
2020-04-25,151.618
2020-04-26,151.618
2020-04-27,151.618
2020-04-28,151.618
2020-04-29,151.618
2020-04-30,151.618
2020-05-01,151.618
2020-05-02,151.618
2020-05-03,151.618
2020-05-04,151.618
2020-05-05,151.618
2020-05-06,151.618
2020-05-07,151.618
2020-05-08,155.657
2020-05-09,152.457
2020-05-10,152.457
2020-05-11,152.457
2020-05-12,152.457
2020-05-13,152.457
2020-05-14,152.457
2020-05-15,152.457
2020-05-16,152.457
2020-05-17,152.457
2020-05-18,152.457
2020-05-19,152.457
2020-05-20,152.457
2020-05-21,152.457
2020-05-22,152.457
2020-05-23,152.457
2020-05-24,152.457
2020-05-25,152.457
2020-05-26,152.457
2020-05-27,152.457
2020-05-28,152.457
2020-05-29,152.457
2020-05-30,152.457
2020-05-31,152.457
2020-06-01,152.457
2020-06-02,152.457
2020-06-03,152.457
2020-06-04,152.457
2020-06-05,152.457
2020-06-06,152.457
2020-06-07,152.457
2020-06-08,152.457
2020-06-09,152.457
2020-06-10,152.457
2020-06-11,152.457
2020-06-12,152.457
2020-06-13,152.457
2020-06-14,152.457
2020-06-15,152.457
2020-06-16,152.457
2020-06-17,152.457
2020-06-18,152.457
2020-06-19,152.457
2020-06-20,152.457
2020-06-21,152.457
2020-06-22,152.457
2020-06-23,152.457
2020-06-24,152.457
2020-06-25,152.457
2020-06-26,152.457
2020-06-27,152.457
2020-06-28,152.457
2020-06-29,152.457
2020-06-30,152.457
2020-07-01,152.457
2020-07-02,152.457
2020-07-03,152.457
2020-07-04,152.457
2020-07-05,152.457
2020-07-06,152.457
2020-07-07,152.457
2020-07-08,152.457
2020-07-09,152.457
2020-07-10,152.457
2020-07-11,152.457
2020-07-12,152.457
2020-07-13,152.457
2020-07-14,152.457
2020-07-15,152.457
2020-07-16,165.093
2020-07-17,165.093
2020-07-18,165.093
2020-07-19,165.093
2020-07-20,165.093
2020-07-21,165.093
2020-07-22,165.093
2020-07-23,165.093
2020-07-24,165.093
2020-07-25,165.093
2020-07-26,165.093
2020-07-27,165.093
2020-07-28,165.093
2020-07-29,165.093
2020-07-30,165.093
2020-07-31,165.093
2020-08-01,165.093
2020-08-02,165.093
2020-08-03,165.093
2020-08-04,165.093
2020-08-05,165.093
2020-08-06,165.093
2020-08-07,146.005
2020-08-08,146.005
2020-08-09,146.005
2020-08-10,146.005
2020-08-11,143.69
2020-08-12,143.69
2020-08-13,143.69
2020-08-14,143.69
2020-08-15,143.69
2020-08-16,143.69
2020-08-17,143.69
2020-08-18,143.69
2020-08-19,143.69
2020-08-20,143.69
2020-08-21,143.69
2020-08-22,143.69
2020-08-23,143.69
2020-08-24,143.69
2020-08-25,143.69
2020-08-26,143.69
2020-08-27,143.69
2020-08-28,143.69
2020-08-29,143.69
2020-08-30,143.69
2020-08-31,143.69
2020-09-01,143.69
2020-09-02,143.69
2020-09-03,143.69
2020-09-04,143.69
2020-09-05,143.69
2020-09-06,143.69
2020-09-07,143.69
2020-09-08,143.69
2020-09-09,143.69
2020-09-10,143.69
2020-09-11,143.69
2020-09-12,143.69
2020-09-13,143.69
2020-09-14,143.69
2020-09-15,143.69
2020-09-16,143.69
2020-09-17,143.69
2020-09-18,143.69
2020-09-19,143.69
2020-09-20,143.69
2020-09-21,143.69
2020-09-22,143.69
2020-09-23,143.69
2020-09-24,136.088
2020-09-25,136.088
2020-09-26,136.088
2020-09-27,136.088
2020-09-28,136.088
2020-09-29,136.088
2020-09-30,136.088
2020-10-01,136.088
2020-10-02,136.088
2020-10-03,136.088
2020-10-04,136.088
2020-10-05,136.088
2020-10-06,136.088
2020-10-07,136.227
2020-10-08,136.227
2020-10-09,136.227
2020-10-10,136.227
2020-10-11,136.227
2020-10-12,136.227
2020-10-13,136.227
2020-10-14,136.227
2020-10-15,136.227
2020-10-16,136.227
2020-10-17,136.227
2020-10-18,136.227
2020-10-19,148.357
2020-10-20,148.357
2020-10-21,148.357
2020-10-22,148.357
2020-10-23,148.357
2020-10-24,148.357
2020-10-25,148.357
2020-10-26,148.357
2020-10-27,148.357
2020-10-28,148.357
2020-10-29,148.357
2020-10-30,148.357
2020-10-31,148.357
2020-11-01,148.357
2020-11-02,148.357
2020-11-03,145.439
2020-11-04,145.439
2020-11-05,145.439
2020-11-06,143.17
2020-11-07,143.17
2020-11-08,151.594
2020-11-09,151.594
2020-11-10,152.169
2020-11-11,152.169
2020-11-12,152.169
2020-11-13,151.644
2020-11-14,151.644
2020-11-15,151.644
2020-11-16,151.644
2020-11-17,151.644
2020-11-18,151.644
2020-11-19,151.644
2020-11-20,151.644
2020-11-21,151.644
2020-11-22,151.644
2020-11-23,151.644
2020-11-24,151.644
2020-11-25,151.644
2020-11-26,151.644
2020-11-27,151.644
2020-11-28,151.644
2020-11-29,151.644
2020-11-30,149.344
2020-12-01,149.344
2020-12-02,149.344
2020-12-03,149.344
2020-12-04,149.344
2020-12-05,149.344
2020-12-06,149.344
2020-12-07,149.344
2020-12-08,149.344
2020-12-09,149.344
2020-12-10,149.344
2020-12-11,149.344
2020-12-12,149.344
2020-12-13,149.344
2020-12-14,149.344
2020-12-15,149.344
2020-12-16,149.344
2020-12-17,149.344
2020-12-18,149.344
2020-12-19,149.344
2020-12-20,149.344
2020-12-21,149.344
2020-12-22,149.344
2020-12-23,149.344
2020-12-24,149.344
2020-12-25,149.344
2020-12-26,149.344
2020-12-27,149.344
2020-12-28,149.344
2020-12-29,149.344
2020-12-30,149.344
2020-12-31,149.344
2021-01-01,149.344
2021-01-02,149.344
2021-01-03,149.344
2021-01-04,149.973
2021-01-05,149.973
2021-01-06,149.973
2021-01-07,149.973
2021-01-08,149.973
2021-01-09,149.973
2021-01-10,149.973
2021-01-11,149.973
2021-01-12,149.973
2021-01-13,149.973
2021-01-14,149.973
2021-01-15,149.973
2021-01-16,149.973
2021-01-17,149.973
2021-01-18,149.973
2021-01-19,149.973
2021-01-20,149.973
2021-01-21,150.867
2021-01-22,150.867
2021-01-23,150.867
2021-01-24,150.867
2021-01-25,150.867
2021-01-26,150.867
2021-01-27,150.867
2021-01-28,150.867
2021-01-29,150.867
2021-01-30,150.867
2021-01-31,150.867
2021-02-01,150.787
2021-02-02,150.787
2021-02-03,150.787
2021-02-04,152.458
2021-02-05,152.458
2021-02-06,152.458
2021-02-07,152.458
2021-02-08,152.458
2021-02-09,152.458
2021-02-10,152.458
2021-02-11,152.458
2021-02-12,152.458
2021-02-13,152.458
2021-02-14,152.458
2021-02-15,152.458
2021-02-16,152.458
2021-02-17,152.458
2021-02-18,152.458
2021-02-19,152.458
2021-02-20,152.458
2021-02-21,152.458
2021-02-22,154.276
2021-02-23,154.276
2021-02-24,152.066
2021-02-25,147.843
2021-02-26,147.843
2021-02-27,147.843
2021-02-28,147.843
2021-03-01,147.843
2021-03-02,145.751
2021-03-03,145.751
2021-03-04,143.502
2021-03-05,143.502
2021-03-06,143.502
2021-03-07,143.502
2021-03-08,143.502
2021-03-09,143.502
2021-03-10,135.391
2021-03-11,135.391
2021-03-12,135.391
2021-03-13,135.391
2021-03-14,135.391
2021-03-15,135.391
2021-03-16,135.391
2021-03-17,135.391
2021-03-18,135.391
2021-03-19,135.391
2021-03-20,135.391
2021-03-21,135.391
2021-03-22,135.391
2021-03-23,135.391
2021-03-24,135.391
2021-03-25,135.391
2021-03-26,135.391
2021-03-27,135.391
2021-03-28,135.391
2021-03-29,135.391
2021-03-30,137.288
2021-03-31,139.244
2021-04-01,139.244
2021-04-02,139.244
2021-04-03,139.244
2021-04-04,139.244
2021-04-05,139.244
2021-04-06,139.244
2021-04-07,139.244
2021-04-08,139.244
2021-04-09,139.244
2021-04-10,139.244
2021-04-11,139.244
2021-04-12,139.244
2021-04-13,139.244
2021-04-14,139.244
2021-04-15,139.244
2021-04-16,139.244
2021-04-17,139.244
2021-04-18,139.244
2021-04-19,138.954
2021-04-20,138.954
2021-04-21,138.954
2021-04-22,138.954
2021-04-23,138.954
2021-04-24,138.954
2021-04-25,138.954
2021-04-26,138.954
2021-04-27,138.954
2021-04-28,138.954
2021-04-29,138.954
2021-04-30,138.954
2021-05-01,138.954
2021-05-02,140.986
2021-05-03,140.986
2021-05-04,140.986
2021-05-05,137.823
2021-05-06,137.889
2021-05-07,137.889
2021-05-08,137.889
2021-05-09,137.889
2021-05-10,137.889
2021-05-11,137.889
2021-05-12,138.29
2021-05-13,138.29
2021-05-14,138.29
2021-05-15,138.29
2021-05-16,138.29
2021-05-17,138.29
2021-05-18,138.29
2021-05-19,138.29
2021-05-20,138.844
2021-05-21,138.844
2021-05-22,138.844
2021-05-23,138.844
2021-05-24,138.844
2021-05-25,138.844
2021-05-26,138.844
2021-05-27,138.844
2021-05-28,138.844
2021-05-29,138.844
2021-05-30,138.844
2021-05-31,138.844
2021-06-01,138.844
2021-06-02,138.844
2021-06-03,138.844
2021-06-04,137.35
2021-06-05,137.35
2021-06-06,137.35
2021-06-07,137.35
2021-06-08,137.35
2021-06-09,137.35
2021-06-10,137.35
2021-06-11,137.35
2021-06-12,137.35
2021-06-13,137.35
2021-06-14,137.35
2021-06-15,137.35
2021-06-16,137.35
2021-06-17,137.35
2021-06-18,136.443
2021-06-19,136.443
2021-06-20,136.443
2021-06-21,136.443
2021-06-22,136.443
2021-06-23,136.443
2021-06-24,136.443
2021-06-25,136.443
2021-06-26,136.443
2021-06-27,136.443
2021-06-28,136.443
2021-06-29,136.443
2021-06-30,136.443
2021-07-01,136.443
2021-07-02,136.443
2021-07-03,136.443
2021-07-04,136.443
2021-07-05,136.443
2021-07-06,136.443
2021-07-07,136.443
2021-07-08,136.443
2021-07-09,136.443
2021-07-10,136.443
2021-07-11,136.443
2021-07-12,136.443
2021-07-13,136.443
2021-07-14,136.443
2021-07-15,136.443
2021-07-16,136.443
2021-07-17,136.443
2021-07-18,136.443
2021-07-19,136.443
2021-07-20,137.2
2021-07-21,137.2
2021-07-22,137.2
2021-07-23,137.2
2021-07-24,137.2
2021-07-25,137.2
2021-07-26,138.216
2021-07-27,138.216
2021-07-28,138.216
2021-07-29,138.216
2021-07-30,138.216
2021-07-31,138.216
2021-08-01,138.216
2021-08-02,138.216
2021-08-03,138.216
2021-08-04,139.145
2021-08-05,145.314
2021-08-06,145.314
2021-08-07,145.314
2021-08-08,145.314
2021-08-09,144.9
2021-08-10,145.374
2021-08-11,145.374
2021-08-12,145.374
2021-08-13,145.374
2021-08-14,145.374
2021-08-15,145.374
2021-08-16,145.374
2021-08-17,145.374
2021-08-18,145.374
2021-08-19,145.374
2021-08-20,145.374
2021-08-21,145.374
2021-08-22,145.374
2021-08-23,145.374
2021-08-24,145.374
2021-08-25,145.374
2021-08-26,145.374
2021-08-27,145.374
2021-08-28,145.374
2021-08-29,146.75
2021-08-30,146.75
2021-08-31,146.75
2021-09-01,146.75
2021-09-02,146.75
2021-09-03,146.75
2021-09-04,146.75
2021-09-05,146.75
2021-09-06,146.75
2021-09-07,146.75
2021-09-08,146.75
2021-09-09,146.75
2021-09-10,146.75
2021-09-11,146.75
2021-09-12,146.75
2021-09-13,146.75
2021-09-14,146.75
2021-09-15,146.75
2021-09-16,146.75
2021-09-17,146.75
2021-09-18,146.75
2021-09-19,146.75
2021-09-20,146.75
2021-09-21,146.75
2021-09-22,146.75
2021-09-23,146.75
2021-09-24,146.75
2021-09-25,146.75
2021-09-26,146.75
2021-09-27,145.248
2021-09-28,145.248
2021-09-29,145.248
2021-09-30,145.248
2021-10-01,145.248
2021-10-02,145.248
2021-10-03,145.248
2021-10-04,145.248
2021-10-05,145.248
2021-10-06,145.248
2021-10-07,145.248
2021-10-08,145.248
2021-10-09,145.248
2021-10-10,145.248
2021-10-11,145.248
2021-10-12,145.248
2021-10-13,145.248
2021-10-14,145.248
2021-10-15,145.248
2021-10-16,145.248
2021-10-17,145.248
2021-10-18,144.537
2021-10-19,144.537
2021-10-20,144.537
2021-10-21,144.537
2021-10-22,144.537
2021-10-23,144.537
2021-10-24,144.537
2021-10-25,144.537
2021-10-26,144.537
2021-10-27,144.537
2021-10-28,144.537
2021-10-29,144.537
2021-10-30,144.537
2021-10-31,144.537
2021-11-01,144.537
2021-11-02,144.537
2021-11-03,145.111
2021-11-04,145.732
2021-11-05,146.292
2021-11-06,146.292
2021-11-07,146.292
2021-11-08,146.292
2021-11-09,146.292
2021-11-10,146.292
2021-11-11,146.292
2021-11-12,146.694
2021-11-13,146.694
2021-11-14,146.694
2021-11-15,146.694
2021-11-16,146.694
2021-11-17,146.694
2021-11-18,146.694
2021-11-19,146.694
2021-11-20,146.694
2021-11-21,146.694
2021-11-22,146.694
2021-11-23,145.098
2021-11-24,145.098
2021-11-25,145.098
2021-11-26,145.098
2021-11-27,145.098
2021-11-28,145.098
2021-11-29,145.098
2021-11-30,145.098
2021-12-01,145.098
2021-12-02,145.098
2021-12-03,145.098
2021-12-04,145.098
2021-12-05,145.098
2021-12-06,145.098
2021-12-07,145.098
2021-12-08,145.098
2021-12-09,145.098
2021-12-10,145.098
2021-12-11,145.098
2021-12-12,145.098
2021-12-13,145.098
2021-12-14,145.098
2021-12-15,145.098
2021-12-16,145.098
2021-12-17,145.098
2021-12-18,145.098
2021-12-19,145.098
2021-12-20,145.098
2021-12-21,145.098
2021-12-22,145.098
2021-12-23,145.098
2021-12-24,145.098
2021-12-25,145.098
2021-12-26,145.098
2021-12-27,145.098
2021-12-28,145.098
2021-12-29,144.635
2021-12-30,144.635
2021-12-31,144.635
2022-01-01,144.635
2022-01-02,144.635
2022-01-03,146.312
2022-01-04,144.635
2022-01-05,144.635
2022-01-06,144.635
2022-01-07,144.635
2022-01-08,144.635
2022-01-09,144.732
2022-01-10,144.732
2022-01-11,144.732
2022-01-12,144.732
2022-01-13,144.664
2022-01-14,144.664
2022-01-15,144.664
2022-01-16,144.664
2022-01-17,144.664
2022-01-18,144.664
2022-01-19,144.664
2022-01-20,145.798
2022-01-21,145.798
2022-01-22,145.798
2022-01-23,145.798
2022-01-24,145.798
2022-01-25,146.75
2022-01-26,147.215
2022-01-27,147.215
2022-01-28,147.215
2022-01-29,147.215
2022-01-30,147.215
2022-01-31,147.215
2022-02-01,147.215
2022-02-02,147.215
2022-02-03,147.215
2022-02-04,147.215
2022-02-05,147.215
2022-02-06,147.215
2022-02-07,147.528
2022-02-08,147.528
2022-02-09,147.528
2022-02-10,147.528
2022-02-11,147.528
2022-02-12,147.528
2022-02-13,147.528
2022-02-14,147.528
2022-02-15,147.528
2022-02-16,147.528
2022-02-17,147.528
2022-02-18,147.528
2022-02-19,147.528
2022-02-20,147.528
2022-02-21,147.528
2022-02-22,147.528
2022-02-23,151.659
2022-02-24,145.196
2022-02-25,145.196
2022-02-26,145.196
2022-02-27,145.196
2022-02-28,145.196
2022-03-01,144.838
2022-03-02,144.838
2022-03-03,144.838
2022-03-04,144.838
2022-03-05,143.156
2022-03-06,143.156
2022-03-07,143.156
2022-03-08,143.156
2022-03-09,143.724
2022-03-10,144.167
2022-03-11,144.167
2022-03-12,144.167
2022-03-13,144.167
2022-03-14,144.167
2022-03-15,143.925
2022-03-16,143.925
2022-03-17,143.925
2022-03-18,143.925
2022-03-19,143.925
2022-03-20,143.925
2022-03-21,143.925
2022-03-22,143.925
2022-03-23,144.276
2022-03-24,144.276
2022-03-25,144.276
2022-03-26,144.276
2022-03-27,144.276
2022-03-28,144.276
2022-03-29,144.276
2022-03-30,144.276
2022-03-31,144.276
2022-04-01,144.137
2022-04-02,144.137
2022-04-03,144.137
2022-04-04,144.137
2022-04-05,144.137
2022-04-06,144.137
2022-04-07,144.118
2022-04-08,144.203
2022-04-09,144.203
2022-04-10,144.203
2022-04-11,144.203
2022-04-12,144.194
2022-04-13,144.672
2022-04-14,144.672
2022-04-15,144.672
2022-04-16,144.672
2022-04-17,144.672
2022-04-18,144.672
2022-04-19,144.672
2022-04-20,146.779
2022-04-21,146.779
2022-04-22,148.157
2022-04-23,148.157
2022-04-24,148.157
2022-04-25,148.189
2022-04-26,148.189
2022-04-27,148.189
2022-04-28,148.189
2022-04-29,148.189
2022-04-30,148.189
2022-05-01,148.189
2022-05-02,148.189
2022-05-03,148.189
2022-05-04,149.343
2022-05-05,158.374
2022-05-06,158.374
2022-05-07,158.374
2022-05-08,158.374
2022-05-09,158.374
2022-05-10,158.929
2022-05-11,158.929
2022-05-12,158.929
2022-05-13,158.929
2022-05-14,158.929
2022-05-15,158.929
2022-05-16,158.929
2022-05-17,158.929
2022-05-18,158.929
2022-05-19,158.929
2022-05-20,158.929
2022-05-21,158.929
2022-05-22,158.929
2022-05-23,158.634
2022-05-24,158.634
2022-05-25,158.634
2022-05-26,158.634
2022-05-27,158.634
2022-05-28,158.634
2022-05-29,158.634
2022-05-30,158.634
2022-05-31,158.572
2022-06-01,158.572
2022-06-02,158.045
2022-06-03,156.752
2022-06-04,156.752
2022-06-05,156.752
2022-06-06,156.752
2022-06-07,156.752
2022-06-08,156.752
2022-06-09,156.752
2022-06-10,156.752
2022-06-11,156.752
2022-06-12,156.752
2022-06-13,156.752
2022-06-14,155.446
2022-06-15,155.388
2022-06-16,155.388
2022-06-17,155.388
2022-06-18,155.388
2022-06-19,155.388
2022-06-20,155.388
2022-06-21,156.071
2022-06-22,155.149
2022-06-23,155.149
2022-06-24,155.149
2022-06-25,155.149
2022-06-26,155.149
2022-06-27,155.149
2022-06-28,155.008
2022-06-29,155.008
2022-06-30,155.008
2022-07-01,155.008
2022-07-02,155.008
2022-07-03,155.008
2022-07-04,155.008
2022-07-05,155.008
2022-07-06,155.008
2022-07-07,153.77
2022-07-08,153.77
2022-07-09,153.77
2022-07-10,153.77
2022-07-11,153.77
2022-07-12,153.77
2022-07-13,152.788
2022-07-14,152.788
2022-07-15,152.788
2022-07-16,152.788
2022-07-17,152.788
2022-07-18,152.788
2022-07-19,151.257
2022-07-20,151.833
2022-07-21,151.833
2022-07-22,151.833
2022-07-23,151.833
2022-07-24,151.833
2022-07-25,151.833
2022-07-26,151.833
2022-07-27,151.833
2022-07-28,151.833
2022-07-29,151.833
2022-07-30,151.833
2022-07-31,151.833
2022-08-01,149.978
2022-08-02,149.978
2022-08-03,147.792
2022-08-04,143.858
2022-08-05,143.858
2022-08-06,143.858
2022-08-07,143.858
2022-08-08,145.143
2022-08-09,144.577
2022-08-10,144.577
2022-08-11,144.577
2022-08-12,144.577
2022-08-13,144.577
2022-08-14,144.577
2022-08-15,144.443
2022-08-16,144.443
2022-08-17,144.443
2022-08-18,144.443
2022-08-19,144.443
2022-08-20,144.443
2022-08-21,144.443
2022-08-22,144.954
2022-08-23,144.954
2022-08-24,144.954
2022-08-25,144.954
2022-08-26,144.954
2022-08-27,144.954
2022-08-28,144.954
2022-08-29,144.954
2022-08-30,144.954
2022-08-31,145.144
2022-09-01,145.144
2022-09-02,145.144
2022-09-03,145.144
2022-09-04,145.144
2022-09-05,145.144
2022-09-06,145.144
2022-09-07,145.144
2022-09-08,144.921
2022-09-09,142.739
2022-09-10,142.739
2022-09-11,142.739
2022-09-12,142.984
2022-09-13,142.981
2022-09-14,142.981
2022-09-15,142.981
2022-09-16,142.981
2022-09-17,142.981
2022-09-18,142.981
2022-09-19,142.981
2022-09-20,142.981
2022-09-21,142.981
2022-09-22,142.981
2022-09-23,142.981
2022-09-24,142.981
2022-09-25,142.981
2022-09-26,143.78
2022-09-27,143.78
2022-09-28,143.78
2022-09-29,143.78
2022-09-30,143.78
2022-10-01,143.78
2022-10-02,143.78
2022-10-03,143.78
2022-10-04,143.78
2022-10-05,143.404
2022-10-06,143.404
2022-10-07,143.404
2022-10-08,143.404
2022-10-09,143.404
2022-10-10,143.404
2022-10-11,143.404
2022-10-12,143.404
2022-10-13,143.503
2022-10-14,143.503
2022-10-15,143.503
2022-10-16,143.503
2022-10-17,143.396
2022-10-18,143.396
2022-10-19,143.123
2022-10-20,142.974
2022-10-21,142.974
2022-10-22,142.974
2022-10-23,142.532
2022-10-24,142.395
2022-10-25,142.395
2022-10-26,142.395
2022-10-27,142.374
2022-10-28,142.855
2022-10-29,142.855
2022-10-30,143.022
2022-10-31,142.923
2022-11-01,142.923
2022-11-02,142.978
2022-11-03,144.005
2022-11-04,144.005
2022-11-05,144.005
2022-11-06,144.005
2022-11-07,144.981
2022-11-08,144.981
2022-11-09,144.981
2022-11-10,144.981
2022-11-11,144.981
2022-11-12,144.981
2022-11-13,144.981
2022-11-14,144.981
2022-11-15,144.981
2022-11-16,144.265
2022-11-17,144.265
2022-11-18,144.265
2022-11-19,144.265
2022-11-20,144.265
2022-11-21,144.265
2022-11-22,144.711
2022-11-23,147.627
2022-11-24,147.627
2022-11-25,147.627
2022-11-26,147.627
2022-11-27,147.627
2022-11-28,147.627
2022-11-29,147.627
2022-11-30,147.627
2022-12-01,147.627
2022-12-02,147.627
2022-12-03,147.627
2022-12-04,147.627
2022-12-05,147.627
2022-12-06,147.041
2022-12-07,147.041
2022-12-08,147.041
2022-12-09,147.041
2022-12-10,147.041
2022-12-11,147.041
2022-12-12,147.041
2022-12-13,147.041
2022-12-14,147.041
2022-12-15,147.041
2022-12-16,147.041
2022-12-17,147.041
2022-12-18,147.041
2022-12-19,147.822
2022-12-20,147.822
2022-12-21,147.497
2022-12-22,147.497
2022-12-23,147.497
2022-12-24,147.497
2022-12-25,147.497
2022-12-26,147.497
2022-12-27,147.497
2022-12-28,147.497
2022-12-29,147.497
2022-12-30,147.497
2022-12-31,147.497
2023-01-01,147.497
2023-01-02,147.497
2023-01-03,147.497
2023-01-04,148.233
2023-01-05,148.233
2023-01-06,148.233
2023-01-07,148.233
2023-01-08,148.233
2023-01-09,148.233
2023-01-10,148.233
2023-01-11,148.534
2023-01-12,148.534
2023-01-13,148.534
2023-01-14,148.534
2023-01-15,148.534
2023-01-16,148.534
2023-01-17,149.202
2023-01-18,149.202
2023-01-19,143.986
2023-01-20,143.986
2023-01-21,143.986
2023-01-22,143.986
2023-01-23,143.978
2023-01-24,144.264
2023-01-25,144.264
2023-01-26,144.264
2023-01-27,144.264
2023-01-28,144.264
2023-01-29,144.264
2023-01-30,144.264
2023-01-31,144.264
2023-02-01,144.264
2023-02-02,143.589
2023-02-03,143.589
2023-02-04,143.589
2023-02-05,143.589
2023-02-06,143.651
2023-02-07,143.651
2023-02-08,143.651
2023-02-09,143.651
2023-02-10,143.651
2023-02-11,143.651
2023-02-12,143.651
2023-02-13,143.5
2023-02-14,143.5
2023-02-15,143.5
2023-02-16,143.5
2023-02-17,143.5
2023-02-18,143.5
2023-02-19,143.5
2023-02-20,143.5
2023-02-21,143.5
2023-02-22,143.58
2023-02-23,145.454
2023-02-24,152.493
2023-02-25,153.31
2023-02-26,153.611
2023-02-27,155.482
2023-02-28,155.482
2023-03-01,155.482
2023-03-02,155.482
2023-03-03,155.482
2023-03-04,155.482
2023-03-05,155.482
2023-03-06,155.482
2023-03-07,155.482
2023-03-08,155.507
2023-03-09,155.301
2023-03-10,155.301
2023-03-11,155.301
2023-03-12,155.301
2023-03-13,155.301
2023-03-14,155.301
2023-03-15,155.301
2023-03-16,155.972
2023-03-17,156.091
2023-03-18,156.091
2023-03-19,156.091
2023-03-20,156.166
2023-03-21,156.166
2023-03-22,156.166
2023-03-23,156.166
2023-03-24,156.08
2023-03-25,156.08
2023-03-26,155.161
2023-03-27,155.161
2023-03-28,155.161
2023-03-29,155.141
2023-03-30,155.141
2023-03-31,154.996
2023-04-01,154.996
2023-04-02,154.996
2023-04-03,154.996
2023-04-04,154.996
2023-04-05,154.996
2023-04-06,155.361
2023-04-07,155.361
2023-04-08,155.361
2023-04-09,155.361
2023-04-10,155.361
2023-04-11,155.361
2023-04-12,155.361
2023-04-13,155.398
2023-04-14,155.398
2023-04-15,155.398
2023-04-16,155.398
2023-04-17,155.398
2023-04-18,155.398
2023-04-19,155.322
2023-04-20,155.363
2023-04-21,155.317
2023-04-22,155.317
2023-04-23,155.317
2023-04-24,155.726
2023-04-25,155.726
2023-04-26,155.726
2023-04-27,155.726
2023-04-28,155.726
2023-04-29,155.726
2023-04-30,155.726
2023-05-01,155.726
2023-05-02,155.726
2023-05-03,155.667
2023-05-04,156.799
2023-05-05,160.062
2023-05-06,160.062
2023-05-07,160.036
2023-05-08,160.961
2023-05-09,161.005
2023-05-10,161.005
2023-05-11,161.005
2023-05-12,161.005
2023-05-13,161.005
2023-05-14,161.005
2023-05-15,161.005
2023-05-16,162.036
2023-05-17,162.603
2023-05-18,161.842
2023-05-19,163.219
2023-05-20,163.219
2023-05-21,163.219
2023-05-22,163.219
2023-05-23,163.219
2023-05-24,163.219
2023-05-25,163.219
2023-05-26,163.219
2023-05-27,163.219
2023-05-28,163.219
2023-05-29,163.219
2023-05-30,163.219
2023-05-31,163.219
2023-06-01,163.219
2023-06-02,163.219
2023-06-03,163.219
2023-06-04,163.219
2023-06-05,163.151
2023-06-06,163.151
2023-06-07,162.604
2023-06-08,161.933
2023-06-09,161.933
2023-06-10,161.933
2023-06-11,161.933
2023-06-12,161.933
2023-06-13,161.933
2023-06-14,161.933
2023-06-15,161.933
2023-06-16,161.933
2023-06-17,161.933
2023-06-18,161.933
2023-06-19,161.933
2023-06-20,161.933
2023-06-21,161.933
2023-06-22,161.935
2023-06-23,161.935
