,BIIB US Equity
2020-09-23,31.569
2020-09-24,31.569
2020-09-25,31.569
2020-09-26,31.569
2020-09-27,31.569
2020-09-28,31.569
2020-09-29,31.569
2020-09-30,31.569
2020-10-01,31.569
2020-10-02,31.569
2020-10-03,31.569
2020-10-04,31.569
2020-10-05,31.583
2020-10-06,31.583
2020-10-07,31.583
2020-10-08,31.583
2020-10-09,31.583
2020-10-10,31.583
2020-10-11,31.583
2020-10-12,31.583
2020-10-13,31.345
2020-10-14,31.554
2020-10-15,31.465
2020-10-16,31.465
2020-10-17,31.465
2020-10-18,31.452
2020-10-19,31.614
2020-10-20,29.841
2020-10-21,30.104
2020-10-22,29.755
2020-10-23,29.755
2020-10-24,29.755
2020-10-25,29.71
2020-10-26,29.397
2020-10-27,29.491
2020-10-28,29.491
2020-10-29,29.491
2020-10-30,29.491
2020-10-31,29.491
2020-11-01,29.491
2020-11-02,29.491
2020-11-03,29.156
2020-11-04,29.25
2020-11-05,29.435
2020-11-06,29.415
2020-11-07,29.415
2020-11-08,29.415
2020-11-09,27.725
2020-11-10,27.725
2020-11-11,27.725
2020-11-12,27.725
2020-11-13,27.725
2020-11-14,27.725
2020-11-15,27.725
2020-11-16,27.725
2020-11-17,27.725
2020-11-18,27.725
2020-11-19,27.739
2020-11-20,27.739
2020-11-21,27.739
2020-11-22,27.744
2020-11-23,27.744
2020-11-24,27.744
2020-11-25,27.744
2020-11-26,27.744
2020-11-27,27.744
2020-11-28,27.744
2020-11-29,27.744
2020-11-30,27.532
2020-12-01,27.562
2020-12-02,27.603
2020-12-03,27.603
2020-12-04,27.603
2020-12-05,27.603
2020-12-06,27.603
2020-12-07,27.603
2020-12-08,27.603
2020-12-09,27.59
2020-12-10,27.59
2020-12-11,27.59
2020-12-12,27.59
2020-12-13,27.59
2020-12-14,27.59
2020-12-15,27.59
2020-12-16,27.59
2020-12-17,27.59
2020-12-18,27.59
2020-12-19,27.59
2020-12-20,27.59
2020-12-21,27.59
2020-12-22,27.534
2020-12-23,27.534
2020-12-24,27.534
2020-12-25,27.534
2020-12-26,27.534
2020-12-27,27.534
2020-12-28,27.534
2020-12-29,27.534
2020-12-30,27.534
2020-12-31,27.534
2021-01-01,27.534
2021-01-02,27.534
2021-01-03,27.333
2021-01-04,27.399
2021-01-05,27.399
2021-01-06,27.399
2021-01-07,27.434
2021-01-08,27.434
2021-01-09,27.434
2021-01-10,27.434
2021-01-11,27.434
2021-01-12,27.434
2021-01-13,27.434
2021-01-14,27.434
2021-01-15,27.434
2021-01-16,27.434
2021-01-17,27.434
2021-01-18,27.434
2021-01-19,27.434
2021-01-20,27.434
2021-01-21,27.434
2021-01-22,27.456
2021-01-23,27.456
2021-01-24,27.456
2021-01-25,27.541
2021-01-26,27.541
2021-01-27,27.581
2021-01-28,27.581
2021-01-29,27.795
2021-01-30,27.795
2021-01-31,27.855
2021-02-01,27.855
2021-02-02,27.855
2021-02-03,26.705
2021-02-04,25.342
2021-02-05,25.342
2021-02-06,25.342
2021-02-07,24.872
2021-02-08,24.872
2021-02-09,24.806
2021-02-10,24.806
2021-02-11,24.806
2021-02-12,24.806
2021-02-13,24.806
2021-02-14,24.806
2021-02-15,24.806
2021-02-16,24.806
2021-02-17,24.765
2021-02-18,24.765
2021-02-19,24.793
2021-02-20,24.793
2021-02-21,24.793
2021-02-22,24.793
2021-02-23,24.793
2021-02-24,24.793
2021-02-25,24.793
2021-02-26,24.793
2021-02-27,24.793
2021-02-28,24.793
2021-03-01,24.793
2021-03-02,24.793
2021-03-03,24.753
2021-03-04,24.628
2021-03-05,24.628
2021-03-06,24.628
2021-03-07,24.628
2021-03-08,24.628
2021-03-09,24.628
2021-03-10,24.628
2021-03-11,24.628
2021-03-12,24.628
2021-03-13,24.628
2021-03-14,24.628
2021-03-15,24.34
2021-03-16,24.34
2021-03-17,24.34
2021-03-18,24.34
2021-03-19,24.34
2021-03-20,24.34
2021-03-21,24.34
2021-03-22,24.34
2021-03-23,24.34
2021-03-24,24.34
2021-03-25,24.34
2021-03-26,24.34
2021-03-27,24.34
2021-03-28,24.34
2021-03-29,24.34
2021-03-30,24.34
2021-03-31,24.34
2021-04-01,24.34
2021-04-02,24.34
2021-04-03,24.34
2021-04-04,24.34
2021-04-05,24.34
2021-04-06,24.34
2021-04-07,24.34
2021-04-08,24.236
2021-04-09,24.236
2021-04-10,24.236
2021-04-11,24.236
2021-04-12,24.269
2021-04-13,24.269
2021-04-14,24.269
2021-04-15,24.269
2021-04-16,24.183
2021-04-17,24.183
2021-04-18,24.183
2021-04-19,24.275
2021-04-20,24.216
2021-04-21,24.23
2021-04-22,24.324
2021-04-23,23.889
2021-04-24,23.889
2021-04-25,23.889
2021-04-26,23.793
2021-04-27,23.794
2021-04-28,23.794
2021-04-29,23.794
2021-04-30,23.794
2021-05-01,23.794
2021-05-02,23.794
2021-05-03,23.794
2021-05-04,23.794
2021-05-05,23.496
2021-05-06,23.496
2021-05-07,23.496
2021-05-08,23.496
2021-05-09,23.496
2021-05-10,23.496
2021-05-11,23.496
2021-05-12,23.496
2021-05-13,23.496
2021-05-14,23.496
2021-05-15,23.496
2021-05-16,23.496
2021-05-17,23.544
2021-05-18,23.544
2021-05-19,23.544
2021-05-20,23.544
2021-05-21,23.544
2021-05-22,23.544
2021-05-23,23.544
2021-05-24,23.544
2021-05-25,23.544
2021-05-26,23.544
2021-05-27,23.544
2021-05-28,23.544
2021-05-29,23.544
2021-05-30,23.544
2021-05-31,23.544
2021-06-01,23.303
2021-06-02,23.303
2021-06-03,23.303
2021-06-04,23.303
2021-06-05,23.303
2021-06-06,23.303
2021-06-07,25.174
2021-06-08,28.431
2021-06-09,28.431
2021-06-10,28.592
2021-06-11,30.069
2021-06-12,30.069
2021-06-13,29.946
2021-06-14,29.893
2021-06-15,29.755
2021-06-16,29.755
2021-06-17,29.757
2021-06-18,29.757
2021-06-19,29.725
2021-06-20,29.725
2021-06-21,29.725
2021-06-22,29.72
2021-06-23,29.72
2021-06-24,29.72
2021-06-25,29.239
2021-06-26,29.239
2021-06-27,29.239
2021-06-28,29.183
2021-06-29,29.183
2021-06-30,28.428
2021-07-01,28.428
2021-07-02,28.428
2021-07-03,28.428
2021-07-04,28.428
2021-07-05,28.428
2021-07-06,28.14
2021-07-07,28.14
2021-07-08,29.2
2021-07-09,29.199
2021-07-10,29.199
2021-07-11,29.199
2021-07-12,29.199
2021-07-13,29.199
2021-07-14,29.199
2021-07-15,29.421
2021-07-16,29.436
2021-07-17,29.436
2021-07-18,29.436
2021-07-19,29.345
2021-07-20,29.345
2021-07-21,29.345
2021-07-22,28.614
2021-07-23,28.697
2021-07-24,28.697
2021-07-25,28.697
2021-07-26,28.697
2021-07-27,28.711
2021-07-28,28.747
2021-07-29,28.747
2021-07-30,28.747
2021-07-31,28.747
2021-08-01,28.706
2021-08-02,28.706
2021-08-03,28.706
2021-08-04,28.576
2021-08-05,28.576
2021-08-06,28.576
2021-08-07,28.576
2021-08-08,28.576
2021-08-09,28.576
2021-08-10,28.576
2021-08-11,28.576
2021-08-12,28.576
2021-08-13,28.576
2021-08-14,28.576
2021-08-15,28.576
2021-08-16,28.576
2021-08-17,28.576
2021-08-18,28.576
2021-08-19,28.576
2021-08-20,28.576
2021-08-21,28.576
2021-08-22,28.576
2021-08-23,28.576
2021-08-24,28.576
2021-08-25,28.576
2021-08-26,28.576
2021-08-27,28.576
2021-08-28,28.576
2021-08-29,28.576
2021-08-30,28.576
2021-08-31,28.576
2021-09-01,28.576
2021-09-02,28.576
2021-09-03,28.576
2021-09-04,28.576
2021-09-05,28.576
2021-09-06,28.576
2021-09-07,28.576
2021-09-08,28.576
2021-09-09,28.576
2021-09-10,28.576
2021-09-11,28.576
2021-09-12,28.576
2021-09-13,28.576
2021-09-14,28.576
2021-09-15,28.576
2021-09-16,28.576
2021-09-17,28.576
2021-09-18,28.576
2021-09-19,28.576
2021-09-20,28.576
2021-09-21,28.576
2021-09-22,28.452
2021-09-23,28.452
2021-09-24,28.452
2021-09-25,28.452
2021-09-26,28.452
2021-09-27,28.452
2021-09-28,28.452
2021-09-29,28.434
2021-09-30,28.319
2021-10-01,28.319
2021-10-02,28.319
2021-10-03,28.319
2021-10-04,28.319
2021-10-05,28.356
2021-10-06,28.351
2021-10-07,28.258
2021-10-08,27.955
2021-10-09,27.955
2021-10-10,27.955
2021-10-11,27.955
2021-10-12,27.955
2021-10-13,27.842
2021-10-14,27.606
2021-10-15,27.606
2021-10-16,27.606
2021-10-17,27.54
2021-10-18,27.537
2021-10-19,27.53
2021-10-20,24.934
2021-10-21,24.771
2021-10-22,24.771
2021-10-23,24.771
2021-10-24,24.771
2021-10-25,24.038
2021-10-26,23.948
2021-10-27,24.215
2021-10-28,24.215
2021-10-29,24.215
2021-10-30,24.215
2021-10-31,24.215
2021-11-01,24.215
2021-11-02,24.215
2021-11-03,24.215
2021-11-04,24.215
2021-11-05,24.215
2021-11-06,24.215
2021-11-07,24.215
2021-11-08,24.215
2021-11-09,24.215
2021-11-10,24.118
2021-11-11,24.118
2021-11-12,24.118
2021-11-13,24.118
2021-11-14,24.118
2021-11-15,24.118
2021-11-16,24.118
2021-11-17,24.135
2021-11-18,24.066
2021-11-19,24.066
2021-11-20,24.066
2021-11-21,24.066
2021-11-22,24.066
2021-11-23,24.066
2021-11-24,24.066
2021-11-25,24.066
2021-11-26,24.066
2021-11-27,24.066
2021-11-28,24.066
2021-11-29,24.066
2021-11-30,24.066
2021-12-01,24.066
2021-12-02,24.066
2021-12-03,24.066
2021-12-04,24.066
2021-12-05,24.066
2021-12-06,23.668
2021-12-07,23.637
2021-12-08,23.29
2021-12-09,23.29
2021-12-10,23.29
2021-12-11,23.29
2021-12-12,23.29
2021-12-13,23.29
2021-12-14,23.29
2021-12-15,23.29
2021-12-16,23.29
2021-12-17,23.182
2021-12-18,23.182
2021-12-19,23.182
2021-12-20,23.016
2021-12-21,22.707
2021-12-22,22.707
2021-12-23,22.66
2021-12-24,22.66
2021-12-25,22.66
2021-12-26,22.66
2021-12-27,22.66
2021-12-28,22.66
2021-12-29,22.66
2021-12-30,21.755
2021-12-31,21.636
2022-01-01,21.636
2022-01-02,21.566
2022-01-03,21.264
2022-01-04,21.264
2022-01-05,21.264
2022-01-06,21.301
2022-01-07,21.195
2022-01-08,21.195
2022-01-09,21.195
2022-01-10,21.195
2022-01-11,20.662
2022-01-12,20.49
2022-01-13,20.507
2022-01-14,20.507
2022-01-15,20.507
2022-01-16,20.507
2022-01-17,20.507
2022-01-18,20.507
2022-01-19,20.507
2022-01-20,20.511
2022-01-21,20.511
2022-01-22,20.511
2022-01-23,20.391
2022-01-24,20.388
2022-01-25,20.388
2022-01-26,20.355
2022-01-27,20.355
2022-01-28,20.239
2022-01-29,20.239
2022-01-30,20.239
2022-01-31,20.239
2022-02-01,20.239
2022-02-02,20.239
2022-02-03,18.082
2022-02-04,17.806
2022-02-05,17.663
2022-02-06,17.116
2022-02-07,17.116
2022-02-08,17.116
2022-02-09,17.116
2022-02-10,17.116
2022-02-11,17.116
2022-02-12,17.116
2022-02-13,17.116
2022-02-14,17.116
2022-02-15,17.063
2022-02-16,17.063
2022-02-17,17.063
2022-02-18,17.063
2022-02-19,17.063
2022-02-20,17.063
2022-02-21,16.893
2022-02-22,16.886
2022-02-23,16.886
2022-02-24,16.886
2022-02-25,16.921
2022-02-26,16.921
2022-02-27,16.868
2022-02-28,16.868
2022-03-01,16.769
2022-03-02,16.769
2022-03-03,16.63
2022-03-04,16.63
2022-03-05,16.63
2022-03-06,16.63
2022-03-07,16.693
2022-03-08,16.693
2022-03-09,16.673
2022-03-10,16.673
2022-03-11,16.732
2022-03-12,16.732
2022-03-13,16.732
2022-03-14,16.732
2022-03-15,16.732
2022-03-16,16.732
2022-03-17,16.732
2022-03-18,16.732
2022-03-19,16.732
2022-03-20,17.048
2022-03-21,17.048
2022-03-22,17.048
2022-03-23,17.048
2022-03-24,17.048
2022-03-25,17.048
2022-03-26,17.048
2022-03-27,17.048
2022-03-28,17.048
2022-03-29,17.048
2022-03-30,17.048
2022-03-31,17.087
2022-04-01,17.126
2022-04-02,17.126
2022-04-03,17.126
2022-04-04,17.371
2022-04-05,17.371
2022-04-06,17.375
2022-04-07,17.237
2022-04-08,17.138
2022-04-09,17.138
2022-04-10,17.139
2022-04-11,17.139
2022-04-12,17.141
2022-04-13,17.141
2022-04-14,17.146
2022-04-15,17.146
2022-04-16,17.146
2022-04-17,16.982
2022-04-18,16.986
2022-04-19,16.986
2022-04-20,16.953
2022-04-21,16.784
2022-04-22,16.784
2022-04-23,16.784
2022-04-24,16.784
2022-04-25,16.768
2022-04-26,16.759
2022-04-27,16.618
2022-04-28,16.618
2022-04-29,16.618
2022-04-30,16.618
2022-05-01,16.618
2022-05-02,16.618
2022-05-03,16.43
2022-05-04,16.235
2022-05-05,16.244
2022-05-06,16.133
2022-05-07,16.133
2022-05-08,16.146
2022-05-09,16.198
2022-05-10,16.198
2022-05-11,16.198
2022-05-12,16.198
2022-05-13,16.198
2022-05-14,16.198
2022-05-15,16.198
2022-05-16,16.198
2022-05-17,16.439
2022-05-18,16.432
2022-05-19,16.432
2022-05-20,16.432
2022-05-21,16.432
2022-05-22,16.432
2022-05-23,16.459
2022-05-24,16.459
2022-05-25,16.459
2022-05-26,16.459
2022-05-27,16.459
2022-05-28,16.459
2022-05-29,16.459
2022-05-30,16.459
2022-05-31,16.459
2022-06-01,16.459
2022-06-02,16.497
2022-06-03,16.421
2022-06-04,16.421
2022-06-05,16.421
2022-06-06,16.492
2022-06-07,16.492
2022-06-08,16.492
2022-06-09,16.492
2022-06-10,16.492
2022-06-11,16.492
2022-06-12,16.492
2022-06-13,16.444
2022-06-14,16.444
2022-06-15,16.449
2022-06-16,16.449
2022-06-17,16.459
2022-06-18,16.459
2022-06-19,16.459
2022-06-20,16.459
2022-06-21,16.453
2022-06-22,16.453
2022-06-23,16.453
2022-06-24,16.453
2022-06-25,16.453
2022-06-26,16.453
2022-06-27,16.453
2022-06-28,16.453
2022-06-29,16.453
2022-06-30,16.453
2022-07-01,16.453
2022-07-02,16.453
2022-07-03,16.453
2022-07-04,16.453
2022-07-05,16.453
2022-07-06,16.453
2022-07-07,16.433
2022-07-08,16.433
2022-07-09,16.433
2022-07-10,16.433
2022-07-11,16.433
2022-07-12,16.433
2022-07-13,16.463
2022-07-14,16.495
2022-07-15,16.518
2022-07-16,16.518
2022-07-17,16.528
2022-07-18,16.327
2022-07-19,16.327
2022-07-20,16.2
2022-07-21,16.285
2022-07-22,16.285
2022-07-23,16.285
2022-07-24,16.285
2022-07-25,16.285
2022-07-26,16.285
2022-07-27,16.285
2022-07-28,16.285
2022-07-29,16.285
2022-07-30,16.285
2022-07-31,16.279
2022-08-01,16.279
2022-08-02,16.279
2022-08-03,16.279
2022-08-04,16.279
2022-08-05,16.279
2022-08-06,16.279
2022-08-07,16.279
2022-08-08,16.279
2022-08-09,16.279
2022-08-10,16.279
2022-08-11,16.284
2022-08-12,16.284
2022-08-13,16.284
2022-08-14,16.284
2022-08-15,16.284
2022-08-16,16.284
2022-08-17,16.284
2022-08-18,16.284
2022-08-19,16.284
2022-08-20,16.284
2022-08-21,16.284
2022-08-22,16.284
2022-08-23,16.284
2022-08-24,16.284
2022-08-25,16.284
2022-08-26,16.284
2022-08-27,16.284
2022-08-28,16.284
2022-08-29,16.284
2022-08-30,16.284
2022-08-31,16.284
2022-09-01,16.11
2022-09-02,16.091
2022-09-03,16.091
2022-09-04,16.091
2022-09-05,16.091
2022-09-06,16.091
2022-09-07,16.091
2022-09-08,16.091
2022-09-09,16.131
2022-09-10,16.131
2022-09-11,16.131
2022-09-12,16.036
2022-09-13,16.036
2022-09-14,15.953
2022-09-15,15.953
2022-09-16,15.953
2022-09-17,15.953
2022-09-18,15.953
2022-09-19,15.951
2022-09-20,15.951
2022-09-21,15.951
2022-09-22,15.945
2022-09-23,15.945
2022-09-24,15.945
2022-09-25,15.945
2022-09-26,15.945
2022-09-27,16.061
2022-09-28,16.097
2022-09-29,16.352
2022-09-30,16.352
2022-10-01,16.352
2022-10-02,16.352
2022-10-03,16.352
2022-10-04,16.352
2022-10-05,16.352
2022-10-06,16.394
2022-10-07,16.434
2022-10-08,16.434
2022-10-09,16.434
2022-10-10,16.434
2022-10-11,16.43
2022-10-12,16.428
2022-10-13,16.428
2022-10-14,16.405
2022-10-15,16.405
2022-10-16,16.405
2022-10-17,16.282
2022-10-18,16.308
2022-10-19,16.288
2022-10-20,16.288
2022-10-21,16.308
2022-10-22,16.302
2022-10-23,16.302
2022-10-24,16.267
2022-10-25,16.356
2022-10-26,16.149
2022-10-27,16.149
2022-10-28,16.058
2022-10-29,16.058
2022-10-30,16.058
2022-10-31,16.187
2022-11-01,16.187
2022-11-02,16.187
2022-11-03,16.134
2022-11-04,16.134
2022-11-05,16.134
2022-11-06,16.134
2022-11-07,16.134
2022-11-08,16.134
2022-11-09,16.134
2022-11-10,16.134
2022-11-11,16.145
2022-11-12,16.145
2022-11-13,16.145
2022-11-14,15.992
2022-11-15,15.818
2022-11-16,15.818
2022-11-17,15.818
2022-11-18,15.818
2022-11-19,15.818
2022-11-20,15.818
2022-11-21,15.818
2022-11-22,15.818
2022-11-23,15.818
2022-11-24,15.818
2022-11-25,15.818
2022-11-26,15.818
2022-11-27,15.818
2022-11-28,15.818
2022-11-29,15.818
2022-11-30,15.756
2022-12-01,15.767
2022-12-02,15.832
2022-12-03,15.832
2022-12-04,15.832
2022-12-05,16.005
2022-12-06,16.003
2022-12-07,16.003
2022-12-08,16.003
2022-12-09,16.003
2022-12-10,16.003
2022-12-11,16.003
2022-12-12,16.003
2022-12-13,16.003
2022-12-14,16.003
2022-12-15,16.003
2022-12-16,16.004
2022-12-17,16.004
2022-12-18,16.004
2022-12-19,16.004
2022-12-20,16.004
2022-12-21,16.004
2022-12-22,16.004
2022-12-23,16.004
2022-12-24,16.004
2022-12-25,16.004
2022-12-26,16.004
2022-12-27,16.004
2022-12-28,16.004
2022-12-29,16.004
2022-12-30,16.004
2022-12-31,16.004
2023-01-01,16.004
2023-01-02,16.004
2023-01-03,16.004
2023-01-04,16.004
2023-01-05,16.006
2023-01-06,16.125
2023-01-07,16.125
2023-01-08,16.132
2023-01-09,16.132
2023-01-10,16.132
2023-01-11,16.132
2023-01-12,16.132
2023-01-13,16.156
2023-01-14,16.156
2023-01-15,16.183
2023-01-16,16.183
2023-01-17,16.183
2023-01-18,16.161
2023-01-19,16.161
2023-01-20,16.19
2023-01-21,16.19
2023-01-22,16.179
2023-01-23,16.202
2023-01-24,16.202
2023-01-25,16.236
2023-01-26,16.198
2023-01-27,16.198
2023-01-28,16.198
2023-01-29,16.198
2023-01-30,16.155
2023-01-31,16.155
2023-02-01,16.155
2023-02-02,16.155
2023-02-03,16.155
2023-02-04,16.155
2023-02-05,16.155
2023-02-06,16.155
2023-02-07,16.155
2023-02-08,16.155
2023-02-09,16.111
2023-02-10,16.111
2023-02-11,16.111
2023-02-12,16.126
2023-02-13,16.126
2023-02-14,16.122
2023-02-15,16.329
2023-02-16,16.367
2023-02-17,16.389
2023-02-18,16.389
2023-02-19,16.389
2023-02-20,16.389
2023-02-21,16.389
2023-02-22,16.389
2023-02-23,16.389
2023-02-24,16.389
2023-02-25,16.389
2023-02-26,16.389
2023-02-27,16.303
2023-02-28,16.316
2023-03-01,16.316
2023-03-02,16.316
2023-03-03,16.349
2023-03-04,16.349
2023-03-05,16.349
2023-03-06,16.349
2023-03-07,16.349
2023-03-08,16.405
2023-03-09,16.405
2023-03-10,16.405
2023-03-11,16.405
2023-03-12,16.405
2023-03-13,16.412
2023-03-14,16.412
2023-03-15,16.412
2023-03-16,16.32
2023-03-17,16.32
2023-03-18,16.32
2023-03-19,16.32
2023-03-20,16.32
2023-03-21,16.32
2023-03-22,16.32
2023-03-23,16.32
2023-03-24,16.32
2023-03-25,16.32
2023-03-26,16.32
2023-03-27,16.32
2023-03-28,16.32
2023-03-29,16.32
2023-03-30,16.32
2023-03-31,16.318
2023-04-01,16.318
2023-04-02,16.318
2023-04-03,16.295
2023-04-04,16.295
2023-04-05,16.295
2023-04-06,16.28
2023-04-07,16.28
2023-04-08,16.28
2023-04-09,16.28
2023-04-10,16.28
2023-04-11,16.28
2023-04-12,16.273
2023-04-13,16.269
2023-04-14,16.251
2023-04-15,16.258
2023-04-16,16.27
2023-04-17,16.278
2023-04-18,16.266
2023-04-19,16.262
2023-04-20,16.263
2023-04-21,16.319
2023-04-22,16.319
2023-04-23,16.319
2023-04-24,16.319
2023-04-25,16.495
2023-04-26,16.389
2023-04-27,16.389
2023-04-28,16.435
2023-04-29,16.435
2023-04-30,16.435
2023-05-01,16.488
2023-05-02,16.488
2023-05-03,16.488
2023-05-04,16.477
2023-05-05,16.41
2023-05-06,16.41
2023-05-07,16.41
2023-05-08,16.41
2023-05-09,16.41
2023-05-10,16.41
2023-05-11,16.41
2023-05-12,16.41
2023-05-13,16.41
2023-05-14,16.41
2023-05-15,16.41
2023-05-16,16.41
2023-05-17,16.41
2023-05-18,16.41
2023-05-19,16.41
2023-05-20,16.41
2023-05-21,16.41
2023-05-22,16.41
2023-05-23,16.41
2023-05-24,16.41
2023-05-25,16.41
2023-05-26,16.41
2023-05-27,16.41
2023-05-28,16.41
2023-05-29,16.41
2023-05-30,16.41
2023-05-31,16.445
2023-06-01,16.445
2023-06-02,16.445
2023-06-03,16.445
2023-06-04,16.445
2023-06-05,16.445
2023-06-06,16.445
2023-06-07,16.493
2023-06-08,16.493
2023-06-09,16.493
2023-06-10,16.493
2023-06-11,16.493
2023-06-12,16.493
2023-06-13,16.491
2023-06-14,16.42
2023-06-15,16.42
2023-06-16,16.42
2023-06-17,16.42
2023-06-18,16.42
2023-06-19,16.42
2023-06-20,16.42
2023-06-21,16.42
2023-06-22,16.42
2023-06-23,16.419
