,GWW US Equity
2021-03-29,25.852
2021-03-30,25.852
2021-03-31,25.852
2021-04-01,25.852
2021-04-02,25.852
2021-04-03,25.852
2021-04-04,25.852
2021-04-05,25.852
2021-04-06,25.852
2021-04-07,25.852
2021-04-08,25.852
2021-04-09,25.852
2021-04-10,25.852
2021-04-11,25.852
2021-04-12,25.852
2021-04-13,25.693
2021-04-14,25.693
2021-04-15,25.693
2021-04-16,25.693
2021-04-17,25.693
2021-04-18,25.693
2021-04-19,25.693
2021-04-20,25.693
2021-04-21,25.693
2021-04-22,25.693
2021-04-23,25.693
2021-04-24,25.693
2021-04-25,25.752
2021-04-26,25.752
2021-04-27,25.752
2021-04-28,25.752
2021-04-29,25.752
2021-04-30,26.038
2021-05-01,26.038
2021-05-02,26.038
2021-05-03,26.945
2021-05-04,26.945
2021-05-05,27.33
2021-05-06,27.88
2021-05-07,27.88
2021-05-08,27.88
2021-05-09,27.88
2021-05-10,27.88
2021-05-11,27.88
2021-05-12,27.88
2021-05-13,27.88
2021-05-14,27.869
2021-05-15,27.869
2021-05-16,27.869
2021-05-17,27.869
2021-05-18,27.869
2021-05-19,27.869
2021-05-20,27.869
2021-05-21,27.869
2021-05-22,27.869
2021-05-23,27.869
2021-05-24,27.869
2021-05-25,27.869
2021-05-26,27.869
2021-05-27,27.869
2021-05-28,27.869
2021-05-29,27.869
2021-05-30,27.869
2021-05-31,27.869
2021-06-01,27.869
2021-06-02,27.869
2021-06-03,27.869
2021-06-04,27.869
2021-06-05,27.869
2021-06-06,27.869
2021-06-07,27.869
2021-06-08,27.869
2021-06-09,27.869
2021-06-10,27.869
2021-06-11,27.869
2021-06-12,27.869
2021-06-13,27.869
2021-06-14,27.869
2021-06-15,27.869
2021-06-16,27.869
2021-06-17,27.869
2021-06-18,27.869
2021-06-19,27.869
2021-06-20,27.869
2021-06-21,27.869
2021-06-22,27.869
2021-06-23,27.869
2021-06-24,27.869
2021-06-25,27.869
2021-06-26,27.869
2021-06-27,27.869
2021-06-28,27.869
2021-06-29,28.017
2021-06-30,28.017
2021-07-01,28.017
2021-07-02,28.017
2021-07-03,28.017
2021-07-04,28.017
2021-07-05,28.017
2021-07-06,28.017
2021-07-07,28.017
2021-07-08,28.017
2021-07-09,28.017
2021-07-10,28.017
2021-07-11,28.017
2021-07-12,28.197
2021-07-13,28.197
2021-07-14,28.197
2021-07-15,28.197
2021-07-16,28.197
2021-07-17,28.197
2021-07-18,28.197
2021-07-19,28.24
2021-07-20,28.24
2021-07-21,28.24
2021-07-22,28.24
2021-07-23,28.24
2021-07-24,28.24
2021-07-25,28.204
2021-07-26,28.204
2021-07-27,28.204
2021-07-28,28.204
2021-07-29,28.204
2021-07-30,27.789
2021-07-31,27.789
2021-08-01,27.789
2021-08-02,27.501
2021-08-03,27.501
2021-08-04,27.278
2021-08-05,27.278
2021-08-06,27.278
2021-08-07,27.278
2021-08-08,27.278
2021-08-09,27.278
2021-08-10,27.278
2021-08-11,27.278
2021-08-12,27.278
2021-08-13,27.278
2021-08-14,27.278
2021-08-15,27.278
2021-08-16,27.278
2021-08-17,27.278
2021-08-18,27.278
2021-08-19,27.278
2021-08-20,27.278
2021-08-21,27.278
2021-08-22,27.278
2021-08-23,27.278
2021-08-24,27.278
2021-08-25,27.278
2021-08-26,27.278
2021-08-27,27.278
2021-08-28,27.278
2021-08-29,27.278
2021-08-30,27.278
2021-08-31,27.278
2021-09-01,27.278
2021-09-02,27.278
2021-09-03,27.278
2021-09-04,27.278
2021-09-05,27.278
2021-09-06,27.278
2021-09-07,27.278
2021-09-08,27.278
2021-09-09,27.278
2021-09-10,27.278
2021-09-11,27.278
2021-09-12,27.278
2021-09-13,27.278
2021-09-14,27.278
2021-09-15,27.278
2021-09-16,27.278
2021-09-17,27.278
2021-09-18,27.278
2021-09-19,27.278
2021-09-20,27.278
2021-09-21,27.278
2021-09-22,27.278
2021-09-23,27.278
2021-09-24,27.278
2021-09-25,27.278
2021-09-26,27.278
2021-09-27,27.278
2021-09-28,27.278
2021-09-29,27.278
2021-09-30,27.278
2021-10-01,27.278
2021-10-02,27.278
2021-10-03,27.278
2021-10-04,27.295
2021-10-05,27.004
2021-10-06,27.004
2021-10-07,27.004
2021-10-08,27.004
2021-10-09,27.004
2021-10-10,27.004
2021-10-11,27.004
2021-10-12,27.004
2021-10-13,27.004
2021-10-14,27.004
2021-10-15,27.004
2021-10-16,27.004
2021-10-17,27.004
2021-10-18,27.004
2021-10-19,27.004
2021-10-20,27.004
2021-10-21,27.004
2021-10-22,27.004
2021-10-23,27.004
2021-10-24,27.004
2021-10-25,27.004
2021-10-26,27.004
2021-10-27,27.004
2021-10-28,27.004
2021-10-29,27.146
2021-10-30,27.146
2021-10-31,27.162
2021-11-01,27.174
2021-11-02,27.106
2021-11-03,27.106
2021-11-04,27.106
2021-11-05,27.106
2021-11-06,27.106
2021-11-07,27.106
2021-11-08,27.106
2021-11-09,27.106
2021-11-10,27.106
2021-11-11,27.106
2021-11-12,27.106
2021-11-13,27.106
2021-11-14,27.106
2021-11-15,27.106
2021-11-16,27.106
2021-11-17,27.436
2021-11-18,27.436
2021-11-19,27.436
2021-11-20,27.436
2021-11-21,27.436
2021-11-22,27.436
2021-11-23,27.436
2021-11-24,27.736
2021-11-25,27.736
2021-11-26,27.736
2021-11-27,27.736
2021-11-28,27.736
2021-11-29,27.736
2021-11-30,27.736
2021-12-01,27.736
2021-12-02,27.736
2021-12-03,27.736
2021-12-04,27.736
2021-12-05,27.736
2021-12-06,27.736
2021-12-07,27.736
2021-12-08,27.736
2021-12-09,27.736
2021-12-10,27.736
2021-12-11,27.736
2021-12-12,27.736
2021-12-13,27.668
2021-12-14,27.668
2021-12-15,27.668
2021-12-16,27.668
2021-12-17,27.668
2021-12-18,27.668
2021-12-19,27.668
2021-12-20,27.668
2021-12-21,27.668
2021-12-22,27.668
2021-12-23,27.668
2021-12-24,27.668
2021-12-25,27.668
2021-12-26,27.668
2021-12-27,27.668
2021-12-28,27.668
2021-12-29,27.668
2021-12-30,27.668
2021-12-31,27.668
2022-01-01,27.668
2022-01-02,27.668
2022-01-03,27.668
2022-01-04,27.668
2022-01-05,27.668
2022-01-06,27.668
2022-01-07,27.668
2022-01-08,27.668
2022-01-09,27.668
2022-01-10,27.668
2022-01-11,27.666
2022-01-12,27.666
2022-01-13,27.666
2022-01-14,27.666
2022-01-15,27.666
2022-01-16,27.666
2022-01-17,27.666
2022-01-18,27.726
2022-01-19,27.726
2022-01-20,27.726
2022-01-21,27.726
2022-01-22,27.726
2022-01-23,27.726
2022-01-24,27.726
2022-01-25,27.726
2022-01-26,27.726
2022-01-27,27.726
2022-01-28,27.726
2022-01-29,27.726
2022-01-30,27.726
2022-01-31,27.726
2022-02-01,27.726
2022-02-02,27.726
2022-02-03,28.667
2022-02-04,29.336
2022-02-05,29.538
2022-02-06,29.628
2022-02-07,29.628
2022-02-08,29.628
2022-02-09,29.628
2022-02-10,29.628
2022-02-11,29.628
2022-02-12,29.628
2022-02-13,29.628
2022-02-14,29.834
2022-02-15,29.834
2022-02-16,29.834
2022-02-17,29.834
2022-02-18,29.834
2022-02-19,29.834
2022-02-20,29.834
2022-02-21,29.834
2022-02-22,29.834
2022-02-23,29.834
2022-02-24,29.834
2022-02-25,29.834
2022-02-26,29.834
2022-02-27,29.834
2022-02-28,29.834
2022-03-01,29.834
2022-03-02,29.821
2022-03-03,29.821
2022-03-04,29.823
2022-03-05,29.823
2022-03-06,29.823
2022-03-07,29.823
2022-03-08,29.823
2022-03-09,29.823
2022-03-10,29.823
2022-03-11,29.823
2022-03-12,29.823
2022-03-13,29.823
2022-03-14,29.823
2022-03-15,29.823
2022-03-16,29.823
2022-03-17,29.823
2022-03-18,29.823
2022-03-19,29.823
2022-03-20,29.823
2022-03-21,29.823
2022-03-22,29.823
2022-03-23,29.823
2022-03-24,29.823
2022-03-25,29.823
2022-03-26,29.823
2022-03-27,29.823
2022-03-28,29.823
2022-03-29,29.823
2022-03-30,29.823
2022-03-31,29.823
2022-04-01,29.823
2022-04-02,29.823
2022-04-03,29.823
2022-04-04,29.823
2022-04-05,30.035
2022-04-06,30.035
2022-04-07,30.033
2022-04-08,30.033
2022-04-09,30.059
2022-04-10,30.059
2022-04-11,30.053
2022-04-12,30.053
2022-04-13,30.053
2022-04-14,29.913
2022-04-15,29.913
2022-04-16,29.913
2022-04-17,29.913
2022-04-18,29.913
2022-04-19,29.913
2022-04-20,29.913
2022-04-21,29.91
2022-04-22,29.91
2022-04-23,29.91
2022-04-24,29.91
2022-04-25,29.91
2022-04-26,29.91
2022-04-27,29.91
2022-04-28,30.754
2022-04-29,31.071
2022-04-30,31.071
2022-05-01,31.071
2022-05-02,31.071
2022-05-03,31.469
2022-05-04,31.469
2022-05-05,31.469
2022-05-06,31.469
2022-05-07,31.469
2022-05-08,31.469
2022-05-09,31.469
2022-05-10,31.469
2022-05-11,31.469
2022-05-12,31.471
2022-05-13,31.471
2022-05-14,31.471
2022-05-15,31.471
2022-05-16,31.791
2022-05-17,31.791
2022-05-18,31.791
2022-05-19,31.791
2022-05-20,31.791
2022-05-21,31.791
2022-05-22,31.791
2022-05-23,31.791
2022-05-24,31.791
2022-05-25,31.791
2022-05-26,31.791
2022-05-27,31.791
2022-05-28,31.791
2022-05-29,31.791
2022-05-30,31.791
2022-05-31,31.743
2022-06-01,31.743
2022-06-02,31.743
2022-06-03,31.743
2022-06-04,31.743
2022-06-05,31.743
2022-06-06,31.743
2022-06-07,31.743
2022-06-08,31.743
2022-06-09,31.743
2022-06-10,31.743
2022-06-11,31.743
2022-06-12,31.743
2022-06-13,31.743
2022-06-14,31.743
2022-06-15,31.743
2022-06-16,31.743
2022-06-17,31.743
2022-06-18,31.743
2022-06-19,31.743
2022-06-20,31.743
2022-06-21,31.743
2022-06-22,31.743
2022-06-23,31.743
2022-06-24,31.743
2022-06-25,31.743
2022-06-26,31.743
2022-06-27,31.743
2022-06-28,31.743
2022-06-29,31.743
2022-06-30,31.743
2022-07-01,31.743
2022-07-02,31.743
2022-07-03,31.743
2022-07-04,31.743
2022-07-05,31.327
2022-07-06,31.327
2022-07-07,31.327
2022-07-08,31.327
2022-07-09,31.327
2022-07-10,30.877
2022-07-11,30.877
2022-07-12,30.877
2022-07-13,30.974
2022-07-14,30.767
2022-07-15,30.767
2022-07-16,30.767
2022-07-17,30.767
2022-07-18,30.767
2022-07-19,30.767
2022-07-20,30.744
2022-07-21,30.744
2022-07-22,30.744
2022-07-23,30.744
2022-07-24,30.744
2022-07-25,30.744
2022-07-26,30.744
2022-07-27,30.744
2022-07-28,30.744
2022-07-29,31.136
2022-07-30,31.282
2022-07-31,31.749
2022-08-01,31.873
2022-08-02,31.873
2022-08-03,31.873
2022-08-04,31.873
2022-08-05,31.873
2022-08-06,31.873
2022-08-07,31.873
2022-08-08,31.873
2022-08-09,31.873
2022-08-10,31.873
2022-08-11,31.944
2022-08-12,31.944
2022-08-13,31.944
2022-08-14,31.944
2022-08-15,31.944
2022-08-16,31.944
2022-08-17,31.944
2022-08-18,31.944
2022-08-19,31.944
2022-08-20,31.944
2022-08-21,31.944
2022-08-22,31.944
2022-08-23,31.944
2022-08-24,31.944
2022-08-25,31.944
2022-08-26,31.944
2022-08-27,31.944
2022-08-28,31.944
2022-08-29,31.944
2022-08-30,31.906
2022-08-31,31.906
2022-09-01,31.906
2022-09-02,31.906
2022-09-03,31.906
2022-09-04,31.906
2022-09-05,31.906
2022-09-06,31.883
2022-09-07,31.883
2022-09-08,31.883
2022-09-09,32.245
2022-09-10,32.245
2022-09-11,32.245
2022-09-12,32.245
2022-09-13,32.245
2022-09-14,32.199
2022-09-15,32.199
2022-09-16,32.199
2022-09-17,32.199
2022-09-18,32.199
2022-09-19,32.199
2022-09-20,32.199
2022-09-21,32.706
2022-09-22,32.706
2022-09-23,32.706
2022-09-24,32.706
2022-09-25,32.706
2022-09-26,32.706
2022-09-27,32.582
2022-09-28,32.582
2022-09-29,32.582
2022-09-30,32.582
2022-10-01,32.582
2022-10-02,32.582
2022-10-03,32.582
2022-10-04,32.582
2022-10-05,32.582
2022-10-06,32.585
2022-10-07,32.585
2022-10-08,32.585
2022-10-09,32.585
2022-10-10,32.585
2022-10-11,32.585
2022-10-12,32.643
2022-10-13,32.599
2022-10-14,32.599
2022-10-15,32.599
2022-10-16,32.599
2022-10-17,32.58
2022-10-18,32.58
2022-10-19,32.58
2022-10-20,32.58
2022-10-21,32.58
2022-10-22,32.58
2022-10-23,32.58
2022-10-24,32.58
2022-10-25,32.515
2022-10-26,32.515
2022-10-27,32.515
2022-10-28,33.183
2022-10-29,33.183
2022-10-30,33.179
2022-10-31,33.478
2022-11-01,33.478
2022-11-02,33.512
2022-11-03,33.512
2022-11-04,33.512
2022-11-05,33.512
2022-11-06,33.512
2022-11-07,33.512
2022-11-08,33.512
2022-11-09,33.512
2022-11-10,33.607
2022-11-11,33.607
2022-11-12,33.607
2022-11-13,33.607
2022-11-14,33.468
2022-11-15,33.468
2022-11-16,33.468
2022-11-17,33.468
2022-11-18,33.468
2022-11-19,33.468
2022-11-20,33.468
2022-11-21,33.468
2022-11-22,33.468
2022-11-23,33.468
2022-11-24,33.468
2022-11-25,33.468
2022-11-26,33.468
2022-11-27,33.468
2022-11-28,33.468
2022-11-29,33.632
2022-11-30,33.632
2022-12-01,33.632
2022-12-02,33.632
2022-12-03,33.632
2022-12-04,33.632
2022-12-05,33.632
2022-12-06,33.632
2022-12-07,33.632
2022-12-08,33.632
2022-12-09,33.632
2022-12-10,33.632
2022-12-11,33.632
2022-12-12,33.632
2022-12-13,33.632
2022-12-14,33.632
2022-12-15,33.632
2022-12-16,33.632
2022-12-17,33.632
2022-12-18,33.632
2022-12-19,33.632
2022-12-20,33.632
2022-12-21,33.632
2022-12-22,33.632
2022-12-23,33.632
2022-12-24,33.632
2022-12-25,33.632
2022-12-26,33.632
2022-12-27,33.632
2022-12-28,33.632
2022-12-29,33.632
2022-12-30,33.632
2022-12-31,33.632
2023-01-01,33.632
2023-01-02,33.632
2023-01-03,33.632
2023-01-04,33.632
2023-01-05,33.632
2023-01-06,33.645
2023-01-07,33.645
2023-01-08,33.645
2023-01-09,33.645
2023-01-10,33.645
2023-01-11,33.645
2023-01-12,33.631
2023-01-13,33.631
2023-01-14,33.631
2023-01-15,33.631
2023-01-16,33.631
2023-01-17,33.681
2023-01-18,33.522
2023-01-19,33.522
2023-01-20,33.522
2023-01-21,33.51
2023-01-22,33.51
2023-01-23,33.51
2023-01-24,33.539
2023-01-25,33.446
2023-01-26,33.446
2023-01-27,33.446
2023-01-28,33.446
2023-01-29,33.446
2023-01-30,33.446
2023-01-31,33.446
2023-02-01,33.446
2023-02-02,34.649
2023-02-03,35.536
2023-02-04,35.536
2023-02-05,35.659
2023-02-06,35.659
2023-02-07,35.659
2023-02-08,35.659
2023-02-09,35.863
2023-02-10,35.863
2023-02-11,35.863
2023-02-12,35.863
2023-02-13,35.863
2023-02-14,35.863
2023-02-15,35.863
2023-02-16,35.784
2023-02-17,35.955
2023-02-18,35.955
2023-02-19,35.955
2023-02-20,35.955
2023-02-21,35.955
2023-02-22,35.955
2023-02-23,36.021
2023-02-24,36.021
2023-02-25,36.021
2023-02-26,36.021
2023-02-27,36.021
2023-02-28,36.021
2023-03-01,36.021
2023-03-02,36.021
2023-03-03,36.021
2023-03-04,36.021
2023-03-05,36.021
2023-03-06,36.021
2023-03-07,36.021
2023-03-08,36.021
2023-03-09,36.021
2023-03-10,36.021
2023-03-11,36.021
2023-03-12,36.021
2023-03-13,36.021
2023-03-14,36.021
2023-03-15,36.021
2023-03-16,36.021
2023-03-17,36.021
2023-03-18,36.021
2023-03-19,36.021
2023-03-20,36.021
2023-03-21,36.021
2023-03-22,36.021
2023-03-23,36.021
2023-03-24,36.021
2023-03-25,36.021
2023-03-26,36.021
2023-03-27,36.021
2023-03-28,36.021
2023-03-29,36.021
2023-03-30,36.021
2023-03-31,36.021
2023-04-01,36.021
2023-04-02,36.021
2023-04-03,36.021
2023-04-04,36.02
2023-04-05,36.02
2023-04-06,36.029
2023-04-07,36.029
2023-04-08,36.029
2023-04-09,36.029
2023-04-10,36.029
2023-04-11,36.029
2023-04-12,36.029
2023-04-13,36.029
2023-04-14,36.029
2023-04-15,36.029
2023-04-16,36.029
2023-04-17,36.029
2023-04-18,36.029
2023-04-19,36.08
2023-04-20,36.08
2023-04-21,36.08
2023-04-22,36.08
2023-04-23,36.08
2023-04-24,36.079
2023-04-25,36.079
2023-04-26,36.067
2023-04-27,37.118
2023-04-28,37.732
2023-04-29,37.732
2023-04-30,37.857
2023-05-01,37.857
2023-05-02,37.857
2023-05-03,37.857
2023-05-04,37.857
2023-05-05,37.857
2023-05-06,37.857
2023-05-07,37.857
2023-05-08,37.857
2023-05-09,37.857
2023-05-10,37.857
2023-05-11,37.983
2023-05-12,38.09
2023-05-13,38.09
2023-05-14,38.09
2023-05-15,38.09
2023-05-16,38.09
2023-05-17,38.09
2023-05-18,38.09
2023-05-19,38.09
2023-05-20,38.09
2023-05-21,38.09
2023-05-22,38.09
2023-05-23,38.204
2023-05-24,38.204
2023-05-25,38.204
2023-05-26,38.204
2023-05-27,38.204
2023-05-28,38.204
2023-05-29,38.204
2023-05-30,38.204
2023-05-31,38.204
2023-06-01,38.204
2023-06-02,38.204
2023-06-03,38.204
2023-06-04,38.204
2023-06-05,38.204
2023-06-06,38.204
2023-06-07,38.204
2023-06-08,38.204
2023-06-09,38.204
2023-06-10,38.204
2023-06-11,38.225
2023-06-12,38.225
2023-06-13,38.225
2023-06-14,38.225
2023-06-15,38.225
2023-06-16,38.225
2023-06-17,38.225
2023-06-18,38.225
2023-06-19,38.225
2023-06-20,38.225
2023-06-21,38.225
2023-06-22,38.225
2023-06-23,38.225
2023-06-24,38.225
2023-06-25,38.225
2023-06-26,38.225
2023-06-27,38.225
2023-06-28,38.225
2023-06-29,38.245
2023-06-30,38.239
2023-07-01,38.274
