,LYB US Equity
2023-06-24,10.796
2023-06-25,10.749
2023-06-26,10.775
2023-06-27,10.775
2023-06-28,10.781
2023-06-29,10.781
2023-06-30,10.781
2023-07-01,10.781
2023-07-02,10.781
2023-07-03,10.794
2023-07-04,10.794
2023-07-05,10.749
2023-07-06,10.749
2023-07-07,10.749
2023-07-08,10.749
2023-07-09,10.749
2023-07-10,10.736
2023-07-11,10.639
2023-07-12,10.639
2023-07-13,10.639
2023-07-14,10.639
2023-07-15,10.639
2023-07-16,10.639
2023-07-17,10.639
2023-07-18,10.687
2023-07-19,10.687
2023-07-20,10.694
2023-07-21,10.639
2023-07-22,10.639
2023-07-23,10.639
2023-07-24,10.656
2023-07-25,10.656
2023-07-26,10.541
2023-07-27,10.541
2023-07-28,10.541
2023-07-29,10.541
2023-07-30,10.541
2023-07-31,10.541
2023-08-01,10.541
2023-08-02,10.541
2023-08-03,10.541
2023-08-04,10.559
2023-08-05,10.511
2023-08-06,10.494
2023-08-07,10.402
2023-08-08,10.128
2023-08-09,10.032
2023-08-10,10.032
2023-08-11,10.032
2023-08-12,10.032
2023-08-13,10.032
2023-08-14,9.983
2023-08-15,10.012
2023-08-16,9.963
2023-08-17,9.963
2023-08-18,10.05
2023-08-19,10.069
2023-08-20,10.069
2023-08-21,10.069
2023-08-22,10.069
2023-08-23,10.069
2023-08-24,10.069
2023-08-25,10.069
2023-08-26,10.069
2023-08-27,10.069
2023-08-28,10.069
2023-08-29,10.069
2023-08-30,10.069
2023-08-31,10.069
2023-09-01,10.093
2023-09-02,10.093
2023-09-03,10.093
2023-09-04,10.093
2023-09-05,10.093
2023-09-06,10.093
2023-09-07,10.093
2023-09-08,10.093
2023-09-09,10.093
2023-09-10,10.093
2023-09-11,10.088
2023-09-12,10.088
2023-09-13,10.088
2023-09-14,10.088
2023-09-15,10.088
2023-09-16,10.088
2023-09-17,10.088
2023-09-18,10.118
2023-09-19,10.082
2023-09-20,10.082
2023-09-21,10.082
2023-09-22,10.082
2023-09-23,10.082
2023-09-24,10.082
2023-09-25,10.082
2023-09-26,10.163
2023-09-27,10.163
2023-09-28,10.163
2023-09-29,10.155
2023-09-30,10.155
2023-10-01,10.155
2023-10-02,10.073
2023-10-03,10.06
2023-10-04,10.06
2023-10-05,10.06
2023-10-06,10.06
2023-10-07,10.06
2023-10-08,10.06
2023-10-09,10.037
2023-10-10,9.936
2023-10-11,9.936
2023-10-12,9.936
2023-10-13,9.936
2023-10-14,9.936
2023-10-15,9.936
2023-10-16,9.9
2023-10-17,9.9
2023-10-18,9.905
2023-10-19,9.905
2023-10-20,9.905
2023-10-21,9.905
2023-10-22,9.905
2023-10-23,9.905
2023-10-24,9.905
2023-10-25,9.905
2023-10-26,9.905
2023-10-27,9.864
2023-10-28,9.869
2023-10-29,9.793
2023-10-30,9.611
2023-10-31,9.654
2023-11-01,9.691
2023-11-02,9.682
2023-11-03,9.682
2023-11-04,9.682
2023-11-05,9.682
2023-11-06,9.682
2023-11-07,9.682
2023-11-08,9.682
2023-11-09,9.625
2023-11-10,9.625
2023-11-11,9.625
2023-11-12,9.625
2023-11-13,9.625
2023-11-14,9.625
2023-11-15,9.601
2023-11-16,9.549
2023-11-17,9.539
2023-11-18,9.539
2023-11-19,9.539
2023-11-20,9.539
2023-11-21,9.538
2023-11-22,9.538
2023-11-23,9.538
2023-11-24,9.538
2023-11-25,9.538
2023-11-26,9.538
2023-11-27,9.538
2023-11-28,9.525
2023-11-29,9.525
2023-11-30,9.525
2023-12-01,9.58
2023-12-02,9.58
2023-12-03,9.58
2023-12-04,9.58
2023-12-05,9.58
2023-12-06,9.58
2023-12-07,9.587
2023-12-08,9.582
2023-12-09,9.582
2023-12-10,9.549
2023-12-11,9.549
2023-12-12,9.549
2023-12-13,9.497
2023-12-14,9.497
2023-12-15,9.471
2023-12-16,9.471
2023-12-17,9.471
2023-12-18,9.471
2023-12-19,9.471
2023-12-20,9.471
2023-12-21,9.471
2023-12-22,9.443
2023-12-23,9.443
2023-12-24,9.443
2023-12-25,9.443
2023-12-26,9.443
2023-12-27,9.443
2023-12-28,9.443
2023-12-29,9.443
2023-12-30,9.443
2023-12-31,9.443
2024-01-01,9.443
2024-01-02,9.443
2024-01-03,9.443
2024-01-04,9.443
2024-01-05,9.443
2024-01-06,9.443
2024-01-07,9.443
2024-01-08,9.422
2024-01-09,9.423
2024-01-10,9.422
2024-01-11,9.398
2024-01-12,9.392
2024-01-13,9.392
2024-01-14,9.392
2024-01-15,9.392
2024-01-16,9.315
2024-01-17,9.292
2024-01-18,9.292
2024-01-19,9.292
2024-01-20,9.292
2024-01-21,9.292
2024-01-22,9.292
2024-01-23,9.292
2024-01-24,9.292
2024-01-25,9.292
2024-01-26,9.292
2024-01-27,9.292
2024-01-28,9.292
2024-01-29,9.261
2024-01-30,9.261
2024-01-31,9.261
2024-02-01,9.261
2024-02-02,9.143
2024-02-03,9.143
2024-02-04,8.897
2024-02-05,8.74
2024-02-06,8.715
2024-02-07,8.695
2024-02-08,8.695
2024-02-09,8.695
2024-02-10,8.695
2024-02-11,8.695
2024-02-12,8.657
2024-02-13,8.652
2024-02-14,8.652
2024-02-15,8.652
2024-02-16,8.652
2024-02-17,8.652
2024-02-18,8.652
2024-02-19,8.652
2024-02-20,8.614
2024-02-21,8.614
2024-02-22,8.614
2024-02-23,8.614
2024-02-24,8.614
2024-02-25,8.614
2024-02-26,8.614
2024-02-27,8.614
2024-02-28,8.619
2024-02-29,8.617
2024-03-01,8.617
2024-03-02,8.617
2024-03-03,8.617
2024-03-04,8.617
2024-03-05,8.502
2024-03-06,8.502
2024-03-07,8.415
2024-03-08,8.415
2024-03-09,8.415
2024-03-10,8.415
2024-03-11,8.415
2024-03-12,8.415
2024-03-13,8.415
2024-03-14,8.415
2024-03-15,8.415
2024-03-16,8.415
2024-03-17,8.415
2024-03-18,8.415
2024-03-19,8.415
2024-03-20,8.415
2024-03-21,8.415
2024-03-22,8.399
2024-03-23,8.399
2024-03-24,8.399
2024-03-25,8.397
2024-03-26,8.397
2024-03-27,8.333
2024-03-28,8.333
2024-03-29,8.333
2024-03-30,8.333
2024-03-31,8.333
2024-04-01,8.312
2024-04-02,8.312
2024-04-03,8.312
2024-04-04,8.321
2024-04-05,8.321
2024-04-06,8.321
2024-04-07,8.318
2024-04-08,8.275
