,CAT US Equity
2020-09-25,13.268
2020-09-26,13.268
2020-09-27,13.268
2020-09-28,13.268
2020-09-29,13.268
2020-09-30,13.268
2020-10-01,13.268
2020-10-02,13.268
2020-10-03,13.268
2020-10-04,13.268
2020-10-05,13.268
2020-10-06,13.268
2020-10-07,13.268
2020-10-08,13.268
2020-10-09,13.268
2020-10-10,13.268
2020-10-11,13.268
2020-10-12,13.186
2020-10-13,13.384
2020-10-14,13.384
2020-10-15,13.384
2020-10-16,13.384
2020-10-17,13.21
2020-10-18,13.21
2020-10-19,13.21
2020-10-20,13.21
2020-10-21,13.21
2020-10-22,13.21
2020-10-23,13.21
2020-10-24,13.21
2020-10-25,13.21
2020-10-26,13.21
2020-10-27,13.198
2020-10-28,13.39
2020-10-29,13.39
2020-10-30,13.39
2020-10-31,13.39
2020-11-01,13.39
2020-11-02,13.39
2020-11-03,13.39
2020-11-04,13.39
2020-11-05,13.39
2020-11-06,13.338
2020-11-07,13.338
2020-11-08,13.338
2020-11-09,13.338
2020-11-10,13.338
2020-11-11,13.338
2020-11-12,13.71
2020-11-13,13.71
2020-11-14,13.71
2020-11-15,13.71
2020-11-16,13.71
2020-11-17,13.71
2020-11-18,13.668
2020-11-19,13.714
2020-11-20,13.714
2020-11-21,13.714
2020-11-22,13.714
2020-11-23,13.714
2020-11-24,13.714
2020-11-25,13.714
2020-11-26,13.714
2020-11-27,13.714
2020-11-28,13.714
2020-11-29,13.714
2020-11-30,13.714
2020-12-01,13.714
2020-12-02,13.714
2020-12-03,13.714
2020-12-04,13.714
2020-12-05,13.714
2020-12-06,13.714
2020-12-07,13.714
2020-12-08,13.714
2020-12-09,13.714
2020-12-10,13.922
2020-12-11,13.922
2020-12-12,13.922
2020-12-13,13.922
2020-12-14,13.262
2020-12-15,13.262
2020-12-16,13.262
2020-12-17,13.262
2020-12-18,13.262
2020-12-19,13.262
2020-12-20,13.262
2020-12-21,13.262
2020-12-22,13.262
2020-12-23,13.262
2020-12-24,13.262
2020-12-25,13.262
2020-12-26,13.262
2020-12-27,13.262
2020-12-28,13.262
2020-12-29,13.262
2020-12-30,13.262
2020-12-31,13.262
2021-01-01,13.262
2021-01-02,13.262
2021-01-03,13.262
2021-01-04,13.262
2021-01-05,13.262
2021-01-06,13.262
2021-01-07,13.262
2021-01-08,13.262
2021-01-09,13.262
2021-01-10,13.262
2021-01-11,13.262
2021-01-12,13.294
2021-01-13,13.294
2021-01-14,13.376
2021-01-15,13.376
2021-01-16,13.376
2021-01-17,13.376
2021-01-18,13.376
2021-01-19,13.376
2021-01-20,13.13
2021-01-21,13.13
2021-01-22,13.13
2021-01-23,13.13
2021-01-24,13.13
2021-01-25,13.13
2021-01-26,13.13
2021-01-27,13.13
2021-01-28,13.13
2021-01-29,13.183
2021-01-30,13.183
2021-01-31,13.313
2021-02-01,13.53
2021-02-02,13.53
2021-02-03,13.53
2021-02-04,13.53
2021-02-05,13.53
2021-02-06,13.53
2021-02-07,13.53
2021-02-08,13.53
2021-02-09,13.53
2021-02-10,13.53
2021-02-11,13.53
2021-02-12,13.53
2021-02-13,13.53
2021-02-14,13.53
2021-02-15,13.53
2021-02-16,13.53
2021-02-17,13.53
2021-02-18,13.53
2021-02-19,13.533
2021-02-20,13.533
2021-02-21,13.533
2021-02-22,13.533
2021-02-23,13.533
2021-02-24,13.533
2021-02-25,13.69
2021-02-26,13.667
2021-02-27,13.667
2021-02-28,13.667
2021-03-01,13.667
2021-03-02,13.667
2021-03-03,13.667
2021-03-04,13.667
2021-03-05,13.667
2021-03-06,13.667
2021-03-07,13.667
2021-03-08,13.667
2021-03-09,13.667
2021-03-10,13.667
2021-03-11,13.667
2021-03-12,13.667
2021-03-13,13.667
2021-03-14,13.667
2021-03-15,13.667
2021-03-16,13.667
2021-03-17,13.667
2021-03-18,13.667
2021-03-19,13.667
2021-03-20,13.667
2021-03-21,13.667
2021-03-22,13.667
2021-03-23,13.667
2021-03-24,13.667
2021-03-25,13.667
2021-03-26,13.667
2021-03-27,13.667
2021-03-28,13.667
2021-03-29,13.667
2021-03-30,13.667
2021-03-31,13.667
2021-04-01,13.667
2021-04-02,13.667
2021-04-03,13.667
2021-04-04,13.667
2021-04-05,13.667
2021-04-06,13.667
2021-04-07,13.667
2021-04-08,13.908
2021-04-09,13.908
2021-04-10,13.908
2021-04-11,13.908
2021-04-12,13.908
2021-04-13,13.908
2021-04-14,13.908
2021-04-15,13.908
2021-04-16,13.908
2021-04-17,13.908
2021-04-18,13.908
2021-04-19,13.908
2021-04-20,13.908
2021-04-21,13.908
2021-04-22,13.908
2021-04-23,13.908
2021-04-24,13.908
2021-04-25,13.908
2021-04-26,13.908
2021-04-27,13.908
2021-04-28,13.908
2021-04-29,14.07
2021-04-30,14.145
2021-05-01,14.145
2021-05-02,14.145
2021-05-03,14.145
2021-05-04,14.145
2021-05-05,14.145
2021-05-06,14.145
2021-05-07,14.145
2021-05-08,14.145
2021-05-09,14.145
2021-05-10,14.207
2021-05-11,14.207
2021-05-12,14.167
2021-05-13,14.167
2021-05-14,14.167
2021-05-15,14.167
2021-05-16,14.167
2021-05-17,14.167
2021-05-18,14.167
2021-05-19,14.167
2021-05-20,14.167
2021-05-21,14.167
2021-05-22,14.167
2021-05-23,14.167
2021-05-24,14.167
2021-05-25,14.167
2021-05-26,14.167
2021-05-27,14.167
2021-05-28,14.167
2021-05-29,14.167
2021-05-30,14.167
2021-05-31,14.167
2021-06-01,14.167
2021-06-02,14.167
2021-06-03,14.433
2021-06-04,14.433
2021-06-05,14.433
2021-06-06,14.433
2021-06-07,14.433
2021-06-08,14.433
2021-06-09,14.433
2021-06-10,14.433
2021-06-11,14.433
2021-06-12,14.433
2021-06-13,14.433
2021-06-14,14.433
2021-06-15,14.433
2021-06-16,14.433
2021-06-17,14.433
2021-06-18,14.433
2021-06-19,14.433
2021-06-20,14.433
2021-06-21,14.433
2021-06-22,14.433
2021-06-23,14.433
2021-06-24,14.433
2021-06-25,14.433
2021-06-26,14.433
2021-06-27,14.433
2021-06-28,14.433
2021-06-29,14.433
2021-06-30,14.433
2021-07-01,14.433
2021-07-02,14.433
2021-07-03,14.433
2021-07-04,14.433
2021-07-05,14.433
2021-07-06,14.433
2021-07-07,14.433
2021-07-08,14.433
2021-07-09,14.433
2021-07-10,14.433
2021-07-11,14.433
2021-07-12,14.433
2021-07-13,14.435
2021-07-14,14.435
2021-07-15,14.435
2021-07-16,14.435
2021-07-17,14.435
2021-07-18,14.435
2021-07-19,14.624
2021-07-20,14.624
2021-07-21,14.624
2021-07-22,14.624
2021-07-23,14.624
2021-07-24,14.624
2021-07-25,14.624
2021-07-26,14.624
2021-07-27,14.624
2021-07-28,14.624
2021-07-29,14.624
2021-07-30,14.658
2021-07-31,14.832
2021-08-01,14.832
2021-08-02,14.832
2021-08-03,14.832
2021-08-04,14.832
2021-08-05,14.832
2021-08-06,14.832
2021-08-07,14.832
2021-08-08,14.832
2021-08-09,14.832
2021-08-10,14.832
2021-08-11,14.832
2021-08-12,14.832
2021-08-13,14.832
2021-08-14,14.832
2021-08-15,14.832
2021-08-16,14.832
2021-08-17,14.832
2021-08-18,14.832
2021-08-19,14.832
2021-08-20,14.832
2021-08-21,14.832
2021-08-22,14.832
2021-08-23,14.832
2021-08-24,14.832
2021-08-25,14.832
2021-08-26,14.832
2021-08-27,14.832
2021-08-28,14.832
2021-08-29,14.832
2021-08-30,14.832
2021-08-31,14.832
2021-09-01,14.982
2021-09-02,14.982
2021-09-03,14.982
2021-09-04,14.982
2021-09-05,14.982
2021-09-06,14.982
2021-09-07,14.982
2021-09-08,14.982
2021-09-09,14.982
2021-09-10,14.982
2021-09-11,14.982
2021-09-12,14.982
2021-09-13,14.982
2021-09-14,14.982
2021-09-15,14.982
2021-09-16,14.958
2021-09-17,14.958
2021-09-18,14.958
2021-09-19,14.958
2021-09-20,14.958
2021-09-21,14.958
2021-09-22,14.958
2021-09-23,14.958
2021-09-24,14.958
2021-09-25,14.958
2021-09-26,14.958
2021-09-27,14.958
2021-09-28,14.958
2021-09-29,14.958
2021-09-30,14.958
2021-10-01,14.958
2021-10-02,14.958
2021-10-03,14.958
2021-10-04,14.958
2021-10-05,14.958
2021-10-06,14.958
2021-10-07,14.958
2021-10-08,14.808
2021-10-09,14.808
2021-10-10,14.808
2021-10-11,14.808
2021-10-12,14.598
2021-10-13,14.598
2021-10-14,14.598
2021-10-15,15.047
2021-10-16,15.047
2021-10-17,15.047
2021-10-18,15.047
2021-10-19,15.047
2021-10-20,15.047
2021-10-21,15.047
2021-10-22,15.047
2021-10-23,15.047
2021-10-24,15.047
2021-10-25,15.047
2021-10-26,15.047
2021-10-27,15.047
2021-10-28,14.86
2021-10-29,15.136
2021-10-30,15.136
2021-10-31,15.136
2021-11-01,15.136
2021-11-02,15.136
2021-11-03,15.136
2021-11-04,15.136
2021-11-05,15.136
2021-11-06,15.136
2021-11-07,15.136
2021-11-08,15.136
2021-11-09,15.136
2021-11-10,15.161
2021-11-11,15.161
2021-11-12,15.161
2021-11-13,15.161
2021-11-14,15.161
2021-11-15,15.161
2021-11-16,15.161
2021-11-17,15.161
2021-11-18,15.161
2021-11-19,15.161
2021-11-20,15.161
2021-11-21,15.161
2021-11-22,15.161
2021-11-23,15.161
2021-11-24,15.161
2021-11-25,15.161
2021-11-26,15.161
2021-11-27,15.161
2021-11-28,15.161
2021-11-29,15.161
2021-11-30,15.161
2021-12-01,15.161
2021-12-02,15.161
2021-12-03,15.161
2021-12-04,15.161
2021-12-05,15.161
2021-12-06,15.161
2021-12-07,15.161
2021-12-08,15.161
2021-12-09,15.42
2021-12-10,15.42
2021-12-11,15.42
2021-12-12,15.42
2021-12-13,15.42
2021-12-14,15.42
2021-12-15,15.42
2021-12-16,15.42
2021-12-17,15.42
2021-12-18,15.42
2021-12-19,15.42
2021-12-20,15.42
2021-12-21,15.802
2021-12-22,15.802
2021-12-23,15.802
2021-12-24,15.802
2021-12-25,15.802
2021-12-26,15.802
2021-12-27,15.802
2021-12-28,15.802
2021-12-29,15.802
2021-12-30,15.802
2021-12-31,15.802
2022-01-01,15.802
2022-01-02,15.802
2022-01-03,15.802
2022-01-04,15.802
2022-01-05,15.802
2022-01-06,15.802
2022-01-07,15.802
2022-01-08,15.802
2022-01-09,15.828
2022-01-10,15.828
2022-01-11,15.828
2022-01-12,15.828
2022-01-13,15.917
2022-01-14,15.917
2022-01-15,15.917
2022-01-16,15.917
2022-01-17,15.917
2022-01-18,15.864
2022-01-19,16.524
2022-01-20,16.524
2022-01-21,16.524
2022-01-22,16.524
2022-01-23,16.524
2022-01-24,16.524
2022-01-25,16.524
2022-01-26,16.524
2022-01-27,16.524
2022-01-28,15.748
2022-01-29,15.984
2022-01-30,15.676
2022-01-31,15.664
2022-02-01,15.743
2022-02-02,15.743
2022-02-03,15.712
2022-02-04,15.712
2022-02-05,15.712
2022-02-06,15.712
2022-02-07,15.712
2022-02-08,15.712
2022-02-09,15.712
2022-02-10,15.712
2022-02-11,15.712
2022-02-12,15.712
2022-02-13,15.712
2022-02-14,16.006
2022-02-15,16.006
2022-02-16,16.006
2022-02-17,16.005
2022-02-18,16.005
2022-02-19,16.005
2022-02-20,16.005
2022-02-21,16.005
2022-02-22,16.005
2022-02-23,16.005
2022-02-24,16.005
2022-02-25,16.005
2022-02-26,16.005
2022-02-27,16.005
2022-02-28,16.005
2022-03-01,16.005
2022-03-02,16.005
2022-03-03,16.005
2022-03-04,16.005
2022-03-05,16.005
2022-03-06,16.005
2022-03-07,16.005
2022-03-08,16.173
2022-03-09,16.173
2022-03-10,16.173
2022-03-11,16.173
2022-03-12,16.173
2022-03-13,16.173
2022-03-14,16.173
2022-03-15,16.173
2022-03-16,16.173
2022-03-17,16.173
2022-03-18,16.18
2022-03-19,16.18
2022-03-20,16.18
2022-03-21,16.18
2022-03-22,16.18
2022-03-23,16.18
2022-03-24,16.18
2022-03-25,16.18
2022-03-26,16.18
2022-03-27,16.18
2022-03-28,16.235
2022-03-29,16.235
2022-03-30,16.235
2022-03-31,16.235
2022-04-01,16.235
2022-04-02,16.235
2022-04-03,16.235
2022-04-04,16.235
2022-04-05,16.235
2022-04-06,16.213
2022-04-07,16.213
2022-04-08,16.236
2022-04-09,16.236
2022-04-10,16.236
2022-04-11,16.236
2022-04-12,16.236
2022-04-13,16.269
2022-04-14,16.269
2022-04-15,16.269
2022-04-16,16.269
2022-04-17,16.269
2022-04-18,16.271
2022-04-19,16.271
2022-04-20,16.271
2022-04-21,16.271
2022-04-22,16.271
2022-04-23,16.271
2022-04-24,16.271
2022-04-25,16.271
2022-04-26,16.271
2022-04-27,16.271
2022-04-28,16.436
2022-04-29,16.329
2022-04-30,16.329
2022-05-01,16.329
2022-05-02,16.329
2022-05-03,16.329
2022-05-04,16.329
2022-05-05,16.329
2022-05-06,16.329
2022-05-07,16.329
2022-05-08,16.329
2022-05-09,16.276
2022-05-10,16.276
2022-05-11,16.287
2022-05-12,16.287
2022-05-13,16.287
2022-05-14,16.287
2022-05-15,16.287
2022-05-16,16.346
2022-05-17,16.346
2022-05-18,16.226
2022-05-19,16.25
2022-05-20,16.25
2022-05-21,16.25
2022-05-22,16.25
2022-05-23,16.25
2022-05-24,16.248
2022-05-25,16.248
2022-05-26,16.248
2022-05-27,16.248
2022-05-28,16.248
2022-05-29,16.248
2022-05-30,16.248
2022-05-31,16.248
2022-06-01,16.248
2022-06-02,16.248
2022-06-03,16.248
2022-06-04,16.248
2022-06-05,16.248
2022-06-06,16.248
2022-06-07,16.248
2022-06-08,16.248
2022-06-09,16.248
2022-06-10,16.248
2022-06-11,16.248
2022-06-12,16.248
2022-06-13,16.248
2022-06-14,16.248
2022-06-15,16.248
2022-06-16,16.199
2022-06-17,16.199
2022-06-18,16.199
2022-06-19,16.199
2022-06-20,16.199
2022-06-21,16.199
2022-06-22,16.199
2022-06-23,16.206
2022-06-24,16.206
2022-06-25,16.206
2022-06-26,16.206
2022-06-27,16.206
2022-06-28,16.206
2022-06-29,16.206
2022-06-30,16.206
2022-07-01,16.206
2022-07-02,16.206
2022-07-03,16.206
2022-07-04,16.206
2022-07-05,16.206
2022-07-06,16.206
2022-07-07,16.206
2022-07-08,16.031
2022-07-09,16.031
2022-07-10,16.031
2022-07-11,16.031
2022-07-12,15.954
2022-07-13,15.954
2022-07-14,15.954
2022-07-15,15.851
2022-07-16,15.851
2022-07-17,15.851
2022-07-18,15.711
2022-07-19,15.181
2022-07-20,15.235
2022-07-21,15.235
2022-07-22,15.173
2022-07-23,15.173
2022-07-24,15.173
2022-07-25,15.173
2022-07-26,15.173
2022-07-27,15.173
2022-07-28,15.2
2022-07-29,15.2
2022-07-30,15.2
2022-07-31,15.2
2022-08-01,15.2
2022-08-02,15.301
2022-08-03,15.318
2022-08-04,15.318
2022-08-05,15.318
2022-08-06,15.318
2022-08-07,15.318
2022-08-08,15.353
2022-08-09,15.298
2022-08-10,15.213
2022-08-11,15.213
2022-08-12,15.213
2022-08-13,15.213
2022-08-14,15.213
2022-08-15,15.203
2022-08-16,15.079
2022-08-17,15.079
2022-08-18,15.079
2022-08-19,15.079
2022-08-20,15.079
2022-08-21,15.079
2022-08-22,15.079
2022-08-23,15.079
2022-08-24,15.079
2022-08-25,15.079
2022-08-26,15.079
2022-08-27,15.079
2022-08-28,15.079
2022-08-29,15.079
2022-08-30,15.079
2022-08-31,15.079
2022-09-01,15.079
2022-09-02,15.079
2022-09-03,15.079
2022-09-04,15.079
2022-09-05,15.079
2022-09-06,15.079
2022-09-07,15.118
2022-09-08,15.118
2022-09-09,15.118
2022-09-10,15.118
2022-09-11,15.118
2022-09-12,15.118
2022-09-13,15.118
2022-09-14,15.118
2022-09-15,15.229
2022-09-16,15.213
2022-09-17,15.213
2022-09-18,15.213
2022-09-19,15.213
2022-09-20,15.213
2022-09-21,15.213
2022-09-22,15.213
2022-09-23,15.213
2022-09-24,15.213
2022-09-25,15.213
2022-09-26,15.213
2022-09-27,15.213
2022-09-28,15.213
2022-09-29,15.213
2022-09-30,15.213
2022-10-01,15.213
2022-10-02,15.213
2022-10-03,15.213
2022-10-04,15.213
2022-10-05,15.29
2022-10-06,15.318
2022-10-07,15.318
2022-10-08,15.318
2022-10-09,15.31
2022-10-10,15.272
2022-10-11,15.276
2022-10-12,15.233
2022-10-13,15.241
2022-10-14,15.241
2022-10-15,15.241
2022-10-16,15.241
2022-10-17,15.241
2022-10-18,15.241
2022-10-19,15.241
2022-10-20,15.231
2022-10-21,15.083
2022-10-22,15.083
2022-10-23,15.083
2022-10-24,15.083
2022-10-25,15.083
2022-10-26,15.083
2022-10-27,15.642
2022-10-28,15.868
2022-10-29,15.868
2022-10-30,15.868
2022-10-31,15.981
2022-11-01,15.981
2022-11-02,15.981
2022-11-03,15.981
2022-11-04,15.981
2022-11-05,15.981
2022-11-06,15.981
2022-11-07,15.981
2022-11-08,15.981
2022-11-09,16.024
2022-11-10,16.024
2022-11-11,15.981
2022-11-12,16.003
2022-11-13,16.083
2022-11-14,16.083
2022-11-15,16.111
2022-11-16,16.111
2022-11-17,16.111
2022-11-18,16.114
2022-11-19,16.114
2022-11-20,16.114
2022-11-21,16.114
2022-11-22,16.114
2022-11-23,16.114
2022-11-24,16.114
2022-11-25,16.114
2022-11-26,16.114
2022-11-27,16.114
2022-11-28,16.114
2022-11-29,16.114
2022-11-30,16.114
2022-12-01,16.114
2022-12-02,16.114
2022-12-03,16.114
2022-12-04,16.114
2022-12-05,16.114
2022-12-06,16.114
2022-12-07,16.114
2022-12-08,16.114
2022-12-09,16.161
2022-12-10,16.161
2022-12-11,16.161
2022-12-12,16.161
2022-12-13,16.206
2022-12-14,16.185
2022-12-15,16.185
2022-12-16,16.185
2022-12-17,16.185
2022-12-18,16.15
2022-12-19,16.126
2022-12-20,16.31
2022-12-21,16.31
2022-12-22,16.31
2022-12-23,16.31
2022-12-24,16.31
2022-12-25,16.31
2022-12-26,16.31
2022-12-27,16.31
2022-12-28,16.31
2022-12-29,16.31
2022-12-30,16.31
2022-12-31,16.31
2023-01-01,16.31
2023-01-02,16.31
2023-01-03,16.33
2023-01-04,16.33
2023-01-05,16.33
2023-01-06,16.333
2023-01-07,16.333
2023-01-08,16.267
2023-01-09,16.267
2023-01-10,16.261
2023-01-11,16.261
2023-01-12,16.395
2023-01-13,16.395
2023-01-14,16.395
2023-01-15,16.395
2023-01-16,16.395
2023-01-17,16.416
2023-01-18,16.416
2023-01-19,16.416
2023-01-20,16.418
2023-01-21,16.418
2023-01-22,16.418
2023-01-23,16.418
2023-01-24,16.416
2023-01-25,16.44
2023-01-26,16.44
2023-01-27,16.44
2023-01-28,16.44
2023-01-29,16.44
2023-01-30,16.44
2023-01-31,16.694
2023-02-01,16.836
2023-02-02,16.842
2023-02-03,16.871
2023-02-04,16.871
2023-02-05,16.871
2023-02-06,16.871
2023-02-07,16.943
2023-02-08,16.943
2023-02-09,16.943
2023-02-10,16.943
2023-02-11,16.943
2023-02-12,16.943
2023-02-13,16.805
2023-02-14,16.805
2023-02-15,16.804
2023-02-16,16.804
2023-02-17,16.804
2023-02-18,16.804
2023-02-19,16.804
2023-02-20,16.809
2023-02-21,16.809
2023-02-22,16.809
2023-02-23,16.809
2023-02-24,16.809
2023-02-25,16.809
2023-02-26,16.809
2023-02-27,17.02
2023-02-28,17.02
2023-03-01,17.02
2023-03-02,17.02
2023-03-03,17.02
2023-03-04,17.02
2023-03-05,17.02
2023-03-06,17.02
2023-03-07,17.02
2023-03-08,17.02
2023-03-09,17.02
2023-03-10,17.025
2023-03-11,17.025
2023-03-12,17.025
2023-03-13,17.033
2023-03-14,17.033
2023-03-15,17.033
2023-03-16,17.033
2023-03-17,17.033
2023-03-18,17.033
2023-03-19,17.033
2023-03-20,17.033
2023-03-21,17.033
2023-03-22,17.033
2023-03-23,17.033
2023-03-24,17.033
2023-03-25,17.033
2023-03-26,17.033
2023-03-27,17.033
2023-03-28,17.033
2023-03-29,17.033
2023-03-30,17.033
2023-03-31,17.033
2023-04-01,17.033
2023-04-02,17.033
2023-04-03,17.046
2023-04-04,16.999
2023-04-05,16.999
2023-04-06,16.999
2023-04-07,16.999
2023-04-08,16.999
2023-04-09,16.999
2023-04-10,17.009
2023-04-11,17.0
2023-04-12,17.0
2023-04-13,17.0
2023-04-14,17.0
2023-04-15,17.0
2023-04-16,17.0
2023-04-17,17.003
2023-04-18,16.993
2023-04-19,16.993
2023-04-20,16.993
2023-04-21,16.993
2023-04-22,16.993
2023-04-23,16.993
2023-04-24,16.998
2023-04-25,16.998
2023-04-26,16.998
2023-04-27,17.287
2023-04-28,17.588
2023-04-29,17.588
2023-04-30,17.765
2023-05-01,17.861
2023-05-02,17.896
2023-05-03,17.896
2023-05-04,17.95
2023-05-05,17.95
2023-05-06,17.95
2023-05-07,17.95
2023-05-08,17.925
2023-05-09,17.97
2023-05-10,17.97
2023-05-11,17.978
2023-05-12,17.978
2023-05-13,17.978
2023-05-14,17.978
2023-05-15,17.978
2023-05-16,17.978
2023-05-17,17.978
2023-05-18,17.978
2023-05-19,17.978
2023-05-20,17.978
2023-05-21,17.978
2023-05-22,18.045
2023-05-23,18.045
2023-05-24,18.045
2023-05-25,18.045
2023-05-26,18.014
2023-05-27,18.014
2023-05-28,18.014
2023-05-29,18.014
2023-05-30,18.014
2023-05-31,18.014
2023-06-01,18.014
2023-06-02,18.014
2023-06-03,18.014
2023-06-04,18.014
2023-06-05,18.014
2023-06-06,18.014
2023-06-07,18.014
2023-06-08,18.014
2023-06-09,17.984
2023-06-10,17.984
2023-06-11,17.984
2023-06-12,17.984
2023-06-13,17.984
2023-06-14,18.123
2023-06-15,18.123
2023-06-16,18.182
2023-06-17,18.182
2023-06-18,18.182
2023-06-19,18.182
2023-06-20,18.182
2023-06-21,18.194
2023-06-22,18.194
2023-06-23,18.194
