,UNP US Equity
2020-04-09,12.96
2020-04-10,12.96
2020-04-11,12.96
2020-04-12,12.96
2020-04-13,12.96
2020-04-14,12.96
2020-04-15,12.96
2020-04-16,12.96
2020-04-17,12.96
2020-04-18,12.96
2020-04-19,12.613
2020-04-20,12.613
2020-04-21,12.613
2020-04-22,12.613
2020-04-23,12.467
2020-04-24,12.467
2020-04-25,12.467
2020-04-26,12.467
2020-04-27,12.467
2020-04-28,12.467
2020-04-29,12.467
2020-04-30,12.467
2020-05-01,12.467
2020-05-02,12.467
2020-05-03,12.467
2020-05-04,12.467
2020-05-05,12.467
2020-05-06,12.467
2020-05-07,12.467
2020-05-08,12.467
2020-05-09,12.467
2020-05-10,12.467
2020-05-11,12.467
2020-05-12,12.467
2020-05-13,12.467
2020-05-14,12.467
2020-05-15,12.467
2020-05-16,12.467
2020-05-17,12.467
2020-05-18,12.467
2020-05-19,12.467
2020-05-20,12.467
2020-05-21,12.467
2020-05-22,12.467
2020-05-23,12.467
2020-05-24,12.467
2020-05-25,12.467
2020-05-26,12.467
2020-05-27,12.467
2020-05-28,12.467
2020-05-29,12.467
2020-05-30,12.467
2020-05-31,12.467
2020-06-01,12.467
2020-06-02,12.467
2020-06-03,12.467
2020-06-04,12.467
2020-06-05,12.467
2020-06-06,12.467
2020-06-07,12.467
2020-06-08,12.467
2020-06-09,12.467
2020-06-10,12.467
2020-06-11,12.467
2020-06-12,12.467
2020-06-13,12.467
2020-06-14,12.467
2020-06-15,12.467
2020-06-16,12.467
2020-06-17,12.467
2020-06-18,12.26
2020-06-19,12.26
2020-06-20,12.26
2020-06-21,12.26
2020-06-22,12.26
2020-06-23,12.26
2020-06-24,12.26
2020-06-25,12.277
2020-06-26,12.277
2020-06-27,12.277
2020-06-28,12.277
2020-06-29,12.277
2020-06-30,12.277
2020-07-01,12.277
2020-07-02,12.277
2020-07-03,12.277
2020-07-04,12.277
2020-07-05,12.277
2020-07-06,12.277
2020-07-07,12.277
2020-07-08,12.277
2020-07-09,12.277
2020-07-10,12.277
2020-07-11,12.277
2020-07-12,12.277
2020-07-13,12.277
2020-07-14,12.277
2020-07-15,12.277
2020-07-16,12.277
2020-07-17,12.277
2020-07-18,12.277
2020-07-19,12.277
2020-07-20,12.277
2020-07-21,12.277
2020-07-22,12.277
2020-07-23,12.227
2020-07-24,12.237
2020-07-25,12.237
2020-07-26,12.237
2020-07-27,12.237
2020-07-28,12.22
2020-07-29,12.22
2020-07-30,12.22
2020-07-31,12.22
2020-08-01,12.22
2020-08-02,12.22
2020-08-03,12.22
2020-08-04,12.22
2020-08-05,12.22
2020-08-06,12.22
2020-08-07,12.22
2020-08-08,12.22
2020-08-09,12.22
2020-08-10,12.22
2020-08-11,12.22
2020-08-12,12.22
2020-08-13,12.22
2020-08-14,12.22
2020-08-15,12.22
2020-08-16,12.22
2020-08-17,12.22
2020-08-18,12.22
2020-08-19,12.22
2020-08-20,12.22
2020-08-21,12.22
2020-08-22,12.22
2020-08-23,12.22
2020-08-24,12.22
2020-08-25,12.22
2020-08-26,12.22
2020-08-27,12.22
2020-08-28,12.22
2020-08-29,12.22
2020-08-30,12.22
2020-08-31,12.22
2020-09-01,12.22
2020-09-02,12.22
2020-09-03,12.22
2020-09-04,12.22
2020-09-05,12.22
2020-09-06,12.22
2020-09-07,12.22
2020-09-08,12.22
2020-09-09,12.22
2020-09-10,12.22
2020-09-11,12.22
2020-09-12,12.22
2020-09-13,12.22
2020-09-14,12.22
2020-09-15,12.22
2020-09-16,12.22
2020-09-17,12.22
2020-09-18,12.22
2020-09-19,12.22
2020-09-20,12.22
2020-09-21,12.22
2020-09-22,12.21
2020-09-23,12.21
2020-09-24,12.15
2020-09-25,12.15
2020-09-26,12.15
2020-09-27,12.15
2020-09-28,12.15
2020-09-29,12.15
2020-09-30,12.15
2020-10-01,12.15
2020-10-02,12.15
2020-10-03,12.15
2020-10-04,12.15
2020-10-05,12.15
2020-10-06,12.15
2020-10-07,12.15
2020-10-08,12.15
2020-10-09,12.15
2020-10-10,12.15
2020-10-11,12.15
2020-10-12,12.317
2020-10-13,12.317
2020-10-14,12.317
2020-10-15,12.317
2020-10-16,12.317
2020-10-17,12.317
2020-10-18,12.317
2020-10-19,12.317
2020-10-20,12.317
2020-10-21,12.317
2020-10-22,12.297
2020-10-23,12.33
2020-10-24,12.33
2020-10-25,12.33
2020-10-26,12.33
2020-10-27,12.33
2020-10-28,12.33
2020-10-29,12.33
2020-10-30,12.33
2020-10-31,12.33
2020-11-01,12.33
2020-11-02,12.33
2020-11-03,12.33
2020-11-04,12.33
2020-11-05,12.33
2020-11-06,12.33
2020-11-07,12.33
2020-11-08,12.33
2020-11-09,12.33
2020-11-10,12.33
2020-11-11,12.33
2020-11-12,12.33
2020-11-13,12.33
2020-11-14,12.33
2020-11-15,12.33
2020-11-16,12.33
2020-11-17,12.33
2020-11-18,12.33
2020-11-19,12.33
2020-11-20,12.33
2020-11-21,12.33
2020-11-22,12.33
2020-11-23,12.33
2020-11-24,12.33
2020-11-25,12.33
2020-11-26,12.33
2020-11-27,12.33
2020-11-28,12.33
2020-11-29,12.33
2020-11-30,12.33
2020-12-01,12.33
2020-12-02,12.33
2020-12-03,12.33
2020-12-04,12.33
2020-12-05,12.33
2020-12-06,12.33
2020-12-07,12.33
2020-12-08,12.33
2020-12-09,12.33
2020-12-10,12.33
2020-12-11,12.33
2020-12-12,12.33
2020-12-13,12.33
2020-12-14,12.37
2020-12-15,12.37
2020-12-16,12.37
2020-12-17,12.37
2020-12-18,12.37
2020-12-19,12.37
2020-12-20,12.37
2020-12-21,12.37
2020-12-22,12.37
2020-12-23,12.37
2020-12-24,12.37
2020-12-25,12.37
2020-12-26,12.37
2020-12-27,12.37
2020-12-28,12.37
2020-12-29,12.37
2020-12-30,12.37
2020-12-31,12.37
2021-01-01,12.37
2021-01-02,12.37
2021-01-03,12.37
2021-01-04,12.37
2021-01-05,12.37
2021-01-06,12.37
2021-01-07,12.37
2021-01-08,12.48
2021-01-09,12.48
2021-01-10,12.685
2021-01-11,12.685
2021-01-12,12.685
2021-01-13,12.903
2021-01-14,12.903
2021-01-15,12.903
2021-01-16,12.903
2021-01-17,12.903
2021-01-18,12.903
2021-01-19,12.903
2021-01-20,12.903
2021-01-21,12.755
2021-01-22,12.683
2021-01-23,12.683
2021-01-24,12.683
2021-01-25,12.683
2021-01-26,12.683
2021-01-27,12.683
2021-01-28,12.683
2021-01-29,12.683
2021-01-30,12.683
2021-01-31,12.683
2021-02-01,12.683
2021-02-02,12.683
2021-02-03,12.683
2021-02-04,12.683
2021-02-05,12.683
2021-02-06,12.683
2021-02-07,12.683
2021-02-08,12.683
2021-02-09,12.683
2021-02-10,12.683
2021-02-11,12.683
2021-02-12,12.683
2021-02-13,12.683
2021-02-14,12.683
2021-02-15,12.685
2021-02-16,12.685
2021-02-17,12.685
2021-02-18,12.685
2021-02-19,12.685
2021-02-20,12.685
2021-02-21,12.685
2021-02-22,12.685
2021-02-23,12.685
2021-02-24,12.685
2021-02-25,12.656
2021-02-26,12.656
2021-02-27,12.656
2021-02-28,12.656
2021-03-01,12.656
2021-03-02,12.656
2021-03-03,12.656
2021-03-04,12.656
2021-03-05,12.656
2021-03-06,12.656
2021-03-07,12.656
2021-03-08,12.656
2021-03-09,12.656
2021-03-10,12.656
2021-03-11,12.656
2021-03-12,12.656
2021-03-13,12.656
2021-03-14,12.656
2021-03-15,12.656
2021-03-16,12.656
2021-03-17,12.656
2021-03-18,12.656
2021-03-19,12.656
2021-03-20,12.656
2021-03-21,12.656
2021-03-22,12.656
2021-03-23,12.656
2021-03-24,12.674
2021-03-25,12.674
2021-03-26,12.674
2021-03-27,12.674
2021-03-28,12.674
2021-03-29,12.674
2021-03-30,12.674
2021-03-31,12.702
2021-04-01,12.702
2021-04-02,12.702
2021-04-03,12.702
2021-04-04,12.702
2021-04-05,12.702
2021-04-06,12.702
2021-04-07,12.702
2021-04-08,12.702
2021-04-09,12.702
2021-04-10,12.702
2021-04-11,12.702
2021-04-12,12.702
2021-04-13,12.702
2021-04-14,12.702
2021-04-15,12.702
2021-04-16,12.742
2021-04-17,12.742
2021-04-18,12.742
2021-04-19,12.742
2021-04-20,12.742
2021-04-21,12.742
2021-04-22,12.742
2021-04-23,12.75
2021-04-24,12.75
2021-04-25,12.75
2021-04-26,12.75
2021-04-27,12.75
2021-04-28,12.75
2021-04-29,12.75
2021-04-30,12.75
2021-05-01,12.75
2021-05-02,12.75
2021-05-03,12.78
2021-05-04,13.02
2021-05-05,13.02
2021-05-06,13.072
2021-05-07,13.072
2021-05-08,13.072
2021-05-09,13.072
2021-05-10,13.072
2021-05-11,13.072
2021-05-12,13.072
2021-05-13,13.072
2021-05-14,13.072
2021-05-15,13.072
2021-05-16,13.34
2021-05-17,13.34
2021-05-18,13.34
2021-05-19,13.34
2021-05-20,13.34
2021-05-21,13.34
2021-05-22,13.34
2021-05-23,13.34
2021-05-24,13.34
2021-05-25,13.34
2021-05-26,13.34
2021-05-27,13.34
2021-05-28,13.34
2021-05-29,13.34
2021-05-30,13.34
2021-05-31,13.09
2021-06-01,13.09
2021-06-02,13.09
2021-06-03,13.09
2021-06-04,13.09
2021-06-05,13.09
2021-06-06,13.09
2021-06-07,13.09
2021-06-08,13.09
2021-06-09,13.09
2021-06-10,13.09
2021-06-11,13.09
2021-06-12,13.09
2021-06-13,13.09
2021-06-14,13.09
2021-06-15,13.09
2021-06-16,13.09
2021-06-17,13.09
2021-06-18,13.09
2021-06-19,13.09
2021-06-20,13.09
2021-06-21,13.09
2021-06-22,13.09
2021-06-23,13.09
2021-06-24,13.09
2021-06-25,13.09
2021-06-26,13.09
2021-06-27,13.09
2021-06-28,13.09
2021-06-29,13.09
2021-06-30,13.09
2021-07-01,13.09
2021-07-02,13.09
2021-07-03,13.09
2021-07-04,13.09
2021-07-05,13.09
2021-07-06,13.09
2021-07-07,13.09
2021-07-08,13.09
2021-07-09,13.09
2021-07-10,13.09
2021-07-11,13.09
2021-07-12,13.09
2021-07-13,13.175
2021-07-14,13.175
2021-07-15,13.175
2021-07-16,13.175
2021-07-17,13.175
2021-07-18,13.183
2021-07-19,13.183
2021-07-20,13.183
2021-07-21,13.183
2021-07-22,13.33
2021-07-23,13.393
2021-07-24,13.393
2021-07-25,13.393
2021-07-26,13.393
2021-07-27,13.393
2021-07-28,13.393
2021-07-29,13.393
2021-07-30,13.393
2021-07-31,13.393
2021-08-01,13.393
2021-08-02,13.393
2021-08-03,13.393
2021-08-04,13.393
2021-08-05,13.393
2021-08-06,13.393
2021-08-07,13.393
2021-08-08,13.393
2021-08-09,13.393
2021-08-10,13.393
2021-08-11,13.393
2021-08-12,13.393
2021-08-13,13.393
2021-08-14,13.393
2021-08-15,13.393
2021-08-16,13.393
2021-08-17,13.393
2021-08-18,13.393
2021-08-19,13.393
2021-08-20,13.393
2021-08-21,13.393
2021-08-22,13.393
2021-08-23,13.393
2021-08-24,13.393
2021-08-25,13.393
2021-08-26,13.393
2021-08-27,13.393
2021-08-28,13.393
2021-08-29,13.393
2021-08-30,13.393
2021-08-31,13.393
2021-09-01,13.393
2021-09-02,13.393
2021-09-03,13.393
2021-09-04,13.393
2021-09-05,13.393
2021-09-06,13.393
2021-09-07,13.393
2021-09-08,13.404
2021-09-09,13.404
2021-09-10,13.404
2021-09-11,13.404
2021-09-12,13.404
2021-09-13,13.404
2021-09-14,13.404
2021-09-15,13.404
2021-09-16,13.404
2021-09-17,13.404
2021-09-18,13.404
2021-09-19,13.404
2021-09-20,13.404
2021-09-21,13.404
2021-09-22,13.404
2021-09-23,13.288
2021-09-24,13.288
2021-09-25,13.288
2021-09-26,13.288
2021-09-27,13.288
2021-09-28,13.288
2021-09-29,13.288
2021-09-30,13.288
2021-10-01,13.288
2021-10-02,13.288
2021-10-03,13.288
2021-10-04,13.338
2021-10-05,13.338
2021-10-06,13.338
2021-10-07,13.338
2021-10-08,13.338
2021-10-09,13.338
2021-10-10,13.338
2021-10-11,13.338
2021-10-12,13.412
2021-10-13,13.412
2021-10-14,13.412
2021-10-15,13.412
2021-10-16,13.412
2021-10-17,13.412
2021-10-18,13.412
2021-10-19,13.412
2021-10-20,13.412
2021-10-21,13.48
2021-10-22,13.48
2021-10-23,13.52
2021-10-24,13.52
2021-10-25,13.52
2021-10-26,13.52
2021-10-27,13.52
2021-10-28,13.52
2021-10-29,13.52
2021-10-30,13.52
2021-10-31,13.52
2021-11-01,13.52
2021-11-02,13.52
2021-11-03,13.52
2021-11-04,13.52
2021-11-05,13.52
2021-11-06,13.52
2021-11-07,13.52
2021-11-08,13.52
2021-11-09,13.52
2021-11-10,13.52
2021-11-11,13.52
2021-11-12,13.52
2021-11-13,13.52
2021-11-14,13.52
2021-11-15,13.52
2021-11-16,13.52
2021-11-17,13.52
2021-11-18,13.52
2021-11-19,13.52
2021-11-20,13.52
2021-11-21,13.52
2021-11-22,13.52
2021-11-23,13.52
2021-11-24,13.52
2021-11-25,13.52
2021-11-26,13.52
2021-11-27,13.52
2021-11-28,13.52
2021-11-29,13.52
2021-11-30,13.52
2021-12-01,13.52
2021-12-02,13.625
2021-12-03,13.625
2021-12-04,13.625
2021-12-05,13.625
2021-12-06,13.625
2021-12-07,13.625
2021-12-08,13.625
2021-12-09,13.603
2021-12-10,13.603
2021-12-11,13.603
2021-12-12,13.603
2021-12-13,13.603
2021-12-14,13.603
2021-12-15,13.603
2021-12-16,13.603
2021-12-17,13.603
2021-12-18,13.603
2021-12-19,13.603
2021-12-20,13.603
2021-12-21,13.603
2021-12-22,13.603
2021-12-23,13.603
2021-12-24,13.603
2021-12-25,13.603
2021-12-26,13.603
2021-12-27,13.603
2021-12-28,13.603
2021-12-29,13.603
2021-12-30,13.603
2021-12-31,13.603
2022-01-01,13.603
2022-01-02,13.603
2022-01-03,13.603
2022-01-04,13.603
2022-01-05,13.603
2022-01-06,13.603
2022-01-07,13.603
2022-01-08,13.603
2022-01-09,13.603
2022-01-10,13.603
2022-01-11,13.552
2022-01-12,13.552
2022-01-13,13.552
2022-01-14,13.552
2022-01-15,13.552
2022-01-16,13.552
2022-01-17,13.552
2022-01-18,13.52
2022-01-19,13.448
2022-01-20,13.635
2022-01-21,13.583
2022-01-22,13.603
2022-01-23,13.603
2022-01-24,13.603
2022-01-25,13.603
2022-01-26,13.603
2022-01-27,13.603
2022-01-28,13.603
2022-01-29,13.603
2022-01-30,13.603
2022-01-31,13.674
2022-02-01,13.674
2022-02-02,13.674
2022-02-03,13.674
2022-02-04,13.674
2022-02-05,13.674
2022-02-06,13.674
2022-02-07,13.674
2022-02-08,13.674
2022-02-09,13.674
2022-02-10,13.674
2022-02-11,13.674
2022-02-12,13.674
2022-02-13,13.674
2022-02-14,13.674
2022-02-15,13.674
2022-02-16,13.674
2022-02-17,13.674
2022-02-18,13.674
2022-02-19,13.674
2022-02-20,13.674
2022-02-21,13.674
2022-02-22,13.674
2022-02-23,13.674
2022-02-24,13.674
2022-02-25,13.674
2022-02-26,13.674
2022-02-27,13.674
2022-02-28,13.674
2022-03-01,13.674
2022-03-02,13.674
2022-03-03,13.674
2022-03-04,13.674
2022-03-05,13.674
2022-03-06,13.674
2022-03-07,13.674
2022-03-08,13.674
2022-03-09,13.674
2022-03-10,13.674
2022-03-11,13.674
2022-03-12,13.674
2022-03-13,13.674
2022-03-14,13.78
2022-03-15,13.78
2022-03-16,13.78
2022-03-17,13.78
2022-03-18,13.78
2022-03-19,13.78
2022-03-20,13.78
2022-03-21,13.78
2022-03-22,13.78
2022-03-23,13.78
2022-03-24,13.78
2022-03-25,13.78
2022-03-26,13.78
2022-03-27,13.78
2022-03-28,13.78
2022-03-29,13.78
2022-03-30,13.78
2022-03-31,13.78
2022-04-01,13.789
2022-04-02,13.789
2022-04-03,13.789
2022-04-04,13.785
2022-04-05,13.785
2022-04-06,13.785
2022-04-07,13.818
2022-04-08,13.85
2022-04-09,13.85
2022-04-10,13.85
2022-04-11,13.858
2022-04-12,13.858
2022-04-13,13.867
2022-04-14,13.904
2022-04-15,13.904
2022-04-16,13.904
2022-04-17,13.904
2022-04-18,13.892
2022-04-19,13.892
2022-04-20,13.892
2022-04-21,13.898
2022-04-22,14.018
2022-04-23,14.018
2022-04-24,14.018
2022-04-25,14.033
2022-04-26,14.066
2022-04-27,14.066
2022-04-28,14.066
2022-04-29,14.066
2022-04-30,14.066
2022-05-01,14.066
2022-05-02,14.066
2022-05-03,14.062
2022-05-04,14.062
2022-05-05,14.062
2022-05-06,14.062
2022-05-07,14.062
2022-05-08,14.062
2022-05-09,14.062
2022-05-10,14.062
2022-05-11,14.062
2022-05-12,14.062
2022-05-13,14.062
2022-05-14,14.062
2022-05-15,14.062
2022-05-16,14.062
2022-05-17,14.062
2022-05-18,14.062
2022-05-19,14.062
2022-05-20,14.027
2022-05-21,14.027
2022-05-22,14.027
2022-05-23,14.027
2022-05-24,14.027
2022-05-25,14.027
2022-05-26,14.065
2022-05-27,14.065
2022-05-28,14.065
2022-05-29,14.065
2022-05-30,14.065
2022-05-31,14.065
2022-06-01,14.065
2022-06-02,14.065
2022-06-03,14.065
2022-06-04,14.065
2022-06-05,14.065
2022-06-06,13.973
2022-06-07,13.973
2022-06-08,13.973
2022-06-09,13.973
2022-06-10,13.973
2022-06-11,13.973
2022-06-12,13.973
2022-06-13,13.973
2022-06-14,13.973
2022-06-15,13.973
2022-06-16,13.973
2022-06-17,13.973
2022-06-18,13.973
2022-06-19,13.973
2022-06-20,13.973
2022-06-21,13.973
2022-06-22,13.973
2022-06-23,13.973
2022-06-24,13.973
2022-06-25,13.973
2022-06-26,13.973
2022-06-27,14.002
2022-06-28,14.002
2022-06-29,13.965
2022-06-30,13.965
2022-07-01,13.965
2022-07-02,13.965
2022-07-03,13.965
2022-07-04,13.965
2022-07-05,13.965
2022-07-06,13.954
2022-07-07,13.954
2022-07-08,13.919
2022-07-09,13.919
2022-07-10,13.919
2022-07-11,13.908
2022-07-12,13.901
2022-07-13,13.898
2022-07-14,13.794
2022-07-15,13.794
2022-07-16,13.794
2022-07-17,13.794
2022-07-18,13.794
2022-07-19,13.794
2022-07-20,13.794
2022-07-21,13.858
2022-07-22,13.766
2022-07-23,13.779
2022-07-24,13.779
2022-07-25,13.779
2022-07-26,13.779
2022-07-27,13.779
2022-07-28,13.779
2022-07-29,13.767
2022-07-30,13.767
2022-07-31,13.767
2022-08-01,13.751
2022-08-02,13.751
2022-08-03,13.751
2022-08-04,13.751
2022-08-05,13.751
2022-08-06,13.751
2022-08-07,13.751
2022-08-08,13.751
2022-08-09,13.734
2022-08-10,13.734
2022-08-11,13.734
2022-08-12,13.734
2022-08-13,13.734
2022-08-14,13.734
2022-08-15,13.734
2022-08-16,13.734
2022-08-17,13.734
2022-08-18,13.734
2022-08-19,13.734
2022-08-20,13.734
2022-08-21,13.734
2022-08-22,13.734
2022-08-23,13.734
2022-08-24,13.734
2022-08-25,13.734
2022-08-26,13.734
2022-08-27,13.734
2022-08-28,13.734
2022-08-29,13.734
2022-08-30,13.734
2022-08-31,13.734
2022-09-01,13.734
2022-09-02,13.734
2022-09-03,13.734
2022-09-04,13.734
2022-09-05,13.734
2022-09-06,13.734
2022-09-07,13.652
2022-09-08,13.652
2022-09-09,13.652
2022-09-10,13.652
2022-09-11,13.652
2022-09-12,13.656
2022-09-13,13.606
2022-09-14,13.606
2022-09-15,13.606
2022-09-16,13.606
2022-09-17,13.606
2022-09-18,13.606
2022-09-19,13.606
2022-09-20,13.606
2022-09-21,13.606
2022-09-22,13.606
2022-09-23,13.656
2022-09-24,13.656
2022-09-25,13.656
2022-09-26,13.656
2022-09-27,13.656
2022-09-28,13.579
2022-09-29,13.579
2022-09-30,13.486
2022-10-01,13.486
2022-10-02,13.486
2022-10-03,13.441
2022-10-04,13.448
2022-10-05,13.448
2022-10-06,13.448
2022-10-07,13.429
2022-10-08,13.429
2022-10-09,13.429
2022-10-10,13.419
2022-10-11,13.387
2022-10-12,13.387
2022-10-13,13.394
2022-10-14,13.254
2022-10-15,13.254
2022-10-16,13.254
2022-10-17,13.254
2022-10-18,13.254
2022-10-19,13.227
2022-10-20,13.102
2022-10-21,12.998
2022-10-22,12.998
2022-10-23,12.998
2022-10-24,12.957
2022-10-25,12.964
2022-10-26,12.964
2022-10-27,12.964
2022-10-28,12.964
2022-10-29,12.964
2022-10-30,12.964
2022-10-31,12.972
2022-11-01,12.972
2022-11-02,12.972
2022-11-03,12.972
2022-11-04,12.972
2022-11-05,12.972
2022-11-06,12.972
2022-11-07,12.972
2022-11-08,12.972
2022-11-09,12.972
2022-11-10,12.972
2022-11-11,12.972
2022-11-12,12.972
2022-11-13,12.972
2022-11-14,12.972
2022-11-15,12.972
2022-11-16,12.972
2022-11-17,12.972
2022-11-18,12.972
2022-11-19,12.972
2022-11-20,12.972
2022-11-21,12.972
2022-11-22,12.972
2022-11-23,12.972
2022-11-24,12.972
2022-11-25,12.972
2022-11-26,12.972
2022-11-27,12.972
2022-11-28,12.938
2022-11-29,12.938
2022-11-30,12.938
2022-12-01,12.926
2022-12-02,12.892
2022-12-03,12.892
2022-12-04,12.892
2022-12-05,12.892
2022-12-06,12.892
2022-12-07,12.892
2022-12-08,12.892
2022-12-09,12.894
2022-12-10,12.894
2022-12-11,12.894
2022-12-12,12.894
2022-12-13,12.881
2022-12-14,12.881
2022-12-15,12.881
2022-12-16,12.881
2022-12-17,12.881
2022-12-18,12.881
2022-12-19,12.844
2022-12-20,12.826
2022-12-21,12.826
2022-12-22,12.826
2022-12-23,12.826
2022-12-24,12.826
2022-12-25,12.826
2022-12-26,12.826
2022-12-27,12.826
2022-12-28,12.826
2022-12-29,12.826
2022-12-30,12.826
2022-12-31,12.826
2023-01-01,12.826
2023-01-02,12.826
2023-01-03,12.826
2023-01-04,12.826
2023-01-05,12.838
2023-01-06,12.838
2023-01-07,12.838
2023-01-08,12.838
2023-01-09,12.841
2023-01-10,12.856
2023-01-11,12.843
2023-01-12,12.832
2023-01-13,12.832
2023-01-14,12.832
2023-01-15,12.832
2023-01-16,12.832
2023-01-17,12.838
2023-01-18,12.837
2023-01-19,12.837
2023-01-20,12.829
2023-01-21,12.829
2023-01-22,12.79
2023-01-23,12.79
2023-01-24,12.655
2023-01-25,12.668
2023-01-26,12.668
2023-01-27,12.657
2023-01-28,12.657
2023-01-29,12.657
2023-01-30,12.657
2023-01-31,12.657
2023-02-01,12.657
2023-02-02,12.657
2023-02-03,12.657
2023-02-04,12.657
2023-02-05,12.657
2023-02-06,12.657
2023-02-07,12.657
2023-02-08,12.657
2023-02-09,12.657
2023-02-10,12.657
2023-02-11,12.657
2023-02-12,12.657
2023-02-13,12.657
2023-02-14,12.657
2023-02-15,12.657
2023-02-16,12.657
2023-02-17,12.657
2023-02-18,12.657
2023-02-19,12.657
2023-02-20,12.657
2023-02-21,12.657
2023-02-22,12.654
2023-02-23,12.654
2023-02-24,12.654
2023-02-25,12.654
2023-02-26,12.654
2023-02-27,12.654
2023-02-28,12.654
2023-03-01,12.646
2023-03-02,12.645
2023-03-03,12.645
2023-03-04,12.645
2023-03-05,12.645
2023-03-06,12.645
2023-03-07,12.645
2023-03-08,12.645
2023-03-09,12.645
2023-03-10,12.645
2023-03-11,12.645
2023-03-12,12.645
2023-03-13,12.645
2023-03-14,12.629
2023-03-15,12.629
2023-03-16,12.629
2023-03-17,12.601
2023-03-18,12.601
2023-03-19,12.601
2023-03-20,12.601
2023-03-21,12.601
2023-03-22,12.601
2023-03-23,12.601
2023-03-24,12.601
2023-03-25,12.601
2023-03-26,12.601
2023-03-27,12.601
2023-03-28,12.596
2023-03-29,12.596
2023-03-30,12.588
2023-03-31,12.588
2023-04-01,12.588
2023-04-02,12.588
2023-04-03,12.573
2023-04-04,12.574
2023-04-05,12.574
2023-04-06,12.57
2023-04-07,12.57
2023-04-08,12.57
2023-04-09,12.57
2023-04-10,12.575
2023-04-11,12.561
2023-04-12,12.514
2023-04-13,12.499
2023-04-14,12.486
2023-04-15,12.481
2023-04-16,12.481
2023-04-17,12.469
2023-04-18,12.469
2023-04-19,12.472
2023-04-20,12.357
2023-04-21,12.315
2023-04-22,12.315
2023-04-23,12.315
2023-04-24,12.315
2023-04-25,12.308
2023-04-26,12.308
2023-04-27,12.308
2023-04-28,12.313
2023-04-29,12.313
2023-04-30,12.313
2023-05-01,12.301
2023-05-02,12.301
2023-05-03,12.301
2023-05-04,12.301
2023-05-05,12.301
2023-05-06,12.301
2023-05-07,12.301
2023-05-08,12.311
2023-05-09,12.335
2023-05-10,12.336
2023-05-11,12.336
2023-05-12,12.336
2023-05-13,12.336
2023-05-14,12.336
2023-05-15,12.336
2023-05-16,12.336
2023-05-17,12.336
2023-05-18,12.336
2023-05-19,12.336
2023-05-20,12.336
2023-05-21,12.336
2023-05-22,12.336
2023-05-23,12.336
2023-05-24,12.336
2023-05-25,12.336
2023-05-26,12.336
2023-05-27,12.336
2023-05-28,12.336
2023-05-29,12.335
2023-05-30,12.335
2023-05-31,12.335
2023-06-01,12.335
2023-06-02,12.335
2023-06-03,12.335
2023-06-04,12.335
2023-06-05,12.335
2023-06-06,12.335
2023-06-07,12.335
2023-06-08,12.335
2023-06-09,12.335
2023-06-10,12.335
2023-06-11,12.326
2023-06-12,12.317
2023-06-13,12.317
2023-06-14,12.317
2023-06-15,12.314
2023-06-16,12.313
2023-06-17,12.313
2023-06-18,12.3
2023-06-19,12.3
2023-06-20,12.3
2023-06-21,12.3
2023-06-22,12.3
2023-06-23,12.3
