,2061517D US Equity
2020-05-31,3.783
2020-06-01,3.783
2020-06-02,3.783
2020-06-03,3.783
2020-06-04,3.783
2020-06-05,3.783
2020-06-06,3.783
2020-06-07,3.783
2020-06-08,3.783
2020-06-09,3.783
2020-06-10,3.783
2020-06-11,3.8
2020-06-12,3.8
2020-06-13,3.8
2020-06-14,3.8
2020-06-15,3.8
2020-06-16,3.8
2020-06-17,3.8
2020-06-18,3.8
2020-06-19,3.8
2020-06-20,3.8
2020-06-21,3.8
2020-06-22,3.8
2020-06-23,3.8
2020-06-24,3.8
2020-06-25,3.8
2020-06-26,3.8
2020-06-27,3.8
2020-06-28,3.8
2020-06-29,3.8
2020-06-30,3.8
2020-07-01,3.8
2020-07-02,3.8
2020-07-03,3.8
2020-07-04,3.8
2020-07-05,3.8
2020-07-06,3.8
2020-07-07,3.8
2020-07-08,3.8
2020-07-09,3.8
2020-07-10,3.8
2020-07-11,3.8
2020-07-12,3.8
2020-07-13,3.8
2020-07-14,3.8
2020-07-15,3.8
2020-07-16,3.8
2020-07-17,3.8
2020-07-18,3.8
2020-07-19,3.8
2020-07-20,3.8
2020-07-21,3.8
2020-07-22,3.8
2020-07-23,3.8
2020-07-24,3.8
2020-07-25,3.8
2020-07-26,3.8
2020-07-27,3.8
2020-07-28,3.8
2020-07-29,3.8
2020-07-30,3.8
2020-07-31,3.8
2020-08-01,3.8
2020-08-02,3.8
2020-08-03,3.8
2020-08-04,3.8
2020-08-05,3.8
2020-08-06,3.8
2020-08-07,3.8
2020-08-08,3.8
2020-08-09,3.8
2020-08-10,3.8
2020-08-11,3.8
2020-08-12,4.147
2020-08-13,4.839
2020-08-14,4.839
2020-08-15,4.839
2020-08-16,4.839
2020-08-17,4.839
2020-08-18,4.839
2020-08-19,4.839
2020-08-20,4.839
2020-08-21,4.839
2020-08-22,4.839
2020-08-23,4.839
2020-08-24,4.826
2020-08-25,4.956
2020-08-26,4.956
2020-08-27,4.956
2020-08-28,4.956
2020-08-29,4.956
2020-08-30,4.956
2020-08-31,4.956
2020-09-01,4.956
2020-09-02,4.956
2020-09-03,4.956
2020-09-04,4.956
2020-09-05,4.956
2020-09-06,4.956
2020-09-07,4.956
2020-09-08,4.956
2020-09-09,4.956
2020-09-10,4.956
2020-09-11,4.956
2020-09-12,4.956
2020-09-13,4.956
2020-09-14,4.956
2020-09-15,4.956
2020-09-16,4.956
2020-09-17,4.956
2020-09-18,4.956
2020-09-19,4.956
2020-09-20,4.956
2020-09-21,4.956
2020-09-22,4.956
2020-09-23,5.005
2020-09-24,5.005
2020-09-25,5.005
2020-09-26,5.005
2020-09-27,5.005
2020-09-28,5.005
2020-09-29,5.005
2020-09-30,5.005
2020-10-01,5.005
2020-10-02,5.005
2020-10-03,5.005
2020-10-04,5.005
2020-10-05,5.005
2020-10-06,5.005
2020-10-07,5.005
2020-10-08,5.005
2020-10-09,5.005
2020-10-10,5.005
2020-10-11,5.005
2020-10-12,5.005
2020-10-13,5.005
2020-10-14,5.005
2020-10-15,5.005
2020-10-16,5.005
2020-10-17,5.005
2020-10-18,5.005
2020-10-19,5.005
2020-10-20,5.005
2020-10-21,5.005
2020-10-22,5.005
2020-10-23,5.005
2020-10-24,5.005
2020-10-25,5.005
2020-10-26,5.005
2020-10-27,5.005
2020-10-28,5.005
2020-10-29,5.005
2020-10-30,5.005
2020-10-31,5.005
2020-11-01,5.005
2020-11-02,5.005
2020-11-03,5.005
2020-11-04,5.005
2020-11-05,5.005
2020-11-06,5.057
2020-11-07,5.057
2020-11-08,5.057
2020-11-09,5.022
2020-11-10,5.022
2020-11-11,5.022
2020-11-12,5.022
2020-11-13,5.022
2020-11-14,5.022
2020-11-15,5.022
2020-11-16,5.022
2020-11-17,5.022
2020-11-18,5.022
2020-11-19,5.022
2020-11-20,5.022
2020-11-21,5.022
2020-11-22,5.022
2020-11-23,5.022
2020-11-24,5.022
2020-11-25,5.022
2020-11-26,5.022
2020-11-27,5.022
2020-11-28,5.022
2020-11-29,5.022
2020-11-30,5.022
2020-12-01,5.022
2020-12-02,5.022
2020-12-03,5.022
2020-12-04,5.022
2020-12-05,5.022
2020-12-06,5.022
2020-12-07,5.022
2020-12-08,5.022
2020-12-09,5.022
2020-12-10,5.022
2020-12-11,5.022
2020-12-12,5.022
2020-12-13,5.078
2020-12-14,5.078
2020-12-15,5.018
2020-12-16,5.018
2020-12-17,5.018
2020-12-18,5.018
2020-12-19,5.018
2020-12-20,5.018
2020-12-21,5.018
2020-12-22,5.018
2020-12-23,4.943
2020-12-24,4.943
2020-12-25,4.943
2020-12-26,4.943
2020-12-27,4.943
2020-12-28,4.945
2020-12-29,4.945
2020-12-30,4.945
2020-12-31,4.945
2021-01-01,4.945
2021-01-02,4.945
2021-01-03,4.945
2021-01-04,4.945
2021-01-05,4.945
2021-01-06,4.945
2021-01-07,4.945
2021-01-08,4.945
2021-01-09,4.945
2021-01-10,4.945
2021-01-11,4.945
2021-01-12,4.945
2021-01-13,4.945
2021-01-14,4.945
2021-01-15,4.945
2021-01-16,4.945
2021-01-17,4.945
2021-01-18,4.945
2021-01-19,4.948
2021-01-20,4.948
2021-01-21,4.948
2021-01-22,4.948
2021-01-23,4.948
2021-01-24,4.978
2021-01-25,4.978
2021-01-26,4.978
2021-01-27,5.012
2021-01-28,5.122
2021-01-29,5.117
2021-01-30,5.117
2021-01-31,5.117
2021-02-01,5.132
2021-02-02,5.132
2021-02-03,5.132
2021-02-04,5.132
2021-02-05,5.132
2021-02-06,5.132
2021-02-07,5.132
2021-02-08,5.132
2021-02-09,5.132
2021-02-10,5.132
2021-02-11,5.117
2021-02-12,5.153
2021-02-13,5.153
2021-02-14,5.153
2021-02-15,5.153
2021-02-16,5.159
2021-02-17,5.163
2021-02-18,5.163
2021-02-19,5.163
2021-02-20,5.163
2021-02-21,5.163
2021-02-22,5.163
2021-02-23,5.163
2021-02-24,5.163
2021-02-25,5.163
2021-02-26,5.163
2021-02-27,5.163
2021-02-28,5.163
2021-03-01,5.163
2021-03-02,5.163
2021-03-03,5.163
2021-03-04,5.163
2021-03-05,5.163
2021-03-06,5.163
2021-03-07,5.163
2021-03-08,5.163
2021-03-09,5.163
2021-03-10,5.163
2021-03-11,5.163
2021-03-12,5.163
2021-03-13,5.163
2021-03-14,5.163
2021-03-15,5.163
2021-03-16,5.163
2021-03-17,5.163
2021-03-18,5.163
2021-03-19,5.163
2021-03-20,5.163
2021-03-21,5.163
2021-03-22,5.163
2021-03-23,5.163
2021-03-24,5.163
2021-03-25,5.163
2021-03-26,5.163
2021-03-27,5.163
2021-03-28,5.163
2021-03-29,5.163
2021-03-30,5.163
2021-03-31,5.163
2021-04-01,5.163
2021-04-02,5.163
2021-04-03,5.163
2021-04-04,5.163
2021-04-05,5.163
2021-04-06,5.163
2021-04-07,5.163
2021-04-08,5.163
2021-04-09,5.163
2021-04-10,5.163
2021-04-11,5.163
2021-04-12,5.163
2021-04-13,5.163
2021-04-14,5.163
2021-04-15,5.163
2021-04-16,5.163
2021-04-17,5.163
2021-04-18,5.163
2021-04-19,5.163
2021-04-20,5.163
2021-04-21,5.163
2021-04-22,5.163
2021-04-23,5.163
2021-04-24,5.163
2021-04-25,5.163
2021-04-26,5.163
2021-04-27,5.163
2021-04-28,5.057
2021-04-29,4.833
2021-04-30,4.833
2021-05-01,4.833
2021-05-02,4.833
2021-05-03,4.833
2021-05-04,4.833
2021-05-05,4.833
2021-05-06,4.833
2021-05-07,4.833
2021-05-08,4.833
2021-05-09,4.833
2021-05-10,4.833
2021-05-11,4.833
2021-05-12,4.833
2021-05-13,4.833
2021-05-14,4.833
2021-05-15,4.833
2021-05-16,4.833
2021-05-17,4.833
2021-05-18,4.833
2021-05-19,4.833
2021-05-20,4.833
2021-05-21,4.833
2021-05-22,4.833
2021-05-23,4.833
2021-05-24,4.833
2021-05-25,4.833
2021-05-26,4.833
2021-05-27,4.833
2021-05-28,4.833
2021-05-29,4.833
2021-05-30,4.833
2021-05-31,4.833
2021-06-01,4.833
2021-06-02,4.833
2021-06-03,4.833
2021-06-04,4.833
2021-06-05,4.833
2021-06-06,4.833
2021-06-07,4.833
2021-06-08,4.833
2021-06-09,4.833
2021-06-10,4.833
2021-06-11,4.833
2021-06-12,4.833
2021-06-13,4.833
2021-06-14,4.833
2021-06-15,4.833
2021-06-16,4.833
2021-06-17,4.833
2021-06-18,4.833
2021-06-19,4.833
2021-06-20,4.833
2021-06-21,4.833
2021-06-22,4.833
2021-06-23,4.833
2021-06-24,4.833
2021-06-25,4.833
2021-06-26,4.833
2021-06-27,4.833
2021-06-28,4.833
2021-06-29,4.833
2021-06-30,4.799
2021-07-01,4.799
2021-07-02,4.799
2021-07-03,4.799
2021-07-04,4.799
2021-07-05,4.799
2021-07-06,4.799
2021-07-07,4.799
2021-07-08,4.799
2021-07-09,4.799
2021-07-10,4.799
2021-07-11,4.799
2021-07-12,4.799
2021-07-13,4.799
2021-07-14,4.799
2021-07-15,4.799
2021-07-16,4.799
2021-07-17,4.799
2021-07-18,4.799
2021-07-19,4.799
2021-07-20,4.799
2021-07-21,4.799
2021-07-22,4.799
2021-07-23,4.799
2021-07-24,4.799
2021-07-25,4.799
2021-07-26,4.799
2021-07-27,4.799
2021-07-28,4.799
2021-07-29,4.799
2021-07-30,4.799
2021-07-31,4.799
2021-08-01,4.799
2021-08-02,4.799
2021-08-03,4.799
2021-08-04,4.799
2021-08-05,4.799
2021-08-06,4.799
2021-08-07,4.799
2021-08-08,4.799
2021-08-09,4.799
2021-08-10,4.799
2021-08-11,4.935
2021-08-12,4.996
2021-08-13,4.996
2021-08-14,4.996
2021-08-15,4.996
2021-08-16,4.996
2021-08-17,4.996
2021-08-18,4.996
2021-08-19,4.996
2021-08-20,4.996
2021-08-21,4.996
2021-08-22,4.996
2021-08-23,4.996
2021-08-24,4.996
2021-08-25,4.996
2021-08-26,4.996
2021-08-27,4.996
2021-08-28,4.996
2021-08-29,4.996
2021-08-30,4.996
2021-08-31,4.996
2021-09-01,4.996
2021-09-02,4.996
2021-09-03,4.996
2021-09-04,4.996
2021-09-05,4.996
2021-09-06,4.996
2021-09-07,4.996
2021-09-08,4.996
2021-09-09,4.996
2021-09-10,4.996
2021-09-11,4.996
2021-09-12,4.996
2021-09-13,4.996
2021-09-14,4.996
2021-09-15,4.996
2021-09-16,4.996
2021-09-17,4.996
2021-09-18,4.996
2021-09-19,4.996
2021-09-20,4.996
2021-09-21,4.996
2021-09-22,4.996
2021-09-23,4.996
2021-09-24,4.996
2021-09-25,4.996
2021-09-26,4.996
2021-09-27,4.996
2021-09-28,4.996
2021-09-29,4.996
2021-09-30,4.996
2021-10-01,4.996
2021-10-02,4.996
2021-10-03,4.996
2021-10-04,4.996
2021-10-05,4.996
2021-10-06,4.996
2021-10-07,4.996
2021-10-08,4.996
2021-10-09,4.996
2021-10-10,4.996
2021-10-11,4.996
2021-10-12,4.996
2021-10-13,4.981
2021-10-14,4.975
2021-10-15,4.975
2021-10-16,4.975
2021-10-17,4.975
2021-10-18,4.975
2021-10-19,4.975
2021-10-20,4.975
2021-10-21,4.975
2021-10-22,4.975
2021-10-23,4.975
2021-10-24,4.975
2021-10-25,4.975
2021-10-26,4.975
2021-10-27,5.003
2021-10-28,5.005
2021-10-29,5.006
2021-10-30,5.006
2021-10-31,5.006
2021-11-01,5.006
2021-11-02,5.006
2021-11-03,5.006
2021-11-04,5.006
2021-11-05,5.006
2021-11-06,5.006
2021-11-07,5.006
2021-11-08,5.006
2021-11-09,5.006
2021-11-10,5.006
2021-11-11,5.006
2021-11-12,5.006
2021-11-13,5.006
2021-11-14,5.006
2021-11-15,5.006
2021-11-16,5.006
2021-11-17,5.006
2021-11-18,5.008
2021-11-19,5.008
2021-11-20,5.008
2021-11-21,5.008
2021-11-22,5.008
2021-11-23,5.008
2021-11-24,5.008
2021-11-25,5.008
2021-11-26,5.008
2021-11-27,5.008
2021-11-28,5.008
2021-11-29,5.008
2021-11-30,5.008
2021-12-01,5.008
2021-12-02,5.008
2021-12-03,5.008
2021-12-04,5.008
2021-12-05,5.008
2021-12-06,5.008
2021-12-07,5.008
2021-12-08,5.008
2021-12-09,5.008
2021-12-10,5.008
2021-12-11,5.008
2021-12-12,5.008
2021-12-13,5.008
2021-12-14,5.008
2021-12-15,5.008
2021-12-16,5.008
2021-12-17,5.008
2021-12-18,5.019
2021-12-19,5.019
2021-12-20,5.019
2021-12-21,5.019
2021-12-22,5.019
2021-12-23,5.019
2021-12-24,5.019
2021-12-25,5.019
2021-12-26,5.019
2021-12-27,5.019
2021-12-28,5.019
2021-12-29,5.019
2021-12-30,5.019
2021-12-31,5.019
2022-01-01,5.019
2022-01-02,5.019
2022-01-03,5.019
2022-01-04,5.019
2022-01-05,5.019
2022-01-06,5.019
2022-01-07,5.019
2022-01-08,5.019
2022-01-09,5.028
2022-01-10,5.028
2022-01-11,5.028
2022-01-12,5.028
2022-01-13,5.028
2022-01-14,5.028
2022-01-15,5.028
2022-01-16,5.028
2022-01-17,5.028
2022-01-18,5.028
2022-01-19,5.028
2022-01-20,5.028
2022-01-21,5.028
2022-01-22,5.028
2022-01-23,5.028
2022-01-24,5.028
2022-01-25,5.028
2022-01-26,5.172
2022-01-27,5.263
2022-01-28,5.263
2022-01-29,5.263
2022-01-30,5.263
2022-01-31,5.263
2022-02-01,5.263
2022-02-02,5.263
2022-02-03,5.263
2022-02-04,5.263
2022-02-05,5.263
2022-02-06,5.263
2022-02-07,5.263
2022-02-08,5.263
2022-02-09,5.263
2022-02-10,5.263
2022-02-11,5.263
2022-02-12,5.263
2022-02-13,5.263
2022-02-14,5.263
2022-02-15,5.263
2022-02-16,5.263
2022-02-17,5.263
2022-02-18,5.263
2022-02-19,5.263
2022-02-20,5.263
2022-02-21,5.263
2022-02-22,5.263
2022-02-23,5.263
2022-02-24,5.263
2022-02-25,5.263
2022-02-26,5.263
2022-02-27,5.263
2022-02-28,5.263
2022-03-01,5.263
2022-03-02,5.263
2022-03-03,5.263
2022-03-04,5.263
2022-03-05,5.263
2022-03-06,5.258
2022-03-07,5.258
2022-03-08,5.258
2022-03-09,5.258
2022-03-10,5.258
2022-03-11,5.258
2022-03-12,5.258
2022-03-13,5.258
2022-03-14,5.27
2022-03-15,5.27
2022-03-16,5.27
2022-03-17,5.27
2022-03-18,5.27
2022-03-19,5.27
2022-03-20,5.27
2022-03-21,5.27
2022-03-22,5.27
2022-03-23,5.27
2022-03-24,5.27
2022-03-25,5.27
2022-03-26,5.27
2022-03-27,5.27
2022-03-28,5.27
2022-03-29,5.27
2022-03-30,5.27
2022-03-31,5.27
2022-04-01,5.27
2022-04-02,5.27
2022-04-03,5.27
2022-04-04,5.27
2022-04-05,5.27
2022-04-06,5.27
2022-04-07,5.27
2022-04-08,5.27
2022-04-09,5.27
2022-04-10,5.27
2022-04-11,5.27
2022-04-12,5.27
2022-04-13,5.27
2022-04-14,5.27
2022-04-15,5.27
2022-04-16,5.27
2022-04-17,5.27
2022-04-18,5.27
2022-04-19,5.27
2022-04-20,5.27
2022-04-21,5.27
2022-04-22,5.27
2022-04-23,5.27
2022-04-24,5.27
2022-04-25,5.27
2022-04-26,5.27
2022-04-27,5.321
2022-04-28,5.345
2022-04-29,5.345
2022-04-30,5.345
2022-05-01,5.345
2022-05-02,5.345
2022-05-03,5.345
2022-05-04,5.345
2022-05-05,5.345
2022-05-06,5.345
2022-05-07,5.345
2022-05-08,5.345
2022-05-09,5.345
2022-05-10,5.345
2022-05-11,5.345
2022-05-12,5.345
2022-05-13,5.345
2022-05-14,5.345
2022-05-15,5.345
2022-05-16,5.367
2022-05-17,5.367
2022-05-18,5.367
2022-05-19,5.367
2022-05-20,5.367
2022-05-21,5.367
2022-05-22,5.367
2022-05-23,5.367
2022-05-24,5.367
2022-05-25,5.367
2022-05-26,5.367
2022-05-27,5.367
2022-05-28,5.367
2022-05-29,5.367
2022-05-30,5.367
2022-05-31,5.367
2022-06-01,5.367
2022-06-02,5.367
2022-06-03,5.367
2022-06-04,5.367
2022-06-05,5.367
2022-06-06,5.367
2022-06-07,5.367
2022-06-08,5.367
2022-06-09,5.367
2022-06-10,5.367
2022-06-11,5.367
2022-06-12,5.367
2022-06-13,5.367
2022-06-14,5.367
2022-06-15,5.367
2022-06-16,5.367
2022-06-17,5.367
2022-06-18,5.367
2022-06-19,5.367
2022-06-20,5.367
2022-06-21,5.367
2022-06-22,5.367
2022-06-23,5.367
2022-06-24,5.367
2022-06-25,5.367
2022-06-26,5.367
2022-06-27,5.367
2022-06-28,5.367
2022-06-29,5.367
2022-06-30,5.367
2022-07-01,5.367
2022-07-02,5.367
2022-07-03,5.367
2022-07-04,5.367
2022-07-05,5.367
2022-07-06,5.367
2022-07-07,5.367
2022-07-08,5.367
2022-07-09,5.367
2022-07-10,5.367
2022-07-11,5.367
2022-07-12,5.367
2022-07-13,5.367
2022-07-14,5.367
2022-07-15,5.367
2022-07-16,5.367
2022-07-17,5.367
2022-07-18,5.367
2022-07-19,5.367
2022-07-20,5.367
2022-07-21,5.367
2022-07-22,5.367
2022-07-23,5.367
2022-07-24,5.367
2022-07-25,5.367
2022-07-26,5.367
2022-07-27,5.367
2022-07-28,5.367
2022-07-29,5.367
2022-07-30,5.367
2022-07-31,5.367
2022-08-01,5.367
2022-08-02,5.367
2022-08-03,5.367
2022-08-04,5.367
2022-08-05,5.367
2022-08-06,5.367
2022-08-07,5.367
2022-08-08,5.367
2022-08-09,5.367
2022-08-10,5.367
2022-08-11,5.367
2022-08-12,5.367
2022-08-13,5.367
2022-08-14,5.367
2022-08-15,5.367
2022-08-16,5.367
2022-08-17,5.367
2022-08-18,5.367
2022-08-19,5.367
2022-08-20,5.367
2022-08-21,5.367
2022-08-22,5.367
2022-08-23,5.367
2022-08-24,5.367
2022-08-25,5.367
2022-08-26,5.367
2022-08-27,5.367
2022-08-28,5.367
2022-08-29,5.367
2022-08-30,5.367
2022-08-31,5.367
2022-09-01,5.367
2022-09-02,5.367
2022-09-03,5.367
2022-09-04,5.367
2022-09-05,5.367
2022-09-06,5.367
2022-09-07,5.367
2022-09-08,5.367
2022-09-09,5.367
2022-09-10,5.367
2022-09-11,5.367
2022-09-12,5.367
2022-09-13,5.367
2022-09-14,5.367
2022-09-15,5.367
2022-09-16,5.367
2022-09-17,5.367
2022-09-18,5.367
2022-09-19,5.367
2022-09-20,5.367
2022-09-21,5.367
2022-09-22,5.367
2022-09-23,5.367
2022-09-24,5.367
2022-09-25,5.367
2022-09-26,5.367
2022-09-27,5.367
2022-09-28,5.367
2022-09-29,5.367
2022-09-30,5.367
2022-10-01,5.367
2022-10-02,5.367
2022-10-03,5.367
2022-10-04,5.367
2022-10-05,5.367
2022-10-06,5.367
2022-10-07,5.367
2022-10-08,5.367
2022-10-09,5.367
2022-10-10,5.367
2022-10-11,5.367
2022-10-12,5.367
2022-10-13,5.367
2022-10-14,5.367
2022-10-15,5.367
2022-10-16,5.367
2022-10-17,5.367
2022-10-18,5.367
2022-10-19,5.367
2022-10-20,5.367
2022-10-21,5.367
2022-10-22,5.367
2022-10-23,5.367
2022-10-24,5.367
2022-10-25,5.367
2022-10-26,5.367
2022-10-27,5.367
2022-10-28,5.367
2022-10-29,5.367
2022-10-30,5.367
2022-10-31,5.367
2022-11-01,5.367
2022-11-02,5.367
2022-11-03,5.367
2022-11-04,5.367
2022-11-05,5.367
2022-11-06,5.367
2022-11-07,5.367
2022-11-08,5.367
2022-11-09,5.367
2022-11-10,5.367
2022-11-11,5.367
2022-11-12,5.367
2022-11-13,5.367
2022-11-14,5.367
2022-11-15,5.367
2022-11-16,5.367
2022-11-17,5.367
2022-11-18,5.367
2022-11-19,5.367
2022-11-20,5.367
2022-11-21,5.367
2022-11-22,5.367
2022-11-23,5.367
2022-11-24,5.367
2022-11-25,5.367
2022-11-26,5.367
2022-11-27,5.367
2022-11-28,5.367
2022-11-29,5.367
2022-11-30,5.367
2022-12-01,5.367
2022-12-02,5.367
2022-12-03,5.367
2022-12-04,5.367
2022-12-05,5.367
2022-12-06,5.367
2022-12-07,5.367
2022-12-08,5.367
2022-12-09,5.367
2022-12-10,5.367
2022-12-11,5.367
2022-12-12,5.367
2022-12-13,5.367
2022-12-14,5.367
2022-12-15,5.367
2022-12-16,5.367
2022-12-17,5.367
2022-12-18,5.367
2022-12-19,5.367
2022-12-20,5.367
2022-12-21,5.367
2022-12-22,5.367
2022-12-23,5.367
2022-12-24,5.367
2022-12-25,5.367
2022-12-26,5.367
2022-12-27,5.367
2022-12-28,5.367
2022-12-29,5.367
2022-12-30,5.367
2022-12-31,5.367
2023-01-01,5.367
2023-01-02,5.367
2023-01-03,5.367
2023-01-04,5.367
2023-01-05,5.367
2023-01-06,5.367
2023-01-07,5.367
2023-01-08,5.367
2023-01-09,5.367
2023-01-10,5.367
2023-01-11,5.367
2023-01-12,5.367
2023-01-13,5.367
2023-01-14,5.367
2023-01-15,5.367
2023-01-16,5.367
2023-01-17,5.367
2023-01-18,5.367
2023-01-19,5.367
2023-01-20,5.367
2023-01-21,5.367
2023-01-22,5.367
2023-01-23,5.367
2023-01-24,5.367
2023-01-25,5.367
2023-01-26,5.367
2023-01-27,5.367
2023-01-28,5.367
2023-01-29,5.367
2023-01-30,5.367
2023-01-31,5.367
2023-02-01,5.367
2023-02-02,5.367
2023-02-03,5.367
2023-02-04,5.367
2023-02-05,5.367
2023-02-06,5.367
2023-02-07,5.367
2023-02-08,5.367
2023-02-09,5.367
2023-02-10,5.367
2023-02-11,5.367
2023-02-12,5.367
2023-02-13,5.367
2023-02-14,5.367
2023-02-15,5.367
2023-02-16,5.367
2023-02-17,5.367
2023-02-18,5.367
2023-02-19,5.367
2023-02-20,5.367
2023-02-21,5.367
2023-02-22,5.367
2023-02-23,5.367
2023-02-24,5.367
2023-02-25,5.367
2023-02-26,5.367
2023-02-27,5.367
2023-02-28,5.367
2023-03-01,5.367
2023-03-02,5.367
2023-03-03,5.367
2023-03-04,5.367
2023-03-05,5.367
2023-03-06,5.367
2023-03-07,5.367
2023-03-08,5.367
2023-03-09,5.367
2023-03-10,5.367
2023-03-11,5.367
2023-03-12,5.367
2023-03-13,5.367
2023-03-14,5.367
2023-03-15,5.367
2023-03-16,5.367
2023-03-17,5.367
2023-03-18,5.367
2023-03-19,5.367
2023-03-20,5.367
2023-03-21,5.367
2023-03-22,5.367
2023-03-23,5.367
2023-03-24,5.367
2023-03-25,5.367
2023-03-26,5.367
2023-03-27,5.367
2023-03-28,5.367
2023-03-29,5.367
2023-03-30,5.367
2023-03-31,5.367
2023-04-01,5.367
2023-04-02,5.367
2023-04-03,5.367
2023-04-04,5.367
2023-04-05,5.367
2023-04-06,5.367
2023-04-07,5.367
2023-04-08,5.367
2023-04-09,5.367
2023-04-10,5.367
2023-04-11,5.367
2023-04-12,5.367
2023-04-13,5.367
2023-04-14,5.367
2023-04-15,5.367
2023-04-16,5.367
2023-04-17,5.367
2023-04-18,5.367
2023-04-19,5.367
2023-04-20,5.367
2023-04-21,5.367
2023-04-22,5.367
2023-04-23,5.367
2023-04-24,5.367
2023-04-25,5.367
2023-04-26,5.367
2023-04-27,5.367
2023-04-28,5.367
2023-04-29,5.367
2023-04-30,5.367
2023-05-01,5.367
2023-05-02,5.367
2023-05-03,5.367
2023-05-04,5.367
2023-05-05,5.367
2023-05-06,5.367
2023-05-07,5.367
2023-05-08,5.367
2023-05-09,5.367
2023-05-10,5.367
2023-05-11,5.367
2023-05-12,5.367
2023-05-13,5.367
2023-05-14,5.367
2023-05-15,5.367
2023-05-16,5.367
2023-05-17,5.367
2023-05-18,5.367
2023-05-19,5.367
2023-05-20,5.367
2023-05-21,5.367
2023-05-22,5.367
2023-05-23,5.367
2023-05-24,5.367
2023-05-25,5.367
2023-05-26,5.367
2023-05-27,5.367
2023-05-28,5.367
2023-05-29,5.367
2023-05-30,5.367
2023-05-31,5.367
2023-06-01,5.367
2023-06-02,5.367
2023-06-03,5.367
2023-06-04,5.367
2023-06-05,5.367
2023-06-06,5.367
2023-06-07,5.367
2023-06-08,5.367
2023-06-09,5.367
2023-06-10,5.367
2023-06-11,5.367
2023-06-12,5.367
2023-06-13,5.367
2023-06-14,5.367
2023-06-15,5.367
2023-06-16,5.367
2023-06-17,5.367
2023-06-18,5.367
2023-06-19,5.367
2023-06-20,5.367
2023-06-21,5.367
2023-06-22,5.367
2023-06-23,5.367
