,LMT US Equity
2021-03-29,29.461
2021-03-30,29.461
2021-03-31,29.461
2021-04-01,29.461
2021-04-02,29.461
2021-04-03,29.461
2021-04-04,29.461
2021-04-05,29.461
2021-04-06,29.461
2021-04-07,29.461
2021-04-08,29.577
2021-04-09,29.577
2021-04-10,29.577
2021-04-11,29.577
2021-04-12,29.577
2021-04-13,29.569
2021-04-14,29.569
2021-04-15,29.569
2021-04-16,29.569
2021-04-17,29.569
2021-04-18,29.569
2021-04-19,29.569
2021-04-20,29.187
2021-04-21,28.573
2021-04-22,28.573
2021-04-23,28.776
2021-04-24,28.776
2021-04-25,28.776
2021-04-26,28.776
2021-04-27,28.776
2021-04-28,28.776
2021-04-29,28.776
2021-04-30,28.776
2021-05-01,28.776
2021-05-02,28.776
2021-05-03,28.776
2021-05-04,28.776
2021-05-05,28.776
2021-05-06,28.776
2021-05-07,28.776
2021-05-08,28.776
2021-05-09,28.776
2021-05-10,28.776
2021-05-11,28.776
2021-05-12,28.776
2021-05-13,28.776
2021-05-14,28.776
2021-05-15,28.776
2021-05-16,28.776
2021-05-17,28.776
2021-05-18,28.776
2021-05-19,28.776
2021-05-20,28.776
2021-05-21,28.776
2021-05-22,28.776
2021-05-23,28.776
2021-05-24,28.776
2021-05-25,28.776
2021-05-26,28.776
2021-05-27,28.776
2021-05-28,28.776
2021-05-29,28.776
2021-05-30,28.776
2021-05-31,28.776
2021-06-01,28.776
2021-06-02,28.776
2021-06-03,28.776
2021-06-04,28.776
2021-06-05,28.776
2021-06-06,28.776
2021-06-07,28.776
2021-06-08,28.776
2021-06-09,28.776
2021-06-10,28.776
2021-06-11,28.776
2021-06-12,28.776
2021-06-13,28.776
2021-06-14,28.776
2021-06-15,28.776
2021-06-16,28.776
2021-06-17,28.776
2021-06-18,28.776
2021-06-19,28.776
2021-06-20,28.776
2021-06-21,28.739
2021-06-22,28.739
2021-06-23,28.739
2021-06-24,28.739
2021-06-25,28.739
2021-06-26,28.739
2021-06-27,28.739
2021-06-28,28.739
2021-06-29,28.739
2021-06-30,28.739
2021-07-01,28.739
2021-07-02,28.739
2021-07-03,28.739
2021-07-04,28.739
2021-07-05,28.739
2021-07-06,28.739
2021-07-07,28.739
2021-07-08,28.739
2021-07-09,28.739
2021-07-10,28.739
2021-07-11,28.739
2021-07-12,28.739
2021-07-13,28.739
2021-07-14,28.739
2021-07-15,28.739
2021-07-16,28.739
2021-07-17,28.739
2021-07-18,28.739
2021-07-19,28.739
2021-07-20,28.739
2021-07-21,28.739
2021-07-22,28.75
2021-07-23,28.75
2021-07-24,28.75
2021-07-25,28.75
2021-07-26,28.501
2021-07-27,28.47
2021-07-28,28.47
2021-07-29,28.47
2021-07-30,28.47
2021-07-31,28.47
2021-08-01,28.47
2021-08-02,28.47
2021-08-03,28.47
2021-08-04,28.47
2021-08-05,28.47
2021-08-06,28.47
2021-08-07,28.47
2021-08-08,28.47
2021-08-09,28.47
2021-08-10,28.497
2021-08-11,28.497
2021-08-12,28.497
2021-08-13,28.497
2021-08-14,28.497
2021-08-15,28.497
2021-08-16,28.497
2021-08-17,28.497
2021-08-18,28.497
2021-08-19,28.497
2021-08-20,28.497
2021-08-21,28.497
2021-08-22,28.497
2021-08-23,28.497
2021-08-24,28.497
2021-08-25,28.497
2021-08-26,28.497
2021-08-27,28.945
2021-08-28,28.945
2021-08-29,28.945
2021-08-30,28.945
2021-08-31,28.945
2021-09-01,28.945
2021-09-02,28.945
2021-09-03,28.945
2021-09-04,28.945
2021-09-05,28.945
2021-09-06,28.945
2021-09-07,28.945
2021-09-08,28.945
2021-09-09,28.945
2021-09-10,28.945
2021-09-11,28.945
2021-09-12,28.945
2021-09-13,28.945
2021-09-14,28.945
2021-09-15,28.945
2021-09-16,28.945
2021-09-17,28.943
2021-09-18,28.943
2021-09-19,28.943
2021-09-20,28.943
2021-09-21,28.943
2021-09-22,28.943
2021-09-23,29.007
2021-09-24,29.007
2021-09-25,29.007
2021-09-26,29.007
2021-09-27,29.007
2021-09-28,29.007
2021-09-29,29.007
2021-09-30,29.007
2021-10-01,29.007
2021-10-02,29.007
2021-10-03,29.007
2021-10-04,29.007
2021-10-05,29.007
2021-10-06,29.007
2021-10-07,28.999
2021-10-08,28.999
2021-10-09,28.999
2021-10-10,28.999
2021-10-11,28.999
2021-10-12,29.934
2021-10-13,29.934
2021-10-14,29.934
2021-10-15,29.934
2021-10-16,29.934
2021-10-17,29.934
2021-10-18,30.011
2021-10-19,29.807
2021-10-20,29.807
2021-10-21,29.807
2021-10-22,29.807
2021-10-23,29.807
2021-10-24,29.807
2021-10-25,29.807
2021-10-26,28.81
2021-10-27,28.513
2021-10-28,28.299
2021-10-29,28.299
2021-10-30,28.299
2021-10-31,28.299
2021-11-01,28.299
2021-11-02,28.299
2021-11-03,28.299
2021-11-04,28.299
2021-11-05,28.299
2021-11-06,28.299
2021-11-07,28.299
2021-11-08,28.299
2021-11-09,28.299
2021-11-10,28.299
2021-11-11,28.299
2021-11-12,28.299
2021-11-13,28.299
2021-11-14,28.299
2021-11-15,28.299
2021-11-16,28.299
2021-11-17,28.299
2021-11-18,28.299
2021-11-19,28.299
2021-11-20,28.299
2021-11-21,28.299
2021-11-22,28.299
2021-11-23,28.299
2021-11-24,28.299
2021-11-25,28.299
2021-11-26,28.299
2021-11-27,28.299
2021-11-28,28.117
2021-11-29,28.117
2021-11-30,28.117
2021-12-01,28.117
2021-12-02,28.117
2021-12-03,28.207
2021-12-04,28.207
2021-12-05,28.207
2021-12-06,28.207
2021-12-07,28.207
2021-12-08,28.207
2021-12-09,28.207
2021-12-10,28.207
2021-12-11,28.207
2021-12-12,28.207
2021-12-13,28.207
2021-12-14,28.207
2021-12-15,28.207
2021-12-16,28.207
2021-12-17,28.207
2021-12-18,28.207
2021-12-19,28.207
2021-12-20,28.207
2021-12-21,28.207
2021-12-22,28.207
2021-12-23,28.207
2021-12-24,28.207
2021-12-25,28.207
2021-12-26,28.207
2021-12-27,28.207
2021-12-28,28.207
2021-12-29,28.207
2021-12-30,28.207
2021-12-31,28.207
2022-01-01,28.207
2022-01-02,28.207
2022-01-03,28.207
2022-01-04,28.281
2022-01-05,28.281
2022-01-06,28.281
2022-01-07,28.281
2022-01-08,28.281
2022-01-09,28.281
2022-01-10,28.281
2022-01-11,28.281
2022-01-12,28.281
2022-01-13,28.281
2022-01-14,28.281
2022-01-15,28.281
2022-01-16,28.281
2022-01-17,28.281
2022-01-18,28.281
2022-01-19,27.503
2022-01-20,27.503
2022-01-21,27.503
2022-01-22,27.503
2022-01-23,27.503
2022-01-24,27.503
2022-01-25,27.929
2022-01-26,28.093
2022-01-27,28.053
2022-01-28,28.053
2022-01-29,28.053
2022-01-30,28.049
2022-01-31,28.057
2022-02-01,28.057
2022-02-02,28.057
2022-02-03,28.057
2022-02-04,28.057
2022-02-05,28.057
2022-02-06,28.057
2022-02-07,28.624
2022-02-08,28.514
2022-02-09,28.514
2022-02-10,28.514
2022-02-11,28.531
2022-02-12,28.531
2022-02-13,28.531
2022-02-14,28.531
2022-02-15,28.531
2022-02-16,28.531
2022-02-17,28.531
2022-02-18,28.531
2022-02-19,28.531
2022-02-20,28.531
2022-02-21,28.531
2022-02-22,28.531
2022-02-23,28.531
2022-02-24,28.531
2022-02-25,28.531
2022-02-26,28.531
2022-02-27,28.608
2022-02-28,28.608
2022-03-01,28.608
2022-03-02,28.608
2022-03-03,28.608
2022-03-04,28.608
2022-03-05,28.608
2022-03-06,28.647
2022-03-07,28.647
2022-03-08,28.647
2022-03-09,28.647
2022-03-10,28.647
2022-03-11,28.743
2022-03-12,28.743
2022-03-13,28.743
2022-03-14,28.743
2022-03-15,28.743
2022-03-16,28.743
2022-03-17,28.743
2022-03-18,28.743
2022-03-19,28.743
2022-03-20,28.743
2022-03-21,28.776
2022-03-22,28.776
2022-03-23,28.776
2022-03-24,28.776
2022-03-25,28.776
2022-03-26,28.776
2022-03-27,28.776
2022-03-28,28.776
2022-03-29,28.776
2022-03-30,28.776
2022-03-31,28.776
2022-04-01,28.819
2022-04-02,28.819
2022-04-03,28.819
2022-04-04,28.351
2022-04-05,28.351
2022-04-06,28.351
2022-04-07,28.351
2022-04-08,28.335
2022-04-09,28.335
2022-04-10,28.335
2022-04-11,28.803
2022-04-12,28.803
2022-04-13,28.803
2022-04-14,28.335
2022-04-15,28.335
2022-04-16,28.335
2022-04-17,28.335
2022-04-18,28.335
2022-04-19,28.804
2022-04-20,29.001
2022-04-21,29.001
2022-04-22,29.001
2022-04-23,29.001
2022-04-24,29.001
2022-04-25,29.001
2022-04-26,29.001
2022-04-27,29.001
2022-04-28,29.001
2022-04-29,29.001
2022-04-30,29.001
2022-05-01,29.001
2022-05-02,29.001
2022-05-03,29.001
2022-05-04,29.001
2022-05-05,29.001
2022-05-06,29.001
2022-05-07,29.001
2022-05-08,29.001
2022-05-09,29.001
2022-05-10,29.001
2022-05-11,29.001
2022-05-12,29.001
2022-05-13,29.02
2022-05-14,29.02
2022-05-15,29.02
2022-05-16,29.02
2022-05-17,29.02
2022-05-18,29.02
2022-05-19,29.02
2022-05-20,29.02
2022-05-21,29.02
2022-05-22,29.02
2022-05-23,29.02
2022-05-24,29.02
2022-05-25,29.02
2022-05-26,29.02
2022-05-27,29.02
2022-05-28,29.02
2022-05-29,29.02
2022-05-30,29.02
2022-05-31,29.02
2022-06-01,29.012
2022-06-02,29.012
2022-06-03,29.012
2022-06-04,29.012
2022-06-05,29.012
2022-06-06,29.012
2022-06-07,29.012
2022-06-08,29.012
2022-06-09,29.012
2022-06-10,29.012
2022-06-11,29.012
2022-06-12,29.012
2022-06-13,29.012
2022-06-14,29.012
2022-06-15,29.012
2022-06-16,29.012
2022-06-17,29.012
2022-06-18,29.012
2022-06-19,29.012
2022-06-20,29.012
2022-06-21,29.012
2022-06-22,29.012
2022-06-23,29.012
2022-06-24,29.012
2022-06-25,29.012
2022-06-26,29.012
2022-06-27,29.012
2022-06-28,29.012
2022-06-29,28.619
2022-06-30,28.613
2022-07-01,28.613
2022-07-02,28.613
2022-07-03,28.613
2022-07-04,28.613
2022-07-05,28.613
2022-07-06,28.613
2022-07-07,28.606
2022-07-08,28.606
2022-07-09,28.606
2022-07-10,28.606
2022-07-11,28.589
2022-07-12,28.619
2022-07-13,28.611
2022-07-14,28.153
2022-07-15,28.153
2022-07-16,28.153
2022-07-17,28.153
2022-07-18,28.153
2022-07-19,28.534
2022-07-20,27.873
2022-07-21,27.873
2022-07-22,27.829
2022-07-23,27.829
2022-07-24,27.829
2022-07-25,27.901
2022-07-26,27.901
2022-07-27,27.901
2022-07-28,27.901
2022-07-29,27.949
2022-07-30,27.949
2022-07-31,27.949
2022-08-01,27.949
2022-08-02,27.949
2022-08-03,27.949
2022-08-04,27.949
2022-08-05,27.949
2022-08-06,27.949
2022-08-07,27.949
2022-08-08,27.949
2022-08-09,27.949
2022-08-10,27.949
2022-08-11,27.949
2022-08-12,27.949
2022-08-13,27.949
2022-08-14,27.949
2022-08-15,27.949
2022-08-16,27.949
2022-08-17,27.949
2022-08-18,27.949
2022-08-19,27.949
2022-08-20,27.949
2022-08-21,27.949
2022-08-22,27.949
2022-08-23,27.949
2022-08-24,27.949
2022-08-25,27.949
2022-08-26,27.949
2022-08-27,27.949
2022-08-28,27.949
2022-08-29,28.122
2022-08-30,28.122
2022-08-31,28.122
2022-09-01,28.124
2022-09-02,28.124
2022-09-03,28.124
2022-09-04,28.124
2022-09-05,28.124
2022-09-06,28.124
2022-09-07,28.124
2022-09-08,28.124
2022-09-09,28.124
2022-09-10,28.124
2022-09-11,28.124
2022-09-12,28.124
2022-09-13,28.124
2022-09-14,28.124
2022-09-15,28.124
2022-09-16,28.124
2022-09-17,28.124
2022-09-18,28.124
2022-09-19,28.124
2022-09-20,28.124
2022-09-21,28.124
2022-09-22,28.35
2022-09-23,28.35
2022-09-24,28.35
2022-09-25,28.35
2022-09-26,28.35
2022-09-27,28.35
2022-09-28,28.35
2022-09-29,28.35
2022-09-30,28.35
2022-10-01,28.35
2022-10-02,28.35
2022-10-03,28.35
2022-10-04,28.35
2022-10-05,28.704
2022-10-06,28.691
2022-10-07,28.691
2022-10-08,28.691
2022-10-09,28.691
2022-10-10,28.609
2022-10-11,28.601
2022-10-12,28.55
2022-10-13,28.55
2022-10-14,28.505
2022-10-15,28.505
2022-10-16,28.505
2022-10-17,28.825
2022-10-18,28.808
2022-10-19,28.829
2022-10-20,28.782
2022-10-21,28.782
2022-10-22,28.782
2022-10-23,28.663
2022-10-24,28.588
2022-10-25,28.588
2022-10-26,28.588
2022-10-27,28.588
2022-10-28,28.588
2022-10-29,28.588
2022-10-30,28.588
2022-10-31,28.528
2022-11-01,28.528
2022-11-02,28.528
2022-11-03,28.522
2022-11-04,28.522
2022-11-05,28.522
2022-11-06,28.522
2022-11-07,28.522
2022-11-08,28.522
2022-11-09,28.522
2022-11-10,28.522
2022-11-11,28.522
2022-11-12,28.522
2022-11-13,28.522
2022-11-14,28.522
2022-11-15,28.504
2022-11-16,28.504
2022-11-17,28.504
2022-11-18,28.504
2022-11-19,28.504
2022-11-20,28.504
2022-11-21,28.504
2022-11-22,28.504
2022-11-23,28.504
2022-11-24,28.504
2022-11-25,28.504
2022-11-26,28.504
2022-11-27,28.504
2022-11-28,28.504
2022-11-29,28.504
2022-11-30,28.504
2022-12-01,28.504
2022-12-02,28.504
2022-12-03,28.504
2022-12-04,28.226
2022-12-05,28.226
2022-12-06,28.226
2022-12-07,28.298
2022-12-08,28.298
2022-12-09,28.298
2022-12-10,28.298
2022-12-11,28.298
2022-12-12,28.298
2022-12-13,28.298
2022-12-14,28.298
2022-12-15,28.298
2022-12-16,28.298
2022-12-17,28.298
2022-12-18,28.298
2022-12-19,28.298
2022-12-20,28.298
2022-12-21,28.116
2022-12-22,28.116
2022-12-23,28.116
2022-12-24,28.116
2022-12-25,28.116
2022-12-26,28.116
2022-12-27,28.116
2022-12-28,28.116
2022-12-29,28.116
2022-12-30,28.116
2022-12-31,28.116
2023-01-01,28.116
2023-01-02,28.116
2023-01-03,28.116
2023-01-04,28.132
2023-01-05,28.116
2023-01-06,28.116
2023-01-07,28.116
2023-01-08,28.116
2023-01-09,28.116
2023-01-10,28.116
2023-01-11,28.116
2023-01-12,28.116
2023-01-13,28.116
2023-01-14,28.116
2023-01-15,28.116
2023-01-16,28.184
2023-01-17,28.173
2023-01-18,28.173
2023-01-19,28.173
2023-01-20,28.152
2023-01-21,28.137
2023-01-22,28.137
2023-01-23,28.137
2023-01-24,27.999
2023-01-25,27.615
2023-01-26,27.615
2023-01-27,27.615
2023-01-28,27.615
2023-01-29,27.626
2023-01-30,27.626
2023-01-31,27.791
2023-02-01,27.803
2023-02-02,27.803
2023-02-03,27.803
2023-02-04,27.803
2023-02-05,27.803
2023-02-06,27.818
2023-02-07,27.818
2023-02-08,27.818
2023-02-09,27.818
2023-02-10,27.818
2023-02-11,27.818
2023-02-12,27.818
2023-02-13,27.818
2023-02-14,27.818
2023-02-15,27.818
2023-02-16,27.818
2023-02-17,27.818
2023-02-18,27.818
2023-02-19,27.818
2023-02-20,27.818
2023-02-21,27.818
2023-02-22,27.818
2023-02-23,27.818
2023-02-24,27.818
2023-02-25,27.818
2023-02-26,27.818
2023-02-27,27.818
2023-02-28,27.818
2023-03-01,27.818
2023-03-02,27.818
2023-03-03,27.818
2023-03-04,27.818
2023-03-05,27.818
2023-03-06,27.758
2023-03-07,27.758
2023-03-08,27.758
2023-03-09,27.758
2023-03-10,27.758
2023-03-11,27.758
2023-03-12,27.758
2023-03-13,27.758
2023-03-14,27.758
2023-03-15,27.758
2023-03-16,27.758
2023-03-17,27.758
2023-03-18,27.758
2023-03-19,27.758
2023-03-20,27.758
2023-03-21,27.758
2023-03-22,27.758
2023-03-23,27.758
2023-03-24,27.758
2023-03-25,27.758
2023-03-26,27.758
2023-03-27,27.758
2023-03-28,27.758
2023-03-29,27.758
2023-03-30,27.758
2023-03-31,27.758
2023-04-01,27.758
2023-04-02,27.758
2023-04-03,27.792
2023-04-04,27.792
2023-04-05,27.792
2023-04-06,27.79
2023-04-07,27.79
2023-04-08,27.79
2023-04-09,27.79
2023-04-10,27.499
2023-04-11,27.473
2023-04-12,27.441
2023-04-13,27.441
2023-04-14,27.442
2023-04-15,27.442
2023-04-16,27.442
2023-04-17,27.442
2023-04-18,28.071
2023-04-19,28.03
2023-04-20,28.03
2023-04-21,28.025
2023-04-22,28.007
2023-04-23,28.007
2023-04-24,28.007
2023-04-25,28.007
2023-04-26,28.007
2023-04-27,28.007
2023-04-28,28.007
2023-04-29,28.007
2023-04-30,28.007
2023-05-01,28.007
2023-05-02,28.018
2023-05-03,28.019
2023-05-04,28.019
2023-05-05,28.019
2023-05-06,28.019
2023-05-07,28.019
2023-05-08,28.019
2023-05-09,28.019
2023-05-10,28.019
2023-05-11,28.019
2023-05-12,28.019
2023-05-13,28.019
2023-05-14,28.019
2023-05-15,27.846
2023-05-16,27.86
2023-05-17,27.86
2023-05-18,27.86
2023-05-19,27.86
2023-05-20,27.86
2023-05-21,27.87
2023-05-22,27.87
2023-05-23,27.87
2023-05-24,27.87
2023-05-25,27.87
2023-05-26,27.87
2023-05-27,27.87
2023-05-28,27.87
2023-05-29,27.87
2023-05-30,27.87
2023-05-31,27.87
2023-06-01,27.87
2023-06-02,27.87
2023-06-03,27.87
2023-06-04,27.87
2023-06-05,27.87
2023-06-06,27.87
2023-06-07,27.87
2023-06-08,27.87
2023-06-09,27.87
2023-06-10,27.87
2023-06-11,27.87
2023-06-12,27.87
2023-06-13,27.858
2023-06-14,27.858
2023-06-15,27.858
2023-06-16,27.858
2023-06-17,27.858
2023-06-18,27.858
2023-06-19,27.858
2023-06-20,27.858
2023-06-21,27.858
2023-06-22,27.858
2023-06-23,27.858
2023-06-24,27.858
2023-06-25,27.858
2023-06-26,27.858
2023-06-27,27.858
2023-06-28,27.858
2023-06-29,27.858
2023-06-30,27.858
