,MSFT US Equity
2020-05-16,8.945
2020-05-17,8.945
2020-05-18,8.945
2020-05-19,8.945
2020-05-20,8.945
2020-05-21,8.945
2020-05-22,8.945
2020-05-23,8.945
2020-05-24,8.945
2020-05-25,8.945
2020-05-26,8.945
2020-05-27,8.945
2020-05-28,9.1
2020-05-29,9.1
2020-05-30,9.1
2020-05-31,9.1
2020-06-01,9.1
2020-06-02,9.1
2020-06-03,9.1
2020-06-04,9.1
2020-06-05,9.1
2020-06-06,9.1
2020-06-07,9.1
2020-06-08,9.1
2020-06-09,9.1
2020-06-10,9.1
2020-06-11,9.1
2020-06-12,9.1
2020-06-13,9.1
2020-06-14,9.1
2020-06-15,9.1
2020-06-16,9.66
2020-06-17,9.66
2020-06-18,9.66
2020-06-19,9.66
2020-06-20,9.66
2020-06-21,9.66
2020-06-22,9.66
2020-06-23,9.66
2020-06-24,9.66
2020-06-25,9.66
2020-06-26,9.66
2020-06-27,9.66
2020-06-28,9.66
2020-06-29,9.66
2020-06-30,9.66
2020-07-01,9.66
2020-07-02,9.66
2020-07-03,9.66
2020-07-04,9.66
2020-07-05,9.66
2020-07-06,9.66
2020-07-07,9.66
2020-07-08,9.66
2020-07-09,9.66
2020-07-10,9.66
2020-07-11,9.66
2020-07-12,9.66
2020-07-13,9.66
2020-07-14,9.66
2020-07-15,9.66
2020-07-16,9.66
2020-07-17,9.66
2020-07-18,9.66
2020-07-19,9.66
2020-07-20,9.66
2020-07-21,9.66
2020-07-22,9.66
2020-07-23,9.66
2020-07-24,9.66
2020-07-25,9.66
2020-07-26,9.66
2020-07-27,9.66
2020-07-28,9.66
2020-07-29,9.66
2020-07-30,9.66
2020-07-31,9.66
2020-08-01,9.66
2020-08-02,9.66
2020-08-03,9.66
2020-08-04,9.66
2020-08-05,9.66
2020-08-06,9.66
2020-08-07,9.66
2020-08-08,9.66
2020-08-09,9.66
2020-08-10,9.66
2020-08-11,9.66
2020-08-12,9.66
2020-08-13,9.66
2020-08-14,9.66
2020-08-15,9.66
2020-08-16,9.66
2020-08-17,9.66
2020-08-18,9.66
2020-08-19,9.66
2020-08-20,9.66
2020-08-21,9.66
2020-08-22,9.66
2020-08-23,9.66
2020-08-24,9.66
2020-08-25,9.66
2020-08-26,9.66
2020-08-27,9.66
2020-08-28,9.66
2020-08-29,9.66
2020-08-30,9.66
2020-08-31,9.66
2020-09-01,9.66
2020-09-02,9.66
2020-09-03,9.66
2020-09-04,9.66
2020-09-05,9.66
2020-09-06,9.66
2020-09-07,9.66
2020-09-08,9.66
2020-09-09,9.66
2020-09-10,9.66
2020-09-11,9.66
2020-09-12,9.66
2020-09-13,9.66
2020-09-14,9.66
2020-09-15,9.66
2020-09-16,9.66
2020-09-17,9.66
2020-09-18,9.66
2020-09-19,9.66
2020-09-20,9.66
2020-09-21,9.66
2020-09-22,9.66
2020-09-23,9.66
2020-09-24,9.66
2020-09-25,9.66
2020-09-26,9.66
2020-09-27,9.66
2020-09-28,9.66
2020-09-29,9.66
2020-09-30,9.66
2020-10-01,9.66
2020-10-02,9.66
2020-10-03,9.66
2020-10-04,9.66
2020-10-05,9.66
2020-10-06,9.66
2020-10-07,9.66
2020-10-08,9.66
2020-10-09,9.66
2020-10-10,9.66
2020-10-11,9.66
2020-10-12,9.66
2020-10-13,9.66
2020-10-14,9.66
2020-10-15,9.66
2020-10-16,9.66
2020-10-17,9.66
2020-10-18,9.66
2020-10-19,9.66
2020-10-20,9.66
2020-10-21,9.66
2020-10-22,9.66
2020-10-23,10.39
2020-10-24,10.39
2020-10-25,10.39
2020-10-26,10.39
2020-10-27,10.39
2020-10-28,9.91
2020-10-29,9.91
2020-10-30,9.91
2020-10-31,9.91
2020-11-01,9.91
2020-11-02,9.91
2020-11-03,9.91
2020-11-04,9.91
2020-11-05,9.91
2020-11-06,9.91
2020-11-07,9.91
2020-11-08,9.91
2020-11-09,9.91
2020-11-10,9.91
2020-11-11,9.91
2020-11-12,9.91
2020-11-13,9.91
2020-11-14,9.91
2020-11-15,9.91
2020-11-16,9.91
2020-11-17,9.91
2020-11-18,9.91
2020-11-19,9.91
2020-11-20,9.91
2020-11-21,9.91
2020-11-22,9.91
2020-11-23,9.91
2020-11-24,9.91
2020-11-25,9.91
2020-11-26,9.91
2020-11-27,9.91
2020-11-28,9.91
2020-11-29,9.91
2020-11-30,9.91
2020-12-01,9.91
2020-12-02,9.91
2020-12-03,9.91
2020-12-04,9.91
2020-12-05,9.91
2020-12-06,9.91
2020-12-07,9.91
2020-12-08,9.91
2020-12-09,9.91
2020-12-10,9.91
2020-12-11,9.91
2020-12-12,9.91
2020-12-13,9.91
2020-12-14,9.91
2020-12-15,9.91
2020-12-16,9.91
2020-12-17,9.91
2020-12-18,9.91
2020-12-19,9.91
2020-12-20,9.91
2020-12-21,9.91
2020-12-22,9.91
2020-12-23,9.91
2020-12-24,9.91
2020-12-25,9.91
2020-12-26,9.91
2020-12-27,9.91
2020-12-28,9.91
2020-12-29,9.91
2020-12-30,9.91
2020-12-31,9.91
2021-01-01,9.91
2021-01-02,9.91
2021-01-03,9.91
2021-01-04,9.91
2021-01-05,9.91
2021-01-06,9.91
2021-01-07,9.91
2021-01-08,9.91
2021-01-09,9.91
2021-01-10,9.91
2021-01-11,9.91
2021-01-12,9.91
2021-01-13,9.91
2021-01-14,9.91
2021-01-15,9.91
2021-01-16,9.91
2021-01-17,9.91
2021-01-18,9.91
2021-01-19,9.91
2021-01-20,9.91
2021-01-21,11.5
2021-01-22,11.5
2021-01-23,11.5
2021-01-24,11.5
2021-01-25,11.5
2021-01-26,11.5
2021-01-27,12.35
2021-01-28,12.35
2021-01-29,12.35
2021-01-30,12.35
2021-01-31,12.35
2021-02-01,12.35
2021-02-02,12.35
2021-02-03,12.35
2021-02-04,12.35
2021-02-05,12.35
2021-02-06,12.35
2021-02-07,12.35
2021-02-08,12.35
2021-02-09,12.35
2021-02-10,12.35
2021-02-11,12.35
2021-02-12,12.35
2021-02-13,12.35
2021-02-14,12.35
2021-02-15,12.35
2021-02-16,12.35
2021-02-17,12.35
2021-02-18,12.35
2021-02-19,12.35
2021-02-20,12.35
2021-02-21,12.35
2021-02-22,12.35
2021-02-23,12.35
2021-02-24,12.35
2021-02-25,12.35
2021-02-26,12.35
2021-02-27,12.35
2021-02-28,12.35
2021-03-01,12.35
2021-03-02,12.35
2021-03-03,12.35
2021-03-04,12.35
2021-03-05,12.35
2021-03-06,12.35
2021-03-07,12.35
2021-03-08,12.35
2021-03-09,12.35
2021-03-10,12.35
2021-03-11,11.063
2021-03-12,11.063
2021-03-13,11.063
2021-03-14,11.063
2021-03-15,11.063
2021-03-16,11.063
2021-03-17,11.063
2021-03-18,11.063
2021-03-19,11.063
2021-03-20,11.063
2021-03-21,11.063
2021-03-22,11.063
2021-03-23,11.063
2021-03-24,11.063
2021-03-25,11.063
2021-03-26,11.063
2021-03-27,11.063
2021-03-28,11.063
2021-03-29,11.063
2021-03-30,11.063
2021-03-31,11.063
2021-04-01,11.063
2021-04-02,11.063
2021-04-03,11.063
2021-04-04,11.063
2021-04-05,11.063
2021-04-06,11.063
2021-04-07,11.063
2021-04-08,11.063
2021-04-09,11.063
2021-04-10,11.063
2021-04-11,11.063
2021-04-12,11.063
2021-04-13,11.063
2021-04-14,11.063
2021-04-15,11.063
2021-04-16,11.063
2021-04-17,11.063
2021-04-18,11.063
2021-04-19,11.063
2021-04-20,11.063
2021-04-21,11.063
2021-04-22,10.658
2021-04-23,10.658
2021-04-24,10.658
2021-04-25,10.658
2021-04-26,10.658
2021-04-27,10.658
2021-04-28,10.72
2021-04-29,11.033
2021-04-30,11.033
2021-05-01,11.033
2021-05-02,11.033
2021-05-03,11.033
2021-05-04,11.033
2021-05-05,11.033
2021-05-06,11.033
2021-05-07,11.033
2021-05-08,11.033
2021-05-09,11.033
2021-05-10,11.033
2021-05-11,11.033
2021-05-12,11.086
2021-05-13,11.086
2021-05-14,11.086
2021-05-15,11.086
2021-05-16,11.086
2021-05-17,11.086
2021-05-18,11.086
2021-05-19,11.086
2021-05-20,11.086
2021-05-21,11.086
2021-05-22,11.086
2021-05-23,11.086
2021-05-24,11.086
2021-05-25,11.086
2021-05-26,11.086
2021-05-27,11.086
2021-05-28,11.086
2021-05-29,11.086
2021-05-30,11.086
2021-05-31,11.086
2021-06-01,11.086
2021-06-02,11.086
2021-06-03,11.086
2021-06-04,11.086
2021-06-05,11.086
2021-06-06,11.086
2021-06-07,11.086
2021-06-08,11.086
2021-06-09,11.086
2021-06-10,11.086
2021-06-11,11.086
2021-06-12,11.086
2021-06-13,11.086
2021-06-14,11.086
2021-06-15,11.086
2021-06-16,11.086
2021-06-17,11.086
2021-06-18,11.086
2021-06-19,11.086
2021-06-20,11.086
2021-06-21,11.033
2021-06-22,11.033
2021-06-23,11.033
2021-06-24,11.033
2021-06-25,11.033
2021-06-26,11.033
2021-06-27,11.033
2021-06-28,11.033
2021-06-29,11.033
2021-06-30,11.033
2021-07-01,11.033
2021-07-02,11.033
2021-07-03,11.033
2021-07-04,11.033
2021-07-05,11.033
2021-07-06,11.033
2021-07-07,11.033
2021-07-08,11.033
2021-07-09,11.033
2021-07-10,11.033
2021-07-11,11.033
2021-07-12,11.033
2021-07-13,11.033
2021-07-14,11.033
2021-07-15,11.033
2021-07-16,11.033
2021-07-17,11.033
2021-07-18,11.033
2021-07-19,11.033
2021-07-20,11.033
2021-07-21,11.033
2021-07-22,10.944
2021-07-23,10.944
2021-07-24,10.944
2021-07-25,10.944
2021-07-26,10.944
2021-07-27,10.944
2021-07-28,11.614
2021-07-29,11.658
2021-07-30,11.658
2021-07-31,11.658
2021-08-01,11.658
2021-08-02,11.658
2021-08-03,11.619
2021-08-04,11.619
2021-08-05,11.619
2021-08-06,11.619
2021-08-07,11.619
2021-08-08,11.619
2021-08-09,11.619
2021-08-10,11.619
2021-08-11,11.619
2021-08-12,11.619
2021-08-13,11.619
2021-08-14,11.619
2021-08-15,11.619
2021-08-16,11.619
2021-08-17,11.619
2021-08-18,11.619
2021-08-19,11.619
2021-08-20,11.619
2021-08-21,11.619
2021-08-22,11.619
2021-08-23,11.619
2021-08-24,11.619
2021-08-25,11.619
2021-08-26,11.619
2021-08-27,11.619
2021-08-28,11.619
2021-08-29,11.619
2021-08-30,11.619
2021-08-31,11.619
2021-09-01,11.619
2021-09-02,11.619
2021-09-03,11.619
2021-09-04,11.619
2021-09-05,11.619
2021-09-06,11.619
2021-09-07,11.619
2021-09-08,11.619
2021-09-09,11.619
2021-09-10,11.619
2021-09-11,11.619
2021-09-12,11.619
2021-09-13,11.619
2021-09-14,11.619
2021-09-15,11.619
2021-09-16,11.619
2021-09-17,11.619
2021-09-18,11.619
2021-09-19,11.619
2021-09-20,11.64
2021-09-21,11.64
2021-09-22,11.64
2021-09-23,11.64
2021-09-24,11.64
2021-09-25,11.64
2021-09-26,11.64
2021-09-27,11.64
2021-09-28,11.64
2021-09-29,11.64
2021-09-30,11.64
2021-10-01,11.64
2021-10-02,11.64
2021-10-03,11.64
2021-10-04,11.64
2021-10-05,11.64
2021-10-06,11.64
2021-10-07,11.64
2021-10-08,11.64
2021-10-09,11.64
2021-10-10,11.64
2021-10-11,11.64
2021-10-12,11.64
2021-10-13,11.64
2021-10-14,11.64
2021-10-15,11.64
2021-10-16,11.64
2021-10-17,11.64
2021-10-18,11.603
2021-10-19,11.603
2021-10-20,11.603
2021-10-21,11.603
2021-10-22,11.661
2021-10-23,11.661
2021-10-24,11.661
2021-10-25,11.742
2021-10-26,11.878
2021-10-27,12.198
2021-10-28,12.184
2021-10-29,12.135
2021-10-30,12.135
2021-10-31,12.135
2021-11-01,12.204
2021-11-02,12.24
2021-11-03,12.24
2021-11-04,12.24
2021-11-05,12.24
2021-11-06,12.24
2021-11-07,12.24
2021-11-08,12.24
2021-11-09,12.249
2021-11-10,12.249
2021-11-11,12.249
2021-11-12,12.249
2021-11-13,12.249
2021-11-14,12.249
2021-11-15,12.249
2021-11-16,12.292
2021-11-17,12.292
2021-11-18,12.292
2021-11-19,12.292
2021-11-20,12.292
2021-11-21,12.292
2021-11-22,12.34
2021-11-23,12.34
2021-11-24,12.34
2021-11-25,12.34
2021-11-26,12.34
2021-11-27,12.34
2021-11-28,12.34
2021-11-29,12.337
2021-11-30,12.337
2021-12-01,12.337
2021-12-02,12.337
2021-12-03,12.337
2021-12-04,12.337
2021-12-05,12.337
2021-12-06,12.337
2021-12-07,12.337
2021-12-08,12.337
2021-12-09,12.337
2021-12-10,12.337
2021-12-11,12.337
2021-12-12,12.337
2021-12-13,12.337
2021-12-14,12.337
2021-12-15,12.348
2021-12-16,12.348
2021-12-17,12.348
2021-12-18,12.348
2021-12-19,12.348
2021-12-20,12.348
2021-12-21,12.351
2021-12-22,12.351
2021-12-23,12.351
2021-12-24,12.351
2021-12-25,12.351
2021-12-26,12.351
2021-12-27,12.351
2021-12-28,12.351
2021-12-29,12.351
2021-12-30,12.351
2021-12-31,12.351
2022-01-01,12.351
2022-01-02,12.351
2022-01-03,12.446
2022-01-04,12.446
2022-01-05,12.446
2022-01-06,12.472
2022-01-07,12.472
2022-01-08,12.472
2022-01-09,12.472
2022-01-10,12.472
2022-01-11,12.472
2022-01-12,12.472
2022-01-13,12.472
2022-01-14,12.472
2022-01-15,12.472
2022-01-16,12.472
2022-01-17,12.472
2022-01-18,12.35
2022-01-19,12.398
2022-01-20,12.398
2022-01-21,12.397
2022-01-22,12.397
2022-01-23,12.397
2022-01-24,12.397
2022-01-25,12.414
2022-01-26,12.487
2022-01-27,12.485
2022-01-28,12.523
2022-01-29,12.523
2022-01-30,12.523
2022-01-31,12.547
2022-02-01,12.547
2022-02-02,12.547
2022-02-03,12.547
2022-02-04,12.546
2022-02-05,12.546
2022-02-06,12.546
2022-02-07,12.546
2022-02-08,12.556
2022-02-09,12.556
2022-02-10,12.556
2022-02-11,12.556
2022-02-12,12.556
2022-02-13,12.556
2022-02-14,12.556
2022-02-15,12.556
2022-02-16,12.556
2022-02-17,12.556
2022-02-18,12.556
2022-02-19,12.556
2022-02-20,12.556
2022-02-21,12.556
2022-02-22,12.556
2022-02-23,12.556
2022-02-24,12.556
2022-02-25,12.498
2022-02-26,12.498
2022-02-27,12.498
2022-02-28,12.498
2022-03-01,12.498
2022-03-02,12.498
2022-03-03,12.498
2022-03-04,12.498
2022-03-05,12.498
2022-03-06,12.498
2022-03-07,12.498
2022-03-08,12.498
2022-03-09,12.498
2022-03-10,12.498
2022-03-11,12.498
2022-03-12,12.498
2022-03-13,12.498
2022-03-14,12.498
2022-03-15,12.498
2022-03-16,12.498
2022-03-17,12.493
2022-03-18,12.493
2022-03-19,12.493
2022-03-20,12.493
2022-03-21,12.493
2022-03-22,12.493
2022-03-23,12.493
2022-03-24,12.487
2022-03-25,12.487
2022-03-26,12.487
2022-03-27,12.487
2022-03-28,12.487
2022-03-29,12.484
2022-03-30,12.484
2022-03-31,12.484
2022-04-01,12.484
2022-04-02,12.484
2022-04-03,12.484
2022-04-04,12.484
2022-04-05,12.484
2022-04-06,12.484
2022-04-07,12.484
2022-04-08,12.484
2022-04-09,12.484
2022-04-10,12.484
2022-04-11,12.477
2022-04-12,12.477
2022-04-13,12.477
2022-04-14,12.47
2022-04-15,12.499
2022-04-16,12.499
2022-04-17,12.499
2022-04-18,12.499
2022-04-19,12.492
2022-04-20,12.496
2022-04-21,12.496
2022-04-22,12.497
2022-04-23,12.497
2022-04-24,12.497
2022-04-25,12.498
2022-04-26,12.504
2022-04-27,12.516
2022-04-28,12.528
2022-04-29,12.481
2022-04-30,12.481
2022-05-01,12.481
2022-05-02,12.486
2022-05-03,12.495
2022-05-04,12.495
2022-05-05,12.495
2022-05-06,12.495
2022-05-07,12.495
2022-05-08,12.495
2022-05-09,12.495
2022-05-10,12.495
2022-05-11,12.495
2022-05-12,12.495
2022-05-13,12.495
2022-05-14,12.495
2022-05-15,12.495
2022-05-16,12.495
2022-05-17,12.495
2022-05-18,12.495
2022-05-19,12.495
2022-05-20,12.495
2022-05-21,12.495
2022-05-22,12.495
2022-05-23,12.495
2022-05-24,12.495
2022-05-25,12.495
2022-05-26,12.495
2022-05-27,12.495
2022-05-28,12.495
2022-05-29,12.495
2022-05-30,12.495
2022-05-31,12.495
2022-06-01,12.495
2022-06-02,12.496
2022-06-03,12.493
2022-06-04,12.49
2022-06-05,12.49
2022-06-06,12.49
2022-06-07,12.477
2022-06-08,12.476
2022-06-09,12.464
2022-06-10,12.463
2022-06-11,12.463
2022-06-12,12.463
2022-06-13,12.463
2022-06-14,12.463
2022-06-15,12.463
2022-06-16,12.463
2022-06-17,12.463
2022-06-18,12.463
2022-06-19,12.463
2022-06-20,12.463
2022-06-21,12.463
2022-06-22,12.463
2022-06-23,12.463
2022-06-24,12.458
2022-06-25,12.458
2022-06-26,12.458
2022-06-27,12.454
2022-06-28,12.45
2022-06-29,12.431
2022-06-30,12.45
2022-07-01,12.45
2022-07-02,12.45
2022-07-03,12.45
2022-07-04,12.45
2022-07-05,12.45
2022-07-06,12.441
2022-07-07,12.435
2022-07-08,12.435
2022-07-09,12.435
2022-07-10,12.435
2022-07-11,12.44
2022-07-12,12.431
2022-07-13,12.431
2022-07-14,12.417
2022-07-15,12.417
2022-07-16,12.417
2022-07-17,12.417
2022-07-18,12.433
2022-07-19,12.428
2022-07-20,12.415
2022-07-21,12.407
2022-07-22,12.407
2022-07-23,12.407
2022-07-24,12.407
2022-07-25,12.405
2022-07-26,12.3
2022-07-27,12.042
2022-07-28,12.053
2022-07-29,12.012
2022-07-30,12.012
2022-07-31,12.012
2022-08-01,12.012
2022-08-02,12.013
2022-08-03,12.005
2022-08-04,12.005
2022-08-05,12.005
2022-08-06,12.005
2022-08-07,12.005
2022-08-08,11.992
2022-08-09,11.992
2022-08-10,11.992
2022-08-11,11.982
2022-08-12,11.982
2022-08-13,11.982
2022-08-14,12.008
2022-08-15,12.008
2022-08-16,12.008
2022-08-17,12.008
2022-08-18,12.008
2022-08-19,12.005
2022-08-20,12.005
2022-08-21,12.005
2022-08-22,12.005
2022-08-23,12.005
2022-08-24,12.009
2022-08-25,11.962
2022-08-26,11.961
2022-08-27,11.961
2022-08-28,11.961
2022-08-29,11.961
2022-08-30,11.94
2022-08-31,11.94
2022-09-01,11.94
2022-09-02,11.94
2022-09-03,11.94
2022-09-04,11.94
2022-09-05,11.94
2022-09-06,11.94
2022-09-07,11.94
2022-09-08,11.94
2022-09-09,11.94
2022-09-10,11.94
2022-09-11,11.94
2022-09-12,11.94
2022-09-13,11.94
2022-09-14,11.94
2022-09-15,11.932
2022-09-16,11.932
2022-09-17,11.932
2022-09-18,11.932
2022-09-19,11.932
2022-09-20,11.932
2022-09-21,11.932
2022-09-22,11.931
2022-09-23,11.931
2022-09-24,11.931
2022-09-25,11.931
2022-09-26,11.924
2022-09-27,11.924
2022-09-28,11.924
2022-09-29,11.924
2022-09-30,11.92
2022-10-01,11.92
2022-10-02,11.92
2022-10-03,11.887
2022-10-04,11.887
2022-10-05,11.887
2022-10-06,11.887
2022-10-07,11.887
2022-10-08,11.887
2022-10-09,11.887
2022-10-10,11.887
2022-10-11,11.876
2022-10-12,11.876
2022-10-13,11.872
2022-10-14,11.855
2022-10-15,11.855
2022-10-16,11.853
2022-10-17,11.853
2022-10-18,11.837
2022-10-19,11.82
2022-10-20,11.812
2022-10-21,11.784
2022-10-22,11.784
2022-10-23,11.784
2022-10-24,11.784
2022-10-25,11.742
2022-10-26,11.399
2022-10-27,11.372
2022-10-28,11.305
2022-10-29,11.305
2022-10-30,11.305
2022-10-31,11.311
2022-11-01,11.298
2022-11-02,11.297
2022-11-03,11.289
2022-11-04,11.27
2022-11-05,11.27
2022-11-06,11.257
2022-11-07,11.272
2022-11-08,11.272
2022-11-09,11.272
2022-11-10,11.272
2022-11-11,11.272
2022-11-12,11.272
2022-11-13,11.272
2022-11-14,11.27
2022-11-15,11.27
2022-11-16,11.248
2022-11-17,11.248
2022-11-18,11.248
2022-11-19,11.248
2022-11-20,11.248
2022-11-21,11.247
2022-11-22,11.247
2022-11-23,11.247
2022-11-24,11.186
2022-11-25,11.186
2022-11-26,11.186
2022-11-27,11.186
2022-11-28,11.186
2022-11-29,11.186
2022-11-30,11.186
2022-12-01,11.177
2022-12-02,11.177
2022-12-03,11.177
2022-12-04,11.177
2022-12-05,11.177
2022-12-06,11.177
2022-12-07,11.177
2022-12-08,11.177
2022-12-09,11.177
2022-12-10,11.177
2022-12-11,11.177
2022-12-12,11.177
2022-12-13,11.177
2022-12-14,11.177
2022-12-15,11.177
2022-12-16,11.176
2022-12-17,11.178
2022-12-18,11.178
2022-12-19,11.178
2022-12-20,11.178
2022-12-21,11.178
2022-12-22,11.178
2022-12-23,11.178
2022-12-24,11.178
2022-12-25,11.178
2022-12-26,11.178
2022-12-27,11.178
2022-12-28,11.178
2022-12-29,11.178
2022-12-30,11.165
2022-12-31,11.165
2023-01-01,11.165
2023-01-02,11.165
2023-01-03,11.165
2023-01-04,11.167
2023-01-05,11.167
2023-01-06,11.161
2023-01-07,11.161
2023-01-08,11.161
2023-01-09,11.154
2023-01-10,11.149
2023-01-11,11.149
2023-01-12,11.149
2023-01-13,11.141
2023-01-14,11.141
2023-01-15,11.141
2023-01-16,11.141
2023-01-17,11.117
2023-01-18,11.107
2023-01-19,11.107
2023-01-20,11.107
2023-01-21,11.107
2023-01-22,11.088
2023-01-23,11.12
2023-01-24,11.078
2023-01-25,10.947
2023-01-26,10.902
2023-01-27,10.859
2023-01-28,10.859
2023-01-29,10.857
2023-01-30,10.857
2023-01-31,10.857
2023-02-01,10.857
2023-02-02,10.857
2023-02-03,10.842
2023-02-04,10.842
2023-02-05,10.842
2023-02-06,10.83
2023-02-07,10.799
2023-02-08,10.748
2023-02-09,10.748
2023-02-10,10.753
2023-02-11,10.753
2023-02-12,10.753
2023-02-13,10.759
2023-02-14,10.759
2023-02-15,10.759
2023-02-16,10.76
2023-02-17,10.76
2023-02-18,10.76
2023-02-19,10.76
2023-02-20,10.76
2023-02-21,10.76
2023-02-22,10.76
2023-02-23,10.76
2023-02-24,10.76
2023-02-25,10.76
2023-02-26,10.76
2023-02-27,10.76
2023-02-28,10.76
2023-03-01,10.763
2023-03-02,10.763
2023-03-03,10.764
2023-03-04,10.764
2023-03-05,10.764
2023-03-06,10.764
2023-03-07,10.764
2023-03-08,10.764
2023-03-09,10.764
2023-03-10,10.764
2023-03-11,10.764
2023-03-12,10.764
2023-03-13,10.764
2023-03-14,10.764
2023-03-15,10.764
2023-03-16,10.764
2023-03-17,10.766
2023-03-18,10.766
2023-03-19,10.762
2023-03-20,10.76
2023-03-21,10.76
2023-03-22,10.76
2023-03-23,10.76
2023-03-24,10.76
2023-03-25,10.76
2023-03-26,10.761
2023-03-27,10.765
2023-03-28,10.765
2023-03-29,10.765
2023-03-30,10.765
2023-03-31,10.765
2023-04-01,10.765
2023-04-02,10.765
2023-04-03,10.765
2023-04-04,10.765
2023-04-05,10.765
2023-04-06,10.765
2023-04-07,10.765
2023-04-08,10.765
2023-04-09,10.765
2023-04-10,10.765
2023-04-11,10.758
2023-04-12,10.758
2023-04-13,10.758
2023-04-14,10.76
2023-04-15,10.76
2023-04-16,10.759
2023-04-17,10.759
2023-04-18,10.76
2023-04-19,10.746
2023-04-20,10.746
2023-04-21,10.741
2023-04-22,10.741
2023-04-23,10.741
2023-04-24,10.741
2023-04-25,10.818
2023-04-26,10.923
2023-04-27,10.948
2023-04-28,10.951
2023-04-29,10.951
2023-04-30,10.953
2023-05-01,10.96
2023-05-02,10.962
2023-05-03,10.962
2023-05-04,10.962
2023-05-05,10.967
2023-05-06,10.967
2023-05-07,10.967
2023-05-08,10.967
2023-05-09,10.972
2023-05-10,10.973
2023-05-11,10.973
2023-05-12,10.973
2023-05-13,10.973
2023-05-14,10.973
2023-05-15,10.973
2023-05-16,10.973
2023-05-17,10.973
2023-05-18,10.972
2023-05-19,10.972
2023-05-20,10.972
2023-05-21,10.972
2023-05-22,10.972
2023-05-23,10.972
2023-05-24,10.976
2023-05-25,10.974
2023-05-26,10.974
2023-05-27,10.974
2023-05-28,10.974
2023-05-29,10.974
2023-05-30,10.987
2023-05-31,10.981
2023-06-01,10.981
2023-06-02,10.984
2023-06-03,10.984
2023-06-04,10.984
2023-06-05,10.984
2023-06-06,10.984
2023-06-07,10.984
2023-06-08,10.984
2023-06-09,10.984
2023-06-10,10.984
2023-06-11,10.984
2023-06-12,10.984
2023-06-13,10.984
2023-06-14,10.984
2023-06-15,10.986
2023-06-16,10.986
2023-06-17,10.986
2023-06-18,10.986
2023-06-19,10.986
2023-06-20,10.986
2023-06-21,10.988
2023-06-22,11.007
2023-06-23,11.007
