,VRTX US Equity
,BEST_EPS
2023-06-09,15.918
2023-06-10,15.918
2023-06-11,15.918
2023-06-12,15.918
2023-06-13,15.918
2023-06-14,15.917
2023-06-15,15.917
2023-06-16,15.917
2023-06-17,15.917
2023-06-18,15.917
2023-06-19,15.917
2023-06-20,15.917
2023-06-21,15.917
2023-06-22,15.924
2023-06-23,15.924
2023-06-24,15.924
2023-06-25,15.93
2023-06-26,15.868
2023-06-27,15.868
2023-06-28,15.868
2023-06-29,15.868
2023-06-30,15.882
2023-07-01,15.882
2023-07-02,15.882
2023-07-03,15.882
2023-07-04,15.882
2023-07-05,15.882
2023-07-06,15.882
2023-07-07,15.869
2023-07-08,15.869
2023-07-09,15.869
2023-07-10,15.869
2023-07-11,15.869
2023-07-12,15.869
2023-07-13,15.869
2023-07-14,15.869
2023-07-15,15.869
2023-07-16,15.869
2023-07-17,15.867
2023-07-18,15.867
2023-07-19,15.874
2023-07-20,15.933
2023-07-21,15.938
2023-07-22,15.938
2023-07-23,15.938
2023-07-24,15.917
2023-07-25,15.917
2023-07-26,15.917
2023-07-27,15.917
2023-07-28,15.917
2023-07-29,15.917
2023-07-30,15.917
2023-07-31,15.917
2023-08-01,15.983
2023-08-02,15.988
2023-08-03,15.979
2023-08-04,16.021
2023-08-05,16.021
2023-08-06,16.021
2023-08-07,16.021
2023-08-08,16.021
2023-08-09,16.013
2023-08-10,16.044
2023-08-11,16.044
2023-08-12,16.044
2023-08-13,16.044
2023-08-14,16.044
2023-08-15,16.044
2023-08-16,16.044
2023-08-17,16.044
2023-08-18,16.044
2023-08-19,16.044
2023-08-20,16.044
2023-08-21,16.044
2023-08-22,16.044
2023-08-23,16.044
2023-08-24,16.044
2023-08-25,16.044
2023-08-26,16.044
2023-08-27,16.044
2023-08-28,16.044
2023-08-29,16.044
2023-08-30,15.983
2023-08-31,15.983
2023-09-01,16.0
2023-09-02,16.0
2023-09-03,16.0
2023-09-04,16.0
2023-09-05,16.0
2023-09-06,16.063
2023-09-07,16.068
2023-09-08,16.068
2023-09-09,16.068
2023-09-10,16.068
2023-09-11,16.068
2023-09-12,16.068
2023-09-13,16.068
2023-09-14,16.068
2023-09-15,16.068
2023-09-16,16.068
2023-09-17,16.068
2023-09-18,16.068
2023-09-19,16.068
2023-09-20,16.068
2023-09-21,16.068
2023-09-22,16.068
2023-09-23,16.068
2023-09-24,16.068
2023-09-25,16.068
2023-09-26,16.068
2023-09-27,16.068
2023-09-28,16.068
2023-09-29,16.069
2023-09-30,16.069
2023-10-01,16.069
2023-10-02,16.069
2023-10-03,16.069
2023-10-04,15.933
2023-10-05,15.933
2023-10-06,15.933
2023-10-07,15.933
2023-10-08,15.933
2023-10-09,15.933
2023-10-10,15.933
2023-10-11,15.933
2023-10-12,15.933
2023-10-13,15.935
2023-10-14,15.935
2023-10-15,15.935
2023-10-16,15.913
2023-10-17,15.928
2023-10-18,16.066
2023-10-19,16.066
2023-10-20,16.066
2023-10-21,16.066
2023-10-22,16.066
2023-10-23,16.066
2023-10-24,16.037
2023-10-25,16.037
2023-10-26,16.037
2023-10-27,16.034
2023-10-28,16.034
2023-10-29,16.034
2023-10-30,16.034
2023-10-31,16.036
2023-11-01,16.036
2023-11-02,16.029
2023-11-03,16.029
2023-11-04,16.029
2023-11-05,16.029
2023-11-06,16.121
2023-11-07,16.261
2023-11-08,16.239
2023-11-09,16.262
2023-11-10,16.497
2023-11-11,16.497
2023-11-12,16.497
2023-11-13,16.497
2023-11-14,16.467
2023-11-15,16.476
2023-11-16,16.476
2023-11-17,16.476
2023-11-18,16.476
2023-11-19,16.476
2023-11-20,16.476
2023-11-21,16.476
2023-11-22,16.476
2023-11-23,16.476
2023-11-24,16.476
2023-11-25,16.476
2023-11-26,16.476
2023-11-27,16.476
2023-11-28,16.476
2023-11-29,16.476
2023-11-30,16.476
2023-12-01,16.476
2023-12-02,16.476
2023-12-03,16.476
2023-12-04,16.476
2023-12-05,16.476
2023-12-06,16.476
2023-12-07,16.476
2023-12-08,16.408
2023-12-09,16.406
2023-12-10,16.401
2023-12-11,16.401
2023-12-12,16.405
2023-12-13,16.44
2023-12-14,16.44
2023-12-15,16.44
2023-12-16,16.44
2023-12-17,16.44
2023-12-18,16.441
2023-12-19,16.454
2023-12-20,16.454
2023-12-21,16.454
2023-12-22,16.454
2023-12-23,16.454
2023-12-24,16.454
2023-12-25,16.454
2023-12-26,16.454
2023-12-27,16.454
2023-12-28,16.454
2023-12-29,16.454
2023-12-30,16.454
2023-12-31,16.454
2024-01-01,16.454
2024-01-02,16.454
2024-01-03,16.477
2024-01-04,16.476
2024-01-05,16.476
2024-01-06,16.476
2024-01-07,16.476
2024-01-08,16.372
2024-01-09,16.372
2024-01-10,16.372
2024-01-11,16.372
2024-01-12,16.433
2024-01-13,16.433
2024-01-14,16.433
2024-01-15,16.433
2024-01-16,16.433
2024-01-17,16.433
2024-01-18,16.444
2024-01-19,16.444
2024-01-20,16.444
2024-01-21,16.444
2024-01-22,16.444
2024-01-23,16.444
2024-01-24,16.526
2024-01-25,16.546
2024-01-26,16.568
2024-01-27,16.568
2024-01-28,16.568
2024-01-29,16.568
2024-01-30,16.566
2024-01-31,16.628
2024-02-01,16.61
2024-02-02,16.61
2024-02-03,16.61
2024-02-04,16.61
2024-02-05,16.6
2024-02-06,16.624
2024-02-07,16.702
2024-02-08,16.71
2024-02-09,16.741
2024-02-10,16.741
2024-02-11,16.741
2024-02-12,16.741
2024-02-13,16.741
2024-02-14,16.78
2024-02-15,16.78
2024-02-16,16.78
2024-02-17,16.78
2024-02-18,16.78
2024-02-19,16.78
2024-02-20,16.78
2024-02-21,16.78
2024-02-22,16.779
2024-02-23,16.779
2024-02-24,16.779
2024-02-25,16.779
2024-02-26,16.779
2024-02-27,16.779
2024-02-28,16.779
2024-02-29,16.779
2024-03-01,16.779
2024-03-02,16.779
2024-03-03,16.779
2024-03-04,16.779
2024-03-05,16.779
2024-03-06,16.779
2024-03-07,16.779
2024-03-08,16.779
2024-03-09,16.779
2024-03-10,16.779
2024-03-11,16.779
2024-03-12,16.779
2024-03-13,16.779
2024-03-14,16.779
2024-03-15,16.779
2024-03-16,16.779
2024-03-17,16.779
2024-03-18,16.779
2024-03-19,16.779
2024-03-20,16.779
2024-03-21,16.779
2024-03-22,16.779
2024-03-23,16.779
2024-03-24,16.779
2024-03-25,16.779
2024-03-26,16.778
2024-03-27,16.773
2024-03-28,16.773
2024-03-29,16.773
2024-03-30,16.773
2024-03-31,16.773
2024-04-01,16.773
2024-04-02,16.773
2024-04-03,16.773
2024-04-04,16.773
2024-04-05,16.773
2024-04-06,16.773
2024-04-07,16.773
2024-04-08,16.773
