,FDS US Equity
2020-06-16,14.94
2020-06-17,14.94
2020-06-18,14.94
2020-06-19,14.94
2020-06-20,14.94
2020-06-21,14.94
2020-06-22,14.94
2020-06-23,14.94
2020-06-24,14.94
2020-06-25,13.495
2020-06-26,13.495
2020-06-27,13.495
2020-06-28,13.495
2020-06-29,13.495
2020-06-30,13.495
2020-07-01,13.495
2020-07-02,13.495
2020-07-03,13.495
2020-07-04,13.495
2020-07-05,13.495
2020-07-06,13.495
2020-07-07,13.495
2020-07-08,13.495
2020-07-09,13.495
2020-07-10,13.495
2020-07-11,13.495
2020-07-12,13.495
2020-07-13,13.495
2020-07-14,13.495
2020-07-15,13.495
2020-07-16,13.495
2020-07-17,13.495
2020-07-18,13.495
2020-07-19,13.495
2020-07-20,13.495
2020-07-21,13.495
2020-07-22,13.495
2020-07-23,13.495
2020-07-24,13.495
2020-07-25,13.495
2020-07-26,13.495
2020-07-27,13.495
2020-07-28,13.495
2020-07-29,13.495
2020-07-30,13.495
2020-07-31,13.495
2020-08-01,13.495
2020-08-02,13.495
2020-08-03,13.495
2020-08-04,13.495
2020-08-05,13.495
2020-08-06,13.495
2020-08-07,13.495
2020-08-08,13.495
2020-08-09,13.495
2020-08-10,13.495
2020-08-11,13.495
2020-08-12,13.495
2020-08-13,13.495
2020-08-14,13.495
2020-08-15,13.495
2020-08-16,13.495
2020-08-17,13.495
2020-08-18,13.495
2020-08-19,13.495
2020-08-20,13.495
2020-08-21,13.495
2020-08-22,13.495
2020-08-23,13.495
2020-08-24,13.495
2020-08-25,13.495
2020-08-26,13.495
2020-08-27,13.495
2020-08-28,13.495
2020-08-29,13.495
2020-08-30,13.495
2020-08-31,13.495
2020-09-01,13.495
2020-09-02,13.495
2020-09-03,13.495
2020-09-04,13.495
2020-09-05,13.495
2020-09-06,13.495
2020-09-07,13.495
2020-09-08,13.495
2020-09-09,13.495
2020-09-10,13.495
2020-09-11,13.495
2020-09-12,13.495
2020-09-13,13.495
2020-09-14,13.495
2020-09-15,13.495
2020-09-16,13.495
2020-09-17,13.495
2020-09-18,13.495
2020-09-19,13.495
2020-09-20,13.495
2020-09-21,13.495
2020-09-22,13.495
2020-09-23,13.495
2020-09-24,14.94
2020-09-25,13.845
2020-09-26,13.845
2020-09-27,13.845
2020-09-28,13.845
2020-09-29,13.845
2020-09-30,13.845
2020-10-01,13.845
2020-10-02,13.845
2020-10-03,13.845
2020-10-04,13.845
2020-10-05,13.845
2020-10-06,13.845
2020-10-07,13.845
2020-10-08,13.845
2020-10-09,13.845
2020-10-10,13.845
2020-10-11,13.845
2020-10-12,13.845
2020-10-13,13.845
2020-10-14,13.845
2020-10-15,13.845
2020-10-16,13.845
2020-10-17,13.845
2020-10-18,13.845
2020-10-19,13.845
2020-10-20,13.845
2020-10-21,13.845
2020-10-22,13.845
2020-10-23,13.845
2020-10-24,13.845
2020-10-25,13.845
2020-10-26,13.845
2020-10-27,13.845
2020-10-28,13.845
2020-10-29,13.845
2020-10-30,13.845
2020-10-31,13.845
2020-11-01,13.845
2020-11-02,13.845
2020-11-03,13.845
2020-11-04,13.845
2020-11-05,13.845
2020-11-06,13.845
2020-11-07,13.845
2020-11-08,13.845
2020-11-09,13.845
2020-11-10,13.845
2020-11-11,13.845
2020-11-12,13.845
2020-11-13,13.845
2020-11-14,13.845
2020-11-15,13.845
2020-11-16,13.845
2020-11-17,13.845
2020-11-18,13.845
2020-11-19,13.845
2020-11-20,13.845
2020-11-21,13.845
2020-11-22,13.845
2020-11-23,13.845
2020-11-24,13.845
2020-11-25,13.845
2020-11-26,13.845
2020-11-27,13.845
2020-11-28,13.845
2020-11-29,13.845
2020-11-30,13.845
2020-12-01,13.845
2020-12-02,13.845
2020-12-03,13.845
2020-12-04,13.845
2020-12-05,13.845
2020-12-06,13.845
2020-12-07,13.845
2020-12-08,13.845
2020-12-09,13.845
2020-12-10,13.845
2020-12-11,13.845
2020-12-12,13.845
2020-12-13,13.845
2020-12-14,13.845
2020-12-15,13.845
2020-12-16,13.845
2020-12-17,13.845
2020-12-18,13.845
2020-12-19,13.845
2020-12-20,13.845
2020-12-21,15.285
2020-12-22,15.285
2020-12-23,15.285
2020-12-24,15.285
2020-12-25,15.285
2020-12-26,15.285
2020-12-27,15.285
2020-12-28,15.285
2020-12-29,15.285
2020-12-30,15.285
2020-12-31,15.285
2021-01-01,15.285
2021-01-02,15.285
2021-01-03,15.285
2021-01-04,15.285
2021-01-05,15.285
2021-01-06,15.285
2021-01-07,15.285
2021-01-08,15.285
2021-01-09,15.285
2021-01-10,15.285
2021-01-11,15.285
2021-01-12,15.285
2021-01-13,15.285
2021-01-14,15.285
2021-01-15,15.285
2021-01-16,15.285
2021-01-17,15.285
2021-01-18,15.285
2021-01-19,15.285
2021-01-20,15.285
2021-01-21,15.285
2021-01-22,15.285
2021-01-23,15.285
2021-01-24,15.285
2021-01-25,15.285
2021-01-26,15.285
2021-01-27,15.285
2021-01-28,15.285
2021-01-29,15.285
2021-01-30,15.285
2021-01-31,15.285
2021-02-01,15.285
2021-02-02,15.285
2021-02-03,15.285
2021-02-04,15.285
2021-02-05,15.285
2021-02-06,15.285
2021-02-07,15.285
2021-02-08,15.285
2021-02-09,15.285
2021-02-10,15.285
2021-02-11,15.285
2021-02-12,15.285
2021-02-13,15.285
2021-02-14,15.285
2021-02-15,15.285
2021-02-16,15.285
2021-02-17,15.285
2021-02-18,15.285
2021-02-19,15.285
2021-02-20,15.285
2021-02-21,15.285
2021-02-22,15.285
2021-02-23,15.285
2021-02-24,15.285
2021-02-25,15.285
2021-02-26,15.285
2021-02-27,15.285
2021-02-28,15.285
2021-03-01,15.285
2021-03-02,15.285
2021-03-03,15.285
2021-03-04,15.285
2021-03-05,15.285
2021-03-06,15.285
2021-03-07,15.285
2021-03-08,15.285
2021-03-09,15.285
2021-03-10,15.285
2021-03-11,15.285
2021-03-12,15.285
2021-03-13,15.285
2021-03-14,15.285
2021-03-15,15.285
2021-03-16,15.285
2021-03-17,15.285
2021-03-18,15.285
2021-03-19,15.285
2021-03-20,15.285
2021-03-21,15.285
2021-03-22,15.285
2021-03-23,15.285
2021-03-24,15.285
2021-03-25,15.285
2021-03-26,15.285
2021-03-27,15.285
2021-03-28,15.285
2021-03-29,15.285
2021-03-30,14.24
2021-03-31,14.24
2021-04-01,14.24
2021-04-02,14.24
2021-04-03,14.24
2021-04-04,14.24
2021-04-05,14.24
2021-04-06,14.24
2021-04-07,14.24
2021-04-08,14.24
2021-04-09,14.24
2021-04-10,14.24
2021-04-11,14.24
2021-04-12,14.24
2021-04-13,14.24
2021-04-14,14.24
2021-04-15,14.24
2021-04-16,14.24
2021-04-17,14.24
2021-04-18,14.24
2021-04-19,14.24
2021-04-20,14.24
2021-04-21,14.24
2021-04-22,14.24
2021-04-23,14.24
2021-04-24,14.24
2021-04-25,14.24
2021-04-26,14.24
2021-04-27,14.24
2021-04-28,14.24
2021-04-29,14.24
2021-04-30,14.24
2021-05-01,14.24
2021-05-02,14.24
2021-05-03,14.24
2021-05-04,14.24
2021-05-05,14.24
2021-05-06,14.24
2021-05-07,14.24
2021-05-08,14.24
2021-05-09,14.24
2021-05-10,14.24
2021-05-11,14.24
2021-05-12,14.24
2021-05-13,14.24
2021-05-14,14.24
2021-05-15,14.24
2021-05-16,14.24
2021-05-17,14.24
2021-05-18,14.24
2021-05-19,14.24
2021-05-20,14.24
2021-05-21,14.24
2021-05-22,14.24
2021-05-23,14.24
2021-05-24,14.24
2021-05-25,14.24
2021-05-26,14.24
2021-05-27,14.24
2021-05-28,14.24
2021-05-29,14.24
2021-05-30,14.24
2021-05-31,14.24
2021-06-01,14.24
2021-06-02,14.24
2021-06-03,14.24
2021-06-04,14.24
2021-06-05,14.24
2021-06-06,14.24
2021-06-07,14.24
2021-06-08,14.24
2021-06-09,14.24
2021-06-10,14.24
2021-06-11,14.24
2021-06-12,14.24
2021-06-13,14.24
2021-06-14,14.24
2021-06-15,14.24
2021-06-16,14.24
2021-06-17,14.24
2021-06-18,14.24
2021-06-19,14.24
2021-06-20,14.24
2021-06-21,14.24
2021-06-22,14.24
2021-06-23,14.24
2021-06-24,14.24
2021-06-25,14.24
2021-06-26,14.24
2021-06-27,14.24
2021-06-28,14.24
2021-06-29,14.2
2021-06-30,14.23
2021-07-01,14.23
2021-07-02,14.23
2021-07-03,14.23
2021-07-04,14.23
2021-07-05,14.23
2021-07-06,14.23
2021-07-07,14.23
2021-07-08,14.23
2021-07-09,14.23
2021-07-10,14.23
2021-07-11,14.23
2021-07-12,14.23
2021-07-13,14.077
2021-07-14,14.077
2021-07-15,14.077
2021-07-16,14.077
2021-07-17,14.077
2021-07-18,14.077
2021-07-19,14.077
2021-07-20,14.077
2021-07-21,14.077
2021-07-22,14.077
2021-07-23,14.077
2021-07-24,14.077
2021-07-25,14.077
2021-07-26,14.077
2021-07-27,14.077
2021-07-28,14.077
2021-07-29,14.077
2021-07-30,14.077
2021-07-31,14.077
2021-08-01,14.077
2021-08-02,14.077
2021-08-03,14.077
2021-08-04,14.077
2021-08-05,14.077
2021-08-06,14.077
2021-08-07,14.077
2021-08-08,14.077
2021-08-09,14.077
2021-08-10,14.077
2021-08-11,14.077
2021-08-12,14.077
2021-08-13,14.077
2021-08-14,14.077
2021-08-15,14.077
2021-08-16,14.077
2021-08-17,14.077
2021-08-18,14.077
2021-08-19,14.077
2021-08-20,14.077
2021-08-21,14.077
2021-08-22,14.077
2021-08-23,14.077
2021-08-24,14.077
2021-08-25,14.238
2021-08-26,14.238
2021-08-27,14.238
2021-08-28,14.238
2021-08-29,14.238
2021-08-30,14.238
2021-08-31,14.238
2021-09-01,14.238
2021-09-02,14.238
2021-09-03,14.238
2021-09-04,14.238
2021-09-05,14.238
2021-09-06,14.238
2021-09-07,14.238
2021-09-08,14.238
2021-09-09,14.238
2021-09-10,14.238
2021-09-11,14.238
2021-09-12,14.238
2021-09-13,14.238
2021-09-14,14.238
2021-09-15,14.238
2021-09-16,14.238
2021-09-17,14.238
2021-09-18,14.238
2021-09-19,14.238
2021-09-20,14.238
2021-09-21,14.238
2021-09-22,14.238
2021-09-23,14.238
2021-09-24,14.238
2021-09-25,14.238
2021-09-26,14.238
2021-09-27,14.238
2021-09-28,14.525
2021-09-29,14.407
2021-09-30,14.543
2021-10-01,14.543
2021-10-02,14.543
2021-10-03,14.543
2021-10-04,14.543
2021-10-05,14.543
2021-10-06,14.543
2021-10-07,14.543
2021-10-08,14.543
2021-10-09,14.543
2021-10-10,14.543
2021-10-11,14.543
2021-10-12,14.603
2021-10-13,14.603
2021-10-14,14.603
2021-10-15,14.603
2021-10-16,14.603
2021-10-17,14.603
2021-10-18,14.603
2021-10-19,14.603
2021-10-20,14.603
2021-10-21,14.603
2021-10-22,14.603
2021-10-23,14.603
2021-10-24,14.603
2021-10-25,14.603
2021-10-26,14.603
2021-10-27,14.603
2021-10-28,14.603
2021-10-29,14.603
2021-10-30,14.603
2021-10-31,14.603
2021-11-01,14.603
2021-11-02,14.603
2021-11-03,14.603
2021-11-04,14.603
2021-11-05,14.603
2021-11-06,14.603
2021-11-07,14.603
2021-11-08,14.603
2021-11-09,14.603
2021-11-10,14.603
2021-11-11,14.603
2021-11-12,14.603
2021-11-13,14.603
2021-11-14,14.603
2021-11-15,14.575
2021-11-16,14.575
2021-11-17,14.575
2021-11-18,14.575
2021-11-19,14.575
2021-11-20,14.575
2021-11-21,14.575
2021-11-22,14.575
2021-11-23,14.575
2021-11-24,14.575
2021-11-25,14.575
2021-11-26,14.575
2021-11-27,14.575
2021-11-28,14.575
2021-11-29,14.575
2021-11-30,14.575
2021-12-01,14.575
2021-12-02,14.575
2021-12-03,14.575
2021-12-04,14.575
2021-12-05,14.575
2021-12-06,14.575
2021-12-07,14.575
2021-12-08,14.575
2021-12-09,14.575
2021-12-10,14.575
2021-12-11,14.575
2021-12-12,14.575
2021-12-13,14.575
2021-12-14,14.575
2021-12-15,14.575
2021-12-16,14.575
2021-12-17,14.575
2021-12-18,14.575
2021-12-19,14.575
2021-12-20,14.575
2021-12-21,14.702
2021-12-22,14.751
2021-12-23,14.79
2021-12-24,14.79
2021-12-25,14.79
2021-12-26,14.79
2021-12-27,14.821
2021-12-28,14.821
2021-12-29,14.821
2021-12-30,14.821
2021-12-31,14.821
2022-01-01,14.821
2022-01-02,14.821
2022-01-03,14.821
2022-01-04,14.821
2022-01-05,14.821
2022-01-06,14.821
2022-01-07,14.91
2022-01-08,14.91
2022-01-09,14.91
2022-01-10,14.91
2022-01-11,14.91
2022-01-12,14.91
2022-01-13,14.987
2022-01-14,14.987
2022-01-15,14.987
2022-01-16,14.987
2022-01-17,14.987
2022-01-18,14.987
2022-01-19,14.987
2022-01-20,14.987
2022-01-21,14.987
2022-01-22,14.987
2022-01-23,14.987
2022-01-24,14.987
2022-01-25,14.987
2022-01-26,14.987
2022-01-27,14.987
2022-01-28,14.987
2022-01-29,14.987
2022-01-30,14.987
2022-01-31,14.987
2022-02-01,14.987
2022-02-02,14.987
2022-02-03,14.987
2022-02-04,14.987
2022-02-05,14.987
2022-02-06,14.987
2022-02-07,14.987
2022-02-08,14.987
2022-02-09,14.987
2022-02-10,14.987
2022-02-11,14.987
2022-02-12,14.987
2022-02-13,14.987
2022-02-14,14.987
2022-02-15,14.987
2022-02-16,14.987
2022-02-17,14.987
2022-02-18,15.087
2022-02-19,15.087
2022-02-20,15.087
2022-02-21,15.087
2022-02-22,15.087
2022-02-23,15.087
2022-02-24,15.087
2022-02-25,15.087
2022-02-26,15.087
2022-02-27,15.087
2022-02-28,15.087
2022-03-01,15.068
2022-03-02,15.068
2022-03-03,15.068
2022-03-04,15.068
2022-03-05,15.068
2022-03-06,15.068
2022-03-07,15.086
2022-03-08,15.086
2022-03-09,15.086
2022-03-10,15.112
2022-03-11,15.112
2022-03-12,15.112
2022-03-13,15.112
2022-03-14,15.112
2022-03-15,15.112
2022-03-16,15.112
2022-03-17,15.112
2022-03-18,15.112
2022-03-19,15.112
2022-03-20,15.112
2022-03-21,15.206
2022-03-22,15.206
2022-03-23,15.206
2022-03-24,15.4
2022-03-25,15.658
2022-03-26,15.658
2022-03-27,15.658
2022-03-28,15.733
2022-03-29,15.724
2022-03-30,15.724
2022-03-31,15.724
2022-04-01,15.718
2022-04-02,15.718
2022-04-03,15.718
2022-04-04,15.718
2022-04-05,15.858
2022-04-06,15.891
2022-04-07,16.027
2022-04-08,16.027
2022-04-09,16.027
2022-04-10,16.027
2022-04-11,16.027
2022-04-12,16.027
2022-04-13,16.027
2022-04-14,16.027
2022-04-15,16.027
2022-04-16,16.027
2022-04-17,16.027
2022-04-18,16.027
2022-04-19,16.027
2022-04-20,16.027
2022-04-21,16.027
2022-04-22,16.027
2022-04-23,16.027
2022-04-24,16.027
2022-04-25,16.027
2022-04-26,16.027
2022-04-27,16.027
2022-04-28,16.027
2022-04-29,16.027
2022-04-30,16.027
2022-05-01,16.027
2022-05-02,16.027
2022-05-03,16.027
2022-05-04,16.027
2022-05-05,16.027
2022-05-06,16.027
2022-05-07,16.027
2022-05-08,16.027
2022-05-09,16.027
2022-05-10,16.027
2022-05-11,16.027
2022-05-12,16.027
2022-05-13,16.027
2022-05-14,16.027
2022-05-15,16.027
2022-05-16,16.027
2022-05-17,15.864
2022-05-18,15.864
2022-05-19,15.864
2022-05-20,15.864
2022-05-21,15.864
2022-05-22,15.864
2022-05-23,15.864
2022-05-24,15.864
2022-05-25,15.864
2022-05-26,15.864
2022-05-27,15.864
2022-05-28,15.864
2022-05-29,15.864
2022-05-30,15.864
2022-05-31,15.864
2022-06-01,15.835
2022-06-02,15.835
2022-06-03,15.835
2022-06-04,15.835
2022-06-05,15.835
2022-06-06,15.835
2022-06-07,15.835
2022-06-08,15.835
2022-06-09,15.835
2022-06-10,15.835
2022-06-11,15.835
2022-06-12,15.835
2022-06-13,15.835
2022-06-14,15.835
2022-06-15,15.835
2022-06-16,15.83
2022-06-17,15.881
2022-06-18,15.881
2022-06-19,15.881
2022-06-20,15.881
2022-06-21,15.881
2022-06-22,15.881
2022-06-23,15.983
2022-06-24,16.064
2022-06-25,16.064
2022-06-26,16.064
2022-06-27,16.18
2022-06-28,16.391
2022-06-29,16.391
2022-06-30,16.391
2022-07-01,16.391
2022-07-02,16.391
2022-07-03,16.391
2022-07-04,16.279
2022-07-05,16.279
2022-07-06,16.308
2022-07-07,16.308
2022-07-08,16.308
2022-07-09,16.308
2022-07-10,16.308
2022-07-11,16.308
2022-07-12,16.308
2022-07-13,16.308
2022-07-14,16.308
2022-07-15,16.308
2022-07-16,16.308
2022-07-17,16.296
2022-07-18,16.296
2022-07-19,16.296
2022-07-20,16.296
2022-07-21,16.296
2022-07-22,16.296
2022-07-23,16.296
2022-07-24,16.296
2022-07-25,16.296
2022-07-26,16.296
2022-07-27,16.296
2022-07-28,16.296
2022-07-29,16.296
2022-07-30,16.296
2022-07-31,16.296
2022-08-01,16.296
2022-08-02,16.296
2022-08-03,16.296
2022-08-04,16.232
2022-08-05,16.232
2022-08-06,16.232
2022-08-07,16.232
2022-08-08,16.232
2022-08-09,16.232
2022-08-10,16.232
2022-08-11,16.232
2022-08-12,16.232
2022-08-13,16.232
2022-08-14,16.232
2022-08-15,16.232
2022-08-16,16.231
2022-08-17,16.233
2022-08-18,16.233
2022-08-19,16.233
2022-08-20,16.233
2022-08-21,16.233
2022-08-22,16.233
2022-08-23,16.233
2022-08-24,16.233
2022-08-25,16.233
2022-08-26,16.261
2022-08-27,16.261
2022-08-28,16.261
2022-08-29,16.261
2022-08-30,16.261
2022-08-31,16.261
2022-09-01,16.261
2022-09-02,16.261
2022-09-03,16.261
2022-09-04,16.261
2022-09-05,16.261
2022-09-06,16.261
2022-09-07,16.261
2022-09-08,16.261
2022-09-09,16.261
2022-09-10,16.261
2022-09-11,16.264
2022-09-12,16.264
2022-09-13,16.264
2022-09-14,16.264
2022-09-15,16.264
2022-09-16,16.264
2022-09-17,16.264
2022-09-18,16.264
2022-09-19,16.264
2022-09-20,16.264
2022-09-21,16.264
2022-09-22,16.191
2022-09-23,16.432
2022-09-24,16.432
2022-09-25,16.523
2022-09-26,16.523
2022-09-27,16.523
2022-09-28,16.523
2022-09-29,16.523
2022-09-30,16.506
2022-10-01,16.506
2022-10-02,16.506
2022-10-03,16.506
2022-10-04,16.506
2022-10-05,16.546
2022-10-06,16.546
2022-10-07,16.586
2022-10-08,16.586
2022-10-09,16.586
2022-10-10,16.586
2022-10-11,16.586
2022-10-12,16.586
2022-10-13,16.586
2022-10-14,16.586
2022-10-15,16.586
2022-10-16,16.586
2022-10-17,16.586
2022-10-18,16.586
2022-10-19,16.586
2022-10-20,16.586
2022-10-21,16.588
2022-10-22,16.588
2022-10-23,16.588
2022-10-24,16.502
2022-10-25,16.502
2022-10-26,16.502
2022-10-27,16.502
2022-10-28,16.502
2022-10-29,16.502
2022-10-30,16.502
2022-10-31,16.502
2022-11-01,16.502
2022-11-02,16.502
2022-11-03,16.502
2022-11-04,16.502
2022-11-05,16.502
2022-11-06,16.502
2022-11-07,16.502
2022-11-08,16.502
2022-11-09,16.502
2022-11-10,16.502
2022-11-11,16.502
2022-11-12,16.502
2022-11-13,16.502
2022-11-14,16.502
2022-11-15,16.502
2022-11-16,16.502
2022-11-17,16.502
2022-11-18,16.502
2022-11-19,16.502
2022-11-20,16.502
2022-11-21,16.502
2022-11-22,16.502
2022-11-23,16.502
2022-11-24,16.502
2022-11-25,16.502
2022-11-26,16.502
2022-11-27,16.502
2022-11-28,16.502
2022-11-29,16.502
2022-11-30,16.502
2022-12-01,16.502
2022-12-02,16.502
2022-12-03,16.502
2022-12-04,16.505
2022-12-05,16.505
2022-12-06,16.505
2022-12-07,16.505
2022-12-08,16.505
2022-12-09,16.505
2022-12-10,16.505
2022-12-11,16.505
2022-12-12,16.505
2022-12-13,16.505
2022-12-14,16.507
2022-12-15,16.507
2022-12-16,16.507
2022-12-17,16.507
2022-12-18,16.507
2022-12-19,16.506
2022-12-20,16.368
2022-12-21,16.505
2022-12-22,16.518
2022-12-23,16.518
2022-12-24,16.518
2022-12-25,16.518
2022-12-26,16.518
2022-12-27,16.518
2022-12-28,16.518
2022-12-29,16.518
2022-12-30,16.518
2022-12-31,16.518
2023-01-01,16.518
2023-01-02,16.518
2023-01-03,16.518
2023-01-04,16.549
2023-01-05,16.549
2023-01-06,16.547
2023-01-07,16.547
2023-01-08,16.547
2023-01-09,16.547
2023-01-10,16.547
2023-01-11,16.517
2023-01-12,16.517
2023-01-13,16.517
2023-01-14,16.517
2023-01-15,16.517
2023-01-16,16.517
2023-01-17,16.517
2023-01-18,16.517
2023-01-19,16.517
2023-01-20,16.484
2023-01-21,16.484
2023-01-22,16.484
2023-01-23,16.484
2023-01-24,16.484
2023-01-25,16.484
2023-01-26,16.484
2023-01-27,16.473
2023-01-28,16.473
2023-01-29,16.473
2023-01-30,16.473
2023-01-31,16.473
2023-02-01,16.388
2023-02-02,16.388
2023-02-03,16.388
2023-02-04,16.388
2023-02-05,16.388
2023-02-06,16.388
2023-02-07,16.388
2023-02-08,16.388
2023-02-09,16.388
2023-02-10,16.388
2023-02-11,16.388
2023-02-12,16.388
2023-02-13,16.388
2023-02-14,16.388
2023-02-15,16.419
2023-02-16,16.419
2023-02-17,16.419
2023-02-18,16.419
2023-02-19,16.419
2023-02-20,16.419
2023-02-21,16.419
2023-02-22,16.419
2023-02-23,16.419
2023-02-24,16.419
2023-02-25,16.419
2023-02-26,16.419
2023-02-27,16.419
2023-02-28,16.419
2023-03-01,16.419
2023-03-02,16.419
2023-03-03,16.419
2023-03-04,16.419
2023-03-05,16.419
2023-03-06,16.419
2023-03-07,16.419
2023-03-08,16.419
2023-03-09,16.419
2023-03-10,16.419
2023-03-11,16.419
2023-03-12,16.419
2023-03-13,16.419
2023-03-14,16.419
2023-03-15,16.419
2023-03-16,16.448
2023-03-17,16.448
2023-03-18,16.448
2023-03-19,16.448
2023-03-20,16.448
2023-03-21,16.448
2023-03-22,16.448
2023-03-23,16.412
2023-03-24,16.457
2023-03-25,16.449
2023-03-26,16.449
2023-03-27,16.449
2023-03-28,16.494
2023-03-29,16.494
2023-03-30,16.494
2023-03-31,16.494
2023-04-01,16.494
2023-04-02,16.494
2023-04-03,16.495
2023-04-04,16.495
2023-04-05,16.495
2023-04-06,16.44
2023-04-07,16.44
2023-04-08,16.44
2023-04-09,16.44
2023-04-10,16.44
2023-04-11,16.44
2023-04-12,16.44
2023-04-13,16.44
2023-04-14,16.44
2023-04-15,16.44
2023-04-16,16.44
2023-04-17,16.44
2023-04-18,16.44
2023-04-19,16.44
2023-04-20,16.44
2023-04-21,16.44
2023-04-22,16.44
2023-04-23,16.44
2023-04-24,16.44
2023-04-25,16.44
2023-04-26,16.44
2023-04-27,16.44
2023-04-28,16.44
2023-04-29,16.44
2023-04-30,16.44
2023-05-01,16.44
2023-05-02,16.44
2023-05-03,16.44
2023-05-04,16.441
2023-05-05,16.441
2023-05-06,16.441
2023-05-07,16.441
2023-05-08,16.436
2023-05-09,16.436
2023-05-10,16.436
2023-05-11,16.436
2023-05-12,16.436
2023-05-13,16.436
2023-05-14,16.436
2023-05-15,16.425
2023-05-16,16.425
2023-05-17,16.425
2023-05-18,16.425
2023-05-19,16.425
2023-05-20,16.425
2023-05-21,16.425
2023-05-22,16.425
2023-05-23,16.427
2023-05-24,16.427
2023-05-25,16.427
2023-05-26,16.427
2023-05-27,16.427
2023-05-28,16.427
2023-05-29,16.427
2023-05-30,16.427
2023-05-31,16.427
2023-06-01,16.427
2023-06-02,16.427
2023-06-03,16.427
2023-06-04,16.427
2023-06-05,16.427
2023-06-06,16.427
2023-06-07,16.427
2023-06-08,16.427
2023-06-09,16.427
2023-06-10,16.427
2023-06-11,16.427
2023-06-12,16.427
2023-06-13,16.427
2023-06-14,16.427
2023-06-15,16.431
2023-06-16,16.431
2023-06-17,16.431
2023-06-18,16.431
2023-06-19,16.429
2023-06-20,16.429
2023-06-21,16.429
2023-06-22,16.44
2023-06-23,16.524
