,ULTA US Equity
,BEST_EPS
2022-06-07,23.839
2022-06-08,23.939
2022-06-09,23.939
2022-06-10,24.029
2022-06-11,24.029
2022-06-12,24.029
2022-06-13,24.029
2022-06-14,24.029
2022-06-15,24.055
2022-06-16,24.055
2022-06-17,24.055
2022-06-18,24.055
2022-06-19,24.055
2022-06-20,24.055
2022-06-21,24.055
2022-06-22,24.055
2022-06-23,24.055
2022-06-24,24.055
2022-06-25,24.055
2022-06-26,24.055
2022-06-27,24.055
2022-06-28,24.055
2022-06-29,24.055
2022-06-30,24.055
2022-07-01,24.055
2022-07-02,24.055
2022-07-03,24.055
2022-07-04,24.055
2022-07-05,24.055
2022-07-06,24.055
2022-07-07,24.055
2022-07-08,24.055
2022-07-09,24.055
2022-07-10,24.055
2022-07-11,24.055
2022-07-12,24.055
2022-07-13,24.093
2022-07-14,24.093
2022-07-15,24.093
2022-07-16,24.093
2022-07-17,24.093
2022-07-18,24.093
2022-07-19,24.093
2022-07-20,24.093
2022-07-21,24.093
2022-07-22,24.093
2022-07-23,24.093
2022-07-24,24.093
2022-07-25,24.082
2022-07-26,24.082
2022-07-27,24.082
2022-07-28,24.082
2022-07-29,24.082
2022-07-30,24.082
2022-07-31,24.082
2022-08-01,24.082
2022-08-02,24.082
2022-08-03,24.082
2022-08-04,24.082
2022-08-05,24.082
2022-08-06,24.082
2022-08-07,24.082
2022-08-08,23.999
2022-08-09,23.999
2022-08-10,23.999
2022-08-11,23.999
2022-08-12,24.004
2022-08-13,24.004
2022-08-14,24.004
2022-08-15,24.004
2022-08-16,24.001
2022-08-17,24.001
2022-08-18,24.001
2022-08-19,24.001
2022-08-20,24.001
2022-08-21,24.001
2022-08-22,23.887
2022-08-23,23.924
2022-08-24,23.924
2022-08-25,24.271
2022-08-26,24.423
2022-08-27,24.505
2022-08-28,24.584
2022-08-29,24.584
2022-08-30,24.656
2022-08-31,24.656
2022-09-01,24.687
2022-09-02,24.687
2022-09-03,24.687
2022-09-04,24.687
2022-09-05,24.687
2022-09-06,24.687
2022-09-07,24.687
2022-09-08,24.687
2022-09-09,24.687
2022-09-10,24.687
2022-09-11,24.687
2022-09-12,24.687
2022-09-13,24.687
2022-09-14,24.687
2022-09-15,24.687
2022-09-16,24.687
2022-09-17,24.687
2022-09-18,24.687
2022-09-19,24.687
2022-09-20,24.687
2022-09-21,24.787
2022-09-22,24.787
2022-09-23,24.787
2022-09-24,24.787
2022-09-25,24.787
2022-09-26,24.787
2022-09-27,24.787
2022-09-28,24.787
2022-09-29,24.787
2022-09-30,24.787
2022-10-01,24.787
2022-10-02,24.787
2022-10-03,25.068
2022-10-04,25.068
2022-10-05,25.022
2022-10-06,25.022
2022-10-07,25.022
2022-10-08,25.022
2022-10-09,25.022
2022-10-10,25.022
2022-10-11,25.022
2022-10-12,25.022
2022-10-13,25.022
2022-10-14,25.022
2022-10-15,25.022
2022-10-16,25.022
2022-10-17,25.022
2022-10-18,25.022
2022-10-19,25.022
2022-10-20,24.942
2022-10-21,24.942
2022-10-22,24.942
2022-10-23,24.942
2022-10-24,24.942
2022-10-25,24.942
2022-10-26,24.942
2022-10-27,24.942
2022-10-28,24.942
2022-10-29,24.942
2022-10-30,24.942
2022-10-31,24.942
2022-11-01,24.942
2022-11-02,24.942
2022-11-03,24.772
2022-11-04,24.772
2022-11-05,24.772
2022-11-06,24.772
2022-11-07,24.772
2022-11-08,24.772
2022-11-09,24.79
2022-11-10,24.79
2022-11-11,24.79
2022-11-12,24.79
2022-11-13,24.802
2022-11-14,24.814
2022-11-15,24.814
2022-11-16,24.822
2022-11-17,24.822
2022-11-18,24.819
2022-11-19,24.819
2022-11-20,24.819
2022-11-21,24.819
2022-11-22,24.819
2022-11-23,24.819
2022-11-24,24.819
2022-11-25,24.819
2022-11-26,24.819
2022-11-27,24.882
2022-11-28,24.911
2022-11-29,25.058
2022-11-30,25.058
2022-12-01,25.474
2022-12-02,25.861
2022-12-03,25.861
2022-12-04,25.861
2022-12-05,25.861
2022-12-06,25.861
2022-12-07,25.861
2022-12-08,25.964
2022-12-09,25.95
2022-12-10,25.95
2022-12-11,25.95
2022-12-12,25.95
2022-12-13,25.95
2022-12-14,25.95
2022-12-15,25.95
2022-12-16,25.95
2022-12-17,25.95
2022-12-18,25.95
2022-12-19,25.932
2022-12-20,25.932
2022-12-21,25.932
2022-12-22,25.932
2022-12-23,25.932
2022-12-24,25.932
2022-12-25,25.932
2022-12-26,25.932
2022-12-27,25.932
2022-12-28,25.932
2022-12-29,25.932
2022-12-30,25.932
2022-12-31,25.932
2023-01-01,25.932
2023-01-02,25.93
2023-01-03,25.93
2023-01-04,25.93
2023-01-05,25.93
2023-01-06,25.888
2023-01-07,25.888
2023-01-08,25.888
2023-01-09,25.888
2023-01-10,25.888
2023-01-11,25.888
2023-01-12,25.888
2023-01-13,25.888
2023-01-14,25.888
2023-01-15,25.888
2023-01-16,25.888
2023-01-17,25.912
2023-01-18,25.912
2023-01-19,25.912
2023-01-20,25.912
2023-01-21,25.912
2023-01-22,25.912
2023-01-23,25.912
2023-01-24,25.912
2023-01-25,25.912
2023-01-26,26.007
2023-01-27,26.007
2023-01-28,26.007
2023-01-29,26.007
2023-01-30,26.007
2023-01-31,26.134
2023-02-01,26.134
2023-02-02,26.134
2023-02-03,26.134
2023-02-04,26.134
2023-02-05,26.134
2023-02-06,26.134
2023-02-07,26.134
2023-02-08,26.134
2023-02-09,26.147
2023-02-10,26.147
2023-02-11,26.147
2023-02-12,26.147
2023-02-13,26.133
2023-02-14,26.133
2023-02-15,26.133
2023-02-16,26.178
2023-02-17,26.178
2023-02-18,26.178
2023-02-19,26.178
2023-02-20,26.178
2023-02-21,26.178
2023-02-22,26.178
2023-02-23,26.178
2023-02-24,26.178
2023-02-25,26.178
2023-02-26,26.178
2023-02-27,26.178
2023-02-28,26.178
2023-03-01,26.178
2023-03-02,26.22
2023-03-03,26.22
2023-03-04,26.22
2023-03-05,26.237
2023-03-06,26.237
2023-03-07,26.237
2023-03-08,26.218
2023-03-09,26.93
2023-03-10,27.197
2023-03-11,27.197
2023-03-12,27.262
2023-03-13,27.262
2023-03-14,27.262
2023-03-15,27.262
2023-03-16,27.262
2023-03-17,27.262
2023-03-18,27.262
2023-03-19,27.262
2023-03-20,27.262
2023-03-21,27.294
2023-03-22,27.294
2023-03-23,27.294
2023-03-24,27.294
2023-03-25,27.294
2023-03-26,27.294
2023-03-27,27.359
2023-03-28,27.218
2023-03-29,27.218
2023-03-30,27.171
2023-03-31,27.107
2023-04-01,27.107
2023-04-02,27.107
2023-04-03,27.107
2023-04-04,27.149
2023-04-05,27.149
2023-04-06,27.153
2023-04-07,27.153
2023-04-08,27.153
2023-04-09,27.153
2023-04-10,27.153
2023-04-11,27.169
2023-04-12,27.169
2023-04-13,27.169
2023-04-14,27.169
2023-04-15,27.169
2023-04-16,27.169
2023-04-17,27.169
2023-04-18,27.169
2023-04-19,27.169
2023-04-20,27.169
2023-04-21,27.189
2023-04-22,27.189
2023-04-23,27.189
2023-04-24,27.189
2023-04-25,27.186
2023-04-26,27.186
2023-04-27,27.186
2023-04-28,27.185
2023-04-29,27.185
2023-04-30,27.185
2023-05-01,27.18
2023-05-02,27.18
2023-05-03,27.18
2023-05-04,27.18
2023-05-05,27.18
2023-05-06,27.18
2023-05-07,27.18
2023-05-08,27.187
2023-05-09,27.187
2023-05-10,27.171
2023-05-11,27.185
2023-05-12,27.173
2023-05-13,27.173
2023-05-14,27.173
2023-05-15,27.173
2023-05-16,27.107
2023-05-17,27.107
2023-05-18,27.107
2023-05-19,27.096
2023-05-20,27.096
2023-05-21,27.034
2023-05-22,27.114
2023-05-23,27.114
2023-05-24,27.114
2023-05-25,26.973
2023-05-26,26.76
2023-05-27,26.76
2023-05-28,26.76
2023-05-29,26.76
2023-05-30,26.765
2023-05-31,26.765
2023-06-01,26.765
2023-06-02,26.765
2023-06-03,26.765
2023-06-04,26.765
2023-06-05,26.724
2023-06-06,26.724
2023-06-07,26.724
2023-06-08,26.721
2023-06-09,26.721
2023-06-10,26.721
2023-06-11,26.721
2023-06-12,26.721
2023-06-13,26.721
2023-06-14,26.721
2023-06-15,26.721
2023-06-16,26.715
2023-06-17,26.715
2023-06-18,26.715
2023-06-19,26.715
2023-06-20,26.669
2023-06-21,26.673
2023-06-22,26.673
2023-06-23,26.673
2023-06-24,26.673
2023-06-25,26.673
2023-06-26,26.673
2023-06-27,26.672
2023-06-28,26.672
2023-06-29,26.672
2023-06-30,26.672
2023-07-01,26.672
2023-07-02,26.672
2023-07-03,26.672
2023-07-04,26.672
2023-07-05,26.686
2023-07-06,26.683
2023-07-07,26.679
2023-07-08,26.679
2023-07-09,26.679
2023-07-10,26.679
2023-07-11,26.679
2023-07-12,26.679
2023-07-13,26.679
2023-07-14,26.679
2023-07-15,26.679
2023-07-16,26.679
2023-07-17,26.679
2023-07-18,26.679
2023-07-19,26.679
2023-07-20,26.679
2023-07-21,26.679
2023-07-22,26.679
2023-07-23,26.679
2023-07-24,26.679
2023-07-25,26.679
2023-07-26,26.679
2023-07-27,26.679
2023-07-28,26.679
2023-07-29,26.679
2023-07-30,26.679
2023-07-31,26.679
2023-08-01,26.679
2023-08-02,26.679
2023-08-03,26.679
2023-08-04,26.679
2023-08-05,26.679
2023-08-06,26.679
2023-08-07,26.679
2023-08-08,26.679
2023-08-09,26.678
2023-08-10,26.806
2023-08-11,26.806
2023-08-12,26.806
2023-08-13,26.851
2023-08-14,26.847
2023-08-15,26.863
2023-08-16,26.799
2023-08-17,26.815
2023-08-18,26.836
2023-08-19,26.836
2023-08-20,26.836
2023-08-21,26.836
2023-08-22,26.836
2023-08-23,26.836
2023-08-24,26.957
2023-08-25,26.988
2023-08-26,26.988
2023-08-27,27.091
2023-08-28,26.985
2023-08-29,26.973
2023-08-30,26.973
2023-08-31,26.973
2023-09-01,26.987
2023-09-02,26.987
2023-09-03,26.987
2023-09-04,26.987
2023-09-05,26.987
2023-09-06,26.987
2023-09-07,26.987
2023-09-08,26.987
2023-09-09,26.981
2023-09-10,26.981
2023-09-11,26.981
2023-09-12,26.981
2023-09-13,26.981
2023-09-14,26.983
2023-09-15,26.983
2023-09-16,26.983
2023-09-17,26.983
2023-09-18,26.992
2023-09-19,26.992
2023-09-20,26.992
2023-09-21,27.018
2023-09-22,27.018
2023-09-23,27.018
2023-09-24,27.018
2023-09-25,27.014
2023-09-26,27.014
2023-09-27,27.014
2023-09-28,27.014
2023-09-29,27.014
2023-09-30,27.014
2023-10-01,27.014
2023-10-02,27.011
2023-10-03,27.011
2023-10-04,26.994
2023-10-05,26.994
2023-10-06,26.994
2023-10-07,26.994
2023-10-08,26.994
2023-10-09,26.994
2023-10-10,26.991
2023-10-11,26.991
2023-10-12,26.991
2023-10-13,26.991
2023-10-14,26.991
2023-10-15,26.991
2023-10-16,26.991
2023-10-17,26.991
2023-10-18,26.991
2023-10-19,26.991
2023-10-20,26.991
2023-10-21,26.991
2023-10-22,26.991
2023-10-23,26.99
2023-10-24,26.99
2023-10-25,26.952
2023-10-26,26.952
2023-10-27,26.952
2023-10-28,26.952
2023-10-29,26.952
2023-10-30,26.931
2023-10-31,26.931
2023-11-01,26.932
2023-11-02,26.932
2023-11-03,26.929
2023-11-04,26.929
2023-11-05,26.929
2023-11-06,26.991
2023-11-07,26.991
2023-11-08,26.991
2023-11-09,26.991
2023-11-10,26.991
2023-11-11,26.991
2023-11-12,26.991
2023-11-13,26.988
2023-11-14,26.988
2023-11-15,26.988
2023-11-16,26.988
2023-11-17,26.983
2023-11-18,26.983
2023-11-19,26.984
2023-11-20,26.957
2023-11-21,26.957
2023-11-22,26.957
2023-11-23,26.957
2023-11-24,26.957
2023-11-25,26.957
2023-11-26,26.957
2023-11-27,26.881
2023-11-28,26.878
2023-11-29,26.878
2023-11-30,26.916
2023-12-01,27.085
2023-12-02,27.085
2023-12-03,27.085
2023-12-04,27.085
2023-12-05,27.086
2023-12-06,27.089
2023-12-07,27.089
2023-12-08,27.089
2023-12-09,27.089
2023-12-10,27.089
2023-12-11,27.089
2023-12-12,27.089
2023-12-13,27.089
2023-12-14,27.089
2023-12-15,27.061
2023-12-16,27.061
2023-12-17,27.061
2023-12-18,27.061
2023-12-19,27.061
2023-12-20,27.061
2023-12-21,27.056
2023-12-22,27.058
2023-12-23,27.058
2023-12-24,27.058
2023-12-25,27.058
2023-12-26,27.058
2023-12-27,27.053
2023-12-28,27.053
2023-12-29,27.053
2023-12-30,27.053
2023-12-31,27.053
2024-01-01,27.053
2024-01-02,27.053
