,JAZZ US Equity
2020-04-30,19.377
2020-05-01,19.377
2020-05-02,19.377
2020-05-03,19.377
2020-05-04,19.377
2020-05-05,17.324
2020-05-06,17.324
2020-05-07,17.324
2020-05-08,17.324
2020-05-09,17.324
2020-05-10,17.324
2020-05-11,17.324
2020-05-12,17.324
2020-05-13,17.324
2020-05-14,17.324
2020-05-15,17.324
2020-05-16,17.324
2020-05-17,17.324
2020-05-18,17.324
2020-05-19,17.324
2020-05-20,17.324
2020-05-21,17.324
2020-05-22,17.324
2020-05-23,17.324
2020-05-24,17.324
2020-05-25,17.324
2020-05-26,17.324
2020-05-27,17.324
2020-05-28,17.324
2020-05-29,17.324
2020-05-30,17.324
2020-05-31,17.324
2020-06-01,17.324
2020-06-02,17.324
2020-06-03,17.324
2020-06-04,17.324
2020-06-05,17.324
2020-06-06,17.324
2020-06-07,17.324
2020-06-08,17.324
2020-06-09,17.324
2020-06-10,17.324
2020-06-11,17.324
2020-06-12,17.324
2020-06-13,17.324
2020-06-14,17.324
2020-06-15,17.324
2020-06-16,17.324
2020-06-17,17.324
2020-06-18,17.324
2020-06-19,17.324
2020-06-20,17.324
2020-06-21,17.324
2020-06-22,17.324
2020-06-23,17.324
2020-06-24,17.324
2020-06-25,17.324
2020-06-26,17.324
2020-06-27,17.324
2020-06-28,17.324
2020-06-29,17.324
2020-06-30,17.324
2020-07-01,17.324
2020-07-02,17.324
2020-07-03,17.324
2020-07-04,17.324
2020-07-05,17.324
2020-07-06,17.324
2020-07-07,17.324
2020-07-08,17.324
2020-07-09,17.324
2020-07-10,17.324
2020-07-11,17.324
2020-07-12,17.324
2020-07-13,17.324
2020-07-14,17.324
2020-07-15,17.324
2020-07-16,17.324
2020-07-17,17.324
2020-07-18,17.324
2020-07-19,17.324
2020-07-20,17.324
2020-07-21,17.324
2020-07-22,17.324
2020-07-23,17.324
2020-07-24,17.324
2020-07-25,17.324
2020-07-26,17.324
2020-07-27,17.252
2020-07-28,17.252
2020-07-29,17.252
2020-07-30,17.252
2020-07-31,17.252
2020-08-01,17.252
2020-08-02,17.252
2020-08-03,17.252
2020-08-04,16.448
2020-08-05,16.716
2020-08-06,16.061
2020-08-07,16.061
2020-08-08,16.061
2020-08-09,16.061
2020-08-10,16.061
2020-08-11,16.061
2020-08-12,16.061
2020-08-13,16.061
2020-08-14,16.061
2020-08-15,16.061
2020-08-16,16.061
2020-08-17,16.061
2020-08-18,16.061
2020-08-19,16.061
2020-08-20,16.061
2020-08-21,16.061
2020-08-22,16.061
2020-08-23,16.061
2020-08-24,16.061
2020-08-25,16.061
2020-08-26,16.061
2020-08-27,16.061
2020-08-28,16.061
2020-08-29,16.061
2020-08-30,16.061
2020-08-31,16.061
2020-09-01,16.061
2020-09-02,16.061
2020-09-03,16.061
2020-09-04,16.061
2020-09-05,16.061
2020-09-06,16.061
2020-09-07,16.061
2020-09-08,16.061
2020-09-09,16.061
2020-09-10,16.061
2020-09-11,16.061
2020-09-12,16.061
2020-09-13,16.061
2020-09-14,16.061
2020-09-15,16.061
2020-09-16,16.061
2020-09-17,16.061
2020-09-18,16.061
2020-09-19,16.061
2020-09-20,16.061
2020-09-21,16.061
2020-09-22,16.061
2020-09-23,16.061
2020-09-24,16.061
2020-09-25,16.061
2020-09-26,16.061
2020-09-27,16.061
2020-09-28,16.061
2020-09-29,16.061
2020-09-30,16.061
2020-10-01,16.061
2020-10-02,16.061
2020-10-03,16.061
2020-10-04,16.061
2020-10-05,16.061
2020-10-06,16.061
2020-10-07,16.061
2020-10-08,16.061
2020-10-09,16.383
2020-10-10,16.383
2020-10-11,16.383
2020-10-12,16.383
2020-10-13,16.383
2020-10-14,16.383
2020-10-15,16.383
2020-10-16,16.383
2020-10-17,16.383
2020-10-18,16.383
2020-10-19,16.388
2020-10-20,16.388
2020-10-21,16.388
2020-10-22,16.388
2020-10-23,16.388
2020-10-24,16.388
2020-10-25,16.388
2020-10-26,16.747
2020-10-27,16.747
2020-10-28,16.747
2020-10-29,16.747
2020-10-30,17.405
2020-10-31,17.405
2020-11-01,17.405
2020-11-02,17.797
2020-11-03,18.262
2020-11-04,18.262
2020-11-05,18.262
2020-11-06,18.262
2020-11-07,18.262
2020-11-08,18.262
2020-11-09,18.262
2020-11-10,18.262
2020-11-11,18.262
2020-11-12,18.262
2020-11-13,18.262
2020-11-14,18.262
2020-11-15,18.262
2020-11-16,18.262
2020-11-17,18.262
2020-11-18,18.262
2020-11-19,18.262
2020-11-20,18.262
2020-11-21,18.262
2020-11-22,18.262
2020-11-23,18.262
2020-11-24,18.262
2020-11-25,18.262
2020-11-26,18.262
2020-11-27,18.262
2020-11-28,18.262
2020-11-29,18.262
2020-11-30,18.262
2020-12-01,18.262
2020-12-02,18.262
2020-12-03,18.262
2020-12-04,18.262
2020-12-05,18.262
2020-12-06,18.262
2020-12-07,18.262
2020-12-08,18.262
2020-12-09,18.262
2020-12-10,18.262
2020-12-11,18.262
2020-12-12,18.262
2020-12-13,18.262
2020-12-14,18.304
2020-12-15,18.304
2020-12-16,18.304
2020-12-17,18.304
2020-12-18,18.304
2020-12-19,18.304
2020-12-20,18.304
2020-12-21,18.304
2020-12-22,18.304
2020-12-23,18.304
2020-12-24,18.304
2020-12-25,18.304
2020-12-26,18.304
2020-12-27,18.304
2020-12-28,18.304
2020-12-29,18.304
2020-12-30,18.304
2020-12-31,18.304
2021-01-01,18.304
2021-01-02,18.304
2021-01-03,18.304
2021-01-04,18.148
2021-01-05,18.148
2021-01-06,18.148
2021-01-07,18.148
2021-01-08,18.148
2021-01-09,18.148
2021-01-10,18.148
2021-01-11,18.232
2021-01-12,18.232
2021-01-13,18.232
2021-01-14,18.232
2021-01-15,18.232
2021-01-16,18.232
2021-01-17,18.232
2021-01-18,18.232
2021-01-19,18.232
2021-01-20,18.232
2021-01-21,18.232
2021-01-22,18.232
2021-01-23,18.232
2021-01-24,18.232
2021-01-25,18.232
2021-01-26,18.232
2021-01-27,18.232
2021-01-28,18.232
2021-01-29,18.232
2021-01-30,18.232
2021-01-31,18.232
2021-02-01,18.232
2021-02-02,18.232
2021-02-03,18.135
2021-02-04,18.135
2021-02-05,18.135
2021-02-06,18.135
2021-02-07,19.117
2021-02-08,19.117
2021-02-09,19.117
2021-02-10,19.117
2021-02-11,19.117
2021-02-12,19.117
2021-02-13,19.117
2021-02-14,19.117
2021-02-15,19.117
2021-02-16,19.117
2021-02-17,19.435
2021-02-18,19.435
2021-02-19,20.402
2021-02-20,20.402
2021-02-21,20.402
2021-02-22,20.402
2021-02-23,21.438
2021-02-24,21.813
2021-02-25,21.593
2021-02-26,21.593
2021-02-27,21.593
2021-02-28,21.593
2021-03-01,21.593
2021-03-02,21.593
2021-03-03,21.593
2021-03-04,21.593
2021-03-05,21.593
2021-03-06,21.593
2021-03-07,21.593
2021-03-08,21.593
2021-03-09,21.593
2021-03-10,21.593
2021-03-11,21.593
2021-03-12,21.593
2021-03-13,21.593
2021-03-14,21.593
2021-03-15,21.593
2021-03-16,21.593
2021-03-17,21.593
2021-03-18,21.593
2021-03-19,21.593
2021-03-20,21.593
2021-03-21,21.593
2021-03-22,21.593
2021-03-23,21.593
2021-03-24,21.593
2021-03-25,21.593
2021-03-26,21.593
2021-03-27,21.593
2021-03-28,21.593
2021-03-29,21.593
2021-03-30,21.593
2021-03-31,21.593
2021-04-01,21.593
2021-04-02,21.593
2021-04-03,21.593
2021-04-04,21.593
2021-04-05,20.614
2021-04-06,20.614
2021-04-07,20.614
2021-04-08,20.19
2021-04-09,21.213
2021-04-10,21.213
2021-04-11,21.213
2021-04-12,21.213
2021-04-13,21.628
2021-04-14,21.628
2021-04-15,21.628
2021-04-16,21.628
2021-04-17,21.628
2021-04-18,21.628
2021-04-19,21.628
2021-04-20,21.628
2021-04-21,21.628
2021-04-22,21.628
2021-04-23,21.628
2021-04-24,21.628
2021-04-25,21.628
2021-04-26,21.628
2021-04-27,21.628
2021-04-28,21.628
2021-04-29,21.628
2021-04-30,21.628
2021-05-01,21.628
2021-05-02,21.628
2021-05-03,21.628
2021-05-04,21.218
2021-05-05,21.068
2021-05-06,21.068
2021-05-07,21.068
2021-05-08,21.068
2021-05-09,21.068
2021-05-10,21.068
2021-05-11,21.068
2021-05-12,21.068
2021-05-13,21.068
2021-05-14,21.068
2021-05-15,21.068
2021-05-16,21.068
2021-05-17,21.068
2021-05-18,21.651
2021-05-19,21.651
2021-05-20,21.757
2021-05-21,21.757
2021-05-22,21.757
2021-05-23,21.757
2021-05-24,21.757
2021-05-25,21.757
2021-05-26,22.784
2021-05-27,22.784
2021-05-28,22.784
2021-05-29,22.784
2021-05-30,22.784
2021-05-31,22.784
2021-06-01,22.784
2021-06-02,22.784
2021-06-03,22.784
2021-06-04,22.784
2021-06-05,22.784
2021-06-06,22.784
2021-06-07,22.784
2021-06-08,22.784
2021-06-09,22.784
2021-06-10,22.784
2021-06-11,22.784
2021-06-12,22.784
2021-06-13,22.784
2021-06-14,22.784
2021-06-15,21.693
2021-06-16,21.693
2021-06-17,20.853
2021-06-18,20.853
2021-06-19,20.853
2021-06-20,20.853
2021-06-21,21.119
2021-06-22,21.202
2021-06-23,21.202
2021-06-24,21.202
2021-06-25,21.202
2021-06-26,21.202
2021-06-27,21.202
2021-06-28,21.202
2021-06-29,21.202
2021-06-30,21.319
2021-07-01,21.322
2021-07-02,21.322
2021-07-03,21.322
2021-07-04,21.322
2021-07-05,21.322
2021-07-06,21.322
2021-07-07,21.322
2021-07-08,21.322
2021-07-09,21.322
2021-07-10,21.322
2021-07-11,21.322
2021-07-12,21.322
2021-07-13,21.322
2021-07-14,21.322
2021-07-15,21.322
2021-07-16,21.322
2021-07-17,21.322
2021-07-18,21.322
2021-07-19,22.188
2021-07-20,22.188
2021-07-21,22.188
2021-07-22,22.188
2021-07-23,22.188
2021-07-24,22.188
2021-07-25,22.188
2021-07-26,22.188
2021-07-27,22.188
2021-07-28,22.188
2021-07-29,22.188
2021-07-30,22.188
2021-07-31,22.188
2021-08-01,22.188
2021-08-02,22.188
2021-08-03,22.176
2021-08-04,21.85
2021-08-05,21.85
2021-08-06,21.85
2021-08-07,21.85
2021-08-08,21.85
2021-08-09,21.85
2021-08-10,21.85
2021-08-11,21.85
2021-08-12,21.85
2021-08-13,21.85
2021-08-14,21.85
2021-08-15,21.85
2021-08-16,21.85
2021-08-17,21.85
2021-08-18,21.85
2021-08-19,21.85
2021-08-20,21.85
2021-08-21,21.85
2021-08-22,21.85
2021-08-23,21.85
2021-08-24,21.85
2021-08-25,21.85
2021-08-26,21.85
2021-08-27,21.85
2021-08-28,21.85
2021-08-29,21.85
2021-08-30,21.85
2021-08-31,21.85
2021-09-01,21.85
2021-09-02,21.85
2021-09-03,21.85
2021-09-04,21.85
2021-09-05,21.85
2021-09-06,21.85
2021-09-07,21.85
2021-09-08,21.022
2021-09-09,21.022
2021-09-10,21.022
2021-09-11,21.022
2021-09-12,21.022
2021-09-13,21.022
2021-09-14,21.078
2021-09-15,21.078
2021-09-16,21.078
2021-09-17,21.078
2021-09-18,21.078
2021-09-19,21.078
2021-09-20,21.078
2021-09-21,21.078
2021-09-22,21.078
2021-09-23,21.078
2021-09-24,21.078
2021-09-25,21.078
2021-09-26,21.078
2021-09-27,21.078
2021-09-28,21.078
2021-09-29,21.078
2021-09-30,21.078
2021-10-01,21.078
2021-10-02,21.078
2021-10-03,21.078
2021-10-04,21.078
2021-10-05,21.086
2021-10-06,21.086
2021-10-07,21.086
2021-10-08,21.086
2021-10-09,21.086
2021-10-10,21.086
2021-10-11,21.086
2021-10-12,21.086
2021-10-13,21.086
2021-10-14,21.153
2021-10-15,21.153
2021-10-16,21.153
2021-10-17,21.194
2021-10-18,21.216
2021-10-19,21.216
2021-10-20,21.216
2021-10-21,21.216
2021-10-22,21.216
2021-10-23,21.216
2021-10-24,21.216
2021-10-25,21.216
2021-10-26,21.216
2021-10-27,21.216
2021-10-28,21.216
2021-10-29,21.216
2021-10-30,21.216
2021-10-31,21.216
2021-11-01,21.216
2021-11-02,21.216
2021-11-03,21.216
2021-11-04,21.216
2021-11-05,21.216
2021-11-06,21.216
2021-11-07,21.216
2021-11-08,21.216
2021-11-09,21.296
2021-11-10,21.092
2021-11-11,21.092
2021-11-12,21.092
2021-11-13,21.092
2021-11-14,21.092
2021-11-15,21.047
2021-11-16,21.047
2021-11-17,21.047
2021-11-18,21.047
2021-11-19,21.047
2021-11-20,21.047
2021-11-21,21.047
2021-11-22,21.047
2021-11-23,21.047
2021-11-24,21.047
2021-11-25,21.047
2021-11-26,21.047
2021-11-27,21.047
2021-11-28,21.047
2021-11-29,21.047
2021-11-30,21.047
2021-12-01,21.047
2021-12-02,21.047
2021-12-03,21.047
2021-12-04,21.047
2021-12-05,21.047
2021-12-06,21.047
2021-12-07,21.047
2021-12-08,21.047
2021-12-09,21.047
2021-12-10,21.047
2021-12-11,21.047
2021-12-12,21.047
2021-12-13,21.076
2021-12-14,21.047
2021-12-15,21.047
2021-12-16,20.994
2021-12-17,21.007
2021-12-18,21.007
2021-12-19,21.007
2021-12-20,21.007
2021-12-21,21.007
2021-12-22,21.007
2021-12-23,21.007
2021-12-24,21.007
2021-12-25,21.007
2021-12-26,21.007
2021-12-27,21.007
2021-12-28,21.007
2021-12-29,21.007
2021-12-30,21.007
2021-12-31,21.007
2022-01-01,21.007
2022-01-02,21.007
2022-01-03,21.028
2022-01-04,21.028
2022-01-05,21.028
2022-01-06,21.028
2022-01-07,21.028
2022-01-08,21.028
2022-01-09,21.028
2022-01-10,21.028
2022-01-11,21.028
2022-01-12,21.028
2022-01-13,21.094
2022-01-14,21.094
2022-01-15,21.094
2022-01-16,21.094
2022-01-17,21.094
2022-01-18,21.167
2022-01-19,21.167
2022-01-20,21.309
2022-01-21,21.309
2022-01-22,21.309
2022-01-23,21.38
2022-01-24,21.38
2022-01-25,21.38
2022-01-26,21.38
2022-01-27,21.38
2022-01-28,21.38
2022-01-29,21.38
2022-01-30,21.38
2022-01-31,21.38
2022-02-01,21.38
2022-02-02,21.38
2022-02-03,21.38
2022-02-04,21.38
2022-02-05,21.38
2022-02-06,21.38
2022-02-07,21.38
2022-02-08,21.38
2022-02-09,21.38
2022-02-10,21.268
2022-02-11,21.268
2022-02-12,21.268
2022-02-13,21.268
2022-02-14,21.268
2022-02-15,21.268
2022-02-16,21.268
2022-02-17,21.268
2022-02-18,21.268
2022-02-19,21.268
2022-02-20,21.268
2022-02-21,21.268
2022-02-22,21.268
2022-02-23,21.234
2022-02-24,21.234
2022-02-25,21.389
2022-02-26,21.389
2022-02-27,21.389
2022-02-28,21.389
2022-03-01,21.329
2022-03-02,20.437
2022-03-03,20.338
2022-03-04,19.765
2022-03-05,19.765
2022-03-06,19.777
2022-03-07,19.765
2022-03-08,19.765
2022-03-09,19.765
2022-03-10,19.765
2022-03-11,19.765
2022-03-12,19.765
2022-03-13,19.765
2022-03-14,19.765
2022-03-15,19.765
2022-03-16,19.655
2022-03-17,19.655
2022-03-18,19.655
2022-03-19,19.655
2022-03-20,19.655
2022-03-21,19.655
2022-03-22,19.655
2022-03-23,19.655
2022-03-24,19.655
2022-03-25,19.655
2022-03-26,19.655
2022-03-27,19.655
2022-03-28,19.46
2022-03-29,19.46
2022-03-30,19.46
2022-03-31,19.46
2022-04-01,19.46
2022-04-02,19.46
2022-04-03,19.46
2022-04-04,19.433
2022-04-05,19.433
2022-04-06,19.433
2022-04-07,19.433
2022-04-08,19.433
2022-04-09,19.433
2022-04-10,19.433
2022-04-11,19.433
2022-04-12,19.433
2022-04-13,19.433
2022-04-14,19.433
2022-04-15,19.433
2022-04-16,19.433
2022-04-17,19.433
2022-04-18,19.433
2022-04-19,19.433
2022-04-20,19.433
2022-04-21,19.497
2022-04-22,19.497
2022-04-23,19.497
2022-04-24,19.497
2022-04-25,19.497
2022-04-26,19.432
2022-04-27,19.432
2022-04-28,19.432
2022-04-29,19.432
2022-04-30,19.432
2022-05-01,19.432
2022-05-02,19.432
2022-05-03,19.432
2022-05-04,19.6
2022-05-05,19.705
2022-05-06,19.705
2022-05-07,19.705
2022-05-08,19.78
2022-05-09,19.78
2022-05-10,19.78
2022-05-11,19.665
2022-05-12,19.665
2022-05-13,19.665
2022-05-14,19.665
2022-05-15,19.665
2022-05-16,19.665
2022-05-17,19.665
2022-05-18,19.665
2022-05-19,19.665
2022-05-20,19.665
2022-05-21,19.665
2022-05-22,19.665
2022-05-23,19.513
2022-05-24,19.513
2022-05-25,19.513
2022-05-26,19.513
2022-05-27,19.513
2022-05-28,19.513
2022-05-29,19.513
2022-05-30,19.513
2022-05-31,19.513
2022-06-01,19.513
2022-06-02,19.513
2022-06-03,20.144
2022-06-04,20.144
2022-06-05,20.144
2022-06-06,20.144
2022-06-07,20.144
2022-06-08,20.144
2022-06-09,20.144
2022-06-10,20.144
2022-06-11,20.144
2022-06-12,20.144
2022-06-13,20.144
2022-06-14,20.163
2022-06-15,20.306
2022-06-16,20.306
2022-06-17,20.306
2022-06-18,20.306
2022-06-19,20.306
2022-06-20,20.306
2022-06-21,20.163
2022-06-22,20.163
2022-06-23,20.163
2022-06-24,20.163
2022-06-25,20.163
2022-06-26,20.163
2022-06-27,20.163
2022-06-28,20.163
2022-06-29,20.163
2022-06-30,20.163
2022-07-01,20.163
2022-07-02,20.163
2022-07-03,20.163
2022-07-04,20.163
2022-07-05,20.163
2022-07-06,20.163
2022-07-07,20.164
2022-07-08,20.164
2022-07-09,20.164
2022-07-10,20.164
2022-07-11,20.211
2022-07-12,20.194
2022-07-13,20.194
2022-07-14,19.666
2022-07-15,19.666
2022-07-16,19.666
2022-07-17,19.666
2022-07-18,19.673
2022-07-19,19.673
2022-07-20,19.673
2022-07-21,19.673
2022-07-22,19.673
2022-07-23,19.673
2022-07-24,19.673
2022-07-25,19.673
2022-07-26,19.673
2022-07-27,19.673
2022-07-28,19.673
2022-07-29,19.673
2022-07-30,19.673
2022-07-31,19.673
2022-08-01,19.593
2022-08-02,19.593
2022-08-03,19.178
2022-08-04,19.218
2022-08-05,19.306
2022-08-06,19.306
2022-08-07,19.306
2022-08-08,19.306
2022-08-09,19.306
2022-08-10,19.306
2022-08-11,19.31
2022-08-12,19.31
2022-08-13,19.31
2022-08-14,19.31
2022-08-15,19.31
2022-08-16,19.31
2022-08-17,19.31
2022-08-18,19.31
2022-08-19,19.31
2022-08-20,19.31
2022-08-21,19.31
2022-08-22,19.31
2022-08-23,19.31
2022-08-24,19.31
2022-08-25,19.31
2022-08-26,19.31
2022-08-27,19.31
2022-08-28,19.31
2022-08-29,19.31
2022-08-30,19.31
2022-08-31,19.31
2022-09-01,19.31
2022-09-02,19.31
2022-09-03,19.31
2022-09-04,19.31
2022-09-05,19.31
2022-09-06,19.31
2022-09-07,19.31
2022-09-08,19.31
2022-09-09,19.31
2022-09-10,19.31
2022-09-11,19.31
2022-09-12,19.31
2022-09-13,19.31
2022-09-14,19.31
2022-09-15,19.31
2022-09-16,19.31
2022-09-17,19.31
2022-09-18,19.31
2022-09-19,19.31
2022-09-20,19.851
2022-09-21,19.851
2022-09-22,19.851
2022-09-23,19.851
2022-09-24,19.851
2022-09-25,19.851
2022-09-26,19.851
2022-09-27,19.851
2022-09-28,19.851
2022-09-29,19.851
2022-09-30,19.851
2022-10-01,19.851
2022-10-02,19.851
2022-10-03,19.851
2022-10-04,19.851
2022-10-05,19.83
2022-10-06,19.836
2022-10-07,19.836
2022-10-08,19.836
2022-10-09,19.836
2022-10-10,19.836
2022-10-11,19.836
2022-10-12,20.289
2022-10-13,20.289
2022-10-14,20.289
2022-10-15,20.289
2022-10-16,20.289
2022-10-17,20.284
2022-10-18,20.284
2022-10-19,20.284
2022-10-20,20.201
2022-10-21,20.234
2022-10-22,20.234
2022-10-23,20.234
2022-10-24,20.234
2022-10-25,20.234
2022-10-26,20.234
2022-10-27,20.234
2022-10-28,20.234
2022-10-29,20.234
2022-10-30,20.234
2022-10-31,20.234
2022-11-01,20.234
2022-11-02,20.234
2022-11-03,20.214
2022-11-04,20.237
2022-11-05,20.237
2022-11-06,20.237
2022-11-07,20.237
2022-11-08,20.237
2022-11-09,20.106
2022-11-10,20.118
2022-11-11,20.356
2022-11-12,20.356
2022-11-13,20.356
2022-11-14,20.585
2022-11-15,20.585
2022-11-16,20.585
2022-11-17,20.585
2022-11-18,20.585
2022-11-19,20.585
2022-11-20,20.585
2022-11-21,20.193
2022-11-22,20.172
2022-11-23,20.172
2022-11-24,20.172
2022-11-25,20.172
2022-11-26,20.172
2022-11-27,20.172
2022-11-28,20.172
2022-11-29,20.172
2022-11-30,20.172
2022-12-01,20.172
2022-12-02,20.172
2022-12-03,20.172
2022-12-04,20.172
2022-12-05,20.172
2022-12-06,20.172
2022-12-07,20.172
2022-12-08,20.172
2022-12-09,20.172
2022-12-10,20.172
2022-12-11,20.172
2022-12-12,20.172
2022-12-13,20.172
2022-12-14,20.172
2022-12-15,20.172
2022-12-16,20.172
2022-12-17,20.172
2022-12-18,20.172
2022-12-19,20.172
2022-12-20,20.172
2022-12-21,20.172
2022-12-22,20.172
2022-12-23,20.172
2022-12-24,20.172
2022-12-25,20.172
2022-12-26,20.172
2022-12-27,20.172
2022-12-28,20.172
2022-12-29,20.172
2022-12-30,20.172
2022-12-31,20.172
2023-01-01,20.172
2023-01-02,20.172
2023-01-03,20.107
2023-01-04,20.107
2023-01-05,20.232
2023-01-06,20.232
2023-01-07,20.232
2023-01-08,20.232
2023-01-09,20.232
2023-01-10,20.232
2023-01-11,20.232
2023-01-12,20.232
2023-01-13,20.232
2023-01-14,20.232
2023-01-15,20.232
2023-01-16,20.232
2023-01-17,20.232
2023-01-18,20.232
2023-01-19,20.232
2023-01-20,20.232
2023-01-21,20.232
2023-01-22,20.232
2023-01-23,20.232
2023-01-24,20.232
2023-01-25,20.52
2023-01-26,20.52
2023-01-27,20.51
2023-01-28,20.51
2023-01-29,20.51
2023-01-30,20.51
2023-01-31,20.51
2023-02-01,20.51
2023-02-02,20.491
2023-02-03,20.491
2023-02-04,20.491
2023-02-05,20.491
2023-02-06,20.491
2023-02-07,20.491
2023-02-08,20.491
2023-02-09,20.491
2023-02-10,20.491
2023-02-11,20.491
2023-02-12,20.491
2023-02-13,20.75
2023-02-14,20.499
2023-02-15,20.499
2023-02-16,20.499
2023-02-17,20.485
2023-02-18,20.485
2023-02-19,20.485
2023-02-20,20.485
2023-02-21,20.485
2023-02-22,20.485
2023-02-23,20.519
2023-02-24,20.52
2023-02-25,20.52
2023-02-26,20.225
2023-02-27,20.225
2023-02-28,20.225
2023-03-01,19.724
2023-03-02,19.424
2023-03-03,19.411
2023-03-04,19.411
2023-03-05,19.411
2023-03-06,19.392
2023-03-07,19.392
2023-03-08,19.392
2023-03-09,19.392
2023-03-10,19.392
2023-03-11,19.772
2023-03-12,19.772
2023-03-13,19.772
2023-03-14,19.772
2023-03-15,19.772
2023-03-16,19.772
2023-03-17,19.772
2023-03-18,19.772
2023-03-19,19.772
2023-03-20,19.812
2023-03-21,19.812
2023-03-22,19.812
2023-03-23,19.812
2023-03-24,19.812
2023-03-25,19.812
2023-03-26,19.812
2023-03-27,19.812
2023-03-28,19.708
2023-03-29,19.708
2023-03-30,19.708
2023-03-31,19.708
2023-04-01,19.708
2023-04-02,19.708
2023-04-03,19.708
2023-04-04,19.708
2023-04-05,19.708
2023-04-06,19.683
2023-04-07,19.683
2023-04-08,19.683
2023-04-09,19.683
2023-04-10,19.683
2023-04-11,19.683
2023-04-12,19.678
2023-04-13,19.678
2023-04-14,19.678
2023-04-15,19.678
2023-04-16,19.678
2023-04-17,19.644
2023-04-18,19.644
2023-04-19,19.644
2023-04-20,19.644
2023-04-21,19.574
2023-04-22,19.574
2023-04-23,19.574
2023-04-24,19.574
2023-04-25,19.574
2023-04-26,19.574
2023-04-27,19.574
2023-04-28,19.574
2023-04-29,19.574
2023-04-30,19.574
2023-05-01,19.574
2023-05-02,19.574
2023-05-03,19.574
2023-05-04,19.574
2023-05-05,19.574
2023-05-06,19.574
2023-05-07,19.574
2023-05-08,19.574
2023-05-09,19.574
2023-05-10,19.288
2023-05-11,19.179
2023-05-12,19.179
2023-05-13,19.179
2023-05-14,19.179
2023-05-15,19.174
2023-05-16,19.015
2023-05-17,19.015
2023-05-18,19.015
2023-05-19,19.015
2023-05-20,19.015
2023-05-21,19.015
2023-05-22,19.015
2023-05-23,19.015
2023-05-24,19.268
2023-05-25,19.268
2023-05-26,19.268
2023-05-27,19.268
2023-05-28,19.268
2023-05-29,19.268
2023-05-30,19.268
2023-05-31,19.268
2023-06-01,19.268
2023-06-02,19.268
2023-06-03,19.268
2023-06-04,19.268
2023-06-05,19.268
2023-06-06,19.268
2023-06-07,19.268
2023-06-08,19.268
2023-06-09,19.202
2023-06-10,19.202
2023-06-11,19.202
2023-06-12,19.202
2023-06-13,19.202
2023-06-14,19.202
2023-06-15,19.202
2023-06-16,19.202
2023-06-17,19.202
2023-06-18,19.202
2023-06-19,19.202
2023-06-20,19.202
2023-06-21,19.202
2023-06-22,19.202
