,UPS US Equity
2020-10-25,10.808
2020-10-26,10.808
2020-10-27,10.808
2020-10-28,10.88
2020-10-29,11.188
2020-10-30,11.188
2020-10-31,11.188
2020-11-01,11.188
2020-11-02,11.188
2020-11-03,11.174
2020-11-04,11.174
2020-11-05,11.174
2020-11-06,11.174
2020-11-07,11.174
2020-11-08,11.174
2020-11-09,11.174
2020-11-10,11.174
2020-11-11,11.174
2020-11-12,11.174
2020-11-13,11.174
2020-11-14,11.174
2020-11-15,11.174
2020-11-16,11.174
2020-11-17,11.174
2020-11-18,11.174
2020-11-19,11.174
2020-11-20,11.174
2020-11-21,11.174
2020-11-22,11.174
2020-11-23,11.174
2020-11-24,11.164
2020-11-25,11.164
2020-11-26,11.164
2020-11-27,11.164
2020-11-28,11.164
2020-11-29,11.164
2020-11-30,11.164
2020-12-01,11.164
2020-12-02,11.164
2020-12-03,11.164
2020-12-04,11.164
2020-12-05,11.164
2020-12-06,11.164
2020-12-07,11.164
2020-12-08,11.164
2020-12-09,11.164
2020-12-10,11.164
2020-12-11,11.164
2020-12-12,11.164
2020-12-13,11.164
2020-12-14,11.198
2020-12-15,11.198
2020-12-16,11.198
2020-12-17,11.198
2020-12-18,11.198
2020-12-19,11.198
2020-12-20,11.198
2020-12-21,11.198
2020-12-22,11.198
2020-12-23,11.198
2020-12-24,11.198
2020-12-25,11.198
2020-12-26,11.198
2020-12-27,11.198
2020-12-28,11.198
2020-12-29,11.198
2020-12-30,11.198
2020-12-31,11.198
2021-01-01,11.198
2021-01-02,11.198
2021-01-03,11.198
2021-01-04,11.198
2021-01-05,11.198
2021-01-06,11.198
2021-01-07,11.198
2021-01-08,11.198
2021-01-09,11.198
2021-01-10,11.198
2021-01-11,11.196
2021-01-12,11.196
2021-01-13,11.196
2021-01-14,11.196
2021-01-15,11.196
2021-01-16,11.196
2021-01-17,11.196
2021-01-18,11.196
2021-01-19,11.196
2021-01-20,11.196
2021-01-21,11.196
2021-01-22,11.196
2021-01-23,11.196
2021-01-24,11.196
2021-01-25,11.196
2021-01-26,11.196
2021-01-27,11.196
2021-01-28,11.196
2021-01-29,11.196
2021-01-30,11.196
2021-01-31,11.196
2021-02-01,11.196
2021-02-02,11.296
2021-02-03,11.645
2021-02-04,11.718
2021-02-05,11.718
2021-02-06,11.718
2021-02-07,11.718
2021-02-08,11.718
2021-02-09,11.718
2021-02-10,11.718
2021-02-11,11.718
2021-02-12,11.718
2021-02-13,11.718
2021-02-14,11.718
2021-02-15,11.718
2021-02-16,11.718
2021-02-17,11.718
2021-02-18,11.718
2021-02-19,11.718
2021-02-20,11.718
2021-02-21,11.718
2021-02-22,11.718
2021-02-23,11.718
2021-02-24,11.718
2021-02-25,11.718
2021-02-26,11.718
2021-02-27,11.718
2021-02-28,11.718
2021-03-01,11.718
2021-03-02,11.718
2021-03-03,11.718
2021-03-04,11.718
2021-03-05,11.718
2021-03-06,11.718
2021-03-07,11.718
2021-03-08,11.718
2021-03-09,11.718
2021-03-10,11.718
2021-03-11,11.718
2021-03-12,11.718
2021-03-13,11.718
2021-03-14,11.718
2021-03-15,11.718
2021-03-16,11.718
2021-03-17,11.718
2021-03-18,11.718
2021-03-19,11.718
2021-03-20,11.718
2021-03-21,11.718
2021-03-22,11.718
2021-03-23,11.718
2021-03-24,11.718
2021-03-25,11.718
2021-03-26,11.718
2021-03-27,11.718
2021-03-28,11.718
2021-03-29,11.718
2021-03-30,11.718
2021-03-31,11.755
2021-04-01,11.755
2021-04-02,11.755
2021-04-03,11.755
2021-04-04,11.755
2021-04-05,11.755
2021-04-06,11.755
2021-04-07,11.068
2021-04-08,11.068
2021-04-09,11.068
2021-04-10,11.068
2021-04-11,11.068
2021-04-12,11.755
2021-04-13,11.755
2021-04-14,11.755
2021-04-15,11.755
2021-04-16,11.755
2021-04-17,11.755
2021-04-18,11.755
2021-04-19,11.755
2021-04-20,11.755
2021-04-21,11.755
2021-04-22,11.765
2021-04-23,11.765
2021-04-24,11.765
2021-04-25,11.765
2021-04-26,11.765
2021-04-27,11.765
2021-04-28,12.795
2021-04-29,12.836
2021-04-30,12.836
2021-05-01,12.836
2021-05-02,12.836
2021-05-03,12.836
2021-05-04,12.836
2021-05-05,12.836
2021-05-06,12.836
2021-05-07,12.836
2021-05-08,12.836
2021-05-09,12.836
2021-05-10,12.836
2021-05-11,12.836
2021-05-12,12.836
2021-05-13,12.836
2021-05-14,12.836
2021-05-15,12.836
2021-05-16,12.836
2021-05-17,12.836
2021-05-18,12.836
2021-05-19,12.836
2021-05-20,12.836
2021-05-21,12.836
2021-05-22,12.836
2021-05-23,12.836
2021-05-24,12.836
2021-05-25,12.836
2021-05-26,12.836
2021-05-27,12.836
2021-05-28,12.836
2021-05-29,12.836
2021-05-30,12.836
2021-05-31,12.836
2021-06-01,12.836
2021-06-02,12.836
2021-06-03,12.836
2021-06-04,12.836
2021-06-05,12.836
2021-06-06,12.836
2021-06-07,12.836
2021-06-08,12.836
2021-06-09,13.045
2021-06-10,13.045
2021-06-11,13.42
2021-06-12,13.42
2021-06-13,13.42
2021-06-14,13.42
2021-06-15,13.42
2021-06-16,13.42
2021-06-17,13.42
2021-06-18,13.42
2021-06-19,13.42
2021-06-20,13.42
2021-06-21,13.42
2021-06-22,13.42
2021-06-23,13.42
2021-06-24,13.42
2021-06-25,13.42
2021-06-26,13.42
2021-06-27,13.42
2021-06-28,13.42
2021-06-29,13.42
2021-06-30,13.42
2021-07-01,13.42
2021-07-02,13.42
2021-07-03,13.42
2021-07-04,13.42
2021-07-05,13.42
2021-07-06,13.42
2021-07-07,13.42
2021-07-08,13.42
2021-07-09,13.42
2021-07-10,13.42
2021-07-11,13.42
2021-07-12,13.42
2021-07-13,13.42
2021-07-14,13.42
2021-07-15,12.82
2021-07-16,12.82
2021-07-17,12.82
2021-07-18,12.82
2021-07-19,12.82
2021-07-20,12.82
2021-07-21,12.82
2021-07-22,12.82
2021-07-23,12.82
2021-07-24,12.82
2021-07-25,12.82
2021-07-26,12.82
2021-07-27,12.852
2021-07-28,12.852
2021-07-29,12.852
2021-07-30,12.852
2021-07-31,12.852
2021-08-01,12.852
2021-08-02,12.852
2021-08-03,12.852
2021-08-04,12.968
2021-08-05,12.968
2021-08-06,12.968
2021-08-07,12.968
2021-08-08,12.968
2021-08-09,12.968
2021-08-10,12.968
2021-08-11,12.93
2021-08-12,12.93
2021-08-13,12.93
2021-08-14,12.93
2021-08-15,12.93
2021-08-16,12.93
2021-08-17,13.075
2021-08-18,13.075
2021-08-19,13.075
2021-08-20,13.075
2021-08-21,13.075
2021-08-22,13.075
2021-08-23,13.075
2021-08-24,13.075
2021-08-25,13.075
2021-08-26,13.075
2021-08-27,13.075
2021-08-28,13.075
2021-08-29,13.075
2021-08-30,13.075
2021-08-31,13.075
2021-09-01,13.075
2021-09-02,13.075
2021-09-03,13.075
2021-09-04,13.075
2021-09-05,13.075
2021-09-06,13.075
2021-09-07,13.075
2021-09-08,13.075
2021-09-09,13.075
2021-09-10,13.075
2021-09-11,13.075
2021-09-12,13.075
2021-09-13,13.075
2021-09-14,13.075
2021-09-15,13.075
2021-09-16,13.075
2021-09-17,13.075
2021-09-18,13.075
2021-09-19,13.075
2021-09-20,13.075
2021-09-21,13.075
2021-09-22,13.075
2021-09-23,13.075
2021-09-24,13.075
2021-09-25,13.075
2021-09-26,13.075
2021-09-27,13.075
2021-09-28,13.075
2021-09-29,13.075
2021-09-30,13.075
2021-10-01,13.075
2021-10-02,13.075
2021-10-03,13.075
2021-10-04,13.075
2021-10-05,13.075
2021-10-06,13.075
2021-10-07,13.644
2021-10-08,13.644
2021-10-09,13.644
2021-10-10,13.644
2021-10-11,13.644
2021-10-12,13.644
2021-10-13,13.644
2021-10-14,13.644
2021-10-15,13.644
2021-10-16,13.644
2021-10-17,13.644
2021-10-18,13.644
2021-10-19,13.644
2021-10-20,13.644
2021-10-21,13.644
2021-10-22,13.644
2021-10-23,13.644
2021-10-24,13.644
2021-10-25,13.644
2021-10-26,13.708
2021-10-27,13.708
2021-10-28,13.708
2021-10-29,13.708
2021-10-30,13.74
2021-10-31,13.74
2021-11-01,13.74
2021-11-02,13.74
2021-11-03,13.77
2021-11-04,13.77
2021-11-05,13.77
2021-11-06,13.77
2021-11-07,13.77
2021-11-08,13.77
2021-11-09,13.77
2021-11-10,13.77
2021-11-11,13.77
2021-11-12,13.77
2021-11-13,13.77
2021-11-14,13.77
2021-11-15,13.77
2021-11-16,13.77
2021-11-17,13.77
2021-11-18,13.77
2021-11-19,13.77
2021-11-20,13.77
2021-11-21,13.77
2021-11-22,13.77
2021-11-23,13.77
2021-11-24,13.77
2021-11-25,13.77
2021-11-26,13.77
2021-11-27,13.77
2021-11-28,13.77
2021-11-29,13.77
2021-11-30,13.77
2021-12-01,13.77
2021-12-02,13.77
2021-12-03,13.77
2021-12-04,13.77
2021-12-05,13.77
2021-12-06,13.77
2021-12-07,13.77
2021-12-08,13.853
2021-12-09,13.853
2021-12-10,13.853
2021-12-11,13.853
2021-12-12,13.853
2021-12-13,13.853
2021-12-14,13.853
2021-12-15,13.853
2021-12-16,13.883
2021-12-17,13.883
2021-12-18,13.883
2021-12-19,13.883
2021-12-20,13.883
2021-12-21,13.883
2021-12-22,14.005
2021-12-23,14.005
2021-12-24,14.005
2021-12-25,14.005
2021-12-26,14.005
2021-12-27,14.005
2021-12-28,14.005
2021-12-29,14.005
2021-12-30,14.005
2021-12-31,14.005
2022-01-01,14.005
2022-01-02,14.005
2022-01-03,14.005
2022-01-04,14.005
2022-01-05,14.093
2022-01-06,14.093
2022-01-07,14.093
2022-01-08,14.093
2022-01-09,14.093
2022-01-10,14.093
2022-01-11,14.093
2022-01-12,14.093
2022-01-13,14.093
2022-01-14,14.093
2022-01-15,14.093
2022-01-16,14.093
2022-01-17,14.093
2022-01-18,14.093
2022-01-19,14.093
2022-01-20,13.686
2022-01-21,13.686
2022-01-22,13.686
2022-01-23,13.686
2022-01-24,13.686
2022-01-25,13.686
2022-01-26,13.686
2022-01-27,13.686
2022-01-28,13.686
2022-01-29,13.686
2022-01-30,13.686
2022-01-31,13.686
2022-02-01,13.953
2022-02-02,13.726
2022-02-03,13.726
2022-02-04,13.736
2022-02-05,13.736
2022-02-06,13.736
2022-02-07,13.736
2022-02-08,13.736
2022-02-09,13.736
2022-02-10,13.736
2022-02-11,13.736
2022-02-12,13.736
2022-02-13,13.736
2022-02-14,13.736
2022-02-15,13.736
2022-02-16,13.736
2022-02-17,13.736
2022-02-18,13.736
2022-02-19,13.736
2022-02-20,13.736
2022-02-21,13.736
2022-02-22,13.736
2022-02-23,13.736
2022-02-24,13.736
2022-02-25,13.747
2022-02-26,13.747
2022-02-27,13.747
2022-02-28,13.747
2022-03-01,13.747
2022-03-02,13.747
2022-03-03,13.747
2022-03-04,13.747
2022-03-05,13.747
2022-03-06,13.747
2022-03-07,13.747
2022-03-08,13.747
2022-03-09,13.747
2022-03-10,13.747
2022-03-11,13.747
2022-03-12,13.747
2022-03-13,13.747
2022-03-14,13.747
2022-03-15,13.747
2022-03-16,13.747
2022-03-17,13.747
2022-03-18,13.747
2022-03-19,13.747
2022-03-20,13.747
2022-03-21,13.747
2022-03-22,13.747
2022-03-23,13.747
2022-03-24,13.958
2022-03-25,13.958
2022-03-26,13.958
2022-03-27,13.958
2022-03-28,13.958
2022-03-29,13.958
2022-03-30,13.958
2022-03-31,13.958
2022-04-01,13.958
2022-04-02,13.958
2022-04-03,13.958
2022-04-04,13.971
2022-04-05,13.971
2022-04-06,13.971
2022-04-07,13.971
2022-04-08,14.024
2022-04-09,14.024
2022-04-10,14.024
2022-04-11,14.024
2022-04-12,14.024
2022-04-13,14.024
2022-04-14,13.953
2022-04-15,13.953
2022-04-16,13.953
2022-04-17,13.953
2022-04-18,13.953
2022-04-19,13.953
2022-04-20,13.953
2022-04-21,13.953
2022-04-22,13.953
2022-04-23,13.953
2022-04-24,13.953
2022-04-25,13.953
2022-04-26,13.956
2022-04-27,13.905
2022-04-28,13.896
2022-04-29,13.896
2022-04-30,13.896
2022-05-01,13.896
2022-05-02,13.896
2022-05-03,13.894
2022-05-04,13.894
2022-05-05,13.894
2022-05-06,13.894
2022-05-07,13.894
2022-05-08,13.894
2022-05-09,13.894
2022-05-10,13.894
2022-05-11,13.894
2022-05-12,13.894
2022-05-13,13.894
2022-05-14,13.894
2022-05-15,13.894
2022-05-16,13.894
2022-05-17,13.894
2022-05-18,13.894
2022-05-19,13.894
2022-05-20,13.894
2022-05-21,13.894
2022-05-22,13.894
2022-05-23,13.894
2022-05-24,13.894
2022-05-25,13.894
2022-05-26,13.903
2022-05-27,13.903
2022-05-28,13.903
2022-05-29,13.903
2022-05-30,13.903
2022-05-31,13.903
2022-06-01,13.903
2022-06-02,13.903
2022-06-03,13.903
2022-06-04,13.903
2022-06-05,13.903
2022-06-06,13.793
2022-06-07,13.793
2022-06-08,13.793
2022-06-09,13.793
2022-06-10,13.793
2022-06-11,13.793
2022-06-12,13.793
2022-06-13,13.793
2022-06-14,13.793
2022-06-15,13.734
2022-06-16,13.734
2022-06-17,13.734
2022-06-18,13.734
2022-06-19,13.734
2022-06-20,13.734
2022-06-21,13.734
2022-06-22,13.734
2022-06-23,13.734
2022-06-24,13.734
2022-06-25,13.734
2022-06-26,13.734
2022-06-27,13.767
2022-06-28,13.767
2022-06-29,13.767
2022-06-30,13.767
2022-07-01,13.767
2022-07-02,13.767
2022-07-03,13.767
2022-07-04,13.767
2022-07-05,13.767
2022-07-06,13.767
2022-07-07,13.767
2022-07-08,13.767
2022-07-09,13.767
2022-07-10,13.767
2022-07-11,13.765
2022-07-12,13.765
2022-07-13,13.765
2022-07-14,13.765
2022-07-15,13.765
2022-07-16,13.765
2022-07-17,13.765
2022-07-18,13.765
2022-07-19,13.765
2022-07-20,13.593
2022-07-21,13.593
2022-07-22,13.593
2022-07-23,13.593
2022-07-24,13.593
2022-07-25,13.593
2022-07-26,13.635
2022-07-27,13.588
2022-07-28,13.588
2022-07-29,13.588
2022-07-30,13.588
2022-07-31,13.588
2022-08-01,13.588
2022-08-02,13.568
2022-08-03,13.568
2022-08-04,13.568
2022-08-05,13.568
2022-08-06,13.568
2022-08-07,13.568
2022-08-08,13.473
2022-08-09,13.473
2022-08-10,13.473
2022-08-11,13.473
2022-08-12,13.473
2022-08-13,13.473
2022-08-14,13.473
2022-08-15,13.473
2022-08-16,13.473
2022-08-17,13.473
2022-08-18,13.473
2022-08-19,13.473
2022-08-20,13.473
2022-08-21,13.473
2022-08-22,13.473
2022-08-23,13.473
2022-08-24,13.473
2022-08-25,13.473
2022-08-26,13.473
2022-08-27,13.473
2022-08-28,13.473
2022-08-29,13.473
2022-08-30,13.473
2022-08-31,13.473
2022-09-01,13.473
2022-09-02,13.473
2022-09-03,13.473
2022-09-04,13.473
2022-09-05,13.473
2022-09-06,13.278
2022-09-07,13.278
2022-09-08,13.278
2022-09-09,13.278
2022-09-10,13.278
2022-09-11,13.278
2022-09-12,13.278
2022-09-13,13.278
2022-09-14,13.278
2022-09-15,13.278
2022-09-16,13.278
2022-09-17,13.278
2022-09-18,13.278
2022-09-19,13.278
2022-09-20,13.278
2022-09-21,13.278
2022-09-22,13.215
2022-09-23,13.215
2022-09-24,13.215
2022-09-25,13.215
2022-09-26,13.215
2022-09-27,13.215
2022-09-28,13.215
2022-09-29,13.215
2022-09-30,13.215
2022-10-01,13.215
2022-10-02,13.215
2022-10-03,12.901
2022-10-04,12.901
2022-10-05,12.901
2022-10-06,12.901
2022-10-07,12.901
2022-10-08,12.901
2022-10-09,12.901
2022-10-10,12.876
2022-10-11,12.839
2022-10-12,12.712
2022-10-13,12.712
2022-10-14,12.673
2022-10-15,12.673
2022-10-16,12.673
2022-10-17,12.673
2022-10-18,12.673
2022-10-19,12.673
2022-10-20,12.673
2022-10-21,12.673
2022-10-22,12.673
2022-10-23,12.673
2022-10-24,12.632
2022-10-25,12.652
2022-10-26,12.656
2022-10-27,12.656
2022-10-28,12.63
2022-10-29,12.63
2022-10-30,12.63
2022-10-31,12.63
2022-11-01,12.651
2022-11-02,12.651
2022-11-03,12.573
2022-11-04,12.573
2022-11-05,12.573
2022-11-06,12.573
2022-11-07,12.328
2022-11-08,12.328
2022-11-09,12.328
2022-11-10,12.328
2022-11-11,12.328
2022-11-12,12.328
2022-11-13,12.328
2022-11-14,12.328
2022-11-15,12.328
2022-11-16,12.328
2022-11-17,12.328
2022-11-18,12.328
2022-11-19,12.328
2022-11-20,12.328
2022-11-21,12.311
2022-11-22,12.311
2022-11-23,12.311
2022-11-24,12.311
2022-11-25,12.311
2022-11-26,12.311
2022-11-27,12.311
2022-11-28,12.406
2022-11-29,12.406
2022-11-30,12.406
2022-12-01,12.232
2022-12-02,12.232
2022-12-03,12.232
2022-12-04,12.232
2022-12-05,12.232
2022-12-06,12.232
2022-12-07,12.232
2022-12-08,12.232
2022-12-09,12.232
2022-12-10,12.232
2022-12-11,12.232
2022-12-12,12.232
2022-12-13,12.232
2022-12-14,12.232
2022-12-15,12.232
2022-12-16,12.232
2022-12-17,12.232
2022-12-18,12.232
2022-12-19,12.232
2022-12-20,12.232
2022-12-21,12.232
2022-12-22,12.232
2022-12-23,12.232
2022-12-24,12.232
2022-12-25,12.232
2022-12-26,12.232
2022-12-27,12.232
2022-12-28,12.232
2022-12-29,12.232
2022-12-30,12.232
2022-12-31,12.232
2023-01-01,12.232
2023-01-02,12.232
2023-01-03,12.232
2023-01-04,12.232
2023-01-05,12.232
2023-01-06,12.232
2023-01-07,12.232
2023-01-08,12.327
2023-01-09,12.335
2023-01-10,12.353
2023-01-11,12.334
2023-01-12,12.334
2023-01-13,12.334
2023-01-14,12.334
2023-01-15,12.334
2023-01-16,12.334
2023-01-17,12.334
2023-01-18,12.334
2023-01-19,12.367
2023-01-20,12.397
2023-01-21,12.397
2023-01-22,12.397
2023-01-23,12.371
2023-01-24,12.371
2023-01-25,12.371
2023-01-26,12.371
2023-01-27,12.371
2023-01-28,12.371
2023-01-29,12.371
2023-01-30,12.359
2023-01-31,12.167
2023-02-01,12.193
2023-02-02,12.193
2023-02-03,12.354
2023-02-04,12.354
2023-02-05,12.354
2023-02-06,12.339
2023-02-07,12.339
2023-02-08,12.339
2023-02-09,12.339
2023-02-10,12.339
2023-02-11,12.339
2023-02-12,12.339
2023-02-13,12.339
2023-02-14,12.212
2023-02-15,12.212
2023-02-16,12.212
2023-02-17,12.212
2023-02-18,12.212
2023-02-19,12.212
2023-02-20,12.212
2023-02-21,12.212
2023-02-22,12.21
2023-02-23,12.21
2023-02-24,12.205
2023-02-25,12.205
2023-02-26,12.205
2023-02-27,12.205
2023-02-28,12.205
2023-03-01,12.205
2023-03-02,12.205
2023-03-03,12.209
2023-03-04,12.209
2023-03-05,12.209
2023-03-06,12.209
2023-03-07,12.209
2023-03-08,12.209
2023-03-09,12.209
2023-03-10,12.209
2023-03-11,12.209
2023-03-12,12.209
2023-03-13,12.209
2023-03-14,12.209
2023-03-15,12.209
2023-03-16,12.213
2023-03-17,12.213
2023-03-18,12.213
2023-03-19,12.201
2023-03-20,12.21
2023-03-21,12.21
2023-03-22,12.21
2023-03-23,12.206
2023-03-24,12.206
2023-03-25,12.206
2023-03-26,12.206
2023-03-27,12.226
2023-03-28,12.226
2023-03-29,12.226
2023-03-30,12.226
2023-03-31,12.226
2023-04-01,12.226
2023-04-02,12.226
2023-04-03,12.348
2023-04-04,12.347
2023-04-05,12.347
2023-04-06,12.347
2023-04-07,12.347
2023-04-08,12.347
2023-04-09,12.347
2023-04-10,12.347
2023-04-11,12.347
2023-04-12,12.345
2023-04-13,12.345
2023-04-14,12.345
2023-04-15,12.342
2023-04-16,12.342
2023-04-17,12.342
2023-04-18,12.342
2023-04-19,12.342
2023-04-20,12.342
2023-04-21,12.339
2023-04-22,12.339
2023-04-23,12.339
2023-04-24,12.339
2023-04-25,12.007
2023-04-26,11.933
2023-04-27,11.933
2023-04-28,11.89
2023-04-29,11.89
2023-04-30,11.89
2023-05-01,11.89
2023-05-02,11.89
2023-05-03,11.89
2023-05-04,11.89
2023-05-05,11.89
2023-05-06,11.89
2023-05-07,11.89
2023-05-08,11.89
2023-05-09,11.788
2023-05-10,11.788
2023-05-11,11.788
2023-05-12,11.788
2023-05-13,11.788
2023-05-14,11.808
2023-05-15,11.808
2023-05-16,11.808
2023-05-17,11.742
2023-05-18,11.742
2023-05-19,11.742
2023-05-20,11.742
2023-05-21,11.742
2023-05-22,11.742
2023-05-23,11.742
2023-05-24,11.742
2023-05-25,11.742
2023-05-26,11.742
2023-05-27,11.742
2023-05-28,11.742
2023-05-29,11.742
2023-05-30,11.742
2023-05-31,11.742
2023-06-01,11.742
2023-06-02,11.723
2023-06-03,11.723
2023-06-04,11.723
2023-06-05,11.723
2023-06-06,11.713
2023-06-07,11.713
2023-06-08,11.713
2023-06-09,11.713
2023-06-10,11.713
2023-06-11,11.713
2023-06-12,11.709
2023-06-13,11.709
2023-06-14,11.709
2023-06-15,11.703
2023-06-16,11.791
2023-06-17,11.791
2023-06-18,11.791
2023-06-19,11.791
2023-06-20,11.789
2023-06-21,11.789
2023-06-22,11.789
2023-06-23,11.789
