,AMGN US Equity
,BEST_EPS
2020-05-15,20.689
2020-05-16,20.689
2020-05-17,20.689
2020-05-18,20.689
2020-05-19,20.633
2020-05-20,20.633
2020-05-21,20.633
2020-05-22,20.633
2020-05-23,20.633
2020-05-24,20.633
2020-05-25,20.633
2020-05-26,20.346
2020-05-27,20.346
2020-05-28,20.346
2020-05-29,20.346
2020-05-30,20.346
2020-05-31,20.346
2020-06-01,20.346
2020-06-02,20.346
2020-06-03,20.346
2020-06-04,20.346
2020-06-05,20.346
2020-06-06,20.346
2020-06-07,20.219
2020-06-08,20.219
2020-06-09,20.219
2020-06-10,20.219
2020-06-11,20.219
2020-06-12,20.219
2020-06-13,20.219
2020-06-14,20.219
2020-06-15,20.219
2020-06-16,20.151
2020-06-17,20.151
2020-06-18,20.281
2020-06-19,20.281
2020-06-20,20.281
2020-06-21,20.281
2020-06-22,20.244
2020-06-23,20.244
2020-06-24,20.244
2020-06-25,20.244
2020-06-26,20.244
2020-06-27,20.244
2020-06-28,20.244
2020-06-29,20.244
2020-06-30,20.244
2020-07-01,20.244
2020-07-02,20.408
2020-07-03,20.408
2020-07-04,20.408
