,DE US Equity
2020-04-30,28.06
2020-05-01,28.06
2020-05-02,28.06
2020-05-03,28.06
2020-05-04,28.06
2020-05-05,28.06
2020-05-06,28.06
2020-05-07,28.06
2020-05-08,28.06
2020-05-09,28.06
2020-05-10,28.06
2020-05-11,28.06
2020-05-12,28.06
2020-05-13,28.06
2020-05-14,28.06
2020-05-15,28.06
2020-05-16,28.06
2020-05-17,28.06
2020-05-18,28.06
2020-05-19,28.06
2020-05-20,28.06
2020-05-21,28.06
2020-05-22,28.06
2020-05-23,28.06
2020-05-24,28.06
2020-05-25,14.03
2020-05-26,14.03
2020-05-27,14.03
2020-05-28,15.24
2020-05-29,15.24
2020-05-30,15.24
2020-05-31,15.24
2020-06-01,15.24
2020-06-02,15.24
2020-06-03,15.24
2020-06-04,15.24
2020-06-05,15.24
2020-06-06,15.24
2020-06-07,15.24
2020-06-08,15.24
2020-06-09,15.24
2020-06-10,15.24
2020-06-11,15.24
2020-06-12,15.24
2020-06-13,15.24
2020-06-14,15.24
2020-06-15,15.24
2020-06-16,15.24
2020-06-17,15.24
2020-06-18,15.24
2020-06-19,15.24
2020-06-20,15.24
2020-06-21,15.24
2020-06-22,15.24
2020-06-23,15.24
2020-06-24,15.24
2020-06-25,15.24
2020-06-26,15.24
2020-06-27,15.24
2020-06-28,15.24
2020-06-29,15.24
2020-06-30,15.637
2020-07-01,15.637
2020-07-02,15.637
2020-07-03,15.637
2020-07-04,15.637
2020-07-05,15.637
2020-07-06,15.637
2020-07-07,15.637
2020-07-08,15.637
2020-07-09,15.637
2020-07-10,15.637
2020-07-11,15.637
2020-07-12,15.637
2020-07-13,15.637
2020-07-14,15.223
2020-07-15,15.223
2020-07-16,15.223
2020-07-17,15.223
2020-07-18,15.223
2020-07-19,15.223
2020-07-20,15.223
2020-07-21,15.223
2020-07-22,15.223
2020-07-23,15.223
2020-07-24,15.223
2020-07-25,15.223
2020-07-26,15.223
2020-07-27,15.223
2020-07-28,15.223
2020-07-29,15.223
2020-07-30,15.223
2020-07-31,15.223
2020-08-01,15.223
2020-08-02,15.223
2020-08-03,15.223
2020-08-04,15.223
2020-08-05,15.223
2020-08-06,15.223
2020-08-07,15.223
2020-08-08,15.223
2020-08-09,15.223
2020-08-10,15.223
2020-08-11,15.397
2020-08-12,15.397
2020-08-13,15.397
2020-08-14,15.397
2020-08-15,15.397
2020-08-16,15.397
2020-08-17,15.397
2020-08-18,15.397
2020-08-19,15.397
2020-08-20,15.397
2020-08-21,16.09
2020-08-22,16.09
2020-08-23,16.09
2020-08-24,16.09
2020-08-25,15.997
2020-08-26,15.997
2020-08-27,15.997
2020-08-28,15.997
2020-08-29,15.997
2020-08-30,15.997
2020-08-31,15.997
2020-09-01,15.997
2020-09-02,15.997
2020-09-03,15.997
2020-09-04,15.997
2020-09-05,15.997
2020-09-06,15.997
2020-09-07,15.997
2020-09-08,15.997
2020-09-09,15.997
2020-09-10,15.997
2020-09-11,15.997
2020-09-12,15.997
2020-09-13,15.997
2020-09-14,15.997
2020-09-15,15.997
2020-09-16,15.997
2020-09-17,15.997
2020-09-18,15.997
2020-09-19,15.997
2020-09-20,15.997
2020-09-21,15.997
2020-09-22,16.113
2020-09-23,16.113
2020-09-24,16.113
2020-09-25,16.113
2020-09-26,16.113
2020-09-27,16.113
2020-09-28,16.113
2020-09-29,16.113
2020-09-30,16.113
2020-10-01,16.113
2020-10-02,16.113
2020-10-03,16.113
2020-10-04,16.113
2020-10-05,16.113
2020-10-06,16.113
2020-10-07,16.113
2020-10-08,16.113
2020-10-09,16.113
2020-10-10,16.113
2020-10-11,16.113
2020-10-12,16.113
2020-10-13,15.718
2020-10-14,15.718
2020-10-15,15.718
2020-10-16,15.718
2020-10-17,15.718
2020-10-18,15.718
2020-10-19,15.718
2020-10-20,15.718
2020-10-21,15.706
2020-10-22,15.706
2020-10-23,15.706
2020-10-24,15.706
2020-10-25,15.706
2020-10-26,15.706
2020-10-27,15.706
2020-10-28,15.706
2020-10-29,15.706
2020-10-30,15.706
2020-10-31,15.706
2020-11-01,15.706
2020-11-02,15.706
2020-11-03,15.706
2020-11-04,15.706
2020-11-05,15.706
2020-11-06,15.706
2020-11-07,15.706
2020-11-08,15.706
2020-11-09,15.706
2020-11-10,15.706
2020-11-11,15.706
2020-11-12,16.098
2020-11-13,16.098
2020-11-14,16.098
2020-11-15,16.098
2020-11-16,16.098
2020-11-17,16.03
2020-11-18,16.03
2020-11-19,16.03
2020-11-20,16.42
2020-11-21,16.42
2020-11-22,16.42
2020-11-23,16.42
2020-11-24,16.42
2020-11-25,18.403
2020-11-26,18.22
2020-11-27,18.22
2020-11-28,18.22
2020-11-29,18.22
2020-11-30,18.22
2020-12-01,18.22
2020-12-02,18.22
2020-12-03,18.22
2020-12-04,18.22
2020-12-05,18.22
2020-12-06,18.22
2020-12-07,18.22
2020-12-08,18.22
2020-12-09,18.22
2020-12-10,18.22
2020-12-11,18.22
2020-12-12,18.22
2020-12-13,18.22
2020-12-14,18.22
2020-12-15,18.22
2020-12-16,18.22
2020-12-17,18.22
2020-12-18,17.375
2020-12-19,17.375
2020-12-20,17.375
2020-12-21,17.375
2020-12-22,17.375
2020-12-23,17.39
2020-12-24,17.39
2020-12-25,17.39
2020-12-26,17.39
2020-12-27,17.39
2020-12-28,17.39
2020-12-29,17.39
2020-12-30,17.39
2020-12-31,17.39
2021-01-01,17.39
2021-01-02,17.39
2021-01-03,17.39
2021-01-04,17.39
2021-01-05,17.39
2021-01-06,17.39
2021-01-07,17.39
2021-01-08,17.39
2021-01-09,17.39
2021-01-10,17.39
2021-01-11,17.39
2021-01-12,17.39
2021-01-13,17.39
2021-01-14,17.39
2021-01-15,17.39
2021-01-16,17.39
2021-01-17,17.39
2021-01-18,17.39
2021-01-19,17.39
2021-01-20,17.194
2021-01-21,17.194
2021-01-22,17.194
2021-01-23,17.194
2021-01-24,17.194
2021-01-25,17.194
2021-01-26,17.194
2021-01-27,17.194
2021-01-28,17.194
2021-01-29,17.194
2021-01-30,17.194
2021-01-31,17.194
2021-02-01,17.194
2021-02-02,17.194
2021-02-03,17.194
2021-02-04,17.194
2021-02-05,17.194
2021-02-06,17.194
2021-02-07,17.194
2021-02-08,17.194
2021-02-09,17.194
2021-02-10,17.266
2021-02-11,17.266
2021-02-12,17.266
2021-02-13,17.266
2021-02-14,17.266
2021-02-15,17.266
2021-02-16,17.266
2021-02-17,17.266
2021-02-18,17.348
2021-02-19,19.188
2021-02-20,19.188
2021-02-21,19.188
2021-02-22,19.982
2021-02-23,19.982
2021-02-24,19.982
2021-02-25,19.982
2021-02-26,19.982
2021-02-27,19.982
2021-02-28,19.982
2021-03-01,19.982
2021-03-02,19.982
2021-03-03,19.982
2021-03-04,19.982
2021-03-05,19.982
2021-03-06,19.982
2021-03-07,19.982
2021-03-08,19.982
2021-03-09,19.982
2021-03-10,19.982
2021-03-11,19.982
2021-03-12,21.04
2021-03-13,21.04
2021-03-14,21.04
2021-03-15,20.957
2021-03-16,20.957
2021-03-17,20.957
2021-03-18,20.957
2021-03-19,20.957
2021-03-20,20.957
2021-03-21,20.957
2021-03-22,20.957
2021-03-23,20.957
2021-03-24,20.957
2021-03-25,20.957
2021-03-26,20.957
2021-03-27,20.957
2021-03-28,20.957
2021-03-29,20.957
2021-03-30,20.957
2021-03-31,20.957
2021-04-01,20.957
2021-04-02,20.957
2021-04-03,20.957
2021-04-04,20.957
2021-04-05,20.957
2021-04-06,20.957
2021-04-07,20.957
2021-04-08,20.957
2021-04-09,20.957
2021-04-10,20.957
2021-04-11,20.957
2021-04-12,21.092
2021-04-13,21.092
2021-04-14,21.092
2021-04-15,21.092
2021-04-16,21.092
2021-04-17,21.092
2021-04-18,21.092
2021-04-19,21.1
2021-04-20,21.1
2021-04-21,21.1
2021-04-22,21.438
2021-04-23,21.438
2021-04-24,21.438
2021-04-25,21.438
2021-04-26,21.438
2021-04-27,21.438
2021-04-28,21.438
2021-04-29,21.438
2021-04-30,21.438
2021-05-01,21.438
2021-05-02,21.438
2021-05-03,21.438
2021-05-04,21.438
2021-05-05,21.438
2021-05-06,21.438
2021-05-07,21.438
2021-05-08,21.438
2021-05-09,21.438
2021-05-10,21.438
2021-05-11,21.438
2021-05-12,21.438
2021-05-13,21.57
2021-05-14,21.57
2021-05-15,21.57
2021-05-16,21.57
2021-05-17,21.57
2021-05-18,21.57
2021-05-19,21.57
2021-05-20,21.57
2021-05-21,22.093
2021-05-22,22.143
2021-05-23,22.143
2021-05-24,22.143
2021-05-25,22.143
2021-05-26,22.143
2021-05-27,22.143
2021-05-28,22.143
2021-05-29,22.143
2021-05-30,22.143
2021-05-31,22.143
2021-06-01,22.143
2021-06-02,22.143
2021-06-03,22.143
2021-06-04,22.143
2021-06-05,22.143
2021-06-06,22.143
2021-06-07,22.143
2021-06-08,22.322
2021-06-09,22.322
2021-06-10,22.322
2021-06-11,22.322
2021-06-12,22.322
2021-06-13,22.322
2021-06-14,22.322
2021-06-15,22.322
2021-06-16,22.322
2021-06-17,22.322
2021-06-18,22.322
2021-06-19,22.322
2021-06-20,22.322
2021-06-21,22.322
2021-06-22,22.322
2021-06-23,22.322
2021-06-24,22.322
2021-06-25,22.322
2021-06-26,22.322
2021-06-27,22.322
2021-06-28,22.322
2021-06-29,22.322
2021-06-30,22.322
2021-07-01,22.322
2021-07-02,22.322
2021-07-03,22.322
2021-07-04,22.322
2021-07-05,22.322
2021-07-06,22.322
2021-07-07,22.322
2021-07-08,22.322
2021-07-09,22.322
2021-07-10,22.322
2021-07-11,22.322
2021-07-12,22.322
2021-07-13,22.322
2021-07-14,22.322
2021-07-15,22.322
2021-07-16,22.322
2021-07-17,22.322
2021-07-18,22.322
2021-07-19,23.15
2021-07-20,23.556
2021-07-21,23.556
2021-07-22,23.556
2021-07-23,23.556
2021-07-24,23.556
2021-07-25,23.556
2021-07-26,23.556
2021-07-27,23.556
2021-07-28,23.556
2021-07-29,23.556
2021-07-30,23.556
2021-07-31,23.556
2021-08-01,23.556
2021-08-02,23.556
2021-08-03,23.556
2021-08-04,23.556
2021-08-05,23.556
2021-08-06,23.556
2021-08-07,23.556
2021-08-08,23.556
2021-08-09,23.706
2021-08-10,23.706
2021-08-11,23.706
2021-08-12,23.706
2021-08-13,23.706
2021-08-14,23.706
2021-08-15,23.706
2021-08-16,23.706
2021-08-17,23.706
2021-08-18,23.706
2021-08-19,23.706
2021-08-20,24.264
2021-08-21,24.346
2021-08-22,24.346
2021-08-23,24.346
2021-08-24,24.346
2021-08-25,24.346
2021-08-26,24.346
2021-08-27,24.346
2021-08-28,24.346
2021-08-29,24.346
2021-08-30,24.346
2021-08-31,24.346
2021-09-01,24.346
2021-09-02,24.346
2021-09-03,24.346
2021-09-04,24.346
2021-09-05,24.346
2021-09-06,24.346
2021-09-07,24.346
2021-09-08,24.346
2021-09-09,24.346
2021-09-10,24.346
2021-09-11,24.346
2021-09-12,24.346
2021-09-13,24.348
2021-09-14,24.348
2021-09-15,24.348
2021-09-16,24.348
2021-09-17,24.348
2021-09-18,24.348
2021-09-19,24.348
2021-09-20,24.348
2021-09-21,24.348
2021-09-22,24.348
2021-09-23,24.348
2021-09-24,24.348
2021-09-25,24.348
2021-09-26,24.348
2021-09-27,24.348
2021-09-28,24.348
2021-09-29,24.348
2021-09-30,24.348
2021-10-01,24.348
2021-10-02,24.348
2021-10-03,24.348
2021-10-04,24.348
2021-10-05,24.392
2021-10-06,24.392
2021-10-07,24.392
2021-10-08,24.392
2021-10-09,24.392
2021-10-10,24.392
2021-10-11,24.392
2021-10-12,24.392
2021-10-13,24.392
2021-10-14,24.392
2021-10-15,24.36
2021-10-16,24.36
2021-10-17,24.36
2021-10-18,24.36
2021-10-19,24.36
2021-10-20,24.36
2021-10-21,24.36
2021-10-22,24.36
2021-10-23,24.36
2021-10-24,24.36
2021-10-25,24.36
2021-10-26,24.36
2021-10-27,24.36
2021-10-28,24.36
2021-10-29,24.36
2021-10-30,24.36
2021-10-31,24.36
2021-11-01,24.36
2021-11-02,24.36
2021-11-03,24.36
2021-11-04,24.36
2021-11-05,24.36
2021-11-06,24.36
2021-11-07,24.36
2021-11-08,24.36
2021-11-09,24.36
2021-11-10,24.36
2021-11-11,24.36
2021-11-12,24.36
2021-11-13,24.36
2021-11-14,24.36
2021-11-15,24.65
2021-11-16,24.523
2021-11-17,24.523
2021-11-18,24.523
2021-11-19,24.523
2021-11-20,24.523
2021-11-21,24.523
2021-11-22,24.523
2021-11-23,24.523
2021-11-24,27.13
2021-11-25,26.856
2021-11-26,26.917
2021-11-27,26.917
2021-11-28,27.168
2021-11-29,27.168
2021-11-30,27.168
2021-12-01,27.168
2021-12-02,27.232
2021-12-03,27.232
2021-12-04,27.147
2021-12-05,27.147
2021-12-06,27.147
2021-12-07,27.147
2021-12-08,27.147
2021-12-09,27.147
2021-12-10,27.147
2021-12-11,27.147
2021-12-12,27.147
2021-12-13,27.147
2021-12-14,27.147
2021-12-15,26.127
2021-12-16,26.127
2021-12-17,25.826
2021-12-18,25.826
2021-12-19,25.826
2021-12-20,25.826
2021-12-21,25.829
2021-12-22,25.829
2021-12-23,25.829
2021-12-24,25.829
2021-12-25,25.829
2021-12-26,25.829
2021-12-27,25.829
2021-12-28,25.829
2021-12-29,25.829
2021-12-30,25.829
2021-12-31,25.829
2022-01-01,25.829
2022-01-02,25.829
2022-01-03,25.829
2022-01-04,25.829
2022-01-05,25.829
2022-01-06,25.829
2022-01-07,25.829
2022-01-08,25.829
2022-01-09,25.829
2022-01-10,25.829
2022-01-11,25.829
2022-01-12,25.829
2022-01-13,25.888
2022-01-14,25.888
2022-01-15,25.888
2022-01-16,25.888
2022-01-17,25.888
2022-01-18,25.941
2022-01-19,26.085
2022-01-20,26.085
2022-01-21,26.085
2022-01-22,26.085
2022-01-23,26.085
2022-01-24,26.085
2022-01-25,26.085
2022-01-26,26.085
2022-01-27,26.085
2022-01-28,26.085
2022-01-29,26.085
2022-01-30,26.085
2022-01-31,26.085
2022-02-01,26.085
2022-02-02,26.085
2022-02-03,26.085
2022-02-04,26.085
2022-02-05,26.085
2022-02-06,26.085
2022-02-07,26.085
2022-02-08,26.085
2022-02-09,26.093
2022-02-10,26.093
2022-02-11,26.093
2022-02-12,26.093
2022-02-13,26.093
2022-02-14,26.148
2022-02-15,26.148
2022-02-16,26.148
2022-02-17,26.148
2022-02-18,26.408
2022-02-19,26.579
2022-02-20,26.579
2022-02-21,26.701
2022-02-22,26.701
2022-02-23,26.701
2022-02-24,26.701
2022-02-25,26.701
2022-02-26,26.701
2022-02-27,26.701
2022-02-28,26.701
2022-03-01,26.701
2022-03-02,26.701
2022-03-03,26.701
2022-03-04,26.701
2022-03-05,26.701
2022-03-06,26.701
2022-03-07,26.701
2022-03-08,26.701
2022-03-09,26.701
2022-03-10,26.903
2022-03-11,26.903
2022-03-12,26.903
2022-03-13,26.903
2022-03-14,26.903
2022-03-15,26.903
2022-03-16,26.903
2022-03-17,26.903
2022-03-18,26.903
2022-03-19,26.903
2022-03-20,26.903
2022-03-21,26.903
2022-03-22,26.903
2022-03-23,26.903
2022-03-24,26.903
2022-03-25,26.967
2022-03-26,26.967
2022-03-27,26.967
2022-03-28,26.928
2022-03-29,27.186
2022-03-30,27.088
2022-03-31,27.088
2022-04-01,27.088
2022-04-02,27.088
2022-04-03,27.088
2022-04-04,27.088
2022-04-05,26.969
2022-04-06,26.969
2022-04-07,26.986
2022-04-08,26.986
2022-04-09,26.986
2022-04-10,26.986
2022-04-11,26.986
2022-04-12,26.986
2022-04-13,26.986
2022-04-14,26.986
2022-04-15,26.986
2022-04-16,26.986
2022-04-17,26.986
2022-04-18,26.971
2022-04-19,26.971
2022-04-20,26.971
2022-04-21,26.971
2022-04-22,27.046
2022-04-23,27.046
2022-04-24,27.046
2022-04-25,27.046
2022-04-26,27.046
2022-04-27,27.046
2022-04-28,27.046
2022-04-29,27.046
2022-04-30,27.046
2022-05-01,27.046
2022-05-02,27.046
2022-05-03,27.046
2022-05-04,27.046
2022-05-05,27.046
2022-05-06,27.046
2022-05-07,27.046
2022-05-08,27.046
2022-05-09,27.046
2022-05-10,27.046
2022-05-11,27.046
2022-05-12,27.046
2022-05-13,27.046
2022-05-14,27.046
2022-05-15,27.046
2022-05-16,27.046
2022-05-17,27.046
2022-05-18,27.046
2022-05-19,27.046
2022-05-20,27.09
2022-05-21,27.117
2022-05-22,27.12
2022-05-23,27.127
2022-05-24,27.341
2022-05-25,27.341
2022-05-26,27.361
2022-05-27,27.403
2022-05-28,27.403
2022-05-29,27.403
2022-05-30,27.403
2022-05-31,27.403
2022-06-01,27.403
2022-06-02,27.403
2022-06-03,27.403
2022-06-04,27.403
2022-06-05,27.403
2022-06-06,27.403
2022-06-07,27.403
2022-06-08,27.403
2022-06-09,27.261
2022-06-10,27.261
2022-06-11,27.261
2022-06-12,27.261
2022-06-13,27.261
2022-06-14,27.261
2022-06-15,27.261
2022-06-16,27.222
2022-06-17,27.222
2022-06-18,27.222
2022-06-19,27.222
2022-06-20,27.222
2022-06-21,27.222
2022-06-22,27.222
2022-06-23,27.222
2022-06-24,27.222
2022-06-25,27.222
2022-06-26,27.222
2022-06-27,27.222
2022-06-28,27.222
2022-06-29,27.222
2022-06-30,27.222
2022-07-01,27.222
2022-07-02,27.222
2022-07-03,27.222
2022-07-04,27.222
2022-07-05,27.222
2022-07-06,27.222
2022-07-07,27.222
2022-07-08,27.032
2022-07-09,27.032
2022-07-10,27.032
2022-07-11,27.032
2022-07-12,26.944
2022-07-13,26.944
2022-07-14,26.944
2022-07-15,26.862
2022-07-16,26.862
2022-07-17,26.862
2022-07-18,26.532
2022-07-19,26.532
2022-07-20,26.532
2022-07-21,26.532
2022-07-22,26.538
2022-07-23,26.538
2022-07-24,26.538
2022-07-25,26.538
2022-07-26,26.538
2022-07-27,26.538
2022-07-28,26.538
2022-07-29,26.538
2022-07-30,26.538
2022-07-31,26.538
2022-08-01,26.538
2022-08-02,26.538
2022-08-03,26.538
2022-08-04,26.538
2022-08-05,26.538
2022-08-06,26.538
2022-08-07,26.538
2022-08-08,26.538
2022-08-09,26.538
2022-08-10,26.474
2022-08-11,26.474
2022-08-12,26.474
2022-08-13,26.474
2022-08-14,26.474
2022-08-15,26.474
2022-08-16,26.474
2022-08-17,26.474
2022-08-18,26.474
2022-08-19,26.638
2022-08-20,26.642
2022-08-21,26.816
2022-08-22,26.954
2022-08-23,26.954
2022-08-24,26.827
2022-08-25,26.827
2022-08-26,26.827
2022-08-27,26.827
2022-08-28,26.827
2022-08-29,26.827
2022-08-30,26.867
2022-08-31,26.921
2022-09-01,26.921
2022-09-02,26.921
2022-09-03,26.921
2022-09-04,26.921
2022-09-05,26.921
2022-09-06,26.921
2022-09-07,26.921
2022-09-08,26.921
2022-09-09,26.921
2022-09-10,26.921
2022-09-11,26.921
2022-09-12,26.921
2022-09-13,26.921
2022-09-14,26.921
2022-09-15,26.921
2022-09-16,26.921
2022-09-17,26.921
2022-09-18,26.921
2022-09-19,26.921
2022-09-20,27.023
2022-09-21,27.023
2022-09-22,27.023
2022-09-23,27.023
2022-09-24,27.023
2022-09-25,27.023
2022-09-26,27.032
2022-09-27,27.032
2022-09-28,27.032
2022-09-29,27.032
2022-09-30,27.032
2022-10-01,27.032
2022-10-02,27.032
2022-10-03,27.032
2022-10-04,27.032
2022-10-05,27.032
2022-10-06,27.032
2022-10-07,27.032
2022-10-08,27.032
2022-10-09,27.032
2022-10-10,27.032
2022-10-11,27.109
2022-10-12,27.016
2022-10-13,27.016
2022-10-14,27.016
2022-10-15,27.016
2022-10-16,27.016
2022-10-17,27.016
2022-10-18,26.965
2022-10-19,26.962
2022-10-20,27.026
2022-10-21,27.026
2022-10-22,27.026
2022-10-23,27.026
2022-10-24,27.026
2022-10-25,27.026
2022-10-26,27.026
2022-10-27,27.026
2022-10-28,27.026
2022-10-29,27.026
2022-10-30,27.026
2022-10-31,27.026
2022-11-01,27.026
2022-11-02,27.026
2022-11-03,27.026
2022-11-04,27.026
2022-11-05,27.026
2022-11-06,27.026
2022-11-07,27.026
2022-11-08,27.026
2022-11-09,27.026
2022-11-10,26.905
2022-11-11,26.879
2022-11-12,26.879
2022-11-13,27.555
2022-11-14,27.603
2022-11-15,27.603
2022-11-16,27.589
2022-11-17,27.589
2022-11-18,27.589
2022-11-19,27.694
2022-11-20,27.694
2022-11-21,27.75
2022-11-22,27.75
2022-11-23,28.529
2022-11-24,28.568
2022-11-25,28.977
2022-11-26,28.977
2022-11-27,29.023
2022-11-28,29.023
2022-11-29,29.023
2022-11-30,29.023
2022-12-01,29.21
2022-12-02,29.665
2022-12-03,29.665
2022-12-04,29.665
2022-12-05,29.665
2022-12-06,29.512
2022-12-07,29.512
2022-12-08,29.512
2022-12-09,29.497
2022-12-10,29.497
2022-12-11,29.497
2022-12-12,29.497
2022-12-13,29.497
2022-12-14,29.497
2022-12-15,29.497
2022-12-16,29.411
2022-12-17,29.411
2022-12-18,29.411
2022-12-19,29.411
2022-12-20,29.411
2022-12-21,29.411
2022-12-22,29.411
2022-12-23,29.411
2022-12-24,29.411
2022-12-25,29.411
2022-12-26,29.411
2022-12-27,29.411
2022-12-28,29.411
2022-12-29,29.411
2022-12-30,29.411
2022-12-31,29.411
2023-01-01,29.411
2023-01-02,29.411
2023-01-03,29.411
2023-01-04,29.417
2023-01-05,29.417
2023-01-06,29.417
2023-01-07,29.417
2023-01-08,29.417
2023-01-09,29.417
2023-01-10,29.417
2023-01-11,29.417
2023-01-12,29.415
2023-01-13,29.415
2023-01-14,29.415
2023-01-15,29.415
2023-01-16,29.415
2023-01-17,29.421
2023-01-18,29.421
2023-01-19,29.421
2023-01-20,29.421
2023-01-21,29.421
2023-01-22,29.421
2023-01-23,29.421
2023-01-24,29.421
2023-01-25,29.421
2023-01-26,29.421
2023-01-27,29.421
2023-01-28,29.421
2023-01-29,29.421
2023-01-30,29.421
2023-01-31,29.421
2023-02-01,29.421
2023-02-02,29.421
2023-02-03,29.421
2023-02-04,29.421
2023-02-05,29.421
2023-02-06,29.421
2023-02-07,29.421
2023-02-08,29.421
2023-02-09,29.454
2023-02-10,29.454
2023-02-11,29.454
2023-02-12,29.454
2023-02-13,29.454
2023-02-14,29.456
2023-02-15,29.456
2023-02-16,29.456
2023-02-17,30.49
2023-02-18,30.49
2023-02-19,30.812
2023-02-20,30.812
2023-02-21,31.239
2023-02-22,31.32
2023-02-23,31.32
2023-02-24,31.378
2023-02-25,31.378
2023-02-26,31.378
2023-02-27,31.501
2023-02-28,31.501
2023-03-01,31.501
2023-03-02,31.736
2023-03-03,31.666
2023-03-04,31.666
2023-03-05,31.666
2023-03-06,31.666
2023-03-07,31.666
2023-03-08,31.666
2023-03-09,31.666
2023-03-10,31.666
2023-03-11,31.666
2023-03-12,31.666
2023-03-13,31.665
2023-03-14,31.843
2023-03-15,31.843
2023-03-16,31.843
2023-03-17,31.843
2023-03-18,31.843
2023-03-19,31.843
2023-03-20,31.843
2023-03-21,31.843
2023-03-22,31.843
2023-03-23,31.85
2023-03-24,31.85
2023-03-25,31.85
2023-03-26,31.85
2023-03-27,31.85
2023-03-28,31.821
2023-03-29,31.821
2023-03-30,31.821
2023-03-31,31.821
2023-04-01,31.821
2023-04-02,31.821
2023-04-03,31.821
2023-04-04,31.821
2023-04-05,31.821
2023-04-06,31.821
2023-04-07,31.821
2023-04-08,31.821
2023-04-09,31.821
2023-04-10,31.821
2023-04-11,31.821
2023-04-12,31.821
2023-04-13,31.821
2023-04-14,31.821
2023-04-15,31.821
2023-04-16,31.821
2023-04-17,31.821
2023-04-18,31.814
2023-04-19,31.814
2023-04-20,31.82
2023-04-21,31.82
2023-04-22,31.82
2023-04-23,31.82
2023-04-24,31.824
2023-04-25,31.824
2023-04-26,31.824
2023-04-27,31.824
2023-04-28,31.824
2023-04-29,31.824
2023-04-30,31.824
2023-05-01,31.824
2023-05-02,31.824
2023-05-03,31.824
2023-05-04,31.828
2023-05-05,31.828
2023-05-06,31.828
2023-05-07,31.828
2023-05-08,31.828
2023-05-09,31.786
2023-05-10,31.786
2023-05-11,31.813
2023-05-12,31.663
2023-05-13,31.663
2023-05-14,31.663
2023-05-15,31.665
2023-05-16,31.665
2023-05-17,31.665
2023-05-18,31.665
2023-05-19,31.764
2023-05-20,31.796
2023-05-21,31.916
2023-05-22,31.993
2023-05-23,31.914
2023-05-24,31.935
2023-05-25,31.935
2023-05-26,31.935
2023-05-27,31.935
2023-05-28,31.935
2023-05-29,31.935
2023-05-30,31.935
2023-05-31,31.917
2023-06-01,31.917
2023-06-02,31.917
2023-06-03,31.917
2023-06-04,31.932
2023-06-05,31.974
2023-06-06,31.974
2023-06-07,31.974
2023-06-08,31.974
2023-06-09,31.974
2023-06-10,31.974
2023-06-11,31.974
2023-06-12,31.974
2023-06-13,31.974
2023-06-14,31.974
2023-06-15,31.974
2023-06-16,31.96
2023-06-17,31.96
2023-06-18,31.96
2023-06-19,32.106
2023-06-20,32.106
2023-06-21,32.106
2023-06-22,32.106
2023-06-23,32.106
