,ALK US Equity
2023-06-24,7.156
2023-06-25,7.234
2023-06-26,7.234
2023-06-27,7.234
2023-06-28,7.221
2023-06-29,7.221
2023-06-30,7.221
2023-07-01,7.221
2023-07-02,7.221
2023-07-03,7.221
2023-07-04,7.221
2023-07-05,7.221
2023-07-06,7.173
2023-07-07,7.173
2023-07-08,7.177
2023-07-09,7.177
2023-07-10,7.177
2023-07-11,7.232
2023-07-12,7.302
2023-07-13,7.302
2023-07-14,7.302
2023-07-15,7.302
2023-07-16,7.302
2023-07-17,7.302
2023-07-18,7.336
2023-07-19,7.336
2023-07-20,7.344
2023-07-21,7.344
2023-07-22,7.344
2023-07-23,7.344
2023-07-24,7.344
2023-07-25,7.333
2023-07-26,7.282
2023-07-27,7.253
2023-07-28,7.253
2023-07-29,7.253
2023-07-30,7.253
2023-07-31,7.253
2023-08-01,7.153
2023-08-02,7.153
2023-08-03,7.153
2023-08-04,7.153
2023-08-05,7.153
2023-08-06,7.153
2023-08-07,7.152
2023-08-08,7.108
2023-08-09,7.108
2023-08-10,7.108
2023-08-11,7.108
2023-08-12,7.108
2023-08-13,7.108
2023-08-14,7.108
2023-08-15,7.108
2023-08-16,6.949
2023-08-17,6.949
2023-08-18,6.949
2023-08-19,6.949
2023-08-20,6.949
2023-08-21,6.949
2023-08-22,6.949
2023-08-23,6.949
2023-08-24,6.949
2023-08-25,6.949
2023-08-26,6.949
2023-08-27,6.949
2023-08-28,6.908
2023-08-29,6.908
2023-08-30,6.908
2023-08-31,6.824
2023-09-01,6.848
2023-09-02,6.848
2023-09-03,6.848
2023-09-04,6.848
2023-09-05,6.567
2023-09-06,6.568
2023-09-07,6.564
2023-09-08,6.355
2023-09-09,6.355
2023-09-10,6.355
2023-09-11,6.355
2023-09-12,6.348
2023-09-13,6.348
2023-09-14,6.203
2023-09-15,6.203
2023-09-16,6.203
2023-09-17,6.203
2023-09-18,6.157
2023-09-19,6.085
2023-09-20,6.085
2023-09-21,6.085
2023-09-22,6.085
2023-09-23,6.085
2023-09-24,6.085
2023-09-25,6.085
2023-09-26,6.085
2023-09-27,6.085
2023-09-28,6.085
2023-09-29,6.085
2023-09-30,6.085
2023-10-01,6.085
2023-10-02,6.035
2023-10-03,6.035
2023-10-04,5.79
2023-10-05,5.79
2023-10-06,5.786
2023-10-07,5.786
2023-10-08,5.786
2023-10-09,5.786
2023-10-10,5.786
2023-10-11,5.834
2023-10-12,5.834
2023-10-13,5.834
2023-10-14,5.834
2023-10-15,5.834
2023-10-16,5.881
2023-10-17,5.881
2023-10-18,5.881
2023-10-19,5.204
2023-10-20,5.164
2023-10-21,5.164
2023-10-22,5.164
2023-10-23,5.114
2023-10-24,4.983
2023-10-25,4.983
2023-10-26,4.983
2023-10-27,4.921
2023-10-28,4.921
2023-10-29,4.921
2023-10-30,4.921
2023-10-31,4.95
2023-11-01,4.95
2023-11-02,4.95
2023-11-03,4.95
2023-11-04,4.95
2023-11-05,4.95
2023-11-06,4.95
2023-11-07,4.95
2023-11-08,4.879
2023-11-09,4.879
2023-11-10,4.879
2023-11-11,4.879
2023-11-12,4.879
2023-11-13,4.831
2023-11-14,4.831
2023-11-15,4.831
2023-11-16,4.831
2023-11-17,4.879
2023-11-18,4.879
2023-11-19,4.879
2023-11-20,4.879
2023-11-21,4.879
2023-11-22,4.879
2023-11-23,4.879
2023-11-24,4.879
2023-11-25,4.879
2023-11-26,4.879
2023-11-27,4.879
2023-11-28,4.879
2023-11-29,4.879
2023-11-30,4.929
2023-12-01,4.929
2023-12-02,4.978
2023-12-03,4.98
2023-12-04,4.927
2023-12-05,4.927
2023-12-06,4.927
2023-12-07,4.927
2023-12-08,4.927
2023-12-09,4.927
2023-12-10,4.927
2023-12-11,4.927
2023-12-12,4.927
2023-12-13,4.927
2023-12-14,4.927
2023-12-15,4.927
2023-12-16,4.927
2023-12-17,4.927
2023-12-18,4.878
2023-12-19,4.878
2023-12-20,4.902
2023-12-21,4.897
2023-12-22,4.897
2023-12-23,4.897
2023-12-24,4.897
2023-12-25,4.897
2023-12-26,4.897
2023-12-27,4.897
2023-12-28,4.897
2023-12-29,4.897
2023-12-30,4.897
2023-12-31,4.897
2024-01-01,4.897
2024-01-02,4.851
2024-01-03,4.851
2024-01-04,4.935
2024-01-05,4.935
2024-01-06,4.935
2024-01-07,4.935
2024-01-08,5.013
2024-01-09,4.882
2024-01-10,4.882
2024-01-11,4.882
2024-01-12,4.882
2024-01-13,4.882
2024-01-14,4.882
2024-01-15,4.882
2024-01-16,4.882
2024-01-17,4.852
2024-01-18,4.962
2024-01-19,4.962
2024-01-20,5.001
2024-01-21,5.001
2024-01-22,5.001
2024-01-23,5.001
2024-01-24,5.001
2024-01-25,4.649
2024-01-26,4.34
2024-01-27,4.34
2024-01-28,4.34
2024-01-29,4.291
2024-01-30,4.291
2024-01-31,4.213
2024-02-01,4.213
2024-02-02,4.213
2024-02-03,4.213
2024-02-04,4.213
2024-02-05,4.213
2024-02-06,4.213
2024-02-07,4.213
2024-02-08,4.201
2024-02-09,4.201
2024-02-10,4.201
2024-02-11,4.201
2024-02-12,4.205
2024-02-13,4.205
2024-02-14,4.205
2024-02-15,4.205
2024-02-16,4.205
2024-02-17,4.205
2024-02-18,4.205
2024-02-19,4.205
2024-02-20,4.206
2024-02-21,4.206
2024-02-22,4.206
2024-02-23,4.206
2024-02-24,4.206
2024-02-25,4.206
2024-02-26,4.206
2024-02-27,4.206
2024-02-28,4.206
2024-02-29,4.206
2024-03-01,4.206
2024-03-02,4.206
2024-03-03,4.206
2024-03-04,4.206
2024-03-05,4.206
2024-03-06,4.204
2024-03-07,4.204
2024-03-08,4.204
2024-03-09,4.204
2024-03-10,4.204
2024-03-11,4.204
2024-03-12,4.285
2024-03-13,4.339
2024-03-14,4.42
2024-03-15,4.42
2024-03-16,4.42
2024-03-17,4.42
2024-03-18,4.42
2024-03-19,4.42
2024-03-20,4.42
2024-03-21,4.42
2024-03-22,4.388
2024-03-23,4.388
2024-03-24,4.388
2024-03-25,4.388
2024-03-26,4.388
2024-03-27,4.388
2024-03-28,4.388
2024-03-29,4.388
2024-03-30,4.388
2024-03-31,4.388
2024-04-01,4.388
2024-04-02,4.388
2024-04-03,4.388
2024-04-04,4.309
2024-04-05,4.296
2024-04-06,4.332
2024-04-07,4.332
2024-04-08,4.336
