,GLO PM Equity,GLO PM Equity,GLO PM Equity,GLO PM Equity,GLO PM Equity
2013-02-27,678.858,678.858,674.052,675.854,267783.0
2013-02-28,675.854,681.862,673.451,675.854,103410.0
2013-03-01,675.854,687.87,673.451,687.87,23700.0
2013-03-02,675.854,687.87,673.451,687.87,23700.0
2013-03-03,675.854,687.87,673.451,687.87,23700.0
2013-03-04,687.87,696.881,677.056,696.881,20895.0
2013-03-05,681.862,707.695,681.862,707.695,434840.0
2013-03-06,709.497,710.098,705.292,707.695,40896.0
2013-03-07,707.695,708.896,702.889,708.295,150048.0
2013-03-08,708.896,714.904,708.896,711.299,234042.0
2013-03-09,708.896,714.904,708.896,711.299,234042.0
2013-03-10,708.896,714.904,708.896,711.299,234042.0
2013-03-11,711.299,714.904,707.695,707.695,66274.0
2013-03-12,711.9,714.303,707.695,714.303,36928.0
2013-03-13,714.303,723.915,714.303,719.71,74765.0
2013-03-14,719.71,722.113,714.904,720.911,43046.0
2013-03-15,720.911,720.911,713.702,713.702,106926.0
2013-03-16,720.911,720.911,713.702,713.702,106926.0
2013-03-17,720.911,720.911,713.702,713.702,106926.0
2013-03-18,713.702,714.303,708.896,714.303,38991.0
2013-03-19,714.303,714.303,702.889,702.889,58580.0
2013-03-20,702.889,708.896,699.885,702.889,91179.0
2013-03-21,705.892,711.9,705.892,711.9,38838.0
2013-03-22,711.299,726.919,711.299,723.915,149093.0
2013-03-23,711.299,726.919,711.299,723.915,149093.0
2013-03-24,711.299,726.919,711.299,723.915,149093.0
2013-03-25,724.516,731.725,723.915,726.919,71005.0
2013-03-26,732.926,735.93,731.725,732.926,171859.0
2013-03-27,734.128,735.33,714.904,720.911,170735.0
2013-03-28,734.128,735.33,714.904,720.911,170735.0
2013-03-29,734.128,735.33,714.904,720.911,170735.0
2013-03-30,734.128,735.33,714.904,720.911,170735.0
2013-03-31,734.128,735.33,714.904,720.911,170735.0
2013-04-01,732.926,732.926,720.911,720.911,110732.0
2013-04-02,720.911,732.926,720.911,732.926,45820.0
2013-04-03,732.926,754.554,732.926,753.953,147924.0
2013-04-04,751.55,753.953,746.744,751.55,122085.0
2013-04-05,752.752,762.964,751.55,756.957,85736.0
2013-04-06,752.752,762.964,751.55,756.957,85736.0
2013-04-07,752.752,762.964,751.55,756.957,85736.0
2013-04-08,760.561,771.976,760.561,765.968,23909.0
2013-04-09,760.561,771.976,760.561,765.968,23909.0
2013-04-10,768.972,814.029,768.972,803.816,203191.0
2013-04-11,803.816,805.018,794.204,796.607,33655.0
2013-04-12,794.204,825.443,793.002,825.443,15417.0
2013-04-13,794.204,825.443,793.002,825.443,15417.0
2013-04-14,794.204,825.443,793.002,825.443,15417.0
2013-04-15,804.417,804.417,791.801,793.603,44763.0
2013-04-16,786.995,786.995,762.964,770.174,44067.0
2013-04-17,771.976,774.98,770.174,770.174,47452.0
2013-04-18,771.375,793.002,771.375,780.987,28248.0
2013-04-19,780.987,820.037,780.987,819.436,74836.0
2013-04-20,780.987,820.037,780.987,819.436,74836.0
2013-04-21,780.987,820.037,780.987,819.436,74836.0
2013-04-22,819.436,819.436,805.618,811.025,37334.0
2013-04-23,823.04,824.843,807.421,817.033,111423.0
2013-04-24,817.033,823.04,777.383,780.386,46212.0
2013-04-25,805.018,808.021,780.987,803.816,126953.0
2013-04-26,803.215,820.037,802.615,817.033,148758.0
2013-04-27,803.215,820.037,802.615,817.033,148758.0
2013-04-28,803.215,820.037,802.615,817.033,148758.0
2013-04-29,817.033,851.877,808.021,847.071,35551.0
2013-04-30,847.071,865.094,847.071,859.086,174496.0
2013-05-01,847.071,865.094,847.071,859.086,174496.0
2013-05-02,859.086,931.177,857.884,901.139,59866.0
2013-05-03,907.147,931.177,907.147,931.177,110295.0
2013-05-04,907.147,931.177,907.147,931.177,110295.0
2013-05-05,907.147,931.177,907.147,931.177,110295.0
2013-05-06,931.177,938.386,931.177,934.181,38432.0
2013-05-07,934.181,934.181,927.573,931.177,25098.0
2013-05-08,931.177,973.23,925.169,973.23,34351.0
2013-05-09,973.23,982.242,973.23,973.831,68184.0
2013-05-10,966.622,973.23,966.021,973.23,47274.0
2013-05-11,966.622,973.23,966.021,973.23,47274.0
2013-05-12,966.622,973.23,966.021,973.23,47274.0
2013-05-13,966.622,973.23,966.021,973.23,47274.0
2013-05-14,973.23,979.238,961.215,971.428,34961.0
2013-05-15,971.428,971.428,949.2,961.215,64236.0
2013-05-16,960.614,960.614,940.188,944.394,48509.0
2013-05-17,949.2,949.2,931.177,939.588,46806.0
2013-05-18,949.2,949.2,931.177,939.588,46806.0
2013-05-19,949.2,949.2,931.177,939.588,46806.0
2013-05-20,960.614,960.614,938.386,949.2,19818.0
2013-05-21,931.177,958.211,931.177,947.998,30423.0
2013-05-22,952.204,960.614,937.185,960.614,43122.0
2013-05-23,960.614,960.614,931.177,943.192,74729.0
2013-05-24,951.603,951.603,931.177,934.782,65506.0
2013-05-25,951.603,951.603,931.177,934.782,65506.0
2013-05-26,951.603,951.603,931.177,934.782,65506.0
2013-05-27,931.177,932.379,928.173,929.375,69501.0
2013-05-28,929.375,929.375,880.113,889.124,23421.0
2013-05-29,889.124,949.2,889.124,943.192,48519.0
2013-05-30,937.185,944.394,925.169,931.177,82774.0
2013-05-31,925.169,961.215,901.139,931.177,125936.0
2013-06-01,925.169,961.215,901.139,931.177,125936.0
2013-06-02,925.169,961.215,901.139,931.177,125936.0
2013-06-03,931.177,931.177,895.132,931.177,111230.0
2013-06-04,913.154,931.177,901.74,911.352,36348.0
2013-06-05,911.352,911.352,886.12,901.139,51903.0
2013-06-06,883.116,908.348,883.116,907.147,122608.0
2013-06-07,907.147,913.154,895.132,907.147,49378.0
2013-06-08,907.147,913.154,895.132,907.147,49378.0
2013-06-09,907.147,913.154,895.132,907.147,49378.0
2013-06-10,907.147,955.207,907.147,952.204,64297.0
2013-06-11,952.204,955.207,907.747,929.375,583104.0
2013-06-12,952.204,955.207,907.747,929.375,583104.0
2013-06-13,929.375,929.375,883.116,898.135,319884.0
2013-06-14,889.124,907.147,889.124,898.135,142177.0
2013-06-15,889.124,907.147,889.124,898.135,142177.0
2013-06-16,889.124,907.147,889.124,898.135,142177.0
2013-06-17,907.147,931.177,898.135,913.154,131948.0
2013-06-18,913.154,919.763,913.154,917.36,26531.0
2013-06-19,917.36,937.185,904.143,904.143,36079.0
2013-06-20,901.139,904.143,898.135,901.139,49444.0
2013-06-21,871.101,877.109,847.672,871.101,384979.0
2013-06-22,871.101,877.109,847.672,871.101,384979.0
2013-06-23,871.101,877.109,847.672,871.101,384979.0
2013-06-24,871.101,871.702,857.284,859.086,144769.0
2013-06-25,841.063,841.063,817.033,825.443,70649.0
2013-06-26,825.443,859.086,825.443,832.052,104950.0
2013-06-27,841.063,901.139,841.063,895.132,104177.0
2013-06-28,890.325,967.223,890.325,967.223,98867.0
2013-06-29,890.325,967.223,890.325,967.223,98867.0
2013-06-30,890.325,967.223,890.325,967.223,98867.0
2013-07-01,960.614,960.614,913.154,955.207,16291.0
2013-07-02,951.002,951.002,929.375,934.782,308878.0
2013-07-03,931.177,934.181,877.109,931.177,60684.0
2013-07-04,931.177,931.177,901.139,901.139,35083.0
2013-07-05,901.139,925.169,901.139,925.169,38102.0
2013-07-06,901.139,925.169,901.139,925.169,38102.0
2013-07-07,901.139,925.169,901.139,925.169,38102.0
2013-07-08,923.968,923.968,889.124,893.329,23263.0
2013-07-09,889.124,931.177,889.124,931.177,17531.0
2013-07-10,925.169,925.169,901.139,907.747,60389.0
2013-07-11,924.569,931.177,910.151,927.573,21912.0
2013-07-12,931.177,960.014,931.177,954.006,55308.0
2013-07-13,931.177,960.014,931.177,954.006,55308.0
2013-07-14,931.177,960.014,931.177,954.006,55308.0
2013-07-15,954.006,975.633,954.006,973.23,97820.0
2013-07-16,975.633,988.249,967.223,987.048,15280.0
2013-07-17,987.048,988.249,978.036,978.036,40927.0
2013-07-18,978.036,987.048,978.036,985.846,21144.0
2013-07-19,961.816,985.846,961.816,970.827,46324.0
2013-07-20,961.816,985.846,961.816,970.827,46324.0
2013-07-21,961.816,985.846,961.816,970.827,46324.0
2013-07-22,970.827,973.23,961.816,961.816,10051.0
2013-07-23,967.223,991.253,967.223,978.036,32756.0
2013-07-24,978.036,988.249,967.223,979.238,13304.0
2013-07-25,979.238,1003.268,979.238,988.85,33650.0
2013-07-26,988.85,988.85,969.626,973.23,21556.0
2013-07-27,988.85,988.85,969.626,973.23,21556.0
2013-07-28,988.85,988.85,969.626,973.23,21556.0
2013-07-29,975.633,996.059,973.23,979.839,20179.0
2013-07-30,977.436,982.242,977.436,982.242,3852.0
2013-07-31,985.245,985.245,976.234,982.242,51364.0
2013-08-01,982.242,997.261,982.242,990.652,13278.0
2013-08-02,990.652,990.652,961.215,979.238,38046.0
2013-08-03,990.652,990.652,961.215,979.238,38046.0
2013-08-04,990.652,990.652,961.215,979.238,38046.0
2013-08-05,978.637,979.238,961.816,967.823,22562.0
2013-08-06,967.223,967.223,949.2,961.215,36928.0
2013-08-07,963.618,969.626,961.215,961.215,47182.0
2013-08-08,972.629,972.629,961.215,962.417,126353.0
2013-08-09,972.629,972.629,961.215,962.417,126353.0
2013-08-10,972.629,972.629,961.215,962.417,126353.0
2013-08-11,972.629,972.629,961.215,962.417,126353.0
2013-08-12,962.417,973.23,962.417,973.23,4650.0
2013-08-13,973.23,987.648,973.23,981.04,20829.0
2013-08-14,988.249,988.249,983.443,985.245,5463.0
2013-08-15,985.245,988.249,979.839,984.044,41643.0
2013-08-16,981.284,997.843,953.686,996.004,44611.0
2013-08-17,981.284,997.843,953.686,996.004,44611.0
2013-08-18,981.284,997.843,953.686,996.004,44611.0
2013-08-19,981.284,997.843,953.686,996.004,44611.0
2013-08-20,981.284,997.843,953.686,996.004,44611.0
2013-08-21,981.284,997.843,953.686,996.004,44611.0
2013-08-22,981.284,981.284,919.954,981.284,86768.0
2013-08-23,981.284,983.124,956.139,982.511,145231.0
2013-08-24,981.284,983.124,956.139,982.511,145231.0
2013-08-25,981.284,983.124,956.139,982.511,145231.0
2013-08-26,981.284,983.124,956.139,982.511,145231.0
2013-08-27,980.671,980.671,889.289,929.154,84120.0
2013-08-28,889.289,947.553,877.023,889.902,76229.0
2013-08-29,890.515,947.553,890.515,930.993,47462.0
2013-08-30,932.22,944.486,930.993,932.833,88785.0
2013-08-31,932.22,944.486,930.993,932.833,88785.0
2013-09-01,932.22,944.486,930.993,932.833,88785.0
2013-09-02,932.833,938.353,926.087,926.7,105402.0
2013-09-03,932.22,932.22,926.7,929.154,143976.0
2013-09-04,919.954,919.954,902.782,907.688,55206.0
2013-09-05,901.555,933.447,901.555,919.954,112917.0
2013-09-06,919.954,919.954,914.434,916.274,92642.0
2013-09-07,919.954,919.954,914.434,916.274,92642.0
2013-09-08,919.954,919.954,914.434,916.274,92642.0
2013-09-09,916.274,916.274,895.422,915.048,48239.0
2013-09-10,926.087,953.686,926.087,935.287,135480.0
2013-09-11,947.553,947.553,943.26,944.486,99761.0
2013-09-12,944.486,948.166,944.486,945.713,145790.0
2013-09-13,945.713,956.752,945.713,946.939,67915.0
2013-09-14,945.713,956.752,945.713,946.939,67915.0
2013-09-15,945.713,956.752,945.713,946.939,67915.0
2013-09-16,946.939,972.085,946.939,950.619,74729.0
2013-09-17,951.232,972.085,951.232,972.085,78038.0
2013-09-18,972.085,999.683,972.085,989.871,60435.0
2013-09-19,999.683,1018.696,999.683,1006.43,140668.0
2013-09-20,1003.363,1011.336,975.151,975.151,44164.0
2013-09-21,1003.363,1011.336,975.151,975.151,44164.0
2013-09-22,1003.363,1011.336,975.151,975.151,44164.0
2013-09-23,982.511,1008.883,982.511,1002.75,39565.0
2013-09-24,972.085,993.55,972.085,991.097,102754.0
2013-09-25,991.097,991.097,981.898,984.351,185167.0
2013-09-26,983.124,987.417,983.124,984.351,30134.0
2013-09-27,993.55,993.55,988.031,988.031,31678.0
2013-09-28,993.55,993.55,988.031,988.031,31678.0
2013-09-29,993.55,993.55,988.031,988.031,31678.0
2013-09-30,988.644,996.617,975.151,981.284,29122.0
2013-10-01,983.737,987.417,969.018,975.151,113192.0
2013-10-02,972.085,1008.883,972.085,1005.203,104706.0
2013-10-03,1005.203,1005.816,988.031,999.683,22013.0
2013-10-04,999.683,1011.949,982.511,1011.949,34600.0
2013-10-05,999.683,1011.949,982.511,1011.949,34600.0
2013-10-06,999.683,1011.949,982.511,1011.949,34600.0
2013-10-07,1008.883,1008.883,992.324,994.164,62869.0
2013-10-08,993.55,995.39,992.937,993.55,85116.0
2013-10-09,993.55,993.55,981.284,981.898,26470.0
2013-10-10,981.898,993.55,969.018,993.55,18863.0
2013-10-11,1011.949,1015.016,999.683,1011.949,35515.0
2013-10-12,1011.949,1015.016,999.683,1011.949,35515.0
2013-10-13,1011.949,1015.016,999.683,1011.949,35515.0
2013-10-14,981.284,1008.883,981.284,1008.883,6637.0
2013-10-15,981.284,1008.883,981.284,1008.883,6637.0
2013-10-16,1036.482,1036.482,1011.949,1018.082,78261.0
2013-10-17,1036.482,1048.748,1029.735,1048.748,28091.0
2013-10-18,1048.748,1091.679,1026.669,1091.679,23106.0
2013-10-19,1048.748,1091.679,1026.669,1091.679,23106.0
2013-10-20,1048.748,1091.679,1026.669,1091.679,23106.0
2013-10-21,1091.679,1091.679,1061.014,1067.76,57320.0
2013-10-22,1079.413,1097.812,1079.413,1092.905,51359.0
2013-10-23,1092.905,1092.905,1076.346,1091.679,44377.0
2013-10-24,1091.679,1091.679,1077.573,1077.573,42944.0
2013-10-25,1073.28,1073.28,1057.947,1057.947,43910.0
2013-10-26,1073.28,1073.28,1057.947,1057.947,43910.0
2013-10-27,1073.28,1073.28,1057.947,1057.947,43910.0
2013-10-28,1073.28,1073.28,1057.947,1057.947,43910.0
2013-10-29,1062.854,1110.078,1057.947,1110.078,43295.0
2013-10-30,1108.851,1124.184,1067.147,1079.413,57076.0
2013-10-31,1103.945,1103.945,1067.147,1067.147,38584.0
2013-11-01,1103.945,1103.945,1067.147,1067.147,38584.0
2013-11-02,1103.945,1103.945,1067.147,1067.147,38584.0
2013-11-03,1103.945,1103.945,1067.147,1067.147,38584.0
2013-11-04,1066.533,1066.533,1055.494,1061.014,53839.0
2013-11-05,1061.627,1062.854,1061.627,1062.24,60867.0
2013-11-06,1064.08,1067.147,1058.56,1062.24,166177.0
2013-11-07,1062.24,1062.24,1059.174,1062.24,118954.0
2013-11-08,1061.627,1061.627,1042.615,1054.881,92296.0
2013-11-09,1061.627,1061.627,1042.615,1054.881,92296.0
2013-11-10,1061.627,1061.627,1042.615,1054.881,92296.0
2013-11-11,1043.841,1054.881,1005.816,1013.176,85934.0
2013-11-12,1011.949,1021.762,975.151,988.031,137355.0
2013-11-13,982.511,988.031,981.284,983.737,80182.0
2013-11-14,987.417,997.23,978.831,987.417,40414.0
2013-11-15,1005.816,1005.816,987.417,988.031,23772.0
2013-11-16,1005.816,1005.816,987.417,988.031,23772.0
2013-11-17,1005.816,1005.816,987.417,988.031,23772.0
2013-11-18,989.871,1018.082,989.871,1018.082,31104.0
2013-11-19,1023.602,1024.215,1011.949,1011.949,52615.0
2013-11-20,1011.949,1011.949,975.151,987.417,71747.0
2013-11-21,996.617,1005.816,977.604,1005.816,37344.0
2013-11-22,1005.816,1005.816,984.351,991.097,80040.0
2013-11-23,1005.816,1005.816,984.351,991.097,80040.0
2013-11-24,1005.816,1005.816,984.351,991.097,80040.0
2013-11-25,991.097,1011.949,986.804,1011.949,28294.0
2013-11-26,1021.149,1022.989,991.71,996.004,118858.0
2013-11-27,1024.215,1024.215,984.351,984.964,110478.0
2013-11-28,995.39,1010.723,995.39,1010.11,59835.0
2013-11-29,1005.816,1024.215,1001.523,1015.629,86519.0
2013-11-30,1005.816,1024.215,1001.523,1015.629,86519.0
2013-12-01,1005.816,1024.215,1001.523,1015.629,86519.0
2013-12-02,1024.215,1073.28,1024.215,1073.28,26500.0
2013-12-03,1073.28,1073.28,1030.348,1048.748,34092.0
2013-12-04,1048.748,1048.748,1011.949,1011.949,108227.0
2013-12-05,1011.949,1015.016,996.617,1002.137,79018.0
2013-12-06,982.511,982.511,975.765,978.218,120265.0
2013-12-07,982.511,982.511,975.765,978.218,120265.0
2013-12-08,982.511,982.511,975.765,978.218,120265.0
2013-12-09,981.284,981.284,975.151,981.284,34793.0
2013-12-10,981.284,981.284,979.444,980.671,195193.0
2013-12-11,980.671,987.417,980.058,987.417,54886.0
2013-12-12,981.284,981.898,978.218,981.284,181041.0
2013-12-13,984.351,984.351,975.151,980.058,90157.0
2013-12-14,984.351,984.351,975.151,980.058,90157.0
2013-12-15,984.351,984.351,975.151,980.058,90157.0
2013-12-16,975.765,1021.149,975.151,999.683,64251.0
2013-12-17,999.683,1030.348,999.683,1005.816,41125.0
2013-12-18,1008.883,1008.883,988.031,1000.297,91524.0
2013-12-19,1008.27,1026.669,988.031,988.031,50379.0
2013-12-20,1000.297,1000.91,981.284,982.511,162691.0
2013-12-21,1000.297,1000.91,981.284,982.511,162691.0
2013-12-22,1000.297,1000.91,981.284,982.511,162691.0
2013-12-23,982.511,988.644,981.284,982.511,36460.0
2013-12-24,982.511,988.644,981.284,982.511,36460.0
2013-12-25,982.511,988.644,981.284,982.511,36460.0
2013-12-26,982.511,1005.203,981.284,982.511,21287.0
2013-12-27,982.511,1005.816,982.511,1005.816,22979.0
2013-12-28,982.511,1005.816,982.511,1005.816,22979.0
2013-12-29,982.511,1005.816,982.511,1005.816,22979.0
2013-12-30,982.511,1005.816,982.511,1005.816,22979.0
2013-12-31,982.511,1005.816,982.511,1005.816,22979.0
2014-01-01,982.511,1005.816,982.511,1005.816,22979.0
2014-01-02,1005.816,1011.949,993.55,1011.949,15849.0
2014-01-03,1004.59,1004.59,983.124,987.417,53204.0
2014-01-04,1004.59,1004.59,983.124,987.417,53204.0
2014-01-05,1004.59,1004.59,983.124,987.417,53204.0
2014-01-06,987.417,994.777,986.191,989.871,47055.0
2014-01-07,989.257,989.257,983.124,987.417,161426.0
2014-01-08,986.191,989.871,983.737,984.351,140592.0
2014-01-09,986.804,1018.082,986.804,1004.59,51334.0
2014-01-10,1004.59,1004.59,987.417,993.55,48951.0
2014-01-11,1004.59,1004.59,987.417,993.55,48951.0
2014-01-12,1004.59,1004.59,987.417,993.55,48951.0
2014-01-13,993.55,1037.708,993.55,1024.215,120875.0
2014-01-14,1011.949,1054.881,1011.949,1052.427,86788.0
2014-01-15,1042.615,1072.053,1042.615,1061.014,105463.0
2014-01-16,1061.014,1087.999,1061.014,1079.413,54083.0
2014-01-17,1079.413,1097.812,1042.615,1086.772,67315.0
2014-01-18,1079.413,1097.812,1042.615,1086.772,67315.0
2014-01-19,1079.413,1097.812,1042.615,1086.772,67315.0
2014-01-20,1086.772,1091.679,1074.506,1079.413,7429.0
2014-01-21,1079.413,1091.679,1067.76,1085.546,17293.0
2014-01-22,1092.292,1092.292,1076.346,1084.319,77900.0
2014-01-23,1084.319,1084.319,1076.959,1080.026,67280.0
2014-01-24,1080.026,1080.026,1069.6,1075.12,102627.0
2014-01-25,1080.026,1080.026,1069.6,1075.12,102627.0
2014-01-26,1080.026,1080.026,1069.6,1075.12,102627.0
2014-01-27,1070.213,1079.413,1042.615,1061.014,77743.0
2014-01-28,1061.014,1061.014,1045.681,1045.681,61492.0
2014-01-29,1048.134,1048.134,1042.615,1043.228,66426.0
2014-01-30,1043.228,1048.748,1042.615,1048.748,59480.0
2014-01-31,1043.228,1048.748,1042.615,1048.748,59480.0
2014-02-01,1043.228,1048.748,1042.615,1048.748,59480.0
2014-02-02,1043.228,1048.748,1042.615,1048.748,59480.0
2014-02-03,1048.748,1048.748,1042.615,1042.615,71935.0
2014-02-04,1042.615,1042.615,1028.509,1030.348,114569.0
2014-02-05,1042.615,1049.974,1024.215,1027.282,40856.0
2014-02-06,1027.282,1035.868,1024.829,1030.962,79338.0
2014-02-07,1048.134,1054.881,1033.415,1049.974,33757.0
2014-02-08,1048.134,1054.881,1033.415,1049.974,33757.0
2014-02-09,1048.134,1054.881,1033.415,1049.974,33757.0
2014-02-10,1049.974,1067.147,1042.615,1042.615,36282.0
2014-02-11,1042.615,1065.92,1042.615,1062.854,63962.0
2014-02-12,1062.854,1091.679,1062.854,1073.893,48747.0
2014-02-13,1068.373,1087.999,1068.373,1080.026,21886.0
2014-02-14,1054.881,1073.28,1054.881,1057.947,46456.0
2014-02-15,1054.881,1073.28,1054.881,1057.947,46456.0
2014-02-16,1054.881,1073.28,1054.881,1057.947,46456.0
2014-02-17,1084.932,1097.812,1079.413,1079.413,20855.0
2014-02-18,1091.679,1103.332,1091.679,1094.745,65659.0
2014-02-19,1091.679,1092.905,1082.479,1090.452,39728.0
2014-02-20,1094.132,1094.132,1067.76,1078.186,27735.0
2014-02-21,1100.433,1100.433,1077.873,1084.139,38305.0
2014-02-22,1100.433,1100.433,1077.873,1084.139,38305.0
2014-02-23,1100.433,1100.433,1077.873,1084.139,38305.0
2014-02-24,1083.513,1096.046,1058.446,1065.339,55541.0
2014-02-25,1066.593,1074.113,1060.326,1064.713,40378.0
2014-02-26,1065.339,1065.339,1035.886,1035.886,38752.0
2014-02-27,1047.793,1052.806,1034.006,1039.019,186839.0
2014-02-28,1040.272,1071.606,1040.272,1065.339,46385.0
2014-03-01,1040.272,1071.606,1040.272,1065.339,46385.0
2014-03-02,1040.272,1071.606,1040.272,1065.339,46385.0
2014-03-03,1064.086,1064.086,1054.059,1058.446,79897.0
2014-03-04,1055.939,1055.939,1037.139,1055.939,96224.0
2014-03-05,1055.939,1065.339,1052.806,1062.206,194985.0
2014-03-06,1062.206,1065.339,1057.819,1065.339,106347.0
2014-03-07,1064.086,1071.606,1059.073,1063.459,47853.0
2014-03-08,1064.086,1071.606,1059.073,1063.459,47853.0
2014-03-09,1064.086,1071.606,1059.073,1063.459,47853.0
2014-03-10,1063.459,1077.873,1046.539,1059.073,37217.0
2014-03-11,1058.446,1065.339,1049.673,1065.339,64170.0
2014-03-12,1052.806,1065.339,1041.526,1048.419,71579.0
2014-03-13,1048.419,1048.419,1044.033,1046.539,77458.0
2014-03-14,1034.006,1036.512,1034.006,1035.259,52330.0
2014-03-15,1034.006,1036.512,1034.006,1035.259,52330.0
2014-03-16,1034.006,1036.512,1034.006,1035.259,52330.0
2014-03-17,1041.526,1041.526,1034.006,1035.259,37040.0
2014-03-18,1034.006,1037.766,1034.006,1035.886,35937.0
2014-03-19,1039.646,1039.646,1034.006,1034.006,87062.0
2014-03-20,1034.006,1057.819,1032.752,1043.406,45765.0
2014-03-21,1043.406,1043.406,1016.459,1016.459,103898.0
2014-03-22,1043.406,1043.406,1016.459,1016.459,103898.0
2014-03-23,1043.406,1043.406,1016.459,1016.459,103898.0
2014-03-24,1037.139,1052.806,1021.472,1040.272,50409.0
2014-03-25,1040.272,1040.272,1023.979,1027.739,159058.0
2014-03-26,1039.019,1039.019,1023.979,1034.006,55470.0
2014-03-27,1034.006,1039.019,1015.206,1019.592,33533.0
2014-03-28,1019.592,1034.006,1019.592,1023.979,31170.0
2014-03-29,1019.592,1034.006,1019.592,1023.979,31170.0
2014-03-30,1019.592,1034.006,1019.592,1023.979,31170.0
2014-03-31,1032.126,1052.806,1032.126,1042.779,54363.0
2014-04-01,1037.139,1037.139,1015.832,1032.752,43747.0
2014-04-02,1050.299,1058.446,1037.139,1051.553,80009.0
2014-04-03,1058.446,1059.073,1040.272,1052.806,25448.0
2014-04-04,1059.073,1059.073,1036.512,1046.539,57788.0
2014-04-05,1059.073,1059.073,1036.512,1046.539,57788.0
2014-04-06,1059.073,1059.073,1036.512,1046.539,57788.0
2014-04-07,1046.539,1057.819,1046.539,1052.806,32578.0
2014-04-08,1059.073,1059.073,1037.139,1052.179,26160.0
2014-04-09,1059.073,1059.073,1037.139,1052.179,26160.0
2014-04-10,1052.179,1052.806,1030.872,1040.272,36064.0
2014-04-11,1037.139,1046.539,1034.006,1035.886,70395.0
2014-04-12,1037.139,1046.539,1034.006,1035.886,70395.0
2014-04-13,1037.139,1046.539,1034.006,1035.886,70395.0
2014-04-14,1034.632,1034.632,1024.606,1026.486,68337.0
2014-04-15,1027.739,1028.992,1023.979,1025.232,96921.0
2014-04-16,1021.472,1037.139,1021.472,1030.872,29402.0
2014-04-17,1021.472,1037.139,1021.472,1030.872,29402.0
2014-04-18,1021.472,1037.139,1021.472,1030.872,29402.0
2014-04-19,1021.472,1037.139,1021.472,1030.872,29402.0
2014-04-20,1021.472,1037.139,1021.472,1030.872,29402.0
2014-04-21,1030.872,1052.806,1030.872,1049.046,48666.0
2014-04-22,1055.939,1057.819,1040.272,1046.539,39006.0
2014-04-23,1040.272,1049.673,1040.272,1041.526,48483.0
2014-04-24,1040.272,1045.913,1023.352,1027.112,75766.0
2014-04-25,1025.859,1055.313,1025.859,1055.313,19783.0
2014-04-26,1025.859,1055.313,1025.859,1055.313,19783.0
2014-04-27,1025.859,1055.313,1025.859,1055.313,19783.0
2014-04-28,1052.806,1052.806,1026.486,1039.019,44362.0
2014-04-29,1034.006,1040.272,1034.006,1038.392,22704.0
2014-04-30,1034.006,1039.646,1034.006,1038.392,60374.0
2014-05-01,1034.006,1039.646,1034.006,1038.392,60374.0
2014-05-02,1034.006,1052.806,1034.006,1052.806,11591.0
2014-05-03,1034.006,1052.806,1034.006,1052.806,11591.0
2014-05-04,1034.006,1052.806,1034.006,1052.806,11591.0
2014-05-05,1047.793,1054.686,1041.526,1049.673,21007.0
2014-05-06,1049.673,1049.673,1046.539,1047.793,7892.0
2014-05-07,1048.419,1048.419,1045.286,1045.286,154937.0
2014-05-08,1041.526,1055.939,1037.139,1055.939,54022.0
2014-05-09,1055.939,1065.339,1049.673,1054.686,111205.0
2014-05-10,1055.939,1065.339,1049.673,1054.686,111205.0
2014-05-11,1055.939,1065.339,1049.673,1054.686,111205.0
2014-05-12,1054.686,1055.939,1046.539,1053.433,39662.0
2014-05-13,1054.686,1066.593,1054.059,1062.206,9899.0
2014-05-14,1062.206,1086.646,1062.206,1065.339,45272.0
2014-05-15,1065.966,1070.353,1060.953,1065.339,75776.0
2014-05-16,1065.339,1082.259,1065.339,1081.006,51131.0
2014-05-17,1065.339,1082.259,1065.339,1081.006,51131.0
2014-05-18,1065.339,1082.259,1065.339,1081.006,51131.0
2014-05-19,1084.139,1090.406,1081.006,1086.646,100696.0
2014-05-20,1086.646,1093.539,1086.646,1090.406,105204.0
2014-05-21,1102.94,1102.94,1070.353,1070.353,36521.0
2014-05-22,1087.273,1089.153,1068.473,1084.139,66929.0
2014-05-23,1089.153,1089.153,1071.606,1081.006,111698.0
2014-05-24,1089.153,1089.153,1071.606,1081.006,111698.0
2014-05-25,1089.153,1089.153,1071.606,1081.006,111698.0
2014-05-26,1072.233,1074.113,1068.473,1071.606,25906.0
2014-05-27,1068.473,1068.473,1064.713,1065.966,82611.0
2014-05-28,1065.966,1068.473,1057.819,1067.219,48463.0
2014-05-29,1067.219,1070.979,1066.593,1067.219,37756.0
2014-05-30,1082.886,1082.886,1059.073,1059.073,91753.0
2014-05-31,1082.886,1082.886,1059.073,1059.073,91753.0
2014-06-01,1082.886,1082.886,1059.073,1059.073,91753.0
2014-06-02,1050.299,1071.606,1050.299,1059.073,20819.0
2014-06-03,1059.073,1084.139,1059.073,1077.873,32908.0
2014-06-04,1065.966,1077.873,1059.073,1060.326,86458.0
2014-06-05,1070.979,1070.979,1061.579,1064.713,32735.0
2014-06-06,1064.713,1064.713,1051.553,1054.686,61619.0
2014-06-07,1064.713,1064.713,1051.553,1054.686,61619.0
2014-06-08,1064.713,1064.713,1051.553,1054.686,61619.0
2014-06-09,1065.339,1065.339,1060.326,1065.339,2256.0
