,NOVOB DC Equity,NOVOB DC Equity,NOVOB DC Equity,NOVOB DC Equity,NOVOB DC Equity
2013-10-31,76.673,77.566,74.158,74.158,25198240.0
2013-11-01,74.807,75.862,74.118,74.402,15182390.0
2013-11-02,74.807,75.862,74.118,74.402,15182390.0
2013-11-03,74.807,75.862,74.118,74.402,15182390.0
2013-11-04,75.132,75.213,74.645,74.888,6696690.0
2013-11-05,74.888,74.929,74.239,74.767,7797860.0
2013-11-06,74.726,76.105,74.726,76.105,8084340.0
2013-11-07,76.471,77.241,76.187,76.876,7805890.0
2013-11-08,76.876,76.876,75.497,76.511,6583040.0
2013-11-09,76.876,76.876,75.497,76.511,6583040.0
2013-11-10,76.876,76.876,75.497,76.511,6583040.0
2013-11-11,76.917,77.322,76.633,76.917,5090260.0
2013-11-12,76.308,77.241,76.308,77.038,8799550.0
2013-11-13,76.795,77.931,76.754,77.809,6798850.0
2013-11-14,78.093,78.255,77.89,78.053,5587000.0
2013-11-15,78.215,78.539,77.972,78.134,4053640.0
2013-11-16,78.215,78.539,77.972,78.134,4053640.0
2013-11-17,78.215,78.539,77.972,78.134,4053640.0
2013-11-18,78.134,78.702,78.012,78.621,4361540.0
2013-11-19,77.89,78.499,77.809,77.972,4595040.0
2013-11-20,78.053,78.174,77.444,77.809,3222280.0
2013-11-21,77.809,77.972,77.444,77.688,3442500.0
2013-11-22,78.012,78.134,76.917,77.241,4460920.0
2013-11-23,78.012,78.134,76.917,77.241,4460920.0
2013-11-24,78.012,78.134,76.917,77.241,4460920.0
2013-11-25,77.241,78.053,77.241,77.647,3614870.0
2013-11-26,77.485,77.566,76.876,77.12,6308410.0
2013-11-27,76.998,77.444,76.876,76.917,4517950.0
2013-11-28,77.485,79.635,77.404,79.229,10204140.0
2013-11-29,79.432,79.838,78.864,79.797,6777180.0
2013-11-30,79.432,79.838,78.864,79.797,6777180.0
2013-12-01,79.432,79.838,78.864,79.797,6777180.0
2013-12-02,79.919,80.446,79.513,79.716,6200850.0
2013-12-03,80.73,81.136,79.513,80.162,8177400.0
2013-12-04,80.081,80.243,78.539,79.067,6388180.0
2013-12-05,78.621,79.878,78.296,79.594,5653100.0
2013-12-06,79.229,80.081,79.107,79.148,5557670.0
2013-12-07,79.229,80.081,79.107,79.148,5557670.0
2013-12-08,79.229,80.081,79.107,79.148,5557670.0
2013-12-09,79.107,79.473,79.026,79.107,5265170.0
2013-12-10,78.783,78.905,78.053,78.377,5313830.0
2013-12-11,78.337,78.986,78.134,78.499,5163150.0
2013-12-12,77.972,78.134,77.282,77.606,6941910.0
2013-12-13,77.566,77.809,77.038,77.485,6530830.0
2013-12-14,77.566,77.809,77.038,77.485,6530830.0
2013-12-15,77.566,77.809,77.038,77.485,6530830.0
2013-12-16,77.485,77.728,76.957,77.647,5323310.0
2013-12-17,77.485,77.647,77.079,77.282,4043020.0
2013-12-18,77.16,77.972,77.079,77.363,5400410.0
2013-12-19,77.89,79.351,77.809,79.351,7761500.0
2013-12-20,79.229,80.284,79.148,79.635,8571750.0
2013-12-21,79.229,80.284,79.148,79.635,8571750.0
2013-12-22,79.229,80.284,79.148,79.635,8571750.0
2013-12-23,79.432,79.838,79.067,79.148,4269420.0
2013-12-24,79.432,79.838,79.067,79.148,4269420.0
2013-12-25,79.432,79.838,79.067,79.148,4269420.0
2013-12-26,79.432,79.838,79.067,79.148,4269420.0
2013-12-27,79.107,80.852,79.107,80.0,4346560.0
2013-12-28,79.107,80.852,79.107,80.0,4346560.0
2013-12-29,79.107,80.852,79.107,80.0,4346560.0
2013-12-30,80.243,80.811,80.162,80.649,4570610.0
2013-12-31,80.243,80.811,80.162,80.649,4570610.0
2014-01-01,80.243,80.811,80.162,80.649,4570610.0
2014-01-02,81.136,82.556,80.324,81.501,6259620.0
2014-01-03,81.785,83.205,81.258,83.124,6954746.0
2014-01-04,81.785,83.205,81.258,83.124,6954746.0
2014-01-05,81.785,83.205,81.258,83.124,6954746.0
2014-01-06,83.448,83.732,82.759,82.759,4968876.0
2014-01-07,82.799,83.854,82.759,83.773,6163804.0
2014-01-08,83.894,84.503,83.773,84.3,4961954.0
2014-01-09,84.381,85.761,84.341,84.827,4768172.0
2014-01-10,85.923,86.166,84.584,85.963,5755420.0
2014-01-11,85.923,86.166,84.584,85.963,5755420.0
2014-01-12,85.923,86.166,84.584,85.963,5755420.0
2014-01-13,86.45,87.059,85.679,85.72,7028606.0
2014-01-14,85.193,85.72,84.746,85.477,6806274.0
2014-01-15,85.882,86.572,85.111,85.111,5775144.0
2014-01-16,85.355,85.963,84.381,85.355,6615534.0
2014-01-17,85.193,85.639,84.422,85.152,5564298.0
2014-01-18,85.193,85.639,84.422,85.152,5564298.0
2014-01-19,85.193,85.639,84.422,85.152,5564298.0
2014-01-20,84.99,86.329,84.827,86.247,3736420.0
2014-01-21,86.207,86.978,86.045,86.572,7745136.0
2014-01-22,86.45,86.45,85.436,85.558,5472620.0
2014-01-23,85.274,86.166,84.949,85.193,4681452.0
2014-01-24,85.314,86.369,85.111,85.233,7796240.0
2014-01-25,85.314,86.369,85.111,85.233,7796240.0
2014-01-26,85.314,86.369,85.111,85.233,7796240.0
2014-01-27,84.99,85.152,83.367,83.651,7146542.0
2014-01-28,83.367,84.381,83.367,83.57,5870128.0
2014-01-29,84.016,84.787,82.434,82.88,7535286.0
2014-01-30,81.136,86.45,80.527,85.72,15416018.0
2014-01-31,88.154,89.209,87.059,88.844,15539068.0
2014-02-01,88.154,89.209,87.059,88.844,15539068.0
2014-02-02,88.154,89.209,87.059,88.844,15539068.0
2014-02-03,90.061,91.44,89.615,90.061,12922522.0
2014-02-04,89.087,89.574,88.113,88.438,8438018.0
2014-02-05,88.925,91.602,88.844,91.359,11266636.0
2014-02-06,91.886,94.158,91.683,93.387,12380830.0
2014-02-07,93.306,94.888,91.602,94.848,11452556.0
2014-02-08,93.306,94.888,91.602,94.848,11452556.0
2014-02-09,93.306,94.888,91.602,94.848,11452556.0
2014-02-10,94.888,95.619,94.118,95.213,7295022.0
2014-02-11,95.213,95.294,93.915,94.604,7162318.0
2014-02-12,94.848,95.7,93.874,95.335,6940530.0
2014-02-13,95.172,96.552,95.051,96.552,5756324.0
2014-02-14,96.633,97.769,96.43,96.836,7314700.0
2014-02-15,96.633,97.769,96.43,96.836,7314700.0
2014-02-16,96.633,97.769,96.43,96.836,7314700.0
2014-02-17,96.836,97.728,96.592,96.754,5039030.0
2014-02-18,96.714,97.079,94.767,96.795,7291238.0
2014-02-19,97.12,97.647,96.552,97.363,4900886.0
2014-02-20,96.957,97.363,96.187,97.363,5164246.0
2014-02-21,97.85,98.539,97.647,98.539,5748796.0
2014-02-22,97.85,98.539,97.647,98.539,5748796.0
2014-02-23,97.85,98.539,97.647,98.539,5748796.0
2014-02-24,98.864,100.203,98.661,100.203,6411638.0
2014-02-25,101.42,106.126,101.176,106.085,16434268.0
2014-02-26,106.288,107.627,102.84,104.26,12546122.0
2014-02-27,105.071,106.653,103.651,104.26,9116564.0
2014-02-28,104.26,105.071,103.489,104.543,8069992.0
2014-03-01,104.26,105.071,103.489,104.543,8069992.0
2014-03-02,104.26,105.071,103.489,104.543,8069992.0
2014-03-03,103.448,103.976,102.231,102.637,9252142.0
2014-03-04,103.408,105.598,103.286,105.477,8094312.0
2014-03-05,105.477,105.761,104.3,105.071,4582324.0
2014-03-06,105.436,105.639,104.097,104.138,4229662.0
2014-03-07,103.448,104.097,102.921,103.367,5031178.0
2014-03-08,103.448,104.097,102.921,103.367,5031178.0
2014-03-09,103.448,104.097,102.921,103.367,5031178.0
2014-03-10,102.637,103.489,101.501,101.866,6918544.0
2014-03-11,101.501,101.866,100.811,101.339,7189130.0
2014-03-12,101.257,101.704,99.675,100.081,6928432.0
2014-03-13,100.892,101.257,100.162,100.284,3888408.0
2014-03-14,99.391,99.797,98.255,98.986,6040178.0
2014-03-15,99.391,99.797,98.255,98.986,6040178.0
2014-03-16,99.391,99.797,98.255,98.986,6040178.0
2014-03-17,98.58,100.243,98.58,99.391,4320074.0
2014-03-18,99.878,100.73,99.351,100.69,5176144.0
2014-03-19,100.892,102.231,99.675,99.675,6936408.0
2014-03-20,99.919,100.933,99.026,99.716,6437542.0
2014-03-21,100.005,100.501,98.848,98.848,11882044.0
2014-03-22,100.005,100.501,98.848,98.848,11882044.0
2014-03-23,100.005,100.501,98.848,98.848,11882044.0
2014-03-24,99.716,100.914,98.394,99.179,6102102.0
2014-03-25,98.765,100.212,98.435,99.013,6782408.0
2014-03-26,99.013,99.592,98.765,99.344,5245888.0
2014-03-27,99.096,100.873,99.096,100.542,5080846.0
2014-03-28,101.286,102.65,101.121,101.741,5830626.0
2014-03-29,101.286,102.65,101.121,101.741,5830626.0
2014-03-30,101.286,102.65,101.121,101.741,5830626.0
2014-03-31,102.443,102.567,101.286,101.989,6284536.0
2014-04-01,101.08,101.741,100.708,101.038,4563926.0
2014-04-02,100.914,101.906,100.171,101.658,5092012.0
2014-04-03,101.452,101.824,101.038,101.038,3628712.0
2014-04-04,100.832,101.162,100.005,100.666,4397890.0
2014-04-05,100.832,101.162,100.005,100.666,4397890.0
2014-04-06,100.832,101.162,100.005,100.666,4397890.0
2014-04-07,99.592,99.799,98.559,98.559,5074836.0
2014-04-08,98.352,99.22,96.493,96.947,7138908.0
2014-04-09,97.898,98.931,97.526,98.476,5245634.0
2014-04-10,99.179,99.344,97.319,97.319,4173482.0
2014-04-11,96.699,96.741,94.633,95.625,6378524.0
2014-04-12,96.699,96.741,94.633,95.625,6378524.0
2014-04-13,96.699,96.741,94.633,95.625,6378524.0
2014-04-14,94.137,96.286,93.476,96.245,5990778.0
2014-04-15,96.658,97.732,95.336,95.336,5414630.0
2014-04-16,95.914,97.65,95.79,97.36,5358094.0
2014-04-17,95.914,97.65,95.79,97.36,5358094.0
2014-04-18,95.914,97.65,95.79,97.36,5358094.0
2014-04-19,95.914,97.65,95.79,97.36,5358094.0
2014-04-20,95.914,97.65,95.79,97.36,5358094.0
2014-04-21,95.914,97.65,95.79,97.36,5358094.0
2014-04-22,101.576,101.576,98.972,100.956,6995926.0
2014-04-23,101.286,101.452,99.716,100.542,3679802.0
2014-04-24,101.245,101.576,99.592,99.84,3508364.0
2014-04-25,99.964,100.79,99.303,99.427,3842376.0
2014-04-26,99.964,100.79,99.303,99.427,3842376.0
2014-04-27,99.964,100.79,99.303,99.427,3842376.0
2014-04-28,100.129,100.997,99.923,100.336,4729982.0
2014-04-29,100.625,101.162,100.418,100.914,3834644.0
2014-04-30,100.832,101.493,99.923,100.295,6370746.0
2014-05-01,97.113,99.799,96.41,98.352,9032546.0
2014-05-02,98.27,99.881,97.815,98.683,8268184.0
2014-05-03,98.27,99.881,97.815,98.683,8268184.0
2014-05-04,98.27,99.881,97.815,98.683,8268184.0
2014-05-05,98.394,98.559,96.575,97.939,5478990.0
2014-05-06,98.352,98.931,97.443,97.526,4292992.0
2014-05-07,97.154,98.063,96.286,96.451,5585204.0
2014-05-08,96.286,96.451,95.501,96.038,5016340.0
2014-05-09,95.584,96.906,95.584,96.906,5528016.0
2014-05-10,95.584,96.906,95.584,96.906,5528016.0
2014-05-11,95.584,96.906,95.584,96.906,5528016.0
2014-05-12,97.36,98.104,97.113,97.898,4554398.0
2014-05-13,98.724,99.096,97.526,97.815,5138984.0
2014-05-14,97.732,97.732,96.327,96.699,5198688.0
2014-05-15,96.493,96.617,95.129,95.418,6171390.0
2014-05-16,96.493,96.617,95.129,95.418,6171390.0
2014-05-17,96.493,96.617,95.129,95.418,6171390.0
2014-05-18,96.493,96.617,95.129,95.418,6171390.0
2014-05-19,96.038,96.038,95.212,95.253,4758498.0
2014-05-20,95.294,95.749,95.046,95.707,4200154.0
2014-05-21,95.831,96.658,94.798,96.658,5467096.0
2014-05-22,96.286,97.154,96.286,96.865,4002930.0
2014-05-23,96.699,96.865,95.666,96.493,3988830.0
2014-05-24,96.699,96.865,95.666,96.493,3988830.0
2014-05-25,96.699,96.865,95.666,96.493,3988830.0
2014-05-26,96.534,97.567,96.534,97.443,2401922.0
2014-05-27,97.856,97.856,97.154,97.36,2976320.0
2014-05-28,97.03,97.154,95.377,95.79,8027254.0
2014-05-29,97.03,97.154,95.377,95.79,8027254.0
2014-05-30,97.03,97.154,95.377,95.79,8027254.0
2014-05-31,97.03,97.154,95.377,95.79,8027254.0
2014-06-01,97.03,97.154,95.377,95.79,8027254.0
2014-06-02,95.46,95.955,95.377,95.666,6140512.0
2014-06-03,95.666,97.113,95.625,96.493,4908206.0
2014-06-04,96.493,97.526,96.369,97.484,4930784.0
2014-06-05,96.493,97.526,96.369,97.484,4930784.0
2014-06-06,98.352,98.352,97.567,97.774,5424576.0
2014-06-07,98.352,98.352,97.567,97.774,5424576.0
2014-06-08,98.352,98.352,97.567,97.774,5424576.0
2014-06-09,98.352,98.352,97.567,97.774,5424576.0
2014-06-10,98.352,100.956,97.939,100.956,7907218.0
2014-06-11,102.071,102.443,100.584,101.245,6296342.0
2014-06-12,101.576,103.724,101.576,103.6,6400056.0
2014-06-13,103.311,103.642,101.617,102.195,4729114.0
2014-06-14,103.311,103.642,101.617,102.195,4729114.0
2014-06-15,103.311,103.642,101.617,102.195,4729114.0
2014-06-16,102.113,103.89,101.452,103.89,5225438.0
2014-06-17,103.89,105.749,103.89,105.377,6240182.0
2014-06-18,105.584,105.997,104.799,104.799,5190976.0
2014-06-19,104.964,105.171,103.89,104.551,5892982.0
2014-06-20,104.551,105.46,104.344,104.716,7886672.0
2014-06-21,104.551,105.46,104.344,104.716,7886672.0
2014-06-22,104.551,105.46,104.344,104.716,7886672.0
2014-06-23,105.171,105.419,103.807,104.138,3839212.0
2014-06-24,104.716,104.758,103.6,103.724,3362850.0
2014-06-25,102.815,103.559,102.319,102.815,4759722.0
2014-06-26,103.022,103.724,102.65,103.435,3899970.0
2014-06-27,103.353,103.972,102.815,103.435,3097842.0
2014-06-28,103.353,103.972,102.815,103.435,3097842.0
2014-06-29,103.353,103.972,102.815,103.435,3097842.0
2014-06-30,103.518,103.807,102.237,103.559,4554348.0
2014-07-01,103.353,104.138,102.65,103.642,3063288.0
2014-07-02,104.386,105.295,103.807,104.386,5409958.0
2014-07-03,104.964,105.212,104.096,104.964,3222086.0
2014-07-04,105.129,105.129,104.344,104.427,2002406.0
2014-07-05,105.129,105.129,104.344,104.427,2002406.0
2014-07-06,105.129,105.129,104.344,104.427,2002406.0
2014-07-07,104.303,104.386,103.311,103.972,2589228.0
2014-07-08,104.22,104.675,102.609,102.857,3087578.0
2014-07-09,102.857,103.435,101.7,102.154,3423148.0
2014-07-10,102.278,102.443,101.741,102.402,2860932.0
2014-07-11,102.485,102.857,101.947,102.402,2455970.0
2014-07-12,102.485,102.857,101.947,102.402,2455970.0
2014-07-13,102.485,102.857,101.947,102.402,2455970.0
2014-07-14,103.146,104.055,102.691,103.724,2885378.0
2014-07-15,103.766,105.543,103.724,103.807,3580652.0
2014-07-16,104.84,105.377,104.551,104.716,3047864.0
2014-07-17,104.386,105.088,103.89,104.84,2568296.0
2014-07-18,104.138,104.303,103.105,103.353,3213166.0
2014-07-19,104.138,104.303,103.105,103.353,3213166.0
2014-07-20,104.138,104.303,103.105,103.353,3213166.0
2014-07-21,102.898,102.939,102.071,102.361,3129450.0
2014-07-22,102.733,105.625,102.733,105.377,3224766.0
2014-07-23,105.377,105.873,104.882,105.873,3039998.0
2014-07-24,105.832,105.997,103.105,103.931,4350214.0
2014-07-25,103.518,105.708,103.311,104.923,3176400.0
2014-07-26,103.518,105.708,103.311,104.923,3176400.0
2014-07-27,103.518,105.708,103.311,104.923,3176400.0
2014-07-28,104.882,105.295,103.89,104.964,2644084.0
2014-07-29,105.295,106.782,105.171,105.997,3174968.0
2014-07-30,106.204,107.196,106.204,106.411,3477760.0
2014-07-31,107.03,108.022,105.501,106.576,5396626.0
2014-08-01,105.419,106.287,102.898,103.807,5505260.0
2014-08-02,105.419,106.287,102.898,103.807,5505260.0
2014-08-03,105.419,106.287,102.898,103.807,5505260.0
2014-08-04,104.675,105.129,103.559,103.972,5093036.0
2014-08-05,104.303,106.287,104.179,106.204,5756914.0
2014-08-06,105.584,105.749,103.931,104.468,6011444.0
2014-08-07,105.377,106.411,101.493,103.022,8292656.0
2014-08-08,102.278,102.65,98.889,101.452,7326450.0
2014-08-09,102.278,102.65,98.889,101.452,7326450.0
2014-08-10,102.278,102.65,98.889,101.452,7326450.0
2014-08-11,103.89,104.014,101.741,102.319,4445262.0
2014-08-12,102.071,102.733,101.369,101.452,4009288.0
2014-08-13,101.493,102.237,100.625,101.865,3771882.0
2014-08-14,101.906,102.567,101.534,102.03,3251662.0
2014-08-15,102.609,103.353,101.906,101.906,3360702.0
2014-08-16,102.609,103.353,101.906,101.906,3360702.0
2014-08-17,102.609,103.353,101.906,101.906,3360702.0
2014-08-18,102.774,103.931,102.567,103.476,2956118.0
2014-08-19,103.931,104.262,103.353,104.014,2529474.0
2014-08-20,104.427,105.625,104.344,105.625,4619944.0
2014-08-21,105.584,106.121,104.427,105.915,3828452.0
2014-08-22,105.501,106.08,105.005,105.047,3252608.0
2014-08-23,105.501,106.08,105.005,105.047,3252608.0
2014-08-24,105.501,106.08,105.005,105.047,3252608.0
2014-08-25,105.956,106.617,105.873,106.204,2174260.0
2014-08-26,106.535,107.113,106.204,106.948,3246814.0
2014-08-27,107.402,107.444,106.617,107.196,3360290.0
2014-08-28,107.32,107.692,106.493,106.617,3593240.0
2014-08-29,106.865,107.816,106.7,107.03,5520456.0
2014-08-30,106.865,107.816,106.7,107.03,5520456.0
2014-08-31,106.865,107.816,106.7,107.03,5520456.0
2014-09-01,107.237,108.229,106.245,107.154,2967132.0
2014-09-02,107.526,107.816,105.832,106.782,4575640.0
2014-09-03,106.617,107.361,106.369,107.072,4208530.0
2014-09-04,106.452,107.444,106.287,106.617,3628160.0
2014-09-05,106.369,107.237,105.129,105.336,3598654.0
2014-09-06,106.369,107.237,105.129,105.336,3598654.0
2014-09-07,106.369,107.237,105.129,105.336,3598654.0
2014-09-08,105.956,106.658,105.212,106.658,4047368.0
2014-09-09,106.452,110.13,104.964,109.262,8176460.0
2014-09-10,109.634,109.758,108.353,109.469,5244082.0
2014-09-11,109.51,111.122,108.849,110.295,5627064.0
2014-09-12,113.642,114.056,112.485,113.229,10848052.0
2014-09-13,113.642,114.056,112.485,113.229,10848052.0
2014-09-14,113.642,114.056,112.485,113.229,10848052.0
2014-09-15,113.105,114.345,112.898,113.808,5711656.0
2014-09-16,113.642,114.014,112.072,112.733,4790968.0
2014-09-17,113.642,115.047,113.229,114.593,4924850.0
2014-09-18,115.585,116.948,115.461,116.37,6501002.0
2014-09-19,116.948,116.99,115.833,116.411,8638786.0
2014-09-20,116.948,116.99,115.833,116.411,8638786.0
2014-09-21,116.948,116.99,115.833,116.411,8638786.0
2014-09-22,115.709,116.535,115.006,115.626,5076882.0
2014-09-23,115.213,115.874,113.766,114.18,5651006.0
2014-09-24,113.684,115.833,113.684,114.593,4889640.0
2014-09-25,115.213,116.411,114.841,115.543,4871974.0
2014-09-26,115.502,116.659,115.006,116.328,4219068.0
2014-09-27,115.502,116.659,115.006,116.328,4219068.0
2014-09-28,115.502,116.659,115.006,116.328,4219068.0
2014-09-29,116.618,117.362,115.998,117.362,4468576.0
2014-09-30,117.775,117.775,115.915,116.535,5555640.0
2014-10-01,116.328,118.271,116.204,117.279,5513742.0
2014-10-02,117.238,117.32,115.295,115.295,5600864.0
2014-10-03,116.039,116.535,114.799,116.122,3900392.0
2014-10-04,116.039,116.535,114.799,116.122,3900392.0
2014-10-05,116.039,116.535,114.799,116.122,3900392.0
2014-10-06,115.709,116.535,114.841,114.965,3526436.0
2014-10-07,115.006,115.006,111.989,112.237,4901302.0
2014-10-08,110.956,111.163,108.601,110.006,7087702.0
2014-10-09,111.741,111.948,108.849,109.055,5724030.0
2014-10-10,107.816,108.27,106.039,106.782,7647594.0
2014-10-11,107.816,108.27,106.039,106.782,7647594.0
2014-10-12,107.816,108.27,106.039,106.782,7647594.0
2014-10-13,104.964,107.237,104.675,106.287,5887814.0
2014-10-14,107.237,107.898,105.543,106.989,5149094.0
2014-10-15,106.741,107.237,103.229,104.51,6123536.0
2014-10-16,104.468,106.411,101.038,102.071,9376640.0
2014-10-17,103.063,107.113,102.526,106.7,7608416.0
2014-10-18,103.063,107.113,102.526,106.7,7608416.0
2014-10-19,103.063,107.113,102.526,106.7,7608416.0
2014-10-20,107.526,109.055,106.08,107.774,7156044.0
2014-10-21,107.857,109.386,105.873,108.973,6363912.0
2014-10-22,109.923,111.122,108.105,111.08,6470782.0
2014-10-23,111.163,111.535,110.006,111.369,3739968.0
2014-10-24,111.411,111.7,108.849,110.378,4947528.0
2014-10-25,111.411,111.7,108.849,110.378,4947528.0
2014-10-26,111.411,111.7,108.849,110.378,4947528.0
2014-10-27,113.601,113.601,109.716,110.502,4831438.0
2014-10-28,108.601,109.097,103.394,104.964,18017116.0
2014-10-29,104.964,107.568,104.386,105.584,12483880.0
2014-10-30,109.055,112.196,106.328,112.155,15988836.0
2014-10-31,114.056,115.295,110.543,111.039,10351864.0
2014-11-01,114.056,115.295,110.543,111.039,10351864.0
2014-11-02,114.056,115.295,110.543,111.039,10351864.0
2014-11-03,111.452,111.576,106.865,108.849,7749932.0
2014-11-04,109.345,109.345,107.196,107.94,5284424.0
2014-11-05,105.377,108.683,104.964,108.27,6133462.0
2014-11-06,108.229,109.386,106.658,108.435,4562774.0
2014-11-07,108.931,109.303,107.03,107.526,3905670.0
2014-11-08,108.931,109.303,107.03,107.526,3905670.0
2014-11-09,108.931,109.303,107.03,107.526,3905670.0
2014-11-10,107.32,108.022,105.791,106.576,5400618.0
2014-11-11,106.865,109.055,106.7,108.89,4625790.0
2014-11-12,109.097,109.51,108.353,108.931,4392584.0
2014-11-13,109.469,109.51,107.857,108.683,4636558.0
2014-11-14,110.088,110.295,107.361,107.898,5278744.0
2014-11-15,110.088,110.295,107.361,107.898,5278744.0
2014-11-16,110.088,110.295,107.361,107.898,5278744.0
2014-11-17,107.361,108.311,106.287,108.064,4049354.0
2014-11-18,107.485,108.27,107.113,108.064,3344672.0
2014-11-19,108.27,110.047,108.187,109.303,4176588.0
2014-11-20,109.138,109.634,108.229,109.014,3779996.0
2014-11-21,109.634,110.212,108.683,109.84,3537478.0
2014-11-22,109.634,110.212,108.683,109.84,3537478.0
2014-11-23,109.634,110.212,108.683,109.84,3537478.0
2014-11-24,109.593,110.75,109.593,110.13,2764114.0
2014-11-25,110.13,110.874,109.262,110.13,6156772.0
2014-11-26,110.626,110.832,109.675,110.336,3122130.0
2014-11-27,110.047,111.576,110.047,111.452,2041326.0
2014-11-28,111.576,113.188,111.452,112.774,4754542.0
2014-11-29,111.576,113.188,111.452,112.774,4754542.0
2014-11-30,111.576,113.188,111.452,112.774,4754542.0
2014-12-01,113.229,114.262,112.485,113.105,4635504.0
2014-12-02,113.229,115.089,113.188,114.717,4992908.0
2014-12-03,114.923,116.948,114.593,114.758,5409352.0
2014-12-04,115.295,116.039,113.684,113.973,3599320.0
2014-12-05,114.675,116.494,114.51,116.122,3387344.0
2014-12-06,114.675,116.494,114.51,116.122,3387344.0
2014-12-07,114.675,116.494,114.51,116.122,3387344.0
2014-12-08,116.618,117.692,114.593,115.419,4732428.0
2014-12-09,115.419,116.287,113.766,113.932,5019812.0
2014-12-10,114.717,115.915,113.808,114.138,4827948.0
2014-12-11,114.634,114.758,112.857,113.973,4332286.0
2014-12-12,113.477,114.304,111.204,111.204,4191700.0
2014-12-13,113.477,114.304,111.204,111.204,4191700.0
2014-12-14,113.477,114.304,111.204,111.204,4191700.0
2014-12-15,109.097,110.832,108.518,108.89,5432218.0
2014-12-16,108.353,108.435,105.791,107.526,7587600.0
2014-12-17,107.444,107.981,106.741,107.402,5803294.0
2014-12-18,109.221,110.46,108.353,110.13,7121612.0
2014-12-19,114.304,114.882,108.89,109.923,8148552.0
2014-12-20,114.304,114.882,108.89,109.923,8148552.0
2014-12-21,114.304,114.882,108.89,109.923,8148552.0
2014-12-22,110.336,110.46,108.849,110.419,4837144.0
2014-12-23,110.791,111.245,107.361,107.774,4050272.0
2014-12-24,110.791,111.245,107.361,107.774,4050272.0
2014-12-25,110.791,111.245,107.361,107.774,4050272.0
2014-12-26,110.791,111.245,107.361,107.774,4050272.0
2014-12-27,110.791,111.245,107.361,107.774,4050272.0
2014-12-28,110.791,111.245,107.361,107.774,4050272.0
2014-12-29,113.229,113.229,108.683,109.303,7121738.0
2014-12-30,109.634,109.634,107.278,107.568,5080662.0
2014-12-31,109.634,109.634,107.278,107.568,5080662.0
2015-01-01,109.634,109.634,107.278,107.568,5080662.0
2015-01-02,109.055,110.006,107.733,108.849,6360008.0
2015-01-03,109.055,110.006,107.733,108.849,6360008.0
2015-01-04,109.055,110.006,107.733,108.849,6360008.0
2015-01-05,109.593,110.336,109.097,109.799,5762322.0
2015-01-06,109.799,109.882,108.064,109.055,4891948.0
2015-01-07,109.097,110.088,109.055,109.345,6329240.0
2015-01-08,110.212,111.948,109.799,111.493,7902748.0
2015-01-09,111.576,112.651,111.411,111.907,4901930.0
2015-01-10,111.576,112.651,111.411,111.907,4901930.0
2015-01-11,111.576,112.651,111.411,111.907,4901930.0
2015-01-12,112.403,113.518,112.031,113.436,4209010.0
2015-01-13,113.642,115.585,113.353,115.461,5955878.0
2015-01-14,114.882,116.122,113.973,114.841,5786328.0
2015-01-15,115.75,117.609,112.568,117.609,9087256.0
2015-01-16,117.362,117.733,115.626,116.576,6083998.0
2015-01-17,117.362,117.733,115.626,116.576,6083998.0
2015-01-18,117.362,117.733,115.626,116.576,6083998.0
2015-01-19,117.444,121.081,117.031,120.75,6480108.0
2015-01-20,120.667,121.081,119.469,120.13,6926300.0
2015-01-21,119.882,120.254,118.064,119.345,5914914.0
2015-01-22,120.667,121.205,116.163,119.056,7649360.0
2015-01-23,119.841,121.287,119.634,121.081,7345138.0
2015-01-24,119.841,121.287,119.634,121.081,7345138.0
2015-01-25,119.841,121.287,119.634,121.081,7345138.0
2015-01-26,120.213,123.849,119.965,122.816,7882358.0
2015-01-27,123.973,125.337,122.651,122.899,7402172.0
2015-01-28,124.097,124.8,122.734,123.312,6099946.0
2015-01-29,123.354,125.42,122.155,123.932,6317238.0
2015-01-30,125.709,126.37,121.99,122.114,13220850.0
2015-01-31,125.709,126.37,121.99,122.114,13220850.0
2015-02-01,125.709,126.37,121.99,122.114,13220850.0
2015-02-02,123.106,123.519,120.172,120.667,7861954.0
2015-02-03,121.494,121.494,118.808,119.758,6833196.0
2015-02-04,120.791,120.791,115.047,116.866,11638860.0
2015-02-05,120.337,120.461,116.328,116.783,8667502.0
2015-02-06,116.535,116.742,114.345,115.461,11610418.0
2015-02-07,116.535,116.742,114.345,115.461,11610418.0
2015-02-08,116.535,116.742,114.345,115.461,11610418.0
2015-02-09,116.783,116.783,113.353,114.18,6325928.0
2015-02-10,114.51,116.659,114.014,116.287,6057448.0
2015-02-11,116.246,117.692,115.006,116.122,5453934.0
2015-02-12,116.907,117.238,115.337,116.37,5554642.0
2015-02-13,116.907,118.353,116.328,117.857,5336016.0
2015-02-14,116.907,118.353,116.328,117.857,5336016.0
2015-02-15,116.907,118.353,116.328,117.857,5336016.0
2015-02-16,118.436,118.601,116.37,116.948,4119610.0
2015-02-17,117.651,119.014,116.948,118.932,4573192.0
2015-02-18,119.841,121.453,119.717,121.287,6882530.0
2015-02-19,121.701,122.982,120.337,122.858,5373624.0
2015-02-20,122.196,131.288,121.205,128.271,17420204.0
2015-02-21,122.196,131.288,121.205,128.271,17420204.0
2015-02-22,122.196,131.288,121.205,128.271,17420204.0
