,SGSN SW Equity,SGSN SW Equity,SGSN SW Equity,SGSN SW Equity,SGSN SW Equity
2013-08-09,61.342,61.486,60.969,61.256,286625.0
2013-08-10,61.342,61.486,60.969,61.256,286625.0
2013-08-11,61.342,61.486,60.969,61.256,286625.0
2013-08-12,61.141,61.687,61.112,61.515,167150.0
2013-08-13,61.831,63.066,61.543,62.405,319500.0
2013-08-14,62.75,63.842,62.578,63.21,333550.0
2013-08-15,63.497,63.526,62.204,62.492,203350.0
2013-08-16,63.038,63.038,62.377,62.894,195325.0
2013-08-17,63.038,63.038,62.377,62.894,195325.0
2013-08-18,63.038,63.038,62.377,62.894,195325.0
2013-08-19,62.923,63.21,62.434,62.98,180100.0
2013-08-20,62.923,63.21,62.434,63.009,227500.0
2013-08-21,63.296,63.411,62.808,62.923,176600.0
2013-08-22,62.721,63.267,62.377,62.607,318850.0
2013-08-23,62.377,63.066,62.233,63.009,157925.0
2013-08-24,62.377,63.066,62.233,63.009,157925.0
2013-08-25,62.377,63.066,62.233,63.009,157925.0
2013-08-26,63.468,63.583,62.75,62.894,137250.0
2013-08-27,62.635,62.951,61.802,61.86,279875.0
2013-08-28,61.773,61.773,60.509,61.141,302000.0
2013-08-29,61.112,61.199,60.394,61.026,268850.0
2013-08-30,60.998,61.199,60.251,60.883,295225.0
2013-08-31,60.998,61.199,60.251,60.883,295225.0
2013-09-01,60.998,61.199,60.251,60.883,295225.0
2013-09-02,60.998,61.658,60.998,61.486,250100.0
2013-09-03,61.687,62.147,61.429,61.658,204425.0
2013-09-04,62.003,62.319,61.227,61.745,239200.0
2013-09-05,62.032,62.377,61.86,62.233,222450.0
2013-09-06,62.204,62.836,62.204,62.29,227500.0
2013-09-07,62.204,62.836,62.204,62.29,227500.0
2013-09-08,62.204,62.836,62.204,62.29,227500.0
2013-09-09,62.262,62.434,61.141,61.4,304875.0
2013-09-10,61.831,63.095,61.831,62.664,321425.0
2013-09-11,62.664,63.44,62.549,63.267,228375.0
2013-09-12,63.21,63.641,62.003,62.578,335250.0
2013-09-13,62.635,62.98,62.52,62.693,200225.0
2013-09-14,62.635,62.98,62.52,62.693,200225.0
2013-09-15,62.635,62.98,62.52,62.693,200225.0
2013-09-16,64.761,64.848,62.377,62.492,619875.0
2013-09-17,62.607,62.836,62.233,62.377,438100.0
2013-09-18,62.434,62.607,61.917,62.147,313425.0
2013-09-19,62.865,63.009,62.204,62.29,401375.0
2013-09-20,62.463,62.664,61.946,61.974,536150.0
2013-09-21,62.463,62.664,61.946,61.974,536150.0
2013-09-22,62.463,62.664,61.946,61.974,536150.0
2013-09-23,61.917,62.118,61.199,61.543,280650.0
2013-09-24,61.888,62.061,61.515,61.831,192950.0
2013-09-25,61.773,62.549,61.716,62.089,258100.0
2013-09-26,62.319,62.377,61.86,62.176,204100.0
2013-09-27,62.377,62.721,62.061,62.607,267500.0
2013-09-28,62.377,62.721,62.061,62.607,267500.0
2013-09-29,62.377,62.721,62.061,62.607,267500.0
2013-09-30,62.061,62.52,62.032,62.032,267925.0
2013-10-01,62.29,62.607,61.974,62.319,207675.0
2013-10-02,62.463,62.463,60.969,61.17,321375.0
2013-10-03,61.227,61.486,60.653,60.71,248900.0
2013-10-04,60.653,60.768,59.934,60.222,246925.0
2013-10-05,60.653,60.768,59.934,60.222,246925.0
2013-10-06,60.653,60.768,59.934,60.222,246925.0
2013-10-07,60.337,60.394,59.906,59.934,235650.0
2013-10-08,60.049,60.279,59.187,59.245,379975.0
2013-10-09,59.073,59.187,58.527,58.527,352375.0
2013-10-10,58.814,59.59,58.613,59.274,308975.0
2013-10-11,59.475,60.251,59.216,59.618,303700.0
2013-10-12,59.475,60.251,59.216,59.618,303700.0
2013-10-13,59.475,60.251,59.216,59.618,303700.0
2013-10-14,59.762,60.078,58.986,59.245,260750.0
2013-10-15,59.59,59.733,59.073,59.446,298100.0
2013-10-16,59.475,59.762,58.9,59.705,231150.0
2013-10-17,59.791,59.791,59.13,59.331,257700.0
2013-10-18,59.733,60.567,59.561,60.308,292025.0
2013-10-19,59.733,60.567,59.561,60.308,292025.0
2013-10-20,59.733,60.567,59.561,60.308,292025.0
2013-10-21,60.595,61.17,60.48,61.112,231450.0
2013-10-22,60.911,61.515,60.71,61.256,312250.0
2013-10-23,61.342,61.86,61.285,61.314,175725.0
2013-10-24,61.199,62.147,61.141,61.716,271325.0
2013-10-25,61.285,61.486,60.768,61.429,337775.0
2013-10-26,61.285,61.486,60.768,61.429,337775.0
2013-10-27,61.285,61.486,60.768,61.429,337775.0
2013-10-28,61.716,61.745,61.026,61.112,279225.0
2013-10-29,60.825,61.342,60.825,60.969,260650.0
2013-10-30,61.112,61.227,60.71,60.796,228300.0
2013-10-31,61.285,61.831,60.768,61.084,414500.0
2013-11-01,61.342,61.63,60.682,61.285,284425.0
2013-11-02,61.342,61.63,60.682,61.285,284425.0
2013-11-03,61.342,61.63,60.682,61.285,284425.0
2013-11-04,61.572,61.745,61.199,61.515,215425.0
2013-11-05,61.773,61.773,60.509,60.567,305125.0
2013-11-06,60.854,61.026,59.992,60.423,345925.0
2013-11-07,60.337,60.337,59.274,59.475,498600.0
2013-11-08,59.216,59.992,58.9,59.762,290000.0
2013-11-09,59.216,59.992,58.9,59.762,290000.0
2013-11-10,59.216,59.992,58.9,59.762,290000.0
2013-11-11,60.136,60.136,59.331,59.532,289225.0
2013-11-12,59.618,59.618,59.101,59.187,353425.0
2013-11-13,59.187,59.389,58.9,58.929,356225.0
2013-11-14,59.446,59.475,58.9,58.986,354700.0
2013-11-15,59.044,59.044,58.613,58.9,422125.0
2013-11-16,59.044,59.044,58.613,58.9,422125.0
2013-11-17,59.044,59.044,58.613,58.9,422125.0
2013-11-18,59.245,59.245,58.67,58.9,468800.0
2013-11-19,58.929,58.929,58.124,58.268,503275.0
2013-11-20,58.124,58.44,57.722,58.009,612900.0
2013-11-21,57.895,57.952,56.889,57.32,500425.0
2013-11-22,57.722,57.837,57.176,57.176,377850.0
2013-11-23,57.722,57.837,57.176,57.176,377850.0
2013-11-24,57.722,57.837,57.176,57.176,377850.0
2013-11-25,57.521,58.383,57.32,58.297,344975.0
2013-11-26,58.182,58.527,58.067,58.211,396975.0
2013-11-27,58.44,59.101,58.096,58.929,348325.0
2013-11-28,59.302,59.302,58.642,58.785,327000.0
2013-11-29,58.843,58.958,58.67,58.699,246075.0
2013-11-30,58.843,58.958,58.67,58.699,246075.0
2013-12-01,58.843,58.958,58.67,58.699,246075.0
2013-12-02,59.044,59.044,58.211,58.412,362525.0
2013-12-03,58.555,58.555,57.464,57.607,477650.0
2013-12-04,57.492,57.665,57.004,57.176,481425.0
2013-12-05,56.889,57.636,56.745,57.147,372650.0
2013-12-06,57.349,57.78,56.918,57.464,277175.0
2013-12-07,57.349,57.78,56.918,57.464,277175.0
2013-12-08,57.349,57.78,56.918,57.464,277175.0
2013-12-09,57.464,57.78,57.234,57.751,237350.0
2013-12-10,57.406,58.182,57.205,57.234,275550.0
2013-12-11,56.889,57.636,56.889,57.291,375125.0
2013-12-12,57.234,57.234,56.199,56.458,472575.0
2013-12-13,56.458,57.033,56.343,56.659,434275.0
2013-12-14,56.458,57.033,56.343,56.659,434275.0
2013-12-15,56.458,57.033,56.343,56.659,434275.0
2013-12-16,56.429,56.803,56.084,56.602,391600.0
2013-12-17,56.458,56.946,56.228,56.803,523475.0
2013-12-18,56.86,57.464,56.86,57.033,425000.0
2013-12-19,57.693,57.751,57.32,57.55,553050.0
2013-12-20,57.895,57.981,57.234,57.464,825800.0
2013-12-21,57.895,57.981,57.234,57.464,825800.0
2013-12-22,57.895,57.981,57.234,57.464,825800.0
2013-12-23,57.492,57.895,57.349,57.492,339825.0
2013-12-24,57.492,57.895,57.349,57.492,339825.0
2013-12-25,57.492,57.895,57.349,57.492,339825.0
2013-12-26,57.492,57.895,57.349,57.492,339825.0
2013-12-27,57.492,58.613,57.464,58.067,325475.0
2013-12-28,57.492,58.613,57.464,58.067,325475.0
2013-12-29,57.492,58.613,57.464,58.067,325475.0
2013-12-30,58.326,58.986,57.981,58.958,325300.0
2013-12-31,58.326,58.986,57.981,58.958,325300.0
2014-01-01,58.326,58.986,57.981,58.958,325300.0
2014-01-02,58.326,58.986,57.981,58.958,325300.0
2014-01-03,58.843,59.676,58.756,59.504,411575.0
2014-01-04,58.843,59.676,58.756,59.504,411575.0
2014-01-05,58.843,59.676,58.756,59.504,411575.0
2014-01-06,59.762,59.762,58.929,59.101,256950.0
2014-01-07,59.446,59.705,58.929,59.101,519850.0
2014-01-08,59.676,59.676,58.728,58.9,381050.0
2014-01-09,58.958,59.101,57.952,58.009,536200.0
2014-01-10,58.326,58.383,57.895,58.297,548975.0
2014-01-11,58.326,58.383,57.895,58.297,548975.0
2014-01-12,58.326,58.383,57.895,58.297,548975.0
2014-01-13,58.584,59.475,58.182,59.446,343525.0
2014-01-14,59.13,59.13,58.584,58.785,455850.0
2014-01-15,59.245,59.245,58.182,58.268,503250.0
2014-01-16,58.239,58.326,56.63,57.55,836250.0
2014-01-17,57.923,58.038,57.234,57.665,801425.0
2014-01-18,57.923,58.038,57.234,57.665,801425.0
2014-01-19,57.923,58.038,57.234,57.665,801425.0
2014-01-20,57.693,58.9,57.521,58.326,659800.0
2014-01-21,59.762,62.377,59.561,60.768,1344950.0
2014-01-22,61.084,61.084,60.193,60.883,491500.0
2014-01-23,61.055,61.515,60.883,61.342,670525.0
2014-01-24,61.486,61.63,59.618,59.676,742775.0
2014-01-25,61.486,61.63,59.618,59.676,742775.0
2014-01-26,61.486,61.63,59.618,59.676,742775.0
2014-01-27,59.762,61.055,59.159,60.365,668575.0
2014-01-28,60.509,60.682,60.021,60.136,548500.0
2014-01-29,60.107,60.136,59.044,59.389,718475.0
2014-01-30,59.187,59.676,58.67,58.843,524275.0
2014-01-31,58.642,58.986,58.009,58.986,469300.0
2014-02-01,58.642,58.986,58.009,58.986,469300.0
2014-02-02,58.642,58.986,58.009,58.986,469300.0
2014-02-03,58.871,59.504,58.871,59.044,383150.0
2014-02-04,58.814,59.044,57.895,58.555,444350.0
2014-02-05,58.613,59.216,58.211,59.187,449025.0
2014-02-06,59.532,59.992,59.389,59.906,588875.0
2014-02-07,59.906,60.768,59.791,60.595,330850.0
2014-02-08,59.906,60.768,59.791,60.595,330850.0
2014-02-09,59.906,60.768,59.791,60.595,330850.0
2014-02-10,60.48,60.653,60.107,60.337,291425.0
2014-02-11,60.739,61.515,60.739,61.515,385200.0
2014-02-12,61.773,62.147,61.342,61.572,330975.0
2014-02-13,61.802,61.946,60.94,61.572,353425.0
2014-02-14,61.687,62.29,61.63,62.089,345450.0
2014-02-15,61.687,62.29,61.63,62.089,345450.0
2014-02-16,61.687,62.29,61.63,62.089,345450.0
2014-02-17,62.29,62.578,62.061,62.377,249000.0
2014-02-18,62.808,63.009,62.061,63.009,370950.0
2014-02-19,62.635,63.411,62.492,63.411,367125.0
2014-02-20,62.693,62.923,62.29,62.923,292450.0
2014-02-21,63.181,63.325,62.664,63.296,602850.0
2014-02-22,63.181,63.325,62.664,63.296,602850.0
2014-02-23,63.181,63.325,62.664,63.296,602850.0
2014-02-24,63.325,63.842,63.066,63.842,273800.0
2014-02-25,63.67,63.899,63.267,63.899,294650.0
2014-02-26,64.014,64.216,63.296,63.641,439425.0
2014-02-27,63.267,63.325,62.405,62.951,362925.0
2014-02-28,62.808,63.009,62.262,62.607,349025.0
2014-03-01,62.808,63.009,62.262,62.607,349025.0
2014-03-02,62.808,63.009,62.262,62.607,349025.0
2014-03-03,62.061,62.635,61.716,62.204,299250.0
2014-03-04,62.664,63.641,62.635,63.641,285575.0
2014-03-05,63.641,63.871,63.009,63.124,364475.0
2014-03-06,63.497,64.33,63.354,64.244,330775.0
2014-03-07,64.359,64.848,63.67,64.101,488850.0
2014-03-08,64.359,64.848,63.67,64.101,488850.0
2014-03-09,64.359,64.848,63.67,64.101,488850.0
2014-03-10,64.101,64.101,63.267,63.641,330775.0
2014-03-11,63.67,63.785,63.066,63.181,388975.0
2014-03-12,63.066,63.124,61.917,62.319,404975.0
2014-03-13,62.405,62.405,61.285,61.285,417250.0
2014-03-14,60.825,61.658,60.337,61.112,684375.0
2014-03-15,60.825,61.658,60.337,61.112,684375.0
2014-03-16,60.825,61.658,60.337,61.112,684375.0
2014-03-17,61.231,62.357,61.231,62.298,350025.0
2014-03-18,62.417,62.861,61.972,62.594,325450.0
2014-03-19,62.772,62.772,62.239,62.357,212050.0
2014-03-20,62.12,62.713,61.557,62.683,308250.0
2014-03-21,63.039,63.869,62.92,63.424,1141750.0
2014-03-22,63.039,63.869,62.92,63.424,1141750.0
2014-03-23,63.039,63.869,62.92,63.424,1141750.0
2014-03-24,63.424,63.513,62.624,62.743,306725.0
2014-03-25,62.831,63.276,62.683,63.276,448025.0
2014-03-26,63.098,64.254,63.009,63.691,370000.0
2014-03-27,63.661,63.928,63.513,63.75,239050.0
2014-03-28,63.78,64.669,63.78,64.58,251050.0
2014-03-29,63.78,64.669,63.78,64.58,251050.0
2014-03-30,63.78,64.669,63.78,64.58,251050.0
2014-03-31,64.995,65.143,64.58,64.58,375550.0
2014-04-01,64.55,65.025,64.521,64.758,196100.0
2014-04-02,65.025,65.084,64.491,64.847,230975.0
2014-04-03,65.025,65.025,64.669,64.995,361975.0
2014-04-04,65.084,65.321,64.847,65.054,255775.0
2014-04-05,65.084,65.321,64.847,65.054,255775.0
2014-04-06,65.084,65.321,64.847,65.054,255775.0
2014-04-07,64.402,64.669,63.898,64.58,215850.0
2014-04-08,64.639,64.758,64.017,64.61,378200.0
2014-04-09,64.55,64.965,64.521,64.847,285800.0
2014-04-10,65.114,65.499,64.373,64.521,253925.0
2014-04-11,64.165,64.224,63.395,63.543,451200.0
2014-04-12,64.165,64.224,63.395,63.543,451200.0
2014-04-13,64.165,64.224,63.395,63.543,451200.0
2014-04-14,63.513,63.513,62.861,63.306,364425.0
2014-04-15,63.306,63.661,63.157,63.365,343225.0
2014-04-16,63.987,64.284,63.572,63.721,202025.0
2014-04-17,63.987,64.195,63.424,63.839,335875.0
2014-04-18,63.987,64.195,63.424,63.839,335875.0
2014-04-19,63.987,64.195,63.424,63.839,335875.0
2014-04-20,63.987,64.195,63.424,63.839,335875.0
2014-04-21,63.987,64.195,63.424,63.839,335875.0
2014-04-22,64.461,64.61,63.78,63.898,539550.0
2014-04-23,64.165,64.195,63.809,63.869,325375.0
2014-04-24,64.076,64.343,63.632,63.928,228575.0
2014-04-25,63.898,64.017,63.543,63.572,175325.0
2014-04-26,63.898,64.017,63.543,63.572,175325.0
2014-04-27,63.898,64.017,63.543,63.572,175325.0
2014-04-28,63.869,64.017,63.454,63.721,201200.0
2014-04-29,64.076,65.202,64.017,64.699,529175.0
2014-04-30,64.58,65.173,64.521,65.054,305025.0
2014-05-01,64.58,65.173,64.521,65.054,305025.0
2014-05-02,65.202,66.062,64.965,64.995,362500.0
2014-05-03,65.202,66.062,64.965,64.995,362500.0
2014-05-04,65.202,66.062,64.965,64.995,362500.0
2014-05-05,65.054,65.291,64.343,65.025,206250.0
2014-05-06,65.114,65.321,64.076,64.373,288850.0
2014-05-07,64.135,64.491,63.78,64.165,268850.0
2014-05-08,64.165,64.343,63.424,63.721,328325.0
2014-05-09,64.491,65.084,64.106,65.084,379950.0
2014-05-10,64.491,65.084,64.106,65.084,379950.0
2014-05-11,64.491,65.084,64.106,65.084,379950.0
2014-05-12,65.202,65.469,64.758,65.262,233675.0
2014-05-13,65.617,66.121,65.41,66.121,381050.0
2014-05-14,65.973,66.684,65.884,66.684,305175.0
2014-05-15,66.655,66.684,65.973,66.477,424375.0
2014-05-16,66.24,66.24,65.588,66.062,445400.0
2014-05-17,66.24,66.24,65.588,66.062,445400.0
2014-05-18,66.24,66.24,65.588,66.062,445400.0
2014-05-19,65.706,66.062,65.499,66.003,211075.0
2014-05-20,66.151,66.684,66.151,66.358,296950.0
2014-05-21,66.447,66.595,66.121,66.506,165400.0
2014-05-22,66.684,66.803,66.388,66.803,199425.0
2014-05-23,66.981,66.981,65.499,65.825,283775.0
2014-05-24,66.981,66.981,65.499,65.825,283775.0
2014-05-25,66.981,66.981,65.499,65.825,283775.0
2014-05-26,65.499,65.943,65.41,65.884,208825.0
2014-05-27,65.973,66.477,65.766,66.329,214875.0
2014-05-28,66.506,66.773,66.269,66.714,321550.0
2014-05-29,66.506,66.773,66.269,66.714,321550.0
2014-05-30,66.655,66.744,66.24,66.536,412150.0
2014-05-31,66.655,66.744,66.24,66.536,412150.0
2014-06-01,66.655,66.744,66.24,66.536,412150.0
2014-06-02,66.981,66.981,65.825,66.684,294050.0
2014-06-03,66.684,66.684,65.617,65.973,243175.0
2014-06-04,65.943,66.21,65.766,66.121,233275.0
2014-06-05,65.766,66.388,65.736,66.21,221250.0
2014-06-06,66.566,66.595,65.706,65.884,299700.0
2014-06-07,66.566,66.595,65.706,65.884,299700.0
2014-06-08,66.566,66.595,65.706,65.884,299700.0
2014-06-09,66.566,66.595,65.706,65.884,299700.0
2014-06-10,65.41,66.418,65.41,66.151,287350.0
2014-06-11,66.269,66.388,65.795,66.269,242075.0
2014-06-12,66.595,66.625,64.58,64.965,713050.0
2014-06-13,65.232,65.291,64.165,64.876,303900.0
2014-06-14,65.232,65.291,64.165,64.876,303900.0
2014-06-15,65.232,65.291,64.165,64.876,303900.0
2014-06-16,64.491,64.817,64.195,64.402,216400.0
2014-06-17,64.61,64.817,64.195,64.284,188750.0
2014-06-18,64.284,64.936,64.224,64.373,251750.0
2014-06-19,64.817,64.817,63.572,64.076,301100.0
2014-06-20,64.195,65.025,63.958,64.906,618975.0
2014-06-21,64.195,65.025,63.958,64.906,618975.0
2014-06-22,64.195,65.025,63.958,64.906,618975.0
2014-06-23,64.728,65.143,64.521,64.669,228150.0
2014-06-24,65.025,65.025,64.669,64.906,238150.0
2014-06-25,64.728,64.728,64.017,64.135,260375.0
2014-06-26,64.135,64.254,63.009,63.691,278150.0
2014-06-27,63.335,63.602,63.039,63.543,295450.0
2014-06-28,63.335,63.602,63.039,63.543,295450.0
2014-06-29,63.335,63.602,63.039,63.543,295450.0
2014-06-30,63.335,63.632,62.743,62.98,410100.0
2014-07-01,62.98,63.009,61.231,62.891,502175.0
2014-07-02,62.772,63.454,62.594,63.128,268375.0
2014-07-03,63.069,63.395,62.802,63.217,235675.0
2014-07-04,63.395,63.602,62.95,63.276,225050.0
2014-07-05,63.395,63.602,62.95,63.276,225050.0
2014-07-06,63.395,63.602,62.95,63.276,225050.0
2014-07-07,63.454,64.758,63.365,63.483,329325.0
2014-07-08,63.839,64.402,63.335,63.365,351850.0
2014-07-09,63.661,63.78,63.039,63.187,300550.0
2014-07-10,63.365,63.365,62.417,62.683,275600.0
2014-07-11,62.743,62.831,62.15,62.417,187475.0
2014-07-12,62.743,62.831,62.15,62.417,187475.0
2014-07-13,62.743,62.831,62.15,62.417,187475.0
2014-07-14,62.743,63.721,62.565,63.454,288100.0
2014-07-15,63.454,63.809,62.95,63.128,229150.0
2014-07-16,63.365,63.928,63.217,63.276,239350.0
2014-07-17,62.09,62.09,61.201,61.468,746600.0
2014-07-18,61.32,61.35,59.453,59.838,978700.0
2014-07-19,61.32,61.35,59.453,59.838,978700.0
2014-07-20,61.32,61.35,59.453,59.838,978700.0
2014-07-21,59.808,59.808,58.86,59.542,556525.0
2014-07-22,59.542,60.875,59.453,60.757,801875.0
2014-07-23,60.786,61.438,60.283,60.342,480425.0
2014-07-24,60.727,60.727,59.66,59.927,407850.0
2014-07-25,60.075,60.105,59.364,59.571,359500.0
2014-07-26,60.075,60.105,59.364,59.571,359500.0
2014-07-27,60.075,60.105,59.364,59.571,359500.0
2014-07-28,59.601,60.016,59.038,59.423,295925.0
2014-07-29,59.69,60.401,59.69,59.838,420725.0
2014-07-30,59.927,60.075,59.334,59.601,327250.0
2014-07-31,59.719,59.749,58.83,58.89,454975.0
2014-08-01,59.719,59.749,58.83,58.89,454975.0
2014-08-02,59.719,59.749,58.83,58.89,454975.0
2014-08-03,59.719,59.749,58.83,58.89,454975.0
2014-08-04,59.127,59.334,57.941,57.941,512675.0
2014-08-05,58.178,59.067,57.882,58.623,416725.0
2014-08-06,58.238,58.682,57.941,58.356,400450.0
2014-08-07,58.564,58.86,58.001,58.415,316400.0
2014-08-08,58.149,58.297,57.793,58.208,357850.0
2014-08-09,58.149,58.297,57.793,58.208,357850.0
2014-08-10,58.149,58.297,57.793,58.208,357850.0
2014-08-11,58.623,59.186,58.445,59.038,266175.0
2014-08-12,58.86,59.749,58.86,59.601,457775.0
2014-08-13,59.808,60.016,59.453,59.779,437500.0
2014-08-14,59.868,60.046,59.631,59.868,343675.0
2014-08-15,60.046,60.223,59.453,59.66,522325.0
2014-08-16,60.046,60.223,59.453,59.66,522325.0
2014-08-17,60.046,60.223,59.453,59.66,522325.0
2014-08-18,60.105,60.757,60.105,60.46,457150.0
2014-08-19,60.875,61.201,60.549,60.846,478625.0
2014-08-20,60.994,61.053,60.223,60.312,427800.0
2014-08-21,60.549,60.698,60.105,60.164,309550.0
2014-08-22,60.312,60.312,59.897,60.283,280800.0
2014-08-23,60.312,60.312,59.897,60.283,280800.0
2014-08-24,60.312,60.312,59.897,60.283,280800.0
2014-08-25,60.816,60.994,60.372,60.372,467300.0
2014-08-26,60.49,61.498,60.372,61.409,304425.0
2014-08-27,61.498,61.498,60.994,60.994,261150.0
2014-08-28,60.816,60.816,60.401,60.609,346950.0
2014-08-29,60.905,60.905,60.046,60.372,253900.0
2014-08-30,60.905,60.905,60.046,60.372,253900.0
2014-08-31,60.905,60.905,60.046,60.372,253900.0
2014-09-01,60.431,60.698,60.134,60.46,210900.0
2014-09-02,60.727,61.498,60.52,61.35,315600.0
2014-09-03,61.409,61.676,61.053,61.261,296050.0
2014-09-04,60.994,61.32,60.638,60.757,317650.0
2014-09-05,60.994,61.32,60.668,60.786,220475.0
2014-09-06,60.994,61.32,60.668,60.786,220475.0
2014-09-07,60.994,61.32,60.668,60.786,220475.0
2014-09-08,60.846,61.083,60.312,61.083,282200.0
2014-09-09,61.201,61.676,61.112,61.172,280400.0
2014-09-10,61.379,61.379,60.668,60.846,164725.0
2014-09-11,60.875,61.024,60.075,60.342,252100.0
2014-09-12,60.549,60.549,59.719,60.075,309900.0
2014-09-13,60.549,60.549,59.719,60.075,309900.0
2014-09-14,60.549,60.549,59.719,60.075,309900.0
2014-09-15,59.808,60.075,59.393,59.838,224625.0
2014-09-16,59.927,59.927,59.364,59.719,262150.0
2014-09-17,60.134,60.194,59.631,59.719,365925.0
2014-09-18,59.364,59.838,59.364,59.66,215550.0
2014-09-19,60.312,60.431,59.897,60.016,502675.0
2014-09-20,60.312,60.431,59.897,60.016,502675.0
2014-09-21,60.312,60.431,59.897,60.016,502675.0
2014-09-22,59.512,59.601,58.445,59.127,514700.0
2014-09-23,58.979,59.275,58.356,58.386,295900.0
2014-09-24,58.386,58.741,58.238,58.741,321900.0
2014-09-25,59.245,59.482,58.327,58.83,414525.0
2014-09-26,58.682,58.682,58.178,58.593,263875.0
2014-09-27,58.682,58.682,58.178,58.593,263875.0
2014-09-28,58.682,58.682,58.178,58.593,263875.0
2014-09-29,58.593,58.83,58.327,58.415,285375.0
2014-09-30,58.623,58.86,58.386,58.712,300950.0
2014-10-01,58.741,59.423,58.267,58.267,321400.0
2014-10-02,57.645,57.645,55.748,55.748,1044450.0
2014-10-03,55.926,56.43,55.274,56.43,701525.0
2014-10-04,55.926,56.43,55.274,56.43,701525.0
2014-10-05,55.926,56.43,55.274,56.43,701525.0
2014-10-06,56.608,56.845,56.282,56.489,279700.0
2014-10-07,56.341,56.548,55.274,55.452,415275.0
2014-10-08,55.096,55.363,54.622,55.363,521525.0
2014-10-09,55.718,56.459,55.718,55.926,525575.0
2014-10-10,55.452,56.074,55.304,55.778,540275.0
2014-10-11,55.452,56.074,55.304,55.778,540275.0
2014-10-12,55.452,56.074,55.304,55.778,540275.0
2014-10-13,55.096,56.104,55.037,55.511,426500.0
2014-10-14,55.037,55.985,55.037,55.867,496125.0
2014-10-15,55.718,56.311,54.592,54.948,713450.0
2014-10-16,55.185,55.422,53.407,54.977,733900.0
2014-10-17,55.185,56.252,54.711,56.044,531500.0
2014-10-18,55.185,56.252,54.711,56.044,531500.0
2014-10-19,55.185,56.252,54.711,56.044,531500.0
2014-10-20,55.867,56.015,55.155,55.926,317250.0
2014-10-21,55.6,57.022,55.481,57.022,345800.0
2014-10-22,56.934,57.556,56.934,57.23,326500.0
2014-10-23,57.793,60.253,57.793,60.046,1053375.0
2014-10-24,60.016,60.016,58.89,59.305,421475.0
2014-10-25,60.016,60.016,58.89,59.305,421475.0
2014-10-26,60.016,60.016,58.89,59.305,421475.0
2014-10-27,59.868,60.194,59.482,59.779,441650.0
2014-10-28,60.312,60.698,60.046,60.401,369825.0
2014-10-29,60.905,61.646,60.905,61.32,537500.0
2014-10-30,61.705,62.002,61.201,61.883,468350.0
2014-10-31,62.239,62.802,61.972,62.594,640200.0
2014-11-01,62.239,62.802,61.972,62.594,640200.0
2014-11-02,62.239,62.802,61.972,62.594,640200.0
2014-11-03,62.713,63.098,62.298,62.505,490675.0
2014-11-04,62.535,62.683,61.676,61.853,590425.0
2014-11-05,61.913,63.246,61.913,63.128,389325.0
2014-11-06,62.802,63.424,62.476,63.424,416850.0
2014-11-07,63.335,63.809,63.069,63.483,298300.0
2014-11-08,63.335,63.809,63.069,63.483,298300.0
2014-11-09,63.335,63.809,63.069,63.483,298300.0
2014-11-10,63.217,63.691,63.157,63.691,281625.0
2014-11-11,63.691,64.076,63.602,63.839,219425.0
2014-11-12,64.017,64.017,63.098,63.128,412950.0
2014-11-13,63.306,63.958,63.128,63.306,294050.0
2014-11-14,62.95,63.306,62.12,62.891,385075.0
2014-11-15,62.95,63.306,62.12,62.891,385075.0
2014-11-16,62.95,63.306,62.12,62.891,385075.0
2014-11-17,62.387,63.187,62.328,62.95,234250.0
2014-11-18,62.92,63.513,62.831,62.98,248125.0
2014-11-19,62.239,62.654,60.964,61.676,749225.0
2014-11-20,61.35,61.735,60.905,61.32,475925.0
2014-11-21,61.646,62.239,61.32,62.061,486100.0
2014-11-22,61.646,62.239,61.32,62.061,486100.0
2014-11-23,61.646,62.239,61.32,62.061,486100.0
2014-11-24,62.09,62.268,61.824,62.061,199150.0
2014-11-25,61.942,63.246,61.913,62.535,510750.0
2014-11-26,62.713,63.246,62.624,63.128,326675.0
2014-11-27,63.039,63.276,62.802,63.187,240425.0
2014-11-28,63.276,63.276,61.35,61.942,550925.0
2014-11-29,63.276,63.276,61.35,61.942,550925.0
2014-11-30,63.276,63.276,61.35,61.942,550925.0
2014-12-01,61.557,62.268,60.994,62.002,354125.0
2014-12-02,62.239,62.239,61.498,61.853,364600.0
2014-12-03,61.853,62.268,61.587,62.268,286125.0
2014-12-04,62.209,62.95,61.705,61.853,450700.0
2014-12-05,61.32,61.468,59.868,61.142,673050.0
2014-12-06,61.32,61.468,59.868,61.142,673050.0
2014-12-07,61.32,61.468,59.868,61.142,673050.0
2014-12-08,60.875,61.201,60.46,60.638,393900.0
2014-12-09,59.868,59.927,58.534,59.216,659900.0
2014-12-10,59.127,59.453,58.682,58.801,397200.0
2014-12-11,58.534,59.127,57.586,58.119,689750.0
2014-12-12,57.793,57.912,56.608,56.608,497250.0
2014-12-13,57.793,57.912,56.608,56.608,497250.0
2014-12-14,57.793,57.912,56.608,56.608,497250.0
2014-12-15,56.459,57.26,55.926,55.926,439925.0
2014-12-16,56.193,58.297,55.541,58.238,934375.0
2014-12-17,56.934,57.912,56.578,57.912,527275.0
2014-12-18,58.03,59.245,57.882,59.245,629325.0
