,005940 KS Equity,005940 KS Equity,005940 KS Equity,005940 KS Equity,005940 KS Equity
1980-05-28,361.0,361.0,361.0,361.0,13990.0
1980-05-29,361.0,361.0,361.0,361.0,13990.0
1980-05-30,361.0,361.0,361.0,361.0,13990.0
1980-05-31,361.0,361.0,361.0,361.0,13990.0
1980-06-01,361.0,361.0,361.0,361.0,13990.0
1980-06-02,361.0,361.0,361.0,361.0,13990.0
1980-06-03,361.0,361.0,361.0,361.0,13990.0
1980-06-04,361.0,361.0,361.0,361.0,13990.0
1980-06-05,361.0,361.0,361.0,361.0,13990.0
1980-06-06,361.0,361.0,361.0,361.0,13990.0
1980-06-07,361.0,361.0,361.0,361.0,13990.0
1980-06-08,361.0,361.0,361.0,361.0,13990.0
1980-06-09,361.0,361.0,361.0,361.0,13990.0
1980-06-10,361.0,361.0,361.0,361.0,13990.0
1980-06-11,361.0,361.0,361.0,361.0,13990.0
1980-06-12,361.0,361.0,361.0,361.0,13990.0
1980-06-13,361.0,361.0,361.0,361.0,13990.0
1980-06-14,361.0,361.0,361.0,361.0,13990.0
1980-06-15,361.0,361.0,361.0,361.0,13990.0
1980-06-16,361.0,361.0,361.0,361.0,13990.0
1980-06-17,361.0,361.0,361.0,361.0,13990.0
1980-06-18,361.0,361.0,361.0,361.0,13990.0
1980-06-19,361.0,361.0,361.0,361.0,13990.0
1980-06-20,361.0,361.0,361.0,361.0,13990.0
1980-06-21,361.0,361.0,361.0,361.0,13990.0
1980-06-22,361.0,361.0,361.0,361.0,13990.0
1980-06-23,361.0,361.0,361.0,361.0,13990.0
1980-06-24,361.0,361.0,361.0,361.0,13990.0
1980-06-25,361.0,361.0,361.0,361.0,13990.0
1980-06-26,346.0,346.0,346.0,346.0,13990.0
1980-06-27,346.0,346.0,346.0,346.0,7065.0
1980-06-28,346.0,346.0,346.0,346.0,7065.0
1980-06-29,346.0,346.0,346.0,346.0,7065.0
1980-06-30,346.0,346.0,346.0,346.0,7065.0
1980-07-01,346.0,346.0,346.0,346.0,7065.0
1980-07-02,346.0,346.0,346.0,346.0,7065.0
1980-07-03,346.0,346.0,346.0,346.0,7065.0
1980-07-04,346.0,346.0,346.0,346.0,7065.0
1980-07-05,346.0,346.0,346.0,346.0,7065.0
1980-07-06,346.0,346.0,346.0,346.0,7065.0
1980-07-07,346.0,346.0,346.0,346.0,7065.0
1980-07-08,346.0,346.0,346.0,346.0,7065.0
1980-07-09,346.0,346.0,346.0,346.0,7065.0
1980-07-10,346.0,346.0,346.0,346.0,7065.0
1980-07-11,346.0,346.0,346.0,346.0,7065.0
1980-07-12,346.0,346.0,346.0,346.0,7065.0
1980-07-13,346.0,346.0,346.0,346.0,7065.0
1980-07-14,346.0,346.0,346.0,346.0,7065.0
1980-07-15,346.0,346.0,346.0,346.0,7065.0
1980-07-16,346.0,346.0,346.0,346.0,7065.0
1980-07-17,346.0,346.0,346.0,346.0,7065.0
1980-07-18,346.0,346.0,346.0,346.0,7065.0
1980-07-19,346.0,346.0,346.0,346.0,7065.0
1980-07-20,346.0,346.0,346.0,346.0,7065.0
1980-07-21,346.0,346.0,346.0,346.0,7065.0
1980-07-22,346.0,346.0,346.0,346.0,7065.0
1980-07-23,346.0,346.0,346.0,346.0,7065.0
1980-07-24,347.0,347.0,347.0,347.0,13990.0
1980-07-25,347.0,347.0,347.0,347.0,13990.0
1980-07-26,347.0,347.0,347.0,347.0,13990.0
1980-07-27,347.0,347.0,347.0,347.0,13990.0
1980-07-28,347.0,347.0,347.0,347.0,13990.0
1980-07-29,347.0,347.0,347.0,347.0,13990.0
1980-07-30,347.0,347.0,347.0,347.0,13990.0
1980-07-31,347.0,347.0,347.0,347.0,13990.0
1980-08-01,347.0,347.0,347.0,347.0,13990.0
1980-08-02,347.0,347.0,347.0,347.0,13990.0
1980-08-03,347.0,347.0,347.0,347.0,13990.0
1980-08-04,347.0,347.0,347.0,347.0,13990.0
1980-08-05,347.0,347.0,347.0,347.0,13990.0
1980-08-06,347.0,347.0,347.0,347.0,13990.0
1980-08-07,347.0,347.0,347.0,347.0,13990.0
1980-08-08,347.0,347.0,347.0,347.0,13990.0
1980-08-09,347.0,347.0,347.0,347.0,13990.0
1980-08-10,347.0,347.0,347.0,347.0,13990.0
1980-08-11,347.0,347.0,347.0,347.0,13990.0
1980-08-12,347.0,347.0,347.0,347.0,13990.0
1980-08-13,347.0,347.0,347.0,347.0,13990.0
1980-08-14,347.0,347.0,347.0,347.0,13990.0
1980-08-15,347.0,347.0,347.0,347.0,13990.0
1980-08-16,347.0,347.0,347.0,347.0,13990.0
1980-08-17,347.0,347.0,347.0,347.0,13990.0
1980-08-18,347.0,347.0,347.0,347.0,13990.0
1980-08-19,347.0,347.0,347.0,347.0,13990.0
1980-08-20,347.0,347.0,347.0,347.0,13990.0
1980-08-21,347.0,347.0,347.0,347.0,13990.0
1980-08-22,347.0,347.0,347.0,347.0,13990.0
1980-08-23,347.0,347.0,347.0,347.0,13990.0
1980-08-24,347.0,347.0,347.0,347.0,13990.0
1980-08-25,347.0,347.0,347.0,347.0,13990.0
1980-08-26,347.0,347.0,347.0,347.0,13990.0
1980-08-27,347.0,347.0,347.0,347.0,13990.0
1980-08-28,347.0,347.0,347.0,347.0,13990.0
1980-08-29,347.0,347.0,347.0,347.0,13990.0
1980-08-30,333.0,333.0,333.0,333.0,13990.0
1980-08-31,333.0,333.0,333.0,333.0,13990.0
1980-09-01,333.0,333.0,333.0,333.0,13990.0
1980-09-02,333.0,333.0,333.0,333.0,13990.0
1980-09-03,333.0,333.0,333.0,333.0,13990.0
1980-09-04,333.0,333.0,333.0,333.0,13990.0
1980-09-05,333.0,333.0,333.0,333.0,13990.0
1980-09-06,333.0,333.0,333.0,333.0,13990.0
1980-09-07,333.0,333.0,333.0,333.0,13990.0
1980-09-08,333.0,333.0,333.0,333.0,13990.0
1980-09-09,333.0,333.0,333.0,333.0,13990.0
1980-09-10,333.0,333.0,333.0,333.0,13990.0
1980-09-11,333.0,333.0,333.0,333.0,13990.0
1980-09-12,333.0,333.0,333.0,333.0,13990.0
1980-09-13,333.0,333.0,333.0,333.0,13990.0
1980-09-14,333.0,333.0,333.0,333.0,13990.0
1980-09-15,333.0,333.0,333.0,333.0,13990.0
1980-09-16,333.0,333.0,333.0,333.0,13990.0
1980-09-17,333.0,333.0,333.0,333.0,13990.0
1980-09-18,333.0,333.0,333.0,333.0,13990.0
1980-09-19,333.0,333.0,333.0,333.0,13990.0
1980-09-20,333.0,333.0,333.0,333.0,13990.0
1980-09-21,333.0,333.0,333.0,333.0,13990.0
1980-09-22,333.0,333.0,333.0,333.0,13990.0
1980-09-23,333.0,333.0,333.0,333.0,13990.0
1980-09-24,333.0,333.0,333.0,333.0,13990.0
1980-09-25,333.0,333.0,333.0,333.0,13990.0
1980-09-26,333.0,333.0,333.0,333.0,13990.0
1980-09-27,333.0,333.0,333.0,333.0,13990.0
1980-09-28,333.0,333.0,333.0,333.0,13990.0
1980-09-29,333.0,333.0,333.0,333.0,13990.0
1980-09-30,333.0,333.0,333.0,333.0,13990.0
1980-10-01,333.0,333.0,333.0,333.0,13990.0
1980-10-02,333.0,333.0,333.0,333.0,13990.0
1980-10-03,333.0,333.0,333.0,333.0,13990.0
1980-10-04,333.0,333.0,333.0,333.0,13990.0
1980-10-05,333.0,333.0,333.0,333.0,13990.0
1980-10-06,333.0,333.0,333.0,333.0,13990.0
1980-10-07,333.0,333.0,333.0,333.0,13990.0
1980-10-08,333.0,333.0,333.0,333.0,13990.0
1980-10-09,333.0,333.0,333.0,333.0,13990.0
1980-10-10,333.0,333.0,333.0,333.0,13990.0
1980-10-11,333.0,333.0,333.0,333.0,13990.0
1980-10-12,333.0,333.0,333.0,333.0,13990.0
1980-10-13,333.0,333.0,333.0,333.0,13990.0
1980-10-14,333.0,333.0,333.0,333.0,13990.0
1980-10-15,333.0,333.0,333.0,333.0,13990.0
1980-10-16,333.0,333.0,333.0,333.0,13990.0
1980-10-17,333.0,333.0,333.0,333.0,13990.0
1980-10-18,333.0,333.0,333.0,333.0,13990.0
1980-10-19,333.0,333.0,333.0,333.0,13990.0
1980-10-20,333.0,333.0,333.0,333.0,13990.0
1980-10-21,333.0,333.0,333.0,333.0,13990.0
1980-10-22,333.0,333.0,333.0,333.0,13990.0
1980-10-23,333.0,333.0,333.0,333.0,13990.0
1980-10-24,333.0,333.0,333.0,333.0,13990.0
1980-10-25,333.0,333.0,333.0,333.0,13990.0
1980-10-26,333.0,333.0,333.0,333.0,13990.0
1980-10-27,333.0,333.0,333.0,333.0,13990.0
1980-10-28,333.0,333.0,333.0,333.0,13990.0
1980-10-29,333.0,333.0,333.0,333.0,13990.0
1980-10-30,333.0,333.0,333.0,333.0,13990.0
1980-10-31,333.0,333.0,333.0,333.0,13990.0
1980-11-01,333.0,333.0,333.0,333.0,13990.0
1980-11-02,333.0,333.0,333.0,333.0,13990.0
1980-11-03,333.0,333.0,333.0,333.0,13990.0
1980-11-04,333.0,333.0,333.0,333.0,13990.0
1980-11-05,333.0,333.0,333.0,333.0,13990.0
1980-11-06,333.0,333.0,333.0,333.0,13990.0
1980-11-07,333.0,333.0,333.0,333.0,13990.0
1980-11-08,333.0,333.0,333.0,333.0,13990.0
1980-11-09,333.0,333.0,333.0,333.0,13990.0
1980-11-10,333.0,333.0,333.0,333.0,13990.0
1980-11-11,333.0,333.0,333.0,333.0,13990.0
1980-11-12,333.0,333.0,333.0,333.0,13990.0
1980-11-13,333.0,333.0,333.0,333.0,13990.0
1980-11-14,333.0,333.0,333.0,333.0,13990.0
1980-11-15,333.0,333.0,333.0,333.0,13990.0
1980-11-16,333.0,333.0,333.0,333.0,13990.0
1980-11-17,333.0,333.0,333.0,333.0,13990.0
1980-11-18,333.0,333.0,333.0,333.0,13990.0
1980-11-19,333.0,333.0,333.0,333.0,13990.0
1980-11-20,333.0,333.0,333.0,333.0,13990.0
1980-11-21,333.0,333.0,333.0,333.0,13990.0
1980-11-22,333.0,333.0,333.0,333.0,13990.0
1980-11-23,333.0,333.0,333.0,333.0,13990.0
1980-11-24,333.0,333.0,333.0,333.0,13990.0
1980-11-25,333.0,333.0,333.0,333.0,13990.0
1980-11-26,333.0,333.0,333.0,333.0,13990.0
1980-11-27,333.0,333.0,333.0,333.0,13990.0
1980-11-28,333.0,333.0,333.0,333.0,13990.0
1980-11-29,333.0,333.0,333.0,333.0,13990.0
1980-11-30,333.0,333.0,333.0,333.0,13990.0
1980-12-01,278.0,278.0,278.0,278.0,20985.0
1980-12-02,278.0,278.0,278.0,278.0,20985.0
1980-12-03,278.0,278.0,278.0,278.0,20985.0
1980-12-04,278.0,278.0,278.0,278.0,20985.0
1980-12-05,278.0,278.0,278.0,278.0,20985.0
1980-12-06,278.0,278.0,278.0,278.0,20985.0
1980-12-07,278.0,278.0,278.0,278.0,20985.0
1980-12-08,278.0,278.0,278.0,278.0,20985.0
1980-12-09,278.0,278.0,278.0,278.0,20985.0
1980-12-10,278.0,278.0,278.0,278.0,20985.0
1980-12-11,278.0,278.0,278.0,278.0,20985.0
1980-12-12,278.0,278.0,278.0,278.0,20985.0
1980-12-13,278.0,278.0,278.0,278.0,20985.0
1980-12-14,278.0,278.0,278.0,278.0,20985.0
1980-12-15,278.0,278.0,278.0,278.0,20985.0
1980-12-16,236.0,236.0,236.0,236.0,700.0
1980-12-17,236.0,236.0,236.0,236.0,700.0
1980-12-18,236.0,236.0,236.0,236.0,700.0
1980-12-19,236.0,236.0,236.0,236.0,700.0
1980-12-20,236.0,236.0,236.0,236.0,700.0
1980-12-21,236.0,236.0,236.0,236.0,700.0
1980-12-22,236.0,236.0,236.0,236.0,700.0
1980-12-23,236.0,236.0,236.0,236.0,700.0
1980-12-24,236.0,236.0,236.0,236.0,700.0
1980-12-25,236.0,236.0,236.0,236.0,700.0
1980-12-26,236.0,236.0,236.0,236.0,700.0
1980-12-27,236.0,236.0,236.0,236.0,700.0
1980-12-28,236.0,236.0,236.0,236.0,700.0
1980-12-29,236.0,236.0,236.0,236.0,700.0
1980-12-30,236.0,236.0,236.0,236.0,700.0
1980-12-31,236.0,236.0,236.0,236.0,700.0
1981-01-01,236.0,236.0,236.0,236.0,700.0
1981-01-02,236.0,236.0,236.0,236.0,700.0
1981-01-03,236.0,236.0,236.0,236.0,700.0
1981-01-04,236.0,236.0,236.0,236.0,700.0
1981-01-05,236.0,236.0,236.0,236.0,700.0
1981-01-06,236.0,236.0,236.0,236.0,700.0
1981-01-07,236.0,236.0,236.0,236.0,700.0
1981-01-08,236.0,236.0,236.0,236.0,700.0
1981-01-09,236.0,236.0,236.0,236.0,700.0
1981-01-10,236.0,236.0,236.0,236.0,700.0
1981-01-11,236.0,236.0,236.0,236.0,700.0
1981-01-12,236.0,236.0,236.0,236.0,700.0
1981-01-13,236.0,236.0,236.0,236.0,700.0
1981-01-14,236.0,236.0,236.0,236.0,700.0
1981-01-15,236.0,236.0,236.0,236.0,700.0
1981-01-16,236.0,236.0,236.0,236.0,700.0
1981-01-17,236.0,236.0,236.0,236.0,700.0
1981-01-18,236.0,236.0,236.0,236.0,700.0
1981-01-19,236.0,236.0,236.0,236.0,700.0
1981-01-20,236.0,236.0,236.0,236.0,700.0
1981-01-21,236.0,236.0,236.0,236.0,700.0
1981-01-22,236.0,236.0,236.0,236.0,700.0
1981-01-23,236.0,236.0,236.0,236.0,700.0
1981-01-24,236.0,236.0,236.0,236.0,700.0
1981-01-25,236.0,236.0,236.0,236.0,700.0
1981-01-26,236.0,236.0,236.0,236.0,700.0
1981-01-27,236.0,236.0,236.0,236.0,700.0
1981-01-28,236.0,236.0,236.0,236.0,700.0
1981-01-29,236.0,236.0,236.0,236.0,700.0
1981-01-30,236.0,236.0,236.0,236.0,700.0
1981-01-31,236.0,236.0,236.0,236.0,700.0
1981-02-01,236.0,236.0,236.0,236.0,700.0
1981-02-02,236.0,236.0,236.0,236.0,700.0
1981-02-03,236.0,236.0,236.0,236.0,700.0
1981-02-04,236.0,236.0,236.0,236.0,700.0
1981-02-05,236.0,236.0,236.0,236.0,700.0
1981-02-06,236.0,236.0,236.0,236.0,700.0
1981-02-07,236.0,236.0,236.0,236.0,700.0
1981-02-08,236.0,236.0,236.0,236.0,700.0
1981-02-09,236.0,236.0,236.0,236.0,700.0
1981-02-10,236.0,236.0,236.0,236.0,700.0
1981-02-11,236.0,236.0,236.0,236.0,700.0
1981-02-12,236.0,236.0,236.0,236.0,700.0
1981-02-13,236.0,236.0,236.0,236.0,700.0
1981-02-14,236.0,236.0,236.0,236.0,700.0
1981-02-15,236.0,236.0,236.0,236.0,700.0
1981-02-16,236.0,236.0,236.0,236.0,700.0
1981-02-17,236.0,236.0,236.0,236.0,700.0
1981-02-18,236.0,236.0,236.0,236.0,700.0
1981-02-19,236.0,236.0,236.0,236.0,700.0
1981-02-20,236.0,236.0,236.0,236.0,700.0
1981-02-21,236.0,236.0,236.0,236.0,700.0
1981-02-22,236.0,236.0,236.0,236.0,700.0
1981-02-23,236.0,236.0,236.0,236.0,700.0
1981-02-24,236.0,236.0,236.0,236.0,700.0
1981-02-25,236.0,236.0,236.0,236.0,700.0
1981-02-26,236.0,236.0,236.0,236.0,700.0
1981-02-27,236.0,236.0,236.0,236.0,700.0
1981-02-28,236.0,236.0,236.0,236.0,700.0
1981-03-01,236.0,236.0,236.0,236.0,700.0
1981-03-02,236.0,236.0,236.0,236.0,700.0
1981-03-03,236.0,236.0,236.0,236.0,700.0
1981-03-04,236.0,236.0,236.0,236.0,700.0
1981-03-05,236.0,236.0,236.0,236.0,700.0
1981-03-06,236.0,236.0,236.0,236.0,700.0
1981-03-07,236.0,236.0,236.0,236.0,700.0
1981-03-08,236.0,236.0,236.0,236.0,700.0
1981-03-09,236.0,236.0,236.0,236.0,700.0
1981-03-10,236.0,236.0,236.0,236.0,700.0
1981-03-11,236.0,236.0,236.0,236.0,700.0
1981-03-12,236.0,236.0,236.0,236.0,700.0
1981-03-13,236.0,236.0,236.0,236.0,700.0
1981-03-14,236.0,236.0,236.0,236.0,700.0
1981-03-15,236.0,236.0,236.0,236.0,700.0
1981-03-16,236.0,236.0,236.0,236.0,700.0
1981-03-17,236.0,236.0,236.0,236.0,700.0
1981-03-18,236.0,236.0,236.0,236.0,700.0
1981-03-19,236.0,236.0,236.0,236.0,700.0
1981-03-20,236.0,236.0,236.0,236.0,700.0
1981-03-21,236.0,236.0,236.0,236.0,700.0
1981-03-22,236.0,236.0,236.0,236.0,700.0
1981-03-23,236.0,236.0,236.0,236.0,700.0
1981-03-24,236.0,236.0,236.0,236.0,700.0
1981-03-25,236.0,236.0,236.0,236.0,700.0
1981-03-26,236.0,236.0,236.0,236.0,700.0
1981-03-27,236.0,236.0,236.0,236.0,700.0
1981-03-28,236.0,236.0,236.0,236.0,700.0
1981-03-29,236.0,236.0,236.0,236.0,700.0
1981-03-30,236.0,236.0,236.0,236.0,700.0
1981-03-31,236.0,236.0,236.0,236.0,700.0
1981-04-01,236.0,236.0,236.0,236.0,700.0
1981-04-02,236.0,236.0,236.0,236.0,700.0
1981-04-03,236.0,236.0,236.0,236.0,700.0
1981-04-04,236.0,236.0,236.0,236.0,700.0
1981-04-05,236.0,236.0,236.0,236.0,700.0
1981-04-06,236.0,236.0,236.0,236.0,700.0
1981-04-07,236.0,236.0,236.0,236.0,700.0
1981-04-08,236.0,236.0,236.0,236.0,700.0
1981-04-09,236.0,236.0,236.0,236.0,700.0
1981-04-10,236.0,236.0,236.0,236.0,700.0
1981-04-11,236.0,236.0,236.0,236.0,700.0
1981-04-12,236.0,236.0,236.0,236.0,700.0
1981-04-13,236.0,236.0,236.0,236.0,700.0
1981-04-14,236.0,236.0,236.0,236.0,700.0
1981-04-15,236.0,236.0,236.0,236.0,700.0
1981-04-16,236.0,236.0,236.0,236.0,210.0
1981-04-17,236.0,236.0,236.0,236.0,210.0
1981-04-18,236.0,236.0,236.0,236.0,210.0
1981-04-19,236.0,236.0,236.0,236.0,210.0
1981-04-20,236.0,236.0,236.0,236.0,210.0
1981-04-21,236.0,236.0,236.0,236.0,210.0
1981-04-22,236.0,236.0,236.0,236.0,210.0
1981-04-23,236.0,236.0,236.0,236.0,210.0
1981-04-24,236.0,236.0,236.0,236.0,210.0
1981-04-25,236.0,236.0,236.0,236.0,210.0
1981-04-26,236.0,236.0,236.0,236.0,210.0
1981-04-27,236.0,236.0,236.0,236.0,140.0
1981-04-28,236.0,236.0,236.0,236.0,14130.0
1981-04-29,236.0,236.0,236.0,236.0,14130.0
1981-04-30,236.0,236.0,236.0,236.0,14130.0
1981-05-01,236.0,236.0,236.0,236.0,14130.0
1981-05-02,236.0,236.0,236.0,236.0,14130.0
1981-05-03,236.0,236.0,236.0,236.0,14130.0
1981-05-04,236.0,236.0,236.0,236.0,14130.0
1981-05-05,236.0,236.0,236.0,236.0,14130.0
1981-05-06,236.0,236.0,236.0,236.0,14130.0
1981-05-07,236.0,236.0,236.0,236.0,14130.0
1981-05-08,236.0,236.0,236.0,236.0,14130.0
1981-05-09,236.0,236.0,236.0,236.0,14130.0
1981-05-10,236.0,236.0,236.0,236.0,14130.0
1981-05-11,236.0,236.0,236.0,236.0,14130.0
1981-05-12,236.0,236.0,236.0,236.0,14130.0
1981-05-13,236.0,236.0,236.0,236.0,14130.0
1981-05-14,236.0,236.0,236.0,236.0,14130.0
