,5711 JP Equity,5711 JP Equity,5711 JP Equity,5711 JP Equity,5711 JP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
1980-01-01,933.9,957.8,927.9,957.8,291400.0
1980-01-02,933.9,957.8,927.9,957.8,291400.0
1980-01-03,933.9,957.8,927.9,957.8,291400.0
1980-01-04,999.7,1077.6,987.8,1059.6,2689000.0
1980-01-05,999.7,1077.6,987.8,1059.6,2689000.0
1980-01-06,999.7,1077.6,987.8,1059.6,2689000.0
1980-01-07,1059.6,1179.3,1053.6,1173.3,6343900.0
1980-01-08,1203.3,1239.2,1191.3,1227.2,6288000.0
1980-01-09,1167.4,1245.2,1167.4,1239.2,3384600.0
1980-01-10,1269.1,1269.1,1197.3,1197.3,3086900.0
1980-01-11,1197.3,1239.2,1149.4,1155.4,1087200.0
1980-01-12,1197.3,1239.2,1149.4,1155.4,1087200.0
1980-01-13,1197.3,1239.2,1149.4,1155.4,1087200.0
1980-01-14,1251.2,1251.2,1191.3,1221.2,1119100.0
1980-01-15,1251.2,1251.2,1191.3,1221.2,1119100.0
1980-01-16,1251.2,1251.2,1185.3,1185.3,1128900.0
1980-01-17,1203.3,1215.2,1167.4,1179.3,573300.0
1980-01-18,1197.3,1239.2,1179.3,1197.3,792900.0
1980-01-19,1197.3,1239.2,1179.3,1197.3,792900.0
1980-01-20,1197.3,1239.2,1179.3,1197.3,792900.0
1980-01-21,1209.3,1281.1,1203.3,1275.1,3152800.0
1980-01-22,1287.1,1346.9,1281.1,1317.0,5649200.0
1980-01-23,1287.1,1323.0,1233.2,1239.2,2586600.0
1980-01-24,1239.2,1251.2,1191.3,1203.3,970500.0
1980-01-25,1227.2,1239.2,1173.3,1173.3,542200.0
1980-01-26,1227.2,1239.2,1173.3,1173.3,542200.0
1980-01-27,1227.2,1239.2,1173.3,1173.3,542200.0
1980-01-28,1167.4,1191.3,1125.4,1137.4,407100.0
1980-01-29,1125.4,1161.4,1113.5,1149.4,489700.0
1980-01-30,1167.4,1233.2,1149.4,1221.2,587100.0
1980-01-31,1221.2,1245.2,1185.3,1233.2,787200.0
1980-02-01,1209.3,1299.1,1167.4,1227.2,1776500.0
1980-02-02,1209.3,1299.1,1167.4,1227.2,1776500.0
1980-02-03,1209.3,1299.1,1167.4,1227.2,1776500.0
1980-02-04,1197.3,1227.2,1191.3,1197.3,216700.0
1980-02-05,1191.3,1209.3,1155.4,1161.4,241500.0
1980-02-06,1167.4,1185.3,1149.4,1155.4,251700.0
1980-02-07,1179.3,1203.3,1155.4,1155.4,292100.0
1980-02-08,1167.4,1203.3,1161.4,1161.4,244400.0
1980-02-09,1167.4,1203.3,1161.4,1161.4,244400.0
1980-02-10,1167.4,1203.3,1161.4,1161.4,244400.0
1980-02-11,1167.4,1203.3,1161.4,1161.4,244400.0
1980-02-12,1167.4,1173.3,1137.4,1137.4,140100.0
1980-02-13,1137.4,1155.4,1125.4,1125.4,140600.0
1980-02-14,1137.4,1143.4,1089.5,1101.5,216100.0
1980-02-15,1083.5,1101.5,1071.6,1077.6,323400.0
1980-02-16,1083.5,1101.5,1071.6,1077.6,323400.0
1980-02-17,1083.5,1101.5,1071.6,1077.6,323400.0
1980-02-18,1077.6,1101.5,1047.6,1047.6,135900.0
1980-02-19,1047.6,1077.6,1035.7,1059.6,178400.0
1980-02-20,1047.6,1095.5,1047.6,1077.6,152900.0
1980-02-21,1077.6,1077.6,1035.7,1035.7,157900.0
1980-02-22,1035.7,1047.6,1023.7,1047.6,179300.0
1980-02-23,1035.7,1047.6,1023.7,1047.6,179300.0
1980-02-24,1035.7,1047.6,1023.7,1047.6,179300.0
1980-02-25,1071.6,1107.5,1071.6,1083.5,222200.0
1980-02-26,1071.6,1077.6,1047.6,1047.6,121500.0
1980-02-27,1137.4,1161.4,1089.5,1137.4,860800.0
1980-02-28,1167.4,1173.3,1095.5,1095.5,454900.0
1980-02-29,1107.5,1155.4,1077.6,1155.4,349500.0
1980-03-01,1107.5,1155.4,1077.6,1155.4,349500.0
1980-03-02,1107.5,1155.4,1077.6,1155.4,349500.0
1980-03-03,1269.1,1370.9,1257.1,1317.0,4884600.0
1980-03-04,1346.9,1346.9,1263.1,1293.1,2194300.0
1980-03-05,1293.1,1311.0,1233.2,1239.2,603600.0
1980-03-06,1257.1,1329.0,1251.2,1287.1,1855000.0
1980-03-07,1281.1,1317.0,1221.2,1239.2,1336000.0
1980-03-08,1281.1,1317.0,1221.2,1239.2,1336000.0
1980-03-09,1281.1,1317.0,1221.2,1239.2,1336000.0
1980-03-10,1275.1,1305.0,1215.2,1227.2,769800.0
1980-03-11,1233.2,1251.2,1173.3,1227.2,613700.0
1980-03-12,1251.2,1257.1,1197.3,1257.1,600200.0
1980-03-13,1275.1,1305.0,1245.2,1269.1,1044800.0
1980-03-14,1257.1,1287.1,1233.2,1257.1,483200.0
1980-03-15,1257.1,1287.1,1233.2,1257.1,483200.0
1980-03-16,1257.1,1287.1,1233.2,1257.1,483200.0
1980-03-17,1281.1,1287.1,1245.2,1245.2,400200.0
1980-03-18,1191.3,1227.2,1185.3,1203.3,414600.0
1980-03-19,1233.2,1239.2,1209.3,1209.3,290200.0
1980-03-20,1233.2,1239.2,1209.3,1209.3,290200.0
1980-03-21,1221.2,1239.2,1209.3,1209.3,147200.0
1980-03-22,1221.2,1239.2,1209.3,1209.3,147200.0
1980-03-23,1221.2,1239.2,1209.3,1209.3,147200.0
1980-03-24,1287.1,1293.1,1245.2,1245.2,374300.0
1980-03-25,1239.2,1245.2,1215.2,1215.2,189100.0
1980-03-26,1245.2,1269.1,1215.2,1269.1,231600.0
1980-03-27,1287.1,1346.9,1263.1,1305.0,2090600.0
1980-03-28,1311.0,1323.0,1257.1,1257.1,956400.0
1980-03-29,1311.0,1323.0,1257.1,1257.1,956400.0
1980-03-30,1311.0,1323.0,1257.1,1257.1,956400.0
1980-03-31,1269.1,1305.0,1257.1,1257.1,229500.0
1980-04-01,1263.1,1275.1,1209.3,1227.2,434400.0
1980-04-02,1215.2,1269.1,1215.2,1239.2,372200.0
1980-04-03,1257.1,1269.1,1227.2,1227.2,400300.0
1980-04-04,1251.2,1299.1,1239.2,1299.1,839000.0
1980-04-05,1251.2,1299.1,1239.2,1299.1,839000.0
1980-04-06,1251.2,1299.1,1239.2,1299.1,839000.0
1980-04-07,1269.1,1275.1,1245.2,1245.2,232100.0
1980-04-08,1269.1,1293.1,1269.1,1269.1,610800.0
1980-04-09,1299.1,1311.0,1257.1,1257.1,456000.0
1980-04-10,1269.1,1281.1,1257.1,1257.1,176600.0
1980-04-11,1257.1,1269.1,1233.2,1233.2,146300.0
1980-04-12,1257.1,1269.1,1233.2,1233.2,146300.0
1980-04-13,1257.1,1269.1,1233.2,1233.2,146300.0
1980-04-14,1233.2,1245.2,1227.2,1227.2,160000.0
1980-04-15,1239.2,1245.2,1215.2,1215.2,178900.0
1980-04-16,1215.2,1239.2,1197.3,1239.2,286400.0
1980-04-17,1221.2,1239.2,1209.3,1209.3,135900.0
1980-04-18,1209.3,1239.2,1209.3,1215.2,171000.0
1980-04-19,1209.3,1239.2,1209.3,1215.2,171000.0
1980-04-20,1209.3,1239.2,1209.3,1215.2,171000.0
1980-04-21,1221.2,1257.1,1221.2,1221.2,134000.0
1980-04-22,1233.2,1239.2,1209.3,1209.3,123600.0
1980-04-23,1227.2,1245.2,1203.3,1209.3,194300.0
1980-04-24,1209.3,1221.2,1203.3,1203.3,213500.0
1980-04-25,1209.3,1215.2,1197.3,1197.3,218400.0
1980-04-26,1209.3,1215.2,1197.3,1197.3,218400.0
1980-04-27,1209.3,1215.2,1197.3,1197.3,218400.0
1980-04-28,1227.2,1227.2,1197.3,1197.3,101900.0
1980-04-29,1227.2,1227.2,1197.3,1197.3,101900.0
1980-04-30,1197.3,1203.3,1185.3,1185.3,99300.0
1980-05-01,1185.3,1191.3,1173.3,1173.3,236700.0
1980-05-02,1173.3,1179.3,1161.4,1161.4,193000.0
1980-05-03,1173.3,1179.3,1161.4,1161.4,193000.0
1980-05-04,1173.3,1179.3,1161.4,1161.4,193000.0
1980-05-05,1173.3,1179.3,1161.4,1161.4,193000.0
1980-05-06,1149.4,1167.4,1137.4,1149.4,143500.0
1980-05-07,1137.4,1149.4,1119.5,1119.5,85300.0
1980-05-08,1107.5,1113.5,1065.6,1077.6,176700.0
1980-05-09,1077.6,1107.5,1071.6,1095.5,90000.0
1980-05-10,1077.6,1107.5,1071.6,1095.5,90000.0
1980-05-11,1077.6,1107.5,1071.6,1095.5,90000.0
1980-05-12,1131.4,1131.4,1095.5,1095.5,56900.0
1980-05-13,1107.5,1125.4,1101.5,1107.5,77200.0
1980-05-14,1107.5,1125.4,1101.5,1101.5,39800.0
1980-05-15,1101.5,1107.5,1089.5,1089.5,72800.0
1980-05-16,1089.5,1101.5,1077.6,1077.6,68100.0
1980-05-17,1089.5,1101.5,1077.6,1077.6,68100.0
1980-05-18,1089.5,1101.5,1077.6,1077.6,68100.0
1980-05-19,1017.7,1047.6,1017.7,1047.6,166300.0
1980-05-20,1047.6,1071.6,1047.6,1053.6,57200.0
1980-05-21,1053.6,1095.5,1047.6,1095.5,87500.0
1980-05-22,1083.5,1089.5,1059.6,1071.6,76500.0
1980-05-23,1077.6,1077.6,1053.6,1065.6,28800.0
1980-05-24,1077.6,1077.6,1053.6,1065.6,28800.0
1980-05-25,1077.6,1077.6,1053.6,1065.6,28800.0
1980-05-26,1077.6,1077.6,1047.6,1065.6,44200.0
1980-05-27,1047.6,1065.6,1047.6,1053.6,51000.0
1980-05-28,1047.6,1101.5,1035.7,1095.5,164900.0
1980-05-29,1095.5,1095.5,1059.6,1083.5,86700.0
1980-05-30,1059.6,1077.6,1047.6,1047.6,45100.0
1980-05-31,1059.6,1077.6,1047.6,1047.6,45100.0
1980-06-01,1059.6,1077.6,1047.6,1047.6,45100.0
1980-06-02,1071.6,1113.5,1059.6,1113.5,136100.0
1980-06-03,1107.5,1107.5,1077.6,1083.5,76100.0
1980-06-04,1053.6,1071.6,1035.7,1035.7,50700.0
1980-06-05,1065.6,1065.6,1047.6,1047.6,66900.0
1980-06-06,1053.6,1059.6,1047.6,1053.6,61800.0
1980-06-07,1053.6,1059.6,1047.6,1053.6,61800.0
1980-06-08,1053.6,1059.6,1047.6,1053.6,61800.0
1980-06-09,1047.6,1053.6,1041.6,1053.6,19800.0
1980-06-10,1047.6,1053.6,1035.7,1035.7,70000.0
1980-06-11,1041.6,1047.6,1035.7,1035.7,51800.0
1980-06-12,1029.7,1035.7,1017.7,1017.7,56300.0
1980-06-13,1017.7,1023.7,987.8,987.8,45100.0
1980-06-14,1017.7,1023.7,987.8,987.8,45100.0
1980-06-15,1017.7,1023.7,987.8,987.8,45100.0
1980-06-16,987.8,993.7,975.8,987.8,55300.0
1980-06-17,975.8,981.8,957.8,957.8,78700.0
1980-06-18,957.8,963.8,945.9,963.8,59500.0
1980-06-19,957.8,957.8,945.9,945.9,55700.0
1980-06-20,945.9,945.9,933.9,945.9,82200.0
1980-06-21,945.9,945.9,933.9,945.9,82200.0
1980-06-22,945.9,945.9,933.9,945.9,82200.0
1980-06-23,945.9,963.8,939.9,945.9,98400.0
1980-06-24,951.8,957.8,939.9,939.9,84900.0
1980-06-25,939.9,939.9,903.9,909.9,78300.0
1980-06-26,903.9,921.9,898.0,915.9,81800.0
1980-06-27,921.9,927.9,892.0,909.9,117900.0
1980-06-28,921.9,927.9,892.0,909.9,117900.0
1980-06-29,921.9,927.9,892.0,909.9,117900.0
1980-06-30,915.9,921.9,909.9,915.9,57300.0
1980-07-01,915.9,915.9,903.9,903.9,72500.0
1980-07-02,921.9,957.8,915.9,927.9,79600.0
1980-07-03,945.9,1005.7,945.9,999.7,373200.0
1980-07-04,999.7,999.7,963.8,975.8,103700.0
1980-07-05,999.7,999.7,963.8,975.8,103700.0
1980-07-06,999.7,999.7,963.8,975.8,103700.0
1980-07-07,957.8,963.8,939.9,939.9,67400.0
1980-07-08,939.9,975.8,939.9,957.8,143800.0
1980-07-09,957.8,987.8,957.8,975.8,94500.0
1980-07-10,969.8,975.8,951.8,957.8,54400.0
1980-07-11,957.8,957.8,945.9,945.9,34900.0
1980-07-12,957.8,957.8,945.9,945.9,34900.0
1980-07-13,957.8,957.8,945.9,945.9,34900.0
