,1925 JP Equity,1925 JP Equity,1925 JP Equity,1925 JP Equity,1925 JP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2010-01-01,665.3,665.3,654.1,654.7,1170000.0
2010-01-02,665.3,665.3,654.1,654.7,1170000.0
2010-01-03,665.3,665.3,654.1,654.7,1170000.0
2010-01-04,661.3,667.3,658.0,664.0,850000.0
2010-01-05,681.8,694.3,681.8,687.7,3835000.0
2010-01-06,694.9,708.8,691.6,705.5,3351000.0
2010-01-07,706.1,712.7,698.2,702.8,2843000.0
2010-01-08,706.1,712.7,698.2,702.2,3233000.0
2010-01-09,706.1,712.7,698.2,702.2,3233000.0
2010-01-10,706.1,712.7,698.2,702.2,3233000.0
2010-01-11,706.1,712.7,698.2,702.2,3233000.0
2010-01-12,710.7,719.3,707.4,718.0,1983000.0
2010-01-13,713.4,716.7,702.2,702.8,2111000.0
2010-01-14,703.5,708.8,696.2,706.1,1918000.0
2010-01-15,702.8,706.8,696.9,706.1,2566000.0
2010-01-16,702.8,706.8,696.9,706.1,2566000.0
2010-01-17,702.8,706.8,696.9,706.1,2566000.0
2010-01-18,700.2,706.1,694.9,700.2,1913000.0
2010-01-19,695.6,700.2,691.6,694.9,1591000.0
2010-01-20,692.3,696.2,673.8,675.8,2636000.0
2010-01-21,656.1,676.5,655.4,676.5,5188000.0
2010-01-22,658.7,670.6,648.8,660.0,3278000.0
2010-01-23,658.7,670.6,648.8,660.0,3278000.0
2010-01-24,658.7,670.6,648.8,660.0,3278000.0
2010-01-25,656.7,656.7,642.2,645.5,2190000.0
2010-01-26,646.8,653.4,640.3,643.5,2419000.0
2010-01-27,636.3,639.6,629.7,629.7,2809000.0
2010-01-28,636.3,639.6,624.4,635.6,2043000.0
2010-01-29,633.7,633.7,625.8,628.4,2301000.0
2010-01-30,633.7,633.7,625.8,628.4,2301000.0
2010-01-31,633.7,633.7,625.8,628.4,2301000.0
2010-02-01,632.3,634.3,615.9,633.0,3013000.0
2010-02-02,633.7,641.6,632.3,637.0,1539000.0
2010-02-03,640.9,656.1,640.9,649.5,1801000.0
2010-02-04,642.9,660.7,642.9,658.0,2084000.0
2010-02-05,648.2,648.2,633.7,640.3,2340000.0
2010-02-06,648.2,648.2,633.7,640.3,2340000.0
2010-02-07,648.2,648.2,633.7,640.3,2340000.0
2010-02-08,640.3,643.5,635.0,635.6,1191000.0
2010-02-09,635.0,636.3,625.1,629.7,1966000.0
2010-02-10,629.7,637.6,623.1,631.0,1601000.0
2010-02-11,629.7,637.6,623.1,631.0,1601000.0
2010-02-12,639.6,640.9,629.7,635.6,2353000.0
2010-02-13,639.6,640.9,629.7,635.6,2353000.0
2010-02-14,639.6,640.9,629.7,635.6,2353000.0
2010-02-15,636.3,640.3,625.8,628.4,1355000.0
2010-02-16,625.8,631.0,625.8,629.1,717000.0
2010-02-17,637.6,646.2,635.0,642.9,1297000.0
2010-02-18,649.5,649.5,639.6,646.2,1667000.0
2010-02-19,639.6,640.3,620.5,621.8,2704000.0
2010-02-20,639.6,640.3,620.5,621.8,2704000.0
2010-02-21,639.6,640.3,620.5,621.8,2704000.0
2010-02-22,630.4,644.2,630.4,637.0,1956000.0
2010-02-23,631.0,639.6,629.1,638.3,1696000.0
2010-02-24,625.8,632.3,623.1,629.1,1797000.0
2010-02-25,626.4,630.4,617.9,621.2,2682000.0
2010-02-26,624.4,630.4,619.8,627.1,1962000.0
2010-02-27,624.4,630.4,619.8,627.1,1962000.0
2010-02-28,624.4,630.4,619.8,627.1,1962000.0
2010-03-01,621.8,629.7,621.8,626.4,1570000.0
2010-03-02,634.3,636.3,629.1,636.3,1715000.0
2010-03-03,635.0,644.9,632.3,639.6,2095000.0
2010-03-04,644.2,644.2,635.6,637.6,2252000.0
2010-03-05,641.6,655.4,640.9,654.1,2558000.0
2010-03-06,641.6,655.4,640.9,654.1,2558000.0
2010-03-07,641.6,655.4,640.9,654.1,2558000.0
2010-03-08,669.2,669.9,662.0,667.3,1651000.0
2010-03-09,669.2,675.8,664.6,664.6,1395000.0
2010-03-10,659.4,665.3,657.4,661.3,1560000.0
2010-03-11,664.0,672.5,663.3,672.5,1258000.0
2010-03-12,683.1,687.0,673.2,685.0,5199000.0
2010-03-13,683.1,687.0,673.2,685.0,5199000.0
2010-03-14,683.1,687.0,673.2,685.0,5199000.0
2010-03-15,691.6,691.6,677.1,686.4,1421000.0
2010-03-16,683.1,697.6,681.1,690.3,2049000.0
2010-03-17,691.0,700.9,687.0,698.2,2522000.0
2010-03-18,692.9,701.5,692.9,698.2,1616000.0
2010-03-19,698.9,700.9,692.3,697.6,1772000.0
2010-03-20,698.9,700.9,692.3,697.6,1772000.0
2010-03-21,698.9,700.9,692.3,697.6,1772000.0
2010-03-22,698.9,700.9,692.3,697.6,1772000.0
2010-03-23,685.0,696.9,677.1,682.4,2265000.0
2010-03-24,680.4,686.4,677.1,685.0,2039000.0
2010-03-25,689.0,694.3,681.8,683.1,1710000.0
2010-03-26,689.0,697.6,685.7,696.9,2206000.0
2010-03-27,689.0,697.6,685.7,696.9,2206000.0
2010-03-28,689.0,697.6,685.7,696.9,2206000.0
2010-03-29,690.9,701.6,690.9,701.6,1714000.0
2010-03-30,702.3,702.3,693.6,700.9,1838000.0
2010-03-31,703.6,713.6,701.6,706.3,2663000.0
2010-04-01,713.6,717.0,703.6,711.6,2300000.0
2010-04-02,721.7,725.7,712.3,723.7,1962000.0
2010-04-03,721.7,725.7,712.3,723.7,1962000.0
2010-04-04,721.7,725.7,712.3,723.7,1962000.0
2010-04-05,725.0,729.7,721.0,725.0,1072000.0
2010-04-06,725.7,729.7,717.0,723.0,1513000.0
