,6758 JP Equity,6758 JP Equity,6758 JP Equity,6758 JP Equity,6758 JP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
1980-01-01,643.1,643.1,629.4,636.3,1152800.0
1980-01-02,643.1,643.1,629.4,636.3,1152800.0
1980-01-03,643.1,643.1,629.4,636.3,1152800.0
1980-01-04,619.2,626.0,612.3,612.3,396000.0
1980-01-05,619.2,626.0,612.3,612.3,396000.0
1980-01-06,619.2,626.0,612.3,612.3,396000.0
1980-01-07,602.1,608.9,595.2,595.2,281600.0
1980-01-08,595.2,605.5,595.2,602.1,371800.0
1980-01-09,608.9,615.8,595.2,595.2,440000.0
1980-01-10,602.1,608.9,591.8,591.8,710600.0
1980-01-11,602.1,608.9,595.2,608.9,514800.0
1980-01-12,602.1,608.9,595.2,608.9,514800.0
1980-01-13,602.1,608.9,595.2,608.9,514800.0
1980-01-14,598.6,602.1,595.2,595.2,138600.0
1980-01-15,598.6,602.1,595.2,595.2,138600.0
1980-01-16,602.1,602.1,598.6,598.6,448800.0
1980-01-17,598.6,598.6,591.8,591.8,165000.0
1980-01-18,595.2,595.2,588.4,588.4,277200.0
1980-01-19,595.2,595.2,588.4,588.4,277200.0
1980-01-20,595.2,595.2,588.4,588.4,277200.0
1980-01-21,595.2,598.6,588.4,591.8,290400.0
1980-01-22,591.8,598.6,585.0,585.0,3036000.0
1980-01-23,591.8,591.8,581.5,581.5,268400.0
1980-01-24,591.8,591.8,585.0,585.0,270600.0
1980-01-25,588.4,591.8,581.5,581.5,530200.0
1980-01-26,588.4,591.8,581.5,581.5,530200.0
1980-01-27,588.4,591.8,581.5,581.5,530200.0
1980-01-28,581.5,585.0,581.5,585.0,354200.0
1980-01-29,581.5,588.4,578.1,578.1,308000.0
1980-01-30,578.1,588.4,578.1,578.1,629200.0
1980-01-31,581.5,581.5,578.1,578.1,530200.0
1980-02-01,588.4,588.4,578.1,578.1,536800.0
1980-02-02,588.4,588.4,578.1,578.1,536800.0
1980-02-03,588.4,588.4,578.1,578.1,536800.0
1980-02-04,585.0,585.0,578.1,578.1,552200.0
1980-02-05,585.0,585.0,578.1,578.1,367400.0
1980-02-06,578.1,595.2,574.7,585.0,519200.0
1980-02-07,591.8,602.1,588.4,598.6,726000.0
1980-02-08,598.6,605.5,595.2,602.1,913000.0
1980-02-09,598.6,605.5,595.2,602.1,913000.0
1980-02-10,598.6,605.5,595.2,602.1,913000.0
1980-02-11,598.6,605.5,595.2,602.1,913000.0
1980-02-12,591.8,598.6,585.0,585.0,231000.0
1980-02-13,588.4,591.8,581.5,581.5,310200.0
1980-02-14,585.0,591.8,585.0,585.0,279400.0
1980-02-15,585.0,585.0,578.1,578.1,444400.0
1980-02-16,585.0,585.0,578.1,578.1,444400.0
1980-02-17,585.0,585.0,578.1,578.1,444400.0
1980-02-18,578.1,581.5,574.7,574.7,574200.0
1980-02-19,578.1,578.1,571.3,578.1,444400.0
1980-02-20,578.1,581.5,578.1,578.1,308000.0
1980-02-21,578.1,578.1,571.3,571.3,497200.0
1980-02-22,574.7,574.7,567.9,571.3,750200.0
1980-02-23,574.7,574.7,567.9,571.3,750200.0
1980-02-24,574.7,574.7,567.9,571.3,750200.0
1980-02-25,567.9,571.3,561.0,561.0,398200.0
1980-02-26,561.0,564.4,561.0,561.0,334400.0
1980-02-27,561.0,561.0,547.3,547.3,605000.0
1980-02-28,550.8,554.2,547.3,550.8,437800.0
1980-02-29,557.6,557.6,554.2,554.2,327800.0
1980-03-01,557.6,557.6,554.2,554.2,327800.0
1980-03-02,557.6,557.6,554.2,554.2,327800.0
1980-03-03,557.6,561.0,554.2,561.0,162800.0
1980-03-04,561.0,564.4,557.6,557.6,220000.0
1980-03-05,557.6,564.4,557.6,561.0,367400.0
1980-03-06,561.0,561.0,543.9,550.8,935000.0
1980-03-07,543.9,547.3,530.2,530.2,708400.0
1980-03-08,543.9,547.3,530.2,530.2,708400.0
1980-03-09,543.9,547.3,530.2,530.2,708400.0
1980-03-10,530.2,530.2,516.5,523.4,627000.0
1980-03-11,523.4,540.5,520.0,537.1,563200.0
1980-03-12,537.1,540.5,530.2,533.7,343200.0
1980-03-13,537.1,543.9,533.7,537.1,440000.0
1980-03-14,540.5,547.3,537.1,547.3,1183600.0
1980-03-15,540.5,547.3,537.1,547.3,1183600.0
1980-03-16,540.5,547.3,537.1,547.3,1183600.0
1980-03-17,561.0,578.1,561.0,564.4,928400.0
1980-03-18,571.3,581.5,564.4,578.1,1522400.0
1980-03-19,591.8,595.2,581.5,588.4,1645600.0
1980-03-20,591.8,595.2,581.5,588.4,1645600.0
1980-03-21,602.1,602.1,595.2,595.2,880000.0
1980-03-22,602.1,602.1,595.2,595.2,880000.0
1980-03-23,602.1,602.1,595.2,595.2,880000.0
1980-03-24,591.8,591.8,588.4,591.8,609400.0
1980-03-25,591.8,602.1,588.4,588.4,1082400.0
1980-03-26,585.0,588.4,581.5,585.0,255200.0
1980-03-27,578.1,581.5,564.4,567.9,574200.0
1980-03-28,564.4,585.0,557.6,581.5,743600.0
1980-03-29,564.4,585.0,557.6,581.5,743600.0
1980-03-30,564.4,585.0,557.6,581.5,743600.0
1980-03-31,591.8,598.6,581.5,591.8,308000.0
1980-04-01,598.6,598.6,578.1,585.0,565400.0
1980-04-02,588.4,598.6,585.0,591.8,536800.0
1980-04-03,598.6,639.7,598.6,639.7,4433000.0
1980-04-04,650.0,653.4,636.3,643.1,4670600.0
1980-04-05,650.0,653.4,636.3,643.1,4670600.0
1980-04-06,650.0,653.4,636.3,643.1,4670600.0
1980-04-07,639.7,653.4,636.3,653.4,2263800.0
1980-04-08,643.1,646.5,639.7,643.1,1262800.0
1980-04-09,639.7,639.7,622.6,632.9,888800.0
1980-04-10,632.9,646.5,632.9,646.5,1183600.0
1980-04-11,656.8,667.1,653.4,663.6,3845600.0
1980-04-12,656.8,667.1,653.4,663.6,3845600.0
1980-04-13,656.8,667.1,653.4,663.6,3845600.0
1980-04-14,663.6,667.1,660.2,667.1,1058200.0
1980-04-15,656.8,660.2,643.1,646.5,756800.0
1980-04-16,646.5,646.5,639.7,643.1,627000.0
1980-04-17,643.1,650.0,643.1,650.0,968000.0
1980-04-18,650.0,650.0,639.7,643.1,552200.0
1980-04-19,650.0,650.0,639.7,643.1,552200.0
1980-04-20,650.0,650.0,639.7,643.1,552200.0
1980-04-21,653.4,660.2,650.0,660.2,1947000.0
1980-04-22,667.1,677.3,663.6,677.3,3319800.0
1980-04-23,684.2,697.9,680.8,697.9,4430800.0
1980-04-24,694.4,694.4,684.2,684.2,2043800.0
1980-04-25,687.6,697.9,684.2,694.4,2004200.0
1980-04-26,687.6,697.9,684.2,694.4,2004200.0
1980-04-27,687.6,697.9,684.2,694.4,2004200.0
1980-04-28,687.6,687.6,680.8,684.2,451000.0
1980-04-29,687.6,687.6,680.8,684.2,451000.0
1980-04-30,680.8,680.8,673.9,680.8,215600.0
1980-05-01,670.5,670.5,660.2,667.1,501600.0
1980-05-02,663.6,667.1,660.2,660.2,393800.0
1980-05-03,663.6,667.1,660.2,660.2,393800.0
1980-05-04,663.6,667.1,660.2,660.2,393800.0
1980-05-05,663.6,667.1,660.2,660.2,393800.0
1980-05-06,670.5,680.8,667.1,670.5,545600.0
1980-05-07,680.8,687.6,677.3,687.6,1958000.0
1980-05-08,677.3,684.2,670.5,677.3,715000.0
1980-05-09,680.8,687.6,673.9,687.6,1720400.0
1980-05-10,680.8,687.6,673.9,687.6,1720400.0
1980-05-11,680.8,687.6,673.9,687.6,1720400.0
1980-05-12,697.9,704.7,694.4,697.9,1953600.0
1980-05-13,701.3,704.7,691.0,694.4,1045000.0
1980-05-14,701.3,711.5,701.3,711.5,4771800.0
1980-05-15,711.5,715.0,701.3,701.3,2503600.0
1980-05-16,704.7,711.5,697.9,701.3,1392600.0
1980-05-17,704.7,711.5,697.9,701.3,1392600.0
1980-05-18,704.7,711.5,697.9,701.3,1392600.0
1980-05-19,670.5,677.3,667.1,670.5,3038200.0
1980-05-20,677.3,691.0,677.3,687.6,1207800.0
1980-05-21,691.0,715.0,691.0,711.5,3225200.0
1980-05-22,708.1,708.1,694.4,694.4,805200.0
1980-05-23,697.9,701.3,694.4,694.4,589600.0
1980-05-24,697.9,701.3,694.4,694.4,589600.0
1980-05-25,697.9,701.3,694.4,694.4,589600.0
1980-05-26,680.8,680.8,673.9,673.9,206800.0
1980-05-27,673.9,677.3,670.5,673.9,283800.0
1980-05-28,677.3,691.0,677.3,691.0,1271600.0
1980-05-29,697.9,704.7,694.4,697.9,1368400.0
1980-05-30,697.9,697.9,691.0,697.9,761200.0
1980-05-31,697.9,697.9,691.0,697.9,761200.0
1980-06-01,697.9,697.9,691.0,697.9,761200.0
1980-06-02,684.2,691.0,680.8,691.0,396000.0
1980-06-03,691.0,691.0,680.8,680.8,737000.0
1980-06-04,680.8,684.2,673.9,684.2,253000.0
1980-06-05,673.9,680.8,673.9,680.8,145200.0
1980-06-06,680.8,684.2,680.8,680.8,257400.0
1980-06-07,680.8,684.2,680.8,680.8,257400.0
1980-06-08,680.8,684.2,680.8,680.8,257400.0
1980-06-09,673.9,673.9,670.5,673.9,99000.0
1980-06-10,677.3,680.8,673.9,677.3,455400.0
1980-06-11,677.3,701.3,673.9,694.4,1898600.0
1980-06-12,697.9,701.3,691.0,694.4,1977800.0
1980-06-13,694.4,701.3,687.6,697.9,1194600.0
1980-06-14,694.4,701.3,687.6,697.9,1194600.0
1980-06-15,694.4,701.3,687.6,697.9,1194600.0
1980-06-16,715.0,725.2,711.5,725.2,3405600.0
1980-06-17,728.6,728.6,715.0,721.8,2591600.0
1980-06-18,725.2,749.2,725.2,749.2,5768400.0
1980-06-19,749.2,756.0,745.7,756.0,3748800.0
1980-06-20,752.6,762.9,745.7,759.4,2596000.0
1980-06-21,752.6,762.9,745.7,759.4,2596000.0
1980-06-22,752.6,762.9,745.7,759.4,2596000.0
1980-06-23,762.9,786.8,762.9,786.8,5537400.0
1980-06-24,783.4,783.4,766.3,773.1,1672000.0
1980-06-25,769.7,769.7,742.3,742.3,1689600.0
1980-06-26,749.2,759.4,745.7,752.6,2178000.0
1980-06-27,773.1,783.4,766.3,780.0,3249400.0
1980-06-28,773.1,783.4,766.3,780.0,3249400.0
1980-06-29,773.1,783.4,766.3,780.0,3249400.0
1980-06-30,762.9,773.1,752.6,766.3,589600.0
1980-07-01,752.6,762.9,749.2,762.9,910800.0
1980-07-02,762.9,766.3,752.6,752.6,831600.0
1980-07-03,752.6,752.6,735.5,742.3,1480600.0
1980-07-04,742.3,749.2,738.9,742.3,893200.0
1980-07-05,742.3,749.2,738.9,742.3,893200.0
1980-07-06,742.3,749.2,738.9,742.3,893200.0
1980-07-07,735.5,745.7,735.5,745.7,420200.0
1980-07-08,745.7,759.4,745.7,752.6,1575200.0
1980-07-09,762.9,762.9,756.0,759.4,701800.0
1980-07-10,759.4,773.1,756.0,769.7,1225400.0
1980-07-11,769.7,773.1,759.4,762.9,1095600.0
1980-07-12,769.7,773.1,759.4,762.9,1095600.0
1980-07-13,769.7,773.1,759.4,762.9,1095600.0
1980-07-14,759.4,759.4,752.6,752.6,319000.0
1980-07-15,756.0,759.4,752.6,759.4,952600.0
1980-07-16,759.4,759.4,752.6,752.6,563200.0
1980-07-17,752.6,766.3,752.6,762.9,704000.0
1980-07-18,762.9,766.3,756.0,759.4,673200.0
1980-07-19,762.9,766.3,756.0,759.4,673200.0
1980-07-20,762.9,766.3,756.0,759.4,673200.0
1980-07-21,759.4,759.4,742.3,756.0,565400.0
1980-07-22,752.6,752.6,745.7,752.6,1042800.0
1980-07-23,752.6,752.6,745.7,752.6,785400.0
1980-07-24,752.6,752.6,735.5,742.3,739200.0
1980-07-25,742.3,745.7,742.3,742.3,457600.0
1980-07-26,742.3,745.7,742.3,742.3,457600.0
1980-07-27,742.3,745.7,742.3,742.3,457600.0
1980-07-28,742.3,745.7,738.9,738.9,167200.0
