,1801 JP Equity,1801 JP Equity,1801 JP Equity,1801 JP Equity,1801 JP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2010-01-01,572.0,572.0,561.4,561.4,485400.0
2010-01-02,572.0,572.0,561.4,561.4,485400.0
2010-01-03,572.0,572.0,561.4,561.4,485400.0
2010-01-04,568.5,575.5,561.4,564.9,495400.0
2010-01-05,575.5,579.1,568.5,575.5,804000.0
2010-01-06,582.6,603.8,579.1,600.2,1854400.0
2010-01-07,600.2,617.9,596.7,596.7,1520600.0
2010-01-08,617.9,639.1,614.4,635.5,2203600.0
2010-01-09,617.9,639.1,614.4,635.5,2203600.0
2010-01-10,617.9,639.1,614.4,635.5,2203600.0
2010-01-11,617.9,639.1,614.4,635.5,2203600.0
2010-01-12,632.0,649.7,628.5,646.1,1071000.0
2010-01-13,646.1,663.8,642.6,653.2,1559000.0
2010-01-14,660.3,670.9,639.1,646.1,2461400.0
2010-01-15,653.2,656.7,642.6,656.7,1067400.0
2010-01-16,653.2,656.7,642.6,656.7,1067400.0
2010-01-17,653.2,656.7,642.6,656.7,1067400.0
2010-01-18,649.7,653.2,639.1,642.6,552800.0
2010-01-19,646.1,649.7,639.1,642.6,554600.0
2010-01-20,653.2,656.7,635.5,635.5,514400.0
2010-01-21,625.0,635.5,621.4,628.5,1917600.0
2010-01-22,625.0,632.0,617.9,628.5,1030400.0
2010-01-23,625.0,632.0,617.9,628.5,1030400.0
2010-01-24,625.0,632.0,617.9,628.5,1030400.0
2010-01-25,617.9,621.4,614.4,617.9,533600.0
2010-01-26,625.0,625.0,596.7,603.8,1379400.0
2010-01-27,607.3,610.8,603.8,607.3,522800.0
2010-01-28,607.3,625.0,607.3,621.4,1528200.0
2010-01-29,625.0,625.0,610.8,617.9,1275600.0
2010-01-30,625.0,625.0,610.8,617.9,1275600.0
2010-01-31,625.0,625.0,610.8,617.9,1275600.0
2010-02-01,610.8,617.9,603.8,614.4,889600.0
2010-02-02,617.9,621.4,607.3,610.8,724600.0
2010-02-03,621.4,635.5,617.9,632.0,1154000.0
2010-02-04,635.5,646.1,628.5,635.5,1429800.0
2010-02-05,614.4,632.0,614.4,625.0,1869000.0
2010-02-06,614.4,632.0,614.4,625.0,1869000.0
2010-02-07,614.4,632.0,614.4,625.0,1869000.0
2010-02-08,625.0,639.1,621.4,625.0,1279600.0
2010-02-09,614.4,625.0,614.4,621.4,675200.0
2010-02-10,625.0,663.8,617.9,646.1,3016000.0
2010-02-11,625.0,663.8,617.9,646.1,3016000.0
2010-02-12,649.7,649.7,635.5,639.1,701400.0
2010-02-13,649.7,649.7,635.5,639.1,701400.0
2010-02-14,649.7,649.7,635.5,639.1,701400.0
2010-02-15,642.6,649.7,628.5,628.5,588600.0
2010-02-16,632.0,632.0,625.0,625.0,496800.0
2010-02-17,632.0,663.8,632.0,663.8,2285600.0
2010-02-18,660.3,663.8,649.7,663.8,1315200.0
2010-02-19,660.3,670.9,642.6,642.6,1086400.0
2010-02-20,660.3,670.9,642.6,642.6,1086400.0
2010-02-21,660.3,670.9,642.6,642.6,1086400.0
2010-02-22,656.7,663.8,649.7,656.7,657600.0
2010-02-23,653.2,667.3,649.7,667.3,1262400.0
2010-02-24,656.7,681.4,656.7,656.7,1642200.0
2010-02-25,653.2,656.7,642.6,653.2,1088800.0
2010-02-26,656.7,656.7,639.1,649.7,790600.0
2010-02-27,656.7,656.7,639.1,649.7,790600.0
2010-02-28,656.7,656.7,639.1,649.7,790600.0
2010-03-01,649.7,656.7,642.6,653.2,542000.0
2010-03-02,646.1,646.1,639.1,646.1,641800.0
2010-03-03,635.5,646.1,635.5,639.1,617400.0
2010-03-04,639.1,646.1,632.0,632.0,1151400.0
2010-03-05,635.5,642.6,632.0,642.6,1071800.0
2010-03-06,635.5,642.6,632.0,642.6,1071800.0
2010-03-07,635.5,642.6,632.0,642.6,1071800.0
2010-03-08,653.2,663.8,653.2,663.8,1245200.0
2010-03-09,660.3,663.8,649.7,653.2,556200.0
2010-03-10,649.7,656.7,649.7,653.2,644800.0
2010-03-11,656.7,670.9,656.7,667.3,1386000.0
2010-03-12,677.9,681.4,663.8,681.4,1841800.0
2010-03-13,677.9,681.4,663.8,681.4,1841800.0
2010-03-14,677.9,681.4,663.8,681.4,1841800.0
2010-03-15,677.9,681.4,670.9,670.9,473600.0
2010-03-16,674.4,685.0,667.3,681.4,842600.0
2010-03-17,677.9,695.6,677.9,695.6,1205600.0
2010-03-18,692.0,695.6,685.0,688.5,884400.0
2010-03-19,695.6,695.6,681.4,685.0,498800.0
2010-03-20,695.6,695.6,681.4,685.0,498800.0
2010-03-21,695.6,695.6,681.4,685.0,498800.0
2010-03-22,695.6,695.6,681.4,685.0,498800.0
2010-03-23,692.0,692.0,677.9,685.0,557600.0
2010-03-24,681.4,688.5,677.9,688.5,581600.0
2010-03-25,681.4,692.0,674.4,685.0,1212200.0
2010-03-26,702.6,720.3,695.6,716.8,1931200.0
2010-03-27,702.6,720.3,695.6,716.8,1931200.0
2010-03-28,702.6,720.3,695.6,716.8,1931200.0
2010-03-29,715.0,725.7,715.0,715.0,792400.0
2010-03-30,718.5,722.1,711.4,715.0,1380800.0
2010-03-31,718.5,740.0,715.0,736.4,1570000.0
2010-04-01,732.8,740.0,718.5,740.0,1553600.0
2010-04-02,740.0,750.7,732.8,747.1,1168000.0
2010-04-03,740.0,750.7,732.8,747.1,1168000.0
2010-04-04,740.0,750.7,732.8,747.1,1168000.0
2010-04-05,750.7,775.7,750.7,765.0,1923200.0
2010-04-06,772.2,772.2,754.3,761.4,887600.0
2010-04-07,765.0,779.3,757.9,775.7,1217200.0
2010-04-08,754.3,761.4,740.0,740.0,1963800.0
2010-04-09,736.4,754.3,736.4,747.1,1048400.0
2010-04-10,736.4,754.3,736.4,747.1,1048400.0
2010-04-11,736.4,754.3,736.4,747.1,1048400.0
2010-04-12,757.9,765.0,754.3,757.9,598400.0
2010-04-13,761.4,761.4,747.1,750.7,844200.0
2010-04-14,765.0,779.3,757.9,765.0,1510800.0
2010-04-15,772.2,775.7,761.4,775.7,1065000.0
2010-04-16,768.6,772.2,754.3,761.4,889000.0
2010-04-17,768.6,772.2,754.3,761.4,889000.0
2010-04-18,768.6,772.2,754.3,761.4,889000.0
2010-04-19,743.6,750.7,740.0,743.6,721400.0
2010-04-20,747.1,750.7,740.0,743.6,357800.0
2010-04-21,747.1,768.6,743.6,768.6,1091800.0
2010-04-22,772.2,793.6,772.2,782.9,1916600.0
2010-04-23,779.3,779.3,757.9,765.0,746600.0
2010-04-24,779.3,779.3,757.9,765.0,746600.0
2010-04-25,779.3,779.3,757.9,765.0,746600.0
2010-04-26,768.6,779.3,768.6,772.2,871800.0
2010-04-27,768.6,775.7,761.4,775.7,687400.0
2010-04-28,754.3,761.4,743.6,743.6,1090600.0
2010-04-29,754.3,761.4,743.6,743.6,1090600.0
2010-04-30,761.4,768.6,757.9,768.6,905000.0
2010-05-01,761.4,768.6,757.9,768.6,905000.0
2010-05-02,761.4,768.6,757.9,768.6,905000.0
2010-05-03,761.4,768.6,757.9,768.6,905000.0
2010-05-04,761.4,768.6,757.9,768.6,905000.0
2010-05-05,761.4,768.6,757.9,768.6,905000.0
2010-05-06,750.7,754.3,729.3,729.3,859800.0
2010-05-07,697.1,704.2,686.4,697.1,1349400.0
2010-05-08,697.1,704.2,686.4,697.1,1349400.0
2010-05-09,697.1,704.2,686.4,697.1,1349400.0
2010-05-10,693.5,711.4,686.4,704.2,1713200.0
2010-05-11,722.1,732.8,704.2,707.8,1138800.0
2010-05-12,715.0,722.1,700.7,704.2,722600.0
2010-05-13,707.8,711.4,679.2,693.5,1584400.0
2010-05-14,682.8,689.9,675.6,686.4,1491000.0
