,1808 JP Equity,1808 JP Equity,1808 JP Equity,1808 JP Equity,1808 JP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
1980-01-01,7593.4,7684.3,7593.4,7669.1,3520.0
1980-01-02,7593.4,7684.3,7593.4,7669.1,3520.0
1980-01-03,7593.4,7684.3,7593.4,7669.1,3520.0
1980-01-04,7669.1,7729.8,7578.2,7593.4,6640.0
1980-01-05,7669.1,7729.8,7578.2,7593.4,6640.0
1980-01-06,7669.1,7729.8,7578.2,7593.4,6640.0
1980-01-07,7714.6,7775.2,7684.3,7729.8,13000.0
1980-01-08,7805.5,8108.7,7805.5,8093.5,53480.0
1980-01-09,8245.1,8366.3,8184.5,8351.2,299680.0
1980-01-10,8366.3,8366.3,8184.5,8184.5,95040.0
1980-01-11,8260.2,8320.9,8199.6,8199.6,38680.0
1980-01-12,8260.2,8320.9,8199.6,8199.6,38680.0
1980-01-13,8260.2,8320.9,8199.6,8199.6,38680.0
1980-01-14,8290.5,8290.5,8154.1,8184.5,13160.0
1980-01-15,8290.5,8290.5,8154.1,8184.5,13160.0
1980-01-16,8229.9,8487.6,8154.1,8457.3,85320.0
1980-01-17,8457.3,8472.4,8290.5,8336.0,68480.0
1980-01-18,8411.8,8442.1,8320.9,8411.8,38200.0
1980-01-19,8411.8,8442.1,8320.9,8411.8,38200.0
1980-01-20,8411.8,8442.1,8320.9,8411.8,38200.0
1980-01-21,8260.2,8411.8,8184.5,8275.4,65600.0
1980-01-22,8260.2,8608.8,8260.2,8548.2,104200.0
1980-01-23,8351.2,8487.6,8290.5,8457.3,24160.0
1980-01-24,8442.1,8442.1,8336.0,8336.0,22000.0
1980-01-25,8366.3,8366.3,8184.5,8260.2,4880.0
1980-01-26,8366.3,8366.3,8184.5,8260.2,4880.0
1980-01-27,8366.3,8366.3,8184.5,8260.2,4880.0
1980-01-28,8184.5,8260.2,8063.2,8260.2,11400.0
1980-01-29,8108.7,8214.8,8108.7,8184.5,9720.0
1980-01-30,8108.7,8184.5,8078.4,8184.5,9840.0
1980-01-31,8154.1,8260.2,8154.1,8260.2,10800.0
1980-02-01,8169.3,8169.3,8078.4,8123.8,11400.0
1980-02-02,8169.3,8169.3,8078.4,8123.8,11400.0
1980-02-03,8169.3,8169.3,8078.4,8123.8,11400.0
1980-02-04,8108.7,8123.8,8078.4,8078.4,4320.0
1980-02-05,8078.4,8078.4,8048.0,8048.0,6160.0
1980-02-06,8032.9,8169.3,8017.7,8093.5,17600.0
1980-02-07,8093.5,8093.5,8032.9,8032.9,8520.0
1980-02-08,8032.9,8169.3,8032.9,8169.3,8680.0
1980-02-09,8032.9,8169.3,8032.9,8169.3,8680.0
1980-02-10,8032.9,8169.3,8032.9,8169.3,8680.0
1980-02-11,8032.9,8169.3,8032.9,8169.3,8680.0
1980-02-12,8078.4,8154.1,8063.2,8063.2,3520.0
1980-02-13,8063.2,8154.1,7972.3,8108.7,17320.0
1980-02-14,8108.7,8108.7,7987.4,8108.7,2800.0
1980-02-15,8063.2,8108.7,7987.4,8048.0,7600.0
1980-02-16,8063.2,8108.7,7987.4,8048.0,7600.0
1980-02-17,8063.2,8108.7,7987.4,8048.0,7600.0
1980-02-18,8032.9,8032.9,7881.3,8032.9,10640.0
1980-02-19,7942.0,8017.7,7881.3,8017.7,6240.0
1980-02-20,7987.4,8002.6,7881.3,7881.3,6320.0
1980-02-21,7881.3,7942.0,7744.9,7881.3,4040.0
1980-02-22,7820.7,7911.6,7820.7,7866.2,9800.0
1980-02-23,7820.7,7911.6,7820.7,7866.2,9800.0
1980-02-24,7820.7,7911.6,7820.7,7866.2,9800.0
1980-02-25,7881.3,7881.3,7654.0,7805.5,2520.0
1980-02-26,7654.0,7881.3,7654.0,7881.3,3320.0
1980-02-27,7805.5,7805.5,7729.8,7805.5,4800.0
1980-02-28,7790.4,7805.5,7729.8,7805.5,2600.0
1980-02-29,7820.7,7881.3,7729.8,7820.7,66840.0
1980-03-01,7820.7,7881.3,7729.8,7820.7,66840.0
1980-03-02,7820.7,7881.3,7729.8,7820.7,66840.0
1980-03-03,7805.5,7805.5,7669.1,7805.5,2320.0
1980-03-04,7775.2,7790.4,7593.4,7760.1,3640.0
1980-03-05,7729.8,7729.8,7654.0,7729.8,3600.0
1980-03-06,7729.8,7805.5,7638.8,7729.8,6560.0
1980-03-07,7669.1,7714.6,7608.5,7714.6,8720.0
1980-03-08,7669.1,7714.6,7608.5,7714.6,8720.0
1980-03-09,7669.1,7714.6,7608.5,7714.6,8720.0
1980-03-10,7699.5,7775.2,7608.5,7608.5,11600.0
1980-03-11,7669.1,7669.1,7578.2,7654.0,5800.0
1980-03-12,7714.6,7714.6,7654.0,7684.3,4840.0
1980-03-13,7684.3,7714.6,7654.0,7654.0,3760.0
