,1878 JP Equity,1878 JP Equity,1878 JP Equity,1878 JP Equity,1878 JP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2010-01-01,2642.9,2642.9,2584.2,2584.2,198400.0
2010-01-02,2642.9,2642.9,2584.2,2584.2,198400.0
2010-01-03,2642.9,2642.9,2584.2,2584.2,198400.0
2010-01-04,2587.1,2613.5,2581.2,2601.8,128800.0
2010-01-05,2654.7,2654.7,2595.9,2613.5,428500.0
2010-01-06,2634.1,2672.3,2619.4,2660.5,371700.0
2010-01-07,2637.0,2657.6,2616.5,2637.0,258800.0
2010-01-08,2648.8,2687.0,2645.8,2666.4,345700.0
2010-01-09,2648.8,2687.0,2645.8,2666.4,345700.0
2010-01-10,2648.8,2687.0,2645.8,2666.4,345700.0
2010-01-11,2648.8,2687.0,2645.8,2666.4,345700.0
2010-01-12,2684.0,2731.0,2678.1,2731.0,427200.0
2010-01-13,2736.9,2754.5,2651.7,2657.6,492700.0
2010-01-14,2651.7,2687.0,2645.8,2663.5,269900.0
2010-01-15,2642.9,2663.5,2619.4,2637.0,322300.0
2010-01-16,2642.9,2663.5,2619.4,2637.0,322300.0
2010-01-17,2642.9,2663.5,2619.4,2637.0,322300.0
2010-01-18,2584.2,2654.7,2584.2,2637.0,285500.0
2010-01-19,2663.5,2675.2,2631.2,2648.8,225100.0
2010-01-20,2642.9,2642.9,2610.6,2625.3,291100.0
2010-01-21,2637.0,2684.0,2619.4,2678.1,387800.0
2010-01-22,2657.6,2672.3,2616.5,2669.3,317100.0
2010-01-23,2657.6,2672.3,2616.5,2669.3,317100.0
2010-01-24,2657.6,2672.3,2616.5,2669.3,317100.0
2010-01-25,2625.3,2634.1,2560.7,2563.6,424000.0
2010-01-26,2551.9,2584.2,2537.2,2557.7,215200.0
2010-01-27,2537.2,2578.3,2534.3,2554.8,405500.0
2010-01-28,2554.8,2557.7,2502.0,2528.4,340300.0
2010-01-29,2534.3,2543.1,2519.6,2531.3,315100.0
2010-01-30,2534.3,2543.1,2519.6,2531.3,315100.0
2010-01-31,2534.3,2543.1,2519.6,2531.3,315100.0
2010-02-01,2546.0,2566.6,2504.9,2554.8,250200.0
2010-02-02,2560.7,2654.7,2528.4,2637.0,548000.0
2010-02-03,2660.5,2695.8,2631.2,2640.0,322000.0
2010-02-04,2657.6,2681.1,2584.2,2625.3,372800.0
2010-02-05,2581.2,2587.1,2540.1,2560.7,382900.0
2010-02-06,2581.2,2587.1,2540.1,2560.7,382900.0
2010-02-07,2581.2,2587.1,2540.1,2560.7,382900.0
2010-02-08,2575.4,2637.0,2554.8,2613.5,528200.0
2010-02-09,2613.5,2689.9,2610.6,2681.1,636700.0
2010-02-10,2663.5,2669.3,2590.0,2604.7,458900.0
2010-02-11,2663.5,2669.3,2590.0,2604.7,458900.0
2010-02-12,2604.7,2625.3,2581.2,2622.4,334200.0
2010-02-13,2604.7,2625.3,2581.2,2622.4,334200.0
2010-02-14,2604.7,2625.3,2581.2,2622.4,334200.0
2010-02-15,2613.5,2622.4,2584.2,2604.7,146900.0
2010-02-16,2593.0,2601.8,2560.7,2572.4,213900.0
2010-02-17,2610.6,2619.4,2598.9,2607.7,216200.0
2010-02-18,2610.6,2619.4,2587.1,2613.5,259900.0
2010-02-19,2628.2,2628.2,2543.1,2548.9,376100.0
2010-02-20,2628.2,2628.2,2543.1,2548.9,376100.0
2010-02-21,2628.2,2628.2,2543.1,2548.9,376100.0
2010-02-22,2557.7,2590.0,2554.8,2578.3,381900.0
2010-02-23,2546.0,2554.8,2522.5,2534.3,581000.0
2010-02-24,2513.7,2546.0,2504.9,2546.0,446000.0
2010-02-25,2548.9,2572.4,2513.7,2519.6,417700.0
2010-02-26,2525.4,2557.7,2516.6,2551.9,293100.0
2010-02-27,2525.4,2557.7,2516.6,2551.9,293100.0
2010-02-28,2525.4,2557.7,2516.6,2551.9,293100.0
