,9504 JP Equity,9504 JP Equity,9504 JP Equity,9504 JP Equity,9504 JP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2010-01-01,1153.9,1155.2,1132.2,1132.2,533400.0
2010-01-02,1153.9,1155.2,1132.2,1132.2,533400.0
2010-01-03,1153.9,1155.2,1132.2,1132.2,533400.0
2010-01-04,1135.4,1143.1,1127.8,1136.7,341900.0
2010-01-05,1140.5,1146.9,1135.4,1141.8,437500.0
2010-01-06,1148.2,1154.6,1141.8,1149.5,436600.0
2010-01-07,1152.6,1156.5,1146.3,1156.5,419500.0
2010-01-08,1154.6,1163.5,1143.7,1160.9,538700.0
2010-01-09,1154.6,1163.5,1143.7,1160.9,538700.0
2010-01-10,1154.6,1163.5,1143.7,1160.9,538700.0
2010-01-11,1154.6,1163.5,1143.7,1160.9,538700.0
2010-01-12,1164.1,1178.8,1161.6,1166.0,473200.0
2010-01-13,1165.4,1188.4,1163.5,1188.4,423400.0
2010-01-14,1167.3,1196.0,1154.6,1196.0,649400.0
2010-01-15,1168.6,1169.9,1148.2,1165.4,670000.0
2010-01-16,1168.6,1169.9,1148.2,1165.4,670000.0
2010-01-17,1168.6,1169.9,1148.2,1165.4,670000.0
2010-01-18,1166.7,1173.1,1147.5,1147.5,418700.0
2010-01-19,1166.7,1173.1,1159.0,1168.0,356500.0
2010-01-20,1173.1,1196.0,1167.3,1196.0,313600.0
2010-01-21,1164.1,1199.8,1164.1,1199.8,509700.0
2010-01-22,1176.9,1198.6,1158.4,1198.6,705400.0
2010-01-23,1176.9,1198.6,1158.4,1198.6,705400.0
2010-01-24,1176.9,1198.6,1158.4,1198.6,705400.0
2010-01-25,1161.6,1175.0,1160.9,1162.2,421100.0
2010-01-26,1169.2,1169.2,1143.7,1145.0,367800.0
2010-01-27,1143.7,1157.7,1138.6,1139.9,440700.0
2010-01-28,1137.3,1146.3,1126.5,1136.1,455300.0
2010-01-29,1141.8,1146.3,1129.7,1132.2,468100.0
2010-01-30,1141.8,1146.3,1129.7,1132.2,468100.0
2010-01-31,1141.8,1146.3,1129.7,1132.2,468100.0
2010-02-01,1125.2,1132.2,1088.2,1119.5,651900.0
2010-02-02,1116.9,1121.4,1103.5,1120.8,409600.0
2010-02-03,1128.4,1146.9,1123.3,1133.5,439400.0
2010-02-04,1135.4,1147.5,1130.3,1144.4,410200.0
2010-02-05,1143.7,1146.9,1129.0,1130.3,292100.0
2010-02-06,1143.7,1146.9,1129.0,1130.3,292100.0
2010-02-07,1143.7,1146.9,1129.0,1130.3,292100.0
2010-02-08,1129.0,1134.8,1119.5,1132.2,273100.0
2010-02-09,1119.5,1129.0,1111.8,1113.7,361200.0
2010-02-10,1114.4,1125.9,1109.9,1121.4,423900.0
2010-02-11,1114.4,1125.9,1109.9,1121.4,423900.0
2010-02-12,1124.6,1136.7,1122.7,1134.1,327000.0
2010-02-13,1124.6,1136.7,1122.7,1134.1,327000.0
2010-02-14,1124.6,1136.7,1122.7,1134.1,327000.0
2010-02-15,1136.7,1140.5,1120.8,1129.0,220800.0
2010-02-16,1130.3,1139.9,1129.0,1137.3,261000.0
