,5105 JP Equity,5105 JP Equity,5105 JP Equity,5105 JP Equity,5105 JP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
1980-01-01,225.4,226.3,221.7,224.5,20865.0
1980-01-02,225.4,226.3,221.7,224.5,20865.0
1980-01-03,225.4,226.3,221.7,224.5,20865.0
1980-01-04,219.9,224.5,219.9,219.9,17120.0
1980-01-05,219.9,224.5,219.9,219.9,17120.0
1980-01-06,219.9,224.5,219.9,219.9,17120.0
1980-01-07,218.9,223.5,218.0,220.8,31030.0
1980-01-08,225.4,225.4,220.8,221.7,25680.0
1980-01-09,221.7,225.4,220.8,225.4,89345.0
1980-01-10,230.0,238.3,228.1,236.4,176015.0
1980-01-11,241.0,242.9,231.8,231.8,295320.0
1980-01-12,241.0,242.9,231.8,231.8,295320.0
1980-01-13,241.0,242.9,231.8,231.8,295320.0
1980-01-14,234.6,234.6,228.1,230.0,55105.0
1980-01-15,234.6,234.6,228.1,230.0,55105.0
1980-01-16,230.0,233.7,225.4,225.4,43335.0
1980-01-17,229.1,229.1,225.4,225.4,14980.0
1980-01-18,225.4,227.2,217.1,226.3,60990.0
1980-01-19,225.4,227.2,217.1,226.3,60990.0
1980-01-20,225.4,227.2,217.1,226.3,60990.0
1980-01-21,221.7,226.3,221.7,226.3,24610.0
1980-01-22,224.5,226.3,220.8,220.8,172270.0
1980-01-23,225.4,227.2,223.5,227.2,81855.0
1980-01-24,226.3,226.3,221.7,223.5,86135.0
1980-01-25,224.5,224.5,220.8,221.7,65270.0
1980-01-26,224.5,224.5,220.8,221.7,65270.0
1980-01-27,224.5,224.5,220.8,221.7,65270.0
1980-01-28,225.4,232.7,225.4,225.4,93090.0
1980-01-29,226.3,230.0,226.3,228.1,112350.0
1980-01-30,230.9,237.3,228.1,237.3,259475.0
1980-01-31,237.3,238.3,235.5,237.3,268570.0
1980-02-01,236.4,243.8,235.5,241.0,801430.0
1980-02-02,236.4,243.8,235.5,241.0,801430.0
1980-02-03,236.4,243.8,235.5,241.0,801430.0
1980-02-04,239.2,243.8,237.3,242.9,315650.0
1980-02-05,244.7,244.7,237.3,237.3,270710.0
1980-02-06,240.1,242.9,239.2,241.0,142310.0
1980-02-07,242.9,245.6,241.0,241.0,413555.0
1980-02-08,241.9,254.8,239.2,253.9,1720560.0
1980-02-09,241.9,254.8,239.2,253.9,1720560.0
1980-02-10,241.9,254.8,239.2,253.9,1720560.0
1980-02-11,241.9,254.8,239.2,253.9,1720560.0
1980-02-12,251.1,256.7,249.3,254.8,869910.0
1980-02-13,255.7,260.3,255.7,259.4,1409725.0
1980-02-14,264.0,270.5,262.2,263.1,1326265.0
1980-02-15,265.9,265.9,258.5,261.3,342400.0
1980-02-16,265.9,265.9,258.5,261.3,342400.0
1980-02-17,265.9,265.9,258.5,261.3,342400.0
1980-02-18,261.3,261.3,249.3,253.9,144450.0
1980-02-19,250.2,258.5,250.2,254.8,141775.0
1980-02-20,254.8,259.4,253.0,257.6,162105.0
1980-02-21,261.3,263.1,257.6,257.6,343470.0
1980-02-22,262.2,266.8,261.3,262.2,566565.0
1980-02-23,262.2,266.8,261.3,262.2,566565.0
1980-02-24,262.2,266.8,261.3,262.2,566565.0
1980-02-25,263.1,264.0,254.8,255.7,140170.0
1980-02-26,255.7,258.5,253.9,253.9,114490.0
1980-02-27,253.0,254.8,242.9,248.4,80785.0
1980-02-28,248.4,249.3,243.8,243.8,72760.0
1980-02-29,242.9,248.4,241.9,248.4,86135.0
1980-03-01,242.9,248.4,241.9,248.4,86135.0
1980-03-02,242.9,248.4,241.9,248.4,86135.0
1980-03-03,249.3,252.1,248.4,251.1,159430.0
1980-03-04,255.7,255.7,241.9,241.9,120910.0
1980-03-05,251.1,251.1,242.9,243.8,41730.0
1980-03-06,244.7,245.6,242.9,242.9,50825.0
1980-03-07,241.9,241.9,237.3,237.3,209185.0
1980-03-08,241.9,241.9,237.3,237.3,209185.0
1980-03-09,241.9,241.9,237.3,237.3,209185.0
1980-03-10,230.0,230.9,216.2,216.2,116095.0
1980-03-11,216.2,224.5,216.2,223.5,77040.0
1980-03-12,221.7,233.7,221.7,225.4,39590.0
1980-03-13,230.0,234.6,230.0,230.0,34775.0
