,TRI FP Equity,TRI FP Equity,TRI FP Equity,TRI FP Equity,TRI FP Equity
2010-03-13,12.9691,13.0664,12.807,12.961,8914.0
2010-03-14,12.9691,13.0664,12.807,12.961,8914.0
2010-03-15,12.9691,12.9691,12.888,12.9691,4596.0
2010-03-16,12.9691,13.1312,12.7908,13.0583,19591.0
2010-03-17,13.1312,13.5365,13.0583,13.3663,67219.0
2010-03-18,13.2933,13.573,12.8718,13.2771,25956.0
2010-03-19,13.0502,13.3703,12.9651,12.9691,20912.0
2010-03-20,13.0502,13.3703,12.9651,12.9691,20912.0
2010-03-21,13.0502,13.3703,12.9651,12.9691,20912.0
2010-03-22,12.9002,12.9691,12.8394,12.9286,8816.0
2010-03-23,12.8475,13.1312,12.8435,13.115,58230.0
2010-03-24,13.0258,13.2285,12.8597,12.9286,14069.0
2010-03-25,12.9002,13.2244,12.9002,13.1596,11117.0
2010-03-26,13.2244,13.496,13.1717,13.3014,30746.0
2010-03-27,13.2244,13.496,13.1717,13.3014,30746.0
2010-03-28,13.2244,13.496,13.1717,13.3014,30746.0
2010-03-29,13.4879,13.9418,13.4352,13.7391,70828.0
2010-03-30,14.2741,14.4281,13.7797,13.9256,152375.0
2010-03-31,13.9256,14.1201,13.6986,13.7067,38495.0
2010-04-01,14.0147,14.0147,13.7067,13.8283,34521.0
2010-04-02,14.0147,14.0147,13.7067,13.8283,34521.0
2010-04-03,14.0147,14.0147,13.7067,13.8283,34521.0
2010-04-04,14.0147,14.0147,13.7067,13.8283,34521.0
2010-04-05,14.0147,14.0147,13.7067,13.8283,34521.0
2010-04-06,14.2052,14.2052,13.9499,14.0674,36665.0
2010-04-07,14.1282,14.1282,13.7675,13.9823,27380.0
2010-04-08,13.8607,13.8607,13.6662,13.6662,21172.0
2010-04-09,13.9175,14.1769,13.7108,13.7797,25902.0
2010-04-10,13.9175,14.1769,13.7108,13.7797,25902.0
2010-04-11,13.9175,14.1769,13.7108,13.7797,25902.0
2010-04-12,14.0309,14.0877,13.8932,13.958,10028.0
2010-04-13,14.0674,14.0715,13.3906,13.9215,21446.0
2010-04-14,13.8486,13.9418,13.6986,13.7716,27608.0
2010-04-15,13.9904,14.0228,13.7067,13.7067,36531.0
2010-04-16,13.7797,13.885,13.3825,13.5284,38053.0
2010-04-17,13.7797,13.885,13.3825,13.5284,38053.0
2010-04-18,13.7797,13.885,13.3825,13.5284,38053.0
2010-04-19,13.5365,13.6095,12.9813,13.3865,36567.0
2010-04-20,13.5284,13.5284,13.1717,13.3622,13765.0
2010-04-21,13.4717,13.4717,13.0907,13.3136,25312.0
2010-04-22,13.3298,13.3379,12.8799,13.1028,18365.0
2010-04-23,13.2731,13.5041,13.0421,13.3825,25644.0
2010-04-24,13.2731,13.5041,13.0421,13.3825,25644.0
2010-04-25,13.2731,13.5041,13.0421,13.3825,25644.0
2010-04-26,13.4798,14.1039,13.4798,13.8202,38397.0
2010-04-27,14.1444,14.2822,13.6986,13.7797,65389.0
2010-04-28,13.7797,14.5902,13.6581,14.339,145230.0
2010-04-29,14.5902,14.7929,14.266,14.5902,48350.0
2010-04-30,14.728,14.7524,14.5254,14.6227,65837.0
2010-05-01,14.728,14.7524,14.5254,14.6227,65837.0
2010-05-02,14.728,14.7524,14.5254,14.6227,65837.0
2010-05-03,14.6713,14.7199,14.4119,14.5902,26315.0
2010-05-04,14.5173,14.5173,13.1758,13.7797,46704.0
2010-05-05,13.3339,14.3471,13.0664,13.3744,94805.0
2010-05-06,13.3744,13.6135,13.1393,13.1393,36703.0
2010-05-07,12.9529,12.9529,11.5101,12.1707,111577.0
2010-05-08,12.9529,12.9529,11.5101,12.1707,111577.0
2010-05-09,12.9529,12.9529,11.5101,12.1707,111577.0
2010-05-10,12.6611,14.1687,12.6611,13.3339,70880.0
2010-05-11,13.5365,13.5487,13.2123,13.4352,32482.0
2010-05-12,13.1636,13.7756,13.1636,13.7756,31730.0
2010-05-13,13.8932,14.266,13.7797,13.7797,19023.0
2010-05-14,14.0472,14.0472,13.1596,13.1596,15242.0
2010-05-15,14.0472,14.0472,13.1596,13.1596,15242.0
2010-05-16,14.0472,14.0472,13.1596,13.1596,15242.0
2010-05-17,13.0421,13.0421,12.5679,12.6976,23060.0
2010-05-18,12.807,13.6743,12.807,13.2406,21627.0
2010-05-19,13.1555,13.1555,12.4098,12.58,28512.0
2010-05-20,12.6854,12.9529,11.7654,11.9032,23959.0
2010-05-21,11.9154,11.9154,10.7644,11.4209,80071.0
2010-05-22,11.9154,11.9154,10.7644,11.4209,80071.0
2010-05-23,11.9154,11.9154,10.7644,11.4209,80071.0
2010-05-24,11.4696,11.8586,11.0237,11.2102,37389.0
2010-05-25,10.9143,10.9143,10.5374,10.7806,65510.0
2010-05-26,10.9913,11.7046,10.9427,11.2993,38971.0
2010-05-27,11.5182,12.1585,11.5182,12.118,24611.0
2010-05-28,12.3774,12.5395,11.8748,11.8748,22080.0
2010-05-29,12.3774,12.5395,11.8748,11.8748,22080.0
2010-05-30,12.3774,12.5395,11.8748,11.8748,22080.0
2010-05-31,11.8424,12.5071,11.7046,12.1261,36301.0
2010-06-01,12.2396,12.3206,11.6803,12.1585,16788.0
2010-06-02,12.0369,12.1991,11.887,12.1018,8461.0
2010-06-03,12.3206,12.4828,12.3206,12.3531,19050.0
2010-06-04,12.3206,12.5638,11.6317,11.7533,45611.0
2010-06-05,12.3206,12.5638,11.6317,11.7533,45611.0
2010-06-06,12.3206,12.5638,11.6317,11.7533,45611.0
2010-06-07,11.5182,11.7046,11.2304,11.502,14400.0
2010-06-08,11.348,11.8748,10.8211,11.2669,31647.0
2010-06-09,11.121,11.506,11.121,11.506,16906.0
2010-06-10,11.348,11.6479,11.3074,11.5668,28605.0
2010-06-11,11.6236,11.7127,11.4128,11.6033,11090.0
2010-06-12,11.6236,11.7127,11.4128,11.6033,11090.0
2010-06-13,11.6236,11.7127,11.4128,11.6033,11090.0
2010-06-14,11.8019,12.1869,11.8019,12.0369,13692.0
2010-06-15,11.9964,12.0694,11.7614,11.9802,17922.0
2010-06-16,12.0086,12.1545,11.4614,12.1099,15745.0
2010-06-17,11.9802,12.0694,11.6722,11.7938,18047.0
2010-06-18,11.7533,11.9154,11.6155,11.6519,8851.0
2010-06-19,11.7533,11.9154,11.6155,11.6519,8851.0
2010-06-20,11.7533,11.9154,11.6155,11.6519,8851.0
2010-06-21,11.7533,12.1099,11.7127,11.81,20296.0
2010-06-22,11.7533,11.9154,11.6722,11.7533,12779.0
2010-06-23,11.6884,11.8343,11.66,11.8343,17136.0
2010-06-24,11.7533,11.8262,11.6519,11.7451,13946.0
2010-06-25,11.7533,11.891,11.7127,11.7938,53587.0
2010-06-26,11.7533,11.891,11.7127,11.7938,53587.0
2010-06-27,11.7533,11.891,11.7127,11.7938,53587.0
2010-06-28,12.0207,12.1666,11.8181,12.1666,47272.0
2010-06-29,12.7259,13.115,12.3206,12.7178,179952.0
2010-06-30,12.7178,12.7421,12.5314,12.6651,110329.0
2010-07-01,12.5638,12.5638,11.9316,12.3125,49656.0
2010-07-02,12.3936,12.3936,12.0167,12.1099,39877.0
2010-07-03,12.3936,12.3936,12.0167,12.1099,39877.0
2010-07-04,12.3936,12.3936,12.0167,12.1099,39877.0
2010-07-05,12.118,13.1636,12.118,12.6773,21417.0
2010-07-06,12.9205,12.9691,12.6854,12.807,21716.0
2010-07-07,12.9043,12.9043,12.3206,12.5881,22451.0
2010-07-08,12.8313,12.8313,12.5679,12.7138,12252.0
2010-07-09,12.5841,12.8313,12.5679,12.8313,11487.0
2010-07-10,12.5841,12.8313,12.5679,12.8313,11487.0
2010-07-11,12.5841,12.8313,12.5679,12.8313,11487.0
2010-07-12,12.8313,13.4028,12.811,13.3014,37793.0
2010-07-13,13.3744,13.4068,13.1353,13.3703,33160.0
2010-07-14,13.3663,13.3663,13.1312,13.2123,12917.0
2010-07-15,13.1961,13.1961,13.0339,13.188,14406.0
2010-07-16,12.9732,13.1961,12.807,13.0542,17590.0
2010-07-17,12.9732,13.1961,12.807,13.0542,17590.0
2010-07-18,12.9732,13.1961,12.807,13.0542,17590.0
2010-07-19,12.8232,13.1961,12.8232,13.1961,9993.0
2010-07-20,13.2123,13.2123,12.9326,13.1474,10346.0
2010-07-21,13.2123,13.3339,13.1231,13.3339,17307.0
2010-07-22,13.2933,13.6095,13.1555,13.4554,24070.0
2010-07-23,13.4554,13.4636,13.1717,13.2569,9814.0
2010-07-24,13.4554,13.4636,13.1717,13.2569,9814.0
2010-07-25,13.4554,13.4636,13.1717,13.2569,9814.0
2010-07-26,13.4554,13.5122,13.1393,13.3176,13083.0
2010-07-27,13.5365,13.6054,13.3582,13.6054,11691.0
2010-07-28,13.6176,13.6176,13.1839,13.6095,9058.0
2010-07-29,13.6095,13.6095,13.0461,13.4149,21420.0
2010-07-30,13.1758,13.423,12.9691,13.2123,10432.0
2010-07-31,13.1758,13.423,12.9691,13.2123,10432.0
2010-08-01,13.1758,13.423,12.9691,13.2123,10432.0
2010-08-02,13.0664,13.6176,13.0664,13.6176,13522.0
2010-08-03,13.6095,13.6176,13.4554,13.5406,6193.0
2010-08-04,13.5365,13.5365,13.1555,13.2123,8196.0
2010-08-05,13.4149,13.4311,13.115,13.2609,10249.0
2010-08-06,13.1434,13.4109,13.1231,13.1312,3140.0
2010-08-07,13.1434,13.4109,13.1231,13.1312,3140.0
2010-08-08,13.1434,13.4109,13.1231,13.1312,3140.0
2010-08-09,13.2528,13.3744,13.0704,13.2771,7811.0
2010-08-10,13.2771,13.2771,13.0664,13.1393,3393.0
2010-08-11,13.0704,13.2447,12.4666,12.6854,13457.0
2010-08-12,12.3369,12.5638,12.3288,12.5233,9343.0
2010-08-13,12.5233,12.7259,12.0694,12.7259,9598.0
2010-08-14,12.5233,12.7259,12.0694,12.7259,9598.0
2010-08-15,12.5233,12.7259,12.0694,12.7259,9598.0
2010-08-16,12.8313,12.8313,12.4828,12.7219,1640.0
2010-08-17,12.8435,13.188,12.6449,13.188,5584.0
2010-08-18,13.265,13.265,12.58,12.8232,13977.0
2010-08-19,12.8232,12.9286,12.4747,12.6854,6460.0
2010-08-20,12.6854,12.6854,12.2072,12.4828,9741.0
2010-08-21,12.6854,12.6854,12.2072,12.4828,9741.0
2010-08-22,12.6854,12.6854,12.2072,12.4828,9741.0
2010-08-23,12.2072,12.5354,12.2072,12.3206,7733.0
2010-08-24,12.1991,12.3612,12.0815,12.2882,8010.0
2010-08-25,12.2396,12.3085,12.0288,12.2801,8773.0
2010-08-26,12.4017,12.4017,12.1464,12.4017,8283.0
2010-08-27,12.1747,12.4422,12.1747,12.4422,7816.0
2010-08-28,12.1747,12.4422,12.1747,12.4422,7816.0
2010-08-29,12.1747,12.4422,12.1747,12.4422,7816.0
2010-08-30,12.349,12.4828,12.3206,12.4828,2241.0
2010-08-31,12.3612,12.5111,12.191,12.5111,3252.0
2010-09-01,12.888,12.888,12.2639,12.807,11159.0
2010-09-02,12.807,12.8759,12.345,12.5557,6123.0
2010-09-03,12.5517,12.7259,12.3612,12.7259,14501.0
2010-09-04,12.5517,12.7259,12.3612,12.7259,14501.0
2010-09-05,12.5517,12.7259,12.3612,12.7259,14501.0
2010-09-06,12.8232,12.8232,12.4017,12.4909,8103.0
2010-09-07,12.4017,12.4017,12.1991,12.3206,4636.0
2010-09-08,12.2396,12.3612,12.1829,12.3125,4559.0
2010-09-09,12.191,12.3612,12.191,12.3206,6048.0
2010-09-10,12.2801,12.4544,12.2558,12.3247,5763.0
2010-09-11,12.2801,12.4544,12.2558,12.3247,5763.0
2010-09-12,12.2801,12.4544,12.2558,12.3247,5763.0
2010-09-13,12.4017,12.6408,12.4017,12.6408,16893.0
2010-09-14,12.58,12.6368,12.5638,12.6368,6822.0
2010-09-15,12.6611,12.888,12.5719,12.884,8060.0
2010-09-16,12.888,12.9367,12.7665,12.7665,52620.0
2010-09-17,12.734,12.8962,12.6449,12.807,7742.0
2010-09-18,12.734,12.8962,12.6449,12.807,7742.0
2010-09-19,12.734,12.8962,12.6449,12.807,7742.0
2010-09-20,12.9691,13.2123,12.2396,12.9043,31431.0
2010-09-21,13.0258,13.0258,12.7381,13.0096,4651.0
2010-09-22,13.0096,13.0339,12.653,12.734,6101.0
2010-09-23,12.9286,12.9286,12.1585,12.8718,18118.0
2010-09-24,12.7097,13.7716,12.5719,13.731,45885.0
2010-09-25,12.7097,13.7716,12.5719,13.731,45885.0
2010-09-26,12.7097,13.7716,12.5719,13.731,45885.0
2010-09-27,13.7797,14.3876,13.3744,14.3876,63203.0
2010-09-28,14.185,14.185,13.6176,14.1039,47915.0
2010-09-29,14.1039,14.1201,13.8405,13.9742,17843.0
2010-09-30,13.8607,13.885,13.6176,13.7148,18784.0
2010-10-01,13.577,13.9823,13.577,13.9823,20584.0
2010-10-02,13.577,13.9823,13.577,13.9823,20584.0
2010-10-03,13.577,13.9823,13.577,13.9823,20584.0
2010-10-04,14.0593,14.0634,13.7797,13.8445,21585.0
2010-10-05,13.7797,13.8769,13.7067,13.7797,27716.0
2010-10-06,13.9175,13.9742,13.7716,13.9742,15084.0
2010-10-07,13.9013,13.9661,13.6621,13.7594,18925.0
2010-10-08,13.8891,13.8891,13.6297,13.6824,5783.0
2010-10-09,13.8891,13.8891,13.6297,13.6824,5783.0
2010-10-10,13.8891,13.8891,13.6297,13.6824,5783.0
2010-10-11,13.885,14.0917,13.6946,13.9134,41890.0
2010-10-12,14.0431,14.1039,13.8688,14.1039,15152.0
2010-10-13,14.1039,14.3876,14.0553,14.185,19127.0
2010-10-14,14.1161,14.339,13.6986,14.1525,48272.0
2010-10-15,14.3309,14.4606,14.108,14.4606,16983.0
2010-10-16,14.3309,14.4606,14.108,14.4606,16983.0
2010-10-17,14.3309,14.4606,14.108,14.4606,16983.0
2010-10-18,14.4241,14.7929,14.2012,14.7929,21923.0
2010-10-19,14.7929,14.8334,14.6186,14.6308,6492.0
2010-10-20,14.6308,14.8334,14.6227,14.7118,9502.0
2010-10-21,14.8577,15.3116,14.8334,15.3116,13288.0
2010-10-22,15.2954,15.2954,14.9226,15.1171,13086.0
2010-10-23,15.2954,15.2954,14.9226,15.1171,13086.0
2010-10-24,15.2954,15.2954,14.9226,15.1171,13086.0
2010-10-25,15.0644,15.7048,14.9915,15.6886,49683.0
2010-10-26,15.6805,15.6805,15.259,15.5629,28355.0
2010-10-27,15.5589,15.5589,14.7321,14.8496,17574.0
2010-10-28,14.8739,15.0887,14.8699,14.8902,6260.0
2010-10-29,15.0279,15.0685,14.7524,14.9955,21229.0
2010-10-30,15.0279,15.0685,14.7524,14.9955,21229.0
2010-10-31,15.0279,15.0685,14.7524,14.9955,21229.0
2010-11-01,14.8334,15.6035,14.7645,15.3157,11922.0
2010-11-02,15.3076,15.3076,14.882,15.1576,10772.0
2010-11-03,15.2225,15.5305,15.2225,15.4413,35214.0
2010-11-04,15.4859,15.6278,15.4008,15.6278,23689.0
2010-11-05,15.4819,15.6278,15.2873,15.4008,14867.0
2010-11-06,15.4819,15.6278,15.2873,15.4008,14867.0
2010-11-07,15.4819,15.6278,15.2873,15.4008,14867.0
2010-11-08,15.336,15.336,15.0117,15.2387,7204.0
2010-11-09,15.2387,15.2387,15.0117,15.1739,6104.0
2010-11-10,15.4413,15.5548,15.2792,15.5386,37406.0
2010-11-11,15.5102,15.725,15.5102,15.6683,18879.0
2010-11-12,15.6399,15.8061,15.4494,15.8061,13334.0
2010-11-13,15.6399,15.8061,15.4494,15.8061,13334.0
2010-11-14,15.6399,15.8061,15.4494,15.8061,13334.0
2010-11-15,15.5629,15.725,15.4819,15.4819,7644.0
2010-11-16,15.6359,15.6359,15.1293,15.4008,13317.0
2010-11-17,15.1657,15.644,15.1657,15.644,6723.0
2010-11-18,15.4981,16.1303,15.4981,15.9277,14113.0
2010-11-19,16.0898,16.6005,15.9682,16.6005,37569.0
2010-11-20,16.0898,16.6005,15.9682,16.6005,37569.0
2010-11-21,16.0898,16.6005,15.9682,16.6005,37569.0
2010-11-22,16.5234,16.7383,16.3735,16.414,25529.0
2010-11-23,16.4951,16.7707,16.2924,16.41,23906.0
2010-11-24,16.6167,16.6815,15.4819,16.5356,28532.0
2010-11-25,16.7788,16.9409,16.0493,16.5559,75281.0
2010-11-26,16.7139,16.7139,16.5599,16.6572,243283.0
2010-11-27,16.7139,16.7139,16.5599,16.6572,243283.0
2010-11-28,16.7139,16.7139,16.5599,16.6572,243283.0
2010-11-29,16.9368,17.1354,16.4951,16.5356,32252.0
2010-11-30,16.4627,16.6045,16.2154,16.4546,25998.0
2010-12-01,16.6167,16.9004,16.3573,16.9004,33199.0
2010-12-02,16.9004,17.6461,16.7383,17.6461,66329.0
2010-12-03,17.8204,18.0757,17.5893,17.9419,29223.0
2010-12-04,17.8204,18.0757,17.5893,17.9419,29223.0
2010-12-05,17.8204,18.0757,17.5893,17.9419,29223.0
2010-12-06,17.9541,18.1162,17.6745,18.1162,16031.0
2010-12-07,18.1932,18.481,18.1567,18.4323,26589.0
2010-12-08,18.4648,18.8619,18.2864,18.6309,20168.0
2010-12-09,18.6431,18.9673,18.254,18.6431,57507.0
2010-12-10,18.7241,18.7647,18.5458,18.7647,15419.0
2010-12-11,18.7241,18.7647,18.5458,18.7647,15419.0
2010-12-12,18.7241,18.7647,18.5458,18.7647,15419.0
2010-12-13,18.8052,18.8052,18.4121,18.6431,18192.0
2010-12-14,18.6269,18.6269,17.0219,18.1041,56001.0
2010-12-15,17.7555,18.3553,17.5812,18.3391,27215.0
2010-12-16,18.3553,18.6431,18.0757,18.4769,34660.0
2010-12-17,18.481,18.8052,18.2783,18.6917,80870.0
2010-12-18,18.481,18.8052,18.2783,18.6917,80870.0
2010-12-19,18.481,18.8052,18.2783,18.6917,80870.0
2010-12-20,18.793,18.9065,18.481,18.639,16259.0
2010-12-21,18.6026,18.7647,18.562,18.562,34125.0
2010-12-22,18.639,18.87,18.0554,18.8052,19449.0
2010-12-23,18.5458,18.716,18.2702,18.2945,11529.0
2010-12-24,18.2378,18.4283,18.2054,18.3108,2201.0
2010-12-25,18.2378,18.4283,18.2054,18.3108,2201.0
2010-12-26,18.2378,18.4283,18.2054,18.3108,2201.0
2010-12-27,18.2783,18.3959,17.9014,18.3594,16062.0
2010-12-28,18.3432,18.5256,18.1567,18.3189,14724.0
2010-12-29,18.0838,18.7566,17.9946,18.5337,18489.0
2010-12-30,18.7485,18.7485,18.4688,18.562,9839.0
2010-12-31,18.5782,19.0889,18.5782,19.0484,25269.0
2011-01-01,18.5782,19.0889,18.5782,19.0484,25269.0
2011-01-02,18.5782,19.0889,18.5782,19.0484,25269.0
2011-01-03,19.1294,20.0859,19.1294,20.0859,56550.0
2011-01-04,20.1589,20.4588,19.863,20.2237,61030.0
2011-01-05,19.9076,20.1426,19.4982,20.0211,104530.0
2011-01-06,20.0129,20.2561,19.8995,20.0251,40461.0
2011-01-07,20.0211,20.1589,19.7779,19.7779,22368.0
2011-01-08,20.0211,20.1589,19.7779,19.7779,22368.0
2011-01-09,20.0211,20.1589,19.7779,19.7779,22368.0
2011-01-10,19.8589,19.9319,19.713,19.7819,16444.0
2011-01-11,19.8589,20.2642,19.7374,20.2602,24436.0
2011-01-12,20.3416,20.5816,20.2236,20.5816,50071.0
2011-01-13,21.3222,21.5745,20.7607,20.8868,64636.0
2011-01-14,21.074,21.3222,20.8828,20.9601,58057.0
2011-01-15,21.074,21.3222,20.8828,20.9601,58057.0
2011-01-16,21.074,21.3222,20.8828,20.9601,58057.0
2011-01-17,21.1554,21.1595,20.9194,20.9967,22046.0
2011-01-18,21.0537,21.0781,20.956,21.0781,34798.0
2011-01-19,21.1595,21.1595,20.6956,20.956,77140.0
2011-01-20,20.8014,21.1595,18.722,20.0201,90907.0
2011-01-21,19.9387,20.663,19.7027,20.2968,118015.0
2011-01-22,19.9387,20.663,19.7027,20.2968,118015.0
2011-01-23,19.9387,20.663,19.7027,20.2968,118015.0
2011-01-24,20.545,20.545,19.9469,20.5165,20680.0
2011-01-25,20.3782,20.5287,19.955,20.1829,11450.0
2011-01-26,20.1015,20.7525,20.1015,20.2154,25964.0
2011-01-27,20.5003,20.6183,20.2154,20.2846,26909.0
2011-01-28,20.134,20.3782,20.134,20.37,15898.0
2011-01-29,20.134,20.3782,20.134,20.37,15898.0
2011-01-30,20.134,20.3782,20.134,20.37,15898.0
2011-01-31,20.1422,20.3009,19.0069,19.9265,34725.0
2011-02-01,19.9469,20.2805,19.6417,20.2765,14865.0
2011-02-02,20.3456,20.4799,19.7515,20.0404,21826.0
2011-02-03,19.7271,19.7597,19.1249,19.601,53161.0
2011-02-04,19.6824,19.9957,19.6376,19.9957,9767.0
2011-02-05,19.6824,19.9957,19.6376,19.9957,9767.0
2011-02-06,19.6824,19.9957,19.6376,19.9957,9767.0
2011-02-07,20.0893,20.2887,20.0201,20.2887,11571.0
2011-02-08,20.134,20.2642,20.1015,20.2276,6773.0
2011-02-09,20.2642,20.488,20.2032,20.2032,8653.0
2011-02-10,20.2968,20.2968,20.1055,20.2195,10980.0
2011-02-11,20.3578,20.6305,20.1218,20.6305,22207.0
2011-02-12,20.3578,20.6305,20.1218,20.6305,22207.0
2011-02-13,20.3578,20.6305,20.1218,20.6305,22207.0
2011-02-14,20.663,20.9234,20.3497,20.4636,11025.0
2011-02-15,20.2602,20.6671,20.1829,20.4351,11249.0
2011-02-16,20.5532,20.5532,20.2236,20.2765,7374.0
2011-02-17,20.4229,20.4229,20.2236,20.2276,2792.0
2011-02-18,20.2317,20.2317,19.8573,20.0445,7326.0
2011-02-19,20.2317,20.2317,19.8573,20.0445,7326.0
2011-02-20,20.2317,20.2317,19.8573,20.0445,7326.0
2011-02-21,19.9713,20.0974,19.6213,19.6295,11145.0
2011-02-22,19.4911,19.6661,18.8075,19.5725,23850.0
2011-02-23,19.4911,20.0893,19.2958,19.9428,15648.0
2011-02-24,19.7475,20.3456,19.605,19.7271,20775.0
2011-02-25,19.8411,20.0486,19.5806,19.7515,7967.0
2011-02-26,19.8411,20.0486,19.5806,19.7515,7967.0
2011-02-27,19.8411,20.0486,19.5806,19.7515,7967.0
2011-02-28,19.9387,20.0933,19.8207,19.8655,9292.0
2011-03-01,19.9387,19.9753,19.776,19.9387,6462.0
2011-03-02,19.6986,19.9387,19.3039,19.8817,17314.0
2011-03-03,19.7108,19.9306,19.6132,19.6702,8128.0
2011-03-04,19.776,19.776,19.3039,19.483,9119.0
2011-03-05,19.776,19.776,19.3039,19.483,9119.0
2011-03-06,19.776,19.776,19.3039,19.483,9119.0
2011-03-07,19.2225,19.251,18.718,19.0354,18231.0
2011-03-08,18.9133,18.9174,17.9123,18.5552,50887.0
2011-03-09,18.4738,18.9377,18.3151,18.7098,28665.0
2011-03-10,18.3843,18.4901,18.2704,18.4616,11876.0
2011-03-11,18.1076,18.1076,17.8228,17.8716,28535.0
2011-03-12,18.1076,18.1076,17.8228,17.8716,28535.0
2011-03-13,18.1076,18.1076,17.8228,17.8716,28535.0
2011-03-14,17.6926,17.7414,17.0903,17.4159,61404.0
2011-03-15,16.602,17.8879,15.9672,17.8879,79655.0
