,BBAS3 BZ Equity,BBAS3 BZ Equity,BBAS3 BZ Equity,BBAS3 BZ Equity,BBAS3 BZ Equity
2013-10-18,14.029,14.378,14.029,14.358,5179300.0
2013-10-19,14.029,14.378,14.029,14.358,5179300.0
2013-10-20,14.029,14.378,14.029,14.358,5179300.0
2013-10-21,14.307,14.383,14.171,14.231,4809200.0
2013-10-22,14.201,14.257,14.044,14.257,6542700.0
2013-10-23,14.196,14.328,14.171,14.181,4997000.0
2013-10-24,14.186,14.444,14.166,14.353,6589500.0
2013-10-25,14.358,14.723,14.318,14.52,7385300.0
2013-10-26,14.358,14.723,14.318,14.52,7385300.0
2013-10-27,14.358,14.723,14.318,14.52,7385300.0
2013-10-28,14.606,14.662,14.393,14.464,3371200.0
2013-10-29,14.485,14.621,14.444,14.51,5157900.0
2013-10-30,14.535,14.834,14.525,14.819,5480900.0
2013-10-31,14.682,15.067,14.647,15.067,6594100.0
2013-11-01,15.118,15.143,14.864,15.042,5261600.0
2013-11-02,15.118,15.143,14.864,15.042,5261600.0
2013-11-03,15.118,15.143,14.864,15.042,5261600.0
2013-11-04,14.991,15.143,14.895,15.138,3224500.0
2013-11-05,15.062,15.103,14.814,14.92,3935800.0
2013-11-06,14.804,14.875,14.469,14.55,4659300.0
2013-11-07,14.51,14.804,14.449,14.48,5632600.0
2013-11-08,14.409,14.596,14.079,14.1,6652800.0
2013-11-09,14.409,14.596,14.079,14.1,6652800.0
2013-11-10,14.409,14.596,14.079,14.1,6652800.0
2013-11-11,14.105,14.267,14.004,14.226,3951600.0
2013-11-12,14.155,14.161,13.37,13.472,16315700.0
2013-11-13,13.482,13.791,13.33,13.386,16625200.0
2013-11-14,13.522,13.664,13.522,13.614,7239500.0
2013-11-15,13.522,13.664,13.522,13.614,7239500.0
2013-11-16,13.522,13.664,13.522,13.614,7239500.0
2013-11-17,13.522,13.664,13.522,13.614,7239500.0
2013-11-18,13.674,13.745,13.659,13.679,5984400.0
2013-11-19,13.497,13.593,13.193,13.219,7093600.0
2013-11-20,13.497,13.593,13.193,13.219,7093600.0
2013-11-21,13.168,13.168,12.915,12.95,8858000.0
2013-11-22,12.496,12.74,12.446,12.517,18268100.0
2013-11-23,12.496,12.74,12.446,12.517,18268100.0
2013-11-24,12.496,12.74,12.446,12.517,18268100.0
2013-11-25,12.557,12.694,12.014,12.187,14795200.0
2013-11-26,12.121,12.689,12.08,12.568,22603200.0
2013-11-27,12.568,12.948,12.568,12.898,14725600.0
2013-11-28,13.04,13.075,12.694,12.933,5608200.0
2013-11-29,12.948,13.06,12.821,13.06,7300700.0
2013-11-30,12.948,13.06,12.821,13.06,7300700.0
2013-12-01,12.948,13.06,12.821,13.06,7300700.0
2013-12-02,12.872,13.116,12.644,12.649,7093000.0
2013-12-03,12.583,12.745,12.359,12.385,5437900.0
2013-12-04,12.466,12.568,12.141,12.141,5736900.0
2013-12-05,12.243,12.593,12.116,12.593,7457400.0
2013-12-06,12.644,12.938,12.598,12.608,7763700.0
2013-12-07,12.644,12.938,12.598,12.608,7763700.0
2013-12-08,12.644,12.938,12.598,12.608,7763700.0
2013-12-09,12.75,12.75,12.486,12.674,3843300.0
2013-12-10,12.694,12.7,12.491,12.491,4220400.0
2013-12-11,12.486,12.517,12.126,12.151,5528400.0
2013-12-12,12.249,12.362,12.002,12.249,5630100.0
2013-12-13,12.295,12.48,12.295,12.403,5274200.0
2013-12-14,12.295,12.48,12.295,12.403,5274200.0
2013-12-15,12.295,12.48,12.295,12.403,5274200.0
2013-12-16,12.424,12.573,12.367,12.367,5295700.0
2013-12-17,12.377,12.552,12.367,12.377,4512000.0
2013-12-18,12.434,12.578,12.388,12.449,6339200.0
2013-12-19,12.552,12.645,12.244,12.552,11151500.0
2013-12-20,12.552,12.722,12.413,12.604,13954600.0
2013-12-21,12.552,12.722,12.413,12.604,13954600.0
2013-12-22,12.552,12.722,12.413,12.604,13954600.0
2013-12-23,12.619,12.712,12.511,12.614,5099500.0
2013-12-24,12.619,12.712,12.511,12.614,5099500.0
2013-12-25,12.619,12.712,12.511,12.614,5099500.0
2013-12-26,12.655,12.691,12.506,12.578,3403300.0
2013-12-27,12.624,12.65,12.47,12.49,3085200.0
2013-12-28,12.624,12.65,12.47,12.49,3085200.0
2013-12-29,12.624,12.65,12.47,12.49,3085200.0
2013-12-30,12.49,12.64,12.454,12.552,3525400.0
2013-12-31,12.49,12.64,12.454,12.552,3525400.0
2014-01-01,12.49,12.64,12.454,12.552,3525400.0
2014-01-02,12.578,12.593,12.346,12.346,4077900.0
2014-01-03,12.357,12.439,12.269,12.439,5094600.0
2014-01-04,12.357,12.439,12.269,12.439,5094600.0
2014-01-05,12.357,12.439,12.269,12.439,5094600.0
2014-01-06,12.357,12.372,12.146,12.29,3983200.0
2014-01-07,12.295,12.398,12.048,12.079,4596200.0
2014-01-08,12.089,12.125,11.817,11.837,6737300.0
2014-01-09,11.822,11.858,11.395,11.395,8944700.0
2014-01-10,11.492,11.806,11.348,11.806,8151600.0
2014-01-11,11.492,11.806,11.348,11.806,8151600.0
2014-01-12,11.492,11.806,11.348,11.806,8151600.0
2014-01-13,11.806,11.889,11.544,11.678,4117500.0
2014-01-14,11.683,12.048,11.601,12.048,4877200.0
2014-01-15,12.043,12.115,11.842,11.919,8992900.0
2014-01-16,11.986,12.115,11.775,11.832,5423900.0
2014-01-17,11.863,11.878,11.446,11.523,6238600.0
2014-01-18,11.863,11.878,11.446,11.523,6238600.0
2014-01-19,11.863,11.878,11.446,11.523,6238600.0
2014-01-20,11.529,11.534,11.42,11.472,2884100.0
2014-01-21,11.559,11.662,11.477,11.523,4542500.0
2014-01-22,11.595,11.647,11.482,11.554,5440300.0
2014-01-23,11.451,11.498,11.066,11.066,9650200.0
2014-01-24,11.086,11.132,10.803,10.891,8353500.0
2014-01-25,11.086,11.132,10.803,10.891,8353500.0
2014-01-26,11.086,11.132,10.803,10.891,8353500.0
2014-01-27,10.906,11.024,10.803,11.024,5319600.0
2014-01-28,11.179,11.261,10.901,10.901,4614200.0
2014-01-29,10.865,10.88,10.35,10.417,9306600.0
2014-01-30,10.453,10.494,10.268,10.34,6782900.0
2014-01-31,10.289,10.747,10.242,10.747,5498300.0
2014-02-01,10.289,10.747,10.242,10.747,5498300.0
2014-02-02,10.289,10.747,10.242,10.747,5498300.0
2014-02-03,10.608,10.705,10.32,10.35,4934700.0
2014-02-04,10.443,10.824,10.433,10.69,6513200.0
2014-02-05,10.705,10.772,10.448,10.618,4328100.0
2014-02-06,10.721,11.112,10.613,11.112,5572100.0
2014-02-07,11.148,11.148,10.885,11.055,5553000.0
2014-02-08,11.148,11.148,10.885,11.055,5553000.0
2014-02-09,11.148,11.148,10.885,11.055,5553000.0
2014-02-10,11.004,11.395,10.911,11.354,5218100.0
2014-02-11,11.441,11.529,11.199,11.24,7988500.0
2014-02-12,11.312,11.431,11.261,11.266,4541500.0
2014-02-13,10.752,10.855,10.577,10.711,16959200.0
2014-02-14,10.794,10.841,10.587,10.598,6250100.0
2014-02-15,10.794,10.841,10.587,10.598,6250100.0
2014-02-16,10.794,10.841,10.587,10.598,6250100.0
2014-02-17,10.629,10.717,10.582,10.603,3278100.0
2014-02-18,10.613,10.665,10.292,10.292,6930700.0
2014-02-19,10.251,10.287,9.997,10.173,8980800.0
2014-02-20,10.199,10.655,10.178,10.587,8961400.0
2014-02-21,10.562,10.603,10.396,10.474,4700400.0
2014-02-22,10.562,10.603,10.396,10.474,4700400.0
2014-02-23,10.562,10.603,10.396,10.474,4700400.0
2014-02-24,10.442,10.536,10.147,10.209,8815800.0
2014-02-25,10.194,10.308,10.121,10.246,4604800.0
2014-02-26,10.287,10.287,10.018,10.096,6794300.0
2014-02-27,10.204,10.505,10.194,10.505,10761800.0
2014-02-28,10.556,10.717,10.37,10.717,29759800.0
2014-03-01,10.556,10.717,10.37,10.717,29759800.0
2014-03-02,10.556,10.717,10.37,10.717,29759800.0
2014-03-03,10.556,10.717,10.37,10.717,29759800.0
2014-03-04,10.556,10.717,10.37,10.717,29759800.0
2014-03-05,10.665,10.717,10.52,10.717,5885300.0
2014-03-06,10.763,10.779,10.484,10.484,6050100.0
2014-03-07,10.453,10.551,10.256,10.292,5580500.0
2014-03-08,10.453,10.551,10.256,10.292,5580500.0
2014-03-09,10.453,10.551,10.256,10.292,5580500.0
2014-03-10,10.277,10.38,10.106,10.199,5478400.0
2014-03-11,10.354,10.432,10.07,10.111,8866200.0
2014-03-12,10.077,10.192,9.956,10.129,8637300.0
2014-03-13,10.245,10.271,10.066,10.066,5447200.0
2014-03-14,10.087,10.15,9.877,9.914,5032100.0
2014-03-15,10.087,10.15,9.877,9.914,5032100.0
2014-03-16,10.087,10.15,9.877,9.914,5032100.0
2014-03-17,9.966,10.077,9.814,9.84,5001300.0
2014-03-18,9.919,10.135,9.793,9.971,6924700.0
2014-03-19,10.008,10.471,9.977,10.429,8463500.0
2014-03-20,10.319,10.998,10.319,10.998,15347100.0
2014-03-21,10.65,10.987,10.645,10.877,13319300.0
2014-03-22,10.65,10.987,10.645,10.877,13319300.0
2014-03-23,10.65,10.987,10.645,10.877,13319300.0
2014-03-24,11.019,11.092,10.824,10.94,5399000.0
2014-03-25,10.94,11.098,10.898,10.966,5306600.0
2014-03-26,11.077,11.313,10.998,11.108,7404300.0
2014-03-27,11.271,11.982,11.271,11.845,16155100.0
2014-03-28,11.839,12.039,11.576,11.692,6270500.0
2014-03-29,11.839,12.039,11.576,11.692,6270500.0
2014-03-30,11.839,12.039,11.576,11.692,6270500.0
2014-03-31,11.708,11.997,11.708,11.997,5578700.0
2014-04-01,12.008,12.139,11.913,11.987,5741600.0
2014-04-02,11.95,12.597,11.95,12.487,8554300.0
2014-04-03,12.497,12.597,12.129,12.292,6082300.0
2014-04-04,12.545,12.597,12.171,12.403,9381600.0
2014-04-05,12.545,12.597,12.171,12.403,9381600.0
2014-04-06,12.545,12.597,12.171,12.403,9381600.0
2014-04-07,12.602,13.123,12.534,13.102,11510400.0
2014-04-08,13.187,13.608,12.602,12.729,13724000.0
2014-04-09,12.629,12.629,12.118,12.318,9844000.0
2014-04-10,12.313,12.518,12.034,12.339,6292200.0
2014-04-11,12.197,12.539,12.15,12.539,4609400.0
2014-04-12,12.197,12.539,12.15,12.539,4609400.0
2014-04-13,12.197,12.539,12.15,12.539,4609400.0
2014-04-14,12.534,12.624,12.26,12.35,3691600.0
2014-04-15,12.297,12.455,11.924,12.192,6673000.0
2014-04-16,12.313,12.334,12.018,12.16,6844500.0
2014-04-17,12.208,12.834,12.139,12.687,9167000.0
2014-04-18,12.208,12.834,12.139,12.687,9167000.0
2014-04-19,12.208,12.834,12.139,12.687,9167000.0
2014-04-20,12.208,12.834,12.139,12.687,9167000.0
2014-04-21,12.208,12.834,12.139,12.687,9167000.0
2014-04-22,12.629,12.866,12.381,12.766,6719700.0
2014-04-23,12.687,12.792,12.492,12.55,4530500.0
2014-04-24,12.608,12.713,12.403,12.46,3443100.0
2014-04-25,12.339,12.481,12.197,12.271,4593800.0
2014-04-26,12.339,12.481,12.197,12.271,4593800.0
2014-04-27,12.339,12.481,12.197,12.271,4593800.0
2014-04-28,12.208,12.339,12.071,12.339,10379600.0
2014-04-29,12.481,12.766,12.445,12.576,8454200.0
2014-04-30,12.545,12.571,12.208,12.318,6505700.0
2014-05-01,12.545,12.571,12.208,12.318,6505700.0
2014-05-02,12.234,12.666,12.234,12.55,10356400.0
2014-05-03,12.234,12.666,12.234,12.55,10356400.0
2014-05-04,12.234,12.666,12.234,12.55,10356400.0
2014-05-05,12.634,12.855,12.602,12.797,4994100.0
2014-05-06,12.813,13.15,12.624,12.997,8442800.0
2014-05-07,12.813,13.202,12.629,13.16,11380400.0
2014-05-08,13.15,13.171,12.555,12.597,9912700.0
2014-05-09,12.681,12.839,12.355,12.408,7171800.0
2014-05-10,12.681,12.839,12.355,12.408,7171800.0
2014-05-11,12.681,12.839,12.355,12.408,7171800.0
2014-05-12,12.445,12.597,12.445,12.508,4255800.0
2014-05-13,12.534,12.676,12.371,12.581,4644000.0
2014-05-14,12.587,12.734,12.471,12.634,3487900.0
2014-05-15,12.602,12.681,12.476,12.624,2406700.0
2014-05-16,12.624,12.734,12.545,12.655,4001500.0
2014-05-17,12.624,12.734,12.545,12.655,4001500.0
2014-05-18,12.624,12.734,12.545,12.655,4001500.0
2014-05-19,12.676,12.676,12.492,12.571,3415800.0
2014-05-20,12.593,12.962,12.487,12.529,14653900.0
2014-05-21,12.566,12.936,11.621,11.621,11215300.0
2014-05-22,11.611,12.049,11.521,12.033,14593600.0
2014-05-23,12.038,12.165,11.658,11.827,7303700.0
2014-05-24,12.038,12.165,11.658,11.827,7303700.0
2014-05-25,12.038,12.165,11.658,11.827,7303700.0
2014-05-26,11.78,11.964,11.711,11.848,2189100.0
2014-05-27,11.811,12.302,11.732,11.922,7905200.0
2014-05-28,11.991,12.461,11.933,12.323,9239900.0
2014-05-29,12.418,12.535,12.117,12.249,4877300.0
2014-05-30,12.128,12.202,11.996,12.022,4437600.0
2014-05-31,12.128,12.202,11.996,12.022,4437600.0
2014-06-01,12.128,12.202,11.996,12.022,4437600.0
2014-06-02,12.107,12.255,12.017,12.065,2943600.0
2014-06-03,12.091,12.239,11.97,12.223,3697200.0
2014-06-04,12.149,12.223,12.096,12.191,3995300.0
2014-06-05,12.249,12.408,12.181,12.234,5243300.0
2014-06-06,12.989,12.989,12.698,12.883,9787200.0
2014-06-07,12.989,12.989,12.698,12.883,9787200.0
2014-06-08,12.989,12.989,12.698,12.883,9787200.0
2014-06-09,12.915,13.385,12.857,13.258,8110000.0
2014-06-10,13.258,13.717,13.168,13.654,10972500.0
2014-06-11,13.86,13.992,13.791,13.939,9440900.0
2014-06-12,13.86,13.992,13.791,13.939,9440900.0
2014-06-13,13.843,14.153,13.769,14.089,8198500.0
2014-06-14,13.843,14.153,13.769,14.089,8198500.0
2014-06-15,13.843,14.153,13.769,14.089,8198500.0
2014-06-16,14.031,14.319,14.025,14.207,8095000.0
2014-06-17,14.164,14.218,13.908,13.972,4077200.0
2014-06-18,13.977,14.004,13.384,13.827,12164500.0
2014-06-19,13.977,14.004,13.384,13.827,12164500.0
2014-06-20,13.624,13.715,13.56,13.694,6151500.0
2014-06-21,13.624,13.715,13.56,13.694,6151500.0
2014-06-22,13.624,13.715,13.56,13.694,6151500.0
2014-06-23,13.63,13.683,13.394,13.582,4679000.0
2014-06-24,13.528,13.87,13.507,13.785,5497100.0
2014-06-25,13.704,13.79,13.512,13.608,5422000.0
2014-06-26,13.646,13.683,13.464,13.528,2521000.0
2014-06-27,13.475,13.624,13.341,13.459,2386000.0
2014-06-28,13.475,13.624,13.341,13.459,2386000.0
2014-06-29,13.475,13.624,13.341,13.459,2386000.0
2014-06-30,13.373,13.464,13.149,13.282,5939100.0
2014-07-01,13.341,13.448,13.234,13.33,4377500.0
2014-07-02,13.261,13.362,12.94,13.106,6771400.0
2014-07-03,12.881,13.186,12.881,13.175,3740200.0
2014-07-04,13.095,13.234,13.095,13.154,739800.0
2014-07-05,13.095,13.234,13.095,13.154,739800.0
2014-07-06,13.095,13.234,13.095,13.154,739800.0
2014-07-07,13.095,13.336,13.042,13.293,2915200.0
2014-07-08,13.298,13.512,13.293,13.501,3851700.0
2014-07-09,13.298,13.512,13.293,13.501,3851700.0
2014-07-10,13.737,14.127,13.64,14.036,11098800.0
2014-07-11,13.998,14.148,13.94,14.047,3907700.0
2014-07-12,13.998,14.148,13.94,14.047,3907700.0
2014-07-13,13.998,14.148,13.94,14.047,3907700.0
2014-07-14,14.244,14.49,14.202,14.415,6586700.0
2014-07-15,14.399,14.613,14.362,14.512,5027200.0
2014-07-16,14.528,14.693,14.501,14.618,6505300.0
2014-07-17,14.565,14.8,14.442,14.699,5883400.0
2014-07-18,15.233,15.431,15.089,15.089,9310700.0
2014-07-19,15.233,15.431,15.089,15.089,9310700.0
2014-07-20,15.233,15.431,15.089,15.089,9310700.0
2014-07-21,15.062,15.639,14.971,15.436,7813200.0
2014-07-22,15.5,15.639,15.249,15.543,6247900.0
2014-07-23,15.287,15.666,15.148,15.666,8620200.0
2014-07-24,15.709,15.976,15.586,15.826,7739000.0
2014-07-25,15.875,15.923,15.565,15.655,7292200.0
2014-07-26,15.875,15.923,15.565,15.655,7292200.0
2014-07-27,15.875,15.923,15.565,15.655,7292200.0
2014-07-28,15.709,15.768,15.516,15.559,4551500.0
2014-07-29,15.5,15.842,15.319,15.319,5931300.0
2014-07-30,15.297,15.393,15.153,15.217,5464900.0
2014-07-31,15.094,15.153,14.752,14.816,7163700.0
2014-08-01,14.752,14.795,14.405,14.592,7154900.0
2014-08-02,14.752,14.795,14.405,14.592,7154900.0
2014-08-03,14.752,14.795,14.405,14.592,7154900.0
2014-08-04,14.57,14.763,14.405,14.747,5541900.0
2014-08-05,14.854,15.073,14.763,14.886,6219100.0
2014-08-06,14.886,15.164,14.838,15.067,9696400.0
2014-08-07,15.206,15.217,14.736,14.945,4833000.0
2014-08-08,14.725,14.848,14.458,14.512,6281300.0
2014-08-09,14.725,14.848,14.458,14.512,6281300.0
2014-08-10,14.725,14.848,14.458,14.512,6281300.0
2014-08-11,14.608,14.816,14.592,14.816,3506500.0
2014-08-12,14.752,14.998,14.634,14.741,4328800.0
2014-08-13,14.832,15.271,14.57,14.779,16313900.0
2014-08-14,14.971,15.431,14.971,15.319,11298200.0
2014-08-15,15.34,15.693,15.201,15.607,9304400.0
2014-08-16,15.34,15.693,15.201,15.607,9304400.0
2014-08-17,15.34,15.693,15.201,15.607,9304400.0
2014-08-18,15.821,15.821,15.367,15.623,6922000.0
2014-08-19,15.484,16.083,15.447,15.981,7691100.0
2014-08-20,15.986,16.265,15.9,16.222,6373100.0
2014-08-21,16.131,16.393,16.045,16.276,3957500.0
2014-08-22,16.195,16.286,16.077,16.201,2982200.0
2014-08-23,16.195,16.286,16.077,16.201,2982200.0
2014-08-24,16.195,16.286,16.077,16.201,2982200.0
2014-08-25,16.254,16.844,16.238,16.742,5516500.0
2014-08-26,16.667,16.94,16.517,16.844,8082200.0
2014-08-27,16.961,17.792,16.924,17.631,15839200.0
2014-08-28,17.567,17.953,17.481,17.824,9510400.0
2014-08-29,17.878,18.751,17.873,18.751,15279900.0
2014-08-30,17.878,18.751,17.873,18.751,15279900.0
2014-08-31,17.878,18.751,17.873,18.751,15279900.0
2014-09-01,18.864,19.448,18.864,18.987,8528600.0
2014-09-02,19.202,20.247,19.143,20.075,15024900.0
2014-09-03,20.177,20.466,19.352,19.775,14021700.0
2014-09-04,19.18,19.346,18.612,18.634,11610700.0
2014-09-05,18.585,18.891,18.178,18.328,9291600.0
2014-09-06,18.585,18.891,18.178,18.328,9291600.0
2014-09-07,18.585,18.891,18.178,18.328,9291600.0
2014-09-08,18.757,18.987,17.299,17.412,12296300.0
2014-09-09,17.203,17.739,16.945,17.337,11790200.0
2014-09-10,17.095,17.363,16.726,17.063,9222600.0
2014-09-11,17.149,17.444,17.058,17.187,7878300.0
2014-09-12,16.925,17.158,16.638,16.768,8686700.0
2014-09-13,16.925,17.158,16.638,16.768,8686700.0
2014-09-14,16.925,17.158,16.638,16.768,8686700.0
2014-09-15,16.795,17.255,16.491,17.223,9560600.0
2014-09-16,17.293,18.23,17.293,17.981,13670100.0
2014-09-17,18.522,18.658,17.9,17.981,9869900.0
2014-09-18,17.927,18.002,17.569,17.699,7973500.0
2014-09-19,17.385,17.748,17.087,17.369,7744100.0
2014-09-20,17.385,17.748,17.087,17.369,7744100.0
2014-09-21,17.385,17.748,17.087,17.369,7744100.0
2014-09-22,16.822,16.93,16.096,16.546,13266800.0
2014-09-23,16.459,16.86,16.221,16.324,9513500.0
2014-09-24,15.977,16.372,15.934,16.248,8398700.0
2014-09-25,16.242,16.242,15.3,15.663,13430800.0
2014-09-26,15.544,16.481,15.495,16.156,10660900.0
2014-09-27,15.544,16.481,15.495,16.156,10660900.0
2014-09-28,15.544,16.481,15.495,16.156,10660900.0
2014-09-29,14.813,15.278,14.58,14.775,13827300.0
2014-09-30,14.634,14.84,13.626,13.702,23778700.0
2014-10-01,13.529,14.168,13.209,13.919,15459800.0
2014-10-02,14.298,14.395,13.54,13.783,13553100.0
2014-10-03,13.973,14.168,13.702,14.087,8880500.0
2014-10-04,13.973,14.168,13.702,14.087,8880500.0
2014-10-05,13.973,14.168,13.702,14.087,8880500.0
2014-10-06,16.762,16.838,15.165,15.766,24961300.0
2014-10-07,16.058,16.73,15.928,16.378,12307200.0
2014-10-08,16.708,17.028,15.82,16.481,16690800.0
2014-10-09,16.762,17.385,16.638,17.114,13565500.0
2014-10-10,16.789,17.006,16.058,16.356,11316500.0
2014-10-11,16.789,17.006,16.058,16.356,11316500.0
2014-10-12,16.789,17.006,16.058,16.356,11316500.0
2014-10-13,17.006,18.409,16.93,18.132,15537400.0
2014-10-14,17.9,18.566,17.445,18.024,14218400.0
2014-10-15,17.331,17.548,16.649,17.331,21737800.0
2014-10-16,16.54,17.374,16.459,16.876,15517800.0
2014-10-17,17.223,17.477,17.022,17.325,12654200.0
2014-10-18,17.223,17.477,17.022,17.325,12654200.0
2014-10-19,17.223,17.477,17.022,17.325,12654200.0
2014-10-20,17.147,17.228,16.324,16.324,9943700.0
2014-10-21,14.991,15.327,14.677,15.219,23749900.0
2014-10-22,15.246,15.592,14.807,14.867,9478900.0
2014-10-23,14.623,14.699,13.431,13.513,17204100.0
2014-10-24,13.756,14.693,13.567,13.946,15763000.0
2014-10-25,13.756,14.693,13.567,13.946,15763000.0
2014-10-26,13.756,14.693,13.567,13.946,15763000.0
2014-10-27,12.24,13.404,12.186,13.215,27413200.0
2014-10-28,13.854,14.271,13.545,14.163,10337800.0
2014-10-29,14.087,14.368,13.762,13.789,10954700.0
2014-10-30,14.081,14.997,14.081,14.758,9701600.0
2014-10-31,14.986,15.143,14.395,15.018,12713300.0
2014-11-01,14.986,15.143,14.395,15.018,12713300.0
2014-11-02,14.986,15.143,14.395,15.018,12713300.0
2014-11-03,14.785,14.932,14.466,14.823,7861300.0
2014-11-04,15.105,15.571,14.791,15.571,10086900.0
2014-11-05,14.861,15.002,14.336,14.336,18500300.0
2014-11-06,14.228,14.228,13.502,13.729,9359900.0
2014-11-07,13.865,14.238,13.675,14.076,7014100.0
2014-11-08,13.865,14.238,13.675,14.076,7014100.0
2014-11-09,13.865,14.238,13.675,14.076,7014100.0
2014-11-10,14.287,14.509,13.54,13.54,6511500.0
2014-11-11,13.453,13.778,13.242,13.345,6471300.0
2014-11-12,13.41,13.897,13.356,13.702,6442900.0
2014-11-13,13.935,13.946,13.491,13.491,4971300.0
2014-11-14,13.453,13.453,12.863,13.291,10698400.0
2014-11-15,13.453,13.453,12.863,13.291,10698400.0
2014-11-16,13.453,13.453,12.863,13.291,10698400.0
2014-11-17,13.706,13.951,13.511,13.614,8276700.0
2014-11-18,13.733,14.141,13.56,14.113,5214900.0
2014-11-19,14.119,14.949,14.119,14.949,10320800.0
2014-11-20,14.119,14.949,14.119,14.949,10320800.0
2014-11-21,15.204,16.247,15.204,16.192,12564000.0
2014-11-22,15.204,16.247,15.204,16.192,12564000.0
2014-11-23,15.204,16.247,15.204,16.192,12564000.0
2014-11-24,16.382,16.882,15.628,15.628,8754500.0
2014-11-25,15.742,16.192,15.736,15.856,8217100.0
2014-11-26,16.122,16.279,15.508,15.655,6923300.0
2014-11-27,15.633,16.198,15.633,15.818,7165900.0
2014-11-28,15.959,16.165,15.872,16.095,3629600.0
2014-11-29,15.959,16.165,15.872,16.095,3629600.0
2014-11-30,15.959,16.165,15.872,16.095,3629600.0
2014-12-01,15.796,16.051,14.841,15.025,8049500.0
2014-12-02,15.188,15.373,14.493,14.564,6567000.0
2014-12-03,14.732,14.949,14.559,14.656,3838900.0
2014-12-04,14.862,14.928,14.396,14.461,4272800.0
2014-12-05,14.602,14.803,14.39,14.781,3817300.0
2014-12-06,14.602,14.803,14.39,14.781,3817300.0
2014-12-07,14.602,14.803,14.39,14.781,3817300.0
2014-12-08,14.662,14.846,13.761,14.01,4482900.0
2014-12-09,13.587,13.994,13.576,13.657,5704100.0
2014-12-10,13.706,13.782,12.963,12.99,5884800.0
2014-12-11,13.136,13.609,12.925,13.543,4934700.0
2014-12-12,13.477,13.576,12.784,12.784,6945500.0
2014-12-13,13.477,13.576,12.784,12.784,6945500.0
2014-12-14,13.477,13.576,12.784,12.784,6945500.0
2014-12-15,13.12,13.12,12.107,12.168,7989900.0
2014-12-16,11.865,12.36,11.672,11.826,7745000.0
2014-12-17,11.969,12.9,11.859,12.756,10845500.0
2014-12-18,13.059,13.329,12.822,12.822,5828700.0
2014-12-19,12.933,13.4,12.933,13.4,4223800.0
2014-12-20,12.933,13.4,12.933,13.4,4223800.0
2014-12-21,12.933,13.4,12.933,13.4,4223800.0
2014-12-22,13.483,13.62,13.274,13.521,3112300.0
2014-12-23,13.604,13.659,13.318,13.472,3219600.0
2014-12-24,13.604,13.659,13.318,13.472,3219600.0
2014-12-25,13.604,13.659,13.318,13.472,3219600.0
2014-12-26,13.461,13.598,13.34,13.51,1533800.0
2014-12-27,13.461,13.598,13.34,13.51,1533800.0
2014-12-28,13.461,13.598,13.34,13.51,1533800.0
2014-12-29,13.499,13.538,13.323,13.373,2255300.0
2014-12-30,13.422,13.521,13.043,13.081,2755300.0
2014-12-31,13.422,13.521,13.043,13.081,2755300.0
2015-01-01,13.422,13.521,13.043,13.081,2755300.0
2015-01-02,12.894,13.026,12.228,12.465,4569300.0
2015-01-03,12.894,13.026,12.228,12.465,4569300.0
2015-01-04,12.894,13.026,12.228,12.465,4569300.0
2015-01-05,12.426,12.492,12.052,12.206,5467700.0
2015-01-06,12.234,12.531,12.096,12.377,7273800.0
2015-01-07,12.624,13.252,12.514,12.922,4059000.0
2015-01-08,13.081,13.197,12.778,12.966,3007500.0
2015-01-09,12.933,12.96,12.388,12.404,3657800.0
2015-01-10,12.933,12.96,12.388,12.404,3657800.0
2015-01-11,12.933,12.96,12.388,12.404,3657800.0
2015-01-12,12.415,12.657,12.118,12.19,3307100.0
2015-01-13,12.283,12.498,12.008,12.118,6596600.0
2015-01-14,12.025,12.52,11.887,12.206,6362900.0
2015-01-15,12.305,12.602,12.129,12.129,6138600.0
2015-01-16,12.333,12.591,12.234,12.272,8466900.0
2015-01-17,12.333,12.591,12.234,12.272,8466900.0
2015-01-18,12.333,12.591,12.234,12.272,8466900.0
2015-01-19,12.272,12.553,12.157,12.217,4340400.0
2015-01-20,12.492,12.591,12.118,12.162,6374600.0
2015-01-21,12.3,12.536,12.228,12.47,6467100.0
2015-01-22,12.52,12.795,12.503,12.575,9318000.0
2015-01-23,12.564,12.723,12.415,12.542,3822500.0
2015-01-24,12.564,12.723,12.415,12.542,3822500.0
2015-01-25,12.564,12.723,12.415,12.542,3822500.0
2015-01-26,12.421,12.531,12.245,12.399,4016700.0
2015-01-27,12.311,12.69,12.069,12.657,5952300.0
2015-01-28,12.459,12.602,12.113,12.113,5799500.0
2015-01-29,12.245,12.25,11.799,11.859,5338200.0
2015-01-30,11.722,11.738,11.337,11.37,6495300.0
2015-01-31,11.722,11.738,11.337,11.37,6495300.0
2015-02-01,11.722,11.738,11.337,11.37,6495300.0
2015-02-02,11.441,11.562,10.951,11.116,8782400.0
2015-02-03,11.271,11.617,11.155,11.474,8340900.0
2015-02-04,11.546,12.344,11.546,12.272,9194500.0
2015-02-05,12.157,12.872,12.151,12.542,5836200.0
2015-02-06,12.382,12.382,11.958,12.052,5667900.0
2015-02-07,12.382,12.382,11.958,12.052,5667900.0
2015-02-08,12.382,12.382,11.958,12.052,5667900.0
2015-02-09,11.942,12.36,11.859,12.36,4163500.0
