,EOG US Equity
2020-07-01,1.7137
2020-07-02,1.7137
2020-07-03,1.7137
2020-07-04,1.7137
2020-07-05,1.7137
2020-07-06,1.7137
2020-07-07,1.7137
2020-07-08,1.7137
2020-07-09,1.7137
2020-07-10,1.7137
2020-07-11,1.7137
2020-07-12,1.7137
2020-07-13,1.7137
2020-07-14,1.7137
2020-07-15,1.7137
2020-07-16,1.7137
2020-07-17,1.7137
2020-07-18,1.7137
2020-07-19,1.7137
2020-07-20,1.7137
2020-07-21,1.7137
2020-07-22,1.7137
2020-07-23,1.7137
2020-07-24,1.7137
2020-07-25,1.7137
2020-07-26,1.7137
2020-07-27,1.7137
2020-07-28,1.7137
2020-07-29,1.7137
2020-07-30,1.7137
2020-07-31,1.7137
2020-08-01,1.7137
2020-08-02,1.7137
2020-08-03,1.7137
2020-08-04,1.7137
2020-08-05,1.7137
2020-08-06,1.7137
2020-08-07,1.7137
2020-08-08,1.7137
2020-08-09,1.7137
2020-08-10,1.7137
2020-08-11,1.7137
2020-08-12,1.7137
2020-08-13,1.7137
2020-08-14,1.7137
2020-08-15,1.7137
2020-08-16,1.7137
2020-08-17,1.7137
2020-08-18,1.7137
2020-08-19,1.7137
2020-08-20,1.7137
2020-08-21,1.7137
2020-08-22,1.7137
2020-08-23,1.7137
2020-08-24,1.7137
2020-08-25,1.7137
2020-08-26,1.7137
2020-08-27,1.7137
2020-08-28,1.7137
2020-08-29,1.7137
2020-08-30,1.7137
2020-08-31,1.7137
2020-09-01,1.7137
2020-09-02,1.7137
2020-09-03,1.7137
2020-09-04,1.7137
2020-09-05,1.7137
2020-09-06,1.7137
2020-09-07,1.7137
2020-09-08,1.7137
2020-09-09,1.7137
2020-09-10,1.7137
2020-09-11,1.7137
2020-09-12,1.7137
2020-09-13,1.7137
2020-09-14,1.7137
2020-09-15,1.7137
2020-09-16,1.7137
2020-09-17,1.7137
2020-09-18,1.7137
2020-09-19,1.7137
2020-09-20,1.7137
2020-09-21,1.7137
2020-09-22,1.7137
2020-09-23,1.7137
2020-09-24,1.7137
2020-09-25,1.7137
2020-09-26,1.7137
2020-09-27,1.7137
2020-09-28,1.7137
2020-09-29,1.7137
2020-09-30,-1.4812
2020-10-01,-1.4812
2020-10-02,-1.4812
2020-10-03,-1.4812
2020-10-04,-1.4812
2020-10-05,-1.4812
2020-10-06,-1.4812
2020-10-07,-1.4812
2020-10-08,-1.4812
2020-10-09,-1.4812
2020-10-10,-1.4812
2020-10-11,-1.4812
2020-10-12,-1.4812
2020-10-13,-1.4812
2020-10-14,-1.4812
2020-10-15,-1.4812
2020-10-16,-1.4812
2020-10-17,-1.4812
2020-10-18,-1.4812
2020-10-19,-1.4812
2020-10-20,-1.4812
2020-10-21,-1.4812
2020-10-22,-1.4812
2020-10-23,-1.4812
2020-10-24,-1.4812
2020-10-25,-1.4812
2020-10-26,-1.4812
2020-10-27,-1.4812
2020-10-28,-1.4812
2020-10-29,-1.4812
2020-10-30,-1.4812
2020-10-31,-1.4812
2020-11-01,-1.4812
2020-11-02,-1.4812
2020-11-03,-1.4812
2020-11-04,-1.4812
2020-11-05,-1.4812
2020-11-06,-1.4812
2020-11-07,-1.4812
2020-11-08,-1.4812
2020-11-09,-1.4812
2020-11-10,-1.4812
2020-11-11,-1.4812
2020-11-12,-1.4812
2020-11-13,-1.4812
2020-11-14,-1.4812
2020-11-15,-1.4812
2020-11-16,-1.4812
2020-11-17,-1.4812
2020-11-18,-1.4812
2020-11-19,-1.4812
2020-11-20,-1.4812
2020-11-21,-1.4812
2020-11-22,-1.4812
2020-11-23,-1.4812
2020-11-24,-1.4812
2020-11-25,-1.4812
2020-11-26,-1.4812
2020-11-27,-1.4812
2020-11-28,-1.4812
2020-11-29,-1.4812
2020-11-30,-1.4812
2020-12-01,-1.4812
2020-12-02,-1.4812
2020-12-03,-1.4812
2020-12-04,-1.4812
2020-12-05,-1.4812
2020-12-06,-1.4812
2020-12-07,-1.4812
2020-12-08,-1.4812
2020-12-09,-1.4812
2020-12-10,-1.4812
2020-12-11,-1.4812
2020-12-12,-1.4812
2020-12-13,-1.4812
2020-12-14,-1.4812
2020-12-15,-1.4812
2020-12-16,-1.4812
2020-12-17,-1.4812
2020-12-18,-1.4812
2020-12-19,-1.4812
2020-12-20,-1.4812
2020-12-21,-1.4812
2020-12-22,-1.4812
2020-12-23,-1.4812
2020-12-24,-1.4812
2020-12-25,-1.4812
2020-12-26,-1.4812
2020-12-27,-1.4812
2020-12-28,-1.4812
2020-12-29,-1.4812
2020-12-30,-1.4812
2020-12-31,-2.9811
2021-01-01,-2.9811
2021-01-02,-2.9811
2021-01-03,-2.9811
2021-01-04,-2.9811
2021-01-05,-2.9811
2021-01-06,-2.9811
2021-01-07,-2.9811
2021-01-08,-2.9811
2021-01-09,-2.9811
2021-01-10,-2.9811
2021-01-11,-2.9811
2021-01-12,-2.9811
2021-01-13,-2.9811
2021-01-14,-2.9811
2021-01-15,-2.9811
2021-01-16,-2.9811
2021-01-17,-2.9811
2021-01-18,-2.9811
2021-01-19,-2.9811
2021-01-20,-2.9811
2021-01-21,-2.9811
2021-01-22,-2.9811
2021-01-23,-2.9811
2021-01-24,-2.9811
2021-01-25,-2.9811
2021-01-26,-2.9811
2021-01-27,-2.9811
2021-01-28,-2.9811
2021-01-29,-2.9811
2021-01-30,-2.9811
2021-01-31,-2.9811
2021-02-01,-2.9811
2021-02-02,-2.9811
2021-02-03,-2.9811
2021-02-04,-2.9811
2021-02-05,-2.9811
2021-02-06,-2.9811
2021-02-07,-2.9811
2021-02-08,-2.9811
2021-02-09,-2.9811
2021-02-10,-2.9811
2021-02-11,-2.9811
2021-02-12,-2.9811
2021-02-13,-2.9811
2021-02-14,-2.9811
2021-02-15,-2.9811
2021-02-16,-2.9811
2021-02-17,-2.9811
2021-02-18,-2.9811
2021-02-19,-2.9811
2021-02-20,-2.9811
2021-02-21,-2.9811
2021-02-22,-2.9811
2021-02-23,-2.9811
2021-02-24,-2.9811
2021-02-25,-2.9811
2021-02-26,-2.9811
2021-02-27,-2.9811
2021-02-28,-2.9811
2021-03-01,-2.9811
2021-03-02,-2.9811
2021-03-03,-2.9811
2021-03-04,-2.9811
2021-03-05,-2.9811
2021-03-06,-2.9811
2021-03-07,-2.9811
2021-03-08,-2.9811
2021-03-09,-2.9811
2021-03-10,-2.9811
2021-03-11,-2.9811
2021-03-12,-2.9811
2021-03-13,-2.9811
2021-03-14,-2.9811
2021-03-15,-2.9811
2021-03-16,-2.9811
2021-03-17,-2.9811
2021-03-18,-2.9811
2021-03-19,-2.9811
2021-03-20,-2.9811
2021-03-21,-2.9811
2021-03-22,-2.9811
2021-03-23,-2.9811
2021-03-24,-2.9811
2021-03-25,-2.9811
2021-03-26,-2.9811
2021-03-27,-2.9811
2021-03-28,-2.9811
2021-03-29,-2.9811
2021-03-30,-2.9811
2021-03-31,0.1989
2021-04-01,0.1989
2021-04-02,0.1989
2021-04-03,0.1989
2021-04-04,0.1989
2021-04-05,0.1989
2021-04-06,0.1989
2021-04-07,0.1989
2021-04-08,0.1989
2021-04-09,0.1989
2021-04-10,0.1989
2021-04-11,0.1989
2021-04-12,0.1989
2021-04-13,0.1989
2021-04-14,0.1989
2021-04-15,0.1989
2021-04-16,0.1989
2021-04-17,0.1989
2021-04-18,0.1989
2021-04-19,0.1989
2021-04-20,0.1989
2021-04-21,0.1989
2021-04-22,0.1989
2021-04-23,0.1989
2021-04-24,0.1989
2021-04-25,0.1989
2021-04-26,0.1989
2021-04-27,0.1989
2021-04-28,0.1989
2021-04-29,0.1989
2021-04-30,0.1989
2021-05-01,0.1989
2021-05-02,0.1989
2021-05-03,0.1989
2021-05-04,0.1989
2021-05-05,0.1989
2021-05-06,0.1989
2021-05-07,0.1989
2021-05-08,0.1989
2021-05-09,0.1989
2021-05-10,0.1989
2021-05-11,0.1989
2021-05-12,0.1989
2021-05-13,0.1989
2021-05-14,0.1989
2021-05-15,0.1989
2021-05-16,0.1989
2021-05-17,0.1989
2021-05-18,0.1989
2021-05-19,0.1989
2021-05-20,0.1989
2021-05-21,0.1989
2021-05-22,0.1989
2021-05-23,0.1989
2021-05-24,0.1989
2021-05-25,0.1989
2021-05-26,0.1989
2021-05-27,0.1989
2021-05-28,0.1989
2021-05-29,0.1989
2021-05-30,0.1989
2021-05-31,0.1989
2021-06-01,0.1989
2021-06-02,0.1989
2021-06-03,0.1989
2021-06-04,0.1989
2021-06-05,0.1989
2021-06-06,0.1989
2021-06-07,0.1989
2021-06-08,0.1989
2021-06-09,0.1989
2021-06-10,0.1989
2021-06-11,0.1989
2021-06-12,0.1989
2021-06-13,0.1989
2021-06-14,0.1989
2021-06-15,0.1989
2021-06-16,0.1989
2021-06-17,0.1989
2021-06-18,0.1989
2021-06-19,0.1989
2021-06-20,0.1989
2021-06-21,0.1989
2021-06-22,0.1989
2021-06-23,0.1989
2021-06-24,0.1989
2021-06-25,0.1989
2021-06-26,0.1989
2021-06-27,0.1989
2021-06-28,0.1989
2021-06-29,0.1989
2021-06-30,9.0093
2021-07-01,9.0093
2021-07-02,9.0093
2021-07-03,9.0093
2021-07-04,9.0093
2021-07-05,9.0093
2021-07-06,9.0093
2021-07-07,9.0093
2021-07-08,9.0093
2021-07-09,9.0093
2021-07-10,9.0093
2021-07-11,9.0093
2021-07-12,9.0093
2021-07-13,9.0093
2021-07-14,9.0093
2021-07-15,9.0093
2021-07-16,9.0093
2021-07-17,9.0093
2021-07-18,9.0093
2021-07-19,9.0093
2021-07-20,9.0093
2021-07-21,9.0093
2021-07-22,9.0093
2021-07-23,9.0093
2021-07-24,9.0093
2021-07-25,9.0093
2021-07-26,9.0093
2021-07-27,9.0093
2021-07-28,9.0093
2021-07-29,9.0093
2021-07-30,9.0093
2021-07-31,9.0093
2021-08-01,9.0093
2021-08-02,9.0093
2021-08-03,9.0093
2021-08-04,9.0093
2021-08-05,9.0093
2021-08-06,9.0093
2021-08-07,9.0093
2021-08-08,9.0093
2021-08-09,9.0093
2021-08-10,9.0093
2021-08-11,9.0093
2021-08-12,9.0093
2021-08-13,9.0093
2021-08-14,9.0093
2021-08-15,9.0093
2021-08-16,9.0093
2021-08-17,9.0093
2021-08-18,9.0093
2021-08-19,9.0093
2021-08-20,9.0093
2021-08-21,9.0093
2021-08-22,9.0093
2021-08-23,9.0093
2021-08-24,9.0093
2021-08-25,9.0093
2021-08-26,9.0093
2021-08-27,9.0093
2021-08-28,9.0093
2021-08-29,9.0093
2021-08-30,9.0093
2021-08-31,9.0093
2021-09-01,9.0093
2021-09-02,9.0093
2021-09-03,9.0093
2021-09-04,9.0093
2021-09-05,9.0093
2021-09-06,9.0093
2021-09-07,9.0093
2021-09-08,9.0093
2021-09-09,9.0093
2021-09-10,9.0093
2021-09-11,9.0093
2021-09-12,9.0093
2021-09-13,9.0093
2021-09-14,9.0093
2021-09-15,9.0093
2021-09-16,9.0093
2021-09-17,9.0093
2021-09-18,9.0093
2021-09-19,9.0093
2021-09-20,9.0093
2021-09-21,9.0093
2021-09-22,9.0093
2021-09-23,9.0093
2021-09-24,9.0093
2021-09-25,9.0093
2021-09-26,9.0093
2021-09-27,9.0093
2021-09-28,9.0093
2021-09-29,9.0093
2021-09-30,14.2962
2021-10-01,14.2962
2021-10-02,14.2962
2021-10-03,14.2962
2021-10-04,14.2962
2021-10-05,14.2962
2021-10-06,14.2962
2021-10-07,14.2962
2021-10-08,14.2962
2021-10-09,14.2962
2021-10-10,14.2962
2021-10-11,14.2962
2021-10-12,14.2962
2021-10-13,14.2962
2021-10-14,14.2962
2021-10-15,14.2962
2021-10-16,14.2962
2021-10-17,14.2962
2021-10-18,14.2962
2021-10-19,14.2962
2021-10-20,14.2962
2021-10-21,14.2962
2021-10-22,14.2962
2021-10-23,14.2962
2021-10-24,14.2962
2021-10-25,14.2962
2021-10-26,14.2962
2021-10-27,14.2962
2021-10-28,14.2962
2021-10-29,14.2962
2021-10-30,14.2962
2021-10-31,14.2962
2021-11-01,14.2962
2021-11-02,14.2962
2021-11-03,14.2962
2021-11-04,14.2962
2021-11-05,14.2962
2021-11-06,14.2962
2021-11-07,14.2962
2021-11-08,14.2962
2021-11-09,14.2962
2021-11-10,14.2962
2021-11-11,14.2962
2021-11-12,14.2962
2021-11-13,14.2962
2021-11-14,14.2962
2021-11-15,14.2962
2021-11-16,14.2962
2021-11-17,14.2962
2021-11-18,14.2962
2021-11-19,14.2962
2021-11-20,14.2962
2021-11-21,14.2962
2021-11-22,14.2962
2021-11-23,14.2962
2021-11-24,14.2962
2021-11-25,14.2962
2021-11-26,14.2962
2021-11-27,14.2962
2021-11-28,14.2962
2021-11-29,14.2962
2021-11-30,14.2962
2021-12-01,14.2962
2021-12-02,14.2962
2021-12-03,14.2962
2021-12-04,14.2962
2021-12-05,14.2962
2021-12-06,14.2962
2021-12-07,14.2962
2021-12-08,14.2962
2021-12-09,14.2962
2021-12-10,14.2962
2021-12-11,14.2962
2021-12-12,14.2962
2021-12-13,14.2962
2021-12-14,14.2962
2021-12-15,14.2962
2021-12-16,14.2962
2021-12-17,14.2962
2021-12-18,14.2962
2021-12-19,14.2962
2021-12-20,14.2962
2021-12-21,14.2962
2021-12-22,14.2962
2021-12-23,14.2962
2021-12-24,14.2962
2021-12-25,14.2962
2021-12-26,14.2962
2021-12-27,14.2962
2021-12-28,14.2962
2021-12-29,14.2962
2021-12-30,14.2962
2021-12-31,21.9575
2022-01-01,21.9575
2022-01-02,21.9575
2022-01-03,21.9575
2022-01-04,21.9575
2022-01-05,21.9575
2022-01-06,21.9575
2022-01-07,21.9575
2022-01-08,21.9575
2022-01-09,21.9575
2022-01-10,21.9575
2022-01-11,21.9575
2022-01-12,21.9575
2022-01-13,21.9575
2022-01-14,21.9575
2022-01-15,21.9575
2022-01-16,21.9575
2022-01-17,21.9575
2022-01-18,21.9575
2022-01-19,21.9575
2022-01-20,21.9575
2022-01-21,21.9575
2022-01-22,21.9575
2022-01-23,21.9575
2022-01-24,21.9575
2022-01-25,21.9575
2022-01-26,21.9575
2022-01-27,21.9575
2022-01-28,21.9575
2022-01-29,21.9575
2022-01-30,21.9575
2022-01-31,21.9575
2022-02-01,21.9575
2022-02-02,21.9575
2022-02-03,21.9575
2022-02-04,21.9575
2022-02-05,21.9575
2022-02-06,21.9575
2022-02-07,21.9575
2022-02-08,21.9575
2022-02-09,21.9575
2022-02-10,21.9575
2022-02-11,21.9575
2022-02-12,21.9575
2022-02-13,21.9575
2022-02-14,21.9575
2022-02-15,21.9575
2022-02-16,21.9575
2022-02-17,21.9575
2022-02-18,21.9575
2022-02-19,21.9575
2022-02-20,21.9575
2022-02-21,21.9575
2022-02-22,21.9575
2022-02-23,21.9575
2022-02-24,21.9575
2022-02-25,21.9575
2022-02-26,21.9575
2022-02-27,21.9575
2022-02-28,21.9575
2022-03-01,21.9575
2022-03-02,21.9575
2022-03-03,21.9575
2022-03-04,21.9575
2022-03-05,21.9575
2022-03-06,21.9575
2022-03-07,21.9575
2022-03-08,21.9575
2022-03-09,21.9575
2022-03-10,21.9575
2022-03-11,21.9575
2022-03-12,21.9575
2022-03-13,21.9575
2022-03-14,21.9575
2022-03-15,21.9575
2022-03-16,21.9575
2022-03-17,21.9575
2022-03-18,21.9575
2022-03-19,21.9575
2022-03-20,21.9575
2022-03-21,21.9575
2022-03-22,21.9575
2022-03-23,21.9575
2022-03-24,21.9575
2022-03-25,21.9575
2022-03-26,21.9575
2022-03-27,21.9575
2022-03-28,21.9575
2022-03-29,21.9575
2022-03-30,21.9575
2022-03-31,20.6941
2022-04-01,20.6941
2022-04-02,20.6941
2022-04-03,20.6941
2022-04-04,20.6941
2022-04-05,20.6941
2022-04-06,20.6941
2022-04-07,20.6941
2022-04-08,20.6941
2022-04-09,20.6941
2022-04-10,20.6941
2022-04-11,20.6941
2022-04-12,20.6941
2022-04-13,20.6941
2022-04-14,20.6941
2022-04-15,20.6941
2022-04-16,20.6941
2022-04-17,20.6941
2022-04-18,20.6941
2022-04-19,20.6941
2022-04-20,20.6941
2022-04-21,20.6941
2022-04-22,20.6941
2022-04-23,20.6941
2022-04-24,20.6941
2022-04-25,20.6941
2022-04-26,20.6941
2022-04-27,20.6941
2022-04-28,20.6941
2022-04-29,20.6941
2022-04-30,20.6941
2022-05-01,20.6941
2022-05-02,20.6941
2022-05-03,20.6941
2022-05-04,20.6941
2022-05-05,20.6941
2022-05-06,20.6941
2022-05-07,20.6941
2022-05-08,20.6941
2022-05-09,20.6941
2022-05-10,20.6941
2022-05-11,20.6941
2022-05-12,20.6941
2022-05-13,20.6941
2022-05-14,20.6941
2022-05-15,20.6941
2022-05-16,20.6941
2022-05-17,20.6941
2022-05-18,20.6941
2022-05-19,20.6941
2022-05-20,20.6941
2022-05-21,20.6941
2022-05-22,20.6941
2022-05-23,20.6941
2022-05-24,20.6941
2022-05-25,20.6941
2022-05-26,20.6941
2022-05-27,20.6941
2022-05-28,20.6941
2022-05-29,20.6941
2022-05-30,20.6941
2022-05-31,20.6941
2022-06-01,20.6941
2022-06-02,20.6941
2022-06-03,20.6941
2022-06-04,20.6941
2022-06-05,20.6941
2022-06-06,20.6941
2022-06-07,20.6941
2022-06-08,20.6941
2022-06-09,20.6941
2022-06-10,20.6941
2022-06-11,20.6941
2022-06-12,20.6941
2022-06-13,20.6941
2022-06-14,20.6941
2022-06-15,20.6941
2022-06-16,20.6941
2022-06-17,20.6941
2022-06-18,20.6941
2022-06-19,20.6941
2022-06-20,20.6941
2022-06-21,20.6941
2022-06-22,20.6941
2022-06-23,20.6941
2022-06-24,20.6941
2022-06-25,20.6941
2022-06-26,20.6941
2022-06-27,20.6941
2022-06-28,20.6941
2022-06-29,20.6941
2022-06-30,26.4302
2022-07-01,26.4302
2022-07-02,26.4302
2022-07-03,26.4302
2022-07-04,26.4302
2022-07-05,26.4302
2022-07-06,26.4302
2022-07-07,26.4302
2022-07-08,26.4302
2022-07-09,26.4302
2022-07-10,26.4302
2022-07-11,26.4302
2022-07-12,26.4302
2022-07-13,26.4302
2022-07-14,26.4302
2022-07-15,26.4302
2022-07-16,26.4302
2022-07-17,26.4302
2022-07-18,26.4302
2022-07-19,26.4302
2022-07-20,26.4302
2022-07-21,26.4302
2022-07-22,26.4302
2022-07-23,26.4302
2022-07-24,26.4302
2022-07-25,26.4302
2022-07-26,26.4302
2022-07-27,26.4302
2022-07-28,26.4302
2022-07-29,26.4302
2022-07-30,26.4302
2022-07-31,26.4302
2022-08-01,26.4302
2022-08-02,26.4302
2022-08-03,26.4302
2022-08-04,26.4302
2022-08-05,26.4302
2022-08-06,26.4302
2022-08-07,26.4302
2022-08-08,26.4302
2022-08-09,26.4302
2022-08-10,26.4302
2022-08-11,26.4302
2022-08-12,26.4302
2022-08-13,26.4302
2022-08-14,26.4302
2022-08-15,26.4302
2022-08-16,26.4302
2022-08-17,26.4302
2022-08-18,26.4302
2022-08-19,26.4302
2022-08-20,26.4302
2022-08-21,26.4302
2022-08-22,26.4302
2022-08-23,26.4302
2022-08-24,26.4302
2022-08-25,26.4302
2022-08-26,26.4302
2022-08-27,26.4302
2022-08-28,26.4302
2022-08-29,26.4302
2022-08-30,26.4302
2022-08-31,26.4302
2022-09-01,26.4302
2022-09-02,26.4302
2022-09-03,26.4302
2022-09-04,26.4302
2022-09-05,26.4302
2022-09-06,26.4302
2022-09-07,26.4302
2022-09-08,26.4302
2022-09-09,26.4302
2022-09-10,26.4302
2022-09-11,26.4302
2022-09-12,26.4302
2022-09-13,26.4302
2022-09-14,26.4302
2022-09-15,26.4302
2022-09-16,26.4302
2022-09-17,26.4302
2022-09-18,26.4302
2022-09-19,26.4302
2022-09-20,26.4302
2022-09-21,26.4302
2022-09-22,26.4302
2022-09-23,26.4302
2022-09-24,26.4302
2022-09-25,26.4302
2022-09-26,26.4302
2022-09-27,26.4302
2022-09-28,26.4302
2022-09-29,26.4302
2022-09-30,32.7399
2022-10-01,32.7399
2022-10-02,32.7399
2022-10-03,32.7399
2022-10-04,32.7399
2022-10-05,32.7399
2022-10-06,32.7399
2022-10-07,32.7399
2022-10-08,32.7399
2022-10-09,32.7399
2022-10-10,32.7399
2022-10-11,32.7399
2022-10-12,32.7399
2022-10-13,32.7399
2022-10-14,32.7399
2022-10-15,32.7399
2022-10-16,32.7399
2022-10-17,32.7399
2022-10-18,32.7399
2022-10-19,32.7399
2022-10-20,32.7399
2022-10-21,32.7399
2022-10-22,32.7399
2022-10-23,32.7399
2022-10-24,32.7399
2022-10-25,32.7399
2022-10-26,32.7399
2022-10-27,32.7399
2022-10-28,32.7399
2022-10-29,32.7399
2022-10-30,32.7399
2022-10-31,32.7399
2022-11-01,32.7399
2022-11-02,32.7399
2022-11-03,32.7399
2022-11-04,32.7399
2022-11-05,32.7399
2022-11-06,32.7399
2022-11-07,32.7399
2022-11-08,32.7399
2022-11-09,32.7399
2022-11-10,32.7399
2022-11-11,32.7399
2022-11-12,32.7399
2022-11-13,32.7399
2022-11-14,32.7399
2022-11-15,32.7399
2022-11-16,32.7399
2022-11-17,32.7399
2022-11-18,32.7399
2022-11-19,32.7399
2022-11-20,32.7399
2022-11-21,32.7399
2022-11-22,32.7399
2022-11-23,32.7399
2022-11-24,32.7399
2022-11-25,32.7399
2022-11-26,32.7399
2022-11-27,32.7399
2022-11-28,32.7399
2022-11-29,32.7399
2022-11-30,32.7399
2022-12-01,32.7399
2022-12-02,32.7399
2022-12-03,32.7399
2022-12-04,32.7399
2022-12-05,32.7399
2022-12-06,32.7399
2022-12-07,32.7399
2022-12-08,32.7399
2022-12-09,32.7399
2022-12-10,32.7399
2022-12-11,32.7399
2022-12-12,32.7399
2022-12-13,32.7399
2022-12-14,32.7399
2022-12-15,32.7399
2022-12-16,32.7399
2022-12-17,32.7399
2022-12-18,32.7399
2022-12-19,32.7399
2022-12-20,32.7399
2022-12-21,32.7399
2022-12-22,32.7399
2022-12-23,32.7399
2022-12-24,32.7399
2022-12-25,32.7399
2022-12-26,32.7399
2022-12-27,32.7399
2022-12-28,32.7399
2022-12-29,32.7399
2022-12-30,32.7399
2022-12-31,33.0458
2023-01-01,33.0458
2023-01-02,33.0458
2023-01-03,33.0458
2023-01-04,33.0458
2023-01-05,33.0458
2023-01-06,33.0458
2023-01-07,33.0458
2023-01-08,33.0458
2023-01-09,33.0458
2023-01-10,33.0458
2023-01-11,33.0458
2023-01-12,33.0458
2023-01-13,33.0458
2023-01-14,33.0458
2023-01-15,33.0458
2023-01-16,33.0458
2023-01-17,33.0458
2023-01-18,33.0458
2023-01-19,33.0458
2023-01-20,33.0458
2023-01-21,33.0458
2023-01-22,33.0458
2023-01-23,33.0458
2023-01-24,33.0458
2023-01-25,33.0458
2023-01-26,33.0458
2023-01-27,33.0458
2023-01-28,33.0458
2023-01-29,33.0458
2023-01-30,33.0458
2023-01-31,33.0458
2023-02-01,33.0458
2023-02-02,33.0458
2023-02-03,33.0458
2023-02-04,33.0458
2023-02-05,33.0458
2023-02-06,33.0458
2023-02-07,33.0458
2023-02-08,33.0458
2023-02-09,33.0458
2023-02-10,33.0458
2023-02-11,33.0458
2023-02-12,33.0458
2023-02-13,33.0458
2023-02-14,33.0458
2023-02-15,33.0458
2023-02-16,33.0458
2023-02-17,33.0458
2023-02-18,33.0458
2023-02-19,33.0458
2023-02-20,33.0458
2023-02-21,33.0458
