,BWXT US Equity
2020-06-23,80.5032
2020-06-24,80.5032
2020-06-25,80.5032
2020-06-26,80.5032
2020-06-27,80.5032
2020-06-28,80.5032
2020-06-29,80.5032
2020-06-30,71.1705
2020-07-01,71.1705
2020-07-02,71.1705
2020-07-03,71.1705
2020-07-04,71.1705
2020-07-05,71.1705
2020-07-06,71.1705
2020-07-07,71.1705
2020-07-08,71.1705
2020-07-09,71.1705
2020-07-10,71.1705
2020-07-11,71.1705
2020-07-12,71.1705
2020-07-13,71.1705
2020-07-14,71.1705
2020-07-15,71.1705
2020-07-16,71.1705
2020-07-17,71.1705
2020-07-18,71.1705
2020-07-19,71.1705
2020-07-20,71.1705
2020-07-21,71.1705
2020-07-22,71.1705
2020-07-23,71.1705
2020-07-24,71.1705
2020-07-25,71.1705
2020-07-26,71.1705
2020-07-27,71.1705
2020-07-28,71.1705
2020-07-29,71.1705
2020-07-30,71.1705
2020-07-31,71.1705
2020-08-01,71.1705
2020-08-02,71.1705
2020-08-03,71.1705
2020-08-04,71.1705
2020-08-05,71.1705
2020-08-06,71.1705
2020-08-07,71.1705
2020-08-08,71.1705
2020-08-09,71.1705
2020-08-10,71.1705
2020-08-11,71.1705
2020-08-12,71.1705
2020-08-13,71.1705
2020-08-14,71.1705
2020-08-15,71.1705
2020-08-16,71.1705
2020-08-17,71.1705
2020-08-18,71.1705
2020-08-19,71.1705
2020-08-20,71.1705
2020-08-21,71.1705
2020-08-22,71.1705
2020-08-23,71.1705
2020-08-24,71.1705
2020-08-25,71.1705
2020-08-26,71.1705
2020-08-27,71.1705
2020-08-28,71.1705
2020-08-29,71.1705
2020-08-30,71.1705
2020-08-31,71.1705
2020-09-01,71.1705
2020-09-02,71.1705
2020-09-03,71.1705
2020-09-04,71.1705
2020-09-05,71.1705
2020-09-06,71.1705
2020-09-07,71.1705
2020-09-08,71.1705
2020-09-09,71.1705
2020-09-10,71.1705
2020-09-11,71.1705
2020-09-12,71.1705
2020-09-13,71.1705
2020-09-14,71.1705
2020-09-15,71.1705
2020-09-16,71.1705
2020-09-17,71.1705
2020-09-18,71.1705
2020-09-19,71.1705
2020-09-20,71.1705
2020-09-21,71.1705
2020-09-22,71.1705
2020-09-23,71.1705
2020-09-24,71.1705
2020-09-25,71.1705
2020-09-26,71.1705
2020-09-27,71.1705
2020-09-28,71.1705
2020-09-29,71.1705
2020-09-30,60.6585
2020-10-01,60.6585
2020-10-02,60.6585
2020-10-03,60.6585
2020-10-04,60.6585
2020-10-05,60.6585
2020-10-06,60.6585
2020-10-07,60.6585
2020-10-08,60.6585
2020-10-09,60.6585
2020-10-10,60.6585
2020-10-11,60.6585
2020-10-12,60.6585
2020-10-13,60.6585
2020-10-14,60.6585
2020-10-15,60.6585
2020-10-16,60.6585
2020-10-17,60.6585
2020-10-18,60.6585
2020-10-19,60.6585
2020-10-20,60.6585
2020-10-21,60.6585
2020-10-22,60.6585
2020-10-23,60.6585
2020-10-24,60.6585
2020-10-25,60.6585
2020-10-26,60.6585
2020-10-27,60.6585
2020-10-28,60.6585
2020-10-29,60.6585
2020-10-30,60.6585
2020-10-31,60.6585
2020-11-01,60.6585
2020-11-02,60.6585
2020-11-03,60.6585
2020-11-04,60.6585
2020-11-05,60.6585
2020-11-06,60.6585
2020-11-07,60.6585
2020-11-08,60.6585
2020-11-09,60.6585
2020-11-10,60.6585
2020-11-11,60.6585
2020-11-12,60.6585
2020-11-13,60.6585
2020-11-14,60.6585
2020-11-15,60.6585
2020-11-16,60.6585
2020-11-17,60.6585
2020-11-18,60.6585
2020-11-19,60.6585
2020-11-20,60.6585
2020-11-21,60.6585
2020-11-22,60.6585
2020-11-23,60.6585
2020-11-24,60.6585
2020-11-25,60.6585
2020-11-26,60.6585
2020-11-27,60.6585
2020-11-28,60.6585
2020-11-29,60.6585
2020-11-30,60.6585
2020-12-01,60.6585
2020-12-02,60.6585
2020-12-03,60.6585
2020-12-04,60.6585
2020-12-05,60.6585
2020-12-06,60.6585
2020-12-07,60.6585
2020-12-08,60.6585
2020-12-09,60.6585
2020-12-10,60.6585
2020-12-11,60.6585
2020-12-12,60.6585
2020-12-13,60.6585
2020-12-14,60.6585
2020-12-15,60.6585
2020-12-16,60.6585
2020-12-17,60.6585
2020-12-18,60.6585
2020-12-19,60.6585
2020-12-20,60.6585
2020-12-21,60.6585
2020-12-22,60.6585
2020-12-23,60.6585
2020-12-24,60.6585
2020-12-25,60.6585
2020-12-26,60.6585
2020-12-27,60.6585
2020-12-28,60.6585
2020-12-29,60.6585
2020-12-30,60.6585
2020-12-31,54.5411
2021-01-01,54.5411
2021-01-02,54.5411
2021-01-03,54.5411
2021-01-04,54.5411
2021-01-05,54.5411
2021-01-06,54.5411
2021-01-07,54.5411
2021-01-08,54.5411
2021-01-09,54.5411
2021-01-10,54.5411
2021-01-11,54.5411
2021-01-12,54.5411
2021-01-13,54.5411
2021-01-14,54.5411
2021-01-15,54.5411
2021-01-16,54.5411
2021-01-17,54.5411
2021-01-18,54.5411
2021-01-19,54.5411
2021-01-20,54.5411
2021-01-21,54.5411
2021-01-22,54.5411
2021-01-23,54.5411
2021-01-24,54.5411
2021-01-25,54.5411
2021-01-26,54.5411
2021-01-27,54.5411
2021-01-28,54.5411
2021-01-29,54.5411
2021-01-30,54.5411
2021-01-31,54.5411
2021-02-01,54.5411
2021-02-02,54.5411
2021-02-03,54.5411
2021-02-04,54.5411
2021-02-05,54.5411
2021-02-06,54.5411
2021-02-07,54.5411
2021-02-08,54.5411
2021-02-09,54.5411
2021-02-10,54.5411
2021-02-11,54.5411
2021-02-12,54.5411
2021-02-13,54.5411
2021-02-14,54.5411
2021-02-15,54.5411
2021-02-16,54.5411
2021-02-17,54.5411
2021-02-18,54.5411
2021-02-19,54.5411
2021-02-20,54.5411
2021-02-21,54.5411
2021-02-22,54.5411
2021-02-23,54.5411
2021-02-24,54.5411
2021-02-25,54.5411
2021-02-26,54.5411
2021-02-27,54.5411
2021-02-28,54.5411
2021-03-01,54.5411
2021-03-02,54.5411
2021-03-03,54.5411
2021-03-04,54.5411
2021-03-05,54.5411
2021-03-06,54.5411
2021-03-07,54.5411
2021-03-08,54.5411
2021-03-09,54.5411
2021-03-10,54.5411
2021-03-11,54.5411
2021-03-12,54.5411
2021-03-13,54.5411
2021-03-14,54.5411
2021-03-15,54.5411
2021-03-16,54.5411
2021-03-17,54.5411
2021-03-18,54.5411
2021-03-19,54.5411
2021-03-20,54.5411
2021-03-21,54.5411
2021-03-22,54.5411
2021-03-23,54.5411
2021-03-24,54.5411
2021-03-25,54.5411
2021-03-26,54.5411
2021-03-27,54.5411
2021-03-28,54.5411
2021-03-29,54.5411
2021-03-30,54.5411
2021-03-31,50.2731
2021-04-01,50.2731
2021-04-02,50.2731
2021-04-03,50.2731
2021-04-04,50.2731
2021-04-05,50.2731
2021-04-06,50.2731
2021-04-07,50.2731
2021-04-08,50.2731
2021-04-09,50.2731
2021-04-10,50.2731
2021-04-11,50.2731
2021-04-12,50.2731
2021-04-13,50.2731
2021-04-14,50.2731
2021-04-15,50.2731
2021-04-16,50.2731
2021-04-17,50.2731
2021-04-18,50.2731
2021-04-19,50.2731
2021-04-20,50.2731
2021-04-21,50.2731
2021-04-22,50.2731
2021-04-23,50.2731
2021-04-24,50.2731
2021-04-25,50.2731
2021-04-26,50.2731
2021-04-27,50.2731
2021-04-28,50.2731
2021-04-29,50.2731
2021-04-30,50.2731
2021-05-01,50.2731
2021-05-02,50.2731
2021-05-03,50.2731
2021-05-04,50.2731
2021-05-05,50.2731
2021-05-06,50.2731
2021-05-07,50.2731
2021-05-08,50.2731
2021-05-09,50.2731
2021-05-10,50.2731
2021-05-11,50.2731
2021-05-12,50.2731
2021-05-13,50.2731
2021-05-14,50.2731
2021-05-15,50.2731
2021-05-16,50.2731
2021-05-17,50.2731
2021-05-18,50.2731
2021-05-19,50.2731
2021-05-20,50.2731
2021-05-21,50.2731
2021-05-22,50.2731
2021-05-23,50.2731
2021-05-24,50.2731
2021-05-25,50.2731
2021-05-26,50.2731
2021-05-27,50.2731
2021-05-28,50.2731
2021-05-29,50.2731
2021-05-30,50.2731
2021-05-31,50.2731
2021-06-01,50.2731
2021-06-02,50.2731
2021-06-03,50.2731
2021-06-04,50.2731
2021-06-05,50.2731
2021-06-06,50.2731
2021-06-07,50.2731
2021-06-08,50.2731
2021-06-09,50.2731
2021-06-10,50.2731
2021-06-11,50.2731
2021-06-12,50.2731
2021-06-13,50.2731
2021-06-14,50.2731
2021-06-15,50.2731
2021-06-16,50.2731
2021-06-17,50.2731
2021-06-18,50.2731
2021-06-19,50.2731
2021-06-20,50.2731
2021-06-21,50.2731
2021-06-22,50.2731
2021-06-23,50.2731
2021-06-24,50.2731
2021-06-25,50.2731
2021-06-26,50.2731
2021-06-27,50.2731
2021-06-28,50.2731
2021-06-29,50.2731
2021-06-30,45.0241
2021-07-01,45.0241
2021-07-02,45.0241
2021-07-03,45.0241
2021-07-04,45.0241
2021-07-05,45.0241
2021-07-06,45.0241
2021-07-07,45.0241
2021-07-08,45.0241
2021-07-09,45.0241
2021-07-10,45.0241
2021-07-11,45.0241
2021-07-12,45.0241
2021-07-13,45.0241
2021-07-14,45.0241
2021-07-15,45.0241
2021-07-16,45.0241
2021-07-17,45.0241
2021-07-18,45.0241
2021-07-19,45.0241
2021-07-20,45.0241
2021-07-21,45.0241
2021-07-22,45.0241
2021-07-23,45.0241
2021-07-24,45.0241
2021-07-25,45.0241
2021-07-26,45.0241
2021-07-27,45.0241
2021-07-28,45.0241
2021-07-29,45.0241
2021-07-30,45.0241
2021-07-31,45.0241
2021-08-01,45.0241
2021-08-02,45.0241
2021-08-03,45.0241
2021-08-04,45.0241
2021-08-05,45.0241
2021-08-06,45.0241
2021-08-07,45.0241
2021-08-08,45.0241
2021-08-09,45.0241
2021-08-10,45.0241
2021-08-11,45.0241
2021-08-12,45.0241
2021-08-13,45.0241
2021-08-14,45.0241
2021-08-15,45.0241
2021-08-16,45.0241
2021-08-17,45.0241
2021-08-18,45.0241
2021-08-19,45.0241
2021-08-20,45.0241
2021-08-21,45.0241
2021-08-22,45.0241
2021-08-23,45.0241
2021-08-24,45.0241
2021-08-25,45.0241
2021-08-26,45.0241
2021-08-27,45.0241
2021-08-28,45.0241
2021-08-29,45.0241
2021-08-30,45.0241
2021-08-31,45.0241
2021-09-01,45.0241
2021-09-02,45.0241
2021-09-03,45.0241
2021-09-04,45.0241
2021-09-05,45.0241
2021-09-06,45.0241
2021-09-07,45.0241
2021-09-08,45.0241
2021-09-09,45.0241
2021-09-10,45.0241
2021-09-11,45.0241
2021-09-12,45.0241
2021-09-13,45.0241
2021-09-14,45.0241
2021-09-15,45.0241
2021-09-16,45.0241
2021-09-17,45.0241
2021-09-18,45.0241
2021-09-19,45.0241
2021-09-20,45.0241
2021-09-21,45.0241
2021-09-22,45.0241
2021-09-23,45.0241
2021-09-24,45.0241
2021-09-25,45.0241
2021-09-26,45.0241
2021-09-27,45.0241
2021-09-28,45.0241
2021-09-29,45.0241
2021-09-30,45.1487
2021-10-01,45.1487
2021-10-02,45.1487
2021-10-03,45.1487
2021-10-04,45.1487
2021-10-05,45.1487
2021-10-06,45.1487
2021-10-07,45.1487
2021-10-08,45.1487
2021-10-09,45.1487
2021-10-10,45.1487
2021-10-11,45.1487
2021-10-12,45.1487
2021-10-13,45.1487
2021-10-14,45.1487
2021-10-15,45.1487
2021-10-16,45.1487
2021-10-17,45.1487
2021-10-18,45.1487
2021-10-19,45.1487
2021-10-20,45.1487
2021-10-21,45.1487
2021-10-22,45.1487
2021-10-23,45.1487
2021-10-24,45.1487
2021-10-25,45.1487
2021-10-26,45.1487
2021-10-27,45.1487
2021-10-28,45.1487
2021-10-29,45.1487
2021-10-30,45.1487
2021-10-31,45.1487
2021-11-01,45.1487
2021-11-02,45.1487
2021-11-03,45.1487
2021-11-04,45.1487
2021-11-05,45.1487
2021-11-06,45.1487
2021-11-07,45.1487
2021-11-08,45.1487
2021-11-09,45.1487
2021-11-10,45.1487
2021-11-11,45.1487
2021-11-12,45.1487
2021-11-13,45.1487
2021-11-14,45.1487
2021-11-15,45.1487
2021-11-16,45.1487
2021-11-17,45.1487
2021-11-18,45.1487
2021-11-19,45.1487
2021-11-20,45.1487
2021-11-21,45.1487
2021-11-22,45.1487
2021-11-23,45.1487
2021-11-24,45.1487
2021-11-25,45.1487
2021-11-26,45.1487
2021-11-27,45.1487
2021-11-28,45.1487
2021-11-29,45.1487
2021-11-30,45.1487
2021-12-01,45.1487
2021-12-02,45.1487
2021-12-03,45.1487
2021-12-04,45.1487
2021-12-05,45.1487
2021-12-06,45.1487
2021-12-07,45.1487
2021-12-08,45.1487
2021-12-09,45.1487
2021-12-10,45.1487
2021-12-11,45.1487
2021-12-12,45.1487
2021-12-13,45.1487
2021-12-14,45.1487
2021-12-15,45.1487
2021-12-16,45.1487
2021-12-17,45.1487
2021-12-18,45.1487
2021-12-19,45.1487
2021-12-20,45.1487
2021-12-21,45.1487
2021-12-22,45.1487
2021-12-23,45.1487
2021-12-24,45.1487
2021-12-25,45.1487
2021-12-26,45.1487
2021-12-27,45.1487
2021-12-28,45.1487
2021-12-29,45.1487
2021-12-30,45.1487
2021-12-31,48.7467
2022-01-01,48.7467
2022-01-02,48.7467
2022-01-03,48.7467
2022-01-04,48.7467
2022-01-05,48.7467
2022-01-06,48.7467
2022-01-07,48.7467
2022-01-08,48.7467
2022-01-09,48.7467
2022-01-10,48.7467
2022-01-11,48.7467
2022-01-12,48.7467
2022-01-13,48.7467
2022-01-14,48.7467
2022-01-15,48.7467
2022-01-16,48.7467
2022-01-17,48.7467
2022-01-18,48.7467
2022-01-19,48.7467
2022-01-20,48.7467
2022-01-21,48.7467
2022-01-22,48.7467
2022-01-23,48.7467
2022-01-24,48.7467
2022-01-25,48.7467
2022-01-26,48.7467
2022-01-27,48.7467
2022-01-28,48.7467
2022-01-29,48.7467
2022-01-30,48.7467
2022-01-31,48.7467
2022-02-01,48.7467
2022-02-02,48.7467
2022-02-03,48.7467
2022-02-04,48.7467
2022-02-05,48.7467
2022-02-06,48.7467
2022-02-07,48.7467
2022-02-08,48.7467
2022-02-09,48.7467
2022-02-10,48.7467
2022-02-11,48.7467
2022-02-12,48.7467
2022-02-13,48.7467
2022-02-14,48.7467
2022-02-15,48.7467
2022-02-16,48.7467
2022-02-17,48.7467
2022-02-18,48.7467
2022-02-19,48.7467
2022-02-20,48.7467
2022-02-21,48.7467
2022-02-22,48.7467
2022-02-23,48.7467
2022-02-24,48.7467
2022-02-25,48.7467
2022-02-26,48.7467
2022-02-27,48.7467
2022-02-28,48.7467
2022-03-01,48.7467
2022-03-02,48.7467
2022-03-03,48.7467
2022-03-04,48.7467
2022-03-05,48.7467
2022-03-06,48.7467
2022-03-07,48.7467
2022-03-08,48.7467
2022-03-09,48.7467
2022-03-10,48.7467
2022-03-11,48.7467
2022-03-12,48.7467
2022-03-13,48.7467
2022-03-14,48.7467
2022-03-15,48.7467
2022-03-16,48.7467
2022-03-17,48.7467
2022-03-18,48.7467
2022-03-19,48.7467
2022-03-20,48.7467
2022-03-21,48.7467
2022-03-22,48.7467
2022-03-23,48.7467
2022-03-24,48.7467
2022-03-25,48.7467
2022-03-26,48.7467
2022-03-27,48.7467
2022-03-28,48.7467
2022-03-29,48.7467
2022-03-30,48.7467
2022-03-31,44.8486
2022-04-01,44.8486
2022-04-02,44.8486
2022-04-03,44.8486
2022-04-04,44.8486
2022-04-05,44.8486
2022-04-06,44.8486
2022-04-07,44.8486
2022-04-08,44.8486
2022-04-09,44.8486
2022-04-10,44.8486
2022-04-11,44.8486
2022-04-12,44.8486
2022-04-13,44.8486
2022-04-14,44.8486
2022-04-15,44.8486
2022-04-16,44.8486
2022-04-17,44.8486
2022-04-18,44.8486
2022-04-19,44.8486
2022-04-20,44.8486
2022-04-21,44.8486
2022-04-22,44.8486
2022-04-23,44.8486
2022-04-24,44.8486
2022-04-25,44.8486
2022-04-26,44.8486
2022-04-27,44.8486
2022-04-28,44.8486
2022-04-29,44.8486
2022-04-30,44.8486
2022-05-01,44.8486
2022-05-02,44.8486
2022-05-03,44.8486
2022-05-04,44.8486
2022-05-05,44.8486
2022-05-06,44.8486
2022-05-07,44.8486
2022-05-08,44.8486
2022-05-09,44.8486
2022-05-10,44.8486
2022-05-11,44.8486
2022-05-12,44.8486
2022-05-13,44.8486
2022-05-14,44.8486
2022-05-15,44.8486
2022-05-16,44.8486
2022-05-17,44.8486
2022-05-18,44.8486
2022-05-19,44.8486
2022-05-20,44.8486
2022-05-21,44.8486
2022-05-22,44.8486
2022-05-23,44.8486
2022-05-24,44.8486
2022-05-25,44.8486
2022-05-26,44.8486
2022-05-27,44.8486
2022-05-28,44.8486
2022-05-29,44.8486
2022-05-30,44.8486
2022-05-31,44.8486
2022-06-01,44.8486
2022-06-02,44.8486
2022-06-03,44.8486
2022-06-04,44.8486
2022-06-05,44.8486
2022-06-06,44.8486
2022-06-07,44.8486
2022-06-08,44.8486
2022-06-09,44.8486
2022-06-10,44.8486
2022-06-11,44.8486
2022-06-12,44.8486
2022-06-13,44.8486
2022-06-14,44.8486
2022-06-15,44.8486
2022-06-16,44.8486
2022-06-17,44.8486
2022-06-18,44.8486
2022-06-19,44.8486
2022-06-20,44.8486
2022-06-21,44.8486
2022-06-22,44.8486
2022-06-23,44.8486
2022-06-24,44.8486
2022-06-25,44.8486
2022-06-26,44.8486
2022-06-27,44.8486
2022-06-28,44.8486
2022-06-29,44.8486
2022-06-30,43.9258
2022-07-01,43.9258
2022-07-02,43.9258
2022-07-03,43.9258
2022-07-04,43.9258
2022-07-05,43.9258
2022-07-06,43.9258
2022-07-07,43.9258
2022-07-08,43.9258
2022-07-09,43.9258
2022-07-10,43.9258
2022-07-11,43.9258
2022-07-12,43.9258
2022-07-13,43.9258
2022-07-14,43.9258
2022-07-15,43.9258
2022-07-16,43.9258
2022-07-17,43.9258
2022-07-18,43.9258
2022-07-19,43.9258
2022-07-20,43.9258
2022-07-21,43.9258
2022-07-22,43.9258
2022-07-23,43.9258
2022-07-24,43.9258
2022-07-25,43.9258
2022-07-26,43.9258
2022-07-27,43.9258
2022-07-28,43.9258
2022-07-29,43.9258
2022-07-30,43.9258
2022-07-31,43.9258
2022-08-01,43.9258
2022-08-02,43.9258
2022-08-03,43.9258
2022-08-04,43.9258
2022-08-05,43.9258
2022-08-06,43.9258
2022-08-07,43.9258
2022-08-08,43.9258
2022-08-09,43.9258
2022-08-10,43.9258
2022-08-11,43.9258
2022-08-12,43.9258
2022-08-13,43.9258
2022-08-14,43.9258
2022-08-15,43.9258
2022-08-16,43.9258
2022-08-17,43.9258
2022-08-18,43.9258
2022-08-19,43.9258
2022-08-20,43.9258
2022-08-21,43.9258
2022-08-22,43.9258
2022-08-23,43.9258
2022-08-24,43.9258
2022-08-25,43.9258
2022-08-26,43.9258
2022-08-27,43.9258
2022-08-28,43.9258
2022-08-29,43.9258
2022-08-30,43.9258
2022-08-31,43.9258
2022-09-01,43.9258
2022-09-02,43.9258
2022-09-03,43.9258
2022-09-04,43.9258
2022-09-05,43.9258
2022-09-06,43.9258
2022-09-07,43.9258
2022-09-08,43.9258
2022-09-09,43.9258
2022-09-10,43.9258
2022-09-11,43.9258
2022-09-12,43.9258
2022-09-13,43.9258
2022-09-14,43.9258
2022-09-15,43.9258
2022-09-16,43.9258
2022-09-17,43.9258
2022-09-18,43.9258
2022-09-19,43.9258
2022-09-20,43.9258
2022-09-21,43.9258
2022-09-22,43.9258
2022-09-23,43.9258
2022-09-24,43.9258
2022-09-25,43.9258
2022-09-26,43.9258
2022-09-27,43.9258
2022-09-28,43.9258
2022-09-29,43.9258
2022-09-30,48.347
2022-10-01,48.347
2022-10-02,48.347
2022-10-03,48.347
2022-10-04,48.347
2022-10-05,48.347
2022-10-06,48.347
2022-10-07,48.347
2022-10-08,48.347
2022-10-09,48.347
2022-10-10,48.347
2022-10-11,48.347
2022-10-12,48.347
2022-10-13,48.347
2022-10-14,48.347
2022-10-15,48.347
2022-10-16,48.347
2022-10-17,48.347
2022-10-18,48.347
2022-10-19,48.347
2022-10-20,48.347
2022-10-21,48.347
2022-10-22,48.347
2022-10-23,48.347
2022-10-24,48.347
2022-10-25,48.347
2022-10-26,48.347
2022-10-27,48.347
2022-10-28,48.347
2022-10-29,48.347
2022-10-30,48.347
2022-10-31,48.347
2022-11-01,48.347
2022-11-02,48.347
2022-11-03,48.347
2022-11-04,48.347
2022-11-05,48.347
2022-11-06,48.347
2022-11-07,48.347
2022-11-08,48.347
2022-11-09,48.347
2022-11-10,48.347
2022-11-11,48.347
2022-11-12,48.347
2022-11-13,48.347
2022-11-14,48.347
2022-11-15,48.347
2022-11-16,48.347
2022-11-17,48.347
2022-11-18,48.347
2022-11-19,48.347
2022-11-20,48.347
2022-11-21,48.347
2022-11-22,48.347
2022-11-23,48.347
2022-11-24,48.347
2022-11-25,48.347
2022-11-26,48.347
2022-11-27,48.347
2022-11-28,48.347
2022-11-29,48.347
2022-11-30,48.347
2022-12-01,48.347
2022-12-02,48.347
2022-12-03,48.347
2022-12-04,48.347
2022-12-05,48.347
2022-12-06,48.347
2022-12-07,48.347
2022-12-08,48.347
2022-12-09,48.347
2022-12-10,48.347
2022-12-11,48.347
2022-12-12,48.347
2022-12-13,48.347
2022-12-14,48.347
2022-12-15,48.347
2022-12-16,48.347
2022-12-17,48.347
2022-12-18,48.347
2022-12-19,48.347
2022-12-20,48.347
2022-12-21,48.347
2022-12-22,48.347
2022-12-23,48.347
2022-12-24,48.347
2022-12-25,48.347
2022-12-26,48.347
2022-12-27,48.347
2022-12-28,48.347
2022-12-29,48.347
2022-12-30,48.347
2022-12-31,34.3838
2023-01-01,34.3838
2023-01-02,34.3838
2023-01-03,34.3838
2023-01-04,34.3838
2023-01-05,34.3838
2023-01-06,34.3838
2023-01-07,34.3838
2023-01-08,34.3838
2023-01-09,34.3838
2023-01-10,34.3838
2023-01-11,34.3838
2023-01-12,34.3838
2023-01-13,34.3838
2023-01-14,34.3838
2023-01-15,34.3838
2023-01-16,34.3838
2023-01-17,34.3838
2023-01-18,34.3838
2023-01-19,34.3838
2023-01-20,34.3838
2023-01-21,34.3838
2023-01-22,34.3838
2023-01-23,34.3838
2023-01-24,34.3838
2023-01-25,34.3838
2023-01-26,34.3838
2023-01-27,34.3838
2023-01-28,34.3838
2023-01-29,34.3838
2023-01-30,34.3838
2023-01-31,34.3838
2023-02-01,34.3838
2023-02-02,34.3838
2023-02-03,34.3838
2023-02-04,34.3838
2023-02-05,34.3838
2023-02-06,34.3838
2023-02-07,34.3838
2023-02-08,34.3838
2023-02-09,34.3838
2023-02-10,34.3838
2023-02-11,34.3838
2023-02-12,34.3838
2023-02-13,34.3838
2023-02-14,34.3838
2023-02-15,34.3838
2023-02-16,34.3838
2023-02-17,34.3838
2023-02-18,34.3838
2023-02-19,34.3838
2023-02-20,34.3838
2023-02-21,34.3838
2023-02-22,34.3838
2023-02-23,34.3838
2023-02-24,34.3838
2023-02-25,34.3838
2023-02-26,34.3838
2023-02-27,34.3838
2023-02-28,34.3838
2023-03-01,34.3838
2023-03-02,34.3838
2023-03-03,34.3838
2023-03-04,34.3838
2023-03-05,34.3838
2023-03-06,34.3838
2023-03-07,34.3838
2023-03-08,34.3838
2023-03-09,34.3838
2023-03-10,34.3838
2023-03-11,34.3838
2023-03-12,34.3838
2023-03-13,34.3838
2023-03-14,34.3838
2023-03-15,34.3838
2023-03-16,34.3838
