,DECK US Equity
2020-11-22,28.8305
2020-11-23,28.8305
2020-11-24,28.8305
2020-11-25,28.8305
2020-11-26,28.8305
2020-11-27,28.8305
2020-11-28,28.8305
2020-11-29,28.8305
2020-11-30,28.8305
2020-12-01,28.8305
2020-12-02,28.8305
2020-12-03,28.8305
2020-12-04,28.8305
2020-12-05,28.8305
2020-12-06,28.8305
2020-12-07,28.8305
2020-12-08,28.8305
2020-12-09,28.8305
2020-12-10,28.8305
2020-12-11,28.8305
2020-12-12,28.8305
2020-12-13,28.8305
2020-12-14,28.8305
2020-12-15,28.8305
2020-12-16,28.8305
2020-12-17,28.8305
2020-12-18,28.8305
2020-12-19,28.8305
2020-12-20,28.8305
2020-12-21,28.8305
2020-12-22,28.8305
2020-12-23,28.8305
2020-12-24,28.8305
2020-12-25,28.8305
2020-12-26,28.8305
2020-12-27,28.8305
2020-12-28,28.8305
2020-12-29,28.8305
2020-12-30,28.8305
2020-12-31,27.6267
2021-01-01,27.6267
2021-01-02,27.6267
2021-01-03,27.6267
2021-01-04,27.6267
2021-01-05,27.6267
2021-01-06,27.6267
2021-01-07,27.6267
2021-01-08,27.6267
2021-01-09,27.6267
2021-01-10,27.6267
2021-01-11,27.6267
2021-01-12,27.6267
2021-01-13,27.6267
2021-01-14,27.6267
2021-01-15,27.6267
2021-01-16,27.6267
2021-01-17,27.6267
2021-01-18,27.6267
2021-01-19,27.6267
2021-01-20,27.6267
2021-01-21,27.6267
2021-01-22,27.6267
2021-01-23,27.6267
2021-01-24,27.6267
2021-01-25,27.6267
2021-01-26,27.6267
2021-01-27,27.6267
2021-01-28,27.6267
2021-01-29,27.6267
2021-01-30,27.6267
2021-01-31,27.6267
2021-02-01,27.6267
2021-02-02,27.6267
2021-02-03,27.6267
2021-02-04,27.6267
2021-02-05,27.6267
2021-02-06,27.6267
2021-02-07,27.6267
2021-02-08,27.6267
2021-02-09,27.6267
2021-02-10,27.6267
2021-02-11,27.6267
2021-02-12,27.6267
2021-02-13,27.6267
2021-02-14,27.6267
2021-02-15,27.6267
2021-02-16,27.6267
2021-02-17,27.6267
2021-02-18,27.6267
2021-02-19,27.6267
2021-02-20,27.6267
2021-02-21,27.6267
2021-02-22,27.6267
2021-02-23,27.6267
2021-02-24,27.6267
2021-02-25,27.6267
2021-02-26,27.6267
2021-02-27,27.6267
2021-02-28,27.6267
2021-03-01,27.6267
2021-03-02,27.6267
2021-03-03,27.6267
2021-03-04,27.6267
2021-03-05,27.6267
2021-03-06,27.6267
2021-03-07,27.6267
2021-03-08,27.6267
2021-03-09,27.6267
2021-03-10,27.6267
2021-03-11,27.6267
2021-03-12,27.6267
2021-03-13,27.6267
2021-03-14,27.6267
2021-03-15,27.6267
2021-03-16,27.6267
2021-03-17,27.6267
2021-03-18,27.6267
2021-03-19,27.6267
2021-03-20,27.6267
2021-03-21,27.6267
2021-03-22,27.6267
2021-03-23,27.6267
2021-03-24,27.6267
2021-03-25,27.6267
2021-03-26,27.6267
2021-03-27,27.6267
2021-03-28,27.6267
2021-03-29,27.6267
2021-03-30,27.6267
2021-03-31,29.6071
2021-04-01,29.6071
2021-04-02,29.6071
2021-04-03,29.6071
2021-04-04,29.6071
2021-04-05,29.6071
2021-04-06,29.6071
2021-04-07,29.6071
2021-04-08,29.6071
2021-04-09,29.6071
2021-04-10,29.6071
2021-04-11,29.6071
2021-04-12,29.6071
2021-04-13,29.6071
2021-04-14,29.6071
2021-04-15,29.6071
2021-04-16,29.6071
2021-04-17,29.6071
2021-04-18,29.6071
2021-04-19,29.6071
2021-04-20,29.6071
2021-04-21,29.6071
2021-04-22,29.6071
2021-04-23,29.6071
2021-04-24,29.6071
2021-04-25,29.6071
2021-04-26,29.6071
2021-04-27,29.6071
2021-04-28,29.6071
2021-04-29,29.6071
2021-04-30,29.6071
2021-05-01,29.6071
2021-05-02,29.6071
2021-05-03,29.6071
2021-05-04,29.6071
2021-05-05,29.6071
2021-05-06,29.6071
2021-05-07,29.6071
2021-05-08,29.6071
2021-05-09,29.6071
2021-05-10,29.6071
2021-05-11,29.6071
2021-05-12,29.6071
2021-05-13,29.6071
2021-05-14,29.6071
2021-05-15,29.6071
2021-05-16,29.6071
2021-05-17,29.6071
2021-05-18,29.6071
2021-05-19,29.6071
2021-05-20,29.6071
2021-05-21,29.6071
2021-05-22,29.6071
2021-05-23,29.6071
2021-05-24,29.6071
2021-05-25,29.6071
2021-05-26,29.6071
2021-05-27,29.6071
2021-05-28,29.6071
2021-05-29,29.6071
2021-05-30,29.6071
2021-05-31,29.6071
2021-06-01,29.6071
2021-06-02,29.6071
2021-06-03,29.6071
2021-06-04,29.6071
2021-06-05,29.6071
2021-06-06,29.6071
2021-06-07,29.6071
2021-06-08,29.6071
2021-06-09,29.6071
2021-06-10,29.6071
2021-06-11,29.6071
2021-06-12,29.6071
2021-06-13,29.6071
2021-06-14,29.6071
2021-06-15,29.6071
2021-06-16,29.6071
2021-06-17,29.6071
2021-06-18,29.6071
2021-06-19,29.6071
2021-06-20,29.6071
2021-06-21,29.6071
2021-06-22,29.6071
2021-06-23,29.6071
2021-06-24,29.6071
2021-06-25,29.6071
2021-06-26,29.6071
2021-06-27,29.6071
2021-06-28,29.6071
2021-06-29,29.6071
2021-06-30,34.326
2021-07-01,34.326
2021-07-02,34.326
2021-07-03,34.326
2021-07-04,34.326
2021-07-05,34.326
2021-07-06,34.326
2021-07-07,34.326
2021-07-08,34.326
2021-07-09,34.326
2021-07-10,34.326
2021-07-11,34.326
2021-07-12,34.326
2021-07-13,34.326
2021-07-14,34.326
2021-07-15,34.326
2021-07-16,34.326
2021-07-17,34.326
2021-07-18,34.326
2021-07-19,34.326
2021-07-20,34.326
2021-07-21,34.326
2021-07-22,34.326
2021-07-23,34.326
2021-07-24,34.326
2021-07-25,34.326
2021-07-26,34.326
2021-07-27,34.326
2021-07-28,34.326
2021-07-29,34.326
2021-07-30,34.326
2021-07-31,34.326
2021-08-01,34.326
2021-08-02,34.326
2021-08-03,34.326
2021-08-04,34.326
2021-08-05,34.326
2021-08-06,34.326
2021-08-07,34.326
2021-08-08,34.326
2021-08-09,34.326
2021-08-10,34.326
2021-08-11,34.326
2021-08-12,34.326
2021-08-13,34.326
2021-08-14,34.326
2021-08-15,34.326
2021-08-16,34.326
2021-08-17,34.326
2021-08-18,34.326
2021-08-19,34.326
2021-08-20,34.326
2021-08-21,34.326
2021-08-22,34.326
2021-08-23,34.326
2021-08-24,34.326
2021-08-25,34.326
2021-08-26,34.326
2021-08-27,34.326
2021-08-28,34.326
2021-08-29,34.326
2021-08-30,34.326
2021-08-31,34.326
2021-09-01,34.326
2021-09-02,34.326
2021-09-03,34.326
2021-09-04,34.326
2021-09-05,34.326
2021-09-06,34.326
2021-09-07,34.326
2021-09-08,34.326
2021-09-09,34.326
2021-09-10,34.326
2021-09-11,34.326
2021-09-12,34.326
2021-09-13,34.326
2021-09-14,34.326
2021-09-15,34.326
2021-09-16,34.326
2021-09-17,34.326
2021-09-18,34.326
2021-09-19,34.326
2021-09-20,34.326
2021-09-21,34.326
2021-09-22,34.326
2021-09-23,34.326
2021-09-24,34.326
2021-09-25,34.326
2021-09-26,34.326
2021-09-27,34.326
2021-09-28,34.326
2021-09-29,34.326
2021-09-30,32.4513
2021-10-01,32.4513
2021-10-02,32.4513
2021-10-03,32.4513
2021-10-04,32.4513
2021-10-05,32.4513
2021-10-06,32.4513
2021-10-07,32.4513
2021-10-08,32.4513
2021-10-09,32.4513
2021-10-10,32.4513
2021-10-11,32.4513
2021-10-12,32.4513
2021-10-13,32.4513
2021-10-14,32.4513
2021-10-15,32.4513
2021-10-16,32.4513
2021-10-17,32.4513
2021-10-18,32.4513
2021-10-19,32.4513
2021-10-20,32.4513
2021-10-21,32.4513
2021-10-22,32.4513
2021-10-23,32.4513
2021-10-24,32.4513
2021-10-25,32.4513
2021-10-26,32.4513
2021-10-27,32.4513
2021-10-28,32.4513
2021-10-29,32.4513
2021-10-30,32.4513
2021-10-31,32.4513
2021-11-01,32.4513
2021-11-02,32.4513
2021-11-03,32.4513
2021-11-04,32.4513
2021-11-05,32.4513
2021-11-06,32.4513
2021-11-07,32.4513
2021-11-08,32.4513
2021-11-09,32.4513
2021-11-10,32.4513
2021-11-11,32.4513
2021-11-12,32.4513
2021-11-13,32.4513
2021-11-14,32.4513
2021-11-15,32.4513
2021-11-16,32.4513
2021-11-17,32.4513
2021-11-18,32.4513
2021-11-19,32.4513
2021-11-20,32.4513
2021-11-21,32.4513
2021-11-22,32.4513
2021-11-23,32.4513
2021-11-24,32.4513
2021-11-25,32.4513
2021-11-26,32.4513
2021-11-27,32.4513
2021-11-28,32.4513
2021-11-29,32.4513
2021-11-30,32.4513
2021-12-01,32.4513
2021-12-02,32.4513
2021-12-03,32.4513
2021-12-04,32.4513
2021-12-05,32.4513
2021-12-06,32.4513
2021-12-07,32.4513
2021-12-08,32.4513
2021-12-09,32.4513
2021-12-10,32.4513
2021-12-11,32.4513
2021-12-12,32.4513
2021-12-13,32.4513
2021-12-14,32.4513
2021-12-15,32.4513
2021-12-16,32.4513
2021-12-17,32.4513
2021-12-18,32.4513
2021-12-19,32.4513
2021-12-20,32.4513
2021-12-21,32.4513
2021-12-22,32.4513
2021-12-23,32.4513
2021-12-24,32.4513
2021-12-25,32.4513
2021-12-26,32.4513
2021-12-27,32.4513
2021-12-28,32.4513
2021-12-29,32.4513
2021-12-30,32.4513
2021-12-31,27.0085
2022-01-01,27.0085
2022-01-02,27.0085
2022-01-03,27.0085
2022-01-04,27.0085
2022-01-05,27.0085
2022-01-06,27.0085
2022-01-07,27.0085
2022-01-08,27.0085
2022-01-09,27.0085
2022-01-10,27.0085
2022-01-11,27.0085
2022-01-12,27.0085
2022-01-13,27.0085
2022-01-14,27.0085
2022-01-15,27.0085
2022-01-16,27.0085
2022-01-17,27.0085
2022-01-18,27.0085
2022-01-19,27.0085
2022-01-20,27.0085
2022-01-21,27.0085
2022-01-22,27.0085
2022-01-23,27.0085
2022-01-24,27.0085
2022-01-25,27.0085
2022-01-26,27.0085
2022-01-27,27.0085
2022-01-28,27.0085
2022-01-29,27.0085
2022-01-30,27.0085
2022-01-31,27.0085
2022-02-01,27.0085
2022-02-02,27.0085
2022-02-03,27.0085
2022-02-04,27.0085
2022-02-05,27.0085
2022-02-06,27.0085
2022-02-07,27.0085
2022-02-08,27.0085
2022-02-09,27.0085
2022-02-10,27.0085
2022-02-11,27.0085
2022-02-12,27.0085
2022-02-13,27.0085
2022-02-14,27.0085
2022-02-15,27.0085
2022-02-16,27.0085
2022-02-17,27.0085
2022-02-18,27.0085
2022-02-19,27.0085
2022-02-20,27.0085
2022-02-21,27.0085
2022-02-22,27.0085
2022-02-23,27.0085
2022-02-24,27.0085
2022-02-25,27.0085
2022-02-26,27.0085
2022-02-27,27.0085
2022-02-28,27.0085
2022-03-01,27.0085
2022-03-02,27.0085
2022-03-03,27.0085
2022-03-04,27.0085
2022-03-05,27.0085
2022-03-06,27.0085
2022-03-07,27.0085
2022-03-08,27.0085
2022-03-09,27.0085
2022-03-10,27.0085
2022-03-11,27.0085
2022-03-12,27.0085
2022-03-13,27.0085
2022-03-14,27.0085
2022-03-15,27.0085
2022-03-16,27.0085
2022-03-17,27.0085
2022-03-18,27.0085
2022-03-19,27.0085
2022-03-20,27.0085
2022-03-21,27.0085
2022-03-22,27.0085
2022-03-23,27.0085
2022-03-24,27.0085
2022-03-25,27.0085
2022-03-26,27.0085
2022-03-27,27.0085
2022-03-28,27.0085
2022-03-29,27.0085
2022-03-30,27.0085
2022-03-31,30.3011
2022-04-01,30.3011
2022-04-02,30.3011
2022-04-03,30.3011
2022-04-04,30.3011
2022-04-05,30.3011
2022-04-06,30.3011
2022-04-07,30.3011
2022-04-08,30.3011
2022-04-09,30.3011
2022-04-10,30.3011
2022-04-11,30.3011
2022-04-12,30.3011
2022-04-13,30.3011
2022-04-14,30.3011
2022-04-15,30.3011
2022-04-16,30.3011
2022-04-17,30.3011
2022-04-18,30.3011
2022-04-19,30.3011
2022-04-20,30.3011
2022-04-21,30.3011
2022-04-22,30.3011
2022-04-23,30.3011
2022-04-24,30.3011
2022-04-25,30.3011
2022-04-26,30.3011
2022-04-27,30.3011
2022-04-28,30.3011
2022-04-29,30.3011
2022-04-30,30.3011
2022-05-01,30.3011
2022-05-02,30.3011
2022-05-03,30.3011
2022-05-04,30.3011
2022-05-05,30.3011
2022-05-06,30.3011
2022-05-07,30.3011
2022-05-08,30.3011
2022-05-09,30.3011
2022-05-10,30.3011
2022-05-11,30.3011
2022-05-12,30.3011
2022-05-13,30.3011
2022-05-14,30.3011
2022-05-15,30.3011
2022-05-16,30.3011
2022-05-17,30.3011
2022-05-18,30.3011
2022-05-19,30.3011
2022-05-20,30.3011
2022-05-21,30.3011
2022-05-22,30.3011
2022-05-23,30.3011
2022-05-24,30.3011
2022-05-25,30.3011
2022-05-26,30.3011
2022-05-27,30.3011
2022-05-28,30.3011
2022-05-29,30.3011
2022-05-30,30.3011
2022-05-31,30.3011
2022-06-01,30.3011
2022-06-02,30.3011
2022-06-03,30.3011
2022-06-04,30.3011
2022-06-05,30.3011
2022-06-06,30.3011
2022-06-07,30.3011
2022-06-08,30.3011
2022-06-09,30.3011
2022-06-10,30.3011
2022-06-11,30.3011
2022-06-12,30.3011
2022-06-13,30.3011
2022-06-14,30.3011
2022-06-15,30.3011
2022-06-16,30.3011
2022-06-17,30.3011
2022-06-18,30.3011
2022-06-19,30.3011
2022-06-20,30.3011
2022-06-21,30.3011
2022-06-22,30.3011
2022-06-23,30.3011
2022-06-24,30.3011
2022-06-25,30.3011
2022-06-26,30.3011
2022-06-27,30.3011
2022-06-28,30.3011
2022-06-29,30.3011
2022-06-30,31.0351
2022-07-01,31.0351
2022-07-02,31.0351
2022-07-03,31.0351
2022-07-04,31.0351
2022-07-05,31.0351
2022-07-06,31.0351
2022-07-07,31.0351
2022-07-08,31.0351
2022-07-09,31.0351
2022-07-10,31.0351
2022-07-11,31.0351
2022-07-12,31.0351
2022-07-13,31.0351
2022-07-14,31.0351
2022-07-15,31.0351
2022-07-16,31.0351
2022-07-17,31.0351
2022-07-18,31.0351
2022-07-19,31.0351
2022-07-20,31.0351
2022-07-21,31.0351
2022-07-22,31.0351
2022-07-23,31.0351
2022-07-24,31.0351
2022-07-25,31.0351
2022-07-26,31.0351
2022-07-27,31.0351
2022-07-28,31.0351
2022-07-29,31.0351
2022-07-30,31.0351
2022-07-31,31.0351
2022-08-01,31.0351
2022-08-02,31.0351
2022-08-03,31.0351
2022-08-04,31.0351
2022-08-05,31.0351
2022-08-06,31.0351
2022-08-07,31.0351
2022-08-08,31.0351
2022-08-09,31.0351
2022-08-10,31.0351
2022-08-11,31.0351
2022-08-12,31.0351
2022-08-13,31.0351
2022-08-14,31.0351
2022-08-15,31.0351
2022-08-16,31.0351
2022-08-17,31.0351
2022-08-18,31.0351
2022-08-19,31.0351
2022-08-20,31.0351
2022-08-21,31.0351
2022-08-22,31.0351
2022-08-23,31.0351
2022-08-24,31.0351
2022-08-25,31.0351
2022-08-26,31.0351
2022-08-27,31.0351
2022-08-28,31.0351
2022-08-29,31.0351
2022-08-30,31.0351
2022-08-31,31.0351
2022-09-01,31.0351
2022-09-02,31.0351
2022-09-03,31.0351
2022-09-04,31.0351
2022-09-05,31.0351
2022-09-06,31.0351
2022-09-07,31.0351
2022-09-08,31.0351
2022-09-09,31.0351
2022-09-10,31.0351
2022-09-11,31.0351
2022-09-12,31.0351
2022-09-13,31.0351
2022-09-14,31.0351
2022-09-15,31.0351
2022-09-16,31.0351
2022-09-17,31.0351
2022-09-18,31.0351
2022-09-19,31.0351
2022-09-20,31.0351
2022-09-21,31.0351
2022-09-22,31.0351
2022-09-23,31.0351
2022-09-24,31.0351
2022-09-25,31.0351
2022-09-26,31.0351
2022-09-27,31.0351
2022-09-28,31.0351
2022-09-29,31.0351
2022-09-30,30.0804
2022-10-01,30.0804
2022-10-02,30.0804
2022-10-03,30.0804
2022-10-04,30.0804
2022-10-05,30.0804
2022-10-06,30.0804
2022-10-07,30.0804
2022-10-08,30.0804
2022-10-09,30.0804
2022-10-10,30.0804
2022-10-11,30.0804
2022-10-12,30.0804
2022-10-13,30.0804
2022-10-14,30.0804
2022-10-15,30.0804
2022-10-16,30.0804
2022-10-17,30.0804
2022-10-18,30.0804
2022-10-19,30.0804
2022-10-20,30.0804
2022-10-21,30.0804
2022-10-22,30.0804
2022-10-23,30.0804
2022-10-24,30.0804
2022-10-25,30.0804
2022-10-26,30.0804
2022-10-27,30.0804
2022-10-28,30.0804
2022-10-29,30.0804
2022-10-30,30.0804
2022-10-31,30.0804
2022-11-01,30.0804
2022-11-02,30.0804
2022-11-03,30.0804
2022-11-04,30.0804
2022-11-05,30.0804
2022-11-06,30.0804
2022-11-07,30.0804
2022-11-08,30.0804
2022-11-09,30.0804
2022-11-10,30.0804
2022-11-11,30.0804
2022-11-12,30.0804
2022-11-13,30.0804
2022-11-14,30.0804
2022-11-15,30.0804
2022-11-16,30.0804
2022-11-17,30.0804
2022-11-18,30.0804
2022-11-19,30.0804
2022-11-20,30.0804
2022-11-21,30.0804
2022-11-22,30.0804
2022-11-23,30.0804
2022-11-24,30.0804
2022-11-25,30.0804
2022-11-26,30.0804
2022-11-27,30.0804
2022-11-28,30.0804
2022-11-29,30.0804
2022-11-30,30.0804
2022-12-01,30.0804
2022-12-02,30.0804
2022-12-03,30.0804
2022-12-04,30.0804
2022-12-05,30.0804
2022-12-06,30.0804
2022-12-07,30.0804
2022-12-08,30.0804
2022-12-09,30.0804
2022-12-10,30.0804
2022-12-11,30.0804
2022-12-12,30.0804
2022-12-13,30.0804
2022-12-14,30.0804
2022-12-15,30.0804
2022-12-16,30.0804
2022-12-17,30.0804
2022-12-18,30.0804
2022-12-19,30.0804
2022-12-20,30.0804
2022-12-21,30.0804
2022-12-22,30.0804
2022-12-23,30.0804
2022-12-24,30.0804
2022-12-25,30.0804
2022-12-26,30.0804
2022-12-27,30.0804
2022-12-28,30.0804
2022-12-29,30.0804
2022-12-30,30.0804
2022-12-31,29.6261
2023-01-01,29.6261
2023-01-02,29.6261
2023-01-03,29.6261
2023-01-04,29.6261
2023-01-05,29.6261
2023-01-06,29.6261
2023-01-07,29.6261
2023-01-08,29.6261
2023-01-09,29.6261
2023-01-10,29.6261
2023-01-11,29.6261
2023-01-12,29.6261
2023-01-13,29.6261
2023-01-14,29.6261
2023-01-15,29.6261
2023-01-16,29.6261
2023-01-17,29.6261
2023-01-18,29.6261
2023-01-19,29.6261
2023-01-20,29.6261
2023-01-21,29.6261
2023-01-22,29.6261
2023-01-23,29.6261
2023-01-24,29.6261
2023-01-25,29.6261
2023-01-26,29.6261
2023-01-27,29.6261
2023-01-28,29.6261
2023-01-29,29.6261
2023-01-30,29.6261
2023-01-31,29.6261
2023-02-01,29.6261
2023-02-02,29.6261
2023-02-03,29.6261
2023-02-04,29.6261
2023-02-05,29.6261
2023-02-06,29.6261
2023-02-07,29.6261
2023-02-08,29.6261
2023-02-09,29.6261
2023-02-10,29.6261
2023-02-11,29.6261
2023-02-12,29.6261
2023-02-13,29.6261
2023-02-14,29.6261
2023-02-15,29.6261
2023-02-16,29.6261
2023-02-17,29.6261
2023-02-18,29.6261
2023-02-19,29.6261
2023-02-20,29.6261
2023-02-21,29.6261
2023-02-22,29.6261
2023-02-23,29.6261
2023-02-24,29.6261
2023-02-25,29.6261
2023-02-26,29.6261
2023-02-27,29.6261
2023-02-28,29.6261
2023-03-01,29.6261
2023-03-02,29.6261
2023-03-03,29.6261
2023-03-04,29.6261
2023-03-05,29.6261
2023-03-06,29.6261
2023-03-07,29.6261
2023-03-08,29.6261
2023-03-09,29.6261
2023-03-10,29.6261
2023-03-11,29.6261
2023-03-12,29.6261
2023-03-13,29.6261
2023-03-14,29.6261
2023-03-15,29.6261
2023-03-16,29.6261
