,TSCO US Equity
2020-08-24,42.5077
2020-08-25,42.5077
2020-08-26,42.5077
2020-08-27,42.5077
2020-08-28,42.5077
2020-08-29,42.5077
2020-08-30,42.5077
2020-08-31,42.5077
2020-09-01,42.5077
2020-09-02,42.5077
2020-09-03,42.5077
2020-09-04,42.5077
2020-09-05,42.5077
2020-09-06,42.5077
2020-09-07,42.5077
2020-09-08,42.5077
2020-09-09,42.5077
2020-09-10,42.5077
2020-09-11,42.5077
2020-09-12,42.5077
2020-09-13,42.5077
2020-09-14,42.5077
2020-09-15,42.5077
2020-09-16,42.5077
2020-09-17,42.5077
2020-09-18,42.5077
2020-09-19,42.5077
2020-09-20,42.5077
2020-09-21,42.5077
2020-09-22,42.5077
2020-09-23,42.5077
2020-09-24,42.5077
2020-09-25,42.5077
2020-09-26,44.9711
2020-09-27,44.9711
2020-09-28,44.9711
2020-09-29,44.9711
2020-09-30,44.9711
2020-10-01,44.9711
2020-10-02,44.9711
2020-10-03,44.9711
2020-10-04,44.9711
2020-10-05,44.9711
2020-10-06,44.9711
2020-10-07,44.9711
2020-10-08,44.9711
2020-10-09,44.9711
2020-10-10,44.9711
2020-10-11,44.9711
2020-10-12,44.9711
2020-10-13,44.9711
2020-10-14,44.9711
2020-10-15,44.9711
2020-10-16,44.9711
2020-10-17,44.9711
2020-10-18,44.9711
2020-10-19,44.9711
2020-10-20,44.9711
2020-10-21,44.9711
2020-10-22,44.9711
2020-10-23,44.9711
2020-10-24,44.9711
2020-10-25,44.9711
2020-10-26,44.9711
2020-10-27,44.9711
2020-10-28,44.9711
2020-10-29,44.9711
2020-10-30,44.9711
2020-10-31,44.9711
2020-11-01,44.9711
2020-11-02,44.9711
2020-11-03,44.9711
2020-11-04,44.9711
2020-11-05,44.9711
2020-11-06,44.9711
2020-11-07,44.9711
2020-11-08,44.9711
2020-11-09,44.9711
2020-11-10,44.9711
2020-11-11,44.9711
2020-11-12,44.9711
2020-11-13,44.9711
2020-11-14,44.9711
2020-11-15,44.9711
2020-11-16,44.9711
2020-11-17,44.9711
2020-11-18,44.9711
2020-11-19,44.9711
2020-11-20,44.9711
2020-11-21,44.9711
2020-11-22,44.9711
2020-11-23,44.9711
2020-11-24,44.9711
2020-11-25,44.9711
2020-11-26,44.9711
2020-11-27,44.9711
2020-11-28,44.9711
2020-11-29,44.9711
2020-11-30,44.9711
2020-12-01,44.9711
2020-12-02,44.9711
2020-12-03,44.9711
2020-12-04,44.9711
2020-12-05,44.9711
2020-12-06,44.9711
2020-12-07,44.9711
2020-12-08,44.9711
2020-12-09,44.9711
2020-12-10,44.9711
2020-12-11,44.9711
2020-12-12,44.9711
2020-12-13,44.9711
2020-12-14,44.9711
2020-12-15,44.9711
2020-12-16,44.9711
2020-12-17,44.9711
2020-12-18,44.9711
2020-12-19,44.9711
2020-12-20,44.9711
2020-12-21,44.9711
2020-12-22,44.9711
2020-12-23,44.9711
2020-12-24,44.9711
2020-12-25,44.9711
2020-12-26,42.9084
2020-12-27,42.9084
2020-12-28,42.9084
2020-12-29,42.9084
2020-12-30,42.9084
2020-12-31,42.9084
2021-01-01,42.9084
2021-01-02,42.9084
2021-01-03,42.9084
2021-01-04,42.9084
2021-01-05,42.9084
2021-01-06,42.9084
2021-01-07,42.9084
2021-01-08,42.9084
2021-01-09,42.9084
2021-01-10,42.9084
2021-01-11,42.9084
2021-01-12,42.9084
2021-01-13,42.9084
2021-01-14,42.9084
2021-01-15,42.9084
2021-01-16,42.9084
2021-01-17,42.9084
2021-01-18,42.9084
2021-01-19,42.9084
2021-01-20,42.9084
2021-01-21,42.9084
2021-01-22,42.9084
2021-01-23,42.9084
2021-01-24,42.9084
2021-01-25,42.9084
2021-01-26,42.9084
2021-01-27,42.9084
2021-01-28,42.9084
2021-01-29,42.9084
2021-01-30,42.9084
2021-01-31,42.9084
2021-02-01,42.9084
2021-02-02,42.9084
2021-02-03,42.9084
2021-02-04,42.9084
2021-02-05,42.9084
2021-02-06,42.9084
2021-02-07,42.9084
2021-02-08,42.9084
2021-02-09,42.9084
2021-02-10,42.9084
2021-02-11,42.9084
2021-02-12,42.9084
2021-02-13,42.9084
2021-02-14,42.9084
2021-02-15,42.9084
2021-02-16,42.9084
2021-02-17,42.9084
2021-02-18,42.9084
2021-02-19,42.9084
2021-02-20,42.9084
2021-02-21,42.9084
2021-02-22,42.9084
2021-02-23,42.9084
2021-02-24,42.9084
2021-02-25,42.9084
2021-02-26,42.9084
2021-02-27,42.9084
2021-02-28,42.9084
2021-03-01,42.9084
2021-03-02,42.9084
2021-03-03,42.9084
2021-03-04,42.9084
2021-03-05,42.9084
2021-03-06,42.9084
2021-03-07,42.9084
2021-03-08,42.9084
2021-03-09,42.9084
2021-03-10,42.9084
2021-03-11,42.9084
2021-03-12,42.9084
2021-03-13,42.9084
2021-03-14,42.9084
2021-03-15,42.9084
2021-03-16,42.9084
2021-03-17,42.9084
2021-03-18,42.9084
2021-03-19,42.9084
2021-03-20,42.9084
2021-03-21,42.9084
2021-03-22,42.9084
2021-03-23,42.9084
2021-03-24,42.9084
2021-03-25,42.9084
2021-03-26,42.9084
2021-03-27,52.8091
2021-03-28,52.8091
2021-03-29,52.8091
2021-03-30,52.8091
2021-03-31,52.8091
2021-04-01,52.8091
2021-04-02,52.8091
2021-04-03,52.8091
2021-04-04,52.8091
2021-04-05,52.8091
2021-04-06,52.8091
2021-04-07,52.8091
2021-04-08,52.8091
2021-04-09,52.8091
2021-04-10,52.8091
2021-04-11,52.8091
2021-04-12,52.8091
2021-04-13,52.8091
2021-04-14,52.8091
2021-04-15,52.8091
2021-04-16,52.8091
2021-04-17,52.8091
2021-04-18,52.8091
2021-04-19,52.8091
2021-04-20,52.8091
2021-04-21,52.8091
2021-04-22,52.8091
2021-04-23,52.8091
2021-04-24,52.8091
2021-04-25,52.8091
2021-04-26,52.8091
2021-04-27,52.8091
2021-04-28,52.8091
2021-04-29,52.8091
2021-04-30,52.8091
2021-05-01,52.8091
2021-05-02,52.8091
2021-05-03,52.8091
2021-05-04,52.8091
2021-05-05,52.8091
2021-05-06,52.8091
2021-05-07,52.8091
2021-05-08,52.8091
2021-05-09,52.8091
2021-05-10,52.8091
2021-05-11,52.8091
2021-05-12,52.8091
2021-05-13,52.8091
2021-05-14,52.8091
2021-05-15,52.8091
2021-05-16,52.8091
2021-05-17,52.8091
2021-05-18,52.8091
2021-05-19,52.8091
2021-05-20,52.8091
2021-05-21,52.8091
2021-05-22,52.8091
2021-05-23,52.8091
2021-05-24,52.8091
2021-05-25,52.8091
2021-05-26,52.8091
2021-05-27,52.8091
2021-05-28,52.8091
2021-05-29,52.8091
2021-05-30,52.8091
2021-05-31,52.8091
2021-06-01,52.8091
2021-06-02,52.8091
2021-06-03,52.8091
2021-06-04,52.8091
2021-06-05,52.8091
2021-06-06,52.8091
2021-06-07,52.8091
2021-06-08,52.8091
2021-06-09,52.8091
2021-06-10,52.8091
2021-06-11,52.8091
2021-06-12,52.8091
2021-06-13,52.8091
2021-06-14,52.8091
2021-06-15,52.8091
2021-06-16,52.8091
2021-06-17,52.8091
2021-06-18,52.8091
2021-06-19,52.8091
2021-06-20,52.8091
2021-06-21,52.8091
2021-06-22,52.8091
2021-06-23,52.8091
2021-06-24,52.8091
2021-06-25,52.8091
2021-06-26,47.7648
2021-06-27,47.7648
2021-06-28,47.7648
2021-06-29,47.7648
2021-06-30,47.7648
2021-07-01,47.7648
2021-07-02,47.7648
2021-07-03,47.7648
2021-07-04,47.7648
2021-07-05,47.7648
2021-07-06,47.7648
2021-07-07,47.7648
2021-07-08,47.7648
2021-07-09,47.7648
2021-07-10,47.7648
2021-07-11,47.7648
2021-07-12,47.7648
2021-07-13,47.7648
2021-07-14,47.7648
2021-07-15,47.7648
2021-07-16,47.7648
2021-07-17,47.7648
2021-07-18,47.7648
2021-07-19,47.7648
2021-07-20,47.7648
2021-07-21,47.7648
2021-07-22,47.7648
2021-07-23,47.7648
2021-07-24,47.7648
2021-07-25,47.7648
2021-07-26,47.7648
2021-07-27,47.7648
2021-07-28,47.7648
2021-07-29,47.7648
2021-07-30,47.7648
2021-07-31,47.7648
2021-08-01,47.7648
2021-08-02,47.7648
2021-08-03,47.7648
2021-08-04,47.7648
2021-08-05,47.7648
2021-08-06,47.7648
2021-08-07,47.7648
2021-08-08,47.7648
2021-08-09,47.7648
2021-08-10,47.7648
2021-08-11,47.7648
2021-08-12,47.7648
2021-08-13,47.7648
2021-08-14,47.7648
2021-08-15,47.7648
2021-08-16,47.7648
2021-08-17,47.7648
2021-08-18,47.7648
2021-08-19,47.7648
2021-08-20,47.7648
2021-08-21,47.7648
2021-08-22,47.7648
2021-08-23,47.7648
2021-08-24,47.7648
2021-08-25,47.7648
2021-08-26,47.7648
2021-08-27,47.7648
2021-08-28,47.7648
2021-08-29,47.7648
2021-08-30,47.7648
2021-08-31,47.7648
2021-09-01,47.7648
2021-09-02,47.7648
2021-09-03,47.7648
2021-09-04,47.7648
2021-09-05,47.7648
2021-09-06,47.7648
2021-09-07,47.7648
2021-09-08,47.7648
2021-09-09,47.7648
2021-09-10,47.7648
2021-09-11,47.7648
2021-09-12,47.7648
2021-09-13,47.7648
2021-09-14,47.7648
2021-09-15,47.7648
2021-09-16,47.7648
2021-09-17,47.7648
2021-09-18,47.7648
2021-09-19,47.7648
2021-09-20,47.7648
2021-09-21,47.7648
2021-09-22,47.7648
2021-09-23,47.7648
2021-09-24,47.7648
2021-09-25,46.7928
2021-09-26,46.7928
2021-09-27,46.7928
2021-09-28,46.7928
2021-09-29,46.7928
2021-09-30,46.7928
2021-10-01,46.7928
2021-10-02,46.7928
2021-10-03,46.7928
2021-10-04,46.7928
2021-10-05,46.7928
2021-10-06,46.7928
2021-10-07,46.7928
2021-10-08,46.7928
2021-10-09,46.7928
2021-10-10,46.7928
2021-10-11,46.7928
2021-10-12,46.7928
2021-10-13,46.7928
2021-10-14,46.7928
2021-10-15,46.7928
2021-10-16,46.7928
2021-10-17,46.7928
2021-10-18,46.7928
2021-10-19,46.7928
2021-10-20,46.7928
2021-10-21,46.7928
2021-10-22,46.7928
2021-10-23,46.7928
2021-10-24,46.7928
2021-10-25,46.7928
2021-10-26,46.7928
2021-10-27,46.7928
2021-10-28,46.7928
2021-10-29,46.7928
2021-10-30,46.7928
2021-10-31,46.7928
2021-11-01,46.7928
2021-11-02,46.7928
2021-11-03,46.7928
2021-11-04,46.7928
2021-11-05,46.7928
2021-11-06,46.7928
2021-11-07,46.7928
2021-11-08,46.7928
2021-11-09,46.7928
2021-11-10,46.7928
2021-11-11,46.7928
2021-11-12,46.7928
2021-11-13,46.7928
2021-11-14,46.7928
2021-11-15,46.7928
2021-11-16,46.7928
2021-11-17,46.7928
2021-11-18,46.7928
2021-11-19,46.7928
2021-11-20,46.7928
2021-11-21,46.7928
2021-11-22,46.7928
2021-11-23,46.7928
2021-11-24,46.7928
2021-11-25,46.7928
2021-11-26,46.7928
2021-11-27,46.7928
2021-11-28,46.7928
2021-11-29,46.7928
2021-11-30,46.7928
2021-12-01,46.7928
2021-12-02,46.7928
2021-12-03,46.7928
2021-12-04,46.7928
2021-12-05,46.7928
2021-12-06,46.7928
2021-12-07,46.7928
2021-12-08,46.7928
2021-12-09,46.7928
2021-12-10,46.7928
2021-12-11,46.7928
2021-12-12,46.7928
2021-12-13,46.7928
2021-12-14,46.7928
2021-12-15,46.7928
2021-12-16,46.7928
2021-12-17,46.7928
2021-12-18,46.7928
2021-12-19,46.7928
2021-12-20,46.7928
2021-12-21,46.7928
2021-12-22,46.7928
2021-12-23,46.7928
2021-12-24,46.7928
2021-12-25,50.7889
2021-12-26,50.7889
2021-12-27,50.7889
2021-12-28,50.7889
2021-12-29,50.7889
2021-12-30,50.7889
2021-12-31,50.7889
2022-01-01,50.7889
2022-01-02,50.7889
2022-01-03,50.7889
2022-01-04,50.7889
2022-01-05,50.7889
2022-01-06,50.7889
2022-01-07,50.7889
2022-01-08,50.7889
2022-01-09,50.7889
2022-01-10,50.7889
2022-01-11,50.7889
2022-01-12,50.7889
2022-01-13,50.7889
2022-01-14,50.7889
2022-01-15,50.7889
2022-01-16,50.7889
2022-01-17,50.7889
2022-01-18,50.7889
2022-01-19,50.7889
2022-01-20,50.7889
2022-01-21,50.7889
2022-01-22,50.7889
2022-01-23,50.7889
2022-01-24,50.7889
2022-01-25,50.7889
2022-01-26,50.7889
2022-01-27,50.7889
2022-01-28,50.7889
2022-01-29,50.7889
2022-01-30,50.7889
2022-01-31,50.7889
2022-02-01,50.7889
2022-02-02,50.7889
2022-02-03,50.7889
2022-02-04,50.7889
2022-02-05,50.7889
2022-02-06,50.7889
2022-02-07,50.7889
2022-02-08,50.7889
2022-02-09,50.7889
2022-02-10,50.7889
2022-02-11,50.7889
2022-02-12,50.7889
2022-02-13,50.7889
2022-02-14,50.7889
2022-02-15,50.7889
2022-02-16,50.7889
2022-02-17,50.7889
2022-02-18,50.7889
2022-02-19,50.7889
2022-02-20,50.7889
2022-02-21,50.7889
2022-02-22,50.7889
2022-02-23,50.7889
2022-02-24,50.7889
2022-02-25,50.7889
2022-02-26,50.7889
2022-02-27,50.7889
2022-02-28,50.7889
2022-03-01,50.7889
2022-03-02,50.7889
2022-03-03,50.7889
2022-03-04,50.7889
2022-03-05,50.7889
2022-03-06,50.7889
2022-03-07,50.7889
2022-03-08,50.7889
2022-03-09,50.7889
2022-03-10,50.7889
2022-03-11,50.7889
2022-03-12,50.7889
2022-03-13,50.7889
2022-03-14,50.7889
2022-03-15,50.7889
2022-03-16,50.7889
2022-03-17,50.7889
2022-03-18,50.7889
2022-03-19,50.7889
2022-03-20,50.7889
2022-03-21,50.7889
2022-03-22,50.7889
2022-03-23,50.7889
2022-03-24,50.7889
2022-03-25,50.7889
2022-03-26,55.0741
2022-03-27,55.0741
2022-03-28,55.0741
2022-03-29,55.0741
2022-03-30,55.0741
2022-03-31,55.0741
2022-04-01,55.0741
2022-04-02,55.0741
2022-04-03,55.0741
2022-04-04,55.0741
2022-04-05,55.0741
2022-04-06,55.0741
2022-04-07,55.0741
2022-04-08,55.0741
2022-04-09,55.0741
2022-04-10,55.0741
2022-04-11,55.0741
2022-04-12,55.0741
2022-04-13,55.0741
2022-04-14,55.0741
2022-04-15,55.0741
2022-04-16,55.0741
2022-04-17,55.0741
2022-04-18,55.0741
2022-04-19,55.0741
2022-04-20,55.0741
2022-04-21,55.0741
2022-04-22,55.0741
2022-04-23,55.0741
2022-04-24,55.0741
2022-04-25,55.0741
2022-04-26,55.0741
2022-04-27,55.0741
2022-04-28,55.0741
2022-04-29,55.0741
2022-04-30,55.0741
2022-05-01,55.0741
2022-05-02,55.0741
2022-05-03,55.0741
2022-05-04,55.0741
2022-05-05,55.0741
2022-05-06,55.0741
2022-05-07,55.0741
2022-05-08,55.0741
2022-05-09,55.0741
2022-05-10,55.0741
2022-05-11,55.0741
2022-05-12,55.0741
2022-05-13,55.0741
2022-05-14,55.0741
2022-05-15,55.0741
2022-05-16,55.0741
2022-05-17,55.0741
2022-05-18,55.0741
2022-05-19,55.0741
2022-05-20,55.0741
2022-05-21,55.0741
2022-05-22,55.0741
2022-05-23,55.0741
2022-05-24,55.0741
2022-05-25,55.0741
2022-05-26,55.0741
2022-05-27,55.0741
2022-05-28,55.0741
2022-05-29,55.0741
2022-05-30,55.0741
2022-05-31,55.0741
2022-06-01,55.0741
2022-06-02,55.0741
2022-06-03,55.0741
2022-06-04,55.0741
2022-06-05,55.0741
2022-06-06,55.0741
2022-06-07,55.0741
2022-06-08,55.0741
2022-06-09,55.0741
2022-06-10,55.0741
2022-06-11,55.0741
2022-06-12,55.0741
2022-06-13,55.0741
2022-06-14,55.0741
2022-06-15,55.0741
2022-06-16,55.0741
2022-06-17,55.0741
2022-06-18,55.0741
2022-06-19,55.0741
2022-06-20,55.0741
2022-06-21,55.0741
2022-06-22,55.0741
2022-06-23,55.0741
2022-06-24,55.0741
2022-06-25,52.8736
2022-06-26,52.8736
2022-06-27,52.8736
2022-06-28,52.8736
2022-06-29,52.8736
2022-06-30,52.8736
2022-07-01,52.8736
2022-07-02,52.8736
2022-07-03,52.8736
2022-07-04,52.8736
2022-07-05,52.8736
2022-07-06,52.8736
2022-07-07,52.8736
2022-07-08,52.8736
2022-07-09,52.8736
2022-07-10,52.8736
2022-07-11,52.8736
2022-07-12,52.8736
2022-07-13,52.8736
2022-07-14,52.8736
2022-07-15,52.8736
2022-07-16,52.8736
2022-07-17,52.8736
2022-07-18,52.8736
2022-07-19,52.8736
2022-07-20,52.8736
2022-07-21,52.8736
2022-07-22,52.8736
2022-07-23,52.8736
2022-07-24,52.8736
2022-07-25,52.8736
2022-07-26,52.8736
2022-07-27,52.8736
2022-07-28,52.8736
2022-07-29,52.8736
2022-07-30,52.8736
2022-07-31,52.8736
2022-08-01,52.8736
2022-08-02,52.8736
2022-08-03,52.8736
2022-08-04,52.8736
2022-08-05,52.8736
2022-08-06,52.8736
2022-08-07,52.8736
2022-08-08,52.8736
2022-08-09,52.8736
2022-08-10,52.8736
2022-08-11,52.8736
2022-08-12,52.8736
2022-08-13,52.8736
2022-08-14,52.8736
2022-08-15,52.8736
2022-08-16,52.8736
2022-08-17,52.8736
2022-08-18,52.8736
2022-08-19,52.8736
2022-08-20,52.8736
2022-08-21,52.8736
2022-08-22,52.8736
2022-08-23,52.8736
2022-08-24,52.8736
2022-08-25,52.8736
2022-08-26,52.8736
2022-08-27,52.8736
2022-08-28,52.8736
2022-08-29,52.8736
2022-08-30,52.8736
2022-08-31,52.8736
2022-09-01,52.8736
2022-09-02,52.8736
2022-09-03,52.8736
2022-09-04,52.8736
2022-09-05,52.8736
2022-09-06,52.8736
2022-09-07,52.8736
2022-09-08,52.8736
2022-09-09,52.8736
2022-09-10,52.8736
2022-09-11,52.8736
2022-09-12,52.8736
2022-09-13,52.8736
2022-09-14,52.8736
2022-09-15,52.8736
2022-09-16,52.8736
2022-09-17,52.8736
2022-09-18,52.8736
2022-09-19,52.8736
2022-09-20,52.8736
2022-09-21,52.8736
2022-09-22,52.8736
2022-09-23,52.8736
2022-09-24,52.4587
2022-09-25,52.4587
2022-09-26,52.4587
2022-09-27,52.4587
2022-09-28,52.4587
2022-09-29,52.4587
2022-09-30,52.4587
2022-10-01,52.4587
2022-10-02,52.4587
2022-10-03,52.4587
2022-10-04,52.4587
2022-10-05,52.4587
2022-10-06,52.4587
2022-10-07,52.4587
2022-10-08,52.4587
2022-10-09,52.4587
2022-10-10,52.4587
2022-10-11,52.4587
2022-10-12,52.4587
2022-10-13,52.4587
2022-10-14,52.4587
2022-10-15,52.4587
2022-10-16,52.4587
2022-10-17,52.4587
2022-10-18,52.4587
2022-10-19,52.4587
2022-10-20,52.4587
2022-10-21,52.4587
2022-10-22,52.4587
2022-10-23,52.4587
2022-10-24,52.4587
2022-10-25,52.4587
2022-10-26,52.4587
2022-10-27,52.4587
2022-10-28,52.4587
2022-10-29,52.4587
2022-10-30,52.4587
2022-10-31,52.4587
2022-11-01,52.4587
2022-11-02,52.4587
2022-11-03,52.4587
2022-11-04,52.4587
2022-11-05,52.4587
2022-11-06,52.4587
2022-11-07,52.4587
2022-11-08,52.4587
2022-11-09,52.4587
2022-11-10,52.4587
2022-11-11,52.4587
2022-11-12,52.4587
2022-11-13,52.4587
2022-11-14,52.4587
2022-11-15,52.4587
2022-11-16,52.4587
2022-11-17,52.4587
2022-11-18,52.4587
2022-11-19,52.4587
2022-11-20,52.4587
2022-11-21,52.4587
2022-11-22,52.4587
2022-11-23,52.4587
2022-11-24,52.4587
2022-11-25,52.4587
2022-11-26,52.4587
2022-11-27,52.4587
2022-11-28,52.4587
2022-11-29,52.4587
2022-11-30,52.4587
2022-12-01,52.4587
2022-12-02,52.4587
2022-12-03,52.4587
2022-12-04,52.4587
2022-12-05,52.4587
2022-12-06,52.4587
2022-12-07,52.4587
2022-12-08,52.4587
2022-12-09,52.4587
2022-12-10,52.4587
2022-12-11,52.4587
2022-12-12,52.4587
2022-12-13,52.4587
2022-12-14,52.4587
2022-12-15,52.4587
2022-12-16,52.4587
2022-12-17,52.4587
2022-12-18,52.4587
2022-12-19,52.4587
2022-12-20,52.4587
2022-12-21,52.4587
2022-12-22,52.4587
2022-12-23,52.4587
2022-12-24,52.4587
2022-12-25,52.4587
2022-12-26,52.4587
2022-12-27,52.4587
2022-12-28,52.4587
2022-12-29,52.4587
2022-12-30,52.4587
2022-12-31,53.8289
2023-01-01,53.8289
2023-01-02,53.8289
2023-01-03,53.8289
2023-01-04,53.8289
2023-01-05,53.8289
2023-01-06,53.8289
2023-01-07,53.8289
2023-01-08,53.8289
2023-01-09,53.8289
2023-01-10,53.8289
2023-01-11,53.8289
2023-01-12,53.8289
2023-01-13,53.8289
2023-01-14,53.8289
2023-01-15,53.8289
2023-01-16,53.8289
2023-01-17,53.8289
2023-01-18,53.8289
2023-01-19,53.8289
2023-01-20,53.8289
2023-01-21,53.8289
2023-01-22,53.8289
2023-01-23,53.8289
2023-01-24,53.8289
2023-01-25,53.8289
2023-01-26,53.8289
2023-01-27,53.8289
2023-01-28,53.8289
2023-01-29,53.8289
2023-01-30,53.8289
2023-01-31,53.8289
2023-02-01,53.8289
2023-02-02,53.8289
2023-02-03,53.8289
2023-02-04,53.8289
2023-02-05,53.8289
2023-02-06,53.8289
2023-02-07,53.8289
2023-02-08,53.8289
2023-02-09,53.8289
2023-02-10,53.8289
2023-02-11,53.8289
2023-02-12,53.8289
2023-02-13,53.8289
2023-02-14,53.8289
2023-02-15,53.8289
2023-02-16,53.8289
2023-02-17,53.8289
2023-02-18,53.8289
2023-02-19,53.8289
2023-02-20,53.8289
2023-02-21,53.8289
2023-02-22,53.8289
2023-02-23,53.8289
2023-02-24,53.8289
2023-02-25,53.8289
2023-02-26,53.8289
2023-02-27,53.8289
2023-02-28,53.8289
2023-03-01,53.8289
2023-03-02,53.8289
2023-03-03,53.8289
2023-03-04,53.8289
2023-03-05,53.8289
2023-03-06,53.8289
2023-03-07,53.8289
2023-03-08,53.8289
