,APO US Equity
2020-09-15,-17.6565
2020-09-16,-17.6565
2020-09-17,-17.6565
2020-09-18,-17.6565
2020-09-19,-17.6565
2020-09-20,-17.6565
2020-09-21,-17.6565
2020-09-22,-17.6565
2020-09-23,-17.6565
2020-09-24,-17.6565
2020-09-25,-17.6565
2020-09-26,-17.6565
2020-09-27,-17.6565
2020-09-28,-17.6565
2020-09-29,-17.6565
2020-09-30,-21.8552
2020-10-01,-21.8552
2020-10-02,-21.8552
2020-10-03,-21.8552
2020-10-04,-21.8552
2020-10-05,-21.8552
2020-10-06,-21.8552
2020-10-07,-21.8552
2020-10-08,-21.8552
2020-10-09,-21.8552
2020-10-10,-21.8552
2020-10-11,-21.8552
2020-10-12,-21.8552
2020-10-13,-21.8552
2020-10-14,-21.8552
2020-10-15,-21.8552
2020-10-16,-21.8552
2020-10-17,-21.8552
2020-10-18,-21.8552
2020-10-19,-21.8552
2020-10-20,-21.8552
2020-10-21,-21.8552
2020-10-22,-21.8552
2020-10-23,-21.8552
2020-10-24,-21.8552
2020-10-25,-21.8552
2020-10-26,-21.8552
2020-10-27,-21.8552
2020-10-28,-21.8552
2020-10-29,-21.8552
2020-10-30,-21.8552
2020-10-31,-21.8552
2020-11-01,-21.8552
2020-11-02,-21.8552
2020-11-03,-21.8552
2020-11-04,-21.8552
2020-11-05,-21.8552
2020-11-06,-21.8552
2020-11-07,-21.8552
2020-11-08,-21.8552
2020-11-09,-21.8552
2020-11-10,-21.8552
2020-11-11,-21.8552
2020-11-12,-21.8552
2020-11-13,-21.8552
2020-11-14,-21.8552
2020-11-15,-21.8552
2020-11-16,-21.8552
2020-11-17,-21.8552
2020-11-18,-21.8552
2020-11-19,-21.8552
2020-11-20,-21.8552
2020-11-21,-21.8552
2020-11-22,-21.8552
2020-11-23,-21.8552
2020-11-24,-21.8552
2020-11-25,-21.8552
2020-11-26,-21.8552
2020-11-27,-21.8552
2020-11-28,-21.8552
2020-11-29,-21.8552
2020-11-30,-21.8552
2020-12-01,-21.8552
2020-12-02,-21.8552
2020-12-03,-21.8552
2020-12-04,-21.8552
2020-12-05,-21.8552
2020-12-06,-21.8552
2020-12-07,-21.8552
2020-12-08,-21.8552
2020-12-09,-21.8552
2020-12-10,-21.8552
2020-12-11,-21.8552
2020-12-12,-21.8552
2020-12-13,-21.8552
2020-12-14,-21.8552
2020-12-15,-21.8552
2020-12-16,-21.8552
2020-12-17,-21.8552
2020-12-18,-21.8552
2020-12-19,-21.8552
2020-12-20,-21.8552
2020-12-21,-21.8552
2020-12-22,-21.8552
2020-12-23,-21.8552
2020-12-24,-21.8552
2020-12-25,-21.8552
2020-12-26,-21.8552
2020-12-27,-21.8552
2020-12-28,-21.8552
2020-12-29,-21.8552
2020-12-30,-21.8552
2020-12-31,6.2899
2021-01-01,6.2899
2021-01-02,6.2899
2021-01-03,6.2899
2021-01-04,6.2899
2021-01-05,6.2899
2021-01-06,6.2899
2021-01-07,6.2899
2021-01-08,6.2899
2021-01-09,6.2899
2021-01-10,6.2899
2021-01-11,6.2899
2021-01-12,6.2899
2021-01-13,6.2899
2021-01-14,6.2899
2021-01-15,6.2899
2021-01-16,6.2899
2021-01-17,6.2899
2021-01-18,6.2899
2021-01-19,6.2899
2021-01-20,6.2899
2021-01-21,6.2899
2021-01-22,6.2899
2021-01-23,6.2899
2021-01-24,6.2899
2021-01-25,6.2899
2021-01-26,6.2899
2021-01-27,6.2899
2021-01-28,6.2899
2021-01-29,6.2899
2021-01-30,6.2899
2021-01-31,6.2899
2021-02-01,6.2899
2021-02-02,6.2899
2021-02-03,6.2899
2021-02-04,6.2899
2021-02-05,6.2899
2021-02-06,6.2899
2021-02-07,6.2899
2021-02-08,6.2899
2021-02-09,6.2899
2021-02-10,6.2899
2021-02-11,6.2899
2021-02-12,6.2899
2021-02-13,6.2899
2021-02-14,6.2899
2021-02-15,6.2899
2021-02-16,6.2899
2021-02-17,6.2899
2021-02-18,6.2899
2021-02-19,6.2899
2021-02-20,6.2899
2021-02-21,6.2899
2021-02-22,6.2899
2021-02-23,6.2899
2021-02-24,6.2899
2021-02-25,6.2899
2021-02-26,6.2899
2021-02-27,6.2899
2021-02-28,6.2899
2021-03-01,6.2899
2021-03-02,6.2899
2021-03-03,6.2899
2021-03-04,6.2899
2021-03-05,6.2899
2021-03-06,6.2899
2021-03-07,6.2899
2021-03-08,6.2899
2021-03-09,6.2899
2021-03-10,6.2899
2021-03-11,6.2899
2021-03-12,6.2899
2021-03-13,6.2899
2021-03-14,6.2899
2021-03-15,6.2899
2021-03-16,6.2899
2021-03-17,6.2899
2021-03-18,6.2899
2021-03-19,6.2899
2021-03-20,6.2899
2021-03-21,6.2899
2021-03-22,6.2899
2021-03-23,6.2899
2021-03-24,6.2899
2021-03-25,6.2899
2021-03-26,6.2899
2021-03-27,6.2899
2021-03-28,6.2899
2021-03-29,6.2899
2021-03-30,6.2899
2021-03-31,252.2251
2021-04-01,252.2251
2021-04-02,252.2251
2021-04-03,252.2251
2021-04-04,252.2251
2021-04-05,252.2251
2021-04-06,252.2251
2021-04-07,252.2251
2021-04-08,252.2251
2021-04-09,252.2251
2021-04-10,252.2251
2021-04-11,252.2251
2021-04-12,252.2251
2021-04-13,252.2251
2021-04-14,252.2251
2021-04-15,252.2251
2021-04-16,252.2251
2021-04-17,252.2251
2021-04-18,252.2251
2021-04-19,252.2251
2021-04-20,252.2251
2021-04-21,252.2251
2021-04-22,252.2251
2021-04-23,252.2251
2021-04-24,252.2251
2021-04-25,252.2251
2021-04-26,252.2251
2021-04-27,252.2251
2021-04-28,252.2251
2021-04-29,252.2251
2021-04-30,252.2251
2021-05-01,252.2251
2021-05-02,252.2251
2021-05-03,252.2251
2021-05-04,252.2251
2021-05-05,252.2251
2021-05-06,252.2251
2021-05-07,252.2251
2021-05-08,252.2251
2021-05-09,252.2251
2021-05-10,252.2251
2021-05-11,252.2251
2021-05-12,252.2251
2021-05-13,252.2251
2021-05-14,252.2251
2021-05-15,252.2251
2021-05-16,252.2251
2021-05-17,252.2251
2021-05-18,252.2251
2021-05-19,252.2251
2021-05-20,252.2251
2021-05-21,252.2251
2021-05-22,252.2251
2021-05-23,252.2251
2021-05-24,252.2251
2021-05-25,252.2251
2021-05-26,252.2251
2021-05-27,252.2251
2021-05-28,252.2251
2021-05-29,252.2251
2021-05-30,252.2251
2021-05-31,252.2251
2021-06-01,252.2251
2021-06-02,252.2251
2021-06-03,252.2251
2021-06-04,252.2251
2021-06-05,252.2251
2021-06-06,252.2251
2021-06-07,252.2251
2021-06-08,252.2251
2021-06-09,252.2251
2021-06-10,252.2251
2021-06-11,252.2251
2021-06-12,252.2251
2021-06-13,252.2251
2021-06-14,252.2251
2021-06-15,252.2251
2021-06-16,252.2251
2021-06-17,252.2251
2021-06-18,252.2251
2021-06-19,252.2251
2021-06-20,252.2251
2021-06-21,252.2251
2021-06-22,252.2251
2021-06-23,252.2251
2021-06-24,252.2251
2021-06-25,252.2251
2021-06-26,252.2251
2021-06-27,252.2251
2021-06-28,252.2251
2021-06-29,252.2251
2021-06-30,178.6816
2021-07-01,178.6816
2021-07-02,178.6816
2021-07-03,178.6816
2021-07-04,178.6816
2021-07-05,178.6816
2021-07-06,178.6816
2021-07-07,178.6816
2021-07-08,178.6816
2021-07-09,178.6816
2021-07-10,178.6816
2021-07-11,178.6816
2021-07-12,178.6816
2021-07-13,178.6816
2021-07-14,178.6816
2021-07-15,178.6816
2021-07-16,178.6816
2021-07-17,178.6816
2021-07-18,178.6816
2021-07-19,178.6816
2021-07-20,178.6816
2021-07-21,178.6816
2021-07-22,178.6816
2021-07-23,178.6816
2021-07-24,178.6816
2021-07-25,178.6816
2021-07-26,178.6816
2021-07-27,178.6816
2021-07-28,178.6816
2021-07-29,178.6816
2021-07-30,178.6816
2021-07-31,178.6816
2021-08-01,178.6816
2021-08-02,178.6816
2021-08-03,178.6816
2021-08-04,178.6816
2021-08-05,178.6816
2021-08-06,178.6816
2021-08-07,178.6816
2021-08-08,178.6816
2021-08-09,178.6816
2021-08-10,178.6816
2021-08-11,178.6816
2021-08-12,178.6816
2021-08-13,178.6816
2021-08-14,178.6816
2021-08-15,178.6816
2021-08-16,178.6816
2021-08-17,178.6816
2021-08-18,178.6816
2021-08-19,178.6816
2021-08-20,178.6816
2021-08-21,178.6816
2021-08-22,178.6816
2021-08-23,178.6816
2021-08-24,178.6816
2021-08-25,178.6816
2021-08-26,178.6816
2021-08-27,178.6816
2021-08-28,178.6816
2021-08-29,178.6816
2021-08-30,178.6816
2021-08-31,178.6816
2021-09-01,178.6816
2021-09-02,178.6816
2021-09-03,178.6816
2021-09-04,178.6816
2021-09-05,178.6816
2021-09-06,178.6816
2021-09-07,178.6816
2021-09-08,178.6816
2021-09-09,178.6816
2021-09-10,178.6816
2021-09-11,178.6816
2021-09-12,178.6816
2021-09-13,178.6816
2021-09-14,178.6816
2021-09-15,178.6816
2021-09-16,178.6816
2021-09-17,178.6816
2021-09-18,178.6816
2021-09-19,178.6816
2021-09-20,178.6816
2021-09-21,178.6816
2021-09-22,178.6816
2021-09-23,178.6816
2021-09-24,178.6816
2021-09-25,178.6816
2021-09-26,178.6816
2021-09-27,178.6816
2021-09-28,178.6816
2021-09-29,178.6816
2021-09-30,147.5879
2021-10-01,147.5879
2021-10-02,147.5879
2021-10-03,147.5879
2021-10-04,147.5879
2021-10-05,147.5879
2021-10-06,147.5879
2021-10-07,147.5879
2021-10-08,147.5879
2021-10-09,147.5879
2021-10-10,147.5879
2021-10-11,147.5879
2021-10-12,147.5879
2021-10-13,147.5879
2021-10-14,147.5879
2021-10-15,147.5879
2021-10-16,147.5879
2021-10-17,147.5879
2021-10-18,147.5879
2021-10-19,147.5879
2021-10-20,147.5879
2021-10-21,147.5879
2021-10-22,147.5879
2021-10-23,147.5879
2021-10-24,147.5879
2021-10-25,147.5879
2021-10-26,147.5879
2021-10-27,147.5879
2021-10-28,147.5879
2021-10-29,147.5879
2021-10-30,147.5879
2021-10-31,147.5879
2021-11-01,147.5879
2021-11-02,147.5879
2021-11-03,147.5879
2021-11-04,147.5879
2021-11-05,147.5879
2021-11-06,147.5879
2021-11-07,147.5879
2021-11-08,147.5879
2021-11-09,147.5879
2021-11-10,147.5879
2021-11-11,147.5879
2021-11-12,147.5879
2021-11-13,147.5879
2021-11-14,147.5879
2021-11-15,147.5879
2021-11-16,147.5879
2021-11-17,147.5879
2021-11-18,147.5879
2021-11-19,147.5879
2021-11-20,147.5879
2021-11-21,147.5879
2021-11-22,147.5879
2021-11-23,147.5879
2021-11-24,147.5879
2021-11-25,147.5879
2021-11-26,147.5879
2021-11-27,147.5879
2021-11-28,147.5879
2021-11-29,147.5879
2021-11-30,147.5879
2021-12-01,147.5879
2021-12-02,147.5879
2021-12-03,147.5879
2021-12-04,147.5879
2021-12-05,147.5879
2021-12-06,147.5879
2021-12-07,147.5879
2021-12-08,147.5879
2021-12-09,147.5879
2021-12-10,147.5879
2021-12-11,147.5879
2021-12-12,147.5879
2021-12-13,147.5879
2021-12-14,147.5879
2021-12-15,147.5879
2021-12-16,147.5879
2021-12-17,147.5879
2021-12-18,147.5879
2021-12-19,147.5879
2021-12-20,147.5879
2021-12-21,147.5879
2021-12-22,147.5879
2021-12-23,147.5879
2021-12-24,147.5879
2021-12-25,147.5879
2021-12-26,147.5879
2021-12-27,147.5879
2021-12-28,147.5879
2021-12-29,147.5879
2021-12-30,147.5879
2021-12-31,86.262
2022-01-01,86.262
2022-01-02,86.262
2022-01-03,86.262
2022-01-04,86.262
2022-01-05,86.262
2022-01-06,86.262
2022-01-07,86.262
2022-01-08,86.262
2022-01-09,86.262
2022-01-10,86.262
2022-01-11,86.262
2022-01-12,86.262
2022-01-13,86.262
2022-01-14,86.262
2022-01-15,86.262
2022-01-16,86.262
2022-01-17,86.262
2022-01-18,86.262
2022-01-19,86.262
2022-01-20,86.262
2022-01-21,86.262
2022-01-22,86.262
2022-01-23,86.262
2022-01-24,86.262
2022-01-25,86.262
2022-01-26,86.262
2022-01-27,86.262
2022-01-28,86.262
2022-01-29,86.262
2022-01-30,86.262
2022-01-31,86.262
2022-02-01,86.262
2022-02-02,86.262
2022-02-03,86.262
2022-02-04,86.262
2022-02-05,86.262
2022-02-06,86.262
2022-02-07,86.262
2022-02-08,86.262
2022-02-09,86.262
2022-02-10,86.262
2022-02-11,86.262
2022-02-12,86.262
2022-02-13,86.262
2022-02-14,86.262
2022-02-15,86.262
2022-02-16,86.262
2022-02-17,86.262
2022-02-18,86.262
2022-02-19,86.262
2022-02-20,86.262
2022-02-21,86.262
2022-02-22,86.262
2022-02-23,86.262
2022-02-24,86.262
2022-02-25,86.262
2022-02-26,86.262
2022-02-27,86.262
2022-02-28,86.262
2022-03-01,86.262
2022-03-02,86.262
2022-03-03,86.262
2022-03-04,86.262
2022-03-05,86.262
2022-03-06,86.262
2022-03-07,86.262
2022-03-08,86.262
2022-03-09,86.262
2022-03-10,86.262
2022-03-11,86.262
2022-03-12,86.262
2022-03-13,86.262
2022-03-14,86.262
2022-03-15,86.262
2022-03-16,86.262
2022-03-17,86.262
2022-03-18,86.262
2022-03-19,86.262
2022-03-20,86.262
2022-03-21,86.262
2022-03-22,86.262
2022-03-23,86.262
2022-03-24,86.262
2022-03-25,86.262
2022-03-26,86.262
2022-03-27,86.262
2022-03-28,86.262
2022-03-29,86.262
2022-03-30,86.262
2022-03-31,10.9384
2022-04-01,10.9384
2022-04-02,10.9384
2022-04-03,10.9384
2022-04-04,10.9384
2022-04-05,10.9384
2022-04-06,10.9384
2022-04-07,10.9384
2022-04-08,10.9384
2022-04-09,10.9384
2022-04-10,10.9384
2022-04-11,10.9384
2022-04-12,10.9384
2022-04-13,10.9384
2022-04-14,10.9384
2022-04-15,10.9384
2022-04-16,10.9384
2022-04-17,10.9384
2022-04-18,10.9384
2022-04-19,10.9384
2022-04-20,10.9384
2022-04-21,10.9384
2022-04-22,10.9384
2022-04-23,10.9384
2022-04-24,10.9384
2022-04-25,10.9384
2022-04-26,10.9384
2022-04-27,10.9384
2022-04-28,10.9384
2022-04-29,10.9384
2022-04-30,10.9384
2022-05-01,10.9384
2022-05-02,10.9384
2022-05-03,10.9384
2022-05-04,10.9384
2022-05-05,10.9384
2022-05-06,10.9384
2022-05-07,10.9384
2022-05-08,10.9384
2022-05-09,10.9384
2022-05-10,10.9384
2022-05-11,10.9384
2022-05-12,10.9384
2022-05-13,10.9384
2022-05-14,10.9384
2022-05-15,10.9384
2022-05-16,10.9384
2022-05-17,10.9384
2022-05-18,10.9384
2022-05-19,10.9384
2022-05-20,10.9384
2022-05-21,10.9384
2022-05-22,10.9384
2022-05-23,10.9384
2022-05-24,10.9384
2022-05-25,10.9384
2022-05-26,10.9384
2022-05-27,10.9384
2022-05-28,10.9384
2022-05-29,10.9384
2022-05-30,10.9384
2022-05-31,10.9384
2022-06-01,10.9384
2022-06-02,10.9384
2022-06-03,10.9384
2022-06-04,10.9384
2022-06-05,10.9384
2022-06-06,10.9384
2022-06-07,10.9384
2022-06-08,10.9384
2022-06-09,10.9384
2022-06-10,10.9384
2022-06-11,10.9384
2022-06-12,10.9384
2022-06-13,10.9384
2022-06-14,10.9384
2022-06-15,10.9384
2022-06-16,10.9384
2022-06-17,10.9384
2022-06-18,10.9384
2022-06-19,10.9384
2022-06-20,10.9384
2022-06-21,10.9384
2022-06-22,10.9384
2022-06-23,10.9384
2022-06-24,10.9384
2022-06-25,10.9384
2022-06-26,10.9384
2022-06-27,10.9384
2022-06-28,10.9384
2022-06-29,10.9384
2022-06-30,-58.1915
2022-07-01,-58.1915
2022-07-02,-58.1915
2022-07-03,-58.1915
2022-07-04,-58.1915
2022-07-05,-58.1915
2022-07-06,-58.1915
2022-07-07,-58.1915
2022-07-08,-58.1915
2022-07-09,-58.1915
2022-07-10,-58.1915
2022-07-11,-58.1915
2022-07-12,-58.1915
2022-07-13,-58.1915
2022-07-14,-58.1915
2022-07-15,-58.1915
2022-07-16,-58.1915
2022-07-17,-58.1915
2022-07-18,-58.1915
2022-07-19,-58.1915
2022-07-20,-58.1915
2022-07-21,-58.1915
2022-07-22,-58.1915
2022-07-23,-58.1915
2022-07-24,-58.1915
2022-07-25,-58.1915
2022-07-26,-58.1915
2022-07-27,-58.1915
2022-07-28,-58.1915
2022-07-29,-58.1915
2022-07-30,-58.1915
2022-07-31,-58.1915
2022-08-01,-58.1915
2022-08-02,-58.1915
2022-08-03,-58.1915
2022-08-04,-58.1915
2022-08-05,-58.1915
2022-08-06,-58.1915
2022-08-07,-58.1915
2022-08-08,-58.1915
2022-08-09,-58.1915
2022-08-10,-58.1915
2022-08-11,-58.1915
2022-08-12,-58.1915
2022-08-13,-58.1915
2022-08-14,-58.1915
2022-08-15,-58.1915
2022-08-16,-58.1915
2022-08-17,-58.1915
2022-08-18,-58.1915
2022-08-19,-58.1915
2022-08-20,-58.1915
2022-08-21,-58.1915
2022-08-22,-58.1915
2022-08-23,-58.1915
2022-08-24,-58.1915
2022-08-25,-58.1915
2022-08-26,-58.1915
2022-08-27,-58.1915
2022-08-28,-58.1915
2022-08-29,-58.1915
2022-08-30,-58.1915
2022-08-31,-58.1915
2022-09-01,-58.1915
2022-09-02,-58.1915
2022-09-03,-58.1915
2022-09-04,-58.1915
2022-09-05,-58.1915
2022-09-06,-58.1915
2022-09-07,-58.1915
2022-09-08,-58.1915
2022-09-09,-58.1915
2022-09-10,-58.1915
2022-09-11,-58.1915
2022-09-12,-58.1915
2022-09-13,-58.1915
2022-09-14,-58.1915
2022-09-15,-58.1915
2022-09-16,-58.1915
2022-09-17,-58.1915
2022-09-18,-58.1915
2022-09-19,-58.1915
2022-09-20,-58.1915
2022-09-21,-58.1915
2022-09-22,-58.1915
2022-09-23,-58.1915
2022-09-24,-58.1915
2022-09-25,-58.1915
2022-09-26,-58.1915
2022-09-27,-58.1915
2022-09-28,-58.1915
2022-09-29,-58.1915
2022-09-30,-58.1915
2022-10-01,-58.1915
2022-10-02,-58.1915
2022-10-03,-58.1915
2022-10-04,-58.1915
2022-10-05,-58.1915
2022-10-06,-58.1915
2022-10-07,-58.1915
2022-10-08,-58.1915
2022-10-09,-58.1915
2022-10-10,-58.1915
2022-10-11,-58.1915
2022-10-12,-58.1915
2022-10-13,-58.1915
2022-10-14,-58.1915
2022-10-15,-58.1915
2022-10-16,-58.1915
2022-10-17,-58.1915
2022-10-18,-58.1915
2022-10-19,-58.1915
2022-10-20,-58.1915
2022-10-21,-58.1915
2022-10-22,-58.1915
2022-10-23,-58.1915
2022-10-24,-58.1915
2022-10-25,-58.1915
2022-10-26,-58.1915
2022-10-27,-58.1915
2022-10-28,-58.1915
2022-10-29,-58.1915
2022-10-30,-58.1915
2022-10-31,-58.1915
2022-11-01,-58.1915
2022-11-02,-58.1915
2022-11-03,-58.1915
2022-11-04,-58.1915
2022-11-05,-58.1915
2022-11-06,-58.1915
2022-11-07,-58.1915
2022-11-08,-58.1915
2022-11-09,-58.1915
2022-11-10,-58.1915
2022-11-11,-58.1915
2022-11-12,-58.1915
2022-11-13,-58.1915
2022-11-14,-58.1915
2022-11-15,-58.1915
2022-11-16,-58.1915
2022-11-17,-58.1915
2022-11-18,-58.1915
2022-11-19,-58.1915
2022-11-20,-58.1915
2022-11-21,-58.1915
2022-11-22,-58.1915
2022-11-23,-58.1915
2022-11-24,-58.1915
2022-11-25,-58.1915
2022-11-26,-58.1915
2022-11-27,-58.1915
2022-11-28,-58.1915
2022-11-29,-58.1915
2022-11-30,-58.1915
2022-12-01,-58.1915
2022-12-02,-58.1915
2022-12-03,-58.1915
2022-12-04,-58.1915
2022-12-05,-58.1915
2022-12-06,-58.1915
2022-12-07,-58.1915
2022-12-08,-58.1915
2022-12-09,-58.1915
2022-12-10,-58.1915
2022-12-11,-58.1915
2022-12-12,-58.1915
2022-12-13,-58.1915
2022-12-14,-58.1915
2022-12-15,-58.1915
2022-12-16,-58.1915
2022-12-17,-58.1915
2022-12-18,-58.1915
2022-12-19,-58.1915
2022-12-20,-58.1915
2022-12-21,-58.1915
2022-12-22,-58.1915
2022-12-23,-58.1915
2022-12-24,-58.1915
2022-12-25,-58.1915
2022-12-26,-58.1915
2022-12-27,-58.1915
2022-12-28,-58.1915
2022-12-29,-58.1915
2022-12-30,-58.1915
2022-12-31,-39.8005
2023-01-01,-39.8005
2023-01-02,-39.8005
2023-01-03,-39.8005
2023-01-04,-39.8005
2023-01-05,-39.8005
2023-01-06,-39.8005
2023-01-07,-39.8005
2023-01-08,-39.8005
2023-01-09,-39.8005
2023-01-10,-39.8005
2023-01-11,-39.8005
2023-01-12,-39.8005
2023-01-13,-39.8005
2023-01-14,-39.8005
2023-01-15,-39.8005
2023-01-16,-39.8005
2023-01-17,-39.8005
2023-01-18,-39.8005
2023-01-19,-39.8005
2023-01-20,-39.8005
2023-01-21,-39.8005
2023-01-22,-39.8005
2023-01-23,-39.8005
2023-01-24,-39.8005
2023-01-25,-39.8005
2023-01-26,-39.8005
2023-01-27,-39.8005
2023-01-28,-39.8005
2023-01-29,-39.8005
2023-01-30,-39.8005
2023-01-31,-39.8005
2023-02-01,-39.8005
2023-02-02,-39.8005
2023-02-03,-39.8005
2023-02-04,-39.8005
2023-02-05,-39.8005
2023-02-06,-39.8005
2023-02-07,-39.8005
2023-02-08,-39.8005
2023-02-09,-39.8005
2023-02-10,-39.8005
