,MSM US Equity
2020-09-09,17.9771
2020-09-10,17.9771
2020-09-11,17.9771
2020-09-12,17.9771
2020-09-13,17.9771
2020-09-14,17.9771
2020-09-15,17.9771
2020-09-16,17.9771
2020-09-17,17.9771
2020-09-18,17.9771
2020-09-19,17.9771
2020-09-20,17.9771
2020-09-21,17.9771
2020-09-22,17.9771
2020-09-23,17.9771
2020-09-24,17.9771
2020-09-25,17.9771
2020-09-26,17.9771
2020-09-27,17.9771
2020-09-28,17.9771
2020-09-29,17.9771
2020-09-30,17.9771
2020-10-01,17.9771
2020-10-02,17.9771
2020-10-03,17.9771
2020-10-04,17.9771
2020-10-05,17.9771
2020-10-06,17.9771
2020-10-07,17.9771
2020-10-08,17.9771
2020-10-09,17.9771
2020-10-10,17.9771
2020-10-11,17.9771
2020-10-12,17.9771
2020-10-13,17.9771
2020-10-14,17.9771
2020-10-15,17.9771
2020-10-16,17.9771
2020-10-17,17.9771
2020-10-18,17.9771
2020-10-19,17.9771
2020-10-20,17.9771
2020-10-21,17.9771
2020-10-22,17.9771
2020-10-23,17.9771
2020-10-24,17.9771
2020-10-25,17.9771
2020-10-26,17.9771
2020-10-27,17.9771
2020-10-28,17.9771
2020-10-29,17.9771
2020-10-30,17.9771
2020-10-31,17.9771
2020-11-01,17.9771
2020-11-02,17.9771
2020-11-03,17.9771
2020-11-04,17.9771
2020-11-05,17.9771
2020-11-06,17.9771
2020-11-07,17.9771
2020-11-08,17.9771
2020-11-09,17.9771
2020-11-10,17.9771
2020-11-11,17.9771
2020-11-12,17.9771
2020-11-13,17.9771
2020-11-14,17.9771
2020-11-15,17.9771
2020-11-16,17.9771
2020-11-17,17.9771
2020-11-18,17.9771
2020-11-19,17.9771
2020-11-20,17.9771
2020-11-21,17.9771
2020-11-22,17.9771
2020-11-23,17.9771
2020-11-24,17.9771
2020-11-25,17.9771
2020-11-26,17.9771
2020-11-27,17.9771
2020-11-28,17.0106
2020-11-29,17.0106
2020-11-30,17.0106
2020-12-01,17.0106
2020-12-02,17.0106
2020-12-03,17.0106
2020-12-04,17.0106
2020-12-05,17.0106
2020-12-06,17.0106
2020-12-07,17.0106
2020-12-08,17.0106
2020-12-09,17.0106
2020-12-10,17.0106
2020-12-11,17.0106
2020-12-12,17.0106
2020-12-13,17.0106
2020-12-14,17.0106
2020-12-15,17.0106
2020-12-16,17.0106
2020-12-17,17.0106
2020-12-18,17.0106
2020-12-19,17.0106
2020-12-20,17.0106
2020-12-21,17.0106
2020-12-22,17.0106
2020-12-23,17.0106
2020-12-24,17.0106
2020-12-25,17.0106
2020-12-26,17.0106
2020-12-27,17.0106
2020-12-28,17.0106
2020-12-29,17.0106
2020-12-30,17.0106
2020-12-31,17.0106
2021-01-01,17.0106
2021-01-02,17.0106
2021-01-03,17.0106
2021-01-04,17.0106
2021-01-05,17.0106
2021-01-06,17.0106
2021-01-07,17.0106
2021-01-08,17.0106
2021-01-09,17.0106
2021-01-10,17.0106
2021-01-11,17.0106
2021-01-12,17.0106
2021-01-13,17.0106
2021-01-14,17.0106
2021-01-15,17.0106
2021-01-16,17.0106
2021-01-17,17.0106
2021-01-18,17.0106
2021-01-19,17.0106
2021-01-20,17.0106
2021-01-21,17.0106
2021-01-22,17.0106
2021-01-23,17.0106
2021-01-24,17.0106
2021-01-25,17.0106
2021-01-26,17.0106
2021-01-27,17.0106
2021-01-28,17.0106
2021-01-29,17.0106
2021-01-30,17.0106
2021-01-31,17.0106
2021-02-01,17.0106
2021-02-02,17.0106
2021-02-03,17.0106
2021-02-04,17.0106
2021-02-05,17.0106
2021-02-06,17.0106
2021-02-07,17.0106
2021-02-08,17.0106
2021-02-09,17.0106
2021-02-10,17.0106
2021-02-11,17.0106
2021-02-12,17.0106
2021-02-13,17.0106
2021-02-14,17.0106
2021-02-15,17.0106
2021-02-16,17.0106
2021-02-17,17.0106
2021-02-18,17.0106
2021-02-19,17.0106
2021-02-20,17.0106
2021-02-21,17.0106
2021-02-22,17.0106
2021-02-23,17.0106
2021-02-24,17.0106
2021-02-25,17.0106
2021-02-26,17.0106
2021-02-27,15.7615
2021-02-28,15.7615
2021-03-01,15.7615
2021-03-02,15.7615
2021-03-03,15.7615
2021-03-04,15.7615
2021-03-05,15.7615
2021-03-06,15.7615
2021-03-07,15.7615
2021-03-08,15.7615
2021-03-09,15.7615
2021-03-10,15.7615
2021-03-11,15.7615
2021-03-12,15.7615
2021-03-13,15.7615
2021-03-14,15.7615
2021-03-15,15.7615
2021-03-16,15.7615
2021-03-17,15.7615
2021-03-18,15.7615
2021-03-19,15.7615
2021-03-20,15.7615
2021-03-21,15.7615
2021-03-22,15.7615
2021-03-23,15.7615
2021-03-24,15.7615
2021-03-25,15.7615
2021-03-26,15.7615
2021-03-27,15.7615
2021-03-28,15.7615
2021-03-29,15.7615
2021-03-30,15.7615
2021-03-31,15.7615
2021-04-01,15.7615
2021-04-02,15.7615
2021-04-03,15.7615
2021-04-04,15.7615
2021-04-05,15.7615
2021-04-06,15.7615
2021-04-07,15.7615
2021-04-08,15.7615
2021-04-09,15.7615
2021-04-10,15.7615
2021-04-11,15.7615
2021-04-12,15.7615
2021-04-13,15.7615
2021-04-14,15.7615
2021-04-15,15.7615
2021-04-16,15.7615
2021-04-17,15.7615
2021-04-18,15.7615
2021-04-19,15.7615
2021-04-20,15.7615
2021-04-21,15.7615
2021-04-22,15.7615
2021-04-23,15.7615
2021-04-24,15.7615
2021-04-25,15.7615
2021-04-26,15.7615
2021-04-27,15.7615
2021-04-28,15.7615
2021-04-29,15.7615
2021-04-30,15.7615
2021-05-01,15.7615
2021-05-02,15.7615
2021-05-03,15.7615
2021-05-04,15.7615
2021-05-05,15.7615
2021-05-06,15.7615
2021-05-07,15.7615
2021-05-08,15.7615
2021-05-09,15.7615
2021-05-10,15.7615
2021-05-11,15.7615
2021-05-12,15.7615
2021-05-13,15.7615
2021-05-14,15.7615
2021-05-15,15.7615
2021-05-16,15.7615
2021-05-17,15.7615
2021-05-18,15.7615
2021-05-19,15.7615
2021-05-20,15.7615
2021-05-21,15.7615
2021-05-22,15.7615
2021-05-23,15.7615
2021-05-24,15.7615
2021-05-25,15.7615
2021-05-26,15.7615
2021-05-27,15.7615
2021-05-28,15.7615
2021-05-29,16.68
2021-05-30,16.68
2021-05-31,16.68
2021-06-01,16.68
2021-06-02,16.68
2021-06-03,16.68
2021-06-04,16.68
2021-06-05,16.68
2021-06-06,16.68
2021-06-07,16.68
2021-06-08,16.68
2021-06-09,16.68
2021-06-10,16.68
2021-06-11,16.68
2021-06-12,16.68
2021-06-13,16.68
2021-06-14,16.68
2021-06-15,16.68
2021-06-16,16.68
2021-06-17,16.68
2021-06-18,16.68
2021-06-19,16.68
2021-06-20,16.68
2021-06-21,16.68
2021-06-22,16.68
2021-06-23,16.68
2021-06-24,16.68
2021-06-25,16.68
2021-06-26,16.68
2021-06-27,16.68
2021-06-28,16.68
2021-06-29,16.68
2021-06-30,16.68
2021-07-01,16.68
2021-07-02,16.68
2021-07-03,16.68
2021-07-04,16.68
2021-07-05,16.68
2021-07-06,16.68
2021-07-07,16.68
2021-07-08,16.68
2021-07-09,16.68
2021-07-10,16.68
2021-07-11,16.68
2021-07-12,16.68
2021-07-13,16.68
2021-07-14,16.68
2021-07-15,16.68
2021-07-16,16.68
2021-07-17,16.68
2021-07-18,16.68
2021-07-19,16.68
2021-07-20,16.68
2021-07-21,16.68
2021-07-22,16.68
2021-07-23,16.68
2021-07-24,16.68
2021-07-25,16.68
2021-07-26,16.68
2021-07-27,16.68
2021-07-28,16.68
2021-07-29,16.68
2021-07-30,16.68
2021-07-31,16.68
2021-08-01,16.68
2021-08-02,16.68
2021-08-03,16.68
2021-08-04,16.68
2021-08-05,16.68
2021-08-06,16.68
2021-08-07,16.68
2021-08-08,16.68
2021-08-09,16.68
2021-08-10,16.68
2021-08-11,16.68
2021-08-12,16.68
2021-08-13,16.68
2021-08-14,16.68
2021-08-15,16.68
2021-08-16,16.68
2021-08-17,16.68
2021-08-18,16.68
2021-08-19,16.68
2021-08-20,16.68
2021-08-21,16.68
2021-08-22,16.68
2021-08-23,16.68
2021-08-24,16.68
2021-08-25,16.68
2021-08-26,16.68
2021-08-27,16.68
2021-08-28,17.5931
2021-08-29,17.5931
2021-08-30,17.5931
2021-08-31,17.5931
2021-09-01,17.5931
2021-09-02,17.5931
2021-09-03,17.5931
2021-09-04,17.5931
2021-09-05,17.5931
2021-09-06,17.5931
2021-09-07,17.5931
2021-09-08,17.5931
2021-09-09,17.5931
2021-09-10,17.5931
2021-09-11,17.5931
2021-09-12,17.5931
2021-09-13,17.5931
2021-09-14,17.5931
2021-09-15,17.5931
2021-09-16,17.5931
2021-09-17,17.5931
2021-09-18,17.5931
2021-09-19,17.5931
2021-09-20,17.5931
2021-09-21,17.5931
2021-09-22,17.5931
2021-09-23,17.5931
2021-09-24,17.5931
2021-09-25,17.5931
2021-09-26,17.5931
2021-09-27,17.5931
2021-09-28,17.5931
2021-09-29,17.5931
2021-09-30,17.5931
2021-10-01,17.5931
2021-10-02,17.5931
2021-10-03,17.5931
2021-10-04,17.5931
2021-10-05,17.5931
2021-10-06,17.5931
2021-10-07,17.5931
2021-10-08,17.5931
2021-10-09,17.5931
2021-10-10,17.5931
2021-10-11,17.5931
2021-10-12,17.5931
2021-10-13,17.5931
2021-10-14,17.5931
2021-10-15,17.5931
2021-10-16,17.5931
2021-10-17,17.5931
2021-10-18,17.5931
2021-10-19,17.5931
2021-10-20,17.5931
2021-10-21,17.5931
2021-10-22,17.5931
2021-10-23,17.5931
2021-10-24,17.5931
2021-10-25,17.5931
2021-10-26,17.5931
2021-10-27,17.5931
2021-10-28,17.5931
2021-10-29,17.5931
2021-10-30,17.5931
2021-10-31,17.5931
2021-11-01,17.5931
2021-11-02,17.5931
2021-11-03,17.5931
2021-11-04,17.5931
2021-11-05,17.5931
2021-11-06,17.5931
2021-11-07,17.5931
2021-11-08,17.5931
2021-11-09,17.5931
2021-11-10,17.5931
2021-11-11,17.5931
2021-11-12,17.5931
2021-11-13,17.5931
2021-11-14,17.5931
2021-11-15,17.5931
2021-11-16,17.5931
2021-11-17,17.5931
2021-11-18,17.5931
2021-11-19,17.5931
2021-11-20,17.5931
2021-11-21,17.5931
2021-11-22,17.5931
2021-11-23,17.5931
2021-11-24,17.5931
2021-11-25,17.5931
2021-11-26,17.5931
2021-11-27,21.196
2021-11-28,21.196
2021-11-29,21.196
2021-11-30,21.196
2021-12-01,21.196
2021-12-02,21.196
2021-12-03,21.196
2021-12-04,21.196
2021-12-05,21.196
2021-12-06,21.196
2021-12-07,21.196
2021-12-08,21.196
2021-12-09,21.196
2021-12-10,21.196
2021-12-11,21.196
2021-12-12,21.196
2021-12-13,21.196
2021-12-14,21.196
2021-12-15,21.196
2021-12-16,21.196
2021-12-17,21.196
2021-12-18,21.196
2021-12-19,21.196
2021-12-20,21.196
2021-12-21,21.196
2021-12-22,21.196
2021-12-23,21.196
2021-12-24,21.196
2021-12-25,21.196
2021-12-26,21.196
2021-12-27,21.196
2021-12-28,21.196
2021-12-29,21.196
2021-12-30,21.196
2021-12-31,21.196
2022-01-01,21.196
2022-01-02,21.196
2022-01-03,21.196
2022-01-04,21.196
2022-01-05,21.196
2022-01-06,21.196
2022-01-07,21.196
2022-01-08,21.196
2022-01-09,21.196
2022-01-10,21.196
2022-01-11,21.196
2022-01-12,21.196
2022-01-13,21.196
2022-01-14,21.196
2022-01-15,21.196
2022-01-16,21.196
2022-01-17,21.196
2022-01-18,21.196
2022-01-19,21.196
2022-01-20,21.196
2022-01-21,21.196
2022-01-22,21.196
2022-01-23,21.196
2022-01-24,21.196
2022-01-25,21.196
2022-01-26,21.196
2022-01-27,21.196
2022-01-28,21.196
2022-01-29,21.196
2022-01-30,21.196
2022-01-31,21.196
2022-02-01,21.196
2022-02-02,21.196
2022-02-03,21.196
2022-02-04,21.196
2022-02-05,21.196
2022-02-06,21.196
2022-02-07,21.196
2022-02-08,21.196
2022-02-09,21.196
2022-02-10,21.196
2022-02-11,21.196
2022-02-12,21.196
2022-02-13,21.196
2022-02-14,21.196
2022-02-15,21.196
2022-02-16,21.196
2022-02-17,21.196
2022-02-18,21.196
2022-02-19,21.196
2022-02-20,21.196
2022-02-21,21.196
2022-02-22,21.196
2022-02-23,21.196
2022-02-24,21.196
2022-02-25,21.196
2022-02-26,25.3729
2022-02-27,25.3729
2022-02-28,25.3729
2022-03-01,25.3729
2022-03-02,25.3729
2022-03-03,25.3729
2022-03-04,25.3729
2022-03-05,25.3729
2022-03-06,25.3729
2022-03-07,25.3729
2022-03-08,25.3729
2022-03-09,25.3729
2022-03-10,25.3729
2022-03-11,25.3729
2022-03-12,25.3729
2022-03-13,25.3729
2022-03-14,25.3729
2022-03-15,25.3729
2022-03-16,25.3729
2022-03-17,25.3729
2022-03-18,25.3729
2022-03-19,25.3729
2022-03-20,25.3729
2022-03-21,25.3729
2022-03-22,25.3729
2022-03-23,25.3729
2022-03-24,25.3729
2022-03-25,25.3729
2022-03-26,25.3729
2022-03-27,25.3729
2022-03-28,25.3729
2022-03-29,25.3729
2022-03-30,25.3729
2022-03-31,25.3729
2022-04-01,25.3729
2022-04-02,25.3729
2022-04-03,25.3729
2022-04-04,25.3729
2022-04-05,25.3729
2022-04-06,25.3729
2022-04-07,25.3729
2022-04-08,25.3729
2022-04-09,25.3729
2022-04-10,25.3729
2022-04-11,25.3729
2022-04-12,25.3729
2022-04-13,25.3729
2022-04-14,25.3729
2022-04-15,25.3729
2022-04-16,25.3729
2022-04-17,25.3729
2022-04-18,25.3729
2022-04-19,25.3729
2022-04-20,25.3729
2022-04-21,25.3729
2022-04-22,25.3729
2022-04-23,25.3729
2022-04-24,25.3729
2022-04-25,25.3729
2022-04-26,25.3729
2022-04-27,25.3729
2022-04-28,25.3729
2022-04-29,25.3729
2022-04-30,25.3729
2022-05-01,25.3729
2022-05-02,25.3729
2022-05-03,25.3729
2022-05-04,25.3729
2022-05-05,25.3729
2022-05-06,25.3729
2022-05-07,25.3729
2022-05-08,25.3729
2022-05-09,25.3729
2022-05-10,25.3729
2022-05-11,25.3729
2022-05-12,25.3729
2022-05-13,25.3729
2022-05-14,25.3729
2022-05-15,25.3729
2022-05-16,25.3729
2022-05-17,25.3729
2022-05-18,25.3729
2022-05-19,25.3729
2022-05-20,25.3729
2022-05-21,25.3729
2022-05-22,25.3729
2022-05-23,25.3729
2022-05-24,25.3729
2022-05-25,25.3729
2022-05-26,25.3729
2022-05-27,25.3729
2022-05-28,25.3729
2022-05-29,24.7125
2022-05-30,24.7125
2022-05-31,24.7125
2022-06-01,24.7125
2022-06-02,24.7125
2022-06-03,24.7125
2022-06-04,24.7125
2022-06-05,24.7125
2022-06-06,24.7125
2022-06-07,24.7125
2022-06-08,24.7125
2022-06-09,24.7125
2022-06-10,24.7125
2022-06-11,24.7125
2022-06-12,24.7125
2022-06-13,24.7125
2022-06-14,24.7125
2022-06-15,24.7125
2022-06-16,24.7125
2022-06-17,24.7125
2022-06-18,24.7125
2022-06-19,24.7125
2022-06-20,24.7125
2022-06-21,24.7125
2022-06-22,24.7125
2022-06-23,24.7125
2022-06-24,24.7125
2022-06-25,24.7125
2022-06-26,24.7125
2022-06-27,24.7125
2022-06-28,24.7125
2022-06-29,24.7125
2022-06-30,24.7125
2022-07-01,24.7125
2022-07-02,24.7125
2022-07-03,24.7125
2022-07-04,24.7125
2022-07-05,24.7125
2022-07-06,24.7125
2022-07-07,24.7125
2022-07-08,24.7125
2022-07-09,24.7125
2022-07-10,24.7125
2022-07-11,24.7125
2022-07-12,24.7125
2022-07-13,24.7125
2022-07-14,24.7125
2022-07-15,24.7125
2022-07-16,24.7125
2022-07-17,24.7125
2022-07-18,24.7125
2022-07-19,24.7125
2022-07-20,24.7125
2022-07-21,24.7125
2022-07-22,24.7125
2022-07-23,24.7125
2022-07-24,24.7125
2022-07-25,24.7125
2022-07-26,24.7125
2022-07-27,24.7125
2022-07-28,24.7125
2022-07-29,24.7125
2022-07-30,24.7125
2022-07-31,24.7125
2022-08-01,24.7125
2022-08-02,24.7125
2022-08-03,24.7125
2022-08-04,24.7125
2022-08-05,24.7125
2022-08-06,24.7125
2022-08-07,24.7125
2022-08-08,24.7125
2022-08-09,24.7125
2022-08-10,24.7125
2022-08-11,24.7125
2022-08-12,24.7125
2022-08-13,24.7125
2022-08-14,24.7125
2022-08-15,24.7125
2022-08-16,24.7125
2022-08-17,24.7125
2022-08-18,24.7125
2022-08-19,24.7125
2022-08-20,24.7125
2022-08-21,24.7125
2022-08-22,24.7125
2022-08-23,24.7125
2022-08-24,24.7125
2022-08-25,24.7125
2022-08-26,24.7125
2022-08-27,24.7125
2022-08-28,24.7125
2022-08-29,24.7125
2022-08-30,24.7125
2022-08-31,24.7125
2022-09-01,24.7125
2022-09-02,24.7125
2022-09-03,27.1687
2022-09-04,27.1687
2022-09-05,27.1687
2022-09-06,27.1687
2022-09-07,27.1687
2022-09-08,27.1687
2022-09-09,27.1687
2022-09-10,27.1687
2022-09-11,27.1687
2022-09-12,27.1687
2022-09-13,27.1687
2022-09-14,27.1687
2022-09-15,27.1687
2022-09-16,27.1687
2022-09-17,27.1687
2022-09-18,27.1687
2022-09-19,27.1687
2022-09-20,27.1687
2022-09-21,27.1687
2022-09-22,27.1687
2022-09-23,27.1687
2022-09-24,27.1687
2022-09-25,27.1687
2022-09-26,27.1687
2022-09-27,27.1687
2022-09-28,27.1687
2022-09-29,27.1687
2022-09-30,27.1687
2022-10-01,27.1687
2022-10-02,27.1687
2022-10-03,27.1687
2022-10-04,27.1687
2022-10-05,27.1687
2022-10-06,27.1687
2022-10-07,27.1687
2022-10-08,27.1687
2022-10-09,27.1687
2022-10-10,27.1687
2022-10-11,27.1687
2022-10-12,27.1687
2022-10-13,27.1687
2022-10-14,27.1687
2022-10-15,27.1687
2022-10-16,27.1687
2022-10-17,27.1687
2022-10-18,27.1687
2022-10-19,27.1687
2022-10-20,27.1687
2022-10-21,27.1687
2022-10-22,27.1687
2022-10-23,27.1687
2022-10-24,27.1687
2022-10-25,27.1687
2022-10-26,27.1687
2022-10-27,27.1687
2022-10-28,27.1687
2022-10-29,27.1687
2022-10-30,27.1687
2022-10-31,27.1687
2022-11-01,27.1687
2022-11-02,27.1687
2022-11-03,27.1687
2022-11-04,27.1687
2022-11-05,27.1687
2022-11-06,27.1687
2022-11-07,27.1687
2022-11-08,27.1687
2022-11-09,27.1687
2022-11-10,27.1687
2022-11-11,27.1687
2022-11-12,27.1687
2022-11-13,27.1687
2022-11-14,27.1687
2022-11-15,27.1687
2022-11-16,27.1687
2022-11-17,27.1687
2022-11-18,27.1687
2022-11-19,27.1687
2022-11-20,27.1687
2022-11-21,27.1687
2022-11-22,27.1687
2022-11-23,27.1687
2022-11-24,27.1687
2022-11-25,27.1687
2022-11-26,27.1687
2022-11-27,27.1687
2022-11-28,27.1687
2022-11-29,27.1687
2022-11-30,27.1687
2022-12-01,27.1687
2022-12-02,27.1687
2022-12-03,27.6388
2022-12-04,27.6388
2022-12-05,27.6388
2022-12-06,27.6388
2022-12-07,27.6388
2022-12-08,27.6388
2022-12-09,27.6388
2022-12-10,27.6388
2022-12-11,27.6388
2022-12-12,27.6388
2022-12-13,27.6388
2022-12-14,27.6388
2022-12-15,27.6388
2022-12-16,27.6388
2022-12-17,27.6388
2022-12-18,27.6388
2022-12-19,27.6388
2022-12-20,27.6388
2022-12-21,27.6388
2022-12-22,27.6388
2022-12-23,27.6388
2022-12-24,27.6388
2022-12-25,27.6388
2022-12-26,27.6388
2022-12-27,27.6388
2022-12-28,27.6388
2022-12-29,27.6388
2022-12-30,27.6388
2022-12-31,27.6388
2023-01-01,27.6388
2023-01-02,27.6388
2023-01-03,27.6388
2023-01-04,27.6388
2023-01-05,27.6388
2023-01-06,27.6388
2023-01-07,27.6388
2023-01-08,27.6388
2023-01-09,27.6388
2023-01-10,27.6388
2023-01-11,27.6388
2023-01-12,27.6388
2023-01-13,27.6388
2023-01-14,27.6388
2023-01-15,27.6388
2023-01-16,27.6388
2023-01-17,27.6388
2023-01-18,27.6388
2023-01-19,27.6388
2023-01-20,27.6388
2023-01-21,27.6388
2023-01-22,27.6388
2023-01-23,27.6388
2023-01-24,27.6388
2023-01-25,27.6388
2023-01-26,27.6388
2023-01-27,27.6388
2023-01-28,27.6388
2023-01-29,27.6388
2023-01-30,27.6388
2023-01-31,27.6388
2023-02-01,27.6388
2023-02-02,27.6388
2023-02-03,27.6388
2023-02-04,27.6388
2023-02-05,27.6388
2023-02-06,27.6388
2023-02-07,27.6388
2023-02-08,27.6388
2023-02-09,27.6388
2023-02-10,27.6388
2023-02-11,27.6388
2023-02-12,27.6388
2023-02-13,27.6388
2023-02-14,27.6388
2023-02-15,27.6388
2023-02-16,27.6388
2023-02-17,27.6388
2023-02-18,27.6388
2023-02-19,27.6388
2023-02-20,27.6388
2023-02-21,27.6388
2023-02-22,27.6388
2023-02-23,27.6388
2023-02-24,27.6388
2023-02-25,27.6388
2023-02-26,27.6388
2023-02-27,27.6388
2023-02-28,27.6388
2023-03-01,27.6388
2023-03-02,27.6388
2023-03-03,27.6388
2023-03-04,27.5429
2023-03-05,27.5429
2023-03-06,27.5429
2023-03-07,27.5429
2023-03-08,27.5429
2023-03-09,27.5429
2023-03-10,27.5429
2023-03-11,27.5429
2023-03-12,27.5429
2023-03-13,27.5429
2023-03-14,27.5429
2023-03-15,27.5429
2023-03-16,27.5429
2023-03-17,27.5429
2023-03-18,27.5429
2023-03-19,27.5429
2023-03-20,27.5429
2023-03-21,27.5429
2023-03-22,27.5429
2023-03-23,27.5429
2023-03-24,27.5429
2023-03-25,27.5429
2023-03-26,27.5429
2023-03-27,27.5429
2023-03-28,27.5429
2023-03-29,27.5429
