,FDS US Equity
2020-07-15,51.8716
2020-07-16,51.8716
2020-07-17,51.8716
2020-07-18,51.8716
2020-07-19,51.8716
2020-07-20,51.8716
2020-07-21,51.8716
2020-07-22,51.8716
2020-07-23,51.8716
2020-07-24,51.8716
2020-07-25,51.8716
2020-07-26,51.8716
2020-07-27,51.8716
2020-07-28,51.8716
2020-07-29,51.8716
2020-07-30,51.8716
2020-07-31,51.8716
2020-08-01,51.8716
2020-08-02,51.8716
2020-08-03,51.8716
2020-08-04,51.8716
2020-08-05,51.8716
2020-08-06,51.8716
2020-08-07,51.8716
2020-08-08,51.8716
2020-08-09,51.8716
2020-08-10,51.8716
2020-08-11,51.8716
2020-08-12,51.8716
2020-08-13,51.8716
2020-08-14,51.8716
2020-08-15,51.8716
2020-08-16,51.8716
2020-08-17,51.8716
2020-08-18,51.8716
2020-08-19,51.8716
2020-08-20,51.8716
2020-08-21,51.8716
2020-08-22,51.8716
2020-08-23,51.8716
2020-08-24,51.8716
2020-08-25,51.8716
2020-08-26,51.8716
2020-08-27,51.8716
2020-08-28,51.8716
2020-08-29,51.8716
2020-08-30,51.8716
2020-08-31,47.5495
2020-09-01,47.5495
2020-09-02,47.5495
2020-09-03,47.5495
2020-09-04,47.5495
2020-09-05,47.5495
2020-09-06,47.5495
2020-09-07,47.5495
2020-09-08,47.5495
2020-09-09,47.5495
2020-09-10,47.5495
2020-09-11,47.5495
2020-09-12,47.5495
2020-09-13,47.5495
2020-09-14,47.5495
2020-09-15,47.5495
2020-09-16,47.5495
2020-09-17,47.5495
2020-09-18,47.5495
2020-09-19,47.5495
2020-09-20,47.5495
2020-09-21,47.5495
2020-09-22,47.5495
2020-09-23,47.5495
2020-09-24,47.5495
2020-09-25,47.5495
2020-09-26,47.5495
2020-09-27,47.5495
2020-09-28,47.5495
2020-09-29,47.5495
2020-09-30,47.5495
2020-10-01,47.5495
2020-10-02,47.5495
2020-10-03,47.5495
2020-10-04,47.5495
2020-10-05,47.5495
2020-10-06,47.5495
2020-10-07,47.5495
2020-10-08,47.5495
2020-10-09,47.5495
2020-10-10,47.5495
2020-10-11,47.5495
2020-10-12,47.5495
2020-10-13,47.5495
2020-10-14,47.5495
2020-10-15,47.5495
2020-10-16,47.5495
2020-10-17,47.5495
2020-10-18,47.5495
2020-10-19,47.5495
2020-10-20,47.5495
2020-10-21,47.5495
2020-10-22,47.5495
2020-10-23,47.5495
2020-10-24,47.5495
2020-10-25,47.5495
2020-10-26,47.5495
2020-10-27,47.5495
2020-10-28,47.5495
2020-10-29,47.5495
2020-10-30,47.5495
2020-10-31,47.5495
2020-11-01,47.5495
2020-11-02,47.5495
2020-11-03,47.5495
2020-11-04,47.5495
2020-11-05,47.5495
2020-11-06,47.5495
2020-11-07,47.5495
2020-11-08,47.5495
2020-11-09,47.5495
2020-11-10,47.5495
2020-11-11,47.5495
2020-11-12,47.5495
2020-11-13,47.5495
2020-11-14,47.5495
2020-11-15,47.5495
2020-11-16,47.5495
2020-11-17,47.5495
2020-11-18,47.5495
2020-11-19,47.5495
2020-11-20,47.5495
2020-11-21,47.5495
2020-11-22,47.5495
2020-11-23,47.5495
2020-11-24,47.5495
2020-11-25,47.5495
2020-11-26,47.5495
2020-11-27,47.5495
2020-11-28,47.5495
2020-11-29,47.5495
2020-11-30,46.2388
2020-12-01,46.2388
2020-12-02,46.2388
2020-12-03,46.2388
2020-12-04,46.2388
2020-12-05,46.2388
2020-12-06,46.2388
2020-12-07,46.2388
2020-12-08,46.2388
2020-12-09,46.2388
2020-12-10,46.2388
2020-12-11,46.2388
2020-12-12,46.2388
2020-12-13,46.2388
2020-12-14,46.2388
2020-12-15,46.2388
2020-12-16,46.2388
2020-12-17,46.2388
2020-12-18,46.2388
2020-12-19,46.2388
2020-12-20,46.2388
2020-12-21,46.2388
2020-12-22,46.2388
2020-12-23,46.2388
2020-12-24,46.2388
2020-12-25,46.2388
2020-12-26,46.2388
2020-12-27,46.2388
2020-12-28,46.2388
2020-12-29,46.2388
2020-12-30,46.2388
2020-12-31,46.2388
2021-01-01,46.2388
2021-01-02,46.2388
2021-01-03,46.2388
2021-01-04,46.2388
2021-01-05,46.2388
2021-01-06,46.2388
2021-01-07,46.2388
2021-01-08,46.2388
2021-01-09,46.2388
2021-01-10,46.2388
2021-01-11,46.2388
2021-01-12,46.2388
2021-01-13,46.2388
2021-01-14,46.2388
2021-01-15,46.2388
2021-01-16,46.2388
2021-01-17,46.2388
2021-01-18,46.2388
2021-01-19,46.2388
2021-01-20,46.2388
2021-01-21,46.2388
2021-01-22,46.2388
2021-01-23,46.2388
2021-01-24,46.2388
2021-01-25,46.2388
2021-01-26,46.2388
2021-01-27,46.2388
2021-01-28,46.2388
2021-01-29,46.2388
2021-01-30,46.2388
2021-01-31,46.2388
2021-02-01,46.2388
2021-02-02,46.2388
2021-02-03,46.2388
2021-02-04,46.2388
2021-02-05,46.2388
2021-02-06,46.2388
2021-02-07,46.2388
2021-02-08,46.2388
2021-02-09,46.2388
2021-02-10,46.2388
2021-02-11,46.2388
2021-02-12,46.2388
2021-02-13,46.2388
2021-02-14,46.2388
2021-02-15,46.2388
2021-02-16,46.2388
2021-02-17,46.2388
2021-02-18,46.2388
2021-02-19,46.2388
2021-02-20,46.2388
2021-02-21,46.2388
2021-02-22,46.2388
2021-02-23,46.2388
2021-02-24,46.2388
2021-02-25,46.2388
2021-02-26,46.2388
2021-02-27,46.2388
2021-02-28,45.7386
2021-03-01,45.7386
2021-03-02,45.7386
2021-03-03,45.7386
2021-03-04,45.7386
2021-03-05,45.7386
2021-03-06,45.7386
2021-03-07,45.7386
2021-03-08,45.7386
2021-03-09,45.7386
2021-03-10,45.7386
2021-03-11,45.7386
2021-03-12,45.7386
2021-03-13,45.7386
2021-03-14,45.7386
2021-03-15,45.7386
2021-03-16,45.7386
2021-03-17,45.7386
2021-03-18,45.7386
2021-03-19,45.7386
2021-03-20,45.7386
2021-03-21,45.7386
2021-03-22,45.7386
2021-03-23,45.7386
2021-03-24,45.7386
2021-03-25,45.7386
2021-03-26,45.7386
2021-03-27,45.7386
2021-03-28,45.7386
2021-03-29,45.7386
2021-03-30,45.7386
2021-03-31,45.7386
2021-04-01,45.7386
2021-04-02,45.7386
2021-04-03,45.7386
2021-04-04,45.7386
2021-04-05,45.7386
2021-04-06,45.7386
2021-04-07,45.7386
2021-04-08,45.7386
2021-04-09,45.7386
2021-04-10,45.7386
2021-04-11,45.7386
2021-04-12,45.7386
2021-04-13,45.7386
2021-04-14,45.7386
2021-04-15,45.7386
2021-04-16,45.7386
2021-04-17,45.7386
2021-04-18,45.7386
2021-04-19,45.7386
2021-04-20,45.7386
2021-04-21,45.7386
2021-04-22,45.7386
2021-04-23,45.7386
2021-04-24,45.7386
2021-04-25,45.7386
2021-04-26,45.7386
2021-04-27,45.7386
2021-04-28,45.7386
2021-04-29,45.7386
2021-04-30,45.7386
2021-05-01,45.7386
2021-05-02,45.7386
2021-05-03,45.7386
2021-05-04,45.7386
2021-05-05,45.7386
2021-05-06,45.7386
2021-05-07,45.7386
2021-05-08,45.7386
2021-05-09,45.7386
2021-05-10,45.7386
2021-05-11,45.7386
2021-05-12,45.7386
2021-05-13,45.7386
2021-05-14,45.7386
2021-05-15,45.7386
2021-05-16,45.7386
2021-05-17,45.7386
2021-05-18,45.7386
2021-05-19,45.7386
2021-05-20,45.7386
2021-05-21,45.7386
2021-05-22,45.7386
2021-05-23,45.7386
2021-05-24,45.7386
2021-05-25,45.7386
2021-05-26,45.7386
2021-05-27,45.7386
2021-05-28,45.7386
2021-05-29,45.7386
2021-05-30,45.7386
2021-05-31,42.4948
2021-06-01,42.4948
2021-06-02,42.4948
2021-06-03,42.4948
2021-06-04,42.4948
2021-06-05,42.4948
2021-06-06,42.4948
2021-06-07,42.4948
2021-06-08,42.4948
2021-06-09,42.4948
2021-06-10,42.4948
2021-06-11,42.4948
2021-06-12,42.4948
2021-06-13,42.4948
2021-06-14,42.4948
2021-06-15,42.4948
2021-06-16,42.4948
2021-06-17,42.4948
2021-06-18,42.4948
2021-06-19,42.4948
2021-06-20,42.4948
2021-06-21,42.4948
2021-06-22,42.4948
2021-06-23,42.4948
2021-06-24,42.4948
2021-06-25,42.4948
2021-06-26,42.4948
2021-06-27,42.4948
2021-06-28,42.4948
2021-06-29,42.4948
2021-06-30,42.4948
2021-07-01,42.4948
2021-07-02,42.4948
2021-07-03,42.4948
2021-07-04,42.4948
2021-07-05,42.4948
2021-07-06,42.4948
2021-07-07,42.4948
2021-07-08,42.4948
2021-07-09,42.4948
2021-07-10,42.4948
2021-07-11,42.4948
2021-07-12,42.4948
2021-07-13,42.4948
2021-07-14,42.4948
2021-07-15,42.4948
2021-07-16,42.4948
2021-07-17,42.4948
2021-07-18,42.4948
2021-07-19,42.4948
2021-07-20,42.4948
2021-07-21,42.4948
2021-07-22,42.4948
2021-07-23,42.4948
2021-07-24,42.4948
2021-07-25,42.4948
2021-07-26,42.4948
2021-07-27,42.4948
2021-07-28,42.4948
2021-07-29,42.4948
2021-07-30,42.4948
2021-07-31,42.4948
2021-08-01,42.4948
2021-08-02,42.4948
2021-08-03,42.4948
2021-08-04,42.4948
2021-08-05,42.4948
2021-08-06,42.4948
2021-08-07,42.4948
2021-08-08,42.4948
2021-08-09,42.4948
2021-08-10,42.4948
2021-08-11,42.4948
2021-08-12,42.4948
2021-08-13,42.4948
2021-08-14,42.4948
2021-08-15,42.4948
2021-08-16,42.4948
2021-08-17,42.4948
2021-08-18,42.4948
2021-08-19,42.4948
2021-08-20,42.4948
2021-08-21,42.4948
2021-08-22,42.4948
2021-08-23,42.4948
2021-08-24,42.4948
2021-08-25,42.4948
2021-08-26,42.4948
2021-08-27,42.4948
2021-08-28,42.4948
2021-08-29,42.4948
2021-08-30,42.4948
2021-08-31,41.7822
2021-09-01,41.7822
2021-09-02,41.7822
2021-09-03,41.7822
2021-09-04,41.7822
2021-09-05,41.7822
2021-09-06,41.7822
2021-09-07,41.7822
2021-09-08,41.7822
2021-09-09,41.7822
2021-09-10,41.7822
2021-09-11,41.7822
2021-09-12,41.7822
2021-09-13,41.7822
2021-09-14,41.7822
2021-09-15,41.7822
2021-09-16,41.7822
2021-09-17,41.7822
2021-09-18,41.7822
2021-09-19,41.7822
2021-09-20,41.7822
2021-09-21,41.7822
2021-09-22,41.7822
2021-09-23,41.7822
2021-09-24,41.7822
2021-09-25,41.7822
2021-09-26,41.7822
2021-09-27,41.7822
2021-09-28,41.7822
2021-09-29,41.7822
2021-09-30,41.7822
2021-10-01,41.7822
2021-10-02,41.7822
2021-10-03,41.7822
2021-10-04,41.7822
2021-10-05,41.7822
2021-10-06,41.7822
2021-10-07,41.7822
2021-10-08,41.7822
2021-10-09,41.7822
2021-10-10,41.7822
2021-10-11,41.7822
2021-10-12,41.7822
2021-10-13,41.7822
2021-10-14,41.7822
2021-10-15,41.7822
2021-10-16,41.7822
2021-10-17,41.7822
2021-10-18,41.7822
2021-10-19,41.7822
2021-10-20,41.7822
2021-10-21,41.7822
2021-10-22,41.7822
2021-10-23,41.7822
2021-10-24,41.7822
2021-10-25,41.7822
2021-10-26,41.7822
2021-10-27,41.7822
2021-10-28,41.7822
2021-10-29,41.7822
2021-10-30,41.7822
2021-10-31,41.7822
2021-11-01,41.7822
2021-11-02,41.7822
2021-11-03,41.7822
2021-11-04,41.7822
2021-11-05,41.7822
2021-11-06,41.7822
2021-11-07,41.7822
2021-11-08,41.7822
2021-11-09,41.7822
2021-11-10,41.7822
2021-11-11,41.7822
2021-11-12,41.7822
2021-11-13,41.7822
2021-11-14,41.7822
2021-11-15,41.7822
2021-11-16,41.7822
2021-11-17,41.7822
2021-11-18,41.7822
2021-11-19,41.7822
2021-11-20,41.7822
2021-11-21,41.7822
2021-11-22,41.7822
2021-11-23,41.7822
2021-11-24,41.7822
2021-11-25,41.7822
2021-11-26,41.7822
2021-11-27,41.7822
2021-11-28,41.7822
2021-11-29,41.7822
2021-11-30,39.5844
2021-12-01,39.5844
2021-12-02,39.5844
2021-12-03,39.5844
2021-12-04,39.5844
2021-12-05,39.5844
2021-12-06,39.5844
2021-12-07,39.5844
2021-12-08,39.5844
2021-12-09,39.5844
2021-12-10,39.5844
2021-12-11,39.5844
2021-12-12,39.5844
2021-12-13,39.5844
2021-12-14,39.5844
2021-12-15,39.5844
2021-12-16,39.5844
2021-12-17,39.5844
2021-12-18,39.5844
2021-12-19,39.5844
2021-12-20,39.5844
2021-12-21,39.5844
2021-12-22,39.5844
2021-12-23,39.5844
2021-12-24,39.5844
2021-12-25,39.5844
2021-12-26,39.5844
2021-12-27,39.5844
2021-12-28,39.5844
2021-12-29,39.5844
2021-12-30,39.5844
2021-12-31,39.5844
2022-01-01,39.5844
2022-01-02,39.5844
2022-01-03,39.5844
2022-01-04,39.5844
2022-01-05,39.5844
2022-01-06,39.5844
2022-01-07,39.5844
2022-01-08,39.5844
2022-01-09,39.5844
2022-01-10,39.5844
2022-01-11,39.5844
2022-01-12,39.5844
2022-01-13,39.5844
2022-01-14,39.5844
2022-01-15,39.5844
2022-01-16,39.5844
2022-01-17,39.5844
2022-01-18,39.5844
2022-01-19,39.5844
2022-01-20,39.5844
2022-01-21,39.5844
2022-01-22,39.5844
2022-01-23,39.5844
2022-01-24,39.5844
2022-01-25,39.5844
2022-01-26,39.5844
2022-01-27,39.5844
2022-01-28,39.5844
2022-01-29,39.5844
2022-01-30,39.5844
2022-01-31,39.5844
2022-02-01,39.5844
2022-02-02,39.5844
2022-02-03,39.5844
2022-02-04,39.5844
2022-02-05,39.5844
2022-02-06,39.5844
2022-02-07,39.5844
2022-02-08,39.5844
2022-02-09,39.5844
2022-02-10,39.5844
2022-02-11,39.5844
2022-02-12,39.5844
2022-02-13,39.5844
2022-02-14,39.5844
2022-02-15,39.5844
2022-02-16,39.5844
2022-02-17,39.5844
2022-02-18,39.5844
2022-02-19,39.5844
2022-02-20,39.5844
2022-02-21,39.5844
2022-02-22,39.5844
2022-02-23,39.5844
2022-02-24,39.5844
2022-02-25,39.5844
2022-02-26,39.5844
2022-02-27,39.5844
2022-02-28,38.1822
2022-03-01,38.1822
2022-03-02,38.1822
2022-03-03,38.1822
2022-03-04,38.1822
2022-03-05,38.1822
2022-03-06,38.1822
2022-03-07,38.1822
2022-03-08,38.1822
2022-03-09,38.1822
2022-03-10,38.1822
2022-03-11,38.1822
2022-03-12,38.1822
2022-03-13,38.1822
2022-03-14,38.1822
2022-03-15,38.1822
2022-03-16,38.1822
2022-03-17,38.1822
2022-03-18,38.1822
2022-03-19,38.1822
2022-03-20,38.1822
2022-03-21,38.1822
2022-03-22,38.1822
2022-03-23,38.1822
2022-03-24,38.1822
2022-03-25,38.1822
2022-03-26,38.1822
2022-03-27,38.1822
2022-03-28,38.1822
2022-03-29,38.1822
2022-03-30,38.1822
2022-03-31,38.1822
2022-04-01,38.1822
2022-04-02,38.1822
2022-04-03,38.1822
2022-04-04,38.1822
2022-04-05,38.1822
2022-04-06,38.1822
2022-04-07,38.1822
2022-04-08,38.1822
2022-04-09,38.1822
2022-04-10,38.1822
2022-04-11,38.1822
2022-04-12,38.1822
2022-04-13,38.1822
2022-04-14,38.1822
2022-04-15,38.1822
2022-04-16,38.1822
2022-04-17,38.1822
2022-04-18,38.1822
2022-04-19,38.1822
2022-04-20,38.1822
2022-04-21,38.1822
2022-04-22,38.1822
2022-04-23,38.1822
2022-04-24,38.1822
2022-04-25,38.1822
2022-04-26,38.1822
2022-04-27,38.1822
2022-04-28,38.1822
2022-04-29,38.1822
2022-04-30,38.1822
2022-05-01,38.1822
2022-05-02,38.1822
2022-05-03,38.1822
2022-05-04,38.1822
2022-05-05,38.1822
2022-05-06,38.1822
2022-05-07,38.1822
2022-05-08,38.1822
2022-05-09,38.1822
2022-05-10,38.1822
2022-05-11,38.1822
2022-05-12,38.1822
2022-05-13,38.1822
2022-05-14,38.1822
2022-05-15,38.1822
2022-05-16,38.1822
2022-05-17,38.1822
2022-05-18,38.1822
2022-05-19,38.1822
2022-05-20,38.1822
2022-05-21,38.1822
2022-05-22,38.1822
2022-05-23,38.1822
2022-05-24,38.1822
2022-05-25,38.1822
2022-05-26,38.1822
2022-05-27,38.1822
2022-05-28,38.1822
2022-05-29,38.1822
2022-05-30,38.1822
2022-05-31,34.2369
2022-06-01,34.2369
2022-06-02,34.2369
2022-06-03,34.2369
2022-06-04,34.2369
2022-06-05,34.2369
2022-06-06,34.2369
2022-06-07,34.2369
2022-06-08,34.2369
2022-06-09,34.2369
2022-06-10,34.2369
2022-06-11,34.2369
2022-06-12,34.2369
2022-06-13,34.2369
2022-06-14,34.2369
2022-06-15,34.2369
2022-06-16,34.2369
2022-06-17,34.2369
2022-06-18,34.2369
2022-06-19,34.2369
2022-06-20,34.2369
2022-06-21,34.2369
2022-06-22,34.2369
2022-06-23,34.2369
2022-06-24,34.2369
2022-06-25,34.2369
2022-06-26,34.2369
2022-06-27,34.2369
2022-06-28,34.2369
2022-06-29,34.2369
2022-06-30,34.2369
2022-07-01,34.2369
2022-07-02,34.2369
2022-07-03,34.2369
2022-07-04,34.2369
2022-07-05,34.2369
2022-07-06,34.2369
2022-07-07,34.2369
2022-07-08,34.2369
2022-07-09,34.2369
2022-07-10,34.2369
2022-07-11,34.2369
2022-07-12,34.2369
2022-07-13,34.2369
2022-07-14,34.2369
2022-07-15,34.2369
2022-07-16,34.2369
2022-07-17,34.2369
2022-07-18,34.2369
2022-07-19,34.2369
2022-07-20,34.2369
2022-07-21,34.2369
2022-07-22,34.2369
2022-07-23,34.2369
2022-07-24,34.2369
2022-07-25,34.2369
2022-07-26,34.2369
2022-07-27,34.2369
2022-07-28,34.2369
2022-07-29,34.2369
2022-07-30,34.2369
2022-07-31,34.2369
2022-08-01,34.2369
2022-08-02,34.2369
2022-08-03,34.2369
2022-08-04,34.2369
2022-08-05,34.2369
2022-08-06,34.2369
2022-08-07,34.2369
2022-08-08,34.2369
2022-08-09,34.2369
2022-08-10,34.2369
2022-08-11,34.2369
2022-08-12,34.2369
2022-08-13,34.2369
2022-08-14,34.2369
2022-08-15,34.2369
2022-08-16,34.2369
2022-08-17,34.2369
2022-08-18,34.2369
2022-08-19,34.2369
2022-08-20,34.2369
2022-08-21,34.2369
2022-08-22,34.2369
2022-08-23,34.2369
2022-08-24,34.2369
2022-08-25,34.2369
2022-08-26,34.2369
2022-08-27,34.2369
2022-08-28,34.2369
2022-08-29,34.2369
2022-08-30,34.2369
2022-08-31,33.8124
2022-09-01,33.8124
2022-09-02,33.8124
2022-09-03,33.8124
2022-09-04,33.8124
2022-09-05,33.8124
2022-09-06,33.8124
2022-09-07,33.8124
2022-09-08,33.8124
2022-09-09,33.8124
2022-09-10,33.8124
2022-09-11,33.8124
2022-09-12,33.8124
2022-09-13,33.8124
2022-09-14,33.8124
2022-09-15,33.8124
2022-09-16,33.8124
2022-09-17,33.8124
2022-09-18,33.8124
2022-09-19,33.8124
2022-09-20,33.8124
2022-09-21,33.8124
2022-09-22,33.8124
2022-09-23,33.8124
2022-09-24,33.8124
2022-09-25,33.8124
2022-09-26,33.8124
2022-09-27,33.8124
2022-09-28,33.8124
2022-09-29,33.8124
2022-09-30,33.8124
2022-10-01,33.8124
2022-10-02,33.8124
2022-10-03,33.8124
2022-10-04,33.8124
2022-10-05,33.8124
2022-10-06,33.8124
2022-10-07,33.8124
2022-10-08,33.8124
2022-10-09,33.8124
2022-10-10,33.8124
2022-10-11,33.8124
2022-10-12,33.8124
2022-10-13,33.8124
2022-10-14,33.8124
2022-10-15,33.8124
2022-10-16,33.8124
2022-10-17,33.8124
2022-10-18,33.8124
2022-10-19,33.8124
2022-10-20,33.8124
2022-10-21,33.8124
2022-10-22,33.8124
2022-10-23,33.8124
2022-10-24,33.8124
2022-10-25,33.8124
2022-10-26,33.8124
2022-10-27,33.8124
2022-10-28,33.8124
2022-10-29,33.8124
2022-10-30,33.8124
2022-10-31,33.8124
2022-11-01,33.8124
2022-11-02,33.8124
2022-11-03,33.8124
2022-11-04,33.8124
2022-11-05,33.8124
2022-11-06,33.8124
2022-11-07,33.8124
2022-11-08,33.8124
2022-11-09,33.8124
2022-11-10,33.8124
2022-11-11,33.8124
2022-11-12,33.8124
2022-11-13,33.8124
2022-11-14,33.8124
2022-11-15,33.8124
2022-11-16,33.8124
2022-11-17,33.8124
2022-11-18,33.8124
2022-11-19,33.8124
2022-11-20,33.8124
2022-11-21,33.8124
2022-11-22,33.8124
2022-11-23,33.8124
2022-11-24,33.8124
2022-11-25,33.8124
2022-11-26,33.8124
2022-11-27,33.8124
2022-11-28,33.8124
2022-11-29,33.8124
2022-11-30,33.1181
2022-12-01,33.1181
2022-12-02,33.1181
2022-12-03,33.1181
2022-12-04,33.1181
2022-12-05,33.1181
2022-12-06,33.1181
2022-12-07,33.1181
2022-12-08,33.1181
2022-12-09,33.1181
2022-12-10,33.1181
2022-12-11,33.1181
2022-12-12,33.1181
2022-12-13,33.1181
2022-12-14,33.1181
2022-12-15,33.1181
2022-12-16,33.1181
2022-12-17,33.1181
2022-12-18,33.1181
2022-12-19,33.1181
2022-12-20,33.1181
2022-12-21,33.1181
2022-12-22,33.1181
2022-12-23,33.1181
2022-12-24,33.1181
2022-12-25,33.1181
2022-12-26,33.1181
2022-12-27,33.1181
2022-12-28,33.1181
2022-12-29,33.1181
2022-12-30,33.1181
2022-12-31,33.1181
2023-01-01,33.1181
2023-01-02,33.1181
2023-01-03,33.1181
2023-01-04,33.1181
2023-01-05,33.1181
2023-01-06,33.1181
2023-01-07,33.1181
2023-01-08,33.1181
2023-01-09,33.1181
2023-01-10,33.1181
2023-01-11,33.1181
2023-01-12,33.1181
2023-01-13,33.1181
2023-01-14,33.1181
2023-01-15,33.1181
2023-01-16,33.1181
2023-01-17,33.1181
2023-01-18,33.1181
2023-01-19,33.1181
2023-01-20,33.1181
2023-01-21,33.1181
2023-01-22,33.1181
2023-01-23,33.1181
2023-01-24,33.1181
2023-01-25,33.1181
2023-01-26,33.1181
2023-01-27,33.1181
2023-01-28,33.1181
2023-01-29,33.1181
2023-01-30,33.1181
2023-01-31,33.1181
2023-02-01,33.1181
2023-02-02,33.1181
2023-02-03,33.1181
2023-02-04,33.1181
2023-02-05,33.1181
2023-02-06,33.1181
2023-02-07,33.1181
2023-02-08,33.1181
2023-02-09,33.1181
2023-02-10,33.1181
2023-02-11,33.1181
2023-02-12,33.1181
2023-02-13,33.1181
2023-02-14,33.1181
2023-02-15,33.1181
2023-02-16,33.1181
2023-02-17,33.1181
2023-02-18,33.1181
2023-02-19,33.1181
2023-02-20,33.1181
2023-02-21,33.1181
2023-02-22,33.1181
2023-02-23,33.1181
2023-02-24,33.1181
2023-02-25,33.1181
2023-02-26,33.1181
2023-02-27,33.1181
2023-02-28,31.7181
2023-03-01,31.7181
2023-03-02,31.7181
2023-03-03,31.7181
2023-03-04,31.7181
2023-03-05,31.7181
2023-03-06,31.7181
2023-03-07,31.7181
2023-03-08,31.7181
2023-03-09,31.7181
