,BIG US Equity
2020-05-03,36.0574
2020-05-04,36.0574
2020-05-05,36.0574
2020-05-06,36.0574
2020-05-07,36.0574
2020-05-08,36.0574
2020-05-09,36.0574
2020-05-10,36.0574
2020-05-11,36.0574
2020-05-12,36.0574
2020-05-13,36.0574
2020-05-14,36.0574
2020-05-15,36.0574
2020-05-16,36.0574
2020-05-17,36.0574
2020-05-18,36.0574
2020-05-19,36.0574
2020-05-20,36.0574
2020-05-21,36.0574
2020-05-22,36.0574
2020-05-23,36.0574
2020-05-24,36.0574
2020-05-25,36.0574
2020-05-26,36.0574
2020-05-27,36.0574
2020-05-28,36.0574
2020-05-29,36.0574
2020-05-30,36.0574
2020-05-31,36.0574
2020-06-01,36.0574
2020-06-02,36.0574
2020-06-03,36.0574
2020-06-04,36.0574
2020-06-05,36.0574
2020-06-06,36.0574
2020-06-07,36.0574
2020-06-08,36.0574
2020-06-09,36.0574
2020-06-10,36.0574
2020-06-11,36.0574
2020-06-12,36.0574
2020-06-13,36.0574
2020-06-14,36.0574
2020-06-15,36.0574
2020-06-16,36.0574
2020-06-17,36.0574
2020-06-18,36.0574
2020-06-19,36.0574
2020-06-20,36.0574
2020-06-21,36.0574
2020-06-22,36.0574
2020-06-23,36.0574
2020-06-24,36.0574
2020-06-25,36.0574
2020-06-26,36.0574
2020-06-27,36.0574
2020-06-28,36.0574
2020-06-29,36.0574
2020-06-30,36.0574
2020-07-01,36.0574
2020-07-02,36.0574
2020-07-03,36.0574
2020-07-04,36.0574
2020-07-05,36.0574
2020-07-06,36.0574
2020-07-07,36.0574
2020-07-08,36.0574
2020-07-09,36.0574
2020-07-10,36.0574
2020-07-11,36.0574
2020-07-12,36.0574
2020-07-13,36.0574
2020-07-14,36.0574
2020-07-15,36.0574
2020-07-16,36.0574
2020-07-17,36.0574
2020-07-18,36.0574
2020-07-19,36.0574
2020-07-20,36.0574
2020-07-21,36.0574
2020-07-22,36.0574
2020-07-23,36.0574
2020-07-24,36.0574
2020-07-25,36.0574
2020-07-26,36.0574
2020-07-27,36.0574
2020-07-28,36.0574
2020-07-29,36.0574
2020-07-30,36.0574
2020-07-31,36.0574
2020-08-01,73.2032
2020-08-02,73.2032
2020-08-03,73.2032
2020-08-04,73.2032
2020-08-05,73.2032
2020-08-06,73.2032
2020-08-07,73.2032
2020-08-08,73.2032
2020-08-09,73.2032
2020-08-10,73.2032
2020-08-11,73.2032
2020-08-12,73.2032
2020-08-13,73.2032
2020-08-14,73.2032
2020-08-15,73.2032
2020-08-16,73.2032
2020-08-17,73.2032
2020-08-18,73.2032
2020-08-19,73.2032
2020-08-20,73.2032
2020-08-21,73.2032
2020-08-22,73.2032
2020-08-23,73.2032
2020-08-24,73.2032
2020-08-25,73.2032
2020-08-26,73.2032
2020-08-27,73.2032
2020-08-28,73.2032
2020-08-29,73.2032
2020-08-30,73.2032
2020-08-31,73.2032
2020-09-01,73.2032
2020-09-02,73.2032
2020-09-03,73.2032
2020-09-04,73.2032
2020-09-05,73.2032
2020-09-06,73.2032
2020-09-07,73.2032
2020-09-08,73.2032
2020-09-09,73.2032
2020-09-10,73.2032
2020-09-11,73.2032
2020-09-12,73.2032
2020-09-13,73.2032
2020-09-14,73.2032
2020-09-15,73.2032
2020-09-16,73.2032
2020-09-17,73.2032
2020-09-18,73.2032
2020-09-19,73.2032
2020-09-20,73.2032
2020-09-21,73.2032
2020-09-22,73.2032
2020-09-23,73.2032
2020-09-24,73.2032
2020-09-25,73.2032
2020-09-26,73.2032
2020-09-27,73.2032
2020-09-28,73.2032
2020-09-29,73.2032
2020-09-30,73.2032
2020-10-01,73.2032
2020-10-02,73.2032
2020-10-03,73.2032
2020-10-04,73.2032
2020-10-05,73.2032
2020-10-06,73.2032
2020-10-07,73.2032
2020-10-08,73.2032
2020-10-09,73.2032
2020-10-10,73.2032
2020-10-11,73.2032
2020-10-12,73.2032
2020-10-13,73.2032
2020-10-14,73.2032
2020-10-15,73.2032
2020-10-16,73.2032
2020-10-17,73.2032
2020-10-18,73.2032
2020-10-19,73.2032
2020-10-20,73.2032
2020-10-21,73.2032
2020-10-22,73.2032
2020-10-23,73.2032
2020-10-24,73.2032
2020-10-25,73.2032
2020-10-26,73.2032
2020-10-27,73.2032
2020-10-28,73.2032
2020-10-29,73.2032
2020-10-30,73.2032
2020-10-31,61.9202
2020-11-01,61.9202
2020-11-02,61.9202
2020-11-03,61.9202
2020-11-04,61.9202
2020-11-05,61.9202
2020-11-06,61.9202
2020-11-07,61.9202
2020-11-08,61.9202
2020-11-09,61.9202
2020-11-10,61.9202
2020-11-11,61.9202
2020-11-12,61.9202
2020-11-13,61.9202
2020-11-14,61.9202
2020-11-15,61.9202
2020-11-16,61.9202
2020-11-17,61.9202
2020-11-18,61.9202
2020-11-19,61.9202
2020-11-20,61.9202
2020-11-21,61.9202
2020-11-22,61.9202
2020-11-23,61.9202
2020-11-24,61.9202
2020-11-25,61.9202
2020-11-26,61.9202
2020-11-27,61.9202
2020-11-28,61.9202
2020-11-29,61.9202
2020-11-30,61.9202
2020-12-01,61.9202
2020-12-02,61.9202
2020-12-03,61.9202
2020-12-04,61.9202
2020-12-05,61.9202
2020-12-06,61.9202
2020-12-07,61.9202
2020-12-08,61.9202
2020-12-09,61.9202
2020-12-10,61.9202
2020-12-11,61.9202
2020-12-12,61.9202
2020-12-13,61.9202
2020-12-14,61.9202
2020-12-15,61.9202
2020-12-16,61.9202
2020-12-17,61.9202
2020-12-18,61.9202
2020-12-19,61.9202
2020-12-20,61.9202
2020-12-21,61.9202
2020-12-22,61.9202
2020-12-23,61.9202
2020-12-24,61.9202
2020-12-25,61.9202
2020-12-26,61.9202
2020-12-27,61.9202
2020-12-28,61.9202
2020-12-29,61.9202
2020-12-30,61.9202
2020-12-31,61.9202
2021-01-01,61.9202
2021-01-02,61.9202
2021-01-03,61.9202
2021-01-04,61.9202
2021-01-05,61.9202
2021-01-06,61.9202
2021-01-07,61.9202
2021-01-08,61.9202
2021-01-09,61.9202
2021-01-10,61.9202
2021-01-11,61.9202
2021-01-12,61.9202
2021-01-13,61.9202
2021-01-14,61.9202
2021-01-15,61.9202
2021-01-16,61.9202
2021-01-17,61.9202
2021-01-18,61.9202
2021-01-19,61.9202
2021-01-20,61.9202
2021-01-21,61.9202
2021-01-22,61.9202
2021-01-23,61.9202
2021-01-24,61.9202
2021-01-25,61.9202
2021-01-26,61.9202
2021-01-27,61.9202
2021-01-28,61.9202
2021-01-29,61.9202
2021-01-30,59.2683
2021-01-31,59.2683
2021-02-01,59.2683
2021-02-02,59.2683
2021-02-03,59.2683
2021-02-04,59.2683
2021-02-05,59.2683
2021-02-06,59.2683
2021-02-07,59.2683
2021-02-08,59.2683
2021-02-09,59.2683
2021-02-10,59.2683
2021-02-11,59.2683
2021-02-12,59.2683
2021-02-13,59.2683
2021-02-14,59.2683
2021-02-15,59.2683
2021-02-16,59.2683
2021-02-17,59.2683
2021-02-18,59.2683
2021-02-19,59.2683
2021-02-20,59.2683
2021-02-21,59.2683
2021-02-22,59.2683
2021-02-23,59.2683
2021-02-24,59.2683
2021-02-25,59.2683
2021-02-26,59.2683
2021-02-27,59.2683
2021-02-28,59.2683
2021-03-01,59.2683
2021-03-02,59.2683
2021-03-03,59.2683
2021-03-04,59.2683
2021-03-05,59.2683
2021-03-06,59.2683
2021-03-07,59.2683
2021-03-08,59.2683
2021-03-09,59.2683
2021-03-10,59.2683
2021-03-11,59.2683
2021-03-12,59.2683
2021-03-13,59.2683
2021-03-14,59.2683
2021-03-15,59.2683
2021-03-16,59.2683
2021-03-17,59.2683
2021-03-18,59.2683
2021-03-19,59.2683
2021-03-20,59.2683
2021-03-21,59.2683
2021-03-22,59.2683
2021-03-23,59.2683
2021-03-24,59.2683
2021-03-25,59.2683
2021-03-26,59.2683
2021-03-27,59.2683
2021-03-28,59.2683
2021-03-29,59.2683
2021-03-30,59.2683
2021-03-31,59.2683
2021-04-01,59.2683
2021-04-02,59.2683
2021-04-03,59.2683
2021-04-04,59.2683
2021-04-05,59.2683
2021-04-06,59.2683
2021-04-07,59.2683
2021-04-08,59.2683
2021-04-09,59.2683
2021-04-10,59.2683
2021-04-11,59.2683
2021-04-12,59.2683
2021-04-13,59.2683
2021-04-14,59.2683
2021-04-15,59.2683
2021-04-16,59.2683
2021-04-17,59.2683
2021-04-18,59.2683
2021-04-19,59.2683
2021-04-20,59.2683
2021-04-21,59.2683
2021-04-22,59.2683
2021-04-23,59.2683
2021-04-24,59.2683
2021-04-25,59.2683
2021-04-26,59.2683
2021-04-27,59.2683
2021-04-28,59.2683
2021-04-29,59.2683
2021-04-30,59.2683
2021-05-01,62.6668
2021-05-02,62.6668
2021-05-03,62.6668
2021-05-04,62.6668
2021-05-05,62.6668
2021-05-06,62.6668
2021-05-07,62.6668
2021-05-08,62.6668
2021-05-09,62.6668
2021-05-10,62.6668
2021-05-11,62.6668
2021-05-12,62.6668
2021-05-13,62.6668
2021-05-14,62.6668
2021-05-15,62.6668
2021-05-16,62.6668
2021-05-17,62.6668
2021-05-18,62.6668
2021-05-19,62.6668
2021-05-20,62.6668
2021-05-21,62.6668
2021-05-22,62.6668
2021-05-23,62.6668
2021-05-24,62.6668
2021-05-25,62.6668
2021-05-26,62.6668
2021-05-27,62.6668
2021-05-28,62.6668
2021-05-29,62.6668
2021-05-30,62.6668
2021-05-31,62.6668
2021-06-01,62.6668
2021-06-02,62.6668
2021-06-03,62.6668
2021-06-04,62.6668
2021-06-05,62.6668
2021-06-06,62.6668
2021-06-07,62.6668
2021-06-08,62.6668
2021-06-09,62.6668
2021-06-10,62.6668
2021-06-11,62.6668
2021-06-12,62.6668
2021-06-13,62.6668
2021-06-14,62.6668
2021-06-15,62.6668
2021-06-16,62.6668
2021-06-17,62.6668
2021-06-18,62.6668
2021-06-19,62.6668
2021-06-20,62.6668
2021-06-21,62.6668
2021-06-22,62.6668
2021-06-23,62.6668
2021-06-24,62.6668
2021-06-25,62.6668
2021-06-26,62.6668
2021-06-27,62.6668
2021-06-28,62.6668
2021-06-29,62.6668
2021-06-30,62.6668
2021-07-01,62.6668
2021-07-02,62.6668
2021-07-03,62.6668
2021-07-04,62.6668
2021-07-05,62.6668
2021-07-06,62.6668
2021-07-07,62.6668
2021-07-08,62.6668
2021-07-09,62.6668
2021-07-10,62.6668
2021-07-11,62.6668
2021-07-12,62.6668
2021-07-13,62.6668
2021-07-14,62.6668
2021-07-15,62.6668
2021-07-16,62.6668
2021-07-17,62.6668
2021-07-18,62.6668
2021-07-19,62.6668
2021-07-20,62.6668
2021-07-21,62.6668
2021-07-22,62.6668
2021-07-23,62.6668
2021-07-24,62.6668
2021-07-25,62.6668
2021-07-26,62.6668
2021-07-27,62.6668
2021-07-28,62.6668
2021-07-29,62.6668
2021-07-30,62.6668
2021-07-31,20.9682
2021-08-01,20.9682
2021-08-02,20.9682
2021-08-03,20.9682
2021-08-04,20.9682
2021-08-05,20.9682
2021-08-06,20.9682
2021-08-07,20.9682
2021-08-08,20.9682
2021-08-09,20.9682
2021-08-10,20.9682
2021-08-11,20.9682
2021-08-12,20.9682
2021-08-13,20.9682
2021-08-14,20.9682
2021-08-15,20.9682
2021-08-16,20.9682
2021-08-17,20.9682
2021-08-18,20.9682
2021-08-19,20.9682
2021-08-20,20.9682
2021-08-21,20.9682
2021-08-22,20.9682
2021-08-23,20.9682
2021-08-24,20.9682
2021-08-25,20.9682
2021-08-26,20.9682
2021-08-27,20.9682
2021-08-28,20.9682
2021-08-29,20.9682
2021-08-30,20.9682
2021-08-31,20.9682
2021-09-01,20.9682
2021-09-02,20.9682
2021-09-03,20.9682
2021-09-04,20.9682
2021-09-05,20.9682
2021-09-06,20.9682
2021-09-07,20.9682
2021-09-08,20.9682
2021-09-09,20.9682
2021-09-10,20.9682
2021-09-11,20.9682
2021-09-12,20.9682
2021-09-13,20.9682
2021-09-14,20.9682
2021-09-15,20.9682
2021-09-16,20.9682
2021-09-17,20.9682
2021-09-18,20.9682
2021-09-19,20.9682
2021-09-20,20.9682
2021-09-21,20.9682
2021-09-22,20.9682
2021-09-23,20.9682
2021-09-24,20.9682
2021-09-25,20.9682
2021-09-26,20.9682
2021-09-27,20.9682
2021-09-28,20.9682
2021-09-29,20.9682
2021-09-30,20.9682
2021-10-01,20.9682
2021-10-02,20.9682
2021-10-03,20.9682
2021-10-04,20.9682
2021-10-05,20.9682
2021-10-06,20.9682
2021-10-07,20.9682
2021-10-08,20.9682
2021-10-09,20.9682
2021-10-10,20.9682
2021-10-11,20.9682
2021-10-12,20.9682
2021-10-13,20.9682
2021-10-14,20.9682
2021-10-15,20.9682
2021-10-16,20.9682
2021-10-17,20.9682
2021-10-18,20.9682
2021-10-19,20.9682
2021-10-20,20.9682
2021-10-21,20.9682
2021-10-22,20.9682
2021-10-23,20.9682
2021-10-24,20.9682
2021-10-25,20.9682
2021-10-26,20.9682
2021-10-27,20.9682
2021-10-28,20.9682
2021-10-29,20.9682
2021-10-30,19.5934
2021-10-31,19.5934
2021-11-01,19.5934
2021-11-02,19.5934
2021-11-03,19.5934
2021-11-04,19.5934
2021-11-05,19.5934
2021-11-06,19.5934
2021-11-07,19.5934
2021-11-08,19.5934
2021-11-09,19.5934
2021-11-10,19.5934
2021-11-11,19.5934
2021-11-12,19.5934
2021-11-13,19.5934
2021-11-14,19.5934
2021-11-15,19.5934
2021-11-16,19.5934
2021-11-17,19.5934
2021-11-18,19.5934
2021-11-19,19.5934
2021-11-20,19.5934
2021-11-21,19.5934
2021-11-22,19.5934
2021-11-23,19.5934
2021-11-24,19.5934
2021-11-25,19.5934
2021-11-26,19.5934
2021-11-27,19.5934
2021-11-28,19.5934
2021-11-29,19.5934
2021-11-30,19.5934
2021-12-01,19.5934
2021-12-02,19.5934
2021-12-03,19.5934
2021-12-04,19.5934
2021-12-05,19.5934
2021-12-06,19.5934
2021-12-07,19.5934
2021-12-08,19.5934
2021-12-09,19.5934
2021-12-10,19.5934
2021-12-11,19.5934
2021-12-12,19.5934
2021-12-13,19.5934
2021-12-14,19.5934
2021-12-15,19.5934
2021-12-16,19.5934
2021-12-17,19.5934
2021-12-18,19.5934
2021-12-19,19.5934
2021-12-20,19.5934
2021-12-21,19.5934
2021-12-22,19.5934
2021-12-23,19.5934
2021-12-24,19.5934
2021-12-25,19.5934
2021-12-26,19.5934
2021-12-27,19.5934
2021-12-28,19.5934
2021-12-29,19.5934
2021-12-30,19.5934
2021-12-31,19.5934
2022-01-01,19.5934
2022-01-02,19.5934
2022-01-03,19.5934
2022-01-04,19.5934
2022-01-05,19.5934
2022-01-06,19.5934
2022-01-07,19.5934
2022-01-08,19.5934
2022-01-09,19.5934
2022-01-10,19.5934
2022-01-11,19.5934
2022-01-12,19.5934
2022-01-13,19.5934
2022-01-14,19.5934
2022-01-15,19.5934
2022-01-16,19.5934
2022-01-17,19.5934
2022-01-18,19.5934
2022-01-19,19.5934
2022-01-20,19.5934
2022-01-21,19.5934
2022-01-22,19.5934
2022-01-23,19.5934
2022-01-24,19.5934
2022-01-25,19.5934
2022-01-26,19.5934
2022-01-27,19.5934
2022-01-28,19.5934
2022-01-29,15.5598
2022-01-30,15.5598
2022-01-31,15.5598
2022-02-01,15.5598
2022-02-02,15.5598
2022-02-03,15.5598
2022-02-04,15.5598
2022-02-05,15.5598
2022-02-06,15.5598
2022-02-07,15.5598
2022-02-08,15.5598
2022-02-09,15.5598
2022-02-10,15.5598
2022-02-11,15.5598
2022-02-12,15.5598
2022-02-13,15.5598
2022-02-14,15.5598
2022-02-15,15.5598
2022-02-16,15.5598
2022-02-17,15.5598
2022-02-18,15.5598
2022-02-19,15.5598
2022-02-20,15.5598
2022-02-21,15.5598
2022-02-22,15.5598
2022-02-23,15.5598
2022-02-24,15.5598
2022-02-25,15.5598
2022-02-26,15.5598
2022-02-27,15.5598
2022-02-28,15.5598
2022-03-01,15.5598
2022-03-02,15.5598
2022-03-03,15.5598
2022-03-04,15.5598
2022-03-05,15.5598
2022-03-06,15.5598
2022-03-07,15.5598
2022-03-08,15.5598
2022-03-09,15.5598
2022-03-10,15.5598
2022-03-11,15.5598
2022-03-12,15.5598
2022-03-13,15.5598
2022-03-14,15.5598
2022-03-15,15.5598
2022-03-16,15.5598
2022-03-17,15.5598
2022-03-18,15.5598
2022-03-19,15.5598
2022-03-20,15.5598
2022-03-21,15.5598
2022-03-22,15.5598
2022-03-23,15.5598
2022-03-24,15.5598
2022-03-25,15.5598
2022-03-26,15.5598
2022-03-27,15.5598
2022-03-28,15.5598
2022-03-29,15.5598
2022-03-30,15.5598
2022-03-31,15.5598
2022-04-01,15.5598
2022-04-02,15.5598
2022-04-03,15.5598
2022-04-04,15.5598
2022-04-05,15.5598
2022-04-06,15.5598
2022-04-07,15.5598
2022-04-08,15.5598
2022-04-09,15.5598
2022-04-10,15.5598
2022-04-11,15.5598
2022-04-12,15.5598
2022-04-13,15.5598
2022-04-14,15.5598
2022-04-15,15.5598
2022-04-16,15.5598
2022-04-17,15.5598
2022-04-18,15.5598
2022-04-19,15.5598
2022-04-20,15.5598
2022-04-21,15.5598
2022-04-22,15.5598
2022-04-23,15.5598
2022-04-24,15.5598
2022-04-25,15.5598
2022-04-26,15.5598
2022-04-27,15.5598
2022-04-28,15.5598
2022-04-29,15.5598
2022-04-30,6.4152
2022-05-01,6.4152
2022-05-02,6.4152
2022-05-03,6.4152
2022-05-04,6.4152
2022-05-05,6.4152
2022-05-06,6.4152
2022-05-07,6.4152
2022-05-08,6.4152
2022-05-09,6.4152
2022-05-10,6.4152
2022-05-11,6.4152
2022-05-12,6.4152
2022-05-13,6.4152
2022-05-14,6.4152
2022-05-15,6.4152
2022-05-16,6.4152
2022-05-17,6.4152
2022-05-18,6.4152
2022-05-19,6.4152
2022-05-20,6.4152
2022-05-21,6.4152
2022-05-22,6.4152
2022-05-23,6.4152
2022-05-24,6.4152
2022-05-25,6.4152
2022-05-26,6.4152
2022-05-27,6.4152
2022-05-28,6.4152
2022-05-29,6.4152
2022-05-30,6.4152
2022-05-31,6.4152
2022-06-01,6.4152
2022-06-02,6.4152
2022-06-03,6.4152
2022-06-04,6.4152
2022-06-05,6.4152
2022-06-06,6.4152
2022-06-07,6.4152
2022-06-08,6.4152
2022-06-09,6.4152
2022-06-10,6.4152
2022-06-11,6.4152
2022-06-12,6.4152
2022-06-13,6.4152
2022-06-14,6.4152
2022-06-15,6.4152
2022-06-16,6.4152
2022-06-17,6.4152
2022-06-18,6.4152
2022-06-19,6.4152
2022-06-20,6.4152
2022-06-21,6.4152
2022-06-22,6.4152
2022-06-23,6.4152
2022-06-24,6.4152
2022-06-25,6.4152
2022-06-26,6.4152
2022-06-27,6.4152
2022-06-28,6.4152
2022-06-29,6.4152
2022-06-30,6.4152
2022-07-01,6.4152
2022-07-02,6.4152
2022-07-03,6.4152
2022-07-04,6.4152
2022-07-05,6.4152
2022-07-06,6.4152
2022-07-07,6.4152
2022-07-08,6.4152
2022-07-09,6.4152
2022-07-10,6.4152
2022-07-11,6.4152
2022-07-12,6.4152
2022-07-13,6.4152
2022-07-14,6.4152
2022-07-15,6.4152
2022-07-16,6.4152
2022-07-17,6.4152
2022-07-18,6.4152
2022-07-19,6.4152
2022-07-20,6.4152
2022-07-21,6.4152
2022-07-22,6.4152
2022-07-23,6.4152
2022-07-24,6.4152
2022-07-25,6.4152
2022-07-26,6.4152
2022-07-27,6.4152
2022-07-28,6.4152
2022-07-29,6.4152
2022-07-30,-4.8651
2022-07-31,-4.8651
2022-08-01,-4.8651
2022-08-02,-4.8651
2022-08-03,-4.8651
2022-08-04,-4.8651
2022-08-05,-4.8651
2022-08-06,-4.8651
2022-08-07,-4.8651
2022-08-08,-4.8651
2022-08-09,-4.8651
2022-08-10,-4.8651
2022-08-11,-4.8651
2022-08-12,-4.8651
2022-08-13,-4.8651
2022-08-14,-4.8651
2022-08-15,-4.8651
2022-08-16,-4.8651
2022-08-17,-4.8651
2022-08-18,-4.8651
2022-08-19,-4.8651
2022-08-20,-4.8651
2022-08-21,-4.8651
2022-08-22,-4.8651
2022-08-23,-4.8651
2022-08-24,-4.8651
2022-08-25,-4.8651
2022-08-26,-4.8651
2022-08-27,-4.8651
2022-08-28,-4.8651
2022-08-29,-4.8651
2022-08-30,-4.8651
2022-08-31,-4.8651
2022-09-01,-4.8651
2022-09-02,-4.8651
2022-09-03,-4.8651
2022-09-04,-4.8651
2022-09-05,-4.8651
2022-09-06,-4.8651
2022-09-07,-4.8651
2022-09-08,-4.8651
2022-09-09,-4.8651
2022-09-10,-4.8651
2022-09-11,-4.8651
2022-09-12,-4.8651
2022-09-13,-4.8651
2022-09-14,-4.8651
2022-09-15,-4.8651
2022-09-16,-4.8651
2022-09-17,-4.8651
2022-09-18,-4.8651
2022-09-19,-4.8651
2022-09-20,-4.8651
2022-09-21,-4.8651
2022-09-22,-4.8651
2022-09-23,-4.8651
2022-09-24,-4.8651
2022-09-25,-4.8651
2022-09-26,-4.8651
2022-09-27,-4.8651
2022-09-28,-4.8651
2022-09-29,-4.8651
2022-09-30,-4.8651
2022-10-01,-4.8651
2022-10-02,-4.8651
2022-10-03,-4.8651
2022-10-04,-4.8651
2022-10-05,-4.8651
2022-10-06,-4.8651
2022-10-07,-4.8651
2022-10-08,-4.8651
2022-10-09,-4.8651
2022-10-10,-4.8651
2022-10-11,-4.8651
2022-10-12,-4.8651
2022-10-13,-4.8651
2022-10-14,-4.8651
2022-10-15,-4.8651
2022-10-16,-4.8651
2022-10-17,-4.8651
2022-10-18,-4.8651
2022-10-19,-4.8651
2022-10-20,-4.8651
2022-10-21,-4.8651
2022-10-22,-4.8651
2022-10-23,-4.8651
2022-10-24,-4.8651
2022-10-25,-4.8651
2022-10-26,-4.8651
2022-10-27,-4.8651
2022-10-28,-4.8651
2022-10-29,-16.201
2022-10-30,-16.201
2022-10-31,-16.201
2022-11-01,-16.201
2022-11-02,-16.201
2022-11-03,-16.201
2022-11-04,-16.201
2022-11-05,-16.201
2022-11-06,-16.201
2022-11-07,-16.201
2022-11-08,-16.201
2022-11-09,-16.201
2022-11-10,-16.201
2022-11-11,-16.201
2022-11-12,-16.201
2022-11-13,-16.201
2022-11-14,-16.201
2022-11-15,-16.201
2022-11-16,-16.201
2022-11-17,-16.201
2022-11-18,-16.201
2022-11-19,-16.201
2022-11-20,-16.201
2022-11-21,-16.201
2022-11-22,-16.201
2022-11-23,-16.201
2022-11-24,-16.201
2022-11-25,-16.201
2022-11-26,-16.201
2022-11-27,-16.201
2022-11-28,-16.201
2022-11-29,-16.201
2022-11-30,-16.201
2022-12-01,-16.201
2022-12-02,-16.201
2022-12-03,-16.201
2022-12-04,-16.201
2022-12-05,-16.201
2022-12-06,-16.201
2022-12-07,-16.201
2022-12-08,-16.201
2022-12-09,-16.201
2022-12-10,-16.201
2022-12-11,-16.201
2022-12-12,-16.201
2022-12-13,-16.201
2022-12-14,-16.201
2022-12-15,-16.201
2022-12-16,-16.201
2022-12-17,-16.201
2022-12-18,-16.201
2022-12-19,-16.201
2022-12-20,-16.201
2022-12-21,-16.201
2022-12-22,-16.201
2022-12-23,-16.201
2022-12-24,-16.201
2022-12-25,-16.201
2022-12-26,-16.201
2022-12-27,-16.201
2022-12-28,-16.201
2022-12-29,-16.201
2022-12-30,-16.201
2022-12-31,-16.201
2023-01-01,-16.201
2023-01-02,-16.201
2023-01-03,-16.201
2023-01-04,-16.201
2023-01-05,-16.201
2023-01-06,-16.201
2023-01-07,-16.201
2023-01-08,-16.201
2023-01-09,-16.201
2023-01-10,-16.201
2023-01-11,-16.201
2023-01-12,-16.201
2023-01-13,-16.201
2023-01-14,-16.201
2023-01-15,-16.201
2023-01-16,-16.201
2023-01-17,-16.201
2023-01-18,-16.201
2023-01-19,-16.201
2023-01-20,-16.201
2023-01-21,-16.201
2023-01-22,-16.201
2023-01-23,-16.201
2023-01-24,-16.201
2023-01-25,-16.201
2023-01-26,-16.201
2023-01-27,-16.201
2023-01-28,-23.7917
2023-01-29,-23.7917
2023-01-30,-23.7917
2023-01-31,-23.7917
2023-02-01,-23.7917
2023-02-02,-23.7917
2023-02-03,-23.7917
2023-02-04,-23.7917
2023-02-05,-23.7917
2023-02-06,-23.7917
2023-02-07,-23.7917
2023-02-08,-23.7917
2023-02-09,-23.7917
2023-02-10,-23.7917
2023-02-11,-23.7917
2023-02-12,-23.7917
2023-02-13,-23.7917
2023-02-14,-23.7917
2023-02-15,-23.7917
2023-02-16,-23.7917
2023-02-17,-23.7917
2023-02-18,-23.7917
2023-02-19,-23.7917
2023-02-20,-23.7917
2023-02-21,-23.7917
2023-02-22,-23.7917
2023-02-23,-23.7917
2023-02-24,-23.7917
2023-02-25,-23.7917
2023-02-26,-23.7917
