,ITW US Equity
,RETURN_COM_EQY
2020-06-11,90.8925
2020-06-12,90.8925
2020-06-13,90.8925
2020-06-14,90.8925
2020-06-15,90.8925
2020-06-16,90.8925
2020-06-17,90.8925
2020-06-18,90.8925
2020-06-19,90.8925
2020-06-20,90.8925
2020-06-21,90.8925
2020-06-22,90.8925
2020-06-23,90.8925
2020-06-24,90.8925
2020-06-25,90.8925
2020-06-26,90.8925
2020-06-27,90.8925
2020-06-28,90.8925
2020-06-29,90.8925
2020-06-30,80.2496
2020-07-01,80.2496
2020-07-02,80.2496
2020-07-03,80.2496
2020-07-04,80.2496
2020-07-05,80.2496
2020-07-06,80.2496
2020-07-07,80.2496
2020-07-08,80.2496
2020-07-09,80.2496
2020-07-10,80.2496
2020-07-11,80.2496
2020-07-12,80.2496
2020-07-13,80.2496
2020-07-14,80.2496
2020-07-15,80.2496
2020-07-16,80.2496
2020-07-17,80.2496
2020-07-18,80.2496
2020-07-19,80.2496
2020-07-20,80.2496
2020-07-21,80.2496
2020-07-22,80.2496
2020-07-23,80.2496
2020-07-24,80.2496
2020-07-25,80.2496
2020-07-26,80.2496
2020-07-27,80.2496
2020-07-28,80.2496
2020-07-29,80.2496
2020-07-30,80.2496
2020-07-31,80.2496
2020-08-01,80.2496
2020-08-02,80.2496
2020-08-03,80.2496
2020-08-04,80.2496
2020-08-05,80.2496
2020-08-06,80.2496
2020-08-07,80.2496
2020-08-08,80.2496
2020-08-09,80.2496
2020-08-10,80.2496
2020-08-11,80.2496
2020-08-12,80.2496
2020-08-13,80.2496
2020-08-14,80.2496
2020-08-15,80.2496
2020-08-16,80.2496
2020-08-17,80.2496
2020-08-18,80.2496
2020-08-19,80.2496
2020-08-20,80.2496
2020-08-21,80.2496
2020-08-22,80.2496
2020-08-23,80.2496
2020-08-24,80.2496
2020-08-25,80.2496
2020-08-26,80.2496
2020-08-27,80.2496
2020-08-28,80.2496
2020-08-29,80.2496
2020-08-30,80.2496
2020-08-31,80.2496
2020-09-01,80.2496
2020-09-02,80.2496
2020-09-03,80.2496
2020-09-04,80.2496
2020-09-05,80.2496
2020-09-06,80.2496
2020-09-07,80.2496
2020-09-08,80.2496
2020-09-09,80.2496
2020-09-10,80.2496
2020-09-11,80.2496
2020-09-12,80.2496
2020-09-13,80.2496
2020-09-14,80.2496
2020-09-15,80.2496
2020-09-16,80.2496
2020-09-17,80.2496
2020-09-18,80.2496
2020-09-19,80.2496
2020-09-20,80.2496
2020-09-21,80.2496
2020-09-22,80.2496
2020-09-23,80.2496
2020-09-24,80.2496
2020-09-25,80.2496
2020-09-26,80.2496
2020-09-27,80.2496
2020-09-28,80.2496
2020-09-29,80.2496
2020-09-30,74.4613
2020-10-01,74.4613
2020-10-02,74.4613
2020-10-03,74.4613
2020-10-04,74.4613
2020-10-05,74.4613
2020-10-06,74.4613
2020-10-07,74.4613
2020-10-08,74.4613
2020-10-09,74.4613
2020-10-10,74.4613
2020-10-11,74.4613
2020-10-12,74.4613
2020-10-13,74.4613
2020-10-14,74.4613
2020-10-15,74.4613
2020-10-16,74.4613
2020-10-17,74.4613
2020-10-18,74.4613
2020-10-19,74.4613
2020-10-20,74.4613
2020-10-21,74.4613
2020-10-22,74.4613
2020-10-23,74.4613
2020-10-24,74.4613
2020-10-25,74.4613
2020-10-26,74.4613
2020-10-27,74.4613
2020-10-28,74.4613
2020-10-29,74.4613
2020-10-30,74.4613
2020-10-31,74.4613
2020-11-01,74.4613
2020-11-02,74.4613
2020-11-03,74.4613
2020-11-04,74.4613
2020-11-05,74.4613
2020-11-06,74.4613
2020-11-07,74.4613
2020-11-08,74.4613
2020-11-09,74.4613
2020-11-10,74.4613
2020-11-11,74.4613
2020-11-12,74.4613
2020-11-13,74.4613
2020-11-14,74.4613
2020-11-15,74.4613
2020-11-16,74.4613
2020-11-17,74.4613
2020-11-18,74.4613
2020-11-19,74.4613
2020-11-20,74.4613
2020-11-21,74.4613
2020-11-22,74.4613
2020-11-23,74.4613
2020-11-24,74.4613
2020-11-25,74.4613
2020-11-26,74.4613
2020-11-27,74.4613
2020-11-28,74.4613
2020-11-29,74.4613
2020-11-30,74.4613
2020-12-01,74.4613
2020-12-02,74.4613
2020-12-03,74.4613
2020-12-04,74.4613
2020-12-05,74.4613
2020-12-06,74.4613
2020-12-07,74.4613
2020-12-08,74.4613
2020-12-09,74.4613
2020-12-10,74.4613
2020-12-11,74.4613
2020-12-12,74.4613
2020-12-13,74.4613
2020-12-14,74.4613
2020-12-15,74.4613
2020-12-16,74.4613
2020-12-17,74.4613
2020-12-18,74.4613
2020-12-19,74.4613
2020-12-20,74.4613
2020-12-21,74.4613
2020-12-22,74.4613
2020-12-23,74.4613
2020-12-24,74.4613
2020-12-25,74.4613
2020-12-26,74.4613
2020-12-27,74.4613
2020-12-28,74.4613
2020-12-29,74.4613
2020-12-30,74.4613
2020-12-31,67.9555
2021-01-01,67.9555
2021-01-02,67.9555
2021-01-03,67.9555
2021-01-04,67.9555
2021-01-05,67.9555
2021-01-06,67.9555
2021-01-07,67.9555
2021-01-08,67.9555
2021-01-09,67.9555
2021-01-10,67.9555
2021-01-11,67.9555
2021-01-12,67.9555
2021-01-13,67.9555
2021-01-14,67.9555
2021-01-15,67.9555
2021-01-16,67.9555
2021-01-17,67.9555
2021-01-18,67.9555
2021-01-19,67.9555
2021-01-20,67.9555
2021-01-21,67.9555
2021-01-22,67.9555
2021-01-23,67.9555
2021-01-24,67.9555
2021-01-25,67.9555
2021-01-26,67.9555
2021-01-27,67.9555
