,FICO US Equity
2020-05-05,100.4898
2020-05-06,100.4898
2020-05-07,100.4898
2020-05-08,100.4898
2020-05-09,100.4898
2020-05-10,100.4898
2020-05-11,100.4898
2020-05-12,100.4898
2020-05-13,100.4898
2020-05-14,100.4898
2020-05-15,100.4898
2020-05-16,100.4898
2020-05-17,100.4898
2020-05-18,100.4898
2020-05-19,100.4898
2020-05-20,100.4898
2020-05-21,100.4898
2020-05-22,100.4898
2020-05-23,100.4898
2020-05-24,100.4898
2020-05-25,100.4898
2020-05-26,100.4898
2020-05-27,100.4898
2020-05-28,100.4898
2020-05-29,100.4898
2020-05-30,100.4898
2020-05-31,100.4898
2020-06-01,100.4898
2020-06-02,100.4898
2020-06-03,100.4898
2020-06-04,100.4898
2020-06-05,100.4898
2020-06-06,100.4898
2020-06-07,100.4898
2020-06-08,100.4898
2020-06-09,100.4898
2020-06-10,100.4898
2020-06-11,100.4898
2020-06-12,100.4898
2020-06-13,100.4898
2020-06-14,100.4898
2020-06-15,100.4898
2020-06-16,100.4898
2020-06-17,100.4898
2020-06-18,100.4898
2020-06-19,100.4898
2020-06-20,100.4898
2020-06-21,100.4898
2020-06-22,100.4898
2020-06-23,100.4898
2020-06-24,100.4898
2020-06-25,100.4898
2020-06-26,100.4898
2020-06-27,100.4898
2020-06-28,100.4898
2020-06-29,100.4898
2020-06-30,89.9409
2020-07-01,89.9409
2020-07-02,89.9409
2020-07-03,89.9409
2020-07-04,89.9409
2020-07-05,89.9409
2020-07-06,89.9409
2020-07-07,89.9409
2020-07-08,89.9409
2020-07-09,89.9409
2020-07-10,89.9409
2020-07-11,89.9409
2020-07-12,89.9409
2020-07-13,89.9409
2020-07-14,89.9409
2020-07-15,89.9409
2020-07-16,89.9409
2020-07-17,89.9409
2020-07-18,89.9409
2020-07-19,89.9409
2020-07-20,89.9409
2020-07-21,89.9409
2020-07-22,89.9409
2020-07-23,89.9409
2020-07-24,89.9409
2020-07-25,89.9409
2020-07-26,89.9409
2020-07-27,89.9409
2020-07-28,89.9409
2020-07-29,89.9409
2020-07-30,89.9409
2020-07-31,89.9409
2020-08-01,89.9409
2020-08-02,89.9409
2020-08-03,89.9409
2020-08-04,89.9409
2020-08-05,89.9409
2020-08-06,89.9409
2020-08-07,89.9409
2020-08-08,89.9409
2020-08-09,89.9409
2020-08-10,89.9409
2020-08-11,89.9409
2020-08-12,89.9409
2020-08-13,89.9409
2020-08-14,89.9409
2020-08-15,89.9409
2020-08-16,89.9409
2020-08-17,89.9409
2020-08-18,89.9409
2020-08-19,89.9409
2020-08-20,89.9409
2020-08-21,89.9409
2020-08-22,89.9409
2020-08-23,89.9409
2020-08-24,89.9409
2020-08-25,89.9409
2020-08-26,89.9409
2020-08-27,89.9409
2020-08-28,89.9409
2020-08-29,89.9409
2020-08-30,89.9409
2020-08-31,89.9409
2020-09-01,89.9409
2020-09-02,89.9409
2020-09-03,89.9409
2020-09-04,89.9409
2020-09-05,89.9409
2020-09-06,89.9409
2020-09-07,89.9409
2020-09-08,89.9409
2020-09-09,89.9409
2020-09-10,89.9409
2020-09-11,89.9409
2020-09-12,89.9409
2020-09-13,89.9409
2020-09-14,89.9409
2020-09-15,89.9409
2020-09-16,89.9409
2020-09-17,89.9409
2020-09-18,89.9409
2020-09-19,89.9409
2020-09-20,89.9409
2020-09-21,89.9409
2020-09-22,89.9409
2020-09-23,89.9409
2020-09-24,89.9409
2020-09-25,89.9409
2020-09-26,89.9409
2020-09-27,89.9409
2020-09-28,89.9409
2020-09-29,89.9409
2020-09-30,76.1573
2020-10-01,76.1573
2020-10-02,76.1573
2020-10-03,76.1573
2020-10-04,76.1573
2020-10-05,76.1573
2020-10-06,76.1573
2020-10-07,76.1573
2020-10-08,76.1573
2020-10-09,76.1573
2020-10-10,76.1573
2020-10-11,76.1573
2020-10-12,76.1573
2020-10-13,76.1573
2020-10-14,76.1573
2020-10-15,76.1573
2020-10-16,76.1573
2020-10-17,76.1573
2020-10-18,76.1573
2020-10-19,76.1573
2020-10-20,76.1573
2020-10-21,76.1573
2020-10-22,76.1573
2020-10-23,76.1573
2020-10-24,76.1573
2020-10-25,76.1573
2020-10-26,76.1573
2020-10-27,76.1573
2020-10-28,76.1573
2020-10-29,76.1573
2020-10-30,76.1573
2020-10-31,76.1573
2020-11-01,76.1573
2020-11-02,76.1573
2020-11-03,76.1573
2020-11-04,76.1573
2020-11-05,76.1573
2020-11-06,76.1573
2020-11-07,76.1573
2020-11-08,76.1573
2020-11-09,76.1573
2020-11-10,76.1573
2020-11-11,76.1573
2020-11-12,76.1573
2020-11-13,76.1573
2020-11-14,76.1573
2020-11-15,76.1573
2020-11-16,76.1573
2020-11-17,76.1573
2020-11-18,76.1573
2020-11-19,76.1573
2020-11-20,76.1573
2020-11-21,76.1573
2020-11-22,76.1573
2020-11-23,76.1573
2020-11-24,76.1573
2020-11-25,76.1573
2020-11-26,76.1573
2020-11-27,76.1573
2020-11-28,76.1573
2020-11-29,76.1573
2020-11-30,76.1573
2020-12-01,76.1573
2020-12-02,76.1573
2020-12-03,76.1573
2020-12-04,76.1573
2020-12-05,76.1573
2020-12-06,76.1573
2020-12-07,76.1573
2020-12-08,76.1573
2020-12-09,76.1573
2020-12-10,76.1573
2020-12-11,76.1573
2020-12-12,76.1573
2020-12-13,76.1573
2020-12-14,76.1573
2020-12-15,76.1573
2020-12-16,76.1573
2020-12-17,76.1573
2020-12-18,76.1573
2020-12-19,76.1573
2020-12-20,76.1573
2020-12-21,76.1573
2020-12-22,76.1573
2020-12-23,76.1573
2020-12-24,76.1573
2020-12-25,76.1573
2020-12-26,76.1573
2020-12-27,76.1573
2020-12-28,76.1573
2020-12-29,76.1573
2020-12-30,76.1573
2020-12-31,94.8471
2021-01-01,94.8471
2021-01-02,94.8471
2021-01-03,94.8471
2021-01-04,94.8471
2021-01-05,94.8471
2021-01-06,94.8471
2021-01-07,94.8471
2021-01-08,94.8471
2021-01-09,94.8471
2021-01-10,94.8471
2021-01-11,94.8471
2021-01-12,94.8471
2021-01-13,94.8471
2021-01-14,94.8471
2021-01-15,94.8471
2021-01-16,94.8471
2021-01-17,94.8471
2021-01-18,94.8471
2021-01-19,94.8471
2021-01-20,94.8471
2021-01-21,94.8471
2021-01-22,94.8471
2021-01-23,94.8471
2021-01-24,94.8471
2021-01-25,94.8471
2021-01-26,94.8471
2021-01-27,94.8471
2021-01-28,94.8471
2021-01-29,94.8471
2021-01-30,94.8471
2021-01-31,94.8471
2021-02-01,94.8471
2021-02-02,94.8471
2021-02-03,94.8471
2021-02-04,94.8471
2021-02-05,94.8471
2021-02-06,94.8471
2021-02-07,94.8471
2021-02-08,94.8471
2021-02-09,94.8471
2021-02-10,94.8471
2021-02-11,94.8471
2021-02-12,94.8471
2021-02-13,94.8471
2021-02-14,94.8471
2021-02-15,94.8471
2021-02-16,94.8471
2021-02-17,94.8471
2021-02-18,94.8471
2021-02-19,94.8471
2021-02-20,94.8471
2021-02-21,94.8471
2021-02-22,94.8471
2021-02-23,94.8471
2021-02-24,94.8471
2021-02-25,94.8471
2021-02-26,94.8471
2021-02-27,94.8471
2021-02-28,94.8471
2021-03-01,94.8471
2021-03-02,94.8471
2021-03-03,94.8471
2021-03-04,94.8471
2021-03-05,94.8471
2021-03-06,94.8471
2021-03-07,94.8471
2021-03-08,94.8471
2021-03-09,94.8471
2021-03-10,94.8471
2021-03-11,94.8471
2021-03-12,94.8471
2021-03-13,94.8471
2021-03-14,94.8471
2021-03-15,94.8471
2021-03-16,94.8471
2021-03-17,94.8471
2021-03-18,94.8471
2021-03-19,94.8471
2021-03-20,94.8471
2021-03-21,94.8471
2021-03-22,94.8471
2021-03-23,94.8471
2021-03-24,94.8471
2021-03-25,94.8471
2021-03-26,94.8471
2021-03-27,94.8471
2021-03-28,94.8471
2021-03-29,94.8471
2021-03-30,94.8471
2021-03-31,127.2673
2021-04-01,127.2673
2021-04-02,127.2673
2021-04-03,127.2673
2021-04-04,127.2673
2021-04-05,127.2673
2021-04-06,127.2673
2021-04-07,127.2673
2021-04-08,127.2673
2021-04-09,127.2673
2021-04-10,127.2673
2021-04-11,127.2673
2021-04-12,127.2673
2021-04-13,127.2673
2021-04-14,127.2673
2021-04-15,127.2673
2021-04-16,127.2673
2021-04-17,127.2673
2021-04-18,127.2673
2021-04-19,127.2673
2021-04-20,127.2673
2021-04-21,127.2673
2021-04-22,127.2673
2021-04-23,127.2673
2021-04-24,127.2673
2021-04-25,127.2673
2021-04-26,127.2673
2021-04-27,127.2673
2021-04-28,127.2673
2021-04-29,127.2673
2021-04-30,127.2673
2021-05-01,127.2673
2021-05-02,127.2673
2021-05-03,127.2673
2021-05-04,127.2673
2021-05-05,127.2673
2021-05-06,127.2673
2021-05-07,127.2673
2021-05-08,127.2673
2021-05-09,127.2673
2021-05-10,127.2673
2021-05-11,127.2673
2021-05-12,127.2673
2021-05-13,127.2673
2021-05-14,127.2673
2021-05-15,127.2673
2021-05-16,127.2673
2021-05-17,127.2673
2021-05-18,127.2673
2021-05-19,127.2673
2021-05-20,127.2673
2021-05-21,127.2673
2021-05-22,127.2673
2021-05-23,127.2673
2021-05-24,127.2673
2021-05-25,127.2673
2021-05-26,127.2673
2021-05-27,127.2673
2021-05-28,127.2673
2021-05-29,127.2673
2021-05-30,127.2673
2021-05-31,127.2673
2021-06-01,127.2673
2021-06-02,127.2673
2021-06-03,127.2673
2021-06-04,127.2673
2021-06-05,127.2673
2021-06-06,127.2673
2021-06-07,127.2673
2021-06-08,127.2673
2021-06-09,127.2673
2021-06-10,127.2673
2021-06-11,127.2673
2021-06-12,127.2673
2021-06-13,127.2673
2021-06-14,127.2673
2021-06-15,127.2673
2021-06-16,127.2673
2021-06-17,127.2673
2021-06-18,127.2673
2021-06-19,127.2673
2021-06-20,127.2673
2021-06-21,127.2673
2021-06-22,127.2673
2021-06-23,127.2673
2021-06-24,127.2673
2021-06-25,127.2673
2021-06-26,127.2673
2021-06-27,127.2673
2021-06-28,127.2673
2021-06-29,127.2673
2021-06-30,196.4345
2021-07-01,196.4345
2021-07-02,196.4345
2021-07-03,196.4345
2021-07-04,196.4345
2021-07-05,196.4345
2021-07-06,196.4345
2021-07-07,196.4345
2021-07-08,196.4345
2021-07-09,196.4345
2021-07-10,196.4345
2021-07-11,196.4345
2021-07-12,196.4345
2021-07-13,196.4345
2021-07-14,196.4345
2021-07-15,196.4345
2021-07-16,196.4345
2021-07-17,196.4345
2021-07-18,196.4345
2021-07-19,196.4345
2021-07-20,196.4345
2021-07-21,196.4345
2021-07-22,196.4345
2021-07-23,196.4345
2021-07-24,196.4345
2021-07-25,196.4345
2021-07-26,196.4345
2021-07-27,196.4345
2021-07-28,196.4345
2021-07-29,196.4345
2021-07-30,196.4345
2021-07-31,196.4345
2021-08-01,196.4345
2021-08-02,196.4345
2021-08-03,196.4345
2021-08-04,196.4345
2021-08-05,196.4345
2021-08-06,196.4345
2021-08-07,196.4345
2021-08-08,196.4345
2021-08-09,196.4345
2021-08-10,196.4345
2021-08-11,196.4345
2021-08-12,196.4345
2021-08-13,196.4345
2021-08-14,196.4345
2021-08-15,196.4345
2021-08-16,196.4345
2021-08-17,196.4345
2021-08-18,196.4345
2021-08-19,196.4345
2021-08-20,196.4345
2021-08-21,196.4345
2021-08-22,196.4345
2021-08-23,196.4345
2021-08-24,196.4345
2021-08-25,196.4345
2021-08-26,196.4345
2021-08-27,196.4345
2021-08-28,196.4345
2021-08-29,196.4345
2021-08-30,196.4345
2021-08-31,196.4345
2021-09-01,196.4345
2021-09-02,196.4345
2021-09-03,196.4345
2021-09-04,196.4345
2021-09-05,196.4345
2021-09-06,196.4345
2021-09-07,196.4345
2021-09-08,196.4345
2021-09-09,196.4345
2021-09-10,196.4345
2021-09-11,196.4345
2021-09-12,196.4345
2021-09-13,196.4345
2021-09-14,196.4345
2021-09-15,196.4345
2021-09-16,196.4345
2021-09-17,196.4345
2021-09-18,196.4345
2021-09-19,196.4345
2021-09-20,196.4345
2021-09-21,196.4345
2021-09-22,196.4345
2021-09-23,196.4345
2021-09-24,196.4345
2021-09-25,196.4345
2021-09-26,196.4345
2021-09-27,196.4345
2021-09-28,196.4345
2021-09-29,196.4345
2021-09-30,196.4345
2021-10-01,196.4345
2021-10-02,196.4345
2021-10-03,196.4345
2021-10-04,196.4345
2021-10-05,196.4345
2021-10-06,196.4345
2021-10-07,196.4345
2021-10-08,196.4345
2021-10-09,196.4345
2021-10-10,196.4345
2021-10-11,196.4345
2021-10-12,196.4345
2021-10-13,196.4345
2021-10-14,196.4345
2021-10-15,196.4345
2021-10-16,196.4345
2021-10-17,196.4345
2021-10-18,196.4345
2021-10-19,196.4345
2021-10-20,196.4345
2021-10-21,196.4345
2021-10-22,196.4345
2021-10-23,196.4345
2021-10-24,196.4345
2021-10-25,196.4345
2021-10-26,196.4345
2021-10-27,196.4345
2021-10-28,196.4345
2021-10-29,196.4345
2021-10-30,196.4345
2021-10-31,196.4345
2021-11-01,196.4345
2021-11-02,196.4345
2021-11-03,196.4345
2021-11-04,196.4345
2021-11-05,196.4345
2021-11-06,196.4345
2021-11-07,196.4345
2021-11-08,196.4345
2021-11-09,196.4345
2021-11-10,196.4345
2021-11-11,196.4345
2021-11-12,196.4345
2021-11-13,196.4345
2021-11-14,196.4345
2021-11-15,196.4345
2021-11-16,196.4345
2021-11-17,196.4345
2021-11-18,196.4345
2021-11-19,196.4345
2021-11-20,196.4345
2021-11-21,196.4345
2021-11-22,196.4345
2021-11-23,196.4345
2021-11-24,196.4345
2021-11-25,196.4345
2021-11-26,196.4345
2021-11-27,196.4345
2021-11-28,196.4345
2021-11-29,196.4345
2021-11-30,196.4345
2021-12-01,196.4345
2021-12-02,196.4345
2021-12-03,196.4345
2021-12-04,196.4345
2021-12-05,196.4345
2021-12-06,196.4345
2021-12-07,196.4345
2021-12-08,196.4345
2021-12-09,196.4345
2021-12-10,196.4345
2021-12-11,196.4345
2021-12-12,196.4345
2021-12-13,196.4345
2021-12-14,196.4345
2021-12-15,196.4345
2021-12-16,196.4345
2021-12-17,196.4345
2021-12-18,196.4345
2021-12-19,196.4345
2021-12-20,196.4345
2021-12-21,196.4345
2021-12-22,196.4345
2021-12-23,196.4345
2021-12-24,196.4345
2021-12-25,196.4345
2021-12-26,196.4345
2021-12-27,196.4345
2021-12-28,196.4345
2021-12-29,196.4345
2021-12-30,196.4345
2021-12-31,196.4345
2022-01-01,196.4345
2022-01-02,196.4345
2022-01-03,196.4345
2022-01-04,196.4345
2022-01-05,196.4345
2022-01-06,196.4345
2022-01-07,196.4345
2022-01-08,196.4345
2022-01-09,196.4345
2022-01-10,196.4345
2022-01-11,196.4345
2022-01-12,196.4345
2022-01-13,196.4345
2022-01-14,196.4345
2022-01-15,196.4345
2022-01-16,196.4345
2022-01-17,196.4345
2022-01-18,196.4345
2022-01-19,196.4345
2022-01-20,196.4345
2022-01-21,196.4345
2022-01-22,196.4345
2022-01-23,196.4345
2022-01-24,196.4345
2022-01-25,196.4345
2022-01-26,196.4345
2022-01-27,196.4345
2022-01-28,196.4345
2022-01-29,196.4345
2022-01-30,196.4345
2022-01-31,196.4345
2022-02-01,196.4345
2022-02-02,196.4345
2022-02-03,196.4345
2022-02-04,196.4345
2022-02-05,196.4345
2022-02-06,196.4345
2022-02-07,196.4345
2022-02-08,196.4345
2022-02-09,196.4345
2022-02-10,196.4345
2022-02-11,196.4345
2022-02-12,196.4345
2022-02-13,196.4345
2022-02-14,196.4345
2022-02-15,196.4345
2022-02-16,196.4345
2022-02-17,196.4345
2022-02-18,196.4345
2022-02-19,196.4345
2022-02-20,196.4345
2022-02-21,196.4345
2022-02-22,196.4345
2022-02-23,196.4345
2022-02-24,196.4345
2022-02-25,196.4345
2022-02-26,196.4345
2022-02-27,196.4345
2022-02-28,196.4345
2022-03-01,196.4345
2022-03-02,196.4345
2022-03-03,196.4345
2022-03-04,196.4345
2022-03-05,196.4345
2022-03-06,196.4345
2022-03-07,196.4345
2022-03-08,196.4345
2022-03-09,196.4345
2022-03-10,196.4345
2022-03-11,196.4345
2022-03-12,196.4345
2022-03-13,196.4345
2022-03-14,196.4345
2022-03-15,196.4345
2022-03-16,196.4345
2022-03-17,196.4345
2022-03-18,196.4345
2022-03-19,196.4345
2022-03-20,196.4345
2022-03-21,196.4345
2022-03-22,196.4345
2022-03-23,196.4345
2022-03-24,196.4345
2022-03-25,196.4345
2022-03-26,196.4345
2022-03-27,196.4345
2022-03-28,196.4345
2022-03-29,196.4345
2022-03-30,196.4345
2022-03-31,196.4345
2022-04-01,196.4345
2022-04-02,196.4345
2022-04-03,196.4345
2022-04-04,196.4345
2022-04-05,196.4345
2022-04-06,196.4345
2022-04-07,196.4345
2022-04-08,196.4345
2022-04-09,196.4345
2022-04-10,196.4345
2022-04-11,196.4345
2022-04-12,196.4345
2022-04-13,196.4345
2022-04-14,196.4345
2022-04-15,196.4345
2022-04-16,196.4345
2022-04-17,196.4345
2022-04-18,196.4345
2022-04-19,196.4345
2022-04-20,196.4345
2022-04-21,196.4345
2022-04-22,196.4345
2022-04-23,196.4345
2022-04-24,196.4345
2022-04-25,196.4345
2022-04-26,196.4345
2022-04-27,196.4345
2022-04-28,196.4345
2022-04-29,196.4345
2022-04-30,196.4345
2022-05-01,196.4345
2022-05-02,196.4345
2022-05-03,196.4345
2022-05-04,196.4345
2022-05-05,196.4345
2022-05-06,196.4345
2022-05-07,196.4345
2022-05-08,196.4345
2022-05-09,196.4345
2022-05-10,196.4345
2022-05-11,196.4345
2022-05-12,196.4345
2022-05-13,196.4345
2022-05-14,196.4345
2022-05-15,196.4345
2022-05-16,196.4345
2022-05-17,196.4345
2022-05-18,196.4345
2022-05-19,196.4345
2022-05-20,196.4345
2022-05-21,196.4345
2022-05-22,196.4345
2022-05-23,196.4345
2022-05-24,196.4345
2022-05-25,196.4345
2022-05-26,196.4345
2022-05-27,196.4345
2022-05-28,196.4345
2022-05-29,196.4345
2022-05-30,196.4345
2022-05-31,196.4345
2022-06-01,196.4345
2022-06-02,196.4345
2022-06-03,196.4345
2022-06-04,196.4345
2022-06-05,196.4345
2022-06-06,196.4345
2022-06-07,196.4345
2022-06-08,196.4345
2022-06-09,196.4345
2022-06-10,196.4345
2022-06-11,196.4345
2022-06-12,196.4345
2022-06-13,196.4345
2022-06-14,196.4345
2022-06-15,196.4345
2022-06-16,196.4345
2022-06-17,196.4345
2022-06-18,196.4345
2022-06-19,196.4345
2022-06-20,196.4345
2022-06-21,196.4345
2022-06-22,196.4345
2022-06-23,196.4345
2022-06-24,196.4345
2022-06-25,196.4345
2022-06-26,196.4345
2022-06-27,196.4345
2022-06-28,196.4345
2022-06-29,196.4345
2022-06-30,196.4345
2022-07-01,196.4345
2022-07-02,196.4345
2022-07-03,196.4345
2022-07-04,196.4345
2022-07-05,196.4345
2022-07-06,196.4345
2022-07-07,196.4345
2022-07-08,196.4345
2022-07-09,196.4345
2022-07-10,196.4345
2022-07-11,196.4345
2022-07-12,196.4345
2022-07-13,196.4345
2022-07-14,196.4345
2022-07-15,196.4345
2022-07-16,196.4345
2022-07-17,196.4345
2022-07-18,196.4345
2022-07-19,196.4345
2022-07-20,196.4345
2022-07-21,196.4345
2022-07-22,196.4345
2022-07-23,196.4345
2022-07-24,196.4345
2022-07-25,196.4345
2022-07-26,196.4345
2022-07-27,196.4345
2022-07-28,196.4345
2022-07-29,196.4345
2022-07-30,196.4345
2022-07-31,196.4345
2022-08-01,196.4345
2022-08-02,196.4345
2022-08-03,196.4345
2022-08-04,196.4345
2022-08-05,196.4345
2022-08-06,196.4345
2022-08-07,196.4345
2022-08-08,196.4345
2022-08-09,196.4345
2022-08-10,196.4345
2022-08-11,196.4345
2022-08-12,196.4345
2022-08-13,196.4345
2022-08-14,196.4345
2022-08-15,196.4345
2022-08-16,196.4345
2022-08-17,196.4345
2022-08-18,196.4345
2022-08-19,196.4345
2022-08-20,196.4345
2022-08-21,196.4345
2022-08-22,196.4345
2022-08-23,196.4345
2022-08-24,196.4345
2022-08-25,196.4345
2022-08-26,196.4345
2022-08-27,196.4345
2022-08-28,196.4345
2022-08-29,196.4345
2022-08-30,196.4345
2022-08-31,196.4345
2022-09-01,196.4345
2022-09-02,196.4345
2022-09-03,196.4345
2022-09-04,196.4345
2022-09-05,196.4345
2022-09-06,196.4345
2022-09-07,196.4345
2022-09-08,196.4345
2022-09-09,196.4345
2022-09-10,196.4345
2022-09-11,196.4345
2022-09-12,196.4345
2022-09-13,196.4345
2022-09-14,196.4345
2022-09-15,196.4345
2022-09-16,196.4345
2022-09-17,196.4345
2022-09-18,196.4345
2022-09-19,196.4345
2022-09-20,196.4345
2022-09-21,196.4345
2022-09-22,196.4345
2022-09-23,196.4345
2022-09-24,196.4345
2022-09-25,196.4345
2022-09-26,196.4345
2022-09-27,196.4345
2022-09-28,196.4345
2022-09-29,196.4345
2022-09-30,196.4345
2022-10-01,196.4345
2022-10-02,196.4345
2022-10-03,196.4345
2022-10-04,196.4345
2022-10-05,196.4345
2022-10-06,196.4345
2022-10-07,196.4345
2022-10-08,196.4345
2022-10-09,196.4345
2022-10-10,196.4345
2022-10-11,196.4345
2022-10-12,196.4345
2022-10-13,196.4345
2022-10-14,196.4345
2022-10-15,196.4345
2022-10-16,196.4345
2022-10-17,196.4345
2022-10-18,196.4345
2022-10-19,196.4345
2022-10-20,196.4345
2022-10-21,196.4345
2022-10-22,196.4345
2022-10-23,196.4345
2022-10-24,196.4345
2022-10-25,196.4345
2022-10-26,196.4345
2022-10-27,196.4345
2022-10-28,196.4345
2022-10-29,196.4345
2022-10-30,196.4345
2022-10-31,196.4345
2022-11-01,196.4345
2022-11-02,196.4345
2022-11-03,196.4345
2022-11-04,196.4345
2022-11-05,196.4345
2022-11-06,196.4345
2022-11-07,196.4345
2022-11-08,196.4345
2022-11-09,196.4345
2022-11-10,196.4345
2022-11-11,196.4345
2022-11-12,196.4345
2022-11-13,196.4345
2022-11-14,196.4345
2022-11-15,196.4345
2022-11-16,196.4345
2022-11-17,196.4345
2022-11-18,196.4345
2022-11-19,196.4345
2022-11-20,196.4345
2022-11-21,196.4345
2022-11-22,196.4345
2022-11-23,196.4345
2022-11-24,196.4345
2022-11-25,196.4345
2022-11-26,196.4345
2022-11-27,196.4345
2022-11-28,196.4345
2022-11-29,196.4345
2022-11-30,196.4345
2022-12-01,196.4345
2022-12-02,196.4345
2022-12-03,196.4345
2022-12-04,196.4345
2022-12-05,196.4345
2022-12-06,196.4345
2022-12-07,196.4345
2022-12-08,196.4345
2022-12-09,196.4345
2022-12-10,196.4345
2022-12-11,196.4345
2022-12-12,196.4345
2022-12-13,196.4345
2022-12-14,196.4345
2022-12-15,196.4345
2022-12-16,196.4345
2022-12-17,196.4345
2022-12-18,196.4345
2022-12-19,196.4345
2022-12-20,196.4345
2022-12-21,196.4345
2022-12-22,196.4345
2022-12-23,196.4345
2022-12-24,196.4345
2022-12-25,196.4345
2022-12-26,196.4345
2022-12-27,196.4345
2022-12-28,196.4345
2022-12-29,196.4345
2022-12-30,196.4345
2022-12-31,196.4345
2023-01-01,196.4345
2023-01-02,196.4345
2023-01-03,196.4345
2023-01-04,196.4345
2023-01-05,196.4345
2023-01-06,196.4345
2023-01-07,196.4345
2023-01-08,196.4345
2023-01-09,196.4345
2023-01-10,196.4345
2023-01-11,196.4345
2023-01-12,196.4345
2023-01-13,196.4345
2023-01-14,196.4345
2023-01-15,196.4345
2023-01-16,196.4345
2023-01-17,196.4345
2023-01-18,196.4345
2023-01-19,196.4345
2023-01-20,196.4345
2023-01-21,196.4345
2023-01-22,196.4345
2023-01-23,196.4345
2023-01-24,196.4345
2023-01-25,196.4345
2023-01-26,196.4345
2023-01-27,196.4345
2023-01-28,196.4345
2023-01-29,196.4345
2023-01-30,196.4345
2023-01-31,196.4345
2023-02-01,196.4345
2023-02-02,196.4345
2023-02-03,196.4345
2023-02-04,196.4345
2023-02-05,196.4345
2023-02-06,196.4345
2023-02-07,196.4345
2023-02-08,196.4345
2023-02-09,196.4345
2023-02-10,196.4345
2023-02-11,196.4345
2023-02-12,196.4345
2023-02-13,196.4345
2023-02-14,196.4345
2023-02-15,196.4345
2023-02-16,196.4345
2023-02-17,196.4345
2023-02-18,196.4345
2023-02-19,196.4345
2023-02-20,196.4345
2023-02-21,196.4345
2023-02-22,196.4345
2023-02-23,196.4345
2023-02-24,196.4345
2023-02-25,196.4345
2023-02-26,196.4345
2023-02-27,196.4345
2023-02-28,196.4345
2023-03-01,196.4345
2023-03-02,196.4345
2023-03-03,196.4345
2023-03-04,196.4345
2023-03-05,196.4345
2023-03-06,196.4345
2023-03-07,196.4345
2023-03-08,196.4345
2023-03-09,196.4345
