,USNA US Equity
2020-05-20,29.0357
2020-05-21,29.0357
2020-05-22,29.0357
2020-05-23,29.0357
2020-05-24,29.0357
2020-05-25,29.0357
2020-05-26,29.0357
2020-05-27,29.0357
2020-05-28,29.0357
2020-05-29,29.0357
2020-05-30,29.0357
2020-05-31,29.0357
2020-06-01,29.0357
2020-06-02,29.0357
2020-06-03,29.0357
2020-06-04,29.0357
2020-06-05,29.0357
2020-06-06,29.0357
2020-06-07,29.0357
2020-06-08,29.0357
2020-06-09,29.0357
2020-06-10,29.0357
2020-06-11,29.0357
2020-06-12,29.0357
2020-06-13,29.0357
2020-06-14,29.0357
2020-06-15,29.0357
2020-06-16,29.0357
2020-06-17,29.0357
2020-06-18,29.0357
2020-06-19,29.0357
2020-06-20,29.0357
2020-06-21,29.0357
2020-06-22,29.0357
2020-06-23,29.0357
2020-06-24,29.0357
2020-06-25,29.0357
2020-06-26,29.0357
2020-06-27,29.8691
2020-06-28,29.8691
2020-06-29,29.8691
2020-06-30,29.8691
2020-07-01,29.8691
2020-07-02,29.8691
2020-07-03,29.8691
2020-07-04,29.8691
2020-07-05,29.8691
2020-07-06,29.8691
2020-07-07,29.8691
2020-07-08,29.8691
2020-07-09,29.8691
2020-07-10,29.8691
2020-07-11,29.8691
2020-07-12,29.8691
2020-07-13,29.8691
2020-07-14,29.8691
2020-07-15,29.8691
2020-07-16,29.8691
2020-07-17,29.8691
2020-07-18,29.8691
2020-07-19,29.8691
2020-07-20,29.8691
2020-07-21,29.8691
2020-07-22,29.8691
2020-07-23,29.8691
2020-07-24,29.8691
2020-07-25,29.8691
2020-07-26,29.8691
2020-07-27,29.8691
2020-07-28,29.8691
2020-07-29,29.8691
2020-07-30,29.8691
2020-07-31,29.8691
2020-08-01,29.8691
2020-08-02,29.8691
2020-08-03,29.8691
2020-08-04,29.8691
2020-08-05,29.8691
2020-08-06,29.8691
2020-08-07,29.8691
2020-08-08,29.8691
2020-08-09,29.8691
2020-08-10,29.8691
2020-08-11,29.8691
2020-08-12,29.8691
2020-08-13,29.8691
2020-08-14,29.8691
2020-08-15,29.8691
2020-08-16,29.8691
2020-08-17,29.8691
2020-08-18,29.8691
2020-08-19,29.8691
2020-08-20,29.8691
2020-08-21,29.8691
2020-08-22,29.8691
2020-08-23,29.8691
2020-08-24,29.8691
2020-08-25,29.8691
2020-08-26,29.8691
2020-08-27,29.8691
2020-08-28,29.8691
2020-08-29,29.8691
2020-08-30,29.8691
2020-08-31,29.8691
2020-09-01,29.8691
2020-09-02,29.8691
2020-09-03,29.8691
2020-09-04,29.8691
2020-09-05,29.8691
2020-09-06,29.8691
2020-09-07,29.8691
2020-09-08,29.8691
2020-09-09,29.8691
2020-09-10,29.8691
2020-09-11,29.8691
2020-09-12,29.8691
2020-09-13,29.8691
2020-09-14,29.8691
2020-09-15,29.8691
2020-09-16,29.8691
2020-09-17,29.8691
2020-09-18,29.8691
2020-09-19,29.8691
2020-09-20,29.8691
2020-09-21,29.8691
2020-09-22,29.8691
2020-09-23,29.8691
2020-09-24,29.8691
2020-09-25,29.8691
2020-09-26,32.9225
2020-09-27,32.9225
2020-09-28,32.9225
2020-09-29,32.9225
2020-09-30,32.9225
2020-10-01,32.9225
2020-10-02,32.9225
2020-10-03,32.9225
2020-10-04,32.9225
2020-10-05,32.9225
2020-10-06,32.9225
2020-10-07,32.9225
2020-10-08,32.9225
2020-10-09,32.9225
2020-10-10,32.9225
2020-10-11,32.9225
2020-10-12,32.9225
2020-10-13,32.9225
2020-10-14,32.9225
2020-10-15,32.9225
2020-10-16,32.9225
2020-10-17,32.9225
2020-10-18,32.9225
2020-10-19,32.9225
2020-10-20,32.9225
2020-10-21,32.9225
2020-10-22,32.9225
2020-10-23,32.9225
2020-10-24,32.9225
2020-10-25,32.9225
2020-10-26,32.9225
2020-10-27,32.9225
2020-10-28,32.9225
2020-10-29,32.9225
2020-10-30,32.9225
2020-10-31,32.9225
2020-11-01,32.9225
2020-11-02,32.9225
2020-11-03,32.9225
2020-11-04,32.9225
2020-11-05,32.9225
2020-11-06,32.9225
2020-11-07,32.9225
2020-11-08,32.9225
2020-11-09,32.9225
2020-11-10,32.9225
2020-11-11,32.9225
2020-11-12,32.9225
2020-11-13,32.9225
2020-11-14,32.9225
2020-11-15,32.9225
2020-11-16,32.9225
2020-11-17,32.9225
2020-11-18,32.9225
2020-11-19,32.9225
2020-11-20,32.9225
2020-11-21,32.9225
2020-11-22,32.9225
2020-11-23,32.9225
2020-11-24,32.9225
2020-11-25,32.9225
2020-11-26,32.9225
2020-11-27,32.9225
2020-11-28,32.9225
2020-11-29,32.9225
2020-11-30,32.9225
2020-12-01,32.9225
2020-12-02,32.9225
2020-12-03,32.9225
2020-12-04,32.9225
2020-12-05,32.9225
2020-12-06,32.9225
2020-12-07,32.9225
2020-12-08,32.9225
2020-12-09,32.9225
2020-12-10,32.9225
2020-12-11,32.9225
2020-12-12,32.9225
2020-12-13,32.9225
2020-12-14,32.9225
2020-12-15,32.9225
2020-12-16,32.9225
2020-12-17,32.9225
2020-12-18,32.9225
2020-12-19,32.9225
2020-12-20,32.9225
2020-12-21,32.9225
2020-12-22,32.9225
2020-12-23,32.9225
2020-12-24,32.9225
2020-12-25,32.9225
2020-12-26,32.9225
2020-12-27,32.9225
2020-12-28,32.9225
2020-12-29,32.9225
2020-12-30,32.9225
2020-12-31,32.9225
2021-01-01,32.9225
2021-01-02,31.4268
2021-01-03,31.4268
2021-01-04,31.4268
2021-01-05,31.4268
2021-01-06,31.4268
2021-01-07,31.4268
2021-01-08,31.4268
2021-01-09,31.4268
2021-01-10,31.4268
2021-01-11,31.4268
2021-01-12,31.4268
2021-01-13,31.4268
2021-01-14,31.4268
2021-01-15,31.4268
2021-01-16,31.4268
2021-01-17,31.4268
2021-01-18,31.4268
2021-01-19,31.4268
2021-01-20,31.4268
2021-01-21,31.4268
2021-01-22,31.4268
2021-01-23,31.4268
2021-01-24,31.4268
2021-01-25,31.4268
2021-01-26,31.4268
2021-01-27,31.4268
2021-01-28,31.4268
2021-01-29,31.4268
2021-01-30,31.4268
2021-01-31,31.4268
2021-02-01,31.4268
2021-02-02,31.4268
2021-02-03,31.4268
2021-02-04,31.4268
2021-02-05,31.4268
2021-02-06,31.4268
2021-02-07,31.4268
2021-02-08,31.4268
2021-02-09,31.4268
2021-02-10,31.4268
2021-02-11,31.4268
2021-02-12,31.4268
2021-02-13,31.4268
2021-02-14,31.4268
2021-02-15,31.4268
2021-02-16,31.4268
2021-02-17,31.4268
2021-02-18,31.4268
2021-02-19,31.4268
2021-02-20,31.4268
2021-02-21,31.4268
2021-02-22,31.4268
2021-02-23,31.4268
2021-02-24,31.4268
2021-02-25,31.4268
2021-02-26,31.4268
2021-02-27,31.4268
2021-02-28,31.4268
2021-03-01,31.4268
2021-03-02,31.4268
2021-03-03,31.4268
2021-03-04,31.4268
2021-03-05,31.4268
2021-03-06,31.4268
2021-03-07,31.4268
2021-03-08,31.4268
2021-03-09,31.4268
2021-03-10,31.4268
2021-03-11,31.4268
2021-03-12,31.4268
2021-03-13,31.4268
2021-03-14,31.4268
2021-03-15,31.4268
2021-03-16,31.4268
2021-03-17,31.4268
2021-03-18,31.4268
2021-03-19,31.4268
2021-03-20,31.4268
2021-03-21,31.4268
2021-03-22,31.4268
2021-03-23,31.4268
2021-03-24,31.4268
2021-03-25,31.4268
2021-03-26,31.4268
2021-03-27,31.4268
2021-03-28,31.4268
2021-03-29,31.4268
2021-03-30,31.4268
2021-03-31,31.4268
2021-04-01,31.4268
2021-04-02,31.4268
2021-04-03,35.7401
2021-04-04,35.7401
2021-04-05,35.7401
2021-04-06,35.7401
2021-04-07,35.7401
2021-04-08,35.7401
2021-04-09,35.7401
2021-04-10,35.7401
2021-04-11,35.7401
2021-04-12,35.7401
2021-04-13,35.7401
2021-04-14,35.7401
2021-04-15,35.7401
2021-04-16,35.7401
2021-04-17,35.7401
2021-04-18,35.7401
2021-04-19,35.7401
2021-04-20,35.7401
2021-04-21,35.7401
2021-04-22,35.7401
2021-04-23,35.7401
2021-04-24,35.7401
2021-04-25,35.7401
2021-04-26,35.7401
2021-04-27,35.7401
2021-04-28,35.7401
2021-04-29,35.7401
2021-04-30,35.7401
2021-05-01,35.7401
2021-05-02,35.7401
2021-05-03,35.7401
2021-05-04,35.7401
2021-05-05,35.7401
2021-05-06,35.7401
2021-05-07,35.7401
2021-05-08,35.7401
2021-05-09,35.7401
2021-05-10,35.7401
2021-05-11,35.7401
2021-05-12,35.7401
2021-05-13,35.7401
2021-05-14,35.7401
2021-05-15,35.7401
2021-05-16,35.7401
2021-05-17,35.7401
2021-05-18,35.7401
2021-05-19,35.7401
2021-05-20,35.7401
2021-05-21,35.7401
2021-05-22,35.7401
2021-05-23,35.7401
2021-05-24,35.7401
2021-05-25,35.7401
2021-05-26,35.7401
2021-05-27,35.7401
2021-05-28,35.7401
2021-05-29,35.7401
2021-05-30,35.7401
2021-05-31,35.7401
2021-06-01,35.7401
2021-06-02,35.7401
2021-06-03,35.7401
2021-06-04,35.7401
2021-06-05,35.7401
2021-06-06,35.7401
2021-06-07,35.7401
2021-06-08,35.7401
2021-06-09,35.7401
2021-06-10,35.7401
2021-06-11,35.7401
2021-06-12,35.7401
2021-06-13,35.7401
2021-06-14,35.7401
2021-06-15,35.7401
2021-06-16,35.7401
2021-06-17,35.7401
2021-06-18,35.7401
2021-06-19,35.7401
2021-06-20,35.7401
2021-06-21,35.7401
2021-06-22,35.7401
2021-06-23,35.7401
2021-06-24,35.7401
2021-06-25,35.7401
2021-06-26,35.7401
2021-06-27,35.7401
2021-06-28,35.7401
2021-06-29,35.7401
2021-06-30,35.7401
2021-07-01,35.7401
2021-07-02,35.7401
2021-07-03,36.2095
2021-07-04,36.2095
2021-07-05,36.2095
2021-07-06,36.2095
2021-07-07,36.2095
2021-07-08,36.2095
2021-07-09,36.2095
2021-07-10,36.2095
2021-07-11,36.2095
2021-07-12,36.2095
2021-07-13,36.2095
2021-07-14,36.2095
2021-07-15,36.2095
2021-07-16,36.2095
2021-07-17,36.2095
2021-07-18,36.2095
2021-07-19,36.2095
2021-07-20,36.2095
2021-07-21,36.2095
2021-07-22,36.2095
2021-07-23,36.2095
2021-07-24,36.2095
2021-07-25,36.2095
2021-07-26,36.2095
2021-07-27,36.2095
2021-07-28,36.2095
2021-07-29,36.2095
2021-07-30,36.2095
2021-07-31,36.2095
2021-08-01,36.2095
2021-08-02,36.2095
2021-08-03,36.2095
2021-08-04,36.2095
2021-08-05,36.2095
2021-08-06,36.2095
2021-08-07,36.2095
2021-08-08,36.2095
2021-08-09,36.2095
2021-08-10,36.2095
2021-08-11,36.2095
2021-08-12,36.2095
2021-08-13,36.2095
2021-08-14,36.2095
2021-08-15,36.2095
2021-08-16,36.2095
2021-08-17,36.2095
2021-08-18,36.2095
2021-08-19,36.2095
2021-08-20,36.2095
2021-08-21,36.2095
2021-08-22,36.2095
2021-08-23,36.2095
2021-08-24,36.2095
2021-08-25,36.2095
2021-08-26,36.2095
2021-08-27,36.2095
2021-08-28,36.2095
2021-08-29,36.2095
2021-08-30,36.2095
2021-08-31,36.2095
2021-09-01,36.2095
2021-09-02,36.2095
2021-09-03,36.2095
2021-09-04,36.2095
2021-09-05,36.2095
2021-09-06,36.2095
2021-09-07,36.2095
2021-09-08,36.2095
2021-09-09,36.2095
2021-09-10,36.2095
2021-09-11,36.2095
2021-09-12,36.2095
2021-09-13,36.2095
2021-09-14,36.2095
2021-09-15,36.2095
2021-09-16,36.2095
2021-09-17,36.2095
2021-09-18,36.2095
2021-09-19,36.2095
2021-09-20,36.2095
2021-09-21,36.2095
2021-09-22,36.2095
2021-09-23,36.2095
2021-09-24,36.2095
2021-09-25,36.2095
2021-09-26,36.2095
2021-09-27,36.2095
2021-09-28,36.2095
2021-09-29,36.2095
2021-09-30,36.2095
2021-10-01,36.2095
2021-10-02,34.462
2021-10-03,34.462
2021-10-04,34.462
2021-10-05,34.462
2021-10-06,34.462
2021-10-07,34.462
2021-10-08,34.462
2021-10-09,34.462
2021-10-10,34.462
2021-10-11,34.462
2021-10-12,34.462
2021-10-13,34.462
2021-10-14,34.462
2021-10-15,34.462
2021-10-16,34.462
2021-10-17,34.462
2021-10-18,34.462
2021-10-19,34.462
2021-10-20,34.462
2021-10-21,34.462
2021-10-22,34.462
2021-10-23,34.462
2021-10-24,34.462
2021-10-25,34.462
2021-10-26,34.462
2021-10-27,34.462
2021-10-28,34.462
2021-10-29,34.462
2021-10-30,34.462
2021-10-31,34.462
2021-11-01,34.462
2021-11-02,34.462
2021-11-03,34.462
2021-11-04,34.462
2021-11-05,34.462
2021-11-06,34.462
2021-11-07,34.462
2021-11-08,34.462
2021-11-09,34.462
2021-11-10,34.462
2021-11-11,34.462
2021-11-12,34.462
2021-11-13,34.462
2021-11-14,34.462
2021-11-15,34.462
2021-11-16,34.462
2021-11-17,34.462
2021-11-18,34.462
2021-11-19,34.462
2021-11-20,34.462
2021-11-21,34.462
2021-11-22,34.462
2021-11-23,34.462
2021-11-24,34.462
2021-11-25,34.462
2021-11-26,34.462
2021-11-27,34.462
2021-11-28,34.462
2021-11-29,34.462
2021-11-30,34.462
2021-12-01,34.462
2021-12-02,34.462
2021-12-03,34.462
2021-12-04,34.462
2021-12-05,34.462
2021-12-06,34.462
2021-12-07,34.462
2021-12-08,34.462
2021-12-09,34.462
2021-12-10,34.462
2021-12-11,34.462
2021-12-12,34.462
2021-12-13,34.462
2021-12-14,34.462
2021-12-15,34.462
2021-12-16,34.462
2021-12-17,34.462
2021-12-18,34.462
2021-12-19,34.462
2021-12-20,34.462
2021-12-21,34.462
2021-12-22,34.462
2021-12-23,34.462
2021-12-24,34.462
2021-12-25,34.462
2021-12-26,34.462
2021-12-27,34.462
2021-12-28,34.462
2021-12-29,34.462
2021-12-30,34.462
2021-12-31,34.462
2022-01-01,27.8462
2022-01-02,27.8462
2022-01-03,27.8462
2022-01-04,27.8462
2022-01-05,27.8462
2022-01-06,27.8462
2022-01-07,27.8462
2022-01-08,27.8462
2022-01-09,27.8462
2022-01-10,27.8462
2022-01-11,27.8462
2022-01-12,27.8462
2022-01-13,27.8462
2022-01-14,27.8462
2022-01-15,27.8462
2022-01-16,27.8462
2022-01-17,27.8462
2022-01-18,27.8462
2022-01-19,27.8462
2022-01-20,27.8462
2022-01-21,27.8462
2022-01-22,27.8462
2022-01-23,27.8462
2022-01-24,27.8462
2022-01-25,27.8462
2022-01-26,27.8462
2022-01-27,27.8462
2022-01-28,27.8462
2022-01-29,27.8462
2022-01-30,27.8462
2022-01-31,27.8462
2022-02-01,27.8462
2022-02-02,27.8462
2022-02-03,27.8462
2022-02-04,27.8462
2022-02-05,27.8462
2022-02-06,27.8462
2022-02-07,27.8462
2022-02-08,27.8462
2022-02-09,27.8462
2022-02-10,27.8462
2022-02-11,27.8462
2022-02-12,27.8462
2022-02-13,27.8462
2022-02-14,27.8462
2022-02-15,27.8462
2022-02-16,27.8462
2022-02-17,27.8462
2022-02-18,27.8462
2022-02-19,27.8462
2022-02-20,27.8462
2022-02-21,27.8462
2022-02-22,27.8462
2022-02-23,27.8462
2022-02-24,27.8462
2022-02-25,27.8462
2022-02-26,27.8462
2022-02-27,27.8462
2022-02-28,27.8462
2022-03-01,27.8462
2022-03-02,27.8462
2022-03-03,27.8462
2022-03-04,27.8462
2022-03-05,27.8462
2022-03-06,27.8462
2022-03-07,27.8462
2022-03-08,27.8462
2022-03-09,27.8462
2022-03-10,27.8462
2022-03-11,27.8462
2022-03-12,27.8462
2022-03-13,27.8462
2022-03-14,27.8462
2022-03-15,27.8462
2022-03-16,27.8462
2022-03-17,27.8462
2022-03-18,27.8462
2022-03-19,27.8462
2022-03-20,27.8462
2022-03-21,27.8462
2022-03-22,27.8462
2022-03-23,27.8462
2022-03-24,27.8462
2022-03-25,27.8462
2022-03-26,27.8462
2022-03-27,27.8462
2022-03-28,27.8462
2022-03-29,27.8462
2022-03-30,27.8462
2022-03-31,27.8462
2022-04-01,27.8462
2022-04-02,27.3369
2022-04-03,27.3369
2022-04-04,27.3369
2022-04-05,27.3369
2022-04-06,27.3369
2022-04-07,27.3369
2022-04-08,27.3369
2022-04-09,27.3369
2022-04-10,27.3369
2022-04-11,27.3369
2022-04-12,27.3369
2022-04-13,27.3369
2022-04-14,27.3369
2022-04-15,27.3369
2022-04-16,27.3369
2022-04-17,27.3369
2022-04-18,27.3369
2022-04-19,27.3369
2022-04-20,27.3369
2022-04-21,27.3369
2022-04-22,27.3369
2022-04-23,27.3369
2022-04-24,27.3369
2022-04-25,27.3369
2022-04-26,27.3369
2022-04-27,27.3369
2022-04-28,27.3369
2022-04-29,27.3369
2022-04-30,27.3369
2022-05-01,27.3369
2022-05-02,27.3369
2022-05-03,27.3369
2022-05-04,27.3369
2022-05-05,27.3369
2022-05-06,27.3369
2022-05-07,27.3369
2022-05-08,27.3369
2022-05-09,27.3369
2022-05-10,27.3369
2022-05-11,27.3369
2022-05-12,27.3369
2022-05-13,27.3369
2022-05-14,27.3369
2022-05-15,27.3369
2022-05-16,27.3369
2022-05-17,27.3369
2022-05-18,27.3369
2022-05-19,27.3369
2022-05-20,27.3369
2022-05-21,27.3369
2022-05-22,27.3369
2022-05-23,27.3369
2022-05-24,27.3369
2022-05-25,27.3369
2022-05-26,27.3369
2022-05-27,27.3369
2022-05-28,27.3369
2022-05-29,27.3369
2022-05-30,27.3369
2022-05-31,27.3369
2022-06-01,27.3369
2022-06-02,27.3369
2022-06-03,27.3369
2022-06-04,27.3369
2022-06-05,27.3369
2022-06-06,27.3369
2022-06-07,27.3369
2022-06-08,27.3369
2022-06-09,27.3369
2022-06-10,27.3369
2022-06-11,27.3369
2022-06-12,27.3369
2022-06-13,27.3369
2022-06-14,27.3369
2022-06-15,27.3369
2022-06-16,27.3369
2022-06-17,27.3369
2022-06-18,27.3369
2022-06-19,27.3369
2022-06-20,27.3369
2022-06-21,27.3369
2022-06-22,27.3369
2022-06-23,27.3369
2022-06-24,27.3369
2022-06-25,27.3369
2022-06-26,27.3369
2022-06-27,27.3369
2022-06-28,27.3369
2022-06-29,27.3369
2022-06-30,27.3369
2022-07-01,27.3369
2022-07-02,21.7136
2022-07-03,21.7136
2022-07-04,21.7136
2022-07-05,21.7136
2022-07-06,21.7136
2022-07-07,21.7136
2022-07-08,21.7136
2022-07-09,21.7136
2022-07-10,21.7136
2022-07-11,21.7136
2022-07-12,21.7136
2022-07-13,21.7136
2022-07-14,21.7136
2022-07-15,21.7136
2022-07-16,21.7136
2022-07-17,21.7136
2022-07-18,21.7136
2022-07-19,21.7136
2022-07-20,21.7136
2022-07-21,21.7136
2022-07-22,21.7136
2022-07-23,21.7136
2022-07-24,21.7136
2022-07-25,21.7136
2022-07-26,21.7136
2022-07-27,21.7136
2022-07-28,21.7136
2022-07-29,21.7136
2022-07-30,21.7136
2022-07-31,21.7136
2022-08-01,21.7136
2022-08-02,21.7136
2022-08-03,21.7136
2022-08-04,21.7136
2022-08-05,21.7136
2022-08-06,21.7136
2022-08-07,21.7136
2022-08-08,21.7136
2022-08-09,21.7136
2022-08-10,21.7136
2022-08-11,21.7136
2022-08-12,21.7136
2022-08-13,21.7136
2022-08-14,21.7136
2022-08-15,21.7136
2022-08-16,21.7136
2022-08-17,21.7136
2022-08-18,21.7136
2022-08-19,21.7136
2022-08-20,21.7136
2022-08-21,21.7136
2022-08-22,21.7136
2022-08-23,21.7136
2022-08-24,21.7136
2022-08-25,21.7136
2022-08-26,21.7136
2022-08-27,21.7136
2022-08-28,21.7136
2022-08-29,21.7136
2022-08-30,21.7136
2022-08-31,21.7136
2022-09-01,21.7136
2022-09-02,21.7136
2022-09-03,21.7136
2022-09-04,21.7136
2022-09-05,21.7136
2022-09-06,21.7136
2022-09-07,21.7136
2022-09-08,21.7136
2022-09-09,21.7136
2022-09-10,21.7136
2022-09-11,21.7136
2022-09-12,21.7136
2022-09-13,21.7136
2022-09-14,21.7136
2022-09-15,21.7136
2022-09-16,21.7136
2022-09-17,21.7136
2022-09-18,21.7136
2022-09-19,21.7136
2022-09-20,21.7136
2022-09-21,21.7136
2022-09-22,21.7136
2022-09-23,21.7136
2022-09-24,21.7136
2022-09-25,21.7136
2022-09-26,21.7136
2022-09-27,21.7136
2022-09-28,21.7136
2022-09-29,21.7136
2022-09-30,21.7136
2022-10-01,18.9773
2022-10-02,18.9773
2022-10-03,18.9773
2022-10-04,18.9773
2022-10-05,18.9773
2022-10-06,18.9773
2022-10-07,18.9773
2022-10-08,18.9773
2022-10-09,18.9773
2022-10-10,18.9773
2022-10-11,18.9773
2022-10-12,18.9773
2022-10-13,18.9773
2022-10-14,18.9773
2022-10-15,18.9773
2022-10-16,18.9773
2022-10-17,18.9773
2022-10-18,18.9773
2022-10-19,18.9773
2022-10-20,18.9773
2022-10-21,18.9773
2022-10-22,18.9773
2022-10-23,18.9773
2022-10-24,18.9773
2022-10-25,18.9773
2022-10-26,18.9773
2022-10-27,18.9773
2022-10-28,18.9773
2022-10-29,18.9773
2022-10-30,18.9773
2022-10-31,18.9773
2022-11-01,18.9773
2022-11-02,18.9773
2022-11-03,18.9773
2022-11-04,18.9773
2022-11-05,18.9773
2022-11-06,18.9773
2022-11-07,18.9773
2022-11-08,18.9773
2022-11-09,18.9773
2022-11-10,18.9773
2022-11-11,18.9773
2022-11-12,18.9773
2022-11-13,18.9773
2022-11-14,18.9773
2022-11-15,18.9773
2022-11-16,18.9773
2022-11-17,18.9773
2022-11-18,18.9773
2022-11-19,18.9773
2022-11-20,18.9773
2022-11-21,18.9773
2022-11-22,18.9773
2022-11-23,18.9773
2022-11-24,18.9773
2022-11-25,18.9773
2022-11-26,18.9773
2022-11-27,18.9773
2022-11-28,18.9773
2022-11-29,18.9773
2022-11-30,18.9773
2022-12-01,18.9773
2022-12-02,18.9773
2022-12-03,18.9773
2022-12-04,18.9773
2022-12-05,18.9773
2022-12-06,18.9773
2022-12-07,18.9773
2022-12-08,18.9773
2022-12-09,18.9773
2022-12-10,18.9773
2022-12-11,18.9773
2022-12-12,18.9773
2022-12-13,18.9773
2022-12-14,18.9773
2022-12-15,18.9773
2022-12-16,18.9773
2022-12-17,18.9773
2022-12-18,18.9773
2022-12-19,18.9773
2022-12-20,18.9773
2022-12-21,18.9773
2022-12-22,18.9773
2022-12-23,18.9773
2022-12-24,18.9773
2022-12-25,18.9773
2022-12-26,18.9773
2022-12-27,18.9773
2022-12-28,18.9773
2022-12-29,18.9773
2022-12-30,18.9773
2022-12-31,16.719
2023-01-01,16.719
2023-01-02,16.719
2023-01-03,16.719
2023-01-04,16.719
2023-01-05,16.719
2023-01-06,16.719
2023-01-07,16.719
2023-01-08,16.719
2023-01-09,16.719
2023-01-10,16.719
2023-01-11,16.719
2023-01-12,16.719
2023-01-13,16.719
2023-01-14,16.719
2023-01-15,16.719
2023-01-16,16.719
2023-01-17,16.719
2023-01-18,16.719
2023-01-19,16.719
2023-01-20,16.719
2023-01-21,16.719
2023-01-22,16.719
2023-01-23,16.719
2023-01-24,16.719
2023-01-25,16.719
2023-01-26,16.719
2023-01-27,16.719
2023-01-28,16.719
2023-01-29,16.719
2023-01-30,16.719
2023-01-31,16.719
2023-02-01,16.719
2023-02-02,16.719
2023-02-03,16.719
2023-02-04,16.719
2023-02-05,16.719
2023-02-06,16.719
2023-02-07,16.719
2023-02-08,16.719
2023-02-09,16.719
2023-02-10,16.719
2023-02-11,16.719
2023-02-12,16.719
2023-02-13,16.719
2023-02-14,16.719
2023-02-15,16.719
2023-02-16,16.719
2023-02-17,16.719
2023-02-18,16.719
2023-02-19,16.719
2023-02-20,16.719
2023-02-21,16.719
2023-02-22,16.719
2023-02-23,16.719
2023-02-24,16.719
2023-02-25,16.719
2023-02-26,16.719
2023-02-27,16.719
2023-02-28,16.719
2023-03-01,16.719
2023-03-02,16.719
2023-03-03,16.719
2023-03-04,16.719
2023-03-05,16.719
2023-03-06,16.719
2023-03-07,16.719
2023-03-08,16.719
2023-03-09,16.719
2023-03-10,16.719
2023-03-11,16.719
2023-03-12,16.719
2023-03-13,16.719
2023-03-14,16.719
2023-03-15,16.719
2023-03-16,16.719
2023-03-17,16.719
2023-03-18,16.719
2023-03-19,16.719
2023-03-20,16.719
2023-03-21,16.719
2023-03-22,16.719
2023-03-23,16.719
