,MOH US Equity
2020-10-09,40.0298
2020-10-10,40.0298
2020-10-11,40.0298
2020-10-12,40.0298
2020-10-13,40.0298
2020-10-14,40.0298
2020-10-15,40.0298
2020-10-16,40.0298
2020-10-17,40.0298
2020-10-18,40.0298
2020-10-19,40.0298
2020-10-20,40.0298
2020-10-21,40.0298
2020-10-22,40.0298
2020-10-23,40.0298
2020-10-24,40.0298
2020-10-25,40.0298
2020-10-26,40.0298
2020-10-27,40.0298
2020-10-28,40.0298
2020-10-29,40.0298
2020-10-30,40.0298
2020-10-31,40.0298
2020-11-01,40.0298
2020-11-02,40.0298
2020-11-03,40.0298
2020-11-04,40.0298
2020-11-05,40.0298
2020-11-06,40.0298
2020-11-07,40.0298
2020-11-08,40.0298
2020-11-09,40.0298
2020-11-10,40.0298
2020-11-11,40.0298
2020-11-12,40.0298
2020-11-13,40.0298
2020-11-14,40.0298
2020-11-15,40.0298
2020-11-16,40.0298
2020-11-17,40.0298
2020-11-18,40.0298
2020-11-19,40.0298
2020-11-20,40.0298
2020-11-21,40.0298
2020-11-22,40.0298
2020-11-23,40.0298
2020-11-24,40.0298
2020-11-25,40.0298
2020-11-26,40.0298
2020-11-27,40.0298
2020-11-28,40.0298
2020-11-29,40.0298
2020-11-30,40.0298
2020-12-01,40.0298
2020-12-02,40.0298
2020-12-03,40.0298
2020-12-04,40.0298
2020-12-05,40.0298
2020-12-06,40.0298
2020-12-07,40.0298
2020-12-08,40.0298
2020-12-09,40.0298
2020-12-10,40.0298
2020-12-11,40.0298
2020-12-12,40.0298
2020-12-13,40.0298
2020-12-14,40.0298
2020-12-15,40.0298
2020-12-16,40.0298
2020-12-17,40.0298
2020-12-18,40.0298
2020-12-19,40.0298
2020-12-20,40.0298
2020-12-21,40.0298
2020-12-22,40.0298
2020-12-23,40.0298
2020-12-24,40.0298
2020-12-25,40.0298
2020-12-26,40.0298
2020-12-27,40.0298
2020-12-28,40.0298
2020-12-29,40.0298
2020-12-30,40.0298
2020-12-31,33.1854
2021-01-01,33.1854
2021-01-02,33.1854
2021-01-03,33.1854
2021-01-04,33.1854
2021-01-05,33.1854
2021-01-06,33.1854
2021-01-07,33.1854
2021-01-08,33.1854
2021-01-09,33.1854
2021-01-10,33.1854
2021-01-11,33.1854
2021-01-12,33.1854
2021-01-13,33.1854
2021-01-14,33.1854
2021-01-15,33.1854
2021-01-16,33.1854
2021-01-17,33.1854
2021-01-18,33.1854
2021-01-19,33.1854
2021-01-20,33.1854
2021-01-21,33.1854
2021-01-22,33.1854
2021-01-23,33.1854
2021-01-24,33.1854
2021-01-25,33.1854
2021-01-26,33.1854
2021-01-27,33.1854
2021-01-28,33.1854
2021-01-29,33.1854
2021-01-30,33.1854
2021-01-31,33.1854
2021-02-01,33.1854
2021-02-02,33.1854
2021-02-03,33.1854
2021-02-04,33.1854
2021-02-05,33.1854
2021-02-06,33.1854
2021-02-07,33.1854
2021-02-08,33.1854
2021-02-09,33.1854
2021-02-10,33.1854
2021-02-11,33.1854
2021-02-12,33.1854
2021-02-13,33.1854
2021-02-14,33.1854
2021-02-15,33.1854
2021-02-16,33.1854
2021-02-17,33.1854
2021-02-18,33.1854
2021-02-19,33.1854
2021-02-20,33.1854
2021-02-21,33.1854
2021-02-22,33.1854
2021-02-23,33.1854
2021-02-24,33.1854
2021-02-25,33.1854
2021-02-26,33.1854
2021-02-27,33.1854
2021-02-28,33.1854
2021-03-01,33.1854
2021-03-02,33.1854
2021-03-03,33.1854
2021-03-04,33.1854
2021-03-05,33.1854
2021-03-06,33.1854
2021-03-07,33.1854
2021-03-08,33.1854
2021-03-09,33.1854
2021-03-10,33.1854
2021-03-11,33.1854
2021-03-12,33.1854
2021-03-13,33.1854
2021-03-14,33.1854
2021-03-15,33.1854
2021-03-16,33.1854
2021-03-17,33.1854
2021-03-18,33.1854
2021-03-19,33.1854
2021-03-20,33.1854
2021-03-21,33.1854
2021-03-22,33.1854
2021-03-23,33.1854
2021-03-24,33.1854
2021-03-25,33.1854
2021-03-26,33.1854
2021-03-27,33.1854
2021-03-28,33.1854
2021-03-29,33.1854
2021-03-30,33.1854
2021-03-31,37.9428
2021-04-01,37.9428
2021-04-02,37.9428
2021-04-03,37.9428
2021-04-04,37.9428
2021-04-05,37.9428
2021-04-06,37.9428
2021-04-07,37.9428
2021-04-08,37.9428
2021-04-09,37.9428
2021-04-10,37.9428
2021-04-11,37.9428
2021-04-12,37.9428
2021-04-13,37.9428
2021-04-14,37.9428
2021-04-15,37.9428
2021-04-16,37.9428
2021-04-17,37.9428
2021-04-18,37.9428
2021-04-19,37.9428
2021-04-20,37.9428
2021-04-21,37.9428
2021-04-22,37.9428
2021-04-23,37.9428
2021-04-24,37.9428
2021-04-25,37.9428
2021-04-26,37.9428
2021-04-27,37.9428
2021-04-28,37.9428
2021-04-29,37.9428
2021-04-30,37.9428
2021-05-01,37.9428
2021-05-02,37.9428
2021-05-03,37.9428
2021-05-04,37.9428
2021-05-05,37.9428
2021-05-06,37.9428
2021-05-07,37.9428
2021-05-08,37.9428
2021-05-09,37.9428
2021-05-10,37.9428
2021-05-11,37.9428
2021-05-12,37.9428
2021-05-13,37.9428
2021-05-14,37.9428
2021-05-15,37.9428
2021-05-16,37.9428
2021-05-17,37.9428
2021-05-18,37.9428
2021-05-19,37.9428
2021-05-20,37.9428
2021-05-21,37.9428
2021-05-22,37.9428
2021-05-23,37.9428
2021-05-24,37.9428
2021-05-25,37.9428
2021-05-26,37.9428
2021-05-27,37.9428
2021-05-28,37.9428
2021-05-29,37.9428
2021-05-30,37.9428
2021-05-31,37.9428
2021-06-01,37.9428
2021-06-02,37.9428
2021-06-03,37.9428
2021-06-04,37.9428
2021-06-05,37.9428
2021-06-06,37.9428
2021-06-07,37.9428
2021-06-08,37.9428
2021-06-09,37.9428
2021-06-10,37.9428
2021-06-11,37.9428
2021-06-12,37.9428
2021-06-13,37.9428
2021-06-14,37.9428
2021-06-15,37.9428
2021-06-16,37.9428
2021-06-17,37.9428
2021-06-18,37.9428
2021-06-19,37.9428
2021-06-20,37.9428
2021-06-21,37.9428
2021-06-22,37.9428
2021-06-23,37.9428
2021-06-24,37.9428
2021-06-25,37.9428
2021-06-26,37.9428
2021-06-27,37.9428
2021-06-28,37.9428
2021-06-29,37.9428
2021-06-30,28.951
2021-07-01,28.951
2021-07-02,28.951
2021-07-03,28.951
2021-07-04,28.951
2021-07-05,28.951
2021-07-06,28.951
2021-07-07,28.951
2021-07-08,28.951
2021-07-09,28.951
2021-07-10,28.951
2021-07-11,28.951
2021-07-12,28.951
2021-07-13,28.951
2021-07-14,28.951
2021-07-15,28.951
2021-07-16,28.951
2021-07-17,28.951
2021-07-18,28.951
2021-07-19,28.951
2021-07-20,28.951
2021-07-21,28.951
2021-07-22,28.951
2021-07-23,28.951
2021-07-24,28.951
2021-07-25,28.951
2021-07-26,28.951
2021-07-27,28.951
2021-07-28,28.951
2021-07-29,28.951
2021-07-30,28.951
2021-07-31,28.951
2021-08-01,28.951
2021-08-02,28.951
2021-08-03,28.951
2021-08-04,28.951
2021-08-05,28.951
2021-08-06,28.951
2021-08-07,28.951
2021-08-08,28.951
2021-08-09,28.951
2021-08-10,28.951
2021-08-11,28.951
2021-08-12,28.951
2021-08-13,28.951
2021-08-14,28.951
2021-08-15,28.951
2021-08-16,28.951
2021-08-17,28.951
2021-08-18,28.951
2021-08-19,28.951
2021-08-20,28.951
2021-08-21,28.951
2021-08-22,28.951
2021-08-23,28.951
2021-08-24,28.951
2021-08-25,28.951
2021-08-26,28.951
2021-08-27,28.951
2021-08-28,28.951
2021-08-29,28.951
2021-08-30,28.951
2021-08-31,28.951
2021-09-01,28.951
2021-09-02,28.951
2021-09-03,28.951
2021-09-04,28.951
2021-09-05,28.951
2021-09-06,28.951
2021-09-07,28.951
2021-09-08,28.951
2021-09-09,28.951
2021-09-10,28.951
2021-09-11,28.951
2021-09-12,28.951
2021-09-13,28.951
2021-09-14,28.951
2021-09-15,28.951
2021-09-16,28.951
2021-09-17,28.951
2021-09-18,28.951
2021-09-19,28.951
2021-09-20,28.951
2021-09-21,28.951
2021-09-22,28.951
2021-09-23,28.951
2021-09-24,28.951
2021-09-25,28.951
2021-09-26,28.951
2021-09-27,28.951
2021-09-28,28.951
2021-09-29,28.951
2021-09-30,25.0053
2021-10-01,25.0053
2021-10-02,25.0053
2021-10-03,25.0053
2021-10-04,25.0053
2021-10-05,25.0053
2021-10-06,25.0053
2021-10-07,25.0053
2021-10-08,25.0053
2021-10-09,25.0053
2021-10-10,25.0053
2021-10-11,25.0053
2021-10-12,25.0053
2021-10-13,25.0053
2021-10-14,25.0053
2021-10-15,25.0053
2021-10-16,25.0053
2021-10-17,25.0053
2021-10-18,25.0053
2021-10-19,25.0053
2021-10-20,25.0053
2021-10-21,25.0053
2021-10-22,25.0053
2021-10-23,25.0053
2021-10-24,25.0053
2021-10-25,25.0053
2021-10-26,25.0053
2021-10-27,25.0053
2021-10-28,25.0053
2021-10-29,25.0053
2021-10-30,25.0053
2021-10-31,25.0053
2021-11-01,25.0053
2021-11-02,25.0053
2021-11-03,25.0053
2021-11-04,25.0053
2021-11-05,25.0053
2021-11-06,25.0053
2021-11-07,25.0053
2021-11-08,25.0053
2021-11-09,25.0053
2021-11-10,25.0053
2021-11-11,25.0053
2021-11-12,25.0053
2021-11-13,25.0053
2021-11-14,25.0053
2021-11-15,25.0053
2021-11-16,25.0053
2021-11-17,25.0053
2021-11-18,25.0053
2021-11-19,25.0053
2021-11-20,25.0053
2021-11-21,25.0053
2021-11-22,25.0053
2021-11-23,25.0053
2021-11-24,25.0053
2021-11-25,25.0053
2021-11-26,25.0053
2021-11-27,25.0053
2021-11-28,25.0053
2021-11-29,25.0053
2021-11-30,25.0053
2021-12-01,25.0053
2021-12-02,25.0053
2021-12-03,25.0053
2021-12-04,25.0053
2021-12-05,25.0053
2021-12-06,25.0053
2021-12-07,25.0053
2021-12-08,25.0053
2021-12-09,25.0053
2021-12-10,25.0053
2021-12-11,25.0053
2021-12-12,25.0053
2021-12-13,25.0053
2021-12-14,25.0053
2021-12-15,25.0053
2021-12-16,25.0053
2021-12-17,25.0053
2021-12-18,25.0053
2021-12-19,25.0053
2021-12-20,25.0053
2021-12-21,25.0053
2021-12-22,25.0053
2021-12-23,25.0053
2021-12-24,25.0053
2021-12-25,25.0053
2021-12-26,25.0053
2021-12-27,25.0053
2021-12-28,25.0053
2021-12-29,25.0053
2021-12-30,25.0053
2021-12-31,27.8883
2022-01-01,27.8883
2022-01-02,27.8883
2022-01-03,27.8883
2022-01-04,27.8883
2022-01-05,27.8883
2022-01-06,27.8883
2022-01-07,27.8883
2022-01-08,27.8883
2022-01-09,27.8883
2022-01-10,27.8883
2022-01-11,27.8883
2022-01-12,27.8883
2022-01-13,27.8883
2022-01-14,27.8883
2022-01-15,27.8883
2022-01-16,27.8883
2022-01-17,27.8883
2022-01-18,27.8883
2022-01-19,27.8883
2022-01-20,27.8883
2022-01-21,27.8883
2022-01-22,27.8883
2022-01-23,27.8883
2022-01-24,27.8883
2022-01-25,27.8883
2022-01-26,27.8883
2022-01-27,27.8883
2022-01-28,27.8883
2022-01-29,27.8883
2022-01-30,27.8883
2022-01-31,27.8883
2022-02-01,27.8883
2022-02-02,27.8883
2022-02-03,27.8883
2022-02-04,27.8883
2022-02-05,27.8883
2022-02-06,27.8883
2022-02-07,27.8883
2022-02-08,27.8883
2022-02-09,27.8883
2022-02-10,27.8883
2022-02-11,27.8883
2022-02-12,27.8883
2022-02-13,27.8883
2022-02-14,27.8883
2022-02-15,27.8883
2022-02-16,27.8883
2022-02-17,27.8883
2022-02-18,27.8883
2022-02-19,27.8883
2022-02-20,27.8883
2022-02-21,27.8883
2022-02-22,27.8883
2022-02-23,27.8883
2022-02-24,27.8883
2022-02-25,27.8883
2022-02-26,27.8883
2022-02-27,27.8883
2022-02-28,27.8883
2022-03-01,27.8883
2022-03-02,27.8883
2022-03-03,27.8883
2022-03-04,27.8883
2022-03-05,27.8883
2022-03-06,27.8883
2022-03-07,27.8883
2022-03-08,27.8883
2022-03-09,27.8883
2022-03-10,27.8883
2022-03-11,27.8883
2022-03-12,27.8883
2022-03-13,27.8883
2022-03-14,27.8883
2022-03-15,27.8883
2022-03-16,27.8883
2022-03-17,27.8883
2022-03-18,27.8883
2022-03-19,27.8883
2022-03-20,27.8883
2022-03-21,27.8883
2022-03-22,27.8883
2022-03-23,27.8883
2022-03-24,27.8883
2022-03-25,27.8883
2022-03-26,27.8883
2022-03-27,27.8883
2022-03-28,27.8883
2022-03-29,27.8883
2022-03-30,27.8883
2022-03-31,27.7935
2022-04-01,27.7935
2022-04-02,27.7935
2022-04-03,27.7935
2022-04-04,27.7935
2022-04-05,27.7935
2022-04-06,27.7935
2022-04-07,27.7935
2022-04-08,27.7935
2022-04-09,27.7935
2022-04-10,27.7935
2022-04-11,27.7935
2022-04-12,27.7935
2022-04-13,27.7935
2022-04-14,27.7935
2022-04-15,27.7935
2022-04-16,27.7935
2022-04-17,27.7935
2022-04-18,27.7935
2022-04-19,27.7935
2022-04-20,27.7935
2022-04-21,27.7935
2022-04-22,27.7935
2022-04-23,27.7935
2022-04-24,27.7935
2022-04-25,27.7935
2022-04-26,27.7935
2022-04-27,27.7935
2022-04-28,27.7935
2022-04-29,27.7935
2022-04-30,27.7935
2022-05-01,27.7935
2022-05-02,27.7935
2022-05-03,27.7935
2022-05-04,27.7935
2022-05-05,27.7935
2022-05-06,27.7935
2022-05-07,27.7935
2022-05-08,27.7935
2022-05-09,27.7935
2022-05-10,27.7935
2022-05-11,27.7935
2022-05-12,27.7935
2022-05-13,27.7935
2022-05-14,27.7935
2022-05-15,27.7935
2022-05-16,27.7935
2022-05-17,27.7935
2022-05-18,27.7935
2022-05-19,27.7935
2022-05-20,27.7935
2022-05-21,27.7935
2022-05-22,27.7935
2022-05-23,27.7935
2022-05-24,27.7935
2022-05-25,27.7935
2022-05-26,27.7935
2022-05-27,27.7935
2022-05-28,27.7935
2022-05-29,27.7935
2022-05-30,27.7935
2022-05-31,27.7935
2022-06-01,27.7935
2022-06-02,27.7935
2022-06-03,27.7935
2022-06-04,27.7935
2022-06-05,27.7935
2022-06-06,27.7935
2022-06-07,27.7935
2022-06-08,27.7935
2022-06-09,27.7935
2022-06-10,27.7935
2022-06-11,27.7935
2022-06-12,27.7935
2022-06-13,27.7935
2022-06-14,27.7935
2022-06-15,27.7935
2022-06-16,27.7935
2022-06-17,27.7935
2022-06-18,27.7935
2022-06-19,27.7935
2022-06-20,27.7935
2022-06-21,27.7935
2022-06-22,27.7935
2022-06-23,27.7935
2022-06-24,27.7935
2022-06-25,27.7935
2022-06-26,27.7935
2022-06-27,27.7935
2022-06-28,27.7935
2022-06-29,27.7935
2022-06-30,28.9231
2022-07-01,28.9231
2022-07-02,28.9231
2022-07-03,28.9231
2022-07-04,28.9231
2022-07-05,28.9231
2022-07-06,28.9231
2022-07-07,28.9231
2022-07-08,28.9231
2022-07-09,28.9231
2022-07-10,28.9231
2022-07-11,28.9231
2022-07-12,28.9231
2022-07-13,28.9231
2022-07-14,28.9231
2022-07-15,28.9231
2022-07-16,28.9231
2022-07-17,28.9231
2022-07-18,28.9231
2022-07-19,28.9231
2022-07-20,28.9231
2022-07-21,28.9231
2022-07-22,28.9231
2022-07-23,28.9231
2022-07-24,28.9231
2022-07-25,28.9231
2022-07-26,28.9231
2022-07-27,28.9231
2022-07-28,28.9231
2022-07-29,28.9231
2022-07-30,28.9231
2022-07-31,28.9231
2022-08-01,28.9231
2022-08-02,28.9231
2022-08-03,28.9231
2022-08-04,28.9231
2022-08-05,28.9231
2022-08-06,28.9231
2022-08-07,28.9231
2022-08-08,28.9231
2022-08-09,28.9231
2022-08-10,28.9231
2022-08-11,28.9231
2022-08-12,28.9231
2022-08-13,28.9231
2022-08-14,28.9231
2022-08-15,28.9231
2022-08-16,28.9231
2022-08-17,28.9231
2022-08-18,28.9231
2022-08-19,28.9231
2022-08-20,28.9231
2022-08-21,28.9231
2022-08-22,28.9231
2022-08-23,28.9231
2022-08-24,28.9231
2022-08-25,28.9231
2022-08-26,28.9231
2022-08-27,28.9231
2022-08-28,28.9231
2022-08-29,28.9231
2022-08-30,28.9231
2022-08-31,28.9231
2022-09-01,28.9231
2022-09-02,28.9231
2022-09-03,28.9231
2022-09-04,28.9231
2022-09-05,28.9231
2022-09-06,28.9231
2022-09-07,28.9231
2022-09-08,28.9231
2022-09-09,28.9231
2022-09-10,28.9231
2022-09-11,28.9231
2022-09-12,28.9231
2022-09-13,28.9231
2022-09-14,28.9231
2022-09-15,28.9231
2022-09-16,28.9231
2022-09-17,28.9231
2022-09-18,28.9231
2022-09-19,28.9231
2022-09-20,28.9231
2022-09-21,28.9231
2022-09-22,28.9231
2022-09-23,28.9231
2022-09-24,28.9231
2022-09-25,28.9231
2022-09-26,28.9231
2022-09-27,28.9231
2022-09-28,28.9231
2022-09-29,28.9231
2022-09-30,30.1853
2022-10-01,30.1853
2022-10-02,30.1853
2022-10-03,30.1853
2022-10-04,30.1853
2022-10-05,30.1853
2022-10-06,30.1853
2022-10-07,30.1853
2022-10-08,30.1853
2022-10-09,30.1853
2022-10-10,30.1853
2022-10-11,30.1853
2022-10-12,30.1853
2022-10-13,30.1853
2022-10-14,30.1853
2022-10-15,30.1853
2022-10-16,30.1853
2022-10-17,30.1853
2022-10-18,30.1853
2022-10-19,30.1853
2022-10-20,30.1853
2022-10-21,30.1853
2022-10-22,30.1853
2022-10-23,30.1853
2022-10-24,30.1853
2022-10-25,30.1853
2022-10-26,30.1853
2022-10-27,30.1853
2022-10-28,30.1853
2022-10-29,30.1853
2022-10-30,30.1853
2022-10-31,30.1853
2022-11-01,30.1853
2022-11-02,30.1853
2022-11-03,30.1853
2022-11-04,30.1853
2022-11-05,30.1853
2022-11-06,30.1853
2022-11-07,30.1853
2022-11-08,30.1853
2022-11-09,30.1853
2022-11-10,30.1853
2022-11-11,30.1853
2022-11-12,30.1853
2022-11-13,30.1853
2022-11-14,30.1853
2022-11-15,30.1853
2022-11-16,30.1853
2022-11-17,30.1853
2022-11-18,30.1853
2022-11-19,30.1853
2022-11-20,30.1853
2022-11-21,30.1853
2022-11-22,30.1853
2022-11-23,30.1853
2022-11-24,30.1853
2022-11-25,30.1853
2022-11-26,30.1853
2022-11-27,30.1853
2022-11-28,30.1853
2022-11-29,30.1853
2022-11-30,30.1853
2022-12-01,30.1853
2022-12-02,30.1853
2022-12-03,30.1853
2022-12-04,30.1853
2022-12-05,30.1853
2022-12-06,30.1853
2022-12-07,30.1853
2022-12-08,30.1853
2022-12-09,30.1853
2022-12-10,30.1853
2022-12-11,30.1853
2022-12-12,30.1853
2022-12-13,30.1853
2022-12-14,30.1853
2022-12-15,30.1853
2022-12-16,30.1853
2022-12-17,30.1853
2022-12-18,30.1853
2022-12-19,30.1853
2022-12-20,30.1853
2022-12-21,30.1853
2022-12-22,30.1853
2022-12-23,30.1853
2022-12-24,30.1853
2022-12-25,30.1853
2022-12-26,30.1853
2022-12-27,30.1853
2022-12-28,30.1853
2022-12-29,30.1853
2022-12-30,30.1853
2022-12-31,28.3161
2023-01-01,28.3161
2023-01-02,28.3161
2023-01-03,28.3161
2023-01-04,28.3161
2023-01-05,28.3161
2023-01-06,28.3161
2023-01-07,28.3161
2023-01-08,28.3161
2023-01-09,28.3161
2023-01-10,28.3161
2023-01-11,28.3161
2023-01-12,28.3161
2023-01-13,28.3161
2023-01-14,28.3161
2023-01-15,28.3161
2023-01-16,28.3161
2023-01-17,28.3161
2023-01-18,28.3161
2023-01-19,28.3161
2023-01-20,28.3161
2023-01-21,28.3161
2023-01-22,28.3161
2023-01-23,28.3161
2023-01-24,28.3161
2023-01-25,28.3161
2023-01-26,28.3161
2023-01-27,28.3161
2023-01-28,28.3161
2023-01-29,28.3161
2023-01-30,28.3161
2023-01-31,28.3161
2023-02-01,28.3161
2023-02-02,28.3161
2023-02-03,28.3161
2023-02-04,28.3161
2023-02-05,28.3161
2023-02-06,28.3161
2023-02-07,28.3161
2023-02-08,28.3161
2023-02-09,28.3161
2023-02-10,28.3161
2023-02-11,28.3161
2023-02-12,28.3161
2023-02-13,28.3161
2023-02-14,28.3161
2023-02-15,28.3161
2023-02-16,28.3161
2023-02-17,28.3161
2023-02-18,28.3161
2023-02-19,28.3161
2023-02-20,28.3161
2023-02-21,28.3161
2023-02-22,28.3161
2023-02-23,28.3161
2023-02-24,28.3161
2023-02-25,28.3161
2023-02-26,28.3161
2023-02-27,28.3161
2023-02-28,28.3161
2023-03-01,28.3161
2023-03-02,28.3161
2023-03-03,28.3161
2023-03-04,28.3161
2023-03-05,28.3161
2023-03-06,28.3161
2023-03-07,28.3161
2023-03-08,28.3161
2023-03-09,28.3161
2023-03-10,28.3161
2023-03-11,28.3161
2023-03-12,28.3161
2023-03-13,28.3161
2023-03-14,28.3161
2023-03-15,28.3161
2023-03-16,28.3161
2023-03-17,28.3161
2023-03-18,28.3161
2023-03-19,28.3161
2023-03-20,28.3161
2023-03-21,28.3161
2023-03-22,28.3161
2023-03-23,28.3161
2023-03-24,28.3161
