,MTOR US Equity
2020-06-22,101.7413
2020-06-23,101.7413
2020-06-24,101.7413
2020-06-25,101.7413
2020-06-26,101.7413
2020-06-27,101.7413
2020-06-28,101.7413
2020-06-29,101.7413
2020-06-30,67.8487
2020-07-01,67.8487
2020-07-02,67.8487
2020-07-03,67.8487
2020-07-04,67.8487
2020-07-05,67.8487
2020-07-06,67.8487
2020-07-07,67.8487
2020-07-08,67.8487
2020-07-09,67.8487
2020-07-10,67.8487
2020-07-11,67.8487
2020-07-12,67.8487
2020-07-13,67.8487
2020-07-14,67.8487
2020-07-15,67.8487
2020-07-16,67.8487
2020-07-17,67.8487
2020-07-18,67.8487
2020-07-19,67.8487
2020-07-20,67.8487
2020-07-21,67.8487
2020-07-22,67.8487
2020-07-23,67.8487
2020-07-24,67.8487
2020-07-25,67.8487
2020-07-26,67.8487
2020-07-27,67.8487
2020-07-28,67.8487
2020-07-29,67.8487
2020-07-30,67.8487
2020-07-31,67.8487
2020-08-01,67.8487
2020-08-02,67.8487
2020-08-03,67.8487
2020-08-04,67.8487
2020-08-05,67.8487
2020-08-06,67.8487
2020-08-07,67.8487
2020-08-08,67.8487
2020-08-09,67.8487
2020-08-10,67.8487
2020-08-11,67.8487
2020-08-12,67.8487
2020-08-13,67.8487
2020-08-14,67.8487
2020-08-15,67.8487
2020-08-16,67.8487
2020-08-17,67.8487
2020-08-18,67.8487
2020-08-19,67.8487
2020-08-20,67.8487
2020-08-21,67.8487
2020-08-22,67.8487
2020-08-23,67.8487
2020-08-24,67.8487
2020-08-25,67.8487
2020-08-26,67.8487
2020-08-27,67.8487
2020-08-28,67.8487
2020-08-29,67.8487
2020-08-30,67.8487
2020-08-31,67.8487
2020-09-01,67.8487
2020-09-02,67.8487
2020-09-03,67.8487
2020-09-04,67.8487
2020-09-05,67.8487
2020-09-06,67.8487
2020-09-07,67.8487
2020-09-08,67.8487
2020-09-09,67.8487
2020-09-10,67.8487
2020-09-11,67.8487
2020-09-12,67.8487
2020-09-13,67.8487
2020-09-14,67.8487
2020-09-15,67.8487
2020-09-16,67.8487
2020-09-17,67.8487
2020-09-18,67.8487
2020-09-19,67.8487
2020-09-20,67.8487
2020-09-21,67.8487
2020-09-22,67.8487
2020-09-23,67.8487
2020-09-24,67.8487
2020-09-25,67.8487
2020-09-26,67.8487
2020-09-27,67.8487
2020-09-28,67.8487
2020-09-29,67.8487
2020-09-30,57.8512
2020-10-01,57.8512
2020-10-02,57.8512
2020-10-03,57.8512
2020-10-04,57.8512
2020-10-05,57.8512
2020-10-06,57.8512
2020-10-07,57.8512
2020-10-08,57.8512
2020-10-09,57.8512
2020-10-10,57.8512
2020-10-11,57.8512
2020-10-12,57.8512
2020-10-13,57.8512
2020-10-14,57.8512
2020-10-15,57.8512
2020-10-16,57.8512
2020-10-17,57.8512
2020-10-18,57.8512
2020-10-19,57.8512
2020-10-20,57.8512
2020-10-21,57.8512
2020-10-22,57.8512
2020-10-23,57.8512
2020-10-24,57.8512
2020-10-25,57.8512
2020-10-26,57.8512
2020-10-27,57.8512
2020-10-28,57.8512
2020-10-29,57.8512
2020-10-30,57.8512
2020-10-31,57.8512
2020-11-01,57.8512
2020-11-02,57.8512
2020-11-03,57.8512
2020-11-04,57.8512
2020-11-05,57.8512
2020-11-06,57.8512
2020-11-07,57.8512
2020-11-08,57.8512
2020-11-09,57.8512
2020-11-10,57.8512
2020-11-11,57.8512
2020-11-12,57.8512
2020-11-13,57.8512
2020-11-14,57.8512
2020-11-15,57.8512
2020-11-16,57.8512
2020-11-17,57.8512
2020-11-18,57.8512
2020-11-19,57.8512
2020-11-20,57.8512
2020-11-21,57.8512
2020-11-22,57.8512
2020-11-23,57.8512
2020-11-24,57.8512
2020-11-25,57.8512
2020-11-26,57.8512
2020-11-27,57.8512
2020-11-28,57.8512
2020-11-29,57.8512
2020-11-30,57.8512
2020-12-01,57.8512
2020-12-02,57.8512
2020-12-03,57.8512
2020-12-04,57.8512
2020-12-05,57.8512
2020-12-06,57.8512
2020-12-07,57.8512
2020-12-08,57.8512
2020-12-09,57.8512
2020-12-10,57.8512
2020-12-11,57.8512
2020-12-12,57.8512
2020-12-13,57.8512
2020-12-14,57.8512
2020-12-15,57.8512
2020-12-16,57.8512
2020-12-17,57.8512
2020-12-18,57.8512
2020-12-19,57.8512
2020-12-20,57.8512
2020-12-21,57.8512
2020-12-22,57.8512
2020-12-23,57.8512
2020-12-24,57.8512
2020-12-25,57.8512
2020-12-26,57.8512
2020-12-27,57.8512
2020-12-28,57.8512
2020-12-29,57.8512
2020-12-30,57.8512
2020-12-31,53.9683
2021-01-01,53.9683
2021-01-02,53.9683
2021-01-03,53.9683
2021-01-04,53.9683
2021-01-05,53.9683
2021-01-06,53.9683
2021-01-07,53.9683
2021-01-08,53.9683
2021-01-09,53.9683
2021-01-10,53.9683
2021-01-11,53.9683
2021-01-12,53.9683
2021-01-13,53.9683
2021-01-14,53.9683
2021-01-15,53.9683
2021-01-16,53.9683
2021-01-17,53.9683
2021-01-18,53.9683
2021-01-19,53.9683
2021-01-20,53.9683
2021-01-21,53.9683
2021-01-22,53.9683
2021-01-23,53.9683
2021-01-24,53.9683
2021-01-25,53.9683
2021-01-26,53.9683
2021-01-27,53.9683
2021-01-28,53.9683
2021-01-29,53.9683
2021-01-30,53.9683
2021-01-31,53.9683
2021-02-01,53.9683
2021-02-02,53.9683
2021-02-03,53.9683
2021-02-04,53.9683
2021-02-05,53.9683
2021-02-06,53.9683
2021-02-07,53.9683
2021-02-08,53.9683
2021-02-09,53.9683
2021-02-10,53.9683
2021-02-11,53.9683
2021-02-12,53.9683
2021-02-13,53.9683
2021-02-14,53.9683
2021-02-15,53.9683
2021-02-16,53.9683
2021-02-17,53.9683
2021-02-18,53.9683
2021-02-19,53.9683
2021-02-20,53.9683
2021-02-21,53.9683
2021-02-22,53.9683
2021-02-23,53.9683
2021-02-24,53.9683
2021-02-25,53.9683
2021-02-26,53.9683
2021-02-27,53.9683
2021-02-28,53.9683
2021-03-01,53.9683
2021-03-02,53.9683
2021-03-03,53.9683
2021-03-04,53.9683
2021-03-05,53.9683
2021-03-06,53.9683
2021-03-07,53.9683
2021-03-08,53.9683
2021-03-09,53.9683
2021-03-10,53.9683
2021-03-11,53.9683
2021-03-12,53.9683
2021-03-13,53.9683
2021-03-14,53.9683
2021-03-15,53.9683
2021-03-16,53.9683
2021-03-17,53.9683
2021-03-18,53.9683
2021-03-19,53.9683
2021-03-20,53.9683
2021-03-21,53.9683
2021-03-22,53.9683
2021-03-23,53.9683
2021-03-24,53.9683
2021-03-25,53.9683
2021-03-26,53.9683
2021-03-27,53.9683
2021-03-28,53.9683
2021-03-29,53.9683
2021-03-30,53.9683
2021-03-31,12.3839
2021-04-01,12.3839
2021-04-02,12.3839
2021-04-03,12.3839
2021-04-04,12.3839
2021-04-05,12.3839
2021-04-06,12.3839
2021-04-07,12.3839
2021-04-08,12.3839
2021-04-09,12.3839
2021-04-10,12.3839
2021-04-11,12.3839
2021-04-12,12.3839
2021-04-13,12.3839
2021-04-14,12.3839
2021-04-15,12.3839
2021-04-16,12.3839
2021-04-17,12.3839
2021-04-18,12.3839
2021-04-19,12.3839
2021-04-20,12.3839
2021-04-21,12.3839
2021-04-22,12.3839
2021-04-23,12.3839
2021-04-24,12.3839
2021-04-25,12.3839
2021-04-26,12.3839
2021-04-27,12.3839
2021-04-28,12.3839
2021-04-29,12.3839
2021-04-30,12.3839
2021-05-01,12.3839
2021-05-02,12.3839
2021-05-03,12.3839
2021-05-04,12.3839
2021-05-05,12.3839
2021-05-06,12.3839
2021-05-07,12.3839
2021-05-08,12.3839
2021-05-09,12.3839
2021-05-10,12.3839
2021-05-11,12.3839
2021-05-12,12.3839
2021-05-13,12.3839
2021-05-14,12.3839
2021-05-15,12.3839
2021-05-16,12.3839
2021-05-17,12.3839
2021-05-18,12.3839
2021-05-19,12.3839
2021-05-20,12.3839
2021-05-21,12.3839
2021-05-22,12.3839
2021-05-23,12.3839
2021-05-24,12.3839
2021-05-25,12.3839
2021-05-26,12.3839
2021-05-27,12.3839
2021-05-28,12.3839
2021-05-29,12.3839
2021-05-30,12.3839
2021-05-31,12.3839
2021-06-01,12.3839
2021-06-02,12.3839
2021-06-03,12.3839
2021-06-04,12.3839
2021-06-05,12.3839
2021-06-06,12.3839
2021-06-07,12.3839
2021-06-08,12.3839
2021-06-09,12.3839
2021-06-10,12.3839
2021-06-11,12.3839
2021-06-12,12.3839
2021-06-13,12.3839
2021-06-14,12.3839
2021-06-15,12.3839
2021-06-16,12.3839
2021-06-17,12.3839
2021-06-18,12.3839
2021-06-19,12.3839
2021-06-20,12.3839
2021-06-21,12.3839
2021-06-22,12.3839
2021-06-23,12.3839
2021-06-24,12.3839
2021-06-25,12.3839
2021-06-26,12.3839
2021-06-27,12.3839
2021-06-28,12.3839
2021-06-29,12.3839
2021-06-30,27.9635
2021-07-01,27.9635
2021-07-02,27.9635
2021-07-03,27.9635
2021-07-04,27.9635
2021-07-05,27.9635
2021-07-06,27.9635
2021-07-07,27.9635
2021-07-08,27.9635
2021-07-09,27.9635
2021-07-10,27.9635
2021-07-11,27.9635
2021-07-12,27.9635
2021-07-13,27.9635
2021-07-14,27.9635
2021-07-15,27.9635
2021-07-16,27.9635
2021-07-17,27.9635
2021-07-18,27.9635
2021-07-19,27.9635
2021-07-20,27.9635
2021-07-21,27.9635
2021-07-22,27.9635
2021-07-23,27.9635
2021-07-24,27.9635
2021-07-25,27.9635
2021-07-26,27.9635
2021-07-27,27.9635
2021-07-28,27.9635
2021-07-29,27.9635
2021-07-30,27.9635
2021-07-31,27.9635
2021-08-01,27.9635
2021-08-02,27.9635
2021-08-03,27.9635
2021-08-04,27.9635
2021-08-05,27.9635
2021-08-06,27.9635
2021-08-07,27.9635
2021-08-08,27.9635
2021-08-09,27.9635
2021-08-10,27.9635
2021-08-11,27.9635
2021-08-12,27.9635
2021-08-13,27.9635
2021-08-14,27.9635
2021-08-15,27.9635
2021-08-16,27.9635
2021-08-17,27.9635
2021-08-18,27.9635
2021-08-19,27.9635
2021-08-20,27.9635
2021-08-21,27.9635
2021-08-22,27.9635
2021-08-23,27.9635
2021-08-24,27.9635
2021-08-25,27.9635
2021-08-26,27.9635
2021-08-27,27.9635
2021-08-28,27.9635
2021-08-29,27.9635
2021-08-30,27.9635
2021-08-31,27.9635
2021-09-01,27.9635
2021-09-02,27.9635
2021-09-03,27.9635
2021-09-04,27.9635
2021-09-05,27.9635
2021-09-06,27.9635
2021-09-07,27.9635
2021-09-08,27.9635
2021-09-09,27.9635
2021-09-10,27.9635
2021-09-11,27.9635
2021-09-12,27.9635
2021-09-13,27.9635
2021-09-14,27.9635
2021-09-15,27.9635
2021-09-16,27.9635
2021-09-17,27.9635
2021-09-18,27.9635
2021-09-19,27.9635
2021-09-20,27.9635
2021-09-21,27.9635
2021-09-22,27.9635
2021-09-23,27.9635
2021-09-24,27.9635
2021-09-25,27.9635
2021-09-26,27.9635
2021-09-27,27.9635
2021-09-28,27.9635
2021-09-29,27.9635
2021-09-30,38.417
2021-10-01,38.417
2021-10-02,38.417
2021-10-03,38.417
2021-10-04,38.417
2021-10-05,38.417
2021-10-06,38.417
2021-10-07,38.417
2021-10-08,38.417
2021-10-09,38.417
2021-10-10,38.417
2021-10-11,38.417
2021-10-12,38.417
2021-10-13,38.417
2021-10-14,38.417
2021-10-15,38.417
2021-10-16,38.417
2021-10-17,38.417
2021-10-18,38.417
2021-10-19,38.417
2021-10-20,38.417
2021-10-21,38.417
2021-10-22,38.417
2021-10-23,38.417
2021-10-24,38.417
2021-10-25,38.417
2021-10-26,38.417
2021-10-27,38.417
2021-10-28,38.417
2021-10-29,38.417
2021-10-30,38.417
2021-10-31,38.417
2021-11-01,38.417
2021-11-02,38.417
2021-11-03,38.417
2021-11-04,38.417
2021-11-05,38.417
2021-11-06,38.417
2021-11-07,38.417
2021-11-08,38.417
2021-11-09,38.417
2021-11-10,38.417
2021-11-11,38.417
2021-11-12,38.417
2021-11-13,38.417
2021-11-14,38.417
2021-11-15,38.417
2021-11-16,38.417
2021-11-17,38.417
2021-11-18,38.417
2021-11-19,38.417
2021-11-20,38.417
2021-11-21,38.417
2021-11-22,38.417
2021-11-23,38.417
2021-11-24,38.417
2021-11-25,38.417
2021-11-26,38.417
2021-11-27,38.417
2021-11-28,38.417
2021-11-29,38.417
2021-11-30,38.417
2021-12-01,38.417
2021-12-02,38.417
2021-12-03,38.417
2021-12-04,38.417
2021-12-05,38.417
2021-12-06,38.417
2021-12-07,38.417
2021-12-08,38.417
2021-12-09,38.417
2021-12-10,38.417
2021-12-11,38.417
2021-12-12,38.417
2021-12-13,38.417
2021-12-14,38.417
2021-12-15,38.417
2021-12-16,38.417
2021-12-17,38.417
2021-12-18,38.417
2021-12-19,38.417
2021-12-20,38.417
2021-12-21,38.417
2021-12-22,38.417
2021-12-23,38.417
2021-12-24,38.417
2021-12-25,38.417
2021-12-26,38.417
2021-12-27,38.417
2021-12-28,38.417
2021-12-29,38.417
2021-12-30,38.417
2021-12-31,39.2192
2022-01-01,39.2192
2022-01-02,39.2192
2022-01-03,39.2192
2022-01-04,39.2192
2022-01-05,39.2192
2022-01-06,39.2192
2022-01-07,39.2192
2022-01-08,39.2192
2022-01-09,39.2192
2022-01-10,39.2192
2022-01-11,39.2192
2022-01-12,39.2192
2022-01-13,39.2192
2022-01-14,39.2192
2022-01-15,39.2192
2022-01-16,39.2192
2022-01-17,39.2192
2022-01-18,39.2192
2022-01-19,39.2192
2022-01-20,39.2192
2022-01-21,39.2192
2022-01-22,39.2192
2022-01-23,39.2192
2022-01-24,39.2192
2022-01-25,39.2192
2022-01-26,39.2192
2022-01-27,39.2192
2022-01-28,39.2192
2022-01-29,39.2192
2022-01-30,39.2192
2022-01-31,39.2192
2022-02-01,39.2192
2022-02-02,39.2192
2022-02-03,39.2192
2022-02-04,39.2192
2022-02-05,39.2192
2022-02-06,39.2192
2022-02-07,39.2192
2022-02-08,39.2192
2022-02-09,39.2192
2022-02-10,39.2192
2022-02-11,39.2192
2022-02-12,39.2192
2022-02-13,39.2192
2022-02-14,39.2192
2022-02-15,39.2192
2022-02-16,39.2192
2022-02-17,39.2192
2022-02-18,39.2192
2022-02-19,39.2192
2022-02-20,39.2192
2022-02-21,39.2192
2022-02-22,39.2192
2022-02-23,39.2192
2022-02-24,39.2192
2022-02-25,39.2192
2022-02-26,39.2192
2022-02-27,39.2192
2022-02-28,39.2192
2022-03-01,39.2192
2022-03-02,39.2192
2022-03-03,39.2192
2022-03-04,39.2192
2022-03-05,39.2192
2022-03-06,39.2192
2022-03-07,39.2192
2022-03-08,39.2192
2022-03-09,39.2192
2022-03-10,39.2192
2022-03-11,39.2192
2022-03-12,39.2192
2022-03-13,39.2192
2022-03-14,39.2192
2022-03-15,39.2192
2022-03-16,39.2192
2022-03-17,39.2192
2022-03-18,39.2192
2022-03-19,39.2192
2022-03-20,39.2192
2022-03-21,39.2192
2022-03-22,39.2192
2022-03-23,39.2192
2022-03-24,39.2192
2022-03-25,39.2192
2022-03-26,39.2192
2022-03-27,39.2192
2022-03-28,39.2192
2022-03-29,39.2192
2022-03-30,39.2192
2022-03-31,35.0318
2022-04-01,35.0318
2022-04-02,35.0318
2022-04-03,35.0318
2022-04-04,35.0318
2022-04-05,35.0318
2022-04-06,35.0318
2022-04-07,35.0318
2022-04-08,35.0318
2022-04-09,35.0318
2022-04-10,35.0318
2022-04-11,35.0318
2022-04-12,35.0318
2022-04-13,35.0318
2022-04-14,35.0318
2022-04-15,35.0318
2022-04-16,35.0318
2022-04-17,35.0318
2022-04-18,35.0318
2022-04-19,35.0318
2022-04-20,35.0318
2022-04-21,35.0318
2022-04-22,35.0318
2022-04-23,35.0318
2022-04-24,35.0318
2022-04-25,35.0318
2022-04-26,35.0318
2022-04-27,35.0318
2022-04-28,35.0318
2022-04-29,35.0318
2022-04-30,35.0318
2022-05-01,35.0318
2022-05-02,35.0318
2022-05-03,35.0318
2022-05-04,35.0318
2022-05-05,35.0318
2022-05-06,35.0318
2022-05-07,35.0318
2022-05-08,35.0318
2022-05-09,35.0318
2022-05-10,35.0318
2022-05-11,35.0318
2022-05-12,35.0318
2022-05-13,35.0318
2022-05-14,35.0318
2022-05-15,35.0318
2022-05-16,35.0318
2022-05-17,35.0318
2022-05-18,35.0318
2022-05-19,35.0318
2022-05-20,35.0318
2022-05-21,35.0318
2022-05-22,35.0318
2022-05-23,35.0318
2022-05-24,35.0318
2022-05-25,35.0318
2022-05-26,35.0318
2022-05-27,35.0318
2022-05-28,35.0318
2022-05-29,35.0318
2022-05-30,35.0318
2022-05-31,35.0318
2022-06-01,35.0318
2022-06-02,35.0318
2022-06-03,35.0318
2022-06-04,35.0318
2022-06-05,35.0318
2022-06-06,35.0318
2022-06-07,35.0318
2022-06-08,35.0318
2022-06-09,35.0318
2022-06-10,35.0318
2022-06-11,35.0318
2022-06-12,35.0318
2022-06-13,35.0318
2022-06-14,35.0318
2022-06-15,35.0318
2022-06-16,35.0318
2022-06-17,35.0318
2022-06-18,35.0318
2022-06-19,35.0318
2022-06-20,35.0318
2022-06-21,35.0318
2022-06-22,35.0318
2022-06-23,35.0318
2022-06-24,35.0318
2022-06-25,35.0318
2022-06-26,35.0318
2022-06-27,35.0318
2022-06-28,35.0318
2022-06-29,35.0318
2022-06-30,38.2622
2022-07-01,38.2622
2022-07-02,38.2622
2022-07-03,38.2622
2022-07-04,38.2622
2022-07-05,38.2622
2022-07-06,38.2622
2022-07-07,38.2622
2022-07-08,38.2622
2022-07-09,38.2622
2022-07-10,38.2622
2022-07-11,38.2622
2022-07-12,38.2622
2022-07-13,38.2622
2022-07-14,38.2622
2022-07-15,38.2622
2022-07-16,38.2622
2022-07-17,38.2622
2022-07-18,38.2622
2022-07-19,38.2622
2022-07-20,38.2622
2022-07-21,38.2622
2022-07-22,38.2622
2022-07-23,38.2622
2022-07-24,38.2622
2022-07-25,38.2622
2022-07-26,38.2622
2022-07-27,38.2622
2022-07-28,38.2622
2022-07-29,38.2622
2022-07-30,38.2622
2022-07-31,38.2622
2022-08-01,38.2622
2022-08-02,38.2622
2022-08-03,38.2622
2022-08-04,38.2622
2022-08-05,38.2622
2022-08-06,38.2622
2022-08-07,38.2622
2022-08-08,38.2622
2022-08-09,38.2622
2022-08-10,38.2622
2022-08-11,38.2622
2022-08-12,38.2622
2022-08-13,38.2622
2022-08-14,38.2622
2022-08-15,38.2622
2022-08-16,38.2622
2022-08-17,38.2622
2022-08-18,38.2622
2022-08-19,38.2622
2022-08-20,38.2622
2022-08-21,38.2622
2022-08-22,38.2622
2022-08-23,38.2622
2022-08-24,38.2622
2022-08-25,38.2622
2022-08-26,38.2622
2022-08-27,38.2622
2022-08-28,38.2622
2022-08-29,38.2622
2022-08-30,38.2622
2022-08-31,38.2622
2022-09-01,38.2622
2022-09-02,38.2622
2022-09-03,38.2622
2022-09-04,38.2622
2022-09-05,38.2622
2022-09-06,38.2622
2022-09-07,38.2622
2022-09-08,38.2622
2022-09-09,38.2622
2022-09-10,38.2622
2022-09-11,38.2622
2022-09-12,38.2622
2022-09-13,38.2622
2022-09-14,38.2622
2022-09-15,38.2622
2022-09-16,38.2622
2022-09-17,38.2622
2022-09-18,38.2622
2022-09-19,38.2622
2022-09-20,38.2622
2022-09-21,38.2622
2022-09-22,38.2622
2022-09-23,38.2622
2022-09-24,38.2622
2022-09-25,38.2622
2022-09-26,38.2622
2022-09-27,38.2622
2022-09-28,38.2622
2022-09-29,38.2622
2022-09-30,38.2622
2022-10-01,38.2622
2022-10-02,38.2622
2022-10-03,38.2622
2022-10-04,38.2622
2022-10-05,38.2622
2022-10-06,38.2622
2022-10-07,38.2622
2022-10-08,38.2622
2022-10-09,38.2622
2022-10-10,38.2622
2022-10-11,38.2622
2022-10-12,38.2622
2022-10-13,38.2622
2022-10-14,38.2622
2022-10-15,38.2622
2022-10-16,38.2622
2022-10-17,38.2622
2022-10-18,38.2622
2022-10-19,38.2622
2022-10-20,38.2622
2022-10-21,38.2622
2022-10-22,38.2622
2022-10-23,38.2622
2022-10-24,38.2622
2022-10-25,38.2622
2022-10-26,38.2622
2022-10-27,38.2622
2022-10-28,38.2622
2022-10-29,38.2622
2022-10-30,38.2622
2022-10-31,38.2622
2022-11-01,38.2622
2022-11-02,38.2622
2022-11-03,38.2622
2022-11-04,38.2622
2022-11-05,38.2622
2022-11-06,38.2622
2022-11-07,38.2622
2022-11-08,38.2622
2022-11-09,38.2622
2022-11-10,38.2622
2022-11-11,38.2622
2022-11-12,38.2622
2022-11-13,38.2622
2022-11-14,38.2622
2022-11-15,38.2622
2022-11-16,38.2622
2022-11-17,38.2622
2022-11-18,38.2622
2022-11-19,38.2622
2022-11-20,38.2622
2022-11-21,38.2622
2022-11-22,38.2622
2022-11-23,38.2622
2022-11-24,38.2622
2022-11-25,38.2622
2022-11-26,38.2622
2022-11-27,38.2622
2022-11-28,38.2622
2022-11-29,38.2622
2022-11-30,38.2622
2022-12-01,38.2622
2022-12-02,38.2622
2022-12-03,38.2622
2022-12-04,38.2622
2022-12-05,38.2622
2022-12-06,38.2622
2022-12-07,38.2622
2022-12-08,38.2622
2022-12-09,38.2622
2022-12-10,38.2622
2022-12-11,38.2622
2022-12-12,38.2622
2022-12-13,38.2622
2022-12-14,38.2622
2022-12-15,38.2622
2022-12-16,38.2622
2022-12-17,38.2622
2022-12-18,38.2622
2022-12-19,38.2622
2022-12-20,38.2622
2022-12-21,38.2622
2022-12-22,38.2622
2022-12-23,38.2622
2022-12-24,38.2622
2022-12-25,38.2622
2022-12-26,38.2622
2022-12-27,38.2622
2022-12-28,38.2622
2022-12-29,38.2622
2022-12-30,38.2622
2022-12-31,38.2622
2023-01-01,38.2622
2023-01-02,38.2622
2023-01-03,38.2622
2023-01-04,38.2622
2023-01-05,38.2622
2023-01-06,38.2622
2023-01-07,38.2622
2023-01-08,38.2622
2023-01-09,38.2622
2023-01-10,38.2622
2023-01-11,38.2622
2023-01-12,38.2622
2023-01-13,38.2622
2023-01-14,38.2622
2023-01-15,38.2622
2023-01-16,38.2622
2023-01-17,38.2622
2023-01-18,38.2622
2023-01-19,38.2622
2023-01-20,38.2622
2023-01-21,38.2622
2023-01-22,38.2622
2023-01-23,38.2622
2023-01-24,38.2622
2023-01-25,38.2622
2023-01-26,38.2622
2023-01-27,38.2622
2023-01-28,38.2622
2023-01-29,38.2622
2023-01-30,38.2622
2023-01-31,38.2622
2023-02-01,38.2622
2023-02-02,38.2622
2023-02-03,38.2622
2023-02-04,38.2622
2023-02-05,38.2622
2023-02-06,38.2622
2023-02-07,38.2622
2023-02-08,38.2622
2023-02-09,38.2622
2023-02-10,38.2622
2023-02-11,38.2622
2023-02-12,38.2622
2023-02-13,38.2622
2023-02-14,38.2622
2023-02-15,38.2622
2023-02-16,38.2622
2023-02-17,38.2622
2023-02-18,38.2622
2023-02-19,38.2622
2023-02-20,38.2622
2023-02-21,38.2622
2023-02-22,38.2622
2023-02-23,38.2622
2023-02-24,38.2622
2023-02-25,38.2622
2023-02-26,38.2622
2023-02-27,38.2622
2023-02-28,38.2622
2023-03-01,38.2622
2023-03-02,38.2622
2023-03-03,38.2622
2023-03-04,38.2622
2023-03-05,38.2622
2023-03-06,38.2622
2023-03-07,38.2622
2023-03-08,38.2622
2023-03-09,38.2622
2023-03-10,38.2622
2023-03-11,38.2622
2023-03-12,38.2622
2023-03-13,38.2622
2023-03-14,38.2622
2023-03-15,38.2622
2023-03-16,38.2622
