,BR US Equity
2020-05-19,33.7101
2020-05-20,33.7101
2020-05-21,33.7101
2020-05-22,33.7101
2020-05-23,33.7101
2020-05-24,33.7101
2020-05-25,33.7101
2020-05-26,33.7101
2020-05-27,33.7101
2020-05-28,33.7101
2020-05-29,33.7101
2020-05-30,33.7101
2020-05-31,33.7101
2020-06-01,33.7101
2020-06-02,33.7101
2020-06-03,33.7101
2020-06-04,33.7101
2020-06-05,33.7101
2020-06-06,33.7101
2020-06-07,33.7101
2020-06-08,33.7101
2020-06-09,33.7101
2020-06-10,33.7101
2020-06-11,33.7101
2020-06-12,33.7101
2020-06-13,33.7101
2020-06-14,33.7101
2020-06-15,33.7101
2020-06-16,33.7101
2020-06-17,33.7101
2020-06-18,33.7101
2020-06-19,33.7101
2020-06-20,33.7101
2020-06-21,33.7101
2020-06-22,33.7101
2020-06-23,33.7101
2020-06-24,33.7101
2020-06-25,33.7101
2020-06-26,33.7101
2020-06-27,33.7101
2020-06-28,33.7101
2020-06-29,33.7101
2020-06-30,37.3873
2020-07-01,37.3873
2020-07-02,37.3873
2020-07-03,37.3873
2020-07-04,37.3873
2020-07-05,37.3873
2020-07-06,37.3873
2020-07-07,37.3873
2020-07-08,37.3873
2020-07-09,37.3873
2020-07-10,37.3873
2020-07-11,37.3873
2020-07-12,37.3873
2020-07-13,37.3873
2020-07-14,37.3873
2020-07-15,37.3873
2020-07-16,37.3873
2020-07-17,37.3873
2020-07-18,37.3873
2020-07-19,37.3873
2020-07-20,37.3873
2020-07-21,37.3873
2020-07-22,37.3873
2020-07-23,37.3873
2020-07-24,37.3873
2020-07-25,37.3873
2020-07-26,37.3873
2020-07-27,37.3873
2020-07-28,37.3873
2020-07-29,37.3873
2020-07-30,37.3873
2020-07-31,37.3873
2020-08-01,37.3873
2020-08-02,37.3873
2020-08-03,37.3873
2020-08-04,37.3873
2020-08-05,37.3873
2020-08-06,37.3873
2020-08-07,37.3873
2020-08-08,37.3873
2020-08-09,37.3873
2020-08-10,37.3873
2020-08-11,37.3873
2020-08-12,37.3873
2020-08-13,37.3873
2020-08-14,37.3873
2020-08-15,37.3873
2020-08-16,37.3873
2020-08-17,37.3873
2020-08-18,37.3873
2020-08-19,37.3873
2020-08-20,37.3873
2020-08-21,37.3873
2020-08-22,37.3873
2020-08-23,37.3873
2020-08-24,37.3873
2020-08-25,37.3873
2020-08-26,37.3873
2020-08-27,37.3873
2020-08-28,37.3873
2020-08-29,37.3873
2020-08-30,37.3873
2020-08-31,37.3873
2020-09-01,37.3873
2020-09-02,37.3873
2020-09-03,37.3873
2020-09-04,37.3873
2020-09-05,37.3873
2020-09-06,37.3873
2020-09-07,37.3873
2020-09-08,37.3873
2020-09-09,37.3873
2020-09-10,37.3873
2020-09-11,37.3873
2020-09-12,37.3873
2020-09-13,37.3873
2020-09-14,37.3873
2020-09-15,37.3873
2020-09-16,37.3873
2020-09-17,37.3873
2020-09-18,37.3873
2020-09-19,37.3873
2020-09-20,37.3873
2020-09-21,37.3873
2020-09-22,37.3873
2020-09-23,37.3873
2020-09-24,37.3873
2020-09-25,37.3873
2020-09-26,37.3873
2020-09-27,37.3873
2020-09-28,37.3873
2020-09-29,37.3873
2020-09-30,36.9467
2020-10-01,36.9467
2020-10-02,36.9467
2020-10-03,36.9467
2020-10-04,36.9467
2020-10-05,36.9467
2020-10-06,36.9467
2020-10-07,36.9467
2020-10-08,36.9467
2020-10-09,36.9467
2020-10-10,36.9467
2020-10-11,36.9467
2020-10-12,36.9467
2020-10-13,36.9467
2020-10-14,36.9467
2020-10-15,36.9467
2020-10-16,36.9467
2020-10-17,36.9467
2020-10-18,36.9467
2020-10-19,36.9467
2020-10-20,36.9467
2020-10-21,36.9467
2020-10-22,36.9467
2020-10-23,36.9467
2020-10-24,36.9467
2020-10-25,36.9467
2020-10-26,36.9467
2020-10-27,36.9467
2020-10-28,36.9467
2020-10-29,36.9467
2020-10-30,36.9467
2020-10-31,36.9467
2020-11-01,36.9467
2020-11-02,36.9467
2020-11-03,36.9467
2020-11-04,36.9467
2020-11-05,36.9467
2020-11-06,36.9467
2020-11-07,36.9467
2020-11-08,36.9467
2020-11-09,36.9467
2020-11-10,36.9467
2020-11-11,36.9467
2020-11-12,36.9467
2020-11-13,36.9467
2020-11-14,36.9467
2020-11-15,36.9467
2020-11-16,36.9467
2020-11-17,36.9467
2020-11-18,36.9467
2020-11-19,36.9467
2020-11-20,36.9467
2020-11-21,36.9467
2020-11-22,36.9467
2020-11-23,36.9467
2020-11-24,36.9467
2020-11-25,36.9467
2020-11-26,36.9467
2020-11-27,36.9467
2020-11-28,36.9467
2020-11-29,36.9467
2020-11-30,36.9467
2020-12-01,36.9467
2020-12-02,36.9467
2020-12-03,36.9467
2020-12-04,36.9467
2020-12-05,36.9467
2020-12-06,36.9467
2020-12-07,36.9467
2020-12-08,36.9467
2020-12-09,36.9467
2020-12-10,36.9467
2020-12-11,36.9467
2020-12-12,36.9467
2020-12-13,36.9467
2020-12-14,36.9467
2020-12-15,36.9467
2020-12-16,36.9467
2020-12-17,36.9467
2020-12-18,36.9467
2020-12-19,36.9467
2020-12-20,36.9467
2020-12-21,36.9467
2020-12-22,36.9467
2020-12-23,36.9467
2020-12-24,36.9467
2020-12-25,36.9467
2020-12-26,36.9467
2020-12-27,36.9467
2020-12-28,36.9467
2020-12-29,36.9467
2020-12-30,36.9467
2020-12-31,40.5251
2021-01-01,40.5251
2021-01-02,40.5251
2021-01-03,40.5251
2021-01-04,40.5251
2021-01-05,40.5251
2021-01-06,40.5251
2021-01-07,40.5251
2021-01-08,40.5251
2021-01-09,40.5251
2021-01-10,40.5251
2021-01-11,40.5251
2021-01-12,40.5251
2021-01-13,40.5251
2021-01-14,40.5251
2021-01-15,40.5251
2021-01-16,40.5251
2021-01-17,40.5251
2021-01-18,40.5251
2021-01-19,40.5251
2021-01-20,40.5251
2021-01-21,40.5251
2021-01-22,40.5251
2021-01-23,40.5251
2021-01-24,40.5251
2021-01-25,40.5251
2021-01-26,40.5251
2021-01-27,40.5251
2021-01-28,40.5251
2021-01-29,40.5251
2021-01-30,40.5251
2021-01-31,40.5251
2021-02-01,40.5251
2021-02-02,40.5251
2021-02-03,40.5251
2021-02-04,40.5251
2021-02-05,40.5251
2021-02-06,40.5251
2021-02-07,40.5251
2021-02-08,40.5251
2021-02-09,40.5251
2021-02-10,40.5251
2021-02-11,40.5251
2021-02-12,40.5251
2021-02-13,40.5251
2021-02-14,40.5251
2021-02-15,40.5251
2021-02-16,40.5251
2021-02-17,40.5251
2021-02-18,40.5251
2021-02-19,40.5251
2021-02-20,40.5251
2021-02-21,40.5251
2021-02-22,40.5251
2021-02-23,40.5251
2021-02-24,40.5251
2021-02-25,40.5251
2021-02-26,40.5251
2021-02-27,40.5251
2021-02-28,40.5251
2021-03-01,40.5251
2021-03-02,40.5251
2021-03-03,40.5251
2021-03-04,40.5251
2021-03-05,40.5251
2021-03-06,40.5251
2021-03-07,40.5251
2021-03-08,40.5251
2021-03-09,40.5251
2021-03-10,40.5251
2021-03-11,40.5251
2021-03-12,40.5251
2021-03-13,40.5251
2021-03-14,40.5251
2021-03-15,40.5251
2021-03-16,40.5251
2021-03-17,40.5251
2021-03-18,40.5251
2021-03-19,40.5251
2021-03-20,40.5251
2021-03-21,40.5251
2021-03-22,40.5251
2021-03-23,40.5251
2021-03-24,40.5251
2021-03-25,40.5251
2021-03-26,40.5251
2021-03-27,40.5251
2021-03-28,40.5251
2021-03-29,40.5251
2021-03-30,40.5251
2021-03-31,37.0227
2021-04-01,37.0227
2021-04-02,37.0227
2021-04-03,37.0227
2021-04-04,37.0227
2021-04-05,37.0227
2021-04-06,37.0227
2021-04-07,37.0227
2021-04-08,37.0227
2021-04-09,37.0227
2021-04-10,37.0227
2021-04-11,37.0227
2021-04-12,37.0227
2021-04-13,37.0227
2021-04-14,37.0227
2021-04-15,37.0227
2021-04-16,37.0227
2021-04-17,37.0227
2021-04-18,37.0227
2021-04-19,37.0227
2021-04-20,37.0227
2021-04-21,37.0227
2021-04-22,37.0227
2021-04-23,37.0227
2021-04-24,37.0227
2021-04-25,37.0227
2021-04-26,37.0227
2021-04-27,37.0227
2021-04-28,37.0227
2021-04-29,37.0227
2021-04-30,37.0227
2021-05-01,37.0227
2021-05-02,37.0227
2021-05-03,37.0227
2021-05-04,37.0227
2021-05-05,37.0227
2021-05-06,37.0227
2021-05-07,37.0227
2021-05-08,37.0227
2021-05-09,37.0227
2021-05-10,37.0227
2021-05-11,37.0227
2021-05-12,37.0227
2021-05-13,37.0227
2021-05-14,37.0227
2021-05-15,37.0227
2021-05-16,37.0227
2021-05-17,37.0227
2021-05-18,37.0227
2021-05-19,37.0227
2021-05-20,37.0227
2021-05-21,37.0227
2021-05-22,37.0227
2021-05-23,37.0227
2021-05-24,37.0227
2021-05-25,37.0227
2021-05-26,37.0227
2021-05-27,37.0227
2021-05-28,37.0227
2021-05-29,37.0227
2021-05-30,37.0227
2021-05-31,37.0227
2021-06-01,37.0227
2021-06-02,37.0227
2021-06-03,37.0227
2021-06-04,37.0227
2021-06-05,37.0227
2021-06-06,37.0227
2021-06-07,37.0227
2021-06-08,37.0227
2021-06-09,37.0227
2021-06-10,37.0227
2021-06-11,37.0227
2021-06-12,37.0227
2021-06-13,37.0227
2021-06-14,37.0227
2021-06-15,37.0227
2021-06-16,37.0227
2021-06-17,37.0227
2021-06-18,37.0227
2021-06-19,37.0227
2021-06-20,37.0227
2021-06-21,37.0227
2021-06-22,37.0227
2021-06-23,37.0227
2021-06-24,37.0227
2021-06-25,37.0227
2021-06-26,37.0227
2021-06-27,37.0227
2021-06-28,37.0227
2021-06-29,37.0227
2021-06-30,34.698
2021-07-01,34.698
2021-07-02,34.698
2021-07-03,34.698
2021-07-04,34.698
2021-07-05,34.698
2021-07-06,34.698
2021-07-07,34.698
2021-07-08,34.698
2021-07-09,34.698
2021-07-10,34.698
2021-07-11,34.698
2021-07-12,34.698
2021-07-13,34.698
2021-07-14,34.698
2021-07-15,34.698
2021-07-16,34.698
2021-07-17,34.698
2021-07-18,34.698
2021-07-19,34.698
2021-07-20,34.698
2021-07-21,34.698
2021-07-22,34.698
2021-07-23,34.698
2021-07-24,34.698
2021-07-25,34.698
2021-07-26,34.698
2021-07-27,34.698
2021-07-28,34.698
2021-07-29,34.698
2021-07-30,34.698
2021-07-31,34.698
2021-08-01,34.698
2021-08-02,34.698
2021-08-03,34.698
2021-08-04,34.698
2021-08-05,34.698
2021-08-06,34.698
2021-08-07,34.698
2021-08-08,34.698
2021-08-09,34.698
2021-08-10,34.698
2021-08-11,34.698
2021-08-12,34.698
2021-08-13,34.698
2021-08-14,34.698
2021-08-15,34.698
2021-08-16,34.698
2021-08-17,34.698
2021-08-18,34.698
2021-08-19,34.698
2021-08-20,34.698
2021-08-21,34.698
2021-08-22,34.698
2021-08-23,34.698
2021-08-24,34.698
2021-08-25,34.698
2021-08-26,34.698
2021-08-27,34.698
2021-08-28,34.698
2021-08-29,34.698
2021-08-30,34.698
2021-08-31,34.698
2021-09-01,34.698
2021-09-02,34.698
2021-09-03,34.698
2021-09-04,34.698
2021-09-05,34.698
2021-09-06,34.698
2021-09-07,34.698
2021-09-08,34.698
2021-09-09,34.698
2021-09-10,34.698
2021-09-11,34.698
2021-09-12,34.698
2021-09-13,34.698
2021-09-14,34.698
2021-09-15,34.698
2021-09-16,34.698
2021-09-17,34.698
2021-09-18,34.698
2021-09-19,34.698
2021-09-20,34.698
2021-09-21,34.698
2021-09-22,34.698
2021-09-23,34.698
2021-09-24,34.698
2021-09-25,34.698
2021-09-26,34.698
2021-09-27,34.698
2021-09-28,34.698
2021-09-29,34.698
2021-09-30,34.6561
2021-10-01,34.6561
2021-10-02,34.6561
2021-10-03,34.6561
2021-10-04,34.6561
2021-10-05,34.6561
2021-10-06,34.6561
2021-10-07,34.6561
2021-10-08,34.6561
2021-10-09,34.6561
2021-10-10,34.6561
2021-10-11,34.6561
2021-10-12,34.6561
2021-10-13,34.6561
2021-10-14,34.6561
2021-10-15,34.6561
2021-10-16,34.6561
2021-10-17,34.6561
2021-10-18,34.6561
2021-10-19,34.6561
2021-10-20,34.6561
2021-10-21,34.6561
2021-10-22,34.6561
2021-10-23,34.6561
2021-10-24,34.6561
2021-10-25,34.6561
2021-10-26,34.6561
2021-10-27,34.6561
2021-10-28,34.6561
2021-10-29,34.6561
2021-10-30,34.6561
2021-10-31,34.6561
2021-11-01,34.6561
2021-11-02,34.6561
2021-11-03,34.6561
2021-11-04,34.6561
2021-11-05,34.6561
2021-11-06,34.6561
2021-11-07,34.6561
2021-11-08,34.6561
2021-11-09,34.6561
2021-11-10,34.6561
2021-11-11,34.6561
2021-11-12,34.6561
2021-11-13,34.6561
2021-11-14,34.6561
2021-11-15,34.6561
2021-11-16,34.6561
2021-11-17,34.6561
2021-11-18,34.6561
2021-11-19,34.6561
2021-11-20,34.6561
2021-11-21,34.6561
2021-11-22,34.6561
2021-11-23,34.6561
2021-11-24,34.6561
2021-11-25,34.6561
2021-11-26,34.6561
2021-11-27,34.6561
2021-11-28,34.6561
2021-11-29,34.6561
2021-11-30,34.6561
2021-12-01,34.6561
2021-12-02,34.6561
2021-12-03,34.6561
2021-12-04,34.6561
2021-12-05,34.6561
2021-12-06,34.6561
2021-12-07,34.6561
2021-12-08,34.6561
2021-12-09,34.6561
2021-12-10,34.6561
2021-12-11,34.6561
2021-12-12,34.6561
2021-12-13,34.6561
2021-12-14,34.6561
2021-12-15,34.6561
2021-12-16,34.6561
2021-12-17,34.6561
2021-12-18,34.6561
2021-12-19,34.6561
2021-12-20,34.6561
2021-12-21,34.6561
2021-12-22,34.6561
2021-12-23,34.6561
2021-12-24,34.6561
2021-12-25,34.6561
2021-12-26,34.6561
2021-12-27,34.6561
2021-12-28,34.6561
2021-12-29,34.6561
2021-12-30,34.6561
2021-12-31,33.9283
2022-01-01,33.9283
2022-01-02,33.9283
2022-01-03,33.9283
2022-01-04,33.9283
2022-01-05,33.9283
2022-01-06,33.9283
2022-01-07,33.9283
2022-01-08,33.9283
2022-01-09,33.9283
2022-01-10,33.9283
2022-01-11,33.9283
2022-01-12,33.9283
2022-01-13,33.9283
2022-01-14,33.9283
2022-01-15,33.9283
2022-01-16,33.9283
2022-01-17,33.9283
2022-01-18,33.9283
2022-01-19,33.9283
2022-01-20,33.9283
2022-01-21,33.9283
2022-01-22,33.9283
2022-01-23,33.9283
2022-01-24,33.9283
2022-01-25,33.9283
2022-01-26,33.9283
2022-01-27,33.9283
2022-01-28,33.9283
2022-01-29,33.9283
2022-01-30,33.9283
2022-01-31,33.9283
2022-02-01,33.9283
2022-02-02,33.9283
2022-02-03,33.9283
2022-02-04,33.9283
2022-02-05,33.9283
2022-02-06,33.9283
2022-02-07,33.9283
2022-02-08,33.9283
2022-02-09,33.9283
2022-02-10,33.9283
2022-02-11,33.9283
2022-02-12,33.9283
2022-02-13,33.9283
2022-02-14,33.9283
2022-02-15,33.9283
2022-02-16,33.9283
2022-02-17,33.9283
2022-02-18,33.9283
2022-02-19,33.9283
2022-02-20,33.9283
2022-02-21,33.9283
2022-02-22,33.9283
2022-02-23,33.9283
2022-02-24,33.9283
2022-02-25,33.9283
2022-02-26,33.9283
2022-02-27,33.9283
2022-02-28,33.9283
2022-03-01,33.9283
2022-03-02,33.9283
2022-03-03,33.9283
2022-03-04,33.9283
2022-03-05,33.9283
2022-03-06,33.9283
2022-03-07,33.9283
2022-03-08,33.9283
2022-03-09,33.9283
2022-03-10,33.9283
2022-03-11,33.9283
2022-03-12,33.9283
2022-03-13,33.9283
2022-03-14,33.9283
2022-03-15,33.9283
2022-03-16,33.9283
2022-03-17,33.9283
2022-03-18,33.9283
2022-03-19,33.9283
2022-03-20,33.9283
2022-03-21,33.9283
2022-03-22,33.9283
2022-03-23,33.9283
2022-03-24,33.9283
2022-03-25,33.9283
2022-03-26,33.9283
2022-03-27,33.9283
2022-03-28,33.9283
2022-03-29,33.9283
2022-03-30,33.9283
2022-03-31,32.3373
2022-04-01,32.3373
2022-04-02,32.3373
2022-04-03,32.3373
2022-04-04,32.3373
2022-04-05,32.3373
2022-04-06,32.3373
2022-04-07,32.3373
2022-04-08,32.3373
2022-04-09,32.3373
2022-04-10,32.3373
2022-04-11,32.3373
2022-04-12,32.3373
2022-04-13,32.3373
2022-04-14,32.3373
2022-04-15,32.3373
2022-04-16,32.3373
2022-04-17,32.3373
2022-04-18,32.3373
2022-04-19,32.3373
2022-04-20,32.3373
2022-04-21,32.3373
2022-04-22,32.3373
2022-04-23,32.3373
2022-04-24,32.3373
2022-04-25,32.3373
2022-04-26,32.3373
2022-04-27,32.3373
2022-04-28,32.3373
2022-04-29,32.3373
2022-04-30,32.3373
2022-05-01,32.3373
2022-05-02,32.3373
2022-05-03,32.3373
2022-05-04,32.3373
2022-05-05,32.3373
2022-05-06,32.3373
2022-05-07,32.3373
2022-05-08,32.3373
2022-05-09,32.3373
2022-05-10,32.3373
2022-05-11,32.3373
2022-05-12,32.3373
2022-05-13,32.3373
2022-05-14,32.3373
2022-05-15,32.3373
2022-05-16,32.3373
2022-05-17,32.3373
2022-05-18,32.3373
2022-05-19,32.3373
2022-05-20,32.3373
2022-05-21,32.3373
2022-05-22,32.3373
2022-05-23,32.3373
2022-05-24,32.3373
2022-05-25,32.3373
2022-05-26,32.3373
2022-05-27,32.3373
2022-05-28,32.3373
2022-05-29,32.3373
2022-05-30,32.3373
2022-05-31,32.3373
2022-06-01,32.3373
2022-06-02,32.3373
2022-06-03,32.3373
2022-06-04,32.3373
2022-06-05,32.3373
2022-06-06,32.3373
2022-06-07,32.3373
2022-06-08,32.3373
2022-06-09,32.3373
2022-06-10,32.3373
2022-06-11,32.3373
2022-06-12,32.3373
2022-06-13,32.3373
2022-06-14,32.3373
2022-06-15,32.3373
2022-06-16,32.3373
2022-06-17,32.3373
2022-06-18,32.3373
2022-06-19,32.3373
2022-06-20,32.3373
2022-06-21,32.3373
2022-06-22,32.3373
2022-06-23,32.3373
2022-06-24,32.3373
2022-06-25,32.3373
2022-06-26,32.3373
2022-06-27,32.3373
2022-06-28,32.3373
2022-06-29,32.3373
2022-06-30,28.9201
2022-07-01,28.9201
2022-07-02,28.9201
2022-07-03,28.9201
2022-07-04,28.9201
2022-07-05,28.9201
2022-07-06,28.9201
2022-07-07,28.9201
2022-07-08,28.9201
2022-07-09,28.9201
2022-07-10,28.9201
2022-07-11,28.9201
2022-07-12,28.9201
2022-07-13,28.9201
2022-07-14,28.9201
2022-07-15,28.9201
2022-07-16,28.9201
2022-07-17,28.9201
2022-07-18,28.9201
2022-07-19,28.9201
2022-07-20,28.9201
2022-07-21,28.9201
2022-07-22,28.9201
2022-07-23,28.9201
2022-07-24,28.9201
2022-07-25,28.9201
2022-07-26,28.9201
2022-07-27,28.9201
2022-07-28,28.9201
2022-07-29,28.9201
2022-07-30,28.9201
2022-07-31,28.9201
2022-08-01,28.9201
2022-08-02,28.9201
2022-08-03,28.9201
2022-08-04,28.9201
2022-08-05,28.9201
2022-08-06,28.9201
2022-08-07,28.9201
2022-08-08,28.9201
2022-08-09,28.9201
2022-08-10,28.9201
2022-08-11,28.9201
2022-08-12,28.9201
2022-08-13,28.9201
2022-08-14,28.9201
2022-08-15,28.9201
2022-08-16,28.9201
2022-08-17,28.9201
2022-08-18,28.9201
2022-08-19,28.9201
2022-08-20,28.9201
2022-08-21,28.9201
2022-08-22,28.9201
2022-08-23,28.9201
2022-08-24,28.9201
2022-08-25,28.9201
2022-08-26,28.9201
2022-08-27,28.9201
2022-08-28,28.9201
2022-08-29,28.9201
2022-08-30,28.9201
2022-08-31,28.9201
2022-09-01,28.9201
2022-09-02,28.9201
2022-09-03,28.9201
2022-09-04,28.9201
2022-09-05,28.9201
2022-09-06,28.9201
2022-09-07,28.9201
2022-09-08,28.9201
2022-09-09,28.9201
2022-09-10,28.9201
2022-09-11,28.9201
2022-09-12,28.9201
2022-09-13,28.9201
2022-09-14,28.9201
2022-09-15,28.9201
2022-09-16,28.9201
2022-09-17,28.9201
2022-09-18,28.9201
2022-09-19,28.9201
2022-09-20,28.9201
2022-09-21,28.9201
2022-09-22,28.9201
2022-09-23,28.9201
2022-09-24,28.9201
2022-09-25,28.9201
2022-09-26,28.9201
2022-09-27,28.9201
2022-09-28,28.9201
2022-09-29,28.9201
2022-09-30,28.5597
2022-10-01,28.5597
2022-10-02,28.5597
2022-10-03,28.5597
2022-10-04,28.5597
2022-10-05,28.5597
2022-10-06,28.5597
2022-10-07,28.5597
2022-10-08,28.5597
2022-10-09,28.5597
2022-10-10,28.5597
2022-10-11,28.5597
2022-10-12,28.5597
2022-10-13,28.5597
2022-10-14,28.5597
2022-10-15,28.5597
2022-10-16,28.5597
2022-10-17,28.5597
2022-10-18,28.5597
2022-10-19,28.5597
2022-10-20,28.5597
2022-10-21,28.5597
2022-10-22,28.5597
2022-10-23,28.5597
2022-10-24,28.5597
2022-10-25,28.5597
2022-10-26,28.5597
2022-10-27,28.5597
2022-10-28,28.5597
2022-10-29,28.5597
2022-10-30,28.5597
2022-10-31,28.5597
2022-11-01,28.5597
2022-11-02,28.5597
2022-11-03,28.5597
2022-11-04,28.5597
2022-11-05,28.5597
2022-11-06,28.5597
2022-11-07,28.5597
2022-11-08,28.5597
2022-11-09,28.5597
2022-11-10,28.5597
2022-11-11,28.5597
2022-11-12,28.5597
2022-11-13,28.5597
2022-11-14,28.5597
2022-11-15,28.5597
2022-11-16,28.5597
2022-11-17,28.5597
2022-11-18,28.5597
2022-11-19,28.5597
2022-11-20,28.5597
2022-11-21,28.5597
2022-11-22,28.5597
2022-11-23,28.5597
2022-11-24,28.5597
2022-11-25,28.5597
2022-11-26,28.5597
2022-11-27,28.5597
2022-11-28,28.5597
2022-11-29,28.5597
2022-11-30,28.5597
2022-12-01,28.5597
2022-12-02,28.5597
2022-12-03,28.5597
2022-12-04,28.5597
2022-12-05,28.5597
2022-12-06,28.5597
2022-12-07,28.5597
2022-12-08,28.5597
2022-12-09,28.5597
2022-12-10,28.5597
2022-12-11,28.5597
2022-12-12,28.5597
2022-12-13,28.5597
2022-12-14,28.5597
2022-12-15,28.5597
2022-12-16,28.5597
2022-12-17,28.5597
2022-12-18,28.5597
2022-12-19,28.5597
2022-12-20,28.5597
2022-12-21,28.5597
2022-12-22,28.5597
2022-12-23,28.5597
2022-12-24,28.5597
2022-12-25,28.5597
2022-12-26,28.5597
2022-12-27,28.5597
2022-12-28,28.5597
2022-12-29,28.5597
2022-12-30,28.5597
2022-12-31,30.1364
2023-01-01,30.1364
2023-01-02,30.1364
2023-01-03,30.1364
2023-01-04,30.1364
2023-01-05,30.1364
2023-01-06,30.1364
2023-01-07,30.1364
2023-01-08,30.1364
2023-01-09,30.1364
2023-01-10,30.1364
2023-01-11,30.1364
2023-01-12,30.1364
2023-01-13,30.1364
2023-01-14,30.1364
2023-01-15,30.1364
2023-01-16,30.1364
2023-01-17,30.1364
2023-01-18,30.1364
2023-01-19,30.1364
2023-01-20,30.1364
2023-01-21,30.1364
2023-01-22,30.1364
2023-01-23,30.1364
2023-01-24,30.1364
2023-01-25,30.1364
2023-01-26,30.1364
2023-01-27,30.1364
2023-01-28,30.1364
2023-01-29,30.1364
2023-01-30,30.1364
2023-01-31,30.1364
2023-02-01,30.1364
2023-02-02,30.1364
2023-02-03,30.1364
2023-02-04,30.1364
2023-02-05,30.1364
2023-02-06,30.1364
2023-02-07,30.1364
2023-02-08,30.1364
2023-02-09,30.1364
2023-02-10,30.1364
2023-02-11,30.1364
2023-02-12,30.1364
2023-02-13,30.1364
2023-02-14,30.1364
2023-02-15,30.1364
2023-02-16,30.1364
2023-02-17,30.1364
2023-02-18,30.1364
2023-02-19,30.1364
2023-02-20,30.1364
2023-02-21,30.1364
2023-02-22,30.1364
2023-02-23,30.1364
2023-02-24,30.1364
2023-02-25,30.1364
2023-02-26,30.1364
2023-02-27,30.1364
2023-02-28,30.1364
2023-03-01,30.1364
2023-03-02,30.1364
2023-03-03,30.1364
2023-03-04,30.1364
2023-03-05,30.1364
2023-03-06,30.1364
2023-03-07,30.1364
2023-03-08,30.1364
2023-03-09,30.1364
2023-03-10,30.1364
2023-03-11,30.1364
2023-03-12,30.1364
2023-03-13,30.1364
2023-03-14,30.1364
2023-03-15,30.1364
2023-03-16,30.1364
