,NXST US Equity
2021-03-08,35.6686
2021-03-09,35.6686
2021-03-10,35.6686
2021-03-11,35.6686
2021-03-12,35.6686
2021-03-13,35.6686
2021-03-14,35.6686
2021-03-15,35.6686
2021-03-16,35.6686
2021-03-17,35.6686
2021-03-18,35.6686
2021-03-19,35.6686
2021-03-20,35.6686
2021-03-21,35.6686
2021-03-22,35.6686
2021-03-23,35.6686
2021-03-24,35.6686
2021-03-25,35.6686
2021-03-26,35.6686
2021-03-27,35.6686
2021-03-28,35.6686
2021-03-29,35.6686
2021-03-30,35.6686
2021-03-31,36.6561
2021-04-01,36.6561
2021-04-02,36.6561
2021-04-03,36.6561
2021-04-04,36.6561
2021-04-05,36.6561
2021-04-06,36.6561
2021-04-07,36.6561
2021-04-08,36.6561
2021-04-09,36.6561
2021-04-10,36.6561
2021-04-11,36.6561
2021-04-12,36.6561
2021-04-13,36.6561
2021-04-14,36.6561
2021-04-15,36.6561
2021-04-16,36.6561
2021-04-17,36.6561
2021-04-18,36.6561
2021-04-19,36.6561
2021-04-20,36.6561
2021-04-21,36.6561
2021-04-22,36.6561
2021-04-23,36.6561
2021-04-24,36.6561
2021-04-25,36.6561
2021-04-26,36.6561
2021-04-27,36.6561
2021-04-28,36.6561
2021-04-29,36.6561
2021-04-30,36.6561
2021-05-01,36.6561
2021-05-02,36.6561
2021-05-03,36.6561
2021-05-04,36.6561
2021-05-05,36.6561
2021-05-06,36.6561
2021-05-07,36.6561
2021-05-08,36.6561
2021-05-09,36.6561
2021-05-10,36.6561
2021-05-11,36.6561
2021-05-12,36.6561
2021-05-13,36.6561
2021-05-14,36.6561
2021-05-15,36.6561
2021-05-16,36.6561
2021-05-17,36.6561
2021-05-18,36.6561
2021-05-19,36.6561
2021-05-20,36.6561
2021-05-21,36.6561
2021-05-22,36.6561
2021-05-23,36.6561
2021-05-24,36.6561
2021-05-25,36.6561
2021-05-26,36.6561
2021-05-27,36.6561
2021-05-28,36.6561
2021-05-29,36.6561
2021-05-30,36.6561
2021-05-31,36.6561
2021-06-01,36.6561
2021-06-02,36.6561
2021-06-03,36.6561
2021-06-04,36.6561
2021-06-05,36.6561
2021-06-06,36.6561
2021-06-07,36.6561
2021-06-08,36.6561
2021-06-09,36.6561
2021-06-10,36.6561
2021-06-11,36.6561
2021-06-12,36.6561
2021-06-13,36.6561
2021-06-14,36.6561
2021-06-15,36.6561
2021-06-16,36.6561
2021-06-17,36.6561
2021-06-18,36.6561
2021-06-19,36.6561
2021-06-20,36.6561
2021-06-21,36.6561
2021-06-22,36.6561
2021-06-23,36.6561
2021-06-24,36.6561
2021-06-25,36.6561
2021-06-26,36.6561
2021-06-27,36.6561
2021-06-28,36.6561
2021-06-29,36.6561
2021-06-30,39.91
2021-07-01,39.91
2021-07-02,39.91
2021-07-03,39.91
2021-07-04,39.91
2021-07-05,39.91
2021-07-06,39.91
2021-07-07,39.91
2021-07-08,39.91
2021-07-09,39.91
2021-07-10,39.91
2021-07-11,39.91
2021-07-12,39.91
2021-07-13,39.91
2021-07-14,39.91
2021-07-15,39.91
2021-07-16,39.91
2021-07-17,39.91
2021-07-18,39.91
2021-07-19,39.91
2021-07-20,39.91
2021-07-21,39.91
2021-07-22,39.91
2021-07-23,39.91
2021-07-24,39.91
2021-07-25,39.91
2021-07-26,39.91
2021-07-27,39.91
2021-07-28,39.91
2021-07-29,39.91
2021-07-30,39.91
2021-07-31,39.91
2021-08-01,39.91
2021-08-02,39.91
2021-08-03,39.91
2021-08-04,39.91
2021-08-05,39.91
2021-08-06,39.91
2021-08-07,39.91
2021-08-08,39.91
2021-08-09,39.91
2021-08-10,39.91
2021-08-11,39.91
2021-08-12,39.91
2021-08-13,39.91
2021-08-14,39.91
2021-08-15,39.91
2021-08-16,39.91
2021-08-17,39.91
2021-08-18,39.91
2021-08-19,39.91
2021-08-20,39.91
2021-08-21,39.91
2021-08-22,39.91
2021-08-23,39.91
2021-08-24,39.91
2021-08-25,39.91
2021-08-26,39.91
2021-08-27,39.91
2021-08-28,39.91
2021-08-29,39.91
2021-08-30,39.91
2021-08-31,39.91
2021-09-01,39.91
2021-09-02,39.91
2021-09-03,39.91
2021-09-04,39.91
2021-09-05,39.91
2021-09-06,39.91
2021-09-07,39.91
2021-09-08,39.91
2021-09-09,39.91
2021-09-10,39.91
2021-09-11,39.91
2021-09-12,39.91
2021-09-13,39.91
2021-09-14,39.91
2021-09-15,39.91
2021-09-16,39.91
2021-09-17,39.91
2021-09-18,39.91
2021-09-19,39.91
2021-09-20,39.91
2021-09-21,39.91
2021-09-22,39.91
2021-09-23,39.91
2021-09-24,39.91
2021-09-25,39.91
2021-09-26,39.91
2021-09-27,39.91
2021-09-28,39.91
2021-09-29,39.91
2021-09-30,38.5226
2021-10-01,38.5226
2021-10-02,38.5226
2021-10-03,38.5226
2021-10-04,38.5226
2021-10-05,38.5226
2021-10-06,38.5226
2021-10-07,38.5226
2021-10-08,38.5226
2021-10-09,38.5226
2021-10-10,38.5226
2021-10-11,38.5226
2021-10-12,38.5226
2021-10-13,38.5226
2021-10-14,38.5226
2021-10-15,38.5226
2021-10-16,38.5226
2021-10-17,38.5226
2021-10-18,38.5226
2021-10-19,38.5226
2021-10-20,38.5226
2021-10-21,38.5226
2021-10-22,38.5226
2021-10-23,38.5226
2021-10-24,38.5226
2021-10-25,38.5226
2021-10-26,38.5226
2021-10-27,38.5226
2021-10-28,38.5226
2021-10-29,38.5226
2021-10-30,38.5226
2021-10-31,38.5226
2021-11-01,38.5226
2021-11-02,38.5226
2021-11-03,38.5226
2021-11-04,38.5226
2021-11-05,38.5226
2021-11-06,38.5226
2021-11-07,38.5226
2021-11-08,38.5226
2021-11-09,38.5226
2021-11-10,38.5226
2021-11-11,38.5226
2021-11-12,38.5226
2021-11-13,38.5226
2021-11-14,38.5226
2021-11-15,38.5226
2021-11-16,38.5226
2021-11-17,38.5226
2021-11-18,38.5226
2021-11-19,38.5226
2021-11-20,38.5226
2021-11-21,38.5226
2021-11-22,38.5226
2021-11-23,38.5226
2021-11-24,38.5226
2021-11-25,38.5226
2021-11-26,38.5226
2021-11-27,38.5226
2021-11-28,38.5226
2021-11-29,38.5226
2021-11-30,38.5226
2021-12-01,38.5226
2021-12-02,38.5226
2021-12-03,38.5226
2021-12-04,38.5226
2021-12-05,38.5226
2021-12-06,38.5226
2021-12-07,38.5226
2021-12-08,38.5226
2021-12-09,38.5226
2021-12-10,38.5226
2021-12-11,38.5226
2021-12-12,38.5226
2021-12-13,38.5226
2021-12-14,38.5226
2021-12-15,38.5226
2021-12-16,38.5226
2021-12-17,38.5226
2021-12-18,38.5226
2021-12-19,38.5226
2021-12-20,38.5226
2021-12-21,38.5226
2021-12-22,38.5226
2021-12-23,38.5226
2021-12-24,38.5226
2021-12-25,38.5226
2021-12-26,38.5226
2021-12-27,38.5226
2021-12-28,38.5226
2021-12-29,38.5226
2021-12-30,38.5226
2021-12-31,31.09
2022-01-01,31.09
2022-01-02,31.09
2022-01-03,31.09
2022-01-04,31.09
2022-01-05,31.09
2022-01-06,31.09
2022-01-07,31.09
2022-01-08,31.09
2022-01-09,31.09
2022-01-10,31.09
2022-01-11,31.09
2022-01-12,31.09
2022-01-13,31.09
2022-01-14,31.09
2022-01-15,31.09
2022-01-16,31.09
2022-01-17,31.09
2022-01-18,31.09
2022-01-19,31.09
2022-01-20,31.09
2022-01-21,31.09
2022-01-22,31.09
2022-01-23,31.09
2022-01-24,31.09
2022-01-25,31.09
2022-01-26,31.09
2022-01-27,31.09
2022-01-28,31.09
2022-01-29,31.09
2022-01-30,31.09
2022-01-31,31.09
2022-02-01,31.09
2022-02-02,31.09
2022-02-03,31.09
2022-02-04,31.09
2022-02-05,31.09
2022-02-06,31.09
2022-02-07,31.09
2022-02-08,31.09
2022-02-09,31.09
2022-02-10,31.09
2022-02-11,31.09
2022-02-12,31.09
2022-02-13,31.09
2022-02-14,31.09
2022-02-15,31.09
2022-02-16,31.09
2022-02-17,31.09
2022-02-18,31.09
2022-02-19,31.09
2022-02-20,31.09
2022-02-21,31.09
2022-02-22,31.09
2022-02-23,31.09
2022-02-24,31.09
2022-02-25,31.09
2022-02-26,31.09
2022-02-27,31.09
2022-02-28,31.09
2022-03-01,31.09
2022-03-02,31.09
2022-03-03,31.09
2022-03-04,31.09
2022-03-05,31.09
2022-03-06,31.09
2022-03-07,31.09
2022-03-08,31.09
2022-03-09,31.09
2022-03-10,31.09
2022-03-11,31.09
2022-03-12,31.09
2022-03-13,31.09
2022-03-14,31.09
2022-03-15,31.09
2022-03-16,31.09
2022-03-17,31.09
2022-03-18,31.09
2022-03-19,31.09
2022-03-20,31.09
2022-03-21,31.09
2022-03-22,31.09
2022-03-23,31.09
2022-03-24,31.09
2022-03-25,31.09
2022-03-26,31.09
2022-03-27,31.09
2022-03-28,31.09
2022-03-29,31.09
2022-03-30,31.09
2022-03-31,32.2505
2022-04-01,32.2505
2022-04-02,32.2505
2022-04-03,32.2505
2022-04-04,32.2505
2022-04-05,32.2505
2022-04-06,32.2505
2022-04-07,32.2505
2022-04-08,32.2505
2022-04-09,32.2505
2022-04-10,32.2505
2022-04-11,32.2505
2022-04-12,32.2505
2022-04-13,32.2505
2022-04-14,32.2505
2022-04-15,32.2505
2022-04-16,32.2505
2022-04-17,32.2505
2022-04-18,32.2505
2022-04-19,32.2505
2022-04-20,32.2505
2022-04-21,32.2505
2022-04-22,32.2505
2022-04-23,32.2505
2022-04-24,32.2505
2022-04-25,32.2505
2022-04-26,32.2505
2022-04-27,32.2505
2022-04-28,32.2505
2022-04-29,32.2505
2022-04-30,32.2505
2022-05-01,32.2505
2022-05-02,32.2505
2022-05-03,32.2505
2022-05-04,32.2505
2022-05-05,32.2505
2022-05-06,32.2505
2022-05-07,32.2505
2022-05-08,32.2505
2022-05-09,32.2505
2022-05-10,32.2505
2022-05-11,32.2505
2022-05-12,32.2505
2022-05-13,32.2505
2022-05-14,32.2505
2022-05-15,32.2505
2022-05-16,32.2505
2022-05-17,32.2505
2022-05-18,32.2505
2022-05-19,32.2505
2022-05-20,32.2505
2022-05-21,32.2505
2022-05-22,32.2505
2022-05-23,32.2505
2022-05-24,32.2505
2022-05-25,32.2505
2022-05-26,32.2505
2022-05-27,32.2505
2022-05-28,32.2505
2022-05-29,32.2505
2022-05-30,32.2505
2022-05-31,32.2505
2022-06-01,32.2505
2022-06-02,32.2505
2022-06-03,32.2505
2022-06-04,32.2505
2022-06-05,32.2505
2022-06-06,32.2505
2022-06-07,32.2505
2022-06-08,32.2505
2022-06-09,32.2505
2022-06-10,32.2505
2022-06-11,32.2505
2022-06-12,32.2505
2022-06-13,32.2505
2022-06-14,32.2505
2022-06-15,32.2505
2022-06-16,32.2505
2022-06-17,32.2505
2022-06-18,32.2505
2022-06-19,32.2505
2022-06-20,32.2505
2022-06-21,32.2505
2022-06-22,32.2505
2022-06-23,32.2505
2022-06-24,32.2505
2022-06-25,32.2505
2022-06-26,32.2505
2022-06-27,32.2505
2022-06-28,32.2505
2022-06-29,32.2505
2022-06-30,33.3094
2022-07-01,33.3094
2022-07-02,33.3094
2022-07-03,33.3094
2022-07-04,33.3094
2022-07-05,33.3094
2022-07-06,33.3094
2022-07-07,33.3094
2022-07-08,33.3094
2022-07-09,33.3094
2022-07-10,33.3094
2022-07-11,33.3094
2022-07-12,33.3094
2022-07-13,33.3094
2022-07-14,33.3094
2022-07-15,33.3094
2022-07-16,33.3094
2022-07-17,33.3094
2022-07-18,33.3094
2022-07-19,33.3094
2022-07-20,33.3094
2022-07-21,33.3094
2022-07-22,33.3094
2022-07-23,33.3094
2022-07-24,33.3094
2022-07-25,33.3094
2022-07-26,33.3094
2022-07-27,33.3094
2022-07-28,33.3094
2022-07-29,33.3094
2022-07-30,33.3094
2022-07-31,33.3094
2022-08-01,33.3094
2022-08-02,33.3094
2022-08-03,33.3094
2022-08-04,33.3094
2022-08-05,33.3094
2022-08-06,33.3094
2022-08-07,33.3094
2022-08-08,33.3094
2022-08-09,33.3094
2022-08-10,33.3094
2022-08-11,33.3094
2022-08-12,33.3094
2022-08-13,33.3094
2022-08-14,33.3094
2022-08-15,33.3094
2022-08-16,33.3094
2022-08-17,33.3094
2022-08-18,33.3094
2022-08-19,33.3094
2022-08-20,33.3094
2022-08-21,33.3094
2022-08-22,33.3094
2022-08-23,33.3094
2022-08-24,33.3094
2022-08-25,33.3094
2022-08-26,33.3094
2022-08-27,33.3094
2022-08-28,33.3094
2022-08-29,33.3094
2022-08-30,33.3094
2022-08-31,33.3094
2022-09-01,33.3094
2022-09-02,33.3094
2022-09-03,33.3094
2022-09-04,33.3094
2022-09-05,33.3094
2022-09-06,33.3094
2022-09-07,33.3094
2022-09-08,33.3094
2022-09-09,33.3094
2022-09-10,33.3094
2022-09-11,33.3094
2022-09-12,33.3094
2022-09-13,33.3094
2022-09-14,33.3094
2022-09-15,33.3094
2022-09-16,33.3094
2022-09-17,33.3094
2022-09-18,33.3094
2022-09-19,33.3094
2022-09-20,33.3094
2022-09-21,33.3094
2022-09-22,33.3094
2022-09-23,33.3094
2022-09-24,33.3094
2022-09-25,33.3094
2022-09-26,33.3094
2022-09-27,33.3094
2022-09-28,33.3094
2022-09-29,33.3094
2022-09-30,37.2271
2022-10-01,37.2271
2022-10-02,37.2271
2022-10-03,37.2271
2022-10-04,37.2271
2022-10-05,37.2271
2022-10-06,37.2271
2022-10-07,37.2271
2022-10-08,37.2271
2022-10-09,37.2271
2022-10-10,37.2271
2022-10-11,37.2271
2022-10-12,37.2271
2022-10-13,37.2271
2022-10-14,37.2271
2022-10-15,37.2271
2022-10-16,37.2271
2022-10-17,37.2271
2022-10-18,37.2271
2022-10-19,37.2271
2022-10-20,37.2271
2022-10-21,37.2271
2022-10-22,37.2271
2022-10-23,37.2271
2022-10-24,37.2271
2022-10-25,37.2271
2022-10-26,37.2271
2022-10-27,37.2271
2022-10-28,37.2271
2022-10-29,37.2271
2022-10-30,37.2271
2022-10-31,37.2271
2022-11-01,37.2271
2022-11-02,37.2271
2022-11-03,37.2271
2022-11-04,37.2271
2022-11-05,37.2271
2022-11-06,37.2271
2022-11-07,37.2271
2022-11-08,37.2271
2022-11-09,37.2271
2022-11-10,37.2271
2022-11-11,37.2271
2022-11-12,37.2271
2022-11-13,37.2271
2022-11-14,37.2271
2022-11-15,37.2271
2022-11-16,37.2271
2022-11-17,37.2271
2022-11-18,37.2271
2022-11-19,37.2271
2022-11-20,37.2271
2022-11-21,37.2271
2022-11-22,37.2271
2022-11-23,37.2271
2022-11-24,37.2271
2022-11-25,37.2271
2022-11-26,37.2271
2022-11-27,37.2271
2022-11-28,37.2271
2022-11-29,37.2271
2022-11-30,37.2271
2022-12-01,37.2271
2022-12-02,37.2271
2022-12-03,37.2271
2022-12-04,37.2271
2022-12-05,37.2271
2022-12-06,37.2271
2022-12-07,37.2271
2022-12-08,37.2271
2022-12-09,37.2271
2022-12-10,37.2271
2022-12-11,37.2271
2022-12-12,37.2271
2022-12-13,37.2271
2022-12-14,37.2271
2022-12-15,37.2271
2022-12-16,37.2271
2022-12-17,37.2271
2022-12-18,37.2271
2022-12-19,37.2271
2022-12-20,37.2271
2022-12-21,37.2271
2022-12-22,37.2271
2022-12-23,37.2271
2022-12-24,37.2271
2022-12-25,37.2271
2022-12-26,37.2271
2022-12-27,37.2271
2022-12-28,37.2271
2022-12-29,37.2271
2022-12-30,37.2271
2022-12-31,34.7466
2023-01-01,34.7466
2023-01-02,34.7466
2023-01-03,34.7466
2023-01-04,34.7466
2023-01-05,34.7466
2023-01-06,34.7466
2023-01-07,34.7466
2023-01-08,34.7466
2023-01-09,34.7466
2023-01-10,34.7466
2023-01-11,34.7466
2023-01-12,34.7466
2023-01-13,34.7466
2023-01-14,34.7466
2023-01-15,34.7466
2023-01-16,34.7466
2023-01-17,34.7466
2023-01-18,34.7466
2023-01-19,34.7466
2023-01-20,34.7466
2023-01-21,34.7466
2023-01-22,34.7466
2023-01-23,34.7466
2023-01-24,34.7466
2023-01-25,34.7466
2023-01-26,34.7466
2023-01-27,34.7466
2023-01-28,34.7466
2023-01-29,34.7466
2023-01-30,34.7466
2023-01-31,34.7466
2023-02-01,34.7466
2023-02-02,34.7466
2023-02-03,34.7466
2023-02-04,34.7466
2023-02-05,34.7466
2023-02-06,34.7466
2023-02-07,34.7466
2023-02-08,34.7466
2023-02-09,34.7466
2023-02-10,34.7466
2023-02-11,34.7466
2023-02-12,34.7466
2023-02-13,34.7466
2023-02-14,34.7466
2023-02-15,34.7466
2023-02-16,34.7466
2023-02-17,34.7466
2023-02-18,34.7466
2023-02-19,34.7466
2023-02-20,34.7466
2023-02-21,34.7466
2023-02-22,34.7466
2023-02-23,34.7466
2023-02-24,34.7466
2023-02-25,34.7466
2023-02-26,34.7466
2023-02-27,34.7466
2023-02-28,34.7466
2023-03-01,34.7466
2023-03-02,34.7466
2023-03-03,34.7466
2023-03-04,34.7466
2023-03-05,34.7466
2023-03-06,34.7466
2023-03-07,34.7466
2023-03-08,34.7466
2023-03-09,34.7466
2023-03-10,34.7466
2023-03-11,34.7466
2023-03-12,34.7466
2023-03-13,34.7466
2023-03-14,34.7466
2023-03-15,34.7466
2023-03-16,34.7466
2023-03-17,34.7466
2023-03-18,34.7466
2023-03-19,34.7466
2023-03-20,34.7466
2023-03-21,34.7466
2023-03-22,34.7466
2023-03-23,34.7466
2023-03-24,34.7466
2023-03-25,34.7466
2023-03-26,34.7466
2023-03-27,34.7466
2023-03-28,34.7466
2023-03-29,34.7466
2023-03-30,34.7466
2023-03-31,29.9944
